Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_D0-1	CPM_D0-2	CPM_D0-3	CPM_D0-4	CPM_D0-5	CPM_D0-6	CPM_D0-7	CPM_D1-1	CPM_D1-2	CPM_D1-3	CPM_D1-4	CPM_D1-5	CPM_D1-6	CPM_D1-7	CPM_D1-8	CPM_D2-1	CPM_D2-2	CPM_D2-3	CPM_D2-4	CPM_D2-5	CPM_D2-6	CPM_D2-7	CPM_D2-8	CPM_D2-9	CPM_D3-1	CPM_D3-2	CPM_D3-3	CPM_D3-4	CPM_D3-5	CPM_D3-6	CPM_D3-7	CPM_D3-8	CPM_D3-9	CPM_D7-1	CPM_D7-2	CPM_D7-3	CPM_D7-4	CPM_D7-5	CPM_D7-6	CPM_D7-7	CPM_D7-8
ENSMUSG00000062006.13	Rpl34	0.2665294013410036	6.282096484174728	4.4922961597126445	0.040220762124457805	0.14536144503797183	65.29353194974183	80.63277031002836	75.12049633829123	71.30286280926772	68.39917659401773	58.058132550234774	72.80383150909475	86.85811739914064	70.91061801456972	69.14572657023079	81.11633080634651	126.4083232657162	82.78980724310131	74.47665270988246	67.56178567352583	84.45240575821678	74.5999347266428	69.96003951526242	86.95440825683936	77.075425446474	84.93708312848636	61.38262839945198	77.19717527017562	89.29694703159517	81.29234621663899	88.52227293706382	73.838879831929	36.19340639891317	73.19122234574752	79.64611383418755	72.44050755668317	77.98259726751367	72.86120175513541	80.74657164357151	97.28491468128475	68.38751645949952	104.40851921228018	86.34492202312894	79.67884008865512	87.22647056774333	71.85337390775234
ENSMUSG00000087142.10	Gm12454	-0.6973540968197499	-1.588884234720065	4.492040273220366	0.040226158890063674	0.14536144503797183	0.5153904840630831	0.34507604982893736	0.472630805977406	0.25613960596054863	0.5033246922100453	0.306375369658231	0.40017810802015175	0.18918185112799485	0.33966029262689995	0.2396732290129317	0.17492739237351373	0.08151869514126153	0.3357477819929759	0.35296991805631495	0.17992486198009544	0.5689329409742441	0.18968381514220836	0.07177842631524872	0.2745928681794927	0.17784926552402422	0.25838161349926714	0.23633493608469436	0.43933351779774743	0.049664597904113	0.2915445769873484	0.3238260732649491	0.49300617793700696	0.18109638655639185	0.24749567961980407	0.33259791411826645	0.36672548543714056	0.26983597670419956	0.1611464177838698	0.316557729603869	0.16309289971715799	0.2620211358601514	0.2950226595430353	0.22253845882249726	0.2279143023130867	0.20052062199481227	0.27582869062476906
ENSMUSG00000018733.11	Pex12	0.19634118064432615	3.614406886347718	4.49137029106139	0.04024029287234013	0.14537960719029755	11.241954933626	12.652788493727703	11.092923034410882	10.725845999597974	9.6426414718135	10.595481534013823	11.17640287399138	12.415058980274662	13.06385740872692	13.092150134831394	12.944627035640016	11.168061234352828	13.625764152548273	14.173099786568955	12.204903137649806	15.657034535611196	15.31019365076396	12.58515074727361	12.768568370346411	11.426815309918556	16.27804165045383	12.5257516124888	12.782513303543984	12.813466259261153	11.953327656481285	13.630133811061041	9.411936124251952	8.408046518689622	11.969791050703252	10.598786863235425	11.124006391593264	8.904587231238585	11.119102827087016	11.03081934696559	11.035952880861025	11.248193046567929	11.682897317904198	11.423640886221527	14.882803941044562	15.289697427104436	14.398257650612944
ENSMUSG00000024903.11	Lao1	1.458059593309178	-2.026332149959414	4.491047898073305	0.040247096025813466	0.14537960719029755	0.03221190525394269	0.258807037371703	0.027801812116318	0.03201745074506858	0.2119261861937033	0	0	0.30742050808299165	0.18289400372217687	0.29959153626616464	0.2249066473373748	0.43476637408672814	0.3077688001602279	0.38012145021449306	0.209912338976778	0.09102927055587905	0	0.3110398473660778	0.1830619121196618	0.1556181073335212	0.2818708510901096	0.193364947705659	0.33473029927447423	0.1738260926643955	0.097181525662449475	0.3532648071981263	0.02240937172440941	0	0	0.044346388549102195	0.5134156796119969	0.1717138033572179	0.3222928355677396	0.146103567509478	0.08154644985857899	0.22458954502298695	0.23601812763442823	0.12363247712360959	0.2507057325443954	0.32584601074156994	0.4413259049996305
ENSMUSG00000029547.11	Ints1	-0.17962891516005408	4.851154758084787	4.488828399563863	0.04029396609691366	0.14552014554446643	28.443112339231398	26.88717554917137	31.83307487318411	32.9139393659305	32.822068086749795	31.50560051318809	34.24381238629584	24.404458795511335	28.583720010294503	27.17295233934113	30.162480370690155	28.694580689724056	31.728165398336223	20.960982826113472	25.90918012513374	25.465438438007162	21.02780579290767	23.639028399821914	29.129726766041184	30.812385252037195	26.049564488244297	28.5750422720585	26.46461428638812	21.529603191432983	30.101977573943724	29.850876208241676	29.132183241732232	32.623220492515735	33.434416355911715	36.51925097018566	27.137685922348403	34.539005018137544	38.375868349387275	25.762929070837952	24.627027857290855	29.140493466732558	30.859370188201492	27.149691976344666	24.7059103707386	31.782518586177744	26.617468645290213
ENSMUSG00000028799.16	Zfp362	-0.1644024944475352	2.926707627683125	4.48728918026731	0.040326505427670745	0.14559359231297306	7.0866191558673925	7.562916758750878	8.5907599439422615	8.228484841482626	9.351242965797157	9.140198528137224	8.575245171860395	8.46588783797777	7.420271008156891	7.849298250173513	8.271566696519006	7.064953578909332	7.24655629468173	6.462064653646381	7.376919341183913	7.3961282326651725	5.555026014878959	6.962507352579126	7.230945528726641	7.380744519247005	7.89238383052307	8.57251268161755	8.305495550747892	8.29398784998687	7.142842136190036	5.534481979437312	7.081361464913373	7.34733911171647	7.402370781355958	7.2506345277782085	6.698852200651768	7.506346261044097	7.712007136799483	7.012971240454944	7.801277036470724	8.25366577959477	7.0510415630785435	7.393222131991854	7.612337697257097	7.043286847567781	7.530123254056195
ENSMUSG00000054648.9	Zfp869	0.21177391946279864	5.007102172194582	4.487112716549825	0.04033023773056088	0.14559359231297306	31.37439571734018	26.484586824370943	29.72013715234394	29.103862727267337	27.76233039137513	27.522720707631084	30.72796186583308	30.07991432935118	33.652496684880546	34.453026670608935	31.33699286234089	22.770888842792385	29.405909906218138	38.419418003821974	34.9354107011352	37.75438996305083	50.97075089749913	35.099650468156625	34.75888056372079	32.54641559089643	44.18325590837468	29.821171935050526	31.21360040734472	32.75380231776252	32.43433418984251	29.880314942174852	31.305892298999943	25.431106854990457	31.04945798866633	23.70314467949512	31.53839174759409	27.523269623828355	28.453853197266152	32.09408366291533	32.21084769413871	36.739106406676946	25.637469114289765	31.007025262601285	34.46064250973871	34.46448190535836	41.594966546215176
ENSMUSG00000035486.15	Plk5	-0.8995405096678536	-1.8528980302283484	4.484805961842251	0.0403790615476486	0.14573294777048973	0.16105952626971345	0.17253802491446868	0.30581993327949797	0.19210470447041147	0.2384169594679162	0.306375369658231	0.1715049034372079	0.2601250453009929	0.23514943335708458	0.26963238263954814	0.17492739237351373	0.5162850692279897	0.3357477819929759	0.3258183858981369	0.11994990798673029	0.11378658819484881	0.18968381514220836	0.02392614210508291	0.34324108522436586	0.5557789547625757	0.11744618795421234	0.257819930274212	0.2719683681605103	0.297987587424678	0.2915445769873484	0.14719366966588596	0.13445623034645646	0.025870912365198836	0.3599937158106241	0.5099834683146752	0.2689320226539031	0.3188970633776904	0.27625100191520535	0.121752972924565	0.08154644985857899	0.05614738625574674	0.08850679786291059	0.19781196339777535	0.13674858138785204	0.1503904664961092	0.11033147624990762
ENSMUSG00000020988.10	L2hgdh	-0.1306310462153266	5.579893634399028	4.484397073894134	0.040387722633532526	0.14573294777048973	58.27133660438233	51.79016381182635	48.764378452021774	49.14678689368027	48.875476690922824	52.3901882115575	49.05040238304146	54.34248673651652	47.23890838995654	45.08852620805778	48.60482545235489	48.55796940581145	48.65544940714876	45.88608934732095	48.03993814868548	47.244191418501224	50.37460176419505	47.684801215430234	52.79047890750747	44.35116059005354	42.398073851470656	44.71027290838627	47.448019922156725	53.66259803539409	43.05141586846512	47.83794264141294	42.80189999362197	54.121948667995966	47.20417598566809	39.423939420151854	49.72797582527626	42.02082073584489	43.53255371847111	47.55671122433509	53.95656765642644	44.43129832371425	41.71620405938519	46.90616182069748	49.73090076471552	42.76102264039372	46.94604314433569
ENSMUSG00000029581.15	Fscn1	-0.30092312483958866	2.0349277952008693	4.484159087460481	0.04039276460859858	0.14573294777048973	2.5769524203154153	3.7670802106325665	4.754109871890378	5.442966626661659	5.404117747939434	5.514756653848158	3.7159395744728374	4.351182575943882	3.2137089225468225	3.954608278713373	4.67306033912101	5.135677793899476	4.588553020570671	3.66545684135404	3.2686349926384004	3.5501415516792827	2.6826710998683754	3.7085520262878506	4.370603151856925	4.468462796291108	4.650869042986809	3.179779140048615	4.477017752796093	3.5758510490961357	4.10591945923849	3.827035411313035	5.042108637992117	3.8806368547798256	4.76991673449077	4.390292466361117	3.300529368934265	4.685333777318374	4.281890529685683	3.40908324188782	2.990036494814563	5.446296466807434	3.4812673826078164	3.7584273045577317	3.0768430812266705	3.5843061181572695	3.1444470731223673
ENSMUSG00000068962.8	Zfp114	-0.9793504323554207	-2.1791596154155464	4.48349201832657	0.04040690078365578	0.14574936230266272	0.3543309577933696	0.11502534994297912	0.13900906058159	0.4162268596858915	0.3708708258389808	0.2808440888533784	0.4859305597387557	0.14188638834599615	0.02612771481745384	0.059918307253232925	0.09995850992772214	0	0.055957963665495984	0	0.08996243099004772	0.1820585411117581	0.027097687877458337	0.09570456842033163	0.06864821704487317	0.22231158190503028	0.1409354255450548	0.2148499418951767	0.23012708075120103	0.198658391616452	0.2915445769873484	0.17663240359906315	0.22409371724409408	0.0776127370955965	0.044999214476328014	0.35477110839281756	0.07334509708742812	0.19624434669396332	0.29927191874147246	0.219155351264217	0.32618579943431597	0.18715795418582246	0.02950226595430353	0.07417948627416576	0.1595400116191607	0.12532538874675767	0.11033147624990762
ENSMUSG00000085022.5	Gm5860	-0.3280071727764422	2.61956887797784	4.4831917451880985	0.04041326577583408	0.14574936230266272	7.505373924168647	6.55644494674981	7.450885647173224	8.452606996698105	6.304804039262673	6.638133009261672	7.860641407538695	6.313944281396828	6.166140696919106	6.950523641375019	6.122458733072981	7.418201257854799	8.113904731496918	4.127032888043067	6.17742026131661	5.302455009879955	2.736866475623292	5.8379786736402295	5.537622841619769	6.980583671817951	4.298530479124172	5.156398605484241	5.041875132821768	5.761093356877108	4.640417850381962	5.475604511570958	7.5519582711259705	5.898568019265334	5.849897881922642	6.25284078542341	5.476433915861299	7.089327024319425	6.7681495469225315	6.160700429982989	7.502273386989268	3.967748628739436	8.673666190565237	4.228230717627448	6.267643313609884	5.714837726852149	3.7512701924968592
ENSMUSG00000074227.13	Spint2	-0.4204208002964799	0.21967831926115217	4.480476358264042	0.04047087450462613	0.14592832689375254	0.9663571576182808	1.840405599087666	1.084270672536402	1.1206107760774002	1.8808449024691167	1.3020953210474817	1.600712432080607	0.9459092556399742	0.9405977334283383	1.0186112233049598	1.074553981723013	1.385817817401446	1.2590541824736596	0.733091368270808	0.6597244939270166	0.5916902586132138	1.2193959544856252	1.1006025368338137	0.7780131265085627	1.533949915144709	1.103994166769596	0.5800948431169771	0.7322225296629123	1.092621153890486	1.190473689365006	0.7359683483294298	1.0756498427716517	1.1383201440687487	0.9449835040028883	1.7295091534149856	1.1490731877030405	1.1529355368270344	1.6805269283174993	1.071426161736172	1.0872859981143865	1.1790951113706816	1.2095929041264446	0.9890598169888767	0.6837429069392601	1.0777983432221159	1.0757318934365994
ENSMUSG00000113606.2	Gm47441	0.7259647042342304	2.2812114747066676	4.476375713179016	0.04055804245160173	0.1462137833419945	3.5433095779336963	4.687283010176399	3.586433763005022	3.489902131212475	3.311346659276614	3.2169413814114254	4.259038435357329	5.1315577118468605	4.7291163819591455	6.411258876095923	5.722624693362092	0	5.064195711727386	5.511761028110149	4.348184164518973	4.392162304321164	1.354884393872917	5.622643394694483	6.018160360933882	7.714211892104551	3.3354717378996304	4.683728733314852	4.623462258728675	5.016124388315413	6.4139806937216655	5.357849575838249	4.16814314074015	2.8975421849022696	3.2174438350574532	5.343739820166815	4.889673139161874	2.9927262870829408	6.69908679644373	4.918820106152426	4.186051092740389	7.430170781177152	8.172127669342077	6.552521287551309	6.723471918236058	5.489252027107986	5.847568241245104
ENSMUSG00000061288.14	Taok3	-0.20703612847190098	2.205458353186331	4.473299297845312	0.04062357282849016	0.14642113804099194	4.413031019790149	4.7447956851478885	4.281479065912972	6.2754203460334415	6.039896306520544	5.387100249823895	4.401959188221669	4.280239381770883	4.337200659697338	3.565139281567359	4.1732677894823995	3.8857244684001326	4.056952365748459	3.8555175664612866	5.1578460434294024	4.75627938654468	3.387210984682292	4.234927152599675	4.645196020036418	4.779699010958151	4.509933617441754	4.640758744935817	4.623462258728675	4.7181368008907345	4.081624077822878	4.739636163241528	6.05053036559054	5.381149771961358	4.814915948967098	4.678543991930281	4.033980339808546	4.611742147308138	4.30491144651195	3.993497511925732	4.131686792834669	4.884822604249966	4.543348956962744	4.77221361697133	3.532671685852844	4.286128295139112	5.047665038433274
ENSMUSG00000019080.9	Mfsd3	-0.289537901801038	2.5123163565695505	4.470838217130917	0.04067607929011607	0.14653022499803747	6.474592956042481	5.8950491845776805	6.088596853473642	4.546478005799738	5.64253470740735	6.357288920408293	5.059394651397633	5.1315577118468605	4.990393530133684	6.740809565988704	5.9725209681813975	8.967056465538768	7.554325094841958	5.240245706528368	5.487708290392911	4.961095245295408	8.264794802624793	4.976637557857245	5.537622841619769	5.58002070581626	4.932739894076918	5.220853588052794	4.937271914298495	5.537602666308599	4.8347809017068615	5.97606298843497	5.7367991614488085	8.770239291802405	4.319924589727489	6.807170642287187	6.478816909389484	5.02876138403281	6.422835794528525	5.137975457416643	4.566601192080424	4.566654082134068	6.3724894461295625	4.945299084944383	4.398746034642573	3.8850870511494877	3.6133558471844744
ENSMUSG00000131308.1	Gm59568	0.4317507409792974	0.5560744770212463	4.470319545876266	0.04068715444879656	0.14653022499803747	1.4817476416813637	1.0927408244583017	1.362288793699582	0.7364013671365773	1.0066493844200906	1.225501478632924	1.800801486090683	0.4966023592109865	1.0451085926981536	1.4080802204509737	1.3744295115061793	0.7064953578909332	1.4269280734701475	0.733091368270808	0.8996243099004771	1.1606231995874579	0.9213213878335835	1.9380175105117157	1.2356679068077172	1.3783318078111877	0.8691017908611713	1.5684045758347898	1.046032185232732	1.291279545506938	2.040812038911439	1.383620494859328	1.9496153400236185	2.2248984634071	1.7549693645767925	1.9512410961604965	1.5646954045317998	1.4963631435414704	2.0718825143640403	1.607139242604258	2.147389846275914	2.5640639723457674	1.4751132977151764	1.3846837437844275	1.1167800813341249	1.3284491207156313	1.7928864890609988
ENSMUSG00000137028.1	Gm54168	0.6794307059012575	-0.13905572534003588	4.470080820906505	0.04069225303668231	0.14653022499803747	0.2899071472854842	0.6326394246863852	0.6116398665589959	0.4162268596858915	0.5563062387584712	1.0723137938038085	0.40017810802015175	1.206034300940967	0.8360868741585229	0.8088971479186445	1.0245747267591518	0.48911217084756914	0.9233064004806837	2.3078802334451365	1.469386372837446	1.342681740699216	1.1110052029757918	1.1723809631490625	0.8237786045384781	0.7336282202865999	0.751655602906959	0.5586098489274594	0.7113018859582577	0.7201366696096385	0.7531568238839834	0.912600751928493	0.8067373820787387	0.310450948382386	1.1024807546700364	0.8425813824329417	0.5134156796119969	1.2510577101740161	0.3222928355677396	0.876621405056868	0.7611001986800706	1.291389883882175	1.4161087658065694	0.7417948627416575	0.2279143023130867	1.1780586542195222	0.8550689409367841
ENSMUSG00000021835.16	Bmp4	0.29860303652981274	2.308465100988659	4.470055212016112	0.040692800022077404	0.14653022499803747	3.994276251488894	4.802308360119379	2.807983023748118	3.489902131212475	4.317996043696705	5.1573187225802215	2.4582369492666465	5.935580579140838	5.068776674586045	5.632320881803895	4.123288534518538	6.874743290246388	6.099418039539063	4.670063531206629	6.087457830326562	4.915580610017469	4.0375554937412925	4.5698931420708355	4.5307823249616295	5.468864914863745	5.379035408302925	6.35955828009723	5.774097662484681	4.022832430233152	6.681229889293402	5.092900970439654	4.414646229708653	6.3383735294737145	3.487439121915421	4.966795517499445	5.403088818773871	4.562681060634647	5.409915454172771	3.9447963227559057	3.887047443258932	6.138780897294977	4.543348956962744	4.203504222202726	5.036906081119216	4.912755238872901	5.323493729058042
ENSMUSG00000057133.15	Chd6	-0.3097382109012816	5.165979282106739	4.470002271091413	0.04069393082330306	0.14653022499803747	42.35865540893464	53.745594760856996	34.55765246058327	41.01435440443285	57.56445032486466	44.65421012768717	30.041942252084247	28.046209429725238	29.210785165913393	30.558336699148793	24.83968971703895	26.520748819290418	37.99545732887177	38.14790268224019	48.60970021162245	29.880358059967296	24.523407529099796	40.91370299969177	37.64210567960546	37.68181313290263	30.606476580867735	48.1478719787091	39.45633402697865	27.340361146214207	36.10293678359998	35.503113123411694	32.1574484245275	34.02024976023647	33.97440692962765	30.621181293155065	31.90511723303123	39.37152205547639	32.06813713899009	32.16713544667007	40.06648903051515	36.75782220209553	22.038192667864735	32.589520969783486	50.9844294274375	35.918256414820746	29.624001373100196
ENSMUSG00000026971.16	Itgb6	-0.48512009059491407	4.478195400590276	4.46947137796134	0.04070527242881664	0.14654218840902192	37.2691743788117	30.510474072375214	27.885217552666955	37.87664423141613	31.04718627737753	32.1438825333094	21.352360477932383	20.526230847387442	25.657415950739672	14.14072051176297	17.74263551217068	18.042804524599216	18.158359209453447	12.353947131971024	22.430632793518566	15.29291745338768	11.92298266608167	16.556890336717373	11.143893900284413	32.96880759651599	15.408939859592659	32.54976619711927	21.15077078540584	11.000708435761029	20.942618780257863	23.315477275076336	20.14602518024406	26.491814261963608	19.97965122748964	23.43706634820051	19.8276245793014	27.645922340512083	16.989436617785127	24.715853503686695	20.033244515257575	14.018130768518102	21.448147348778665	13.624298979021777	42.68834882324114	30.955371020449146	10.481490243741224
ENSMUSG00000038055.13	Dexi	-0.2596286730841407	3.9271824262373847	4.468209985835137	0.0407322337201113	0.14661036813104467	16.04152881646346	16.132305329502824	16.23625827592971	17.097318697866623	18.993884437610657	15.21664335969214	15.063847351901426	13.833922863734623	15.702756605289759	13.511578285604024	16.79302966785732	22.499159858988182	15.584292880840632	10.969218991903942	13.584327079497205	17.06798822922732	9.836460699517376	10.742837805182226	16.452689351754604	13.80554923630238	17.96926675699449	15.01801093847285	15.460355697739779	14.899379371233898	15.646225631654366	14.778244434454951	17.591356803661384	13.271778043347004	14.309750203472309	16.629895705913324	15.500263851143142	17.097788705711555	18.66996354610263	12.516205616645282	15.276368273507131	9.938087367267173	18.3799116895311	15.280974172478146	11.418506545885645	12.482408719177064	14.398257650612944
ENSMUSG00000008318.11	Relt	-0.41064077371589747	3.0676322403692695	4.465879644435457	0.040782094301963084	0.14676092778142447	8.632790608056641	9.20202799543833	12.260599143296238	13.799521271124558	9.112826006329241	10.18698104113618	12.348353047478968	5.88828511635884	7.420271008156891	4.943260348391716	8.296556324000937	7.689930241659004	5.763670257546086	4.208487484517601	4.528109026499068	9.740131949479059	4.714997690677751	5.8379786736402295	6.910587182517233	7.936523474009581	7.751448404978015	7.799052890794914	7.364066584038433	8.467813942651267	7.28861442468371	6.3293277956330964	12.45961067877163	9.882688523505955	10.507316580222591	8.581026184251275	9.583759352757273	11.774660801637799	9.48461773242205	5.819792105794207	8.589559385103655	5.315285898877358	17.760364104490723	7.887752040486292	8.478412046046826	6.04068373759372	5.185579383745658
ENSMUSG00000070867.5	Trabd2b	-0.27644929412276315	1.726369396818108	4.4639870137326	0.040822638574282845	0.14685850733693465	3.382250051663983	3.393247823317884	3.8088482599355657	3.585954483447681	4.132560630777214	3.9062859631424454	4.116117682492989	3.523511977258904	3.1875812077293686	2.127099907489769	2.7988382779762198	3.4509580943134046	3.329498838097011	3.339638455455903	3.358597423628448	2.6398488461204925	3.4956017361921257	2.7993586262947003	2.8603423768697156	2.1786535026692966	3.0770901244003634	3.7383889889760744	4.0167635912936905	2.681888286822102	3.1341042026139956	3.5915255398476176	4.056096282118103	4.242829627892609	2.6549536541033527	3.0377276156135005	3.0071489805845526	2.6492986803685046	3.499179357592601	2.654214809755517	3.3705865941545987	3.3875589707633864	3.3042537868819952	4.005692258804951	2.1879773022056326	2.3059871529403413	3.6409387162469513
ENSMUSG00000060733.14	Ipmk	-0.11679835625685153	4.675256926476545	4.463863652605543	0.04082528276631432	0.14685850733693465	29.79601235989699	26.88717554917137	28.46905560710963	28.431496261620897	26.38481018111606	26.09296898255934	25.011131751259484	27.502311607732253	25.108733939573142	23.697690518653623	23.365301695605048	21.357898127010518	24.50958808548724	24.05625749214577	24.349831321306247	24.94202013231086	25.336338165423545	24.76355707876081	24.965068265318877	25.76591234279301	26.94215551669631	27.1140626671713	22.447850695094427	24.60880826148799	25.194310527990027	26.995319016723485	27.115339786535383	28.561487251179514	26.23454203969923	23.924876622240635	27.21103101943583	23.941810296663526	23.066958659919646	27.345717718857298	27.64424650205828	22.51510188855444	22.834753848630932	24.528683461324142	24.181707475418502	26.29326655906976	26.038228394978198
ENSMUSG00000023965.14	Fbxl17	-0.18729578572697408	5.604731344196777	4.463470594958689	0.040833709033542165	0.14685990924600464	59.94635567758735	55.55724402245892	56.63229128093976	58.65596976496564	55.04782686381443	54.73906604560394	56.99679624229876	51.4811112382056	51.680619908923696	40.08534755241283	48.105032902716275	36.76493150870895	41.40889311246703	44.63711886804475	48.549725257629085	39.64324732708533	36.39219481942655	52.25469435750107	40.4337998394303	48.797392228154145	45.2402715999626	50.8334962523988	42.36430350192565	46.16324375187303	48.663648975471574	54.167270437046035	42.71226250672433	49.672151741181764	48.5091532054816	48.35973671279594	50.21694313919245	40.81882411234437	48.64319725390241	52.23202538463838	41.42559652815813	44.861761618341646	36.61231204929068	51.43111048342159	66.5053934149587	51.00743321993037	54.88990943432904
ENSMUSG00000121792.2	Gm72864	1.132720318497265	-2.27108619982937	4.463021909370493	0.04084333016015758	0.14686560711269572	0.09663571576182808	0.11502534994297912	0.083405436348954	0.03201745074506858	0.15894463964527747	0.12765640402426293	0.1715049034372079	0.07094319417299808	0.18289400372217687	0.26963238263954814	0.1499377648915832	0.13586449190210254	0.11191592733099197	0.027151532158178074	0.059974953993365145	0.11378658819484881	0.16258612726475002	0.3110398473660778	0.04576547802991545	0.08892463276201211	0.16442466313589726	0.1503949593266237	0.16736514963723712	0.049664597904113	0.02429538141561237	0.029438733933177193	0	0.3621927731127837	0.20249646514347608	0.044346388549102195	0.2444836569580937	0.3188970633776904	0.13812550095760268	0.146103567509478	0.244639349575737	0.05614738625574674	0.2950226595430353	0.4450769176449945	0.4102457441635561	0.12532538874675767	0.303411559687246
ENSMUSG00000060073.10	Psma3	0.19931996799862786	7.138146330176956	4.461154640047798	0.04088339646014908	0.14698075681935163	136.4174187504473	135.1835425204862	139.42608776333478	104.9532035423348	111.57913703098478	113.86951238964252	116.6805026384471	143.6126727375391	146.62873555555095	184.48846803270416	151.21223589316165	161.46136217645866	145.35081062112582	168.7739238952349	149.60752273644934	179.1911190892479	144.18679719595582	149.84942800413427	147.13601186617817	157.01867029952288	190.75609847523168	130.30648975942466	123.3690359263484	158.25624122145607	141.6420736530201	132.5626189010969	126.72499710153521	83.04562869228826	134.81764657107874	115.98797925017679	158.20537441758245	136.88043181903942	128.0883812213502	146.39577464449695	161.51633501989213	128.1844828218698	154.59187360055049	132.6576479536331	122.7546432258285	142.69548762705827	137.25235645488507
ENSMUSG00000024300.18	Myo1f	-0.6018096912025098	0.4223540666802222	4.459589175075601	0.04091701998173783	0.14707270321523938	1.0307809681261662	2.5880703737170303	0.8618561756058579	2.049116847684389	1.6954094895496263	1.914846060363944	1.0290294206232473	0.662136478947982	1.0189808778806997	1.43803937407759	1.3994191389881099	1.2227804271189229	0.8113904731496918	1.5747888651743283	1.0195742178872074	1.1151085643095182	0.4335630060393334	0.8852672578880676	0.8237786045384781	2.489889717336339	0.9865479788153837	1.8477095002985195	1.1924766911653144	1.837590122452181	1.1418829265337813	1.236426825193442	1.703112251055115	1.6298674790075267	1.1024807546700364	1.4634308221203725	1.4669019417485623	0.8585690167860895	1.9337570134064375	0.827920215887042	0.8426466485386497	1.4785478380679975	1.2390951700807482	1.1126922941124864	1.0256143604088903	0.3007809329922184	1.5722235365611836
ENSMUSG00000027635.16	Dsn1	0.3288373696613965	0.9768820847475912	4.458517134585123	0.04094006301124196	0.14709884023606715	1.449535736427421	1.581598561715963	1.834919599676988	1.600872537253429	1.3510294369848586	1.4552830058765973	1.657880733226343	1.9627617054529465	2.090217185396307	1.7675900639703712	2.024159826036373	2.336869260716164	1.4549070553028955	2.6608501515014513	2.3690106827379234	2.6398488461204925	2.655573411990917	2.033722078932047	1.9679155552863643	1.8451861298117513	2.301945283902562	1.8477095002985195	2.154826301579428	1.6140994318836723	2.623901192886136	2.296221246787821	0.9187842407007858	1.888576602659515	1.6424713283859724	2.1286266503569053	1.6380405016192279	1.2019966235005253	1.9107360965801703	1.753242810113736	2.147389846275914	2.133600677718376	1.5931223615323906	1.6566751934563686	2.4158916045187193	1.8046855979533105	2.1790466559356756
ENSMUSG00000120059.2	Gm46732	0.5343111214159867	0.8250634676457652	4.458264705109735	0.04094549093130598	0.14709884023606715	1.4173238311734784	1.3515478618300047	1.445694230048536	1.280698029802743	1.509974076630136	1.0978450746086612	0.5430988608844917	1.4188638834599614	1.9334508964915842	1.617794295837289	1.074553981723013	0.46193927246714866	1.9585287282923594	1.466182736541616	2.09912338976778	1.9798866345903692	4.389825436148251	1.603051521040555	1.7848536431667026	1.667336864287727	2.8421977484919387	1.7187995351614136	1.569048277849098	1.9120870193083503	1.9193351318333771	3.1205057969167824	2.1512996855433033	1.8109638655639184	1.8899670080057767	1.0643133251784527	1.3691084789653247	1.422771513531234	1.3582340927497596	1.996748755962866	1.8483861967944573	1.441116247230833	1.6816291593953012	1.1374187895372083	1.9600629998925458	2.6568982414312625	1.5998064056236605
ENSMUSG00000029913.15	Prdm5	0.3015604711386697	0.81555238452032075	4.458127552147425	0.04094844042250594	0.14709884023606715	1.7072309784589628	1.7541365866304317	1.779315975444352	1.376750382037949	1.0861217042427294	1.7105958139251232	1.1433660229147193	1.726284391542953	1.4370243149599613	2.2469365219962345	2.024159826036373	2.4183879558574253	1.3989490916373997	1.792001122439753	2.0691359127710975	1.9343719993124298	1.7613497120347918	1.818386799986301	1.0983714727179708	1.7117991806687332	1.7147143441315003	1.9766194654356255	1.569048277849098	1.5147702360754465	1.8707443690021524	1.8840789717233404	1.6134747641574774	1.1900619687991465	1.3499764342898404	1.9290679018859456	1.3935568446611342	1.5699547735517065	1.6575060114912321	1.655840431774084	1.5222003973601412	1.983874314369718	1.5341178296237834	1.9533931385530316	1.800522988273385	1.8548157534520135	2.565206822810352
ENSMUSG00000025158.8	Rfng	-0.20664677338448958	3.756231936472499	4.457063487917408	0.040971331140533654	0.1471521433298176	16.009316911209517	11.646316681726637	17.876565190792473	12.102596381635923	12.848025037993262	15.11451823647273	14.00623378070531	15.465616329713578	13.638667134710905	14.200638819016204	13.694315860097932	17.0917530812845	15.47237695350964	12.70691705002734	11.935015844679663	11.44693077240179	11.89588497820421	13.805383994632837	11.693079636643398	12.449448586681696	11.580194132285337	13.17030143817433	13.38921197097897	14.725553278569503	13.046619820183842	13.541817609261509	11.428779579448799	12.469779760025839	12.23978633756122	18.448097636426514	14.326742297744293	14.17865404863885	15.677244358687904	13.538930589211628	12.775610477844042	11.341772023660841	14.810137509060372	13.698478465295944	12.421329476063226	10.12629141073802	9.957415731554162
