Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Sham_1	CPM_Sham_2	CPM_Sham_3	CPM_CS_1	CPM_CS_2	CPM_CS_3	CPM_CS_4	CPM_CS_5
ENSMUSG00000024963.13	Dnajc4	-0.8490883686210421	3.1402210908907358	8.744074637164724	0.0150678214273558	0.41710950149385273	15.35552077052781	9.230510679808614	10.142759305025558	9.170777816083053	7.367374747161451	6.047588329711726	4.434943282731099	5.3711286164511876
ENSMUSG00000039703.17	Nploc4	1.9655270608302666	6.140358923274882	8.73873794133804	0.015090587474786508	0.41710950149385273	23.757598173269443	22.087293412399184	28.509377506017785	23.786704960465418	27.183072342975006	149.2544799772854	131.6985331350148	152.181977466117
ENSMUSG00000000561.15	Wdr77	0.7755018737172836	3.8363656878273233	8.727175323357049	0.015140057259563638	0.41710950149385273	8.981531016723814	12.19746054117567	7.4014730063700025	12.609819497114199	14.480702089248368	20.561800321019867	19.86083296179579	13.726217575375259
ENSMUSG00000016559.15	H3f3b	1.311051201251391	6.503249205078917	8.724268629629314	0.015152524471674008	0.41710950149385273	46.35628911857452	45.16357011192072	48.794896116068905	49.29293076144641	58.68495057221707	184.0885887564249	124.56405915844738	163.52102676751394
ENSMUSG00000045968.8	Teddm2	-1.1143799431243335	2.051215801561723	8.722336558801027	0.015160818329372555	0.41710950149385273	4.056175297875271	4.944916435611757	7.675601636235558	4.012215294536336	3.0485688608943935	2.660938865073159	1.542588967906469	1.7903762054837293
ENSMUSG00000093565.4	Rab26os	1.2595445130045717	1.271257828446064	8.712352675627367	0.015203764911574127	0.41710950149385273	1.158907227964363	0.9889832871223515	0.8223858895966669	3.439041681031145	1.5242844304471967	2.660938865073159	2.506707072848012	1.9893068949819215
ENSMUSG00000073155.13	Stmp1	1.4007838554758525	6.447995059126454	8.700577348621707	0.015254608713119766	0.41710950149385273	43.169294241672524	40.21865367630896	44.95709529795113	41.268500172373734	55.12828690117361	165.70392023410128	137.86888900664067	164.7146109045031
ENSMUSG00000023259.18	Slc26a6	-1.488992536516358	1.9501346820955403	8.700380125166468	0.015255462056476946	0.41710950149385273	6.953443367786178	5.933899722734109	4.38605807784889	4.298802101288931	2.7945214558198606	1.693324732319283	0.9641181049415432	0.7957227579927686
ENSMUSG00000038563.15	Efl1	0.6697325731106469	3.52974090755843	8.69881193666274	0.015262249345508497	0.41710950149385273	7.822623788759451	8.900849584101163	7.4014730063700025	11.176885463351221	9.399753987757713	15.23992259087355	13.88330071115822	14.124078954371642
ENSMUSG00000112112.4	Gm48508	-0.5942639494655736	3.603292273400974	8.69149989752383	0.015293945381097993	0.41710950149385273	16.224701191501083	12.85678273259057	15.351203272471116	10.890298656598626	8.891659177608647	10.885658993481107	7.712944839532345	10.742257232902375
ENSMUSG00000004508.7	Gab2	0.9833865845631847	3.5131167771894525	8.6844668469336	0.015324507962325169	0.41710950149385273	6.373989753803997	7.252544105563911	6.579087116773335	8.024430589072672	11.686180633428508	12.57898372580039	11.569417259298518	22.47916791329571
ENSMUSG00000024158.18	Hagh	0.687467906743798	4.521282279263823	8.68231390735783	0.015333878613596462	0.41710950149385273	16.514427998492174	14.834749306835272	17.270103681530006	19.487902859176486	20.32379240596262	26.125581584354656	31.430250221094308	33.022494456699896
ENSMUSG00000032263.15	Bckdhb	-0.6024171274470268	3.928498614329917	8.679664347217232	0.015345420411414287	0.41710950149385273	16.224701191501083	22.087293412399184	18.092489571126674	14.90251395113496	11.178085823279442	9.91804486072723	13.690477090169912	12.134772059389721
ENSMUSG00000063904.5	Dpp3	0.7838079617001567	3.67112700260423	8.666929600794083	0.01540104279022577	0.41710950149385273	6.953443367786178	8.900849584101163	9.320373415428891	9.170777816083053	12.448322848652106	18.384668522323647	16.004360542029616	16.113385849353563
ENSMUSG00000141317.1	Gm71050	-0.9025622763913852	2.9481865890543757	8.65326739506	0.015460990203145961	0.41710950149385273	6.373989753803997	13.51610492400547	10.965145194622226	7.737843782320076	4.318805886267057	6.289491862900195	4.24211966174279	4.973267237454804
ENSMUSG00000027244.15	Atg13	0.9557845147315014	3.9914350330976713	8.651160771288827	0.015470259054154894	0.41710950149385273	11.878799086634722	8.571188488393712	8.497987525832224	11.463472270103816	12.448322848652106	23.222739186093026	20.053656582784097	26.258851013761365
ENSMUSG00000040669.15	Phc1	-0.6008921629173917	3.663623294143349	8.650672408972579	0.015472408749453034	0.41710950149385273	18.54251564742981	13.186443828298021	14.802946012740005	9.457364622835648	12.194275443577574	9.676141327538762	8.677062944473889	11.14011861189876
ENSMUSG00000024424.16	Ttc39c	1.7519375734790295	1.3617594510162716	8.645702407169962	0.01549430669570504	0.41710950149385273	0.8691804209732723	0.9889832871223515	0.5482572597311113	1.7195208405155724	1.016189620298131	4.354263597392443	2.506707072848012	3.978613789963843
ENSMUSG00000002728.15	Naa20	0.7142972387101499	4.445141952117186	8.64514137726533	0.015496780984342968	0.41710950149385273	18.54251564742981	13.186443828298021	13.706431493277782	16.622034791650535	23.626408671931546	29.99603811537016	29.309190390222913	24.667405497775825
ENSMUSG00000019979.13	Apaf1	1.2337720797771394	1.6443380724174486	8.64085010624749	0.015515722587526766	0.41710950149385273	1.7383608419465446	1.318644382829802	1.0965145194622226	2.5792812607733584	1.7783318355217295	4.354263597392443	4.049296040754482	3.5807524109674587
ENSMUSG00000068699.13	Flnc	2.2119703024205273	8.896543533537521	8.622308395848075	0.015597891267541414	0.41710950149385273	163.98537275695736	141.42461005849626	131.0334850757356	129.82382345892572	174.27651988112947	1090.7430311468067	656.3716058442026	1318.910471373014
ENSMUSG00000026308.9	Klhl30	1.8579643470981735	6.294711167322412	8.61013293801374	0.01565213677941173	0.41710950149385273	23.757598173269443	32.306787379330146	32.34717832413556	30.09161470902252	31.501878229242063	140.06214571612355	154.0660731696586	178.04296710088198
ENSMUSG00000054499.10	Dedd2	1.0534425052764465	2.464213043691243	8.603896171205417	0.015680012813159085	0.41710950149385273	2.607541262919817	2.9669498613670546	3.2895435583866677	3.72562848778374	4.064758481192524	8.950430727973353	6.748826734590802	7.161504821934917
ENSMUSG00000034993.8	Vat1	0.9252674199897997	1.982545877641492	8.595372965438456	0.015718206538986455	0.41710950149385273	2.8972680699109077	1.977966574244703	1.6447717791933338	4.585388908041526	3.556663671043459	3.386649464638566	4.627766903719407	4.575405858458419
ENSMUSG00000114133.2	Btf3l4b	1.4039972688271642	4.975146740715794	8.592826323885928	0.015729640459306925	0.41710950149385273	11.878799086634722	16.153393689665073	17.54423231139556	12.609819497114199	24.134503482080614	56.60542676610175	52.25520128783164	55.103800990999225
ENSMUSG00000026580.17	Selp	3.0133567319056436	1.7765541252887511	8.591431368749488	0.015735907841644674	0.41710950149385273	0.5794536139821815	0.659322191414901	0.27412862986555564	0.2865868067525954	1.016189620298131	7.015202462465601	5.399061387672642	6.962574132436725
ENSMUSG00000124980.1	Gm52060	-1.2147463914269194	1.5106855410092914	8.591165380283183	0.01573710324534592	0.41710950149385273	3.476721683893089	3.6262720527819554	4.111929447983335	1.7195208405155724	0.5080948101490655	2.1771317986962213	2.121059830871395	1.392514826487345
ENSMUSG00000024294.16	Mib1	-1.0624473339916656	5.053557589233662	8.589286925526109	0.015745548544347062	0.41710950149385273	46.935742732556704	43.185603537676016	55.64811186270779	45.280715466910074	24.388550887155148	14.51421199130814	16.96847864697116	15.71552447035718
ENSMUSG00000025538.16	Sumf2	1.6365203742767067	2.301465466577211	8.56951165218891	0.015834792581035213	0.41710950149385273	2.8972680699109077	0.9889832871223515	1.6447717791933338	2.292694454020763	3.302616265968926	8.708527194784885	9.062710186450506	5.57005930594938
ENSMUSG00000012296.17	Tjap1	0.9662280425440132	4.785355462490052	8.550714766887712	0.015920194818828906	0.41710950149385273	16.514427998492174	15.823732593957624	18.366618200992228	21.78059731319725	19.05355538058996	51.28354903595543	38.564724197661725	34.41500928318724
ENSMUSG00000142867.1	Gm70292	-1.1288133846055484	1.7150851359958283	8.539210281605655	0.015972742281254802	0.41710950149385273	4.925355718848543	2.9669498613670546	4.934315337580001	2.5792812607733584	2.286426645670795	1.2095176659423452	1.1569417259298518	2.586098963476498
ENSMUSG00000074063.11	Osgin1	1.3755492367968356	2.9947973346586174	8.531335892519992	0.016008831253413996	0.41710950149385273	4.056175297875271	4.615255339904307	2.4671576687900005	4.298802101288931	6.097137721788787	12.095176659423451	8.48423932348558	16.710177917848142
ENSMUSG00000029416.18	Slc15a4	2.28863211085409	5.42827735781688	8.526479043949793	0.016031140273944214	0.41710950149385273	12.458252700616903	12.52712163688312	12.061659714084449	11.176885463351221	12.194275443577574	112.4851429326381	87.92757117066874	77.78189959379313
ENSMUSG00000098234.10	Snhg6	1.85725716671955	4.564364453636819	8.520920178894027	0.01605672051664762	0.41710950149385273	9.850711437697086	8.900849584101163	7.4014730063700025	7.737843782320076	11.94022803850304	60.71778683030573	34.12978091493063	43.1679596211077
ENSMUSG00000035150.16	Eif2s3x	0.6361572077105982	4.938775882808774	8.48811940525287	0.016208679594077624	0.41710950149385273	19.701422875394172	24.39492108235134	23.026804908706673	25.506225800980992	30.2316412038694	44.5102501066783	35.09389901987217	38.39362307315108
ENSMUSG00000038650.16	Rnh1	2.0663686850496883	6.301572675132467	8.483079899222927	0.016232182040982347	0.41710950149385273	23.467871366278352	31.647465187915248	23.30093353857223	20.920836892939466	32.264020444465665	161.59156016989732	141.33971418443022	190.57560053926807
ENSMUSG00000021866.16	Anxa11	1.088905472505351	6.228549220675481	8.465216219876572	0.0163158279928715	0.41710950149385273	42.01038701370816	46.15255339904307	42.76406625902668	51.585625215467175	48.01495955908669	132.07932912090408	104.51040257566328	127.71350265783936
ENSMUSG00000005514.15	Por	1.3303462625768592	4.5910232484884075	8.45887049649637	0.016345668325949234	0.41710950149385273	13.037706314599085	10.219493966930965	12.884045603681114	10.317125043093434	21.594029431335287	40.63979357566279	27.95942504330475	50.92625651153719
ENSMUSG00000034723.12	Tmx4	1.0209763141001544	4.40908410484444	8.452994763254797	0.016373358054222666	0.41710950149385273	13.906886735572357	12.85678273259057	10.965145194622226	15.475687564640152	13.972607279099302	31.93126638087791	29.50201401121122	36.40431617816916
ENSMUSG00000026353.10	Ubxn4	1.709727359987929	8.339112156927435	8.442923857408058	0.016420951235602076	0.41710950149385273	134.72296525085721	133.8424048572249	132.12999959519783	130.3969970724309	170.97390361516057	634.5129675533542	416.88466857672324	831.5302821024432
ENSMUSG00000025492.7	Ifitm3	0.9066493156142515	6.068528745398353	8.44241488090614	0.016423361046892147	0.41710950149385273	38.53366532981507	45.82289230333562	44.68296666808557	49.29293076144641	57.92280835699347	70.39392815784448	112.22334741519562	112.99263163497314
ENSMUSG00000062619.7	Pex39	1.2917331534966503	4.649923948125437	8.434389270794536	0.016461416477612168	0.41710950149385273	11.29934547265254	15.823732593957624	11.513402454353336	17.48179521190832	13.71855987402477	45.71976777262064	30.080484874176147	50.13053375354442
ENSMUSG00000057054.12	Inca1	1.6979261245860338	2.05089694807177	8.408457242708362	0.01658511859607215	0.41710950149385273	0.5794536139821815	1.318644382829802	2.4671576687900005	2.5792812607733584	2.286426645670795	7.49900952884254	4.434943282731099	7.161504821934917
ENSMUSG00000019923.15	Zwint	2.523684855978734	5.749891133511431	8.405900855333622	0.016597374614584035	0.41710950149385273	13.617159928581266	12.19746054117567	14.254688753008892	11.176885463351221	11.686180633428508	129.41839025583093	117.04393793990334	114.98193852995506
ENSMUSG00000040859.15	Bsdc1	1.2803242171093532	4.171344956314805	8.389231011979101	0.01667756642307462	0.41710950149385273	7.53289698176836	5.933899722734109	13.980560123143338	11.176885463351221	13.464512468950238	34.59220524595107	23.138834518597037	29.242811356234245
ENSMUSG00000030161.9	Gabarapl1	2.143873346822	6.12274986655919	8.360406263006695	0.01681735109944644	0.41710950149385273	14.486340349554538	22.087293412399184	29.331763395614452	21.20742369969206	28.199261963273138	107.64707226886871	108.17405137444115	220.21627327449872
ENSMUSG00000126246.1	Gm61611	0.5731760576396664	4.613962497397487	8.356492381824285	0.0168364415913905	0.41710950149385273	17.963062033447628	20.10932683815448	16.99597505166445	24.359878573970608	22.61021905163342	35.07601231232801	27.573777801328134	26.85564308225594
ENSMUSG00000025754.12	Agbl1	-2.030531354826636	2.192894653986298	8.352205002172987	0.016857384285626005	0.41710950149385273	7.822623788759451	5.274577531319208	10.416887934891115	6.018322941804503	1.7783318355217295	0.7257105995654071	1.3497653469181605	0.19893068949819215
ENSMUSG00000000346.10	Dazap2	1.134020814430987	5.873171301624223	8.351338000911847	0.01686162322327996	0.41710950149385273	28.393227085126895	35.60339833640465	35.63672188252223	36.396524457579616	41.15567962207431	103.7766157378532	74.04427045951051	108.81508715551111
ENSMUSG00000025911.15	Adhfe1	-0.9340909545831574	3.33456759142988	8.346636281254053	0.01688463355050041	0.41710950149385273	12.747979507607994	12.52712163688312	15.899460532202227	9.457364622835648	11.178085823279442	4.596167130580912	6.363179492614185	4.575405858458419
ENSMUSG00000019814.6	Ltv1	0.807526640547736	4.622459377950475	8.339926869036114	0.01691753608347307	0.41710950149385273	14.196613542563448	15.164410402542723	19.737261350320004	17.768382018660915	22.10212424148435	33.62459111319719	37.02213522975526	32.624633077703514
ENSMUSG00000006191.18	Cdkal1	1.4769863083173576	6.156284851521395	8.33501240442111	0.01694168604661257	0.41710950149385273	31.580221962028894	31.647465187915248	37.007365031850014	37.82945849134259	41.66377443222338	162.80107783583966	76.35815391137022	146.4129874706694
ENSMUSG00000079197.11	Psme2	1.7133943095213966	3.134465586586858	8.331379719279767	0.016959564364233803	0.41710950149385273	5.794536139821815	2.637288765659604	1.6447717791933338	6.018322941804503	5.334995506565188	7.015202462465601	18.70389123586594	17.7048313653391
ENSMUSG00000037613.17	Tnfrsf23	1.9510013107274928	2.9087954045952142	8.318020412887979	0.01702551109118157	0.41710950149385273	1.7383608419465446	2.3076276699521534	3.2895435583866677	4.012215294536336	4.318805886267057	7.015202462465601	24.102952623538577	7.758296890429493
ENSMUSG00000036908.18	Unc93b1	1.0883765240325598	2.6620815964465487	8.31332139226393	0.017048781782357227	0.41710950149385273	4.3459021048663615	3.6262720527819554	2.193029038924445	6.018322941804503	7.875469557310516	4.838070663769381	11.569417259298518	5.57005930594938
ENSMUSG00000038344.15	Txlng	1.7993713687154351	4.575727025677778	8.305404258922662	0.017088077363071354	0.41710950149385273	11.00961866566145	6.5932219141490105	9.594502045294448	10.030538236340838	12.194275443577574	52.493066701897774	24.295776244526888	59.08241478096307
ENSMUSG00000009079.17	Ewsr1	0.9760458507809994	5.427083398749206	8.296269401137907	0.01713355462595309	0.41710950149385273	26.65486624318035	26.372887656596042	26.31634846709334	30.378201515775114	31.755925634316597	82.24720128407947	55.14755560265627	60.47492960745041
ENSMUSG00000003752.10	Itpkc	3.66857652647041	3.430134164812836	8.293034590824046	0.017149694375035874	0.41710950149385273	1.4486340349554538	1.318644382829802	0.8223858895966669	0.8597604202577862	2.032379240596262	19.352282655077524	8.48423932348558	45.75405858458419
ENSMUSG00000026426.11	Arl8a	1.9997022212318152	4.042385917744988	8.2926253444781	0.017151737591325697	0.41710950149385273	6.953443367786178	4.285594244196856	5.208443967445557	8.597604202577863	4.318805886267057	35.317915845516474	21.210598308713948	40.382929968133006
ENSMUSG00000110360.2	Gm45380	-1.6803476816113032	1.1537417641016665	8.290110648723834	0.017164299076052707	0.41710950149385273	3.1869948769019985	2.9669498613670546	3.2895435583866677	1.432934033762977	1.016189620298131	0	0.9641181049415432	1.392514826487345
ENSMUSG00000131059.1	Gm75004	1.6149080070167496	2.7983096769718037	8.289067008003624	0.017169515604308565	0.41710950149385273	3.476721683893089	2.637288765659604	2.193029038924445	2.865868067525954	5.334995506565188	10.643755460292637	16.77565502598285	6.564712753440341
ENSMUSG00000072969.3	Armcx5	1.5960945751494513	3.4796405041190726	8.285349818491618	0.01718811133803524	0.41710950149385273	3.476721683893089	5.274577531319208	5.208443967445557	6.304909748557099	4.57285329134159	24.190353318846903	16.96847864697116	18.102692744335485
ENSMUSG00000043091.10	Tuba1c	2.250278509377634	4.611300853379344	8.280222249611224	0.01721380310930153	0.41710950149385273	3.1869948769019985	7.911866296978812	10.142759305025558	8.024430589072672	10.415943608055844	30.23794164855863	38.17907695568511	81.36265200476059
ENSMUSG00000047547.15	Cltb	0.9009600198046478	6.338773701536976	8.277057220793568	0.017229684976200102	0.41710950149385273	47.515196346538886	50.10848654753248	58.663526791228904	60.75640303155023	59.701140192515204	116.83940653003054	116.2726434559501	132.68676989529416
ENSMUSG00000025584.18	Pde8a	1.4613802227076609	3.4582593808601954	8.269907941035106	0.01726562549053153	0.41710950149385273	4.056175297875271	5.604238627026659	5.208443967445557	5.158562521546717	6.859279937012385	24.91606391841231	16.390007784006233	14.72087102286622
ENSMUSG00000051224.14	Tceanc	1.5883534574758893	1.6145289613486293	8.26777988315967	0.017276341258758196	0.41710950149385273	0.5794536139821815	1.6483054785372526	1.0965145194622226	3.1524548742785496	1.2702370253726638	4.354263597392443	2.699530693836321	5.172197926952996
ENSMUSG00000018401.18	Mtmr4	1.1043558858589757	4.129564309978115	8.262038508237383	0.01730529235961735	0.41710950149385273	8.691804209732723	9.560171775516064	11.239273824487782	10.030538236340838	14.226654684173836	29.02842398261628	20.246480203772407	32.027841009208935
ENSMUSG00000105526.2	Gm43490	-1.4956684747469169	2.330448547267656	8.260640185149542	0.017312352437371215	0.41710950149385273	8.981531016723814	5.604238627026659	8.497987525832224	4.585388908041526	5.080948101490655	0.7257105995654071	1.3497653469181605	2.1882375844801136
ENSMUSG00000057561.12	Eif1a	0.9305956519440773	3.3447083735919345	8.2588502543731	0.017321394866661868	0.41710950149385273	5.794536139821815	6.26356081844156	6.30495848690778	6.87808336206229	8.129516962385049	17.1751508563813	13.112006227204986	12.93049481738249
ENSMUSG00000137091.1	Gm68540	0.5838246607579795	4.553622760090283	8.249364410277515	0.017369412263828234	0.41710950149385273	17.383608419465446	17.801699168202326	17.270103681530006	22.926944540207632	19.815697595813557	27.09319571710853	31.815897463070925	29.242811356234245
ENSMUSG00000042129.9	Rassf4	1.880589214771916	3.8690644918357315	8.231162896712966	0.017462005034724764	0.41710950149385273	5.504809332830725	4.615255339904307	5.482572597311113	4.585388908041526	6.351185126863319	25.883678051166186	33.93695729394232	24.86633618727402
ENSMUSG00000085411.3	Gm14319	-1.637450772435019	1.9013098972972855	8.228064762583815	0.01747782557783014	0.41710950149385273	3.476721683893089	7.252544105563911	6.579087116773335	3.72562848778374	3.302616265968926	0.7257105995654071	0.7712944839532345	0.9946534474909607
ENSMUSG00000040136.11	Abcc8	2.1799496113510255	1.9419574442724763	8.22588843290528	0.017488949430602467	0.41710950149385273	1.158907227964363	1.318644382829802	0.5482572597311113	1.1463472270103816	1.5242844304471967	8.950430727973353	6.170355871625876	4.973267237454804
ENSMUSG00000031382.15	Asb11	1.616200722765795	6.565606560945574	8.225719706656799	0.01748981220097865	0.41710950149385273	39.692572557779435	36.26272052781955	47.15012433687557	39.26239252510557	45.982580318490434	182.15336049091718	177.78337855122055	183.81195709632954
ENSMUSG00000031380.11	Vegfd	2.4982901931148134	3.707436928676813	8.219028418158333	0.01752406965299198	0.41710950149385273	1.7383608419465446	3.6262720527819554	4.111929447983335	2.006107647268168	4.57285329134159	24.67416038522384	33.16566280998909	24.667405497775825
ENSMUSG00000042549.13	Map2k3os	3.018323688082889	1.7712442227203247	8.217511356785312	0.01753184797265913	0.41710950149385273	0.8691804209732723	0.3296610957074505	0.27412862986555564	0.5731736135051908	0.7621422152235984	9.434237794350292	4.049296040754482	5.9679206849457644
ENSMUSG00000028063.16	Lmna	0.7795511886925651	5.57912227785754	8.214337405339435	0.017548135205861733	0.41710950149385273	29.84186112008235	30.988142996500347	37.007365031850014	36.396524457579616	41.15567962207431	77.16722708712162	61.89638233724707	63.259959260425106
ENSMUSG00000134173.1	Gm75192	0.7825387488818011	2.619102508990445	8.21138579840816	0.017563298077117553	0.41710950149385273	4.925355718848543	3.6262720527819554	3.0154149285211123	6.018322941804503	6.351185126863319	7.982816595219478	7.712944839532345	5.172197926952996
ENSMUSG00000020922.12	Lsm12	-0.7192072447158091	5.896594411348802	8.210556315664501	0.017567562144517882	0.41710950149385273	68.37552644989742	79.77798516120302	86.89877566738114	69.92718084763328	54.87423949609908	38.70456531015505	39.72166592359158	35.01180135168182
ENSMUSG00000073411.13	H2-D1	0.888040255488169	6.330431472910759	8.190805582325938	0.017669468390473633	0.41710950149385273	46.935742732556704	47.800858877580325	61.67894171975002	56.1710141235087	75.1980319020617	86.84336841466038	134.5908874498394	129.50387886332308
ENSMUSG00000036622.16	Atp13a2	-0.8609927355567082	2.712053047231577	8.175995834872934	0.017746355549532862	0.41710950149385273	9.560984630705995	8.241527392686262	7.675601636235558	5.158562521546717	7.367374747161451	2.9028423982616283	4.049296040754482	3.978613789963843
ENSMUSG00000032412.9	Atp1b3	0.8479300496701779	4.7194905715587305	8.17135711942494	0.017770522283369557	0.41710950149385273	18.8322424544209	16.812715881079974	15.899460532202227	19.487902859176486	21.848076836409817	29.512231048993222	40.68578402853312	42.77009824211131
ENSMUSG00000024191.16	Bnip1	-0.6880343147749829	3.0948280232749315	8.16152381331235	0.017821884965715316	0.41710950149385273	8.112350595750542	14.505088211127822	9.320373415428891	6.5914965553096945	7.367374747161451	7.015202462465601	5.591885008660951	6.365782063942149
ENSMUSG00000025575.15	Cant1	0.8250147878653157	3.611324345371112	8.152410293594212	0.01786965015076998	0.41710950149385273	9.560984630705995	6.5932219141490105	7.4014730063700025	9.170777816083053	10.669991013130376	14.51421199130814	16.004360542029616	19.097346191826446
ENSMUSG00000029816.11	Gpnmb	3.2072735386702953	3.212617604863078	8.138336301444737	0.017943721815241027	0.41710950149385273	1.7383608419465446	0.9889832871223515	1.3706431493277782	0.8597604202577862	3.0485688608943935	10.159948393915698	38.950371439638346	10.742257232902375
ENSMUSG00000043331.7	Or10d5	-0.6038019952597431	5.8747250584039525	8.137793644123185	0.017946585340895403	0.41710950149385273	72.14197494078161	70.21781338568695	79.77143129087669	66.20155235984954	45.982580318490434	52.976873768274714	40.68578402853312	37.9957616941547
ENSMUSG00000079550.10	Mpp4	1.8059969119825154	4.060744720877936	8.121557757062567	0.01803251890237205	0.41710950149385273	7.243170174777269	6.92288300985646	4.660186707714446	6.018322941804503	7.113327342086918	33.86649464638566	27.95942504330475	34.21607859368905
ENSMUSG00000044636.7	Csrnp2	1.7159123171823707	1.3238307860767164	8.112456141010005	0.018080912224426	0.41710950149385273	0.8691804209732723	0.659322191414901	0.8223858895966669	3.72562848778374	4.064758481192524	0.7257105995654071	2.121059830871395	2.78502965297469
ENSMUSG00000026888.15	Grb14	-1.6199284867189285	2.56622970111049	8.110186268035468	0.01809300588371367	0.41710950149385273	8.691804209732723	10.549155062638416	9.320373415428891	6.87808336206229	5.334995506565188	1.2095176659423452	1.3497653469181605	1.1935841369891529
ENSMUSG00000028057.15	Rit1	0.8222202597454312	3.789122410392296	8.09337213721554	0.018182898677646647	0.41710950149385273	9.560984630705995	8.241527392686262	9.046244785563337	8.311017395825267	14.734749494322902	18.142764989135177	18.51106761487763	19.296276881324637
ENSMUSG00000035021.15	Baz1a	1.2962718467251295	4.140648536103812	8.08638704296555	0.018220403399616013	0.41710950149385273	6.953443367786178	10.219493966930965	9.594502045294448	9.170777816083053	12.702370253726638	20.07799325464293	30.466132116152764	36.60324686766735
ENSMUSG00000001440.6	Kpnb1	0.8234606873471969	5.232945789490456	8.077293270296703	0.018269372031223762	0.41710950149385273	24.916505401233806	22.087293412399184	27.961120246286676	29.80502790226992	29.21545158357127	48.380706637693805	49.74849421498363	63.85675132891968
ENSMUSG00000036275.14	9530068E07Rik	1.6011893841859766	5.682080641033334	8.075872164711575	0.018277039012789528	0.41710950149385273	21.150056910349626	28.350854230840742	17.54423231139556	25.506225800980992	23.626408671931546	108.13087933524565	69.41650355579111	111.6001168084858
ENSMUSG00000040302.18	Rbm48	0.6578778993838355	3.46704735316357	8.075007650867594	0.018281705061472912	0.41710950149385273	7.53289698176836	8.241527392686262	7.4014730063700025	9.743951429588243	9.653801392832245	14.756115524496611	11.955064501275135	14.72087102286622
ENSMUSG00000023027.14	Atf1	1.1787425200361752	4.653420846254895	8.061614323011035	0.01835417948475529	0.41710950149385273	14.486340349554538	15.494071498250173	11.239273824487782	17.195208405155725	15.242844304471966	37.25314411102423	32.39436832603585	52.91556340651911
ENSMUSG00000039515.12	Ptpa	-0.6530489554572508	4.4914823592168895	8.056056354718544	0.018384358105593385	0.41710950149385273	26.94459305017144	29.339837517963094	29.331763395614452	23.786704960465418	21.339982026260753	11.853273126234981	16.96847864697116	16.909108607346333
ENSMUSG00000047371.8	Zfp768	-0.4730076471136308	5.021401179581171	8.050891200468037	0.018412458258569474	0.41710950149385273	38.53366532981507	37.251703814941905	40.571037220102234	33.24406958330107	29.21545158357127	27.09319571710853	26.224012454409973	24.07061342928125
ENSMUSG00000036905.9	C1qb	1.5196656943164302	4.1204238198233085	8.043722393398507	0.018451546065705985	0.41710950149385273	8.981531016723814	5.933899722734109	8.22385889596667	6.018322941804503	14.988796899397434	27.81890631667394	41.457078512486355	20.290930328815598
ENSMUSG00000031453.17	Rasa3	1.63522649535461	3.835005350853772	8.037621542191465	0.018484890835882846	0.41710950149385273	6.953443367786178	4.615255339904307	6.0308298570422245	5.445149328299313	10.16189620298131	15.965633190438956	20.632127445749024	38.79148445214747
ENSMUSG00000030603.17	Psmc4	1.5884094755022837	6.726754566024657	8.031939613645665	0.01851601226322067	0.41710950149385273	45.19738189061016	45.49323120762817	49.343153375800014	43.5611946263945	51.31757582505562	210.45607387396805	192.82362098830862	203.50609535665058
ENSMUSG00000054408.10	Spcs3	1.221092256100728	4.65178735950854	8.022771582256206	0.01856636326712702	0.41710950149385273	15.06579396353672	12.19746054117567	12.884045603681114	14.042753530877174	17.27522354506823	46.68738190537452	29.309190390222913	48.539088237558886
ENSMUSG00000074088.7	Snrnp40	0.7095992046407469	3.0458559410401236	8.016698165469768	0.01859981083671943	0.41710950149385273	6.373989753803997	4.944916435611757	5.208443967445557	7.737843782320076	7.875469557310516	10.643755460292637	7.327297597555728	11.537979990895145
ENSMUSG00000062713.9	Sim2	1.5724743831160033	4.241763465173247	8.014891504464233	0.018609774716989352	0.41710950149385273	7.53289698176836	8.241527392686262	8.77211615569778	8.597604202577863	9.653801392832245	46.44547837218605	31.623073842082615	25.264197566270404
ENSMUSG00000004655.6	Aqp1	-0.6871978049088218	6.906993710848244	8.006510552960899	0.018656081831965775	0.41710950149385273	170.06963570377027	151.64410402542723	148.3035887572656	124.09208732387381	124.73727589159559	88.05288608060272	86.57780582375058	63.259959260425106
ENSMUSG00000030591.18	Psmd8	1.4077648501991027	8.975942633591373	8.004370894716297	0.018667926626228893	0.41710950149385273	259.30549225702623	240.3229387707314	242.32970880115118	256.2086052368203	270.5604864043774	1018.8976817898315	830.8769828386219	904.3389144587815
ENSMUSG00000031889.10	Phaf1	1.843749806344872	4.699071499300459	7.986236927834636	0.018768683576728278	0.41710950149385273	6.084262946812906	14.834749306835272	8.22385889596667	13.182993110619389	8.891659177608647	50.07403137001309	40.492960407544814	60.47492960745041
ENSMUSG00000020114.13	Cand1	0.7397740344272745	2.6520816728935603	7.9852658212795395	0.018774098037607264	0.41710950149385273	2.8972680699109077	4.285594244196856	4.934315337580001	6.304909748557099	7.367374747161451	5.8056847965232565	6.170355871625876	8.156158269425879
ENSMUSG00000038178.17	Slc43a2	2.355551930950622	5.387907640101791	7.96524988698789	0.018886124856679214	0.41710950149385273	10.140438244688177	11.208477254053317	13.15817423354667	12.896406303866794	8.891659177608647	69.91012109146754	66.71697286195479	135.86966092726524
