Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_CLP_1	CPM_CLP_2	CPM_CLP_3	CPM_Sham_1	CPM_Sham_2	CPM_Sham_3
ENSMUSG00000021219.17	Rgs6	-1.7953426882594397	-2.5325168526218547	6.61085786150028	0.040121033002549454	0.23715958608073112	0.023103253352138208	0.14922432031209354	0.037666775786383305	0.16965184637871886	0.21122134667832884	0.329021697597401
ENSMUSG00000026837.17	Col5a1	-2.417507172199531	4.588538087958903	6.610177344581158	0.04012840497714971	0.23715958608073112	2.5760127487634104	18.31728531830948	1.8833387893191653	61.43820436715033	24.594085553857916	35.443578734285545
ENSMUSG00000024378.10	Stard4	-0.5426643437880538	1.883096446519768	6.607673266444904	0.040155546946765035	0.23715958608073112	2.6222192554676864	3.38241792707412	2.953075221652451	3.8292845325482254	4.158420262729599	5.060126797532443
ENSMUSG00000008333.13	Snrpb2	0.6165525824958783	3.862666271206879	6.607365794454763	0.04015888135294032	0.23715958608073112	17.304336760751518	12.398053945929771	23.029466715794754	11.318201751265958	11.828395413986415	11.254811172986958
ENSMUSG00000041769.14	Ppp2r2d	0.7175755901783817	5.462483898536741	6.603245710427079	0.04020359753861761	0.23715958608073112	63.70722111852111	33.72469639053314	66.98659405850408	31.15534978854901	35.85482359864632	32.98158879019465
ENSMUSG00000020803.4	Txndc17	0.6318674746421324	4.613093125840637	6.60232165351781	0.04021363563266958	0.23715958608073112	29.421993143948008	20.505908682886854	39.2186469487823	19.667496190904334	18.798699854371268	19.071912884870038
ENSMUSG00000026858.19	Miga2	-1.1349379513255065	3.8758091388593456	6.60211731331026	0.04021585584495823	0.23715958608073112	8.109241926600511	14.48719443029908	4.94188098317349	12.917776302836735	23.405965478792314	24.109348530844038
ENSMUSG00000126176.1	Gm46653	1.3679901990191141	1.8374111267417308	6.600934242749133	0.040228713438498126	0.23715958608073112	4.181688856737016	2.0020929641872547	9.13795980577659	1.8661703101659073	1.9537974567745418	2.1216226707142756
ENSMUSG00000025510.15	Cd151	0.98098670637605	6.460702935835339	6.600554984967417	0.0402328363648912	0.23715958608073112	136.8059147246864	56.55601739828345	157.28892232877942	65.47349471315843	59.39280241911259	52.79096410071403
ENSMUSG00000043059.17	Zfp513	0.6302912877323221	2.5806237984688134	6.598738290890376	0.04025259352139364	0.23715958608073112	7.9821740331637505	5.098497610663196	8.633225010239054	4.85931359984759	4.963701646940728	4.209208614090889
ENSMUSG00000020100.16	Slc29a3	-0.5489101263045312	1.4795111020063652	6.598714299226445	0.04025285452518069	0.23715958608073112	2.1717058151009914	2.598990245435629	1.9737390512064854	3.6959866532506607	3.036306858500977	3.13137891506492
ENSMUSG00000038451.14	Spsb2	1.9067038700782144	0.5885345940002762	6.596929913842917	0.040272273057540775	0.23715958608073112	1.4208500811565	0.6466387213524053	4.89668085222983	0.7513153196771835	0.6336640400349866	0.4765141827272704
ENSMUSG00000041747.4	Utp15	0.6810116277421143	2.8086105985992607	6.596690690860511	0.04027487734407559	0.23715958608073112	10.858529075504958	5.894360652327695	9.047559543889271	6.143820436715033	5.161721659451661	4.787832978831146
ENSMUSG00000028779.17	Pef1	0.7486559846159355	4.964534545777996	6.594871019066001	0.0402946944321201	0.23715958608073112	46.47219411782601	23.32873540879062	47.543004397573014	23.969382295507565	24.976924244712386	20.898550585324575
ENSMUSG00000028851.7	Nudc	0.3807438122478518	5.234695163188125	6.594848669316901	0.04029493791217063	0.23715958608073112	44.254281796020734	37.39312759820544	46.05140007643223	32.96093015357966	34.033039483545735	31.086877635064784
ENSMUSG00000033475.16	Tomm6	0.4756708765605623	4.916381026339374	6.594230135927145	0.04030167704432356	0.23715958608073112	39.564321365536685	28.63863413989595	37.109307504744834	26.81710971686463	27.181547050667444	21.738123192986908
ENSMUSG00000004933.18	Matk	-1.3138314309529124	-1.7455962799283224	6.59361607886388	0.04030836888973434	0.23715958608073112	0.10396464008462193	0.27357792057217145	0.10546697220187326	0.4483655940008998	0.2508253491805155	0.48785975850649116
ENSMUSG00000072596.5	Ear2	-1.523339706297558	-2.428439438131431	6.591701205762841	0.04032924621538419	0.23715958608073112	0.023103253352138208	0.12435360026007794	0.10546697220187326	0.21812380248692423	0.3432346883522844	0.1815292124675316
ENSMUSG00000040321.4	Zfp770	-0.83208452723966575	4.712185408368907	6.59163998588728	0.04032991391601709	0.23715958608073112	18.99087425545761	25.66658309368009	11.880101083025295	25.859788583727575	32.726107400973575	42.035358262012785
ENSMUSG00000048445.7	Ccdc57	0.7013285275857597	2.175504159066523	6.588557466364289	0.040363552756180504	0.23715958608073112	6.8270113655568405	3.7181726477763304	6.147217808337756	3.283975026330915	3.8415882427121057	3.1427244908441407
ENSMUSG00000037553.15	Zdhhc18	0.8282052403491557	5.072200203691474	6.588358191281422	0.04036572868550212	0.23715958608073112	51.24301593504254	23.714231569596866	54.0668899637746	23.981500284534615	26.640292349804223	22.05579931480509
ENSMUSG00000026383.15	Epb41l5	0.6597017074828198	2.097815401916628	6.584083573755102	0.04041244182150783	0.23715958608073112	5.983742618203796	3.581383687490245	6.0718842567649896	3.0537332348169395	3.511554888527217	3.335599279090893
ENSMUSG00000020982.10	Nemf	0.8971582489557257	4.960112261546477	6.582735031294956	0.04042719366351425	0.23715958608073112	46.772536411403806	20.729745163354995	53.90868950547179	21.012592972907036	20.937315989489345	23.247084771623264
ENSMUSG00000022338.9	Eny2	0.437735181453115	4.741731932202898	6.582375977469778	0.040431122598048055	0.23715958608073112	36.23745288282878	25.281086932873848	30.75115575200333	22.466751656153196	22.52147608957681	23.133629013831058
ENSMUSG00000034175.14	Rhbdd3	0.7136472634892888	4.0728016190875325	6.581693867953844	0.04043858795908556	0.23715958608073112	22.387052498221923	12.957645147100122	27.27827902449879	12.88142233575558	13.161730164893365	12.151111659545396
ENSMUSG00000079499.11	6530402F18Rik	-1.2441635602597203	1.4937841571515367	6.581286719547269	0.04044304487751456	0.23715958608073112	1.0627496541983577	3.009357126293886	0.9190693291877527	4.14435224725156	4.079212257725226	3.573856370454528
ENSMUSG00000040818.11	Dennd6a	-0.38444560141707024	3.247727382847775	6.580992259944468	0.04044626863656439	0.23715958608073112	8.455790726882585	8.543092337867355	7.668955550107642	10.603240398669929	10.03301396722062	11.561141719025919
ENSMUSG00000035139.15	Secisbp2	0.9560614180629021	3.9584754167159772	6.57843044435208	0.04047432996849951	0.23715958608073112	25.251855913887063	9.786628340468134	26.4044098262547	10.191228771750183	11.207932708118824	10.279091655973977
ENSMUSG00000054766.14	Set	0.5608907161264235	6.105799637213419	6.576804462348549	0.04049215391823344	0.23715958608073112	83.81860316155742	60.95813484749021	101.40649377210114	52.48301047615938	57.84824632152731	56.55769525941531
ENSMUSG00000097915.5	A330009N23Rik	-1.4051142844738997	-0.6993252005071663	6.576566432409282	0.04049476406977588	0.23715958608073112	0.15017114678889834	0.6093326412743819	0.22600065471829986	1.0300290672993644	0.7260733792067554	0.8395726076623337
ENSMUSG00000026812.17	Tsc1	0.7892961272249259	6.170229159745844	6.574640202769387	0.040515894661609854	0.23715958608073112	97.91158770636173	53.54666027198956	122.15335387524107	49.732226967018725	54.996758141369874	53.596499981038704
ENSMUSG00000025240.11	Sacm1l	-0.3362167543174308	4.6861956989201925	6.567237089910352	0.040597243014438456	0.23715958608073112	22.04050369793985	23.788843729752912	22.389131527426237	28.88928584049041	26.825111028147763	30.40614308831154
ENSMUSG00000036686.17	Cc2d1a	0.6957181753781697	4.210105298418442	6.56662526698839	0.040603975693796826	0.23715958608073112	26.16443442129652	14.37527619006501	28.024081185069182	15.607969866842135	13.71618619992398	13.013375418766172
ENSMUSG00000100017.4	2410022M11Rik	0.9682595721037222	0.10951063507234454	6.565848468142364	0.040612525958898665	0.23715958608073112	1.2937821877197397	0.8953459218725612	1.9888057615210386	0.7876692867583375	0.8184827183785243	0.5332420616233741
ENSMUSG00000037361.9	Sf3b6	0.5330025147978955	3.5369085867661645	6.56554523442557	0.04061586431866944	0.23715958608073112	14.751427265340245	10.196995221326391	16.143980102043887	9.306615572775435	10.03301396722062	9.06511504759736
ENSMUSG00000026701.16	Prdx6	0.5273944895814394	6.440227366304877	6.565086590220168	0.04062091431742553	0.23715958608073112	118.25400228291942	78.13136704340697	111.13205528014531	73.49560344906642	65.9010601636386	73.9618085047399
ENSMUSG00000035158.16	Mitf	0.9566328886671985	4.566438375723116	6.562661562566577	0.04064762949678754	0.23715958608073112	32.35610631966956	15.556635392535751	45.795266001084826	15.450436009490467	16.448862372574858	16.394357000973947
ENSMUSG00000120100.2	Gm56546	1.1741502503767665	-2.565279789527608	6.5615954613208665	0.04065938154354169	0.23715958608073112	0.219480906845313	0.12435360026007794	0.2561340753474065	0.12117989027051346	0.05280533666958221	0.0907646062337658
ENSMUSG00000037138.19	Aff3	-1.1604146021673343	-0.3327882700030828	6.560343433915984	0.04067318890334757	0.23715958608073112	0.2887906669017276	0.6715094414044209	0.4746013749084297	1.5874565625437265	0.7128720450393599	0.907646062337658
ENSMUSG00000030732.14	Chrdl2	1.04703588887867	-0.07776167054103164	6.560314448785174	0.04067350862533937	0.23715958608073112	1.790502134790711	0.6466387213524053	1.2957370870515859	0.63013542940667	0.5280533666958221	0.6466978194155812
ENSMUSG00000000753.16	Serpinf1	-2.5167876701337937	4.506485086580271	6.559245397805219	0.040685303185906095	0.23715958608073112	2.090844428368508	16.19083875386215	2.0189391821501452	70.1631564666273	22.244248072061506	23.564760893441445
ENSMUSG00000025982.14	Sf3b1	0.8484341219185237	7.166093985214795	6.559089943425148	0.04068701865276061	0.23715958608073112	177.00557555740687	109.6052632692327	267.2985076904905	109.02554727638096	100.15852232803006	98.45690661207745
ENSMUSG00000121771.2	Gm61245	1.2588548096819732	-2.0562184473802745	6.556457984320918	0.040716077416053195	0.23715958608073112	0.4620650670427642	0.2114011204421325	0.24860072019012983	0.1575338573516675	0.15841601000874664	0.06807345467532434
ENSMUSG00000026425.16	Srgap2	-0.6806797101055834	3.7041204935319016	6.554480840770911	0.04073792471308464	0.23715958608073112	6.815459738880771	13.728637468712606	9.45436072238221	15.414082042409312	16.554473045914023	16.110717606493427
ENSMUSG00000123010.1	Gm67586	0.9261448848542704	-1.7491448655780801	6.554250038400738	0.04074047608034742	0.23715958608073112	0.34654880028207313	0.27357792057217145	0.4520013094365997	0.14541586832461617	0.2508253491805155	0.17018363668831088
ENSMUSG00000078651.9	Aoc2	1.7435515055137814	-0.07416683109492836	6.547621337369852	0.04081384287117441	0.23715958608073112	2.841700162313	0.422802240884265	1.0170029462323493	0.37565765983859173	0.4224426933566577	0.4765141827272704
ENSMUSG00000051506.18	Wdfy4	-1.2005651299086786	-0.5870751505465754	6.546497611845927	0.04082629775635626	0.23715958608073112	0.2772390402256585	0.5595912011703508	0.3390009820774498	1.3450967820026996	0.501650698361031	0.8509181834415543
ENSMUSG00000030286.7	Emc3	1.1291924308153527	6.1504813793922395	6.545835093281075	0.04083364319564269	0.23715958608073112	123.6832668206719	38.9226768814044	129.77710929440505	44.606317608576006	44.990146842484044	44.077561902272514
ENSMUSG00000120456.2	1700080G18Rik	0.7214399180367809	-1.4652446706934108	6.5453073491252844	0.04083949563077784	0.23715958608073112	0.5082715737470406	0.36062544075422603	0.3992678233356631	0.24235978054102691	0.2640266833479111	0.2609482429220767
ENSMUSG00000024019.19	Cmtr1	0.8416146701343646	5.791849543327361	6.544554011873094	0.040847851722782456	0.23715958608073112	79.71777569155289	38.89780616135238	94.63400748570942	42.03730393484112	39.04954646715604	37.916914254155664
ENSMUSG00000025427.16	Ark2c	-1.4053008802165237	-1.471220839542655	6.54441397504597	0.040849405276171306	0.23715958608073112	0.08086138673248373	0.3481900807282182	0.1356003928309799	0.4120116269197458	0.5280533666958221	0.5445876374025947
ENSMUSG00000085208.6	Brip1os	-0.6760784187814578	2.0136192976283254	6.543308146855909	0.040861675978416966	0.23715958608073112	2.2756704551856135	4.066362728504549	2.938008511337898	5.501567018281311	4.910896310271146	4.413428978116862
ENSMUSG00000052305.7	Hbb-bs	-1.8747229697584926	5.939423676878004	6.542480655628283	0.04087086135553183	0.23715958608073112	22.629636658419376	49.36837930325095	6.8930199689081455	52.53148243226759	90.2311190341486	146.4486921581811
ENSMUSG00000031666.16	Rbl2	1.1435646496243044	6.342331119955228	6.541382208363557	0.04088305866587046	0.23715958608073112	142.74345083618593	44.0336098520936	148.24889614004744	49.005147625395644	52.39609531039295	50.24955512616859
ENSMUSG00000058546.9	Rpl23a	0.48508681811428583	7.502568875734856	6.539883506629805	0.040899708276533185	0.23715958608073112	215.01042732167423	177.19144501058506	242.3480354095902	143.23463029974693	158.54802335042058	151.5768924103889
ENSMUSG00000026806.16	Ddx31	0.7560268357516265	2.67995684057589	6.5393205619213655	0.04090596456217766	0.23715958608073112	7.265973179247466	5.384510891261375	11.397966352959589	4.895667566928744	4.858090973601564	4.492848008571407
ENSMUSG00000033228.9	Scaf11	1.0156874974652321	6.011809252973559	6.538372341044165	0.04091650549555546	0.23715958608073112	100.53380696182941	39.28330232215862	119.1098783917013	41.540466384732014	43.881234772422815	42.64801935409071
ENSMUSG00000025041.18	Nt5c2	1.023584034471953	3.2295604204531365	6.53803675610523	0.04092023690480834	0.23715958608073112	17.489162787568624	5.7575716920416085	14.37364164008387	5.683336853687082	6.072613717001954	6.750617588636331
ENSMUSG00000040429.7	Mterf1a	0.8142584515112224	0.2340783200839335	6.535717018142779	0.04094604274587226	0.23715958608073112	1.998431414959955	0.9948288020806235	1.4162707695680123	0.7876692867583375	0.8448853867133154	0.8736093349999958
ENSMUSG00000074364.7	Ehd2	-0.7603322479868432	6.015583421793131	6.534852324789498	0.04095566754015188	0.23715958608073112	35.05918696186973	70.58310350762024	38.4125779469537	87.21316702768854	74.16509535242821	82.61848282428532
ENSMUSG00000108980.3	Gm45155	1.8085251689256798	3.8530305541406107	6.534762406719848	0.04095666857993328	0.23715958608073112	30.369226531385674	4.352376009102728	32.58929441037884	5.465213051200157	5.161721659451661	8.588600864870088
ENSMUSG00000094724.9	Rnaset2b	0.6483873284888588	5.9454252637864355	6.53448700996879	0.040959734719275574	0.23715958608073112	77.92727355676217	50.76113962616382	96.94674751899336	46.387661995552556	50.12546583360091	47.44719790870107
ENSMUSG00000007656.15	Arpp19	0.7233570522986879	5.903062163910867	6.533701339094169	0.04096848369340038	0.23715958608073112	83.10240230764113	45.69994809557864	94.70934103728219	45.64846466490242	43.115557390713874	46.618970876817954
ENSMUSG00000059920.10	4930453N24Rik	0.4599991183004315	6.2500337138991995	6.5329573969065295	0.040976770284373014	0.23715958608073112	92.33215202182035	74.77381983638487	97.24054837012714	56.930312449087225	70.85156047641193	64.39748812285683
ENSMUSG00000038387.10	Rras	1.0881549704430318	3.9099030837919972	6.53206115929993	0.04098675622125638	0.23715958608073112	21.486025617488533	8.891282418595573	30.841556013890653	10.34876262910185	9.254135251344282	9.201261956948008
ENSMUSG00000055523.8	Gucy2g	-2.021770725672337	-1.760140779985767	6.531771792747851	0.04098998105396259	0.23715958608073112	0.05775813338034552	0.24870720052015588	0.030133420629106646	0.666489396487824	0.3300333541848888	0.329021697597401
ENSMUSG00000061118.9	Dnajc30	0.7224372475508303	4.362493695547659	6.526517777905729	0.04104859299596817	0.23715958608073112	24.708929460111815	16.57633491466839	35.45950272530125	14.8445365581379	16.88450640009891	14.794630816103824
ENSMUSG00000038279.11	Nop2	0.8740368736186428	4.564239723249746	6.526040040398969	0.04105392800153274	0.23715958608073112	37.069170003505754	15.792907233029899	38.87211261154757	16.75917882441201	17.518170440133897	15.781695908896028
ENSMUSG00000007038.6	Neu1	0.5923342893093004	4.110010200001924	6.525461695308617	0.041060387750867317	0.23715958608073112	22.398604124897993	14.412582270143034	25.38740688002235	14.262873084839434	14.257440900787197	12.741081600064874
ENSMUSG00000070802.6	Pnma8b	-0.919577670720723	-0.7597743095546728	6.525122501034344	0.04106417696635884	0.23715958608073112	0.3581004269581422	0.5347204811183351	0.2938008511337898	0.9452031441100051	0.5544560350306132	0.737462425649347
ENSMUSG00000029640.18	Usp12	-0.3720615039284062	4.478661475644697	6.523309896543388	0.041084433873586824	0.23715958608073112	18.020537614667802	21.93597508587775	18.298519677025013	23.64219659177718	25.267353596395086	26.48057386870117
ENSMUSG00000066979.7	Bub3	0.5031111192015308	4.847739460179608	6.5228352261110585	0.04108974078968499	0.23715958608073112	36.95365373674506	25.57953557349803	38.67624537745838	24.260214032156796	25.214548259725504	21.94234355701288
ENSMUSG00000030423.8	Pop4	0.4499799972682319	3.161285328034268	6.519191536152353	0.04113050843035932	0.23715958608073112	11.320594142547723	8.431174097633285	11.156898987926736	7.501035207744783	7.696377819591607	7.431352135389575
ENSMUSG00000036890.14	Gtdc1	0.783720116445669	4.48345395772337	6.51905390916519	0.04113204933349942	0.23715958608073112	29.884058210990773	16.402239874304282	38.51051156399829	15.995745515707778	16.97691573927068	16.29224681896096
ENSMUSG00000024357.11	Sil1	0.4325106378533309	3.944477075322188	6.518605244284264	0.041137073221678734	0.23715958608073112	17.697092067737866	14.847819871053307	20.430459186534307	13.438849830999944	13.782192870760957	12.037655901753189
ENSMUSG00000001569.11	Nom1	0.6925477258860758	4.471649056249096	6.517870075068307	0.04114530698522686	0.23715958608073112	34.59712189482697	17.098620035760717	30.449821545712265	15.874565625437263	17.28054642512078	17.676407064025888
ENSMUSG00000045211.6	Nudt18	2.1592787970583127	4.910167111863191	6.515958644429609	0.041166724939327715	0.23715958608073112	114.4881719865209	12.609455066371904	20.204458531816005	12.045281092889038	13.042918157386806	7.885175166558404
ENSMUSG00000020385.17	Clk4	0.7092004754173636	5.479987586641127	6.514539271585223	0.04118263889637367	0.23715958608073112	68.1199425087795	34.02314503115733	63.920518509492474	35.69959567369327	32.6468993959692	33.2311914573375
ENSMUSG00000001962.9	Fam50a	0.6474538961816692	4.057209382033347	6.5125461517910415	0.041204999515588266	0.23715958608073112	21.439819110784256	13.430188828088419	25.99760864776176	13.026838204080198	13.518166187413046	12.321295296233707
ENSMUSG00000022742.7	Cpox	-0.6657303705764033	4.3782259608434035	6.508584183109485	0.041249496497344634	0.23715958608073112	11.99058848975973	22.71940276751624	13.4922390866825	25.47201293486193	26.1122389831084	24.86950210805183
ENSMUSG00000043259.16	Fam13c	1.1124505350316276	3.8368806334048275	6.506472328531523	0.041273240943002186	0.23715958608073112	29.075444343665936	8.244643697243168	21.198861412576527	7.961518790772734	9.43895392968782	9.666430563896057
ENSMUSG00000022538.21	Lsg1	0.6217373080545636	4.2389010605829105	6.50627114563973	0.041275503874116284	0.23715958608073112	27.793213782622264	15.220880671833541	25.56067404863971	14.783946613002643	15.52476898085717	14.26138875448045
ENSMUSG00000035258.16	Abi3bp	-2.2722195215866132	3.411300704482535	6.506034968931646	0.04127816063103383	0.23715958608073112	1.0627496541983577	8.480915537737316	1.4087374144107356	29.05893768686913	10.693080675590398	13.024720994545392
ENSMUSG00000014245.9	Pigl	0.7568364938491127	1.6788136493495074	6.504918956958177	0.04129071775498336	0.23715958608073112	5.082715737470406	2.524378085279582	4.369345991220464	2.411479816383218	2.191421471787662	2.484681095649339
ENSMUSG00000055301.9	Adh7	-1.888168174885998	-2.174804200631913	6.503861415151585	0.04130262168012989	0.23715958608073112	0.023103253352138208	0.18653040039011692	0.05273348610093663	0.47260157205500253	0.2772280175153066	0.20422036402597304
ENSMUSG00000055322.17	Tns1	1.092778648969047	9.200400343179766	6.503483208551788	0.04130687996700039	0.23715958608073112	899.9525794525157	362.72701659862133	1140.2863033811818	330.2030829981221	411.6308006735607	384.81923927960855
ENSMUSG00000030786.19	Itgam	1.968109649356763	1.038359793573845	6.503373784021832	0.041308112103834886	0.23715958608073112	3.1766973359190036	0.6715094414044209	5.815750181417583	1.26027085881334	0.5412547008632177	0.6693889709740227
ENSMUSG00000029922.16	Mkrn1	0.9239537243120618	3.9292077101587877	6.501593197818052	0.0413281686551861	0.23715958608073112	22.641188285095446	9.910981940728211	27.195412117768747	9.99734094731736	10.41585265807509	11.084627536298647
ENSMUSG00000031378.15	Abcd1	-0.4288830102626446	4.6241369369332785	6.500569784108685	0.041339702272875374	0.23715958608073112	20.97775404374149	24.58470677141741	17.454783899410025	26.889817651026938	29.161747175776775	28.772380176103756
ENSMUSG00000038467.16	Chmp4b	0.6571389934608699	6.635485259731324	6.4993456569484405	0.04135350351188845	0.23715958608073112	126.06290191594213	82.1604236918335	156.72392069198366	77.50665781702041	79.65685036606476	74.26813905077886
ENSMUSG00000074794.11	Arrdc3	2.554370971120355	8.02955904933479	6.4993076417882145	0.04135393220637031	0.23715958608073112	715.7272372225656	32.14540566723015	591.6998474731381	49.13844550469321	84.33012266132279	94.57671969558396
ENSMUSG00000034022.9	Cpsf1	0.7568185694917744	5.322330855975738	6.498862686781888	0.04135895037502669	0.23715958608073112	52.35197209594518	30.342278463459017	68.01866371505098	30.561568326223497	30.785511278366428	27.853388537986877
ENSMUSG00000031433.16	Rbm41	-0.46339818621056156	1.5556766817283165	6.498071625380327	0.041367873907916214	0.23715958608073112	2.4951513620309265	2.42489520507152	2.4408070709576384	3.2718570373038633	3.247528205179306	3.630584249350632
ENSMUSG00000028773.9	Fabp3	0.8502249377027251	8.174536598322646	6.495142893960639	0.04140093366025664	0.23715958608073112	547.801240232549	246.61806003578658	320.5216618766501	206.34511715263034	177.8087699006507	234.29748541668718
ENSMUSG00000009013.6	Dynll1	-0.5654610619818616	3.575124459530928	6.493746441921856	0.04141670931012058	0.23715958608073112	7.289076432599605	11.763850584603373	9.733094863201448	13.450967820026994	16.3300503650683	12.820500630519419
ENSMUSG00000030982.20	Vps35l	0.7206829339265165	4.676057456791775	6.493457687231045	0.04141997235643385	0.23715958608073112	30.750430211695956	20.393990442652782	44.213261418056724	19.87350200436421	19.155135876890945	18.845001369285622
ENSMUSG00000032006.16	Pdgfd	-0.8994846462296808	1.694491368991796	6.492513874506676	0.0414306402156451	0.23715958608073112	1.236024054339394	3.071533926423925	2.425740360643085	4.604835830279511	3.749178903540337	4.209208614090889
ENSMUSG00000132871.1	Gm65323	1.3547941931802732	-2.046150320565125	6.490319568636655	0.04145545647166648	0.23715958608073112	0.438961813690626	0.16165968033810132	0.3390009820774498	0.06058994513525673	0.15841601000874664	0.14749248512986943
ENSMUSG00000021217.8	Tshz3	-0.7024680475098392	1.2353015491686266	6.489648596726477	0.041463048705234505	0.23715958608073112	1.3977468278043617	2.176188004551364	1.7552717516454621	3.3445649714661716	2.217824140122453	3.1086877635064787
ENSMUSG00000027433.6	Xrn2	0.7741828975525852	4.085873207137191	6.489630707549425	0.041463251151585966	0.23715958608073112	23.264976125603177	12.57214898629388	28.355548811989355	12.845068368674427	11.273939378955802	13.421816146818117
ENSMUSG00000020537.10	Drg2	0.7265953545739348	4.615982967703746	6.48823044477516	0.0414791015827983	0.23715958608073112	33.51126898727647	18.44163891856956	39.65558154790435	18.61323114555087	18.943914530212616	17.812553973376538
ENSMUSG00000033960.7	Jcad	-0.4450908768736012	5.075910230853757	6.488083248918414	0.04148076825147796	0.23715958608073112	24.24686439306905	28.986824220624168	32.4084938866042	36.98410251056071	35.53799157862883	44.077561902272514
ENSMUSG00000042605.17	Atxn2	-0.5304212168133776	5.229735735938791	6.486278790378053	0.04150120701796626	0.23715958608073112	25.390475433999892	39.02215976161246	27.647413427205347	39.80759395386367	44.91093883747967	48.24138821324652
ENSMUSG00000022371.18	Col14a1	-2.2329827424660036	2.520667542793674	6.486157228598843	0.041502584407814416	0.23715958608073112	0.36965205363421133	4.526471049466837	1.1375366287487758	14.020513304298408	7.089116447891412	7.181749468246719
ENSMUSG00000020128.16	Vps54	1.2211169109772	5.599610013874802	6.48470746871193	0.04151901601282574	0.23715958608073112	75.744016114985115	25.09455653248373	102.64196401789451	27.059469497405658	30.653497936692474	29.57791605642843
ENSMUSG00000030806.7	Stx1b	-1.1303970952009779	-0.2994806857592054	6.484164270886852	0.04152517485820782	0.23715958608073112	0.3003422935777967	0.7709923216124832	0.42186788880749304	1.4420406942191102	0.7656773817089421	1.0551385474675274
ENSMUSG00000033540.19	Idua	0.6298620478773449	3.8936229630559165	6.483046078345854	0.041537856897023016	0.23715958608073112	18.136053881428495	12.373183225877755	23.564334931961398	11.136431915860188	12.118824765669117	11.697288628376567
ENSMUSG00000006586.16	Runx1t1	-1.01790066371518	0.1697466684126862	6.480793957740973	0.04156341510140464	0.23715958608073112	0.47361669371883325	1.156488482418725	0.5650016367957497	1.502630639354367	1.2541267459025776	1.6791452153246673
ENSMUSG00000058818.14	Pirb	1.3821223812227637	0.9379182415797843	6.480675744055389	0.04156475722860335	0.23715958608073112	2.2987737085377518	1.1937945624967483	4.685746907826084	1.4541586832461615	0.7788787158763376	0.907646062337658
ENSMUSG00000071072.13	Ptges3	0.8242429170585864	5.719509330186968	6.480119077950689	0.04157107805719934	0.23715958608073112	75.90573888845009	37.05737287750323	88.97645776259465	37.44458609358866	38.31027175378189	38.302663830649166
ENSMUSG00000141960.1	Gm73862	1.9385842586107531	-1.6464378300298677	6.479437566131798	0.04157881822626646	0.23715958608073112	0.5313748270991788	0.09948288020806235	0.7533355157276661	0.07270793416230809	0.10561067333916442	0.1815292124675316
ENSMUSG00000036376.4	Abt1	0.5658832238858194	3.059920930764973	6.4792225873991525	0.0415812602134524	0.23715958608073112	12.186966143252905	7.436345295552661	10.15496275200894	7.137495536933243	6.864693767045687	6.115265344999971
ENSMUSG00000082585.4	Gm15387	0.9047696737649445	3.353335898174515	6.4791757837504385	0.04158179189094578	0.23715958608073112	16.957787960469446	7.349297775370607	15.563911754933583	8.809778022666329	6.930700437882665	5.559332131818155
ENSMUSG00000041577.6	Prelp	-1.520323830549549	3.9145079669017484	6.4786036437961325	0.04158829198657698	0.23715958608073112	3.5001428828489387	12.932774427048106	6.930686744694529	38.06260353396828	13.346548843236903	15.588821120649275
ENSMUSG00000051306.8	Usp42	0.7827454333311791	3.275104819778167	6.477291745700596	0.04160320160202015	0.23715958608073112	13.053338143958088	7.16276737498049	16.415180887705844	7.210203471095551	6.838291098710896	7.249822922922043
ENSMUSG00000037149.11	Ddx1	0.5663990865431869	7.150201258750236	6.476951405772732	0.041607070700645975	0.23715958608073112	191.14476660891546	124.39090634015596	193.10249274647268	109.43755890330071	119.6172888907711	114.43147730922023
ENSMUSG00000038301.16	Snx10	0.5848349912036388	4.025828129267281	6.476698997682675	0.041609940470112676	0.23715958608073112	18.621222201823397	14.43745299019505	25.485340497066947	13.85086145791969	13.016515489052015	12.173802811103837
ENSMUSG00000039114.17	Nrn1	-1.2088023289750087	-1.5462803072070033	6.47610943165123	0.04161664460484626	0.23715958608073112	0.20792928016924386	0.13678896028608573	0.23353400987557651	0.7391973306501322	0.3168320200174933	0.29498497025973885
ENSMUSG00000002345.19	Borcs8	0.5681550226792272	2.533014260706741	6.4760061828865	0.04161781882599457	0.23715958608073112	7.947519153135544	5.07362689061118	7.631288774321258	4.810841643739384	4.673272295258026	4.447465705454524
ENSMUSG00000041815.15	Poldip3	0.5973438475770062	4.15799053001798	6.475126696999364	0.041627822777559345	0.23715958608073112	23.83100583273056	14.648854110637181	25.914741741031715	14.590058788569822	14.534668918302504	13.444507298376559
ENSMUSG00000022760.18	Thap7	0.4653812247213208	2.7089319740772253	6.4741285646493205	0.04163918018598792	0.23715958608073112	7.878209393079129	6.466387213524053	8.32435744879071	5.622746908551825	5.874593704491021	4.923979888181794
ENSMUSG00000043496.8	Tril	-1.3326119743440865	1.440690217727452	6.4723394841744355	0.04165954785455945	0.23715958608073112	0.669994347212008	2.7482145657477224	1.1827367596924359	4.49577392903605	3.036306858500977	4.039024977402578
