Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Saline_1	CPM_Saline_2	CPM_Saline_3	CPM_LPS_1	CPM_LPS_2	CPM_LPS_3
ENSMUSG00000100862.2	Atp6-ps	0.3434876177429344	13.780496500478563	80.71694525651112	3.7700617008356504e-8	1.6317368846491067e-6	11994.329619748522	11905.80147548362	13312.731546775245	16525.04459674166	15067.25694609922	15624.09130964229
ENSMUSG00000024197.11	Plin3	0.6303646283494774	4.34471720352021	80.63410305565391	3.7994885565995426e-8	1.6395643753493428e-6	14.685663826640965	16.06738571728918	16.964690409613468	24.80499804373777	26.221222481809733	22.848526621010162
ENSMUSG00000008200.16	Fnbp4	-0.6226997398619872	4.906035233233586	80.36906504844455	3.895358715503789e-8	1.6759317140274635e-6	38.40191496160443	35.680979181446	34.503706275802394	25.301098004612527	20.4344699341	24.77497102238945
ENSMUSG00000025968.17	Ndufs1	0.3412397021196002	7.26514713536069	80.25171554185916	3.9386609704633036e-8	1.6891890603706519e-6	128.79546364976466	136.33198671291146	141.90256665541267	170.3877865622569	175.13968257677743	170.10952074505016
ENSMUSG00000030592.20	Ryr1	-0.2610100280698581	10.901254312796928	80.2224506524829	3.949542767053683e-8	1.6891890603706519e-6	2116.094562912794	2066.607289915309	2072.03371068042	1795.8367583701713	1679.7857629898663	1743.9697956393384
ENSMUSG00000024395.10	Lims2	-0.533023435821643	4.597085402834492	80.07535818975914	4.0047446945252344e-08	1.7077459971698168e-6	28.363058196527476	29.026367113249936	28.053589609647272	20.20479840653549	20.570096946936946	18.27882129680813
ENSMUSG00000035545.14	Leng8	-0.35238455664758916	7.282418717308948	79.97216851046669	4.0439810418164273e-8	1.7194055864852433e-6	184.73249959840308	166.36530170490158	172.25345809136175	135.84118928679666	139.4245691963814	134.67190396618932
ENSMUSG00000037933.17	Bicd2	-0.4368008919341308	5.490700846752883	79.82429097564737	4.100954563468419e-8	1.7385161046774035e-6	51.55325570187993	50.87275804765675	52.30779542964153	40.4997968059573	37.478264547276325	36.33363743066518
ENSMUSG00000024924.15	Vldlr	0.33044454393195094	6.3686400087709245	79.68416732842549	4.1557630637287064e-8	1.7565997324345668e-6	73.47215693567242	73.02561137994101	72.98351186635794	92.00399274404555	92.00032370772898	91.97651990771345
ENSMUSG00000021268.20	Meg3	-0.4433323183772206	5.1822452278410625	79.65296400833853	4.1680783324236266e-8	1.7566688155544008e-6	43.61861345524705	40.715718575146965	40.777107416857376	30.848397567121154	30.606495896871017	30.554304226527314
ENSMUSG00000020484.20	Xbp1	0.43279342830984585	5.429051995558698	79.38698022663301	4.274714717316075e-8	1.796374300974453e-6	36.999105282641715	37.95755699424991	34.90131620727771	51.008095977213486	49.096978646974776	48.20591106707242
ENSMUSG00000033196.18	Myh2	0.4288206128605411	6.119163688130289	79.01550596115922	4.428741954815061e-8	1.8557070637335225e-6	57.076818812795636	56.38908120945086	64.19191449262597	77.93279385377976	79.52263852672986	81.67228241196378
ENSMUSG00000020486.20	Septin4	-0.7513056774473731	3.348409512536986	78.97511095322737	4.4458589475920926e-8	1.8574952874679564e-6	11.923882271183112	12.652518998083305	13.342022145060593	7.57679940245081	7.188231680358186	7.750578638107369
ENSMUSG00000061393.15	Acvr2b	-1.3349750680421735	2.127860345176778	78.91906809490516	4.469728189901939e-8	1.8620861877009345e-6	6.882534987410841	6.348149670318613	5.080571346629034	2.570699797260096	2.0796141968331856	2.598459890232528
ENSMUSG00000036257.16	Pnpla8	0.398675986757257	5.8885271033548845	78.80946036190758	4.5168231472013896e-8	1.876298718848945e-6	51.37790449200959	52.011046954058706	49.78959919696453	64.40279492083188	70.43562866665442	67.11194682014357
ENSMUSG00000027931.13	Npr1	-0.6649780381552122	3.639095212793631	78.77596783871638	4.531323384660407e-8	1.8769286776117722e-6	14.773339431576137	15.629582291749966	15.020819633511925	9.967099213938267	9.313054881470354	9.363415811355145
ENSMUSG00000061232.17	H2-K1	-0.43310084245044855	5.326045464131562	78.60441487372869	4.606409487442639e-8	1.902578730013451e-6	46.029692590964224	46.84496653269598	44.974101137985706	35.71919718298239	33.31903615360996	33.06316205157941
ENSMUSG00000022477.14	Aco2	0.25831650606202927	9.783045607965125	78.4134312018742	4.6916273426126016e-8	1.9322554092537825e-6	815.9091795266916	798.8599105814051	792.1715201426539	986.8781221692179	953.0058102009468	939.0296430909275
ENSMUSG00000031700.12	Gpt2	0.29048307613464314	7.632160146116671	77.84570286295313	4.955449320682625e-8	2.0351129369257966e-6	177.01704636410813	181.2943985157888	176.9805983877905	216.93098289159758	214.15505326953917	223.6019536577681
ENSMUSG00000029581.15	Fscn1	-0.797362994792385	3.6525500064294847	77.6659770256534	5.042364201752518e-8	2.064940988683694e-6	17.841985604307084	14.31617201513232	15.285892921162135	9.69649923527931	9.087009860075442	8.51219619214104
ENSMUSG00000026950.19	Neb	0.23601946858346004	11.12794259505127	77.52934528240311	5.1095702524220705e-08	2.0865521912150692e-6	2011.6729174350069	2055.1368401661816	2098.850291614366	2402.882710495099	2434.8665524574285	2423.780664163276
ENSMUSG00000059447.14	Hadhb	0.31625605981563415	7.1386697042276985	77.30109908287825	5.2240664113967565e-8	2.1272987054408876e-6	124.10481878573306	127.0067737489262	125.3354861772745	161.4579872665113	156.42315480527876	150.84507673125728
ENSMUSG00000135935.1	Gm75297	2.1890405979500778	0.5971437358610924	77.1496514556973	5.301607087393163e-8	2.152809889195381e-6	0.5698914320786046	0.4815837680931362	0.4859676940253858	2.2098998257148197	2.4864952353440266	2.3744547272814485
ENSMUSG00000010914.11	Pdhx	0.44004288326882496	5.263044811812605	76.75246490239992	5.5110979454573466e-8	2.231608736681552e-6	31.91392019640186	31.6094073239313	34.10609634432708	44.33329650362587	42.67730003935929	45.42824704647903
ENSMUSG00000032402.13	Smad3	0.3637297043175187	6.381013490831368	76.69484434858722	5.542244585546329e-8	2.237952171191557e-6	75.97091167632476	73.33207377781847	69.22830695797997	93.31189264089717	95.48141703721062	92.42453023361561
ENSMUSG00000061436.16	Hipk2	0.57742532685941	4.477838931842098	76.08933976420145	5.8816221562931323e-8	2.3679166198298704e-6	19.595497703010484	16.94299256836761	16.964690409613468	27.82669780542946	26.040386464693803	25.984598902325285
ENSMUSG00000021759.15	Plpp1	0.6018243257063093	4.851267666621183	76.06306939473052	5.896859318890103e-8	2.3679166198298704e-6	20.34074034495943	23.81650634933328	24.519279107644465	36.260397140300306	36.03157641034889	31.943136236824014
ENSMUSG00000024948.16	Map4k2	-0.7246281621411993	3.4150158031696796	76.01149067964316	5.926903172259491e-8	2.373388151196211e-6	13.458205357548586	12.608738655529384	13.386201026335627	7.892499377552927	7.45948570603208	8.51219619214104
ENSMUSG00000068566.14	Myadm	-0.5338686068355707	4.983597748140285	75.53561096839148	6.212246943024749e-8	2.4797895838652543e-6	39.80472464056716	38.22023904957344	33.79684417540183	26.293297926362037	26.176013477530752	24.77497102238945
ENSMUSG00000032035.17	Ets1	-0.7042965363283574	3.5314036896052965	75.51179816578613	6.226920440945541e-8	2.4797895838652543e-6	14.81717723404372	13.440565164053892	14.313957533111363	9.290599267290874	8.27324778305376	8.556997224731257
ENSMUSG00000008035.13	Mid1ip1	0.6976940842336473	3.871048512008835	75.4231219608969	6.281901946311478e-8	2.4948124872494155e-6	10.30188357988247	11.558010434235268	11.48650913150912	19.618498452774418	18.03839270731394	16.441978960609273
ENSMUSG00000026564.10	Styxl2	0.38138199055408045	5.622573192753184	75.29101728528373	6.364811366287815e-8	2.5208140578371685e-6	43.61861345524705	43.25497844327441	41.35143287343283	55.878895593074724	55.200194224637386	55.95648970517979
ENSMUSG00000028763.19	Hspg2	-0.31890303852603485	6.87029239030314	75.14402999756314	6.458490365386221e-8	2.550927232842164e-6	131.51340740275492	132.43553622561245	125.24712841472443	105.71439166276606	103.66424681170642	102.63916566418487
ENSMUSG00000028278.15	Rragd	0.34007881558195063	6.651637330797617	75.04494989601366	6.522499252713231e-8	2.5691893514229557e-6	84.69463436737416	92.07006039089686	89.32969793812092	113.42649105454635	112.84167468033982	110.5689484326531
ENSMUSG00000059263.10	Usp47	0.2948041177099843	7.4672089099979795	74.02420013309279	7.224520028578952e-8	2.837979932965688e-6	163.3834897966892	155.11375366854378	158.16039496462557	197.26738444238	190.5559530359104	196.90053823399936
ENSMUSG00000019577.7	Pdk4	-0.38811394347466766	5.8835957880521494	73.89594583664777	7.318502786589679e-8	2.8671077583452684e-6	67.81708041735395	64.57600526703418	67.99129828227898	49.51979609458922	49.95594972827544	53.62683601048856
ENSMUSG00000000552.11	Zfp385a	0.8243163122706146	3.0219391342765256	73.6503325219535	7.5022926916642e-8	2.9311660310999373e-6	6.224967950397066	5.472542819240184	5.74325456575456	11.049499128574098	9.900771937097124	9.945829235027952
ENSMUSG00000056501.4	Cebpb	-0.46767357207755794	5.400797061866999	73.12459103007231	7.913153341136675e-8	3.0833569999857625e-6	47.34482666499177	53.236896545568506	46.078573169861585	35.17799722566448	35.21781433332721	35.66162194181194
ENSMUSG00000006273.15	Atp6v1b2	0.48229059949705627	5.118934764540044	73.07670683656099	7.951796891558878e-8	3.0885184895215345e-6	31.56321777666118	28.238320947279348	27.037475340321464	40.81549678105942	40.416849825410175	40.096924168243326
ENSMUSG00000016327.10	Atp1b4	-1.296353005515135	1.8423603178951156	73.0553130248983	7.969129749526371e-8	3.0885184895215345e-6	5.435887505980537	5.034739393700969	4.373709246228472	1.8941998506127025	2.2152412096701326	1.9264444013792883
ENSMUSG00000028426.11	Rad23b	0.3471996558584527	6.448886053055912	72.95739319795068	8.048999113764633e-8	3.1111318499620735e-6	78.99572004658812	75.60865159062239	75.94349691178529	94.394292555533	101.85588664054713	97.03903659040787
ENSMUSG00000049775.17	Tmsb4x	-0.39499126287926234	6.2108031281902365	72.85638916895213	8.132315392840909e-8	3.1349533685042183e-6	79.39026026879638	85.89703209079393	86.72314394289386	63.32039500619605	67.1805803585677	61.15340948564485
ENSMUSG00000022475.20	Hdac7	-0.5437567511759742	4.250010549484705	72.8066234286027	8.173717555891519e-8	3.142533536914037e-6	22.707981678209016	22.590656757823478	22.001082874967466	16.371298708866927	14.873762407785177	14.91874385254193
ENSMUSG00000021573.16	Tppp	-0.9818038825382821	3.160344404390698	72.71198117124436	8.25310088566697e-8	3.164637305124714e-6	10.433396987285224	11.03264632358821	13.695453195260873	5.7727995447244265	6.7361416375683625	5.286521845645488
ENSMUSG00000046470.6	Sox18	-0.7473655597907884	4.040322852377787	72.02794372287923	8.852938779874042e-8	3.385663571477755e-6	20.954469579505616	22.54687641526956	17.892446916389204	12.222099036096246	13.336656262299778	11.021054017193137
ENSMUSG00000079477.10	Rab7	0.2762050522236439	7.810647603498815	71.91957708910282	8.952330075087589e-8	3.4091502267048373e-6	202.7059986101129	198.1936107416025	208.2150674492403	242.41248088198276	246.93158137180131	248.28732261497711
ENSMUSG00000069662.6	Marcks	-0.5988857897461832	3.9715949725067454	71.90962657182584	8.961518304841161e-8	3.4091502267048373e-6	18.236525826515347	18.16884215987741	19.880496573765782	12.898598982743641	11.844759121093363	12.409886027489833
ENSMUSG00000037075.8	Rnf139	0.4257994179866073	5.010382937993972	71.73559599175144	9.123919646977568e-8	3.461821060805977e-6	27.04792412249993	27.62539615152445	27.70015855944699	37.11729707272033	37.74951857295022	35.79602503958259
ENSMUSG00000032198.10	Dock6	-0.606346888156706	4.287541645793678	71.58237243366041	9.26960918866884e-8	3.5057596649102197e-6	25.3820876287317	22.459315730161716	22.44287168771782	16.686998683969044	14.91897141206416	14.560335591820202
ENSMUSG00000023328.15	Ache	0.4847544276819358	4.65945200737287	71.5629855104473	9.288226007613545e-8	3.5057596649102197e-6	20.60376715976494	20.489200315235248	21.956903993692432	30.577797588462197	29.250225768501547	28.40385466219695
ENSMUSG00000031782.16	Coq9	0.2831699188493146	7.498957358053935	71.52731932562548	9.322583839381187e-8	3.5095643745337095e-6	161.84916671032371	166.1901803346859	161.38545329770312	194.92218462733572	203.44051925542036	197.21414546213086
ENSMUSG00000030319.9	Cand2	0.32330641626228807	6.704477270740048	71.40241917416711	9.44401792032729e-8	3.5460447547078264e-6	94.90884234232146	91.63225696535764	91.27356871422246	115.36579090160221	112.38958463755	119.84276217882781
ENSMUSG00000025509.16	Pnpla2	0.32430389147742894	7.7990285592638955	71.18144393551219	9.663181826211109e-8	3.6189366963654866e-6	200.7332974990716	205.5049279481074	186.96502555594844	249.8539802951041	254.48148508639136	238.43109544512959
ENSMUSG00000021585.11	Cast	0.4272101955817296	5.4930181775205575	70.98867660940576	9.858981618975157e-8	3.682724503460074e-6	38.40191496160443	36.73170740274011	39.981887553906745	53.93959574601886	48.825724621300886	52.013998837240784
ENSMUSG00000044338.10	Aplnr	-0.7219103573048723	3.250842930303723	70.88525250412145	9.96584342612608e-8	3.7130472311360472e-6	12.143071283521037	11.076426666142131	11.92829794425947	6.945399452246575	7.369067697474115	6.988961084073697
ENSMUSG00000026131.22	Dst	0.29850534413597507	7.8138547567507	70.73392386323526	1.012452435514358e-7	3.7624710559885757e-6	203.8896192767377	197.93092868627897	203.48792715281155	260.04657949125817	240.01460371711704	244.3896327796283
ENSMUSG00000028530.15	Jak1	0.35658179240393345	6.33073284183286	70.66864947878217	1.01938334106227e-7	3.7785142508708144e-6	66.67729755319674	70.79281390969102	74.17634166078389	90.3803928720918	90.10154552801173	90.49808583223633
ENSMUSG00000027809.15	Etfdh	0.4553580491568204	5.1494278260505455	70.55406369822951	1.0316778084244805e-7	3.814305472783706e-6	31.73856898653152	27.66917649407837	30.262533673399027	40.86059677750258	41.59228393666372	40.50013346155527
ENSMUSG00000037465.11	Klf10	0.5644496603205125	4.033892146168276	70.44831783922902	1.043169839728267e-7	3.846954898753017e-6	13.94042118469202	12.871420710852913	12.679338925935067	19.843998434990215	19.213826818567476	19.354046078973315
ENSMUSG00000050953.11	Gja1	-1.0032807288247367	2.6947675024844115	70.40298587367435	1.0481397496594242e-7	3.855447384497872e-6	8.767560493516994	8.843629195892138	7.863840866956243	4.6001996372022775	4.656527440735177	3.4496795094466326
ENSMUSG00000071540.5	3425401B19Rik	0.31027703347394975	7.054651308861195	70.37754500734954	1.0509404253555697e-7	3.855937763690385e-6	121.3430372302752	119.34521380198993	115.26270124656651	149.32608822330138	141.91106443172544	150.12826020981385
ENSMUSG00000089703.2	Gm15833	1.6215127382610794	1.4679539008392288	70.3383257302519	1.0552741802700592e-7	3.8620363417680955e-6	1.0959450616896242	1.1382889064019583	1.7229763697263678	4.194299669213841	3.481093329481637	4.524904291611817
ENSMUSG00000039474.14	Wfs1	0.45438651334219055	4.990958248176831	70.11094160203785	1.0807941647809955e-7	3.936361057972611e-6	26.434194887953737	27.01247135576955	26.90493869649636	35.854497172311866	35.17260532904823	39.066500418668355
ENSMUSG00000023977.16	Ubr2	0.33112549399336344	6.032985141608385	70.1088780618138	1.0810288738344817e-7	3.936361057972611e-6	57.73438584980941	57.702491486068496	58.40448104559637	73.73849418456592	72.06315282069778	72.89128002428144
ENSMUSG00000055027.18	Smyd1	0.24592157690536207	8.696819292833972	69.96931151397843	1.0970352870046932e-7	3.984608570085389e-6	380.59980102357275	374.89107328922955	383.3843317047544	448.4743646307789	445.08264712658075	456.97053242020326
ENSMUSG00000036880.11	Acaa2	0.4019839450867668	5.449163761957201	69.84061949379496	1.1120277242270694e-7	4.028940546723437e-6	36.429213850563116	38.482921104896974	37.86130125270506	48.16679620129443	48.91614262985885	51.92439677206035
ENSMUSG00000000031.20	H19	0.2785115131344974	8.174501612927239	69.70201750266811	1.1284292977946024e-7	4.074285759900088e-6	255.74973959589073	262.50693395331314	264.9407510063853	312.49787535465276	328.9407151338752	308.5447114488176
ENSMUSG00000028607.17	Cpt2	0.3820041540610403	5.517658477316111	69.67642155410083	1.1314874659650925e-7	4.074285759900088e-6	39.015644196150625	38.78938350277442	41.395611754707865	52.04539589540616	52.171190937945575	51.11797818543646
ENSMUSG00000014606.15	Slc25a11	0.2743921972004912	7.318143588001024	69.66380154999047	1.1329986687049222e-7	4.074285759900088e-6	145.0154505627711	145.74476036200457	142.4327132307131	176.38608608919714	173.33132240561812	174.23121574335005
ENSMUSG00000057133.15	Chd6	-0.5596559711327526	4.321108307780438	69.60378875022214	1.140215696534898e-7	4.090064046925182e-6	25.338249826264114	23.378702923794066	22.310335043892714	15.15359880490162	16.54649556610752	16.48677999319949
ENSMUSG00000038188.18	Scarf1	-0.6886110701302337	3.673705501750273	69.4758613375331	1.1557708024447817e-7	4.135599683203407e-6	16.526851530279536	16.1111660598431	14.181420889286258	9.065099285075076	9.719935919981195	10.259436463159465
ENSMUSG00000015468.15	Notch4	-0.6804525157470633	3.425042929127631	69.29156504116946	1.1785953507771249e-7	4.206857874280029e-6	13.94042118469202	12.740079683191148	12.590981163384996	8.253299349098203	7.956784753100885	8.288191029189962
ENSMUSG00000049134.16	Nrap	0.2361692776707393	9.04988488292614	69.01971845447338	1.2131807081135276e-7	4.319640472041663e-6	486.6434451926608	486.53094680172933	486.85127165088653	582.5115540598491	567.5990487226228	569.6003283520063
ENSMUSG00000085213.4	Gm13091	1.201665291812239	1.8878174254783253	68.5811469588176	1.27137517958494e-7	4.515724716481545e-6	2.4549169381847586	2.232797470249995	1.8996918948265082	4.780599622974916	5.244244496361946	5.152118747874841
ENSMUSG00000079037.10	Prnp	0.325449968023075	6.529936260805919	68.51993791794999	1.2797404749643157e-7	4.534296153451997e-6	78.4696664169771	83.70801496309785	83.7631588974665	104.18099178369863	100.86128854640951	103.13197702267725
ENSMUSG00000013236.18	Ptprs	-0.4423670805103169	5.122790075594944	68.34912285315204	1.303410024775998e-7	4.598196713503043e-6	38.796455183812704	42.51071261985775	38.70069999693072	30.39739760268956	29.159807759943583	28.762262922918676
ENSMUSG00000034037.15	Fgd5	-0.8078536657467799	3.1687908931587216	68.33128824345152	1.3059091978439254e-7	4.598196713503043e-6	10.30188357988247	11.995813859774483	11.619045775334225	6.088499519826543	7.188231680358186	6.092940432269376
ENSMUSG00000008575.18	Nfib	-0.35280235236333496	6.269356842347389	68.32125167239276	1.307317964339894e-7	4.598196713503043e-6	90.70041330543332	82.70106708435766	85.75120855484307	66.0714947892288	68.17517845270531	68.67998296080114
ENSMUSG00000054808.16	Actn4	-0.46783099304786996	4.91501372028246	68.20113341347405	1.3243096011070603e-7	4.635520294671344e-6	35.85932241848451	35.19939541335286	33.57594976902666	25.661897976157803	23.508682225070796	26.47741026081766
ENSMUSG00000026399.13	Cd55	0.42994924157855885	5.397791694233822	68.20090073794485	1.3243427515905264e-7	4.635520294671344e-6	35.68397120861417	37.03816980061757	34.90131620727771	47.715796236862836	45.75151233033009	51.52118747874841
ENSMUSG00000003865.17	Gys1	0.2695050736344144	8.101666684002467	68.03643738944966	1.3480065845433415e-7	4.706952460424769e-6	256.7141712501776	250.07331666799945	240.37729301746583	299.73457636123857	302.4934476306706	298.41967808342883
ENSMUSG00000001240.14	Ramp2	-0.5571375934177664	3.934359197643726	67.98696764357979	1.35521600359255e-7	4.720723505526241e-6	18.192688024047765	18.387743872647018	17.627373628738994	12.041699050323608	12.116013146767257	12.67869222303113
ENSMUSG00000047731.18	Wbp1l	0.36424756100811995	5.860422284119	67.65421180701937	1.4048356224103824e-7	4.877882921908929e-6	51.72860691175027	51.48568284341165	49.03855821528893	67.7401946576257	63.15697897773827	65.09590035358386
ENSMUSG00000026672.12	Optn	0.41777310422473024	4.997296081270239	67.62175486889288	1.4097823602681152e-7	4.877882921908929e-6	27.924680171851627	27.362714096200918	26.595686527571115	37.47809704426561	36.16720342318584	35.75122400699237
ENSMUSG00000032435.10	Dync1li1	0.44781362958528154	4.821442045238266	67.61734530098795	1.4104559085209823e-7	4.877882921908929e-6	24.724520591717926	22.897119155700928	23.989132532344044	32.78769741417702	31.510675982450664	33.37676927971093
ENSMUSG00000019804.13	Snx3	0.3056108764904702	7.137524550422427	67.43729278938119	1.4382655787684953e-7	4.962187877488632e-6	129.62838189664876	128.18884299788206	119.85730489917016	157.98528754038801	154.75042164695643	154.07075107775285
ENSMUSG00000044938.9	Klhl31	-0.24452065992438302	8.729015997486641	67.31675625010463	1.4572224743671262e-7	5.015620973678852e-6	459.157143045485	451.025088990499	470.0191178850982	386.1010695498892	386.98907662808847	391.91943309920964
ENSMUSG00000040998.19	Npnt	0.49211433183205483	4.304763376207304	66.84039030138857	1.5348998826997123e-7	5.270430571094309e-6	16.65836493768229	16.28628743005879	16.169470546662836	23.5421981433293	23.192219195117918	22.355715262517787
ENSMUSG00000009418.18	Nav1	-0.8100599857660743	3.547678152246312	66.56352427769775	1.5821497487904894e-7	5.411834544944207e-6	16.74604054261746	15.016657495995064	12.45844451955989	8.163099356211884	8.815755834401548	8.243389996599745
ENSMUSG00000038729.25	Pakap	0.4731979013283375	4.63449809312962	66.5553557317746	1.5835680772768395e-7	5.411834544944207e-6	21.17365859184354	21.102125110990148	19.968854336315854	27.87179780187262	28.255627674363936	30.28549803098602
ENSMUSG00000002718.15	Cse1l	0.41644355331890603	5.187909654948422	66.4999498400344	1.5932256664852171e-7	5.430751081847553e-6	31.168677554452916	31.6094073239313	30.74850136742441	42.529296645899485	39.28662471843562	43.00899128660737
ENSMUSG00000031207.17	Msn	-0.494308567482634	4.553226596689179	66.4805832500151	1.5966167748929232e-7	5.430751081847553e-6	28.626085011332986	27.14381238343131	26.1980765960958	20.47539838519445	18.942572792893582	18.771632655300508
ENSMUSG00000005716.17	Pvalb	-0.21849125367640002	13.573853876761328	66.42784836588075	1.6058913491505437e-7	5.449475432704286e-6	12745.139662610849	13045.09732976432	13555.406141619012	11099.875824601108	11397.732486782785	11318.532873592172
ENSMUSG00000021250.14	Fos	-1.1654576718802938	2.526803040591849	66.14417462720851	1.6568180497223913e-7	5.609124526179599e-6	9.16210071572526	7.573999261828415	6.715189953805331	4.104099676327522	2.848167269575885	3.4944805420368485
ENSMUSG00000103292.2	Gm35048	2.2071084005117267	1.0123059655504023	66.00967944798275	1.6815872542762133e-7	5.679678819583397e-6	0.6575670370137746	1.0945085638480367	0.30925216892524554	3.111899754578011	3.029003286691814	3.4496795094466326
ENSMUSG00000071655.13	Ubxn1	0.27009222630993923	7.258050465786319	65.96785903816907	1.6893725696366936e-7	5.692673628593949e-6	140.8508593283505	139.13392863636244	136.20349097093313	167.5013867898947	167.63498786646636	166.74944330078398
ENSMUSG00000040705.4	A930016O22Rik	-0.39457245187799794	5.96003359316879	65.80223034035143	1.7206011845671852e-7	5.784421098628658e-6	75.09415562697306	66.10831725642142	70.50949451495597	55.33769563575681	52.08077292938761	53.62683601048856
ENSMUSG00000005683.9	Cs	0.24737399503083687	9.198976817216568	65.50992576130923	1.777288154877885e-7	5.961131686059097e-6	535.3472437341477	549.662200764484	527.1865902549936	636.1354498307659	655.4401440366854	622.1967406129199
ENSMUSG00000032437.11	Stt3b	0.37159968600637316	6.103731760921159	65.35638728802978	1.8078915357082658e-7	6.049740750045993e-6	58.08508826955009	57.43980943074497	64.236093373901	77.39159389646184	76.08675420152721	79.07382252173124
ENSMUSG00000069917.8	Hba-a2	0.408776046721082	7.152778686977708	65.32945092388154	1.8133205357792977e-7	6.053894149012824e-6	122.39514448949724	133.48626444690657	110.80063423778796	164.7051870104188	166.45955375521282	155.68358825100063
ENSMUSG00000037235.14	Mxd4	-0.4691465310237554	4.7897654898374356	65.27448511988793	1.8244550267159552e-7	6.077032688065863e-6	32.61532503588322	31.696968009039146	31.632078992925113	21.6479982927166	22.830547160886063	24.819772054979666
ENSMUSG00000044197.9	Gpr146	0.4060546445999891	5.335363889931471	65.24743350717908	1.8299627314101787e-7	6.08136580350932e-6	34.01813471484594	33.44818171119601	36.58011369572904	45.505896411148015	47.55987250148938	44.801032590216
ENSMUSG00000063511.12	Snrnp70	-0.32814306273286437	6.530189162732252	65.08085029927565	1.8642881785526696e-7	6.1812270433847225e-6	106.65737340363424	100.91368958678899	100.68367042580493	85.19389328112845	80.65286363370443	79.70103697799428
ENSMUSG00000052684.6	Jun	0.42880319409387524	4.883682484499808	65.0132210351857	1.878426883003225e-7	6.213853322813414e-6	24.24230476457449	26.268205532352884	24.828531276569713	33.915197325256	34.358843252026546	33.15276411675985
ENSMUSG00000031508.15	Ankrd10	-0.5184939356662657	4.376205014607561	64.57709184035932	1.9725121581716478e-7	6.51019081244962e-6	24.987547406523433	24.823454228073473	23.14973378811838	17.22819864128696	15.823151497643805	17.875612003496187
ENSMUSG00000074340.10	Ovgp1	-0.7596599241582623	2.9881183678978216	64.44172500272049	2.0027685138030247e-7	6.5949935388465896e-6	9.819667752739035	9.894357417186253	9.807711643057786	6.223799509156022	5.877170556267699	5.331322878235705
ENSMUSG00000132710.1	Gm30020	-0.7908916329875622	2.848213295474376	64.34616297772781	2.0244378423317265e-7	6.651198511078963e-6	9.16210071572526	9.018750566107823	8.79159737373198	5.051199601633873	5.605916530593805	4.928113584923761
ENSMUSG00000035202.9	Lars2	-0.2969557659606336	8.614113107025268	64.31509894499129	2.0315377220687534e-7	6.659389866264376e-6	453.458228724699	406.15023787272946	436.0455581845962	343.3011729253307	358.1005228938188	353.21134094126296
ENSMUSG00000032393.16	Dpp8	0.34542095942337814	5.643399922020505	64.27487584138302	2.040772027948901e-7	6.674524985526993e-6	44.320018294728406	43.60522118370579	44.00216574993493	56.64559553260843	54.6576861732896	56.31489796590152
ENSMUSG00000021577.15	Sdha	0.27624393440735656	8.119676697169469	64.16706617819375	2.0657530971505176e-7	6.740976698060471e-6	241.10791357171735	252.34989448080336	261.18554609800736	311.2350754542443	302.3126116135546	300.3461224848081
ENSMUSG00000034981.10	Parm1	0.39683105417159714	5.1124771394483695	64.00213110515418	2.104629884914632e-7	6.852371535208541e-6	30.028894690295708	30.471118417529343	28.937167235147975	39.327196898435155	38.29202662429801	40.14172520083354
ENSMUSG00000032294.18	Pkm	0.19946906872518078	12.04553722807849	63.934197668733155	2.1208778214437459e-7	6.889755008267594e-6	3913.269112873908	3919.0411440568346	3974.2438017396053	4480.594446635018	4540.611553763866	4535.9701466616
ENSMUSG00000062908.13	Acadm	0.3283710314423854	6.587446162931511	63.7112893350689	2.175176806586985e-7	7.0503040170451694e-6	82.19587962672182	84.53984147162237	88.9320880066456	102.873091886847	108.41119226099956	109.717728813439
ENSMUSG00000139773.1	Gm67624	-1.4573685682907684	1.3994015122449435	63.665615912549264	2.1864918404172338e-7	7.071124394870588e-6	3.5508619998743827	3.546207746867639	4.064457077303227	1.6686998683969045	1.1754341112535398	1.2096278799358322
ENSMUSG00000032688.10	Malt1	-0.9942697673067975	2.545437228704166	63.39109363952662	2.255892221818953e-7	7.2744505010779375e-6	6.97021059234601	7.355097549058807	8.570702967356805	3.8334996976685645	3.34546631664469	4.3008991286607365
ENSMUSG00000027474.14	Ccm2l	-0.7132515739620234	3.1192924411811447	63.377361315070026	2.2594274176701675e-7	7.2744505010779375e-6	10.784099407025904	11.03264632358821	10.161142693258068	6.313999502042342	6.329260599057522	6.854557986303049
ENSMUSG00000067336.7	Bmpr2	0.3482035913243664	5.5543905173422266	63.28513942961706	2.2833284547415205e-7	7.335065809276315e-6	41.51439893680297	40.75949891770089	41.61650616108304	52.090495891849315	52.08077292938761	53.537233945308124
ENSMUSG00000002578.19	Ikzf4	-1.3893675489936828	1.8213080168065694	63.224345112890646	2.2992377563941542e-7	7.361614778814269e-6	5.786589925721216	4.553155625607833	4.550424771328613	2.3451998150442983	1.4466881369274336	1.8816433687890721
ENSMUSG00000020719.15	Ddx5	-0.2553518674917361	8.293672108955638	63.21468231251398	2.3017777255285346e-7	7.361614778814269e-6	340.1375093459918	332.818164094911	351.1337483739788	289.2262771899824	279.8889454911794	288.83225710912257
