# --- Comparative Meta-Gene Profiler (CMGP) Results ---
# Total Datasets (N)   : 52 across 4 groups ['Cachexia', 'Sepsis', 'Disuse', 'Denervation']
# Input Significance   : PValue < 0.1
# Permutations         : 100000
# Mode                 : eFPR Boundary (min datasets where eFPR < 0.05)
# k-adj/boundary Applied: Ignored
# Expected Common FPR (ecFPR)          : 1.0638e-07
# Base Universe Size (for ecFP)        : 7608
# Expected Common False Positives (ecFP) : 0.00081 genes
# Sorting Criteria     : Count_Ratio (Average of hit ratios across all groups)
# ----------------------------------------------------
# Group 'Cachexia' (N=27, Univ=6286):
#    UP Req  : 5 (mFDR=0.2691) | E_UP=198.68, eFPR_UP=3.1607e-02
#    DOWN Req: 6 (mFDR=0.1206) | E_DOWN=92.08, eFPR_DOWN=1.4649e-02
#    Total Expected Noise (E) : 290.76 genes, Total eFPR : 4.6255e-02
# Group 'Sepsis' (N=7, Univ=4169):
#    UP Req  : 3 (mFDR=0.2348) | E_UP=58.89, eFPR_UP=1.4125e-02
#    DOWN Req: 3 (mFDR=0.2080) | E_DOWN=57.44, eFPR_DOWN=1.3777e-02
#    Total Expected Noise (E) : 116.32 genes, Total eFPR : 2.7902e-02
# Group 'Disuse' (N=11, Univ=6658):
#    UP Req  : 4 (mFDR=0.1409) | E_UP=63.26, eFPR_UP=9.5012e-03
#    DOWN Req: 3 (mFDR=0.2369) | E_DOWN=105.61, eFPR_DOWN=1.5862e-02
#    Total Expected Noise (E) : 168.87 genes, Total eFPR : 2.5363e-02
# Group 'Denervation' (N=7, Univ=7608):
#    UP Req  : 3 (mFDR=0.1449) | E_UP=75.93, eFPR_UP=9.9798e-03
#    DOWN Req: 3 (mFDR=0.2726) | E_DOWN=152.21, eFPR_DOWN=2.0006e-02
#    Total Expected Noise (E) : 228.13 genes, Total eFPR : 2.9986e-02
# ----------------------------------------------------
Geneid	Geneid_clean	GeneSymbol	Dominant_Direction	Count_Ratio	Cachexia_sig_up	Cachexia_sig_down	Sepsis_sig_up	Sepsis_sig_down	Disuse_sig_up	Disuse_sig_down	Denervation_sig_up	Denervation_sig_down	Final_Avg_logFC	Final_Median_logFC	Cachexia_Avg_logFC	Sepsis_Avg_logFC	Disuse_Avg_logFC	Denervation_Avg_logFC	Cachexia_Median_logFC	Sepsis_Median_logFC	Disuse_Median_logFC	Denervation_Median_logFC	ERP145838_Sham_vs_334P_cells_injection_edgeR_results.tsv	SRP055049_Control_vs_C26_cells_injection_edgeR_results.tsv	SRP125804_Fasted_vs_CACS_edgeR_results.tsv	SRP148786_PBS_vs_LLC_edgeR_results.tsv	SRP172440_Control_vs_KPC_tumore_cells_injection_edgeR_results.tsv	SRP224400_Control_vs_C26_cells_injection_edgeR_results.tsv	SRP238415_Control_vs_C26_cells_injection_edgeR_results.tsv	SRP246188_PBSinjection_vs_LLC_cells_injection_edgeR_results.tsv	SRP279572_Control_vs_KPC_edgeR_results.tsv	SRP288335_Control_vs_LLC_edgeR_results.tsv	SRP304002_CACS_neg_vs_CACS_pos_edgeR_results.tsv	SRP321471_Control_vs_C26_cells_injection_edgeR_results.tsv	SRP337393_Control_vs_Melanoma_edgeR_results.tsv	SRP342685_Control_vs_KPC_tumore_cells_injection_edgeR_results.tsv	SRP400565_Control_vs_TOV21G_cells_injection_edgeR_results.tsv	SRP426212_Control_vs_KIC_edgeR_results.tsv	SRP436115_Control_vs_LLC_cells_injection_edgeR_results.tsv	SRP441976_Control_vs_KPC_tumore_cells_injection_edgeR_results.tsv	SRP468164_Control_vs_C26_injection_edgeR_results.tsv	SRP518009_Control_vs_C26_injection_edgeR_results.tsv	SRP519530_Control_vs_KIC_edgeR_results.tsv	SRP526827_PBS_vs_LLC_edgeR_results.tsv	SRP535687_Control_vs_Kras-IKKaL_cells_injection_edgeR_results.tsv	SRP544896_Control_vs_CT26_cells_injection_edgeR_results.tsv	SRP560874_Control_vs_B0092_cells_injection_edgeR_results.tsv	SRP567610_Control_vs_C26_injection_edgeR_results.tsv	SRP597284_Control_vs_CT26_cells_injection_edgeR_results.tsv	ERP131935_Sham_vs_CLP_edgeR_results.tsv	SRP388005_Saline_vs_LPS_edgeR_results.tsv	SRP475349_Saline_vs_LPS_edgeR_results.tsv	SRP511238_Saline_vs_LPS_edgeR_results.tsv	SRP553590_Sham_vs_CLP_edgeR_results.tsv	SRP591840_Sham_vs_CS_edgeR_results.tsv	SRP646634_Sham_vs_CS_edgeR_results.tsv	SRP114869_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP220337_Control_vs_Casting_edgeR_results.tsv	SRP293052_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP307991_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP395698_Control_vs_Casting_edgeR_results.tsv	SRP396700_Control_vs_Casting_edgeR_results.tsv	SRP449926_Control_vs_Casting_edgeR_results.tsv	SRP454976_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP455216_male_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP522174_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP588888_Control_vs_Hindlimb_unloading_edgeR_results.tsv	ERP143166_Control_vs_Denervation_edgeR_results.tsv	SRP196460_Control_vs_Denervation_edgeR_results.tsv	SRP371311_Control_vs_Denervation_edgeR_results.tsv	SRP406911_Control_vs_Denervation_edgeR_results.tsv	SRP411450_Sham_vs_Denervation_edgeR_results.tsv	SRP420335_Sham_vs_SCI_edgeR_results.tsv	SRP484329_Control_vs_Denervation_edgeR_results.tsv
ENSMUSG00000119959.2	ENSMUSG00000119959	Lppos	DOWN	0.6352813852813852	1	9	0	4	0	7	0	7	-0.536578405504561	-0.39987920885982475	-0.275244454463796	-0.5845953933799558	-0.35825564237956187	-0.9282181317949306	-0.2128857777762041	-0.4412297972418767	-0.3585286204777728	-1.0151269505887472	-0.5826641334445848	-0.7150688234106625	0.1591527149344847	-0.4868546691679022	-0.799065090389309	-0.1800720852609723	-0.0499485353842144	-0.0429845568825403	-0.1777759503445588	-0.1197086289264416	-0.1043366895281155	0.385047508336177	-0.5491267794659244	-0.6580093429392584	-0.0982157344037982	0.2862193176928168	-0.2644602108063139	-0.1830709970381528	-0.2733545092995046	-0.6865998025484581	0.1092667623738498	-0.2128857777762041	-0.9271215347824968	-0.4098043263628336	-0.2995111844165601	-0.1935203133996898	-0.3571268978813239	-0.4136612945950735	-0.2147638802927783	-0.4412297972418767	-0.3816489204592522	-1.0827368486691298	-0.8607541146605527	-0.6973728977410282	0.1421708402480332	-0.5411986161814195	-0.7331080228498551	-0.2382909558975772	-0.8783447895747405	0.1718396559292697	-0.5760456768762875	-0.3356888081608681	-0.5127244835756134	-0.3585286204777728	-0.0808925887583491	-1.30431685185003	-0.9375508307944188	-1.1696205228212426	-0.5076292866174316	-1.2616397206665315	-0.3016427592261113	-1.0151269505887472
ENSMUSG00000103041.3	ENSMUSG00000103041	Gm37305	UP	0.6337181337181337	19	0	4	0	6	0	5	0	0.6209884017787801	0.6295638587006933	0.7623406284683711	0.6158623933807083	0.5876983645775602	0.5180522206884806	0.705500453749372	0.7170208089205619	0.5536272636520146	0.3602477274095314	1.373055533406913	0.7568902636237689	0.1366024641073736	0.0281914160913352	1.8784442193719089	0.4631675720739741	0.3720154846212687	0.2897786917064929	0.4523732246430891	0.2682028439712566	0.4612126150741606	0.4436167385355118	0.7717328493759268	1.4487346900427005	0.9217496289391603	0.1785075374367224	0.4755555837586362	1.20357814113146	1.0578199848723604	0.705500453749372	0.8712184844286295	0.3468158634435525	1.9123267799773949	0.8684206886094324	0.6987164064771172	0.8560272810247161	1.3429415281517871	0.962150725371984	0.1567633578461046	0.8402456043872856	0.7170208089205619	0.2620255449846791	1.2829525963725934	0.0898781157817494	0.5149153764402029	0.5660147758875111	1.1203503226834768	0.0834515052749236	1.2176143359219054	0.5536272636520146	1.0360979441917355	0.6934638061682123	0.1993353192267352	0.1853934808397973	0.2944178800666465	0.0349580765562726	0.3602477274095314	0.3339724975386867	0.9913973680848378	0.5720967991673526	0.2119277904386697	1.121765285624013
ENSMUSG00000120013.2	ENSMUSG00000120013	Gm57273	UP	0.6323953823953824	15	0	5	0	6	0	5	0	0.6707703216155643	0.5846558223879303	0.7924437442447207	0.7846209654403277	0.4593779611535085	0.6466386156236996	0.6190642283656445	1.0038113983686026	0.5148262905297676	0.5502474164102161	0.7007896388661502	1.3228514703534433	0.3279937692042483	0.1205784086500963	1.89470861620314	1.267564343504869	0.8953277626110473	0.1118727759387621	0.6233491426048048	0.0890530573021133	0.5957710664781827		0.5276849918817571	1.4307450950491556	0.418419286301958	0.3789581077625	0.3298168979942415	1.549078683387451	1.3518897693638408	0.614779314126484	0.5677937214787204	0.6358623010886384	1.94927920529248	1.076496589311841	1.0292871326960598	0.4405840945359059	0.3530021083748472	1.7329032010802543	-0.6589244841113161	0.4740972678132706	1.1520270111225528	1.0166848200188845	0.9909379767183206		0.4867254262159392	-0.0977030090385812	1.2377951413564183	-0.3304828779635439	0.857799286705126	0.713490127718534	0.6966158682246918	0.2219395356624012	0.5148262905297676	0.1183692408293162	0.6337825424485236	1.0719498769794331	0.3923244159424623	0.5502474164102161	0.4128154876610958	0.7674703292574102	0.2045959630087054	1.127066820106574
ENSMUSG00000097451.13	ENSMUSG00000097451	Rian	DOWN	0.6257816257816258	0	22	0	3	0	6	0	5	-0.8236602728246382	-0.736707268249426	-1.1251860392952264	-0.7404539403726398	-0.6189510613901978	-0.8100500502404886	-1.114432650805312	-0.243587219647427	-0.6243598378252834	-0.8490546986735686	-1.4126669906746516	-1.3925785378145208	-0.3773090653141569	-0.5387535623065904	-2.683036143953627	-0.8753930438757667	-1.5671610537505123	-1.7255652593160464	0.3552590907309831	-0.0313972304958794	-0.8920017575636474		-0.4032277718165669	-1.955343120231008	-0.5783941466604007	-1.240443016973499	-0.4880564800781916	-2.1658114359385765	-1.0774458475307085	-1.3785825872783108	-1.4010243824489907	-0.6124449905588061	-2.5121892918015902	-1.4566224458298898	-1.1514194540799154	-0.789791949517216	-0.903436546597802	-2.215709122744693	-0.2305726552564143	-0.2045203537590025	-0.243587219647427	-1.8040714143218428	-0.0074982216647911	-0.4772185952143067	-1.0634129706759123	-0.9648975192370332	0.2267096265376725	-1.265504528126955	-1.3295029203168176	-0.1619052908673586	-0.9448110190232932	-0.2512114077264636	-0.6243598378252834	0.0249795692452041	-0.4545453772759357	-1.299444918327891	-0.1277247742994026	-0.4174436048154085	-1.7772931293269505	-0.9078813581012338	-0.2915078681389649	-0.8490546986735686
ENSMUSG00000117869.2	ENSMUSG00000117869	Snhg4	UP	0.6231361231361231	14	1	3	0	6	0	7	0	0.8364067696853401	0.48910909247807083	0.7592304491855605	0.8272176268007542	0.49704534278265994	1.2621336599723862	0.5141113704079568	0.4278223826626131	0.4641068145481848	0.9995644366209346	2.5280819075681458	1.2246418355688335	0.4847449147312527	-0.7703031703654535	0.837216289335018	0.1664500986620657	0.0199519762072205	-0.0688878073742792	2.094440149663874	0.1163947178666422	0.7060615174709689	1.0166283816540251	0.9900852605193844	1.4486670703081337	0.6286952896179576	2.1416719290419324	0.2279386023610034	0.217664242938157	0.16973875453056	0.3193242057159923	0.5141113704079568	-0.0841840017902847	3.167829590411506	0.4261813566524556	0.5843669811913852	0.0319325440792114	1.3597781210364648	1.0490231475572245	-0.2434693314203292	3.297503089568352	0.4278223826626131	0.4033879383577451	0.890812187554698	-0.0345560266750244	0.4641068145481848	0.4496238378741571	0.8772043482080201	0.1891370472190045	0.8721370941139094	-0.0638606225759694	0.710343533155293	0.9902515390296678	0.1969772460114572	0.6101230662660613	0.171454866759474	2.8975063146826683	0.7756050011433623	1.6547949254720846	1.4145457004651083	0.4281366869500224	0.6647825544725225	0.9995644366209346
ENSMUSG00000087221.5	ENSMUSG00000087221	Oxct1as	DOWN	0.6212121212121211	0	18	0	3	0	9	0	4	-1.0206615191445263	-1.0204573764096339	-1.2503746101882363	-0.9073149898829178	-1.0400035647960875	-0.8849529117108631	-1.1572410568869	-0.8817141167173765	-1.1320884892939882	-0.9088262635252795	-0.2065777005573038	-2.8195139215868963	-0.9028006723278064	-0.592724852207679	-2.093161577381586	-0.4754030230344093	-1.7341536497424936	-1.1213140294976236	-1.6372489996554602	-0.5488349550149961	-1.1931680842761767		-0.5523396882549353	-1.6652247357315415	-0.9424247075862368	-1.3798587473938473	-1.4296196050723189	-1.956964511865375		-1.82303252560684		-0.4708465863965187	-0.9354485521797012	-1.6221330961707705	-2.8069146284199	-0.7272420304958233	-0.3720397640614284	-0.7331702109010941	-0.4784949555936963	-1.0302580225336588	-1.2828521346109258	-1.2333855575937736	-0.6857290580643581		-1.1320884892939882	0.0539567765751639	-0.8370686556925773	-0.9914408143544596	-2.032980341387413	0.3656517696401496	-1.5273131356863634	-1.3416716770290302	-1.1505383506775857	-0.8975563623841477	-1.9489899324667088	0.0610247416169085	-1.1544088414661595	-1.1655463337841951	-0.6632436855843996	-1.818192704861056		-0.5693506461862781
ENSMUSG00000097316.4	ENSMUSG00000097316	Gm10516	DOWN	0.621091871091871	0	25	0	4	0	3	0	5	-0.7744810065302474	-0.8455791012872347	-1.154382025592294	-0.8762129203071104	-0.19349424134538415	-0.8738348388762012	-1.0391565159652136	-0.8601259861184065	-0.1521705072762138	-0.8310322164560627	-1.016118084681107	-3.1887713140924507	-0.7237646238263435	-0.6599862119415731	-1.5674359926419617	-1.0350191048835105	-1.9876949516498184	-1.03552669494285	-1.0731750816234913	-0.3785365676851636	-0.6681336145496021	-1.1227677619408531	-0.8840733324209167	-1.159851572313267	-0.53562510898351	-0.9596997972720164	-0.9338699454668083	-1.1681861700249956	-1.859588362977324	-1.9343746109556508	-1.737815559520998	-0.0404741599075184	-1.207255553345069	-1.2194007691811564	-0.878471887146498	-1.0391565159652136	-1.1535413410522728	-0.8601259861184065	0.0212801596811268	-0.769274786304322	-1.175780749643755	-1.6283423376773425	-0.9827851880990331	-0.7384615539880403	0.0643300545081654	-0.3399970749317059	-0.7608360078627406	0.1319667612959875	-0.3756297127186149	0.1460178418029719	-0.234146598653598	0.0640265892433332	-0.1157987181092138	-0.1521705072762138	-0.5561992820975967	-1.5870030867081997	-0.5982091248843612	-0.9577609958411236	-1.2671645462127292	-0.3441786203025154	-0.8310322164560627	-0.5314952817284166
ENSMUSG00000071456.9	ENSMUSG00000071456	1110002L01Rik	DOWN	0.6202501202501203	0	20	1	4	1	5	0	5	-0.36637860866846794	-0.48098889192166006	-0.6234504214214257	-0.47998276263603323	-0.1074993645656129	-0.2545818860507999	-0.617557852083264	-0.6297483588048332	-0.1036392415745081	-0.3444199317600562	-0.8973859920958592	-1.1916420907272878	0.1129789681301767	-0.1582496890589617	-1.6406123353006643	-0.4989583719177589	-0.6659612031279301	-0.2255348859982492	-0.7398637873754939	-0.2829270106891525	-0.0730079247487243	-0.4133691661518145	-0.3370476597250754	-1.370794331250643	-0.2959496380428952	-0.4143863582340818	-0.1705310667290848	-0.617557852083264	-0.224154985843849	-0.95210139665419	-0.7431531825478938	-0.0871419088731549	-1.4530410329975454	-0.9047407442775778	-0.6941546012351623	-0.84486613674464	-1.0490069940777167	-0.6839151091405175	0.4493316158360579	-0.8279985930317346	-0.2969933327344999	-0.8111122837741868	-0.6297483588048332	-0.5594432768025184	0.063982126247535	-0.7925922974956859	0.4821220887883583	-0.2757882850053265	-0.5528710064505558	0.0362378641368862	-0.1036392415745081	-0.2961258596131075	0.2282505453230662	-0.1856127771844155	0.2135438326060116	0.2998871587112179	-0.3260535903710188	-0.4783478450385414	0.086164907901543	-0.5957054709424432	-0.3444199317600562	-0.4235984308563009
ENSMUSG00000089797.3	ENSMUSG00000089797	Gm16118	DOWN	0.6198893698893699	0	14	0	3	0	9	0	5	-0.6907149233123451	-0.6777747164426504	-0.697311729525419	-0.6724261255477587	-0.8516769878066319	-0.5414448503695707	-0.6787875315543489	-0.3556156776103798	-0.6767619013309519	-0.7766938221734891	-0.7918242557897713	-0.9907846395091724	-0.5750023134631725	-0.4642952019366377	-0.8137368390379387		-0.4221712372492545	-0.1599702007953624	-1.279904093805798	-0.469266538035507	-1.018698869940499		-1.380515080150824	-1.2426254036096167		-0.7711467252251722	-0.6988823947537097	-0.8813540977437523	0.3504308255162759	-0.6787875315543489	-0.6731323496797949		-2.0249914537470146	-0.6600825594309618	-0.2410664005438326	-0.5580297320044467	0.4076673134056758	-0.3552405191703475	-0.224222477865087	-0.3559908360504122		-1.508909742946536	-0.0107264072824979	-1.5794667699716718	-0.5211234004981509	-0.7880132162430159	-1.4781641272794523	-0.3313790038009583	-1.2931688111061663	-0.2768472768799327	-1.595822598854766	-0.6767619013309519	-1.2323676177500524	-0.6035195856494946	-0.5712793264800103	-0.7766938221734891	-0.6473389835989913	-0.8898733088376215	0.0758887188444424	-0.8094074368140096	-0.8768093583695045	0.1341202383621786
ENSMUSG00000117399.3	ENSMUSG00000117399	Gm19689	DOWN	0.6184463684463684	0	17	0	4	3	3	0	7	-0.8846707475986542	-0.7780783613387627	-0.7737566812610495	-1.1659730689358925	-0.07717160472407368	-1.5217816354736011	-0.6579598746966269	-0.8981968479808986	0.040701727745217145	-1.5217497774882467	-0.5321308040139935	-0.4573469891192501	-1.1213452733033638	-0.5776140517159494	-1.7299340060128552	0.2064602015299427	-0.4220902644654298	-0.633445997749212	-0.8100292779368241	-0.0937777544154238	-0.7334598058137305		-0.6824737516440419	-1.1929529291613508	-0.2502944356819633	-0.4192031706031415	-0.8906905883508676	-0.5010812798001982	-0.8739358386504594	-1.242697803240426	-1.1949515293185224	0.1928463005274609	-1.749495213875984	-0.5331604364038993	-1.5850132683993536	-1.6679021154738776	-0.6219536296945704	-0.4950714685573359	-0.4970769458090632	-0.9655682340819012	-2.4771631251092217	-1.7301331781779372	-0.8308254618798959		0.8244821558108109	-1.2461411693788935		-0.59165249775041	-1.028109659892727	0.1638071107037108	0.1467510543436712	-0.2237636392565762	0.5276402826690141	-0.0653475988532369	0.7206179143638999	-1.75080314231901	-1.6003137616403014	-1.5100173682668696	-1.2396324290159564	-1.5217497774882467	-1.121198238357129	-1.9087567312276936
ENSMUSG00000085438.4	ENSMUSG00000085438	Oip5os1	DOWN	0.6160413660413661	1	22	1	3	1	4	0	6	-0.7165648231952824	-0.8974865850370094	-0.8880757057963569	-0.7344058235440895	-0.15199774374569797	-1.091780019694985	-0.852746840426006	-0.9422263296480128	-0.1114039562759143	-1.1023559281817104	-0.5785380471954954	-2.2087271225897864	-0.772156840304073	-0.2996157522566621	-1.7674099850670388	-0.852746840426006	-1.288271415051888	-0.3371685197183622	-1.5508135373091256	0.0445234985095119	-0.3006060201906353	0.8338105054937358	-0.9314613906885596	-1.878762195124299	-0.2608444332086975	-0.513147419277717	-0.3057992951650573	-1.1179156271548305	-0.846909820356582	-1.6661680953404596	-1.180850679840295	-0.2503097211883239	-1.7152221164979424	-1.6538359608142408	-0.8991266779499517	-0.7137581810503183	-0.9662123667385306	-1.178676156462917	0.1458151854604631	-0.1879630371124569	-0.4453239312917156	-1.5430462455204808	-0.989420250233506	-0.9422263296480128	-0.3694570716954508	-1.1726293931433622	1.1978789892659956	-0.0457235672113117	-0.8324260105008499	0.0316039171060699	-0.1413071955811781	-0.0317786570912243	-0.0580666227892173	-0.1114039562759143	-0.1386656132862347	-0.7906366394063016	-0.9518844617820796	-1.3987942058156182	-1.2892517325939998	-1.1023559281817104	-0.4506793758932521	-1.6588577941919325
ENSMUSG00000049349.5	ENSMUSG00000049349	Gm5105	DOWN	0.6147186147186148	0	18	0	4	1	4	0	6	-0.9480953102446326	-1.0051443133649958	-1.0523708910755003	-1.0201186155735635	-0.5901690021069648	-1.1297227322225012	-0.8938298220815479	-1.2405761603544632	-0.5486628060762676	-1.1164588046484436	-1.107778622136488	-1.369753734020814	-0.470489365230376	-0.338266988735976	-2.2987953421276988	-0.935925987266142	-0.851733656896954	-0.4308438829600353	-0.6229218412088215	-0.0772120080468997	-0.5730624663436734		-0.2273820703665922	-1.9893944987217516	-0.2434287860057026	-0.6140860147100947	-0.5864776766824857	-1.0221953119365124	-1.186882967238013	-1.2560299569254945	-0.5291143686322307	-0.3136287708980677	-2.6854121780630376	-2.0571528121504508	-1.1377836406392998	-1.93376946162189	-2.5021207583975107	-1.2286116177081845	-0.5012178297417765	-1.7717716217720216	0.3162550540161714	-1.2525407030007418	-1.6828249752348277		-0.9893692573959678	-1.2886432986074423			-1.3951793775588714	-0.2789065580895831	-0.4937750494110954	-0.5486628060762676	-0.6099330020848192	0.0007953942321398066	0.2921529360292247	-0.8955105097689733	-1.1603281088008166	-1.327392887785101	-1.1164588046484436	-1.1070433624365044	-0.3942576766927818	-1.9070677754248884
ENSMUSG00000123536.1	ENSMUSG00000123536	Gm35378	DOWN	0.6123136123136124	0	23	0	3	2	5	0	5	-2.0636631328812816	-1.497738617679371	-2.0531406971114334	-1.5212831218021086	-0.3631660154798038	-4.317062697131781	-1.8881360464329116	-1.1073411889258304	-0.4024319347309305	-5.106612420704378	-1.8805545426116923	-6.1283736681789645	-1.862831340601106	-1.2117804253052322	-3.2703101466237388	-2.2533401913742366	-2.499424382142687	-0.4852421221894863	-2.5037864979747244	-0.2070879245910601	-1.5514354451402308		-1.3032590435002098	-3.303364708795922	-0.5856181935727888	-0.7089671877586189	-1.3522594643091057	-1.2072199649262456	-1.9867618269331992	-3.4613723646303214	-2.167282328448699	-0.0956286404011176	-2.884718687695156	-4.594781574580889	-1.895717550254131	-1.681763520329833	-2.298776382027873	-1.2155512595069575	-0.8425509091016256	-0.066706972180049		-4.639612189096316	-1.3641462825830002	-0.9991311183447033	0.7646004551308925	-1.910961939824836	-0.8862942040381	-0.4769942316434744	-2.004663523985703	0.0389542287130877	-0.1187446977236904	-0.4024319347309305	0.0317364672596856	-0.986618660402438	1.9565918709676635	-3.3999819664923265	-5.576239185874435	-4.63698565553432		-5.981212253729204	-0.6137560531522542	-5.694201068008142
ENSMUSG00000117992.2	ENSMUSG00000117992	Gm41760	DOWN	0.610990860990861	0	19	0	3	0	5	0	6	-0.7893374280700539	-0.6495099725586371	-0.9401639265717427	-0.7459813803470384	-0.3652239930011316	-1.1059804123603025	-0.8533867960887647	-0.4322336096180692	-0.4456331490285095	-1.297599221342129	-0.4699183011844978	-2.0963812416831686	-0.363765942407303	-0.2960792542989671	-1.368763473735448	-0.8687444483592529	-1.2326500452764348	-0.3042373702360636	-1.91367686115488	-0.1917420813100003	-0.0988730424069322		-0.7483641396534494	-1.994516197142767	-0.3027026072150078	-0.7814499241968029	-0.1027728895613327	-0.8380291438182763	-0.7167718142143384	-1.6822241149423087	-0.9259608788635472	0.0227924032452997	-1.7330034563073742	-1.8165026343198272	-1.345333633266957	-0.9313300638773953	-1.3432609346782778	-0.880833118632111	-0.3724414588174878	-0.4169745400366092	-0.4474926791995292	-2.0503655227824544	-0.3077809626140396		-0.4456331490285095	-0.6592974217507893	0.0390017745040553	-0.6800798579047173	-0.8498938121237546	0.1654197211634072	-0.2373834473996347	-0.1509787122326263	-0.503100946294907	-0.1065059123891407	-0.5890121595558306	-0.7371303385391119	-1.297599221342129	-1.456159650968927	-0.9047049139355158	-1.6565122003561632	-0.1542738631950176	-1.5354826981852532
ENSMUSG00000086610.4	ENSMUSG00000086610	Gm15408	DOWN	0.6105098605098604	0	20	1	3	2	3	0	7	-0.7706585790280821	-0.8246159477405728	-0.7661298772187822	-0.98466362530431	-0.10193746773703773	-1.2299033458521984	-0.6945568049068047	-0.9546750905743409	-0.1328320789914571	-1.3440320301444062	-0.7882602067264852	-1.2342495536669649	-0.4496361533329246	-0.7549271931740472	-1.5806083672593187	-0.2138900510644853	-1.10200564835182	-0.7137224780767003	-0.9572017053112998	-0.2456316392298442	-0.4203884566370472		-0.9499865360348436	-1.3510990307971953	-0.1518173416086253	-0.2202278339435625	-0.4770301441458251	-0.6409348438182119	-0.4435405394682174	-1.7632141505400705	-0.5571416617438526	-0.0061698380996682	-1.5430815933506952	-0.6753911317369091	-0.9746897691513134	-1.082345921446016	-0.6221850189723928	-0.6283661248763612	0.3844916511522055	-0.9331236593070604		-1.8833665378665616	-1.8713905590864608	-0.9762265218416212	0.283832169359205	-0.8316993308423765	0.5828775902290397	-0.4049884904526972	-0.7250495738394349	0.264130787124388	-0.1328320789914571	-0.2297500497042594	0.2744505023433118	-0.2800202634333916	0.077736593100257	-0.8636496684970633	-1.6197081368091468	-1.3440320301444062	-1.6262406073613949	-1.3694461025385376	-0.6593732112347443	-1.1268736643800954
ENSMUSG00000123493.1	ENSMUSG00000123493	Gm71768	DOWN	0.6105098605098604	0	20	0	3	3	3	0	7	-1.5067198124104144	-1.4318682993449035	-1.6694668550453575	-1.7370250176025714	0.0478779271082092	-2.6682653041019373	-1.5032506438207136	-1.3604859548690933	-0.0129550624794001	-2.860596477142856	-2.721965667037342	-3.0547503943815	-0.5949971270053017	-0.991941205179822	-3.264186776484603	-1.4732060362600832	-2.8060902155788723	-0.0380747438462503	-1.711534241669577	-0.0011277032066254	-0.9693351655164372		-1.9575782132847404	-2.2677307952760803	-1.2119638423748182	-0.358018745202841	-0.9324411860326214	-1.4613957914880429	-1.5332952513813438	-3.464724621383278	-0.7178908399112557	-0.1758997312544126	-3.3233432492123627	-1.8238456129629568	-1.2733522825886416	-2.4422475995909267	-2.8352011930685608	-1.3604859548690933	-0.8478660213439704	-1.826002058591151		-3.760641188202186		-0.8901298650064553	1.1534486101026522	-1.2909014030117396	-0.3067928354642222	-1.870958426617964	-1.163028059984395	0.0092194090607061	0.1170488134798314	-0.0770583239728491	2.3105743207709444	-0.0129550624794001	1.6580601563067372	-3.130277834476756	-2.860596477142856	-2.769380776401198	-2.340551957827209	-2.871518928354677	-0.6590055302626388	-4.046525624248228
ENSMUSG00000099137.2	ENSMUSG00000099137	Gm10603	UP	0.6101491101491101	14	1	5	0	7	0	4	0	1.2816534775666852	0.7856828432236028	0.8578734455547223	2.715370974139035	1.0321287916452788	0.521240698927706	0.769218260321672	2.6010706300614674	0.8021474261255337	0.4940349684075366	2.64928751574741	1.769633697605843	-0.5818936274705749	0.3578056097356393	2.0491688989157204	1.37599318169725	0.71314802394613	0.9709451919280128	-1.0255955049740066	0.3764307136651678	1.0659613747929677		0.3960207802450703	2.8078655171067983	1.0494650191268853	-0.3157780264379928	0.3959972849491042	3.026700980090818	2.3769100754584738	0.8252884966972139	-0.3341099940555859	-0.8708560680017299	1.429979242666196	0.0802115697987848	1.7008619971227457	0.2944242706934507	-0.2791566366270128	4.737942344459253	-0.0746008738850759	2.8193435313867417	1.479450868609727	2.5352864446665926	4.909103873674538	2.6010706300614674	0.6666744516119901	-0.0908156940477063		1.9998640554146747	0.8021474261255337		2.2207041871793733	1.64536163081332	1.6508923846937025	-0.2416738329638582	0.6360045159804787	0.98538568962812	-0.0699984302985598	0.9354451462821628	0.4940349684075366	0.1445231783546617	-0.0310567374203472	1.190351077540368
