Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Denervation_1	CPM_Denervation_2	CPM_Denervation_3
ENSMUSG00000027806.10	Tsc22d2	0.45211530357637075	5.18361435619921	16.196648449494315	0.001589998693948525	0.005248699549831437	25.910746657593567	33.64545712761026	32.268026392317275	42.67694441988673	38.0565454909779	44.811063756659046
ENSMUSG00000040260.9	Daam2	-0.7223809231430383	2.7952866256539672	16.195632296329915	0.0015903657228144327	0.0052490182963706965	9.321549102426953	8.903632420538084	7.794840383569221	3.9118980044418215	5.94559793163449	5.954376815735838
ENSMUSG00000010358.14	Ifi35	0.5964189816226189	3.3197308576825133	16.183924314504207	0.0015946017151974956	0.005262022601278881	8.80807394000513	7.6194546675758605	7.098094874423368	13.6543868440755	10.027298098986739	11.886862540237352
ENSMUSG00000060636.15	Rpl35a	0.5013671791354983	4.964835210040423	16.183244460091245	0.0015948480929933724	0.005262022601278881	27.214183608356656	21.65979809996284	28.392379497693472	41.54063119002505	35.67358758980694	32.13612193198607
ENSMUSG00000030007.9	Cct7	0.4252058176739732	5.922373961886448	16.182210627444128	0.0015952228368270392	0.005262364370950595	53.55940924953792	47.30054723410857	54.17196333609	77.623233259567	70.26186762066473	60.266174168091034
ENSMUSG00000087128.10	Gm12655	-1.1094293043787156	1.2603893198940297	16.1753025119266	0.0015977295286332372	0.00526973775699953	2.567375812109119	4.623039910664005	2.830528630905024	1.3598502586869188	1.8403041216963898	1.4448120214653137
ENSMUSG00000029480.14	Dhx37	0.5335860598082199	3.430810222444706	16.170971808823342	0.0015993033179384085	0.005274032199019659	8.492089224668623	9.374497596624233	8.273852921106993	14.138717073196869	11.018231087592488	12.653050733438656
ENSMUSG00000092124.4	B930094E09Rik	1.9546043181572377	-0.2794245568585977	16.166295772776248	0.001601004632161559	0.005278745650078046	0.15799235766825345	0.47086517608614864	0.21773297160807878	1.136313229861672	1.3920249125652178	0.7661881932013027
ENSMUSG00000035356.18	Nfkbiz	0.7533075086378835	2.787332279505887	16.15677930152079	0.0016044735973093486	0.005289284712584089	4.384287925294033	6.634918390304822	4.093379866231881	8.829712638597254	9.083552395552692	7.552426475841412
ENSMUSG00000021222.10	Dcaf4	-0.5756446043806677	3.8356762524889296	16.155730810981723	0.001604856331150028	0.005289647897185563	15.641243409157092	14.72523823396683	20.989458463018796	12.257280413917707	10.404796380360358	11.755515992831416
ENSMUSG00000073768.4	Or10ak16	1.2117281471806487	0.6297745662022064	16.14696769695565	0.0016080593251328558	0.00529930503020094	0.9479541460095207	0.9845362772710381	0.6096523205026205	1.8628085735437245	1.8403041216963898	2.2110002146666163
ENSMUSG00000026626.12	Ppp2r5a	-0.3231330120599127	6.3936212760996565	16.138314909409424	0.00161122931015426	0.005308850122608442	93.88695854435962	95.11476556940202	91.31720829242823	75.36923488557909	71.98420352943187	76.70638368506756
ENSMUSG00000020364.15	Zfp354a	-0.8385464017459148	1.6907857171915976	16.131592860449278	0.0016136969909453164	0.005316078340396495	3.3573376004503857	4.87987546125645	4.31111283783996	2.1794860310461575	2.3121769734134126	2.5174754919471374
ENSMUSG00000022565.16	Plec	-0.36459695984694757	10.8000691844252	16.128204728385974	0.0016149424529060747	0.00531839541819627	2009.741785719018	2015.6025951244076	1995.8710575426148	1524.727445531274	1461.0363171288325	1690.8241047566348
ENSMUSG00000034932.5	Mrpl54	0.5115909681234325	4.244180112850854	16.128188473174497	0.0016149484309491739	0.00531839541819627	14.140316011308684	14.211567132781942	18.246023020757	24.719469770925222	21.399433825366994	20.249259391748716
ENSMUSG00000087577.3	Gm13299	1.4901024857357834	0.13406579365121882	16.125593844196977	0.0016159029667993069	0.005320636049656286	0.5529732518388871	0.4280592509874079	0.5225591318593891	1.5647592017767287	0.9673393460198971	1.7075051162771888
ENSMUSG00000022089.10	Bin3	0.7989904544618391	2.4896487255873323	16.123310263250826	0.001616743615802571	0.00532250099268541	4.068303209957526	3.039220682010596	4.877218564020964	7.767911751677331	7.4084037719572615	5.66979262968964
ENSMUSG00000043909.17	Trp53bp1	0.40116675425853066	4.4305287816207874	16.11256387889782	0.0016207065088880658	0.0053346423368369564	19.117075277858667	18.5777714928535	17.767010483219227	23.78806548415336	26.566441551668394	22.919972522336113
ENSMUSG00000017491.10	Rarb	-0.5001150769999078	3.4616295464494504	16.108766748447344	0.0016221094660436438	0.005338354825760386	11.730932556867819	13.697896031597052	13.325257862414421	8.475779009623947	9.932923528643334	8.997238497306727
ENSMUSG00000092049.11	Vmn2r4	-1.9202270271489565	-0.313319487407234	16.107841464614335	0.001622451552864767	0.005338575328322572	2.172394917938485	0.9845362772710381	0.8273852921106993	0.2980493717669959	0.49546649430287415	0.2626930948118752
ENSMUSG00000024151.14	Msh2	-0.649912968333458	2.9252408475391043	16.092942464748113	0.0016279714641741815	0.005355830175492174	9.63753381776346	8.175931693859491	10.102809882614855	7.060044493730715	5.733255148361829	4.969277710191306
ENSMUSG00000043131.15	Mob1a	0.3908110649992357	4.310435707132624	16.078563901312805	0.001633319335253334	0.005372513277840924	17.73464214826145	17.550429290483724	15.938053521711367	22.595867997085378	22.6027095972454	21.978655599260225
ENSMUSG00000039568.7	Ubald1	0.43471455995369224	4.176994882447263	16.077135157203614	0.001633851851280684	0.005373354156550454	14.969775889067014	16.523087088113943	14.3703761261332	19.559490022209108	19.936627985044222	22.504041788883978
ENSMUSG00000046079.17	Lrrc8d	0.8048041921813939	2.3664717529902397	16.073328158305557	0.001635271770051141	0.005376973323929748	4.46328410412816	3.638503633392967	2.830528630905024	5.551169549160299	7.59715291264407	6.020050089438807
ENSMUSG00000122550.1	Gm65978	-1.9348140617568268	-0.8418685069645102	16.072699339939238	0.001635506442580373	0.005376973323929748	1.2244407719289643	0.599282951382371	0.9144784807539309	0.31667745750243315	0.21234278327266035	0.17512872987458347
ENSMUSG00000034509.10	Mad2l1bp	-0.6053413183325229	3.3191603104018763	16.05525147558694	0.0016420336058907456	0.005397517986030098	12.244407719289642	9.930974622907863	14.022003371560274	6.985532150788967	8.706054114179075	8.121594847933808
ENSMUSG00000074807.4	Gm10762	0.6769088959198148	2.6239294617795297	16.044441966443063	0.0016460926309095044	0.005409590961717239	4.81876690888173	5.1795169369476355	3.919193488945418	8.345382409475885	6.34668985559396	7.552426475841412
ENSMUSG00000027569.16	Mrgbp	0.7741342138954436	2.515605554858386	16.043273487007088	0.001646532101166419	0.005409590961717239	3.0808509745309425	4.237786584775338	5.051404941307427	7.730655580206457	7.290435559028006	6.085723363141776
ENSMUSG00000022295.9	Atp6v1c1	0.3965385376268565	4.2218778053178925	16.04324536135012	0.0016465426810359013	0.005409590961717239	16.78668800225193	15.581356735941647	15.676773955781671	20.54677856618728	22.060055817770827	20.66519012520085
ENSMUSG00000022849.6	Hspbap1	0.8135690721587422	2.540834294324609	16.03472626518843	0.0016497509129684115	0.005419213941770136	4.107801299374589	4.623039910664005	3.6143673286941076	5.47665720621855	9.24870789365365	7.0270402862176615
ENSMUSG00000026435.16	Slc45a3	-0.8922658478416169	1.9114313780427237	16.03145833714597	0.001650983525834568	0.005421613076747166	5.134751624218238	4.87987546125645	4.790125375377733	2.1049736881044088	2.2885833308275614	3.590138962428961
ENSMUSG00000055053.19	Nfic	-0.4285865141584329	7.595133721932851	16.03130867938189	0.0016510400001842507	0.005421613076747166	221.7817720768108	234.1484102901121	209.67685165857986	145.00101936464353	158.19537353813197	191.3719195704511
ENSMUSG00000018931.4	Natd1	0.46932421031402355	3.8652852269653883	16.030209058630888	0.0016514550184574244	0.005422058457655767	12.599890524043213	13.055807155115941	10.712462203117475	15.722104360709034	17.105390874742085	17.556655169926994
ENSMUSG00000042579.5	4632404H12Rik	0.5994349892805966	3.017651153931424	16.024382233945776	0.0016536562068000292	0.0054283670509756715	6.714675200900771	6.9345598659960075	5.356231101558738	9.295414781983185	10.735107376562274	8.800218676197819
ENSMUSG00000079592.10	C1qtnf5	1.0969438727907268	1.373069472988623	16.022453068192956	0.0016543857377858558	0.005429440628809479	1.4614293084313443	1.7978488541471132	1.3934910182917042	4.545252919446688	2.7840498251304355	2.6050398568844293
ENSMUSG00000026142.16	Rhbdd1	0.5275974876784013	4.153191033522231	16.02203789674155	0.0016545427875910373	0.005429440628809479	13.705837027720987	16.309057462620242	13.412351051057653	21.180133481192147	17.57726372645911	23.81750726294335
ENSMUSG00000002107.20	Celf2	0.41320710929126236	6.168746521918972	16.016179365684938	0.0016567607896940855	0.005435799940083367	57.23273156532481	67.1624964799243	60.44267291840267	71.86715476731689	89.84459096692117	84.45582998201787
ENSMUSG00000032192.10	Gnb5	-0.47248175018444605	3.87919768348611	16.014390212442038	0.0016574388425836567	0.005437105412106327	16.510201376332486	15.966610061830314	18.855675341259623	11.717065927590028	11.678853079996319	13.594367656514542
ENSMUSG00000013663.9	Pten	0.41303148074025625	7.098908631983147	16.0117721608555	0.0016584316144853768	0.005439442680804074	108.30376118158775	124.22279463654577	119.97086735605141	136.71152121237395	158.14818625296027	174.4938882287881
ENSMUSG00000037373.13	Ctbp1	0.37510212196181575	6.72089201575571	16.009830286007503	0.00165916842636171	0.005440939785468352	82.66950114991361	97.16944997414159	95.45413475298173	125.96311574302665	110.8901201535004	120.11641760272994
ENSMUSG00000028470.11	Hint2	0.5084403618724361	3.358791452570625	16.007754481839637	0.0016599564776474856	0.005442604386164006	7.978614062246799	8.304349469155714	8.839958647287999	13.03966001480607	10.758701019148125	11.908753631471676
ENSMUSG00000025608.10	Podxl	-0.37394609408426555	5.327644507619111	16.001327155102302	0.0016623992957578062	0.005449693096751983	44.356354415362155	50.08293236552672	41.54345098282143	34.182537324527345	34.918591027059705	35.835716350586644
ENSMUSG00000074029.4	Gm47289	-2.1989141980446227	-1.5641455050362942	15.993013100601479	0.0016655654191530906	0.0054591501586732025	0.6714675200900772	0.5136711011848895	0.4790125375377733	0.16765277161893521	0.0943745703434046	0.08756436493729174
ENSMUSG00000086003.10	B230206L02Rik	-1.0309932648180886	0.9720028281180377	15.99033800946701	0.0016665856310272365	0.005461571655073553	2.843862438028562	3.082026607109337	2.0902365274375563	1.378478344422356	1.1796821292925574	1.3572476565280218
ENSMUSG00000001761.8	Smo	0.546842116423007	3.6485665906149047	15.988892112544134	0.0016671373628050227	0.005462457335802309	11.651936378033692	10.145004248401566	8.448039298393457	13.412221729514817	15.430242251146652	15.411328228963345
ENSMUSG00000032437.11	Stt3b	-0.3422559360608212	6.300548726179975	15.976130186215741	0.0016720163633124295	0.005477518832343741	81.16857375206521	90.02086048265188	93.18971184825772	70.69358536598435	68.7754681377561	69.04450175305453
ENSMUSG00000020448.17	Rnf185	0.3916412422863185	4.84971744352981	15.973050191403011	0.0016731963663413698	0.005480459389297378	23.027386130147942	26.411255785923068	25.126384923572292	31.351068292740884	31.120014570737666	35.332221252197215
ENSMUSG00000078349.6	AW011738	-0.7652497927623904	1.9587809737706054	15.95989193272139	0.0016782484880902575	0.005495412408980923	4.858264998298794	5.821605813428747	4.093379866231881	2.6824443459029634	2.9256116806455426	3.0866438640395337
ENSMUSG00000048758.15	Rpl29	0.7262124693736336	3.5908135042016722	15.95968550093716	0.0016783278893198294	0.005495412408980923	11.454445930948376	7.576648742477119	7.838386977890836	18.162383592051313	13.825874555308774	12.499813094798395
ENSMUSG00000132752.1	Gm60855	-1.6001615698397744	0.23483518025676836	15.956623871800803	0.0016795060185405063	0.0054983423248676794	1.184942682511901	2.011878479640817	2.351516093367251	0.8568919438301132	0.35390463878776723	0.5910594633267192
ENSMUSG00000058297.17	Spock2	-0.5661592982699264	3.1251822269194895	15.954717978276678	0.0016802399023337809	0.005499817133511838	11.296453573280122	10.530257574290234	9.449610967790619	6.408061492990412	6.653407209210024	8.077812665465162
ENSMUSG00000022949.10	Clic6	2.931169942253108	-1.2155825342514117	15.941625978735972	0.0016852912303325753	0.0055154210635858835	0.07899617883412673	0.12841777529622236	0	0.689239172211178	0.35390463878776723	0.6129505545610422
ENSMUSG00000069267.3	H3c2	3.453618808190392	0.34559086186280674	15.940832819845989	0.0016855978258741879	0.00551549435284781	0.5134751624218237	0	0	0.9500323725072994	3.7042018859786308	1.3572476565280218
ENSMUSG00000060131.12	Atp8b4	1.4688868086544815	0.19861884292817777	15.939898795463137	0.0016859589563704232	0.005515746032751315	0.35548280475357025	0.6848948015798526	0.5661057261810049	1.82555240207285	1.2976503422218133	1.313465474059376
ENSMUSG00000106229.2	Gm19409	0.9153630836525057	1.4199631831881105	15.93702562846252	0.0016870704013237517	0.005518451926258225	1.8169121131849146	1.3697896031597052	2.0902365274375563	3.278543089436955	3.444671817534268	3.2398815026797942
ENSMUSG00000039158.12	Akna	0.5507833772310092	2.943006775420928	15.933240563425544	0.001688535905975499	0.005522314851241407	5.608728697222998	6.206859139317414	6.619082336885595	8.568919438301133	8.729647756764926	9.69775341680506
ENSMUSG00000063273.12	Naa15	-0.39644826161163044	4.716173271900257	15.913197420158264	0.0016963210164493928	0.00554684110635777	28.596616737953873	30.006953494217292	31.00517515699042	20.788943680747966	24.938480213244667	22.372695241478038
ENSMUSG00000039887.12	Alg14	0.6902955955919136	2.2712785534207707	15.900940324279556	0.001701102514198358	0.00556153916661852	3.3178395110333225	3.5528917831954856	3.919193488945418	5.625681892102048	5.143414083715551	6.633000643999849
ENSMUSG00000020708.13	Psmc5	0.4308722343555918	5.496061766997609	15.892228327953882	0.0017045106243631864	0.005571742915111397	41.86797478208717	33.13178602642537	40.01932018156488	55.60483592028017	52.94413396264998	46.518568872936235
ENSMUSG00000009741.17	Ubp1	0.34167131315089855	5.128637333598783	15.888617661517836	0.0017059254411412761	0.005575428601587865	31.400981086565373	31.162713471883293	29.742323921663562	38.22483192911723	38.19810734649301	40.564192057200394
ENSMUSG00000037463.15	Fbxo27	1.6227246644959017	-0.1558030009880464	15.884619063580761	0.0017074938648517785	0.005578995744379231	0.5134751624218237	0.3852533258886671	0.21773297160807878	1.0804289726553602	1.1560884867067063	1.2477922003564073
ENSMUSG00000121497.2	ENSMUSG00000121497	-1.188492616760274	1.0872831288443459	15.884369439631213	0.0017075918339574704	0.005578995744379231	3.7523184946210195	1.8406547792458539	3.440180951407645	1.5647592017767287	1.2268694144642598	1.1602278354191156
ENSMUSG00000020140.16	Lgr5	1.9173761073137348	-0.17492240183752897	15.878927538932864	0.001709729229210541	0.005585038739486445	0.15799235766825345	0.2996414756911855	0.4790125375377733	1.2853379157451699	0.7314029201613856	1.5104852951682823
ENSMUSG00000042660.9	Wdr55	0.6992775201813064	2.8933025532045997	15.871509680778734	0.0017126477410623672	0.005593630883675086	7.188652273905532	4.794263611058968	4.659485592412886	9.705232668162804	8.635273186421522	8.73454540249485
ENSMUSG00000021057.16	Akap5	-1.3247699305999832	0.8138663331510534	15.86363239714858	0.0017157533740229537	0.005602831184530282	3.0808509745309425	3.2532503075042998	1.3934910182917042	0.9686604582427367	1.1560884867067063	0.9632080143102091
ENSMUSG00000042167.7	Tent2	0.5643461505473671	3.333409956440402	15.860492278342784	0.0017169932018990702	0.005605936586348462	7.346644631573786	7.705066517773342	9.057691618896078	12.294536585388581	13.118065277733239	10.223139606428811
ENSMUSG00000061979.9	Rcc1l	-0.5046446595544402	3.1894259969433274	15.855952008394643	0.0017187877060297822	0.005610851641870477	10.980468857943615	11.42918200136379	9.710890533720313	7.84242409461908	7.502778342300666	7.289733381029537
ENSMUSG00000007817.16	Zmiz1	0.5573112052660708	5.9006391454746225	15.83932568245937	0.001725377820437479	0.005631417316049471	44.79083339894986	51.153080492995244	48.77218564020965	57.97060280868071	65.04767260919162	89.95049388183294
ENSMUSG00000028571.16	Cyp2j13	-1.7094370939132892	-0.7923048799544173	15.83622924709731	0.0017266083954567723	0.005634486149424849	0.868957967175394	0.7705066517773342	1.088664858040394	0.2607932002961214	0.25953006844436266	0.3064752772805211
ENSMUSG00000030281.17	Il17rc	0.7360533599141037	2.038669148977601	15.828533483248991	0.0017296712561112731	0.005643532291081285	2.5278777226920552	2.9536088318131144	3.4837275457292605	4.694277605330186	5.261382296644807	4.969277710191306
ENSMUSG00000097322.10	A530083I20Rik	-1.229173846630996	0.3604299402671334	15.827040374775203	0.001730266236624559	0.00564452460147467	1.856410202601978	2.225908105134521	1.43703761261332	0.8010076866238015	0.8257774905047902	0.7224060107326569
ENSMUSG00000052273.5	Dnah3	-1.978079193606817	-1.25038299280889	15.823732274990387	0.0017315853134016637	0.0056473492279404645	0.7899617883412673	0.5136711011848895	0.7402921034674679	0.14902468588349796	0.21234278327266035	0.15323763864026055
ENSMUSG00000120826.2	Gm57409	1.1657388648496607	1.7604854100030358	15.823409486401749	0.0017317140854059723	0.0056473492279404645	2.3303872756067383	2.653967356121929	0.9580250750755466	4.917814634155433	4.29404295062491	4.159307334521357
ENSMUSG00000017418.15	Arl5b	0.40838359463211193	4.889413935303222	15.817447336390858	0.0017340946114191172	0.005654162319188644	25.00229060100111	25.084272107862102	26.04086340432622	32.50600960833799	38.103732776149606	30.4505079069432
ENSMUSG00000109217.2	Gm44676	2.57238810552626	-0.2450267974644194	15.807789206734313	0.0017379589459441717	0.0056658103920609005	0	0.3424474007899263	0.26127956592969453	1.0804289726553602	1.6043676958378783	0.8975347406072403
ENSMUSG00000034936.3	Arl4d	-1.1544215545909688	1.043160598161034	15.806641626388664	0.0017384187739371945	0.0056663575992272645	3.6338242263698293	2.996414756911855	2.0466899331159407	1.6206434589830403	1.0145266311915995	1.2477922003564073
ENSMUSG00000034032.16	Rpap1	-0.39485811357333805	4.716073577420645	15.795129215529363	0.0017430395821962828	0.005680465016235644	28.004145396697925	30.092565344414773	31.484187694528192	23.285107169296555	20.644437262619757	24.167764722692517
ENSMUSG00000027858.14	Tspan2	-0.7713122035145585	2.27397991130452	15.793227821172387	0.0017438041342358404	0.005682002490449119	7.109656095071405	5.051099161651413	6.227162987991053	2.9059813747282104	4.152481095109803	3.7433766010692215
ENSMUSG00000104377.2	Gm37515	-0.5039721017194537	3.723160410687141	15.7872168319451	0.0017462237312145662	0.005688931333167884	16.510201376332486	14.425596758275645	15.546134172816824	10.48761226905117	12.551817855672812	9.763426690508028
ENSMUSG00000099689.7	Zfp383	-0.7982682541467144	1.6511455050934174	15.775960068281226	0.0017507654440643483	0.005702770220368716	4.1867974782087165	3.5528917831954856	4.31111283783996	2.2353702882524695	2.5953006844436266	2.1015447584950016
ENSMUSG00000140289.1	Gm63120	-2.9003959575156775	-0.8069760562533123	15.774932045263585	0.0017511809016994787	0.005703166262675244	1.303436950763091	1.027342202369779	0.9580250750755466	0.11176851441262348	0.3303109962019161	0
ENSMUSG00000004071.14	Cdip1	-0.4133357954715794	6.69292142802746	15.7611515846735	0.0017567611511718406	0.005720019048833863	116.20337906500042	124.43682426203947	113.91789074534682	94.01594870675177	75.19293892110761	96.9775341680506
ENSMUSG00000075419.5	Dolk	-0.4475760108083926	4.15881959414733	15.760698192088915	0.001756945099711375	0.005720019048833863	20.381014139204694	21.959439575654024	19.508874256083857	16.634880561745458	13.401188988763453	15.279981681557407
ENSMUSG00000036282.16	Naa30	0.4365632514085848	4.235230852670433	15.75830868867014	0.001757914930268583	0.005722216546749813	14.851281620815824	17.165175964595058	15.720320550103288	21.534067110165456	23.475674372921894	19.592526654719027
ENSMUSG00000008429.9	Herpud2	0.39583738451561995	4.449197637739668	15.749560010072285	0.0017614710983960805	0.005732830723892795	18.91958483077335	18.149712241866094	19.247594690154163	23.545900369592676	23.546455300679447	27.013606583154502
ENSMUSG00000115329.2	Gm49272	-1.170028256669215	1.1361948872682142	15.747416052891795	0.0017623438549226912	0.005734709455480326	2.132896828521422	2.996414756911855	4.224019649196729	1.4529906873641052	1.0617139163633018	1.6199407513398971
ENSMUSG00000022466.7	Rpap3	-0.6104401824691448	2.986447639073258	15.740363816356616	0.001765218220956476	0.0057423260461232205	10.387997516687664	8.64679686994564	9.754437128041928	7.469862379910335	5.733255148361829	5.626010447220994
ENSMUSG00000033313.12	Fbxl8	1.2000410520013087	0.8830901461592233	15.740221453223747	0.001765276301910194	0.0057423260461232205	1.2639388613460276	1.027342202369779	0.7838386977890837	2.6079320029612143	1.722335908767134	2.75827749552469
ENSMUSG00000018893.16	Mb	0.3533577090437714	11.528575418301493	15.738940191795649	0.001765799128039045	0.005743064132370328	2580.80516251092	2483.5997742289405	2718.0913243666123	3415.217354477858	3194.508425196488	3332.6340562396203
ENSMUSG00000101067.4	Gm29007	-0.7182286293501969	2.6815496774197034	15.736020048995346	0.001766991384157268	0.005745978852603904	6.596180932649582	10.016586473105344	7.446467628996294	4.6756495195947485	5.568099650260871	4.378218246864587
ENSMUSG00000057969.16	Sema3b	0.5096936233580548	4.170363809880938	15.734534499061445	0.0017675982750526905	0.005746989399220566	15.680741498574156	14.382790833176905	14.196189748846736	20.118332594272225	18.00194929300443	24.9120618246595
ENSMUSG00000110491.3	Gm31138	-1.084982570043244	0.7777449790962686	15.722267277134533	0.001772619099504836	0.005762348218440595	2.5278777226920552	1.9690725545420762	2.6127956592969452	1.2667098300097326	1.1560884867067063	0.9194258318415632
ENSMUSG00000049580.13	Tsku	0.8324534055147973	2.1113692940770776	15.718187097903144	0.0017742927519384388	0.005766822883414718	2.804364348611499	2.7395792063194104	3.4837275457292605	4.060922690325319	5.686067863190127	6.348416457953651
ENSMUSG00000121486.2	Zfp783	0.8090082712429993	1.9014841947998462	15.714028918490696	0.0017760002958034163	0.005771406185642481	2.9623567062797522	2.611161431023188	2.2644229047240194	4.489368662240376	5.402944152159914	3.874723148475159
ENSMUSG00000005994.15	Tyrp1	2.6023260606367224	-0.4384231887867113	15.703232898853322	0.0017804426040587784	0.005784873533729903	0.35548280475357025	0.12841777529622236	0	1.0804289726553602	1.1560884867067063	0.8318614669042715
ENSMUSG00000002058.14	Unc119	0.8706865375370547	1.5417766661300043	15.698491807369281	0.0017823975460501394	0.005790255971910789	1.6589197555166613	1.9262666294433355	2.307969499045635	3.874641832970947	3.1615481065040543	3.7214855098348987
ENSMUSG00000043384.16	Gprasp1	0.4066457328689607	4.430973797106849	15.696506060218315	0.001783217092958862	0.005791948807205462	18.09012495301502	19.990367021111947	17.287997945681454	23.73218122694705	23.310518874820936	26.356873846124813
ENSMUSG00000002068.17	Ccne1	2.656489155600749	-1.0475992011612818	15.676078494359574	0.0017916734137868827	0.005818441422584008	0.19749044708531682	0.04280592509874079	0.043546594321615756	0.7823796008883643	0.7314029201613856	0.37214855098348987
ENSMUSG00000041645.15	Ddx24	-0.33352401715841357	5.828904218194071	15.672868307278984	0.001793006570867444	0.005821671801276665	63.47342969322082	61.768949917482956	64.88442553920747	53.38809371776314	47.72993895117688	49.736559284381705
ENSMUSG00000051166.11	Eml5	0.7444230808640809	2.6782826230291112	15.671982187691702	0.001793374770785463	0.005821671801276665	3.3573376004503857	4.9654873114539315	5.74815045045328	7.6002589800583955	8.446524045734712	7.486753202138443
ENSMUSG00000031201.18	Brcc3	-0.519038249036526	3.5047156021605503	15.671517053162514	0.0017935680785197703	0.005821671801276665	12.836879060545593	14.554014533571868	12.759152136233416	10.059166297136112	9.932923528643334	8.012139391762194
ENSMUSG00000050567.17	Maml1	0.5287035534554048	3.732627794595938	15.660982177611507	0.0017979528387997152	0.005834928217823758	9.795526175431714	12.071270877844903	10.494729231509398	14.101460901725995	14.651652045813565	17.928803720910484
ENSMUSG00000028936.16	Rpl22	0.4986746154959515	5.73089009885166	15.659753562289866	0.0017984650190154214	0.005835257279355466	49.135623234826824	38.69655628926167	43.894967076188685	64.80711027358618	70.49780404652324	50.874896028566496
ENSMUSG00000096822.3	Or1j15	-0.6416555575588266	3.066283825554558	15.659296524503429	0.0017986555905139586	0.005835257279355466	8.68957967175394	12.884583454720977	9.144784807539308	6.333549150048663	6.936530920240238	6.414089731656619
ENSMUSG00000031885.15	Cbfb	0.4117215588111418	6.297975122739319	15.64340813932819	0.0018052952507848221	0.005855818975761498	65.52733034290812	65.53587132617214	71.24222831016337	88.61380384347497	102.32562789483644	78.19497788900152
ENSMUSG00000079014.5	Serpina3i	2.611383725910901	-1.0902484813478874	15.635074367549546	0.001808789311279608	0.005865895701508233	0.03949808941706336	0.12841777529622236	0.13063978296484727	0.31667745750243315	0.8493711330906414	0.7005149194983339
ENSMUSG00000026784.15	Pdss1	-0.56877517387993215	2.645319251386875	15.63455737908613	0.0018090063262496405	0.005865895701508233	7.346644631573786	7.362619116983415	7.751293789247605	5.122723577245242	4.600760304240974	5.407099534877765
ENSMUSG00000030798.16	Cd37	1.6645103282555735	0.14197755009153476	15.633228766103423	0.001809564174154765	0.005866724344774729	0.5924713412559505	0.17122370039496315	0.6096523205026205	1.434362601628668	1.5335867680803248	1.4229209302309906
ENSMUSG00000055334.5	Snupn	-0.7394579498080722	2.5059677571163252	15.629850645749782	0.0018109834574557874	0.005870345074134703	8.09710833049799	5.864411738527488	7.446467628996294	5.122723577245242	3.49185910270597	4.181198425755681
ENSMUSG00000057913.5	Gm10032	-2.671420815848226	-1.0678787180084963	15.628465096171043	0.0018115659576155012	0.005871252595097534	0.5924713412559505	0.7705066517773342	1.3063978296484726	0.11176851441262348	0.28312371103021383	0.021891091234322934
ENSMUSG00000028954.12	Nub1	0.3750829385635936	5.524739663781289	15.624258917916094	0.0018133356199272507	0.005876006741681108	42.81592892809669	35.87136523274478	41.282171416891735	54.59891929056656	52.141950114731046	48.86091563500879
ENSMUSG00000057541.15	Pus7	0.6568348718721084	2.993030358895051	15.62032186766134	0.0018149938793381693	0.005880398366663748	7.228150363322595	4.623039910664005	6.3578027709559	8.978737324480752	10.216047239673548	9.566406869399122
ENSMUSG00000026923.16	Notch1	-0.36669218301796636	5.3817675183757805	15.617746359406548	0.0018160796232700967	0.005882933942380699	45.77828563437644	48.75594868746576	46.33357635819917	33.40015772363898	35.98030494342301	39.885568228936386
ENSMUSG00000032744.5	Heyl	-0.6091030565723659	3.546311162028449	15.610432756310267	0.0018191669140661742	0.0058919513186385586	15.404254872654711	15.795386361435352	11.191474740655249	8.699316038449194	8.422930403148861	10.682852522349592
ENSMUSG00000056204.9	Pgpep1	0.43285738468197366	4.309076752083773	15.608085607162959	0.0018201590131698144	0.005894180872448956	16.115220482161853	18.663383343050985	15.546134172816824	20.788943680747966	23.522861658093596	23.64237853306877
ENSMUSG00000059482.16	Cfap418	0.8487941439633678	1.564827243526545	15.598856879067588	0.0018240659593843785	0.005905639889115604	2.369885365023802	1.8834607043445946	1.785410367186246	3.3157992609078297	3.586233673049375	4.006069695881097
ENSMUSG00000032398.8	Snapc5	-0.8691278695633476	1.8688300570430794	15.598290064738396	0.0018243062366799633	0.005905639889115604	4.700272640630541	4.237786584775338	5.356231101558738	2.868725203257336	3.0671735361606496	1.8826338461517724
ENSMUSG00000003345.17	Csnk1g2	0.32113696123673274	5.750933000771971	15.596419959979773	0.001825099251462104	0.005907221676638601	47.4372053898931	46.9152939082199	49.03346520613934	60.802071840467164	60.75362965856671	57.573569946269316
ENSMUSG00000107278.2	Gm42600	1.7744390992849643	-0.41421601841652744	15.592608082065462	0.0018267169172277373	0.005911471604575404	0.15799235766825345	0.2996414756911855	0.39191934889454183	0.9500323725072994	1.085307558949153	0.8756436493729174
ENSMUSG00000047193.17	Dync2h1	0.5228365718986706	3.6906436359045593	15.58479742992203	0.001830036789763952	0.005921227739071193	11.414947841531312	10.915510900178901	9.144784807539308	14.865212416878922	16.940235376641127	13.463021109108604
ENSMUSG00000071656.8	Lrrn4cl	-0.591296093807599	3.538388097655978	15.572134553816866	0.0018354340368297963	0.005937701008960803	14.45630072664519	15.880998211632832	11.626940683871407	10.48761226905117	7.856682981088433	9.47884250446183
