Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Sham_1	CPM_Sham_2	CPM_Sham_3	CPM_Sham_4	CPM_Sham_5	CPM_Denervation_1	CPM_Denervation_2	CPM_Denervation_3	CPM_Denervation_4	CPM_Denervation_5
ENSMUSG00000036057.12	Ptpn23	0.9153981046729718	5.203301260096326	192.68391456095452	1.082888626167652e-9	1.5235912207088276e-8	22.379025044223734	27.31022825226823	24.89187475226042	26.183826793694735	26.070041339006814	46.87576070051707	46.28445572316435	45.5326616275226	51.11847629964438	49.433033797286406
ENSMUSG00000004558.16	Ndrg2	-1.1499065204820103	10.224164882036934	192.67161675761028	1.0833506415366211e-9	1.5235912207088276e-8	1802.9399644670887	1575.1834875824386	1583.995358322674	1706.4318285597979	1577.4340088592012	671.5871413555916	663.9425372702196	815.0018858221312	839.3653808401607	726.30449909212
ENSMUSG00000019790.18	Stxbp5	1.185089712384406	4.7147170229346775	191.97910992974246	1.1097336885990095e-9	1.55927671736239e-8	16.724750099539545	17.619502098237568	13.263553700109567	17.152680579492333	14.607083463815375	39.34695783465964	33.33899492703026	37.87564029267842	35.66933679575185	34.24202593011023
ENSMUSG00000054263.13	Lifr	-1.0451219934133136	5.893370373271509	191.72789561125578	1.1194848905653267e-9	1.5715493613603714e-8	77.55284476761575	80.4204417198129	78.12778206913855	77.901757631861	86.85646938573626	44.36615974523126	39.723057785397756	41.19231798317242	33.56779943676648	35.23815759353162
ENSMUSG00000085755.2	Gm13496	4.394754463601625	1.775559468722936	191.64119661805626	1.1228728660952836e-9	1.5748359520398675e-8	0.05951868362825461	0.37756075924794785	0.3633850328797142	0.5197781993785555	0.06550261642966536	6.363630993760443	5.985058929719528	6.510515466525264	5.907023927958906	4.8976473451551605
ENSMUSG00000026796.17	Niban2	1.38064843702027	4.76710290698105	191.61589203155987	1.1238639072851797e-9	1.5748359520398675e-8	11.963255409279176	13.340480160094158	15.62555641382771	18.841959727472638	15.000099162393367	36.702913971054954	37.816705681857464	41.601784364714895	38.73644537373052	39.679244592951974
ENSMUSG00000007739.11	Cct4	0.7805638211557887	6.993262760228644	191.3361017300053	1.1348884755768815e-9	1.588843865807634e-8	102.84828530962396	94.51604339840296	88.60538385050364	94.66460456181942	87.24948508431426	161.3763042854321	161.46358979287794	157.56266361754223	165.11267844785135	158.34342899802488
ENSMUSG00000021573.16	Tppp	-2.2941036686757514	3.34491519716548	191.22429536247162	1.1393284146895785e-9	1.5936162875513236e-8	17.498492986706857	16.86438057974167	16.594583168173614	16.24306873057986	18.537240449595295	4.078101552339439	3.3693665085828455	3.4395176049567433	1.8175458239873556	4.565603457348031
ENSMUSG00000032497.20	Lrrfip2	0.8582674503024932	7.023618829997664	190.70057545607494	1.1603912233021886e-9	1.621610013323565e-8	100.82465006626332	82.30824551605264	91.69415662998121	93.17024223860608	93.66874149442147	158.64263181628147	160.93158455468063	167.9221630705667	177.94909582976203	171.62518451031008
ENSMUSG00000022602.15	Arc	-3.704604620473343	0.9059094157629144	190.65611836213336	1.1621995309317383e-9	1.6226699141897875e-8	3.987751803093059	2.4541449351116613	4.3606203945565705	3.7034196705722082	3.471638670772264	0.40332872495664784	0.17733507939909712	0.2866264670797286	0.22719322799841946	0.24903291585534715
ENSMUSG00000115009.3	G930009F23Rik	5.62631384267796	1.582441178759524	190.60513825982366	1.1642771194353399e-9	1.623243128139646e-8	0	0	0.12112834429323806	0.19491682476695832	0.19650784928899606	4.705501791160891	5.187051072423591	3.6442507957279777	6.19101546295693	6.6823832421184814
ENSMUSG00000028776.15	Tinagl1	-1.2389371073280055	5.409055326557746	190.59451571758305	1.1647105519583767e-9	1.623243128139646e-8	52.01932949109453	69.78581366766237	52.44857307897208	65.94685904615423	58.88685217026916	23.303437441939653	27.930275005357796	23.503370300537746	26.070422912818632	25.8994232489561
ENSMUSG00000068606.7	Gm4841	-5.2561239835996485	2.6008129601153662	190.53336775408317	1.1672091575698504e-9	1.625259886432397e-8	11.665661991137904	7.488288391750967	17.381917406079662	5.912477017931069	18.79925091531396	0.22407151386480434	0.2660026190986457	0.4094663815424694	0.22719322799841946	0.4150548597589119
ENSMUSG00000042155.4	Klhl23	-1.1721710959550906	3.9258683241772325	190.45258294116832	1.1705195313443711e-9	1.6284023291141856e-8	22.08143162608246	19.12974513522936	21.19746025131666	22.350462573277888	20.89533464106325	8.425088921316643	8.91108773980463	9.37678013732255	9.428518961934408	10.708415381779927
ENSMUSG00000102112.4	1810041H14Rik	-4.814609225385916	1.5054440377555216	190.37228567881516	1.1738205366543194e-9	1.6315260984288814e-8	3.09497154866924	7.488288391750967	4.663441255289666	6.042421567775708	7.532800889411516	0.04481430277296087	0.2660026190986457	0.2047331907712347	0.22719322799841946	0.24903291585534715
ENSMUSG00000047996.17	Prrg1	1.7102459599936588	2.925862789968065	190.32861739450024	1.1756201858301432e-9	1.6325372856022377e-8	3.5711210176952766	2.957559280775592	3.5732861566505227	3.0536969213490135	3.9301569857799215	12.055047445926474	11.08344246244357	11.014645663492427	9.087729119936778	12.659173222646812
ENSMUSG00000003762.14	Coq8b	2.259338362887114	3.4857396253241535	190.30340797625905	1.1766605435823582e-9	1.6325372856022377e-8	3.2735275995540034	3.649754006063496	2.3620027137181423	4.742976069329319	4.781690999365571	17.5223923842277	17.511839090660843	14.945522926300134	21.696953273849058	18.303919315368013
ENSMUSG00000016541.11	Atxn10	1.051007338347214	5.559086974809746	190.2432218262773	1.179148589237134e-9	1.634522026479744e-8	34.16372440261814	30.58242149908378	26.284850711632657	33.91552750945075	27.64210413331878	62.24706655164265	62.732284337430606	60.478184553822736	67.41959040853098	63.42038257116174
ENSMUSG00000028156.13	Eif4e	-0.855995870013846	6.12999516438982	190.2139467238575	1.1803609654322146e-9	1.6347364768566585e-8	100.76513138263506	91.74726449725134	87.69692126830435	87.64759887020892	83.384830714964	47.90648966429517	48.10214028700509	50.77383131126621	53.7311984216262	48.89346247959982
ENSMUSG00000009894.16	Snap47	1.2653373942990147	5.3667689219455506	189.80447835119682	1.1974681791472934e-9	1.6569443309669263e-8	28.330893407049196	20.19950061976521	24.34679720294085	23.26007442219036	24.170465462546517	60.992266073999744	66.58932231436097	52.49359011374458	57.08229853460289	52.25540684364701
ENSMUSG00000014846.13	Tppp3	-1.793808085093254	4.799796551896352	189.67536867042622	1.2029207449418342e-9	1.6618226230091464e-8	40.11559276544361	31.778030570035614	43.727332289858936	48.27440026728334	53.515637623036596	12.592819079202004	14.231140121777544	10.400446091178724	11.302863092921369	14.070359745827114
ENSMUSG00000029309.8	Sparcl1	-1.0706160242958482	6.958035530896674	189.67009423250033	1.203144096239153e-9	1.6618226230091464e-8	166.59279547548465	166.31551444872105	160.67674870498027	180.75286883389268	168.53823207352897	85.23680387417157	80.5101260471901	85.98794012391858	64.01169198855469	85.25226819448051
ENSMUSG00000001056.4	Nhp2	1.3359824317257303	5.14011842577654	189.39841940448048	1.2147126233019964e-9	1.676303420156755e-8	19.99827769909355	17.556575305029575	22.590436210688896	19.101848827161916	19.912795394618268	44.590231259096065	50.71783270814178	47.94851327862317	62.36454108556614	45.116463255793725
ENSMUSG00000005054.8	Cstb	1.7107504677555876	3.5753697866727268	189.29994225562015	1.2189372752965816e-9	1.680632874842459e-8	5.832830995568952	6.481459700423105	5.63246800963557	4.937892894096278	4.257670067928248	18.373864136913955	15.649820756970321	17.238534662937962	21.640154966849455	16.270150502549345
ENSMUSG00000027384.7	Ndufaf5	-1.401003531448692	4.005553551400914	189.20183322586513	1.2231627986913879e-9	1.6849558125288852e-8	26.426295530945048	22.842425934500845	23.317206276448328	21.375878449443096	23.122423599671873	8.78360334350033	6.960401866414562	10.19571290040749	8.803737584938753	9.546261774454974
ENSMUSG00000040147.15	Maob	-1.7858409107622386	3.5051258775475604	189.07902840342723	1.2284755140327259e-9	1.6907673682003394e-8	22.021912942454207	17.74535568465355	16.291762307440518	14.683734132444194	18.07872213458764	6.498073902079326	4.477710754827203	4.913596578509633	5.282242550963252	4.607108943323922
ENSMUSG00000003378.10	Grik5	1.463500201418201	4.101549909101532	188.99098808753695	1.23230045675864e-9	1.6945227633150835e-8	7.3207980862753175	8.495117083078828	10.174780920631997	9.940758063114874	8.973858450864155	26.440438636046913	27.7529399259587	22.64349089929856	25.90002799181982	21.167797847704506
ENSMUSG00000052911.10	Lamb2	-0.771342937203177	7.241791334024927	188.9073619105936	1.235946202448052e-9	1.6980252893366306e-8	182.1271719024591	186.2003811024463	189.56585881891755	197.71063258861807	198.99694871332335	114.32128637382317	107.15472172690444	119.68702332486382	104.62248149327216	113.35148220015884
ENSMUSG00000072720.10	Myo18b	1.5155578423260643	9.356534306567639	188.73375106502257	1.2435542260760704e-9	1.7069604012639203e-8	433.2364981300653	331.6242002061142	331.52827833059257	299.8470487665042	301.44304080932	826.6446289500362	868.4985513570782	1092.7838790605424	1009.07872215498	1057.2277387779004
ENSMUSG00000051483.10	Cbr1	1.12629035655875	4.928327543260806	188.5802073827685	1.2503273730297502e-9	1.7147346830122288e-8	19.522128230067512	17.997062857485517	18.411508332572186	20.59621115037526	18.275229983876635	46.15873185614969	39.14671877735069	36.647241148051016	46.85860327467401	38.351069041723456
ENSMUSG00000096002.3	Vmn2r53	-1.7684305178104027	3.269478126369994	188.4435777926605	1.2563897807013905e-9	1.7215213165355225e-8	18.748385342900203	15.039503576709924	15.01991469236152	13.384288633997805	13.100523285933072	4.526244580069048	5.009715993024494	4.381290282504422	3.351100112976687	4.731625401251596
ENSMUSG00000060275.15	Nrg2	4.053476939610366	2.0491803335709564	188.24163190127473	1.265411814309985e-9	1.7318223632423473e-8	0.11903736725650922	0.37756075924794785	0.4239492050263332	0.5197781993785555	0.720528780726319	5.736230754938991	9.53176051770147	5.118329769280868	8.122157900943495	7.512492961636306
ENSMUSG00000040048.15	Ndufb10	-0.9598719830245862	7.146200304290223	188.22521258040015	1.2661485963146045e-9	1.7318223632423473e-8	200.04229567456375	192.6818408028694	177.15020352886066	182.8319816314069	183.0798129209147	86.44679004904151	98.55397037604823	95.03714715600715	111.09748849122711	90.14991553963566
ENSMUSG00000037818.18	Abhd18	-1.8517967729278026	2.705828659125752	188.08885625879333	1.2722862254309917e-9	1.7372691484702157e-8	9.761064115033756	10.823408431774507	8.963497477699617	11.63003721109518	10.676926478035453	3.1370011941072606	3.1033638894841995	2.989104585260027	1.9879407449861701	3.0299004762400568
ENSMUSG00000066263.11	Or51k1	-2.305837613502849	2.8750855800934167	188.08680528480247	1.272378801804014e-9	1.7372691484702157e-8	15.653413794230962	13.655114126134116	13.263553700109567	9.29103531389168	10.15290554659813	2.8681153774694956	2.349689802038037	2.0473319077123473	2.1583356659849846	3.071405962215948
ENSMUSG00000021288.20	Klc1	0.9623222814151073	6.695239030506146	188.0223015612254	1.2752942776904095e-9	1.7397130058237395e-8	64.10162226763022	72.428738982398	69.22484876358556	68.41580549320237	76.44155337341947	136.14585182425512	157.29621542699914	125.7880724098466	132.28325700207972	131.57239054357507
ENSMUSG00000022096.15	Hr	-2.6467643930536995	7.262271037381396	187.92439018621303	1.2797342966552904e-9	1.744230448774618e-8	259.6204979864466	230.31206314124822	230.507239190032	283.3440909362351	322.0108623682349	23.66195186412334	34.447339173274614	44.508995673666426	58.78624774459104	50.59518740461136
ENSMUSG00000019295.9	Tmem129	1.3202541816612026	4.514440518536486	187.81815500300962	1.2845717229481328e-9	1.7482059978203668e-08	9.642026747777248	12.774139021222236	14.353708798748709	13.449260908920124	14.345072998096713	33.16258405199104	29.92529464859764	32.1021643129296	31.97744684077754	33.951487528278996
ENSMUSG00000025159.9	Mms19	0.8506335825910888	5.191377752740185	187.81067059927142	1.2849133110273917e-9	1.7482059978203668e-08	28.688005508818723	26.114619181316396	24.95243892440704	24.039741721258192	25.67702564042882	49.11647583916511	47.481467509108256	46.105914561682056	46.63141004667559	44.24484805030001
ENSMUSG00000021182.17	Ccdc88c	-1.1688218720868089	5.324661848149426	187.63749628186895	1.292845974157421e-9	1.7574518361105626e-8	61.30424413710225	52.9214330879207	55.77960254703613	45.15573107101201	62.686003923189745	23.75158046966926	27.087933378212085	23.462423662383497	24.76406185182772	24.529742211751692
ENSMUSG00000028927.7	Padi2	-1.5580294547404512	6.345563186852577	187.5873084874888	1.29515536982752e-9	1.7590440594072188e-8	142.19013518790027	135.73309294963727	91.69415662998121	115.19584343727237	123.27592412063021	34.596641740725794	45.17611147691999	41.15137134501818	38.16846230373447	47.274748526540066
ENSMUSG00000050079.11	Rspry1	1.1691216214802442	4.305003935463757	187.3204633369115	1.307513525785717e-9	1.7742694516719966e-8	11.903736725650923	11.075115604606472	12.052270257177186	11.824954035862138	13.166025902362737	24.916752341766244	23.762900639479014	30.955658444610687	27.433582280809148	27.89168657579888
ENSMUSG00000021973.10	Micu2	1.0247003941478923	5.645965723066334	187.26217495064034	1.3102308381786624e-9	1.7763971784990706e-8	33.92564966810513	28.065349770764126	34.884963156452564	35.279945282819455	31.965276817676695	70.17919814245673	59.09691520974911	69.81401805299103	70.48669898650964	64.45801972055902
ENSMUSG00000026229.18	Psmd1	0.9756191899804506	8.03844971794309	187.1033641372633	1.317667070662562e-9	1.7849134306889182e-8	197.60202964580532	164.55356423889728	177.21076770100728	177.63419963762135	168.34172422423998	331.3121404004997	308.65170569412857	355.08924607362945	376.34558217938184	369.8138800451905
ENSMUSG00000108980.3	Gm45155	1.4667287043794668	4.821875245519085	186.96728716583277	1.3240770939274917e-9	1.7920258812384688e-8	13.451222499985542	15.039503576709924	15.443863897387851	17.28262512933697	13.100523285933072	48.13056117815997	43.93476592112631	38.53078650314637	32.26143837577556	42.3771011813849
ENSMUSG00000036427.6	Gpi1	-1.0655224494970084	9.972440901466442	186.92724313714396	1.3259701666653831e-9	1.7930179261574944e-8	1497.1329679851165	1293.6490147698855	1349.9148329759914	1306.9173100624555	1350.8604586289887	591.9521253280401	607.9933197198045	654.1225445140949	756.7806424627352	637.6487810476164
ENSMUSG00000037152.12	Ndufc1	-0.8120991021263595	6.6976410781221345	186.80937165458954	1.3315604479403522e-9	1.798357730543082e-8	132.9647392255208	140.4526024402366	130.21297011523092	128.96996572080408	128.84364651715177	70.62734117018633	79.66778442004438	73.37637557241052	82.24394853542785	70.93287553279804
ENSMUSG00000021782.15	Dlg5	1.3913830229999902	4.425004381547073	186.79495308022038	1.3322461189646926e-9	1.798357730543082e-8	8.987321227866445	11.830237123102368	13.263553700109567	10.980314461871986	13.428036368081399	32.04222648266702	31.388309053640192	30.13672568152575	27.09279243881152	32.62331197705048
ENSMUSG00000071711.13	Mpst	-1.0373119548238379	5.441352660727692	186.72695961966272	1.3354849569485402e-9	1.8011566749211726e-8	66.77996303090167	61.22776979137555	57.414835194994836	56.78576828210719	50.24050680155333	29.801511344018977	27.442603537010278	29.358739556595058	29.819111174792553	26.14845616481145
ENSMUSG00000022186.15	Oxct1	-1.437551801087944	7.627667280482913	186.32322194034373	1.3549027251264945e-9	1.8257520941198867e-8	324.9124939266419	326.40127636985096	225.2987203854228	287.56728880618584	281.2027323325534	115.08312952096351	121.38586184868198	100.97440968837296	88.60535891938359	107.3746922196305
ENSMUSG00000027395.16	Polr1b	0.881398447988043	5.313044861805011	186.22123419094993	1.3598586151102855e-9	1.8308340379045795e-8	30.771159435807633	25.359497662820498	26.587671572365753	28.587800965820552	27.707606749748447	49.83350468353249	53.466526438827785	49.87300527187278	48.789745712660576	54.12315371256211
ENSMUSG00000120528.2	Gm56744	-3.091770657519424	2.2133649825620583	186.06056874032413	1.367707807927092e-9	1.8397991191750333e-8	10.296732267688048	8.809751049118784	8.418419928380045	7.731700715756014	7.467298272981851	0.5825859360484913	1.1083442462443571	1.0646125920104206	0.5679830699960486	1.577208467083865
ENSMUSG00000056749.8	Nfil3	-1.800705231328374	5.334488058785758	185.93389275132418	1.3739328947676617e-9	1.8465658105677374e-8	55.76900655967457	54.68338329774445	56.38524426850232	72.44408653838617	75.52451674340416	14.206133979028596	23.629899329929692	16.0510821564648	17.777870090876323	18.635963203175145
ENSMUSG00000031461.5	Myom2	-1.212191585841768	10.115200194925901	185.75258916247938	1.3828987586424445e-9	1.8570011480084815e-8	1870.374633017901	1397.0377360106152	1407.7536173760127	1605.789774705125	1466.9965975587854	653.7062345491802	752.6987445094677	647.6939223238782	646.0807421205053	643.9161094299759
ENSMUSG00000029020.14	Mfn2	-0.9690889842325529	8.636232707010693	185.59036882218942	1.3909774854166905e-9	1.8658887688947604e-8	625.8984770347255	501.52654186769075	497.95862338950167	492.48984391118137	516.0296122329037	268.9754452433111	259.5298887005786	272.8274500217474	271.55270576511083	272.6080318896533
ENSMUSG00000076612.9	Ighg2c	4.415563078493596	2.0020538489119573	185.56487812827186	1.3922518311201865e-9	1.8658887688947604e-8	0.17855605088476384	0.3146339660399566	0.48451337717295223	0.3248613746115972	0.3275130821483268	6.811774021490052	6.472730398067045	4.340343644350176	11.814047855917812	6.184317410407787
ENSMUSG00000074466.15	Gm15417	-1.3116312371513719	4.003650304628092	185.547147806217	1.3931390005852442e-9	1.8658887688947604e-8	24.997847123866936	24.91901011036456	25.134131440846897	19.491682476695832	20.240308476766597	9.411003582321783	8.60075135085621	9.704353242556525	9.939703724930851	8.633141082985368
ENSMUSG00000066595.10	Flvcr1	-1.8032245212593614	4.015147178811274	184.83637376613586	1.4292403802216823e-9	1.9125366903854305e-8	27.200038418112356	28.505837323220064	21.13689607917004	25.79399314416082	24.039460229687187	9.859146610051392	7.35940579506253	6.674302019142251	6.702200225953374	5.686251578697093
ENSMUSG00000028565.19	Nfia	-0.9744287578018571	4.717334051008521	184.81305317551394	1.4304428144963493e-9	1.9125366903854305e-8	37.73484542031343	35.11315061005915	36.15681077153156	31.056747412868692	34.51987885843364	18.418678439686918	19.196522344952264	17.197588024783716	16.13071918788778	17.847358969633213
ENSMUSG00000069601.16	Ank3	0.9556990368800445	7.859956051714656	184.76551105785668	1.4328977099118255e-9	1.912597493139642e-8	177.0085651104292	156.3101543286504	143.77934467607358	161.3911309070415	150.918028253949	310.5631182166188	335.2963013738429	276.1850743503956	313.2426631028208	295.9341150081042
ENSMUSG00000042613.10	Pbxip1	0.8957657067531055	9.251391111431639	184.76424434350832	1.4329631839128529e-9	1.912597493139642e-8	464.12669493312944	371.7085674796047	418.740686221724	431.41590548420106	443.64922107812345	797.8290322670224	807.0962801151408	790.0244365480405	783.8734349015467	783.6235752248257
ENSMUSG00000036438.15	Calm2	-1.1528347844008304	6.343973079133646	184.7098715827291	1.4357768238990292e-9	1.9146994469528383e-8	108.68111630519292	99.36140647541828	117.00998058726796	106.68447542244851	129.1056569828704	42.43914472599394	49.4764871523481	49.91395191002702	54.867164561618296	55.5758457217183
ENSMUSG00000027803.15	Wwtr1	1.0916330136495878	5.644305931471064	184.52095919535853	1.445601585381283e-9	1.9261394916942338e-8	29.34271102872952	35.11315061005915	26.76936408880561	35.73475120727569	31.965276817676695	68.25218312321941	69.55968489429584	64.9823147507899	62.59173431356456	73.09116080354438
ENSMUSG00000011114.19	Tbrg1	0.8716946715807172	5.6317221830133	184.3478667637459	1.4546709276488914e-9	1.9365541651801262e-8	38.389550940224225	33.665834366275355	33.37085885278709	32.810998835771315	36.09194165274561	58.437850815940976	66.89965870330938	64.2043286258592	67.703581943529	61.884679590053764
ENSMUSG00000058254.13	Tspan7	-0.8224337941571007	6.321253396331869	184.29695352453805	1.4573509079199611e-9	1.9384522919802856e-8	111.95464390474692	99.99067440749819	103.62529854286515	97.19852328378988	98.1229194116387	58.168964999303206	56.8802267172604	52.61643002820732	60.43339864757957	60.88854792663238
ENSMUSG00000038650.16	Rnh1	1.0406420227367374	6.608208904453706	183.8618418829912	1.4804854139445817e-9	1.9665838031191754e-8	65.23247725656705	58.710698063055894	64.74310002473574	61.39879980159187	68.12272108685197	128.93074907780843	116.33181208580771	128.77717699510663	156.25214255591297	124.59946889962535
ENSMUSG00000114452.3	A530001N23Rik	2.2545959414888688	1.993450152842505	183.85140867919776	1.4810452554546584e-9	1.9665838031191754e-8	1.1308549889368376	1.1326822777438437	1.1507192707857616	1.3644177733687082	1.637565410741634	5.422530635528265	7.581074644311402	6.0191558086743004	5.907023927958906	5.727757064672984
ENSMUSG00000006435.17	Neurl1a	0.8616604018684026	8.725544835306373	183.80615742533675	1.4834762144506542e-9	1.9681208901759067e-8	316.6393969023145	281.2198388465132	300.458858019377	284.18873051022524	319.1942498617593	530.242830409673	568.7135996329044	511.21877735577306	585.5905451659262	533.1794728462983
ENSMUSG00000029502.15	Golga3	0.7310426054666984	6.134826011000064	183.75485408760935	1.486237803240338e-9	1.9700936095096622e-8	53.209703163659626	51.72582401696886	53.59929234975784	55.61626733350544	49.19246493867868	84.92310375476085	84.36716402412046	91.14721653135369	85.76544356940335	90.8970142872017
ENSMUSG00000027805.17	Pfn2	-1.086456910948271	7.339903243520282	183.4157549583985	1.5046391282508227e-9	1.9927765523774393e-8	252.47825595105607	186.8296490345262	241.16653348783697	217.07237051546926	204.23715802769658	100.96662414748084	98.99730807454597	112.11189526632813	107.29200192225359	99.53015537018707
ENSMUSG00000038615.18	Nfe2l1	1.2214255812685564	9.954333135976393	183.33307410027862	1.509165126527661e-9	1.995452999149338e-8	700.4753876209285	544.8831023879968	559.734078979053	595.7307887627469	575.8990036496178	1411.5160944399486	1162.4757792309315	1524.852804864156	1488.4564332316452	1353.9504580195464
ENSMUSG00000030934.10	Oat	-1.074962686698018	7.399916808144192	183.33167079396506	1.5092420781609577e-9	1.995452999149338e-8	280.39251857270744	233.45840280164776	211.55065330814026	209.14575297494628	211.11493275281146	109.70541318820821	108.57340236209721	111.62053560847717	102.97533059028362	110.90265852758125
ENSMUSG00000036086.17	Zranb3	-1.2694614316395978	3.5016044981071097	183.3009676688777	1.5109268331942154e-9	1.9959730883632303e-8	18.688866659271948	15.35413754274988	16.352326479587138	15.07356778197811	14.934596545963702	6.67733111317117	6.827400556865239	6.101049084982795	7.326981602949028	6.474855812239025
ENSMUSG00000031543.19	Ank1	-1.1302419768437522	7.961601537604572	182.56950220361387	1.5517051259536207e-9	2.0480917529239248e-8	383.0027291478184	311.67640675918096	363.8089820847405	281.20000586379854	371.85835347121025	145.422412498258	166.3403044763531	152.97664014426658	158.01289007290075	159.1735387175427
ENSMUSG00000037204.8	Atg101	-0.9568697398158947	5.248070254499475	182.00583062031532	1.5839860140684502e-9	2.0889153441503385e-8	51.90029212383802	52.1663115694248	51.11616129174646	46.97495476883695	48.86495185653036	23.7067661668963	24.383573417375853	27.065727819957228	29.819111174792553	24.488236725775803
ENSMUSG00000031483.9	Erlin2	1.3777764097368959	4.620480948239341	181.76757529916284	1.5978603259259396e-9	2.10541595886712e-8	11.665661991137904	11.95609070951835	12.960732839376472	14.228928207987957	16.76866980599433	39.21251492634076	32.984324768232064	30.54619206306822	36.52131140074593	36.2757947429289
ENSMUSG00000017288.16	Vps53	0.8812800618944235	5.156770315936215	181.74389032839642	1.5992471261701662e-9	2.1054483460039257e-8	24.224104236699628	27.24730145906024	25.55808064587323	23.000185322501082	24.628983777554176	43.69394520363685	44.68844000857248	46.47443430507028	50.55049322964833	44.36936450822768
ENSMUSG00000051890.14	Klhdc1	-1.0311111922145049	4.267757703770438	181.34581874159417	1.6227615290460706e-9	2.1332061462121514e-8	28.985598926959995	23.157059900540805	26.1031581951928	25.33918721970458	26.00453872257715	12.055047445926474	11.881450319739507	13.10292420935902	13.404400451906747	12.991217110453942
ENSMUSG00000063077.16	Kif1b	-0.8399173625457392	8.25060975431318	181.340277358665	1.6230916329875066e-9	2.1332061462121514e-8	386.871443583655	386.1817299174427	381.00920697438033	382.6217270175392	417.513677122687	231.95883115284545	206.6397012697979	198.91876815333165	234.6906045223673	219.64703178441619
ENSMUSG00000030802.15	Bckdk	-0.9292319233976395	6.81392134309719	181.191875844678	1.631960552022526e-9	2.143040126768068e-8	167.3070196790237	151.52771804484308	134.9369755426672	146.77236904951963	137.4244892694379	72.5991704921966	82.37214438088061	81.60664984141415	78.38166365945472	72.5930949718337
ENSMUSG00000087038.12	2900079G21Rik	3.3034257463120373	1.8430907648226134	181.14182873431355	1.634963964514472e-9	2.1448714101768064e-8	0.7142242035390554	0.6292679320799132	0.6662058936128094	0.7796672990678333	0.19650784928899606	4.884759002252735	5.896391390019979	5.159276407435114	6.986191760951399	7.014427129925611
ENSMUSG00000070643.12	Sox13	-0.9529141119951726	4.716748541737793	181.12241753238797	1.6361305593934103e-9	2.1448714101768064e-8	38.33003225659597	33.79168795269133	32.34126792629456	36.904252155877444	32.227287283395356	16.760549237087364	17.866509249459035	18.016520787868654	19.36822268686526	17.722842511705537
ENSMUSG00000064368.1	mt-Nd6	-0.9887487119567785	10.266600951399733	181.0784152074373	1.6387785727793362e-9	2.1448744886743917e-8	1926.5007516793453	1588.7127481221567	1526.6410872998258	1578.6963360625177	1570.6872393669457	845.3321932063609	824.6081192058016	823.3959466437518	822.7234768892764	811.6397782585522
ENSMUSG00000025362.7	Rps26	0.9241636858117773	7.928275386197021	181.076260496774	1.6389083664107509e-9	2.1448744886743917e-8	185.46021818564137	178.1457515718234	158.496438507702	161.19621408227454	156.42024803404087	305.40947339772833	354.8918276474431	299.1970849930824	315.79858691780305	318.26406646313364
ENSMUSG00000031129.10	Slc9a9	2.4498069776151996	2.7207083814713515	181.01284274894314	1.6427337240836147e-9	2.1480619661113662e-8	2.2021912942454205	2.2653645554876873	1.6352326479587138	2.079112797514222	1.5065601778823032	11.203575693240218	9.044089049353953	10.973699025338181	14.25637505690082	7.803031363467544
ENSMUSG00000070577.7	Gm572	-2.081049655033903	3.913638005951443	180.9499842854931	1.6465353931418536e-9	2.1512131053592972e-8	27.557150519881883	25.988765594900414	25.800337334459705	20.79112797514222	22.794910517523544	6.005116571576757	4.788047143775622	4.995489854818127	8.803737584938753	4.731625401251596
ENSMUSG00000001755.13	Coasy	1.2294760935739908	4.255527040943031	180.80939623339253	1.6550744912387928e-9	2.1605431872117215e-8	11.963255409279176	10.06828691327861	12.052270257177186	11.695009486017499	10.480418628746458	25.499338277814733	22.78755770278398	28.089393773813402	30.387094244788603	25.359851931269517
ENSMUSG00000004994.13	Yju2b	1.4821394821257763	3.338225699608379	180.59004537003642	1.6684985469428409e-9	2.1760927459508732e-8	5.237644159286406	5.097070249847296	5.147954632462618	5.197781993785555	5.240209314373229	13.93724816239083	17.20150270171242	11.669791873960378	15.619534424891338	14.111865231803005
ENSMUSG00000022661.15	Cd200	-1.2371353793194169	3.71660615154356	180.56007701154644	1.670342200275478e-9	2.1760927459508732e-8	18.748385342900203	17.493648511821586	18.532636676865422	19.491682476695832	18.47173783316563	8.469903224089604	8.91108773980463	8.107434354540894	6.758998532952979	7.014427129925611
ENSMUSG00000026117.11	Zap70	3.3593480123369988	1.613497495351877	180.54598499160085	1.6712099439982443e-9	2.1760927459508732e-8	0.5356681526542915	0.3146339660399566	0.6662058936128094	0.6497227492231944	0.26201046571866143	4.884759002252735	6.650065477466142	4.340343644350176	5.282242550963252	4.19205408356501
ENSMUSG00000045534.5	Kcna5	-1.2385907446155051	3.9845552207478	180.48779557908617	1.6747985172702997e-9	2.1789297881254e-8	19.99827769909355	24.478522557908622	19.865048464091043	25.274214944782262	22.074381736797225	8.78360334350033	10.507103454396505	9.253940222859809	9.144527426936383	9.587767260430864
ENSMUSG00000014313.16	Cox6c	-0.8799227761413116	7.894322115185719	180.30411202595894	1.6861841446064103e-9	2.1905263536146436e-8	327.76939074079814	315.8925019041164	293.25172153392936	320.8980658413357	283.88833960616967	162.76554767139388	168.20232281004363	158.17686318985594	187.9455978616925	160.83375815657837
