Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Sham_1	CPM_Sham_2	CPM_Sham_3	CPM_Sham_4	CPM_Sham_5	CPM_Sham_6	CPM_Sham_7	CPM_Sham_8	CPM_T9_SCI_1	CPM_T9_SCI_2	CPM_T9_SCI_3	CPM_T9_SCI_4	CPM_T9_SCI_5	CPM_T9_SCI_6	CPM_T9_SCI_7	CPM_T9_SCI_8
ENSMUSG00000032643.13	Fhl3	-1.0362708379419698	7.119230118011027	9.671456203152987	0.006350511143047197	0.055932662047821595	151.12444952397814	157.00679979375226	256.5599626069806	194.59809940558705	153.52357558840302	153.62911283697522	236.87967466878314	190.13085954603594	202.6366401003827	55.72052876790537	60.19873217466518	46.48157321933605	199.2096135389758	55.762972087637124	65.26605116264726	43.741343838713625
ENSMUSG00000099843.4	Gm7160	0.7537178331783316	2.2977008470341995	9.665781338061375	0.006362959736711432	0.056002976152866514	3.4535926211153396	2.302876057739687	4.906884530734602	2.6386182970249092	5.5597015027899035	2.936138188002899	4.9401392006002744	1.5869033660597678	4.6684655564845325	5.289346429686598	6.144315041083397	8.558262636668292	3.978887087995522	4.614866655528589	5.466031784871708	8.268685035673654
ENSMUSG00000074896.4	Ifit3	-0.8347495873988044	3.023252590768909	9.657348172511327	0.006381509950956913	0.056119593416720896	6.549917040046334	12.336836023605468	6.425682123581026	17.05678256291102	6.570556321478977	9.067485580597188	5.804663560705322	17.257574105899973	4.920815046024238	7.934019644529897	5.988762761562298	2.905098326208503	5.57044192319373	8.268302757822056	5.384449220918399	4.713150470333982
ENSMUSG00000039046.16	Usp6nl	-0.5159760378777056	1.9744096078183437	9.655692682937225	0.006385158651384206	0.056119593416720896	5.716291234949528	5.510453423877109	3.9722398582137255	4.240636548790032	2.9062076037310858	4.835992309651834	5.557656600675308	2.479536509468387	3.028193874476454	3.1918469834315677	3.42215014946417	3.1406468391443276	2.519961822397164	3.172720825675905	2.7738071744125086	3.307474014269461
ENSMUSG00000017485.12	Top2b	0.4337538306309023	5.245962191043263	9.653619174965742	0.006389731986813313	0.05612046118950461	28.938724376931983	35.365596601002345	31.193765945384257	27.893964854263327	24.51322935321003	41.624076665217565	35.816009204351985	31.44052294005915	30.534288234304242	46.60096595810089	51.33225224196256	48.83705834869429	28.78061660316761	42.68751656363945	46.90997427315272	51.01778667010644
ENSMUSG00000037316.10	Bag4	0.32654912418755594	2.5780079773493156	9.64712444743223	0.006404080722300618	0.05618282442337381	4.882665429852722	5.428207850386406	5.841529203255479	4.806054755295371	5.180630945781501	5.699562364946804	4.32262180052524	4.760710098179303	5.04698979079409	7.6604327602357625	7.077628718209989	6.04574516535283	6.233589771192984	6.249298596028298	5.792362040684945	7.1937559810360785
ENSMUSG00000021898.18	Asb14	-0.5003100135966627	6.351804422092493	9.646351117477185	0.006405791654076267	0.05618282442337381	117.42214911792155	79.28473284503781	83.76752877468357	98.10005882867608	122.43978991371401	81.00287118666822	88.3049882107299	93.6272985975263	96.52367974893697	49.24563917294419	59.18764235777804	62.02777507310047	100.79847289588655	51.340391542755555	61.26850552893512	59.94796650863399
ENSMUSG00000050212.5	Eva1b	-0.7285758997713997	1.472526969918745	9.639913025345662	0.006420055471578666	0.056268578423857185	4.287218426212146	4.276769821516562	1.7524587609766435	3.392509239032026	2.7798507513949517	2.763424176943905	2.7170765603301508	3.7688954943919484	2.649669640166897	1.6415213057648064	1.9444034940137331	1.256258735657731	2.785220961596865	1.3460027745291718	1.142155895346327	2.976726612842515
ENSMUSG00000038910.8	Plcl2	-0.4669023962765841	5.906948518926412	9.622139972274299	0.006459618744099147	0.05657579489419797	73.12089204706271	59.792531927741166	75.23889613793057	67.66171204513874	71.51797842225194	63.04061403653283	79.04222720960439	65.9556711518591	77.72364277822898	41.85879329700256	41.29913021285169	42.241699986491206	72.81363371031804	39.41865268264004	42.91242863944058	43.9067175394271
ENSMUSG00000020877.12	Scrn2	-0.48235935966748067	3.629384804889826	9.619365692189179	0.006465819160139117	0.05659058193054068	15.481622094654972	13.488274052475312	13.435517167487601	17.62220076941636	13.899253756974758	13.730763879190027	10.99180972133561	14.877219056810324	15.014794627612417	8.845975925510345	8.710927653181525	6.752390704160304	14.72188222558343	9.902734698321765	9.218829726723927	8.5994324371006
ENSMUSG00000097287.6	D130017N08Rik	0.7367536120769714	1.5540337323566786	9.616599673613322	0.006472007800988591	0.056605245355647774	1.3099834080092667	2.4673672047210937	2.68710343349752	2.0732000905195713	1.1372116710252076	2.677067171414408	2.8405800403451575	1.0909960641660903	1.7664464267779314	4.55978140490224	3.111045590421973	3.690260035994585	2.387332252797313	4.134151378911028	4.1607107616187635	3.307474014269461
ENSMUSG00000047180.9	Neurl3	0.8008559278124654	0.7495498736188467	9.613866425312816	0.006478129690898736	0.056619304936064076	1.429072808737382	1.0691924553791405	0.7009835043906574	0.5654182065053377	1.1372116710252076	1.2089980774129585	0.9880278401200548	1.4877219056810322	1.009397958158818	1.4591300495687167	2.177731913295381	1.8843881034865966	1.458925265598358	1.0575736085586351	2.936972302319127	2.8113529121290424
ENSMUSG00000060591.10	Ifitm2	-0.41965252951523246	3.889818229384138	9.605590547508289	0.006496705778364695	0.056725236414949365	19.054304116498425	15.379922242761483	14.486992424073588	20.449291801943048	14.910108575663832	16.666902067192925	11.979837561455666	20.927288139913188	15.77184309623153	11.581844768451688	10.577555007434709	13.426265237342001	15.915548351982087	12.69088330270362	9.9530728023037085	10.50122999530554
ENSMUSG00000039956.10	Mrap	-0.8987426462987484	0.3505905829987925	9.602518821535703	0.006503615888633952	0.056725236414949365	1.7863410109217275	1.2336836023605469	1.1683058406510958	0.6596545742562273	2.1480664897142807	1.8134971161194375	1.1115313201350616	1.4877219056810322	1.6402716820080792	0.5471737685882687	0.3888806988027466	0.8636778807646901	0.7957774175991044	0.6730013872645859	0.4079128197665454	0.9095553539241019
ENSMUSG00000033960.7	Jcad	0.3036526553480778	4.135033544569758	9.602428869930732	0.0065038183674611056	0.056725236414949365	12.861655278636437	18.75199075588031	17.758248777896654	14.135455162633443	12.76204208594955	15.889689017427454	17.784501122160986	14.381311754916645	19.430910694557245	19.515864412981585	19.988467918461176	19.786075086609266	15.915548351982087	18.555609677437868	18.927154837167706	21.333207392038027
ENSMUSG00000025351.15	Cd63	0.44872191222518987	7.6410568484600745	9.596538535154126	0.006517092867628631	0.05680151406935253	232.93886782419327	115.80176747491	143.0006348956941	177.72978957817782	230.98032607045326	128.41286722236208	134.37178625632745	186.06441967050776	222.95077400832892	250.69678164152515	215.90656397528494	233.27154397744494	224.80712047174697	253.7215229987489	220.43608780184113	219.61627454749222
ENSMUSG00000030103.12	Bhlhe40	-0.4867839385931358	6.216281703094215	9.579752389518392	0.006555090326565559	0.057093015885961974	52.16115751891444	103.38268587781383	105.26435624266372	85.18967644680421	49.65824296810073	106.13275979575185	104.73095105272581	85.79196322760619	54.75983923011587	62.19541836286655	69.76519736521274	62.10629124407908	62.33589771192984	60.47398179848922	68.2846060289197	54.15988698366243
ENSMUSG00000045246.13	Kcng4	-1.4925012171521284	4.309312494563445	9.571230269142475	0.006574476841853919	0.057222129459078314	24.17514834780738	25.08489991466445	38.55409274148616	29.59021947377934	22.99694712517642	21.24382336025627	39.27410664477218	30.54788979665053	26.37052165689912	2.735868842941344	4.822120665154058	5.65316431045979	32.22898541276373	3.461149991646442	3.5896328139455997	5.1265847221176655
ENSMUSG00000069114.9	Zbtb10	0.5144239348051873	2.6715916625862186	9.561593160691036	0.006596477807850302	0.057319233063389714	4.049039624755916	7.073119320200468	6.425682123581026	3.675218342284695	3.664348717747891	5.872276376005798	5.804663560705322	3.9672584151494195	4.6684655564845325	7.478041504039673	8.322046954378777	7.537552413946386	6.233589771192984	7.787587481204494	8.647751779050763	7.1937559810360785
ENSMUSG00000032925.17	Itgbl1	-0.5699419741938027	1.7019054306012948	9.55848283506543	0.006603596235030572	0.057319233063389714	5.359023032765182	4.194524248025859	2.453442265367301	3.580981974533805	4.043419274756293	3.367923215650384	2.2230626402701232	4.066439875528155	3.028193874476454	2.3710863305491645	1.7888512144926345	2.6695498132726785	1.989443543997761	2.980434715028881	3.018554866272436	1.9017975582049402
ENSMUSG00000019878.9	Hsf2	0.27503815716817565	4.53459311419785	9.558345002166082	0.0066039118860324285	0.057319233063389714	16.79160550266424	23.357742871359687	19.39387695480819	20.07234633093949	21.607021749478942	22.366464432139733	21.860115962656213	20.828106679534454	23.08997829288296	25.078797726962318	24.18837946553084	27.088078987619827	27.1890617679694	25.670195771377777	20.31405842437396	28.692337073787577
ENSMUSG00000027078.15	Ube2l6	-0.6992126347567595	1.6668335148219953	9.558343995941998	0.006603914190447945	0.057319233063389714	5.120844231308952	3.207577366137422	2.2197810972370817	5.183000226298929	3.790705570084025	4.058779259886361	1.852552200225103	4.066439875528155	2.9020191297066016	2.735868842941344	1.6332989349715359	1.8058719325079884	3.448368809596119	2.3074333277642944	1.5500687151128725	2.0671712589184135
ENSMUSG00000040699.14	Limd2	0.5976004520782601	1.3904620354112498	9.520586112583755	0.006691028507719606	0.05803518640651403	2.858145617474764	1.1514380288698436	1.5187975928464243	1.8847273550177923	2.6534938990588177	1.5544260995309465	1.6055452401950892	2.2811735887109164	2.144970661087488	3.1918469834315677	3.811030848266917	2.5910336422940703	3.448368809596119	3.3650069363229296	2.4474769185992726	2.315231809988623
ENSMUSG00000022545.14	Ercc4	0.7319450912126015	2.8458271650149407	9.515391514924948	0.006703114602500797	0.05809983645097788	4.5253972276683765	6.579645879256249	5.257376282929931	4.334872916540922	3.1589213084033543	5.699562364946804	7.780719240945432	4.562347177421833	3.9114170878654195	11.581844768451688	9.644241330308116	10.285618398197673	3.846257518395671	10.9603083068804	8.974082034863999	10.087795743521857
ENSMUSG00000023456.17	Tpi1	-1.3259241877269774	10.877691675903604	9.511599222370602	0.006711953566990679	0.05813627184889302	3300.562741179712	2024.80377376762	1949.5519562944835	3534.9003907036204	3256.0897278498414	1998.7328929802088	1936.7815735953375	3516.8754035695815	2745.436271447215	473.48770108504857	508.5004017544715	568.6926263980591	2732.6996520353246	473.6006905236215	509.64627701632185	572.2756913189736
ENSMUSG00000028583.15	Pdpn	0.7996451204232982	1.9011536615678017	9.506868809457009	0.006722997525224401	0.05819174255442681	3.572682021843455	2.3851216312303904	1.9861199291068627	1.978963722768682	4.169776127092428	3.022495193532396	1.729048720210096	1.7852662868172389	2.7758443849367493	5.380542057784643	5.211001363956805	6.281293678288655	1.5915548351982087	3.749579157616979	4.4054584534786905	6.036140076041767
ENSMUSG00000023961.17	Enpp4	-0.31167037985385754	5.645594036327659	9.504582010528129	0.006728343803944405	0.058197853785566016	50.493905908720826	54.03534178339195	59.23310612101055	57.484184328042666	48.26831759240325	53.02320139511118	60.022691287293334	59.31051330648382	54.75983923011587	39.39651133835535	43.78796668518927	43.49795872214894	55.70441923193731	35.66907352502305	38.34380505805527	45.064333444421415
ENSMUSG00000038375.16	Trp53inp2	-0.5106686367768046	8.439244634934292	9.49809826086451	0.006743528198568245	0.058271946490041374	320.3504879586298	405.4706773091664	525.0366447886024	383.0708349073663	316.01848769267156	406.91421005499	526.2483283439442	378.4764528052546	415.99813350620286	234.37276421197512	246.31703462165973	257.14045995494183	411.41692489873697	229.97418833384137	248.908402621546	245.41457185879403
ENSMUSG00000093989.2	Rnasek	-0.22992910651007611	5.521227539558135	9.496958224380995	0.006746202065343652	0.058271946490041374	51.44662111454575	46.63324016922867	44.746113696936966	52.960838675999966	53.70166224285702	51.900560323227715	41.497169285042304	52.07026669883613	43.27793745605932	42.04118455319865	39.58805513811961	43.89053957704198	38.860463892756265	43.168231840257015	41.52552505223432	44.40283864156752
ENSMUSG00000029622.17	Arpc1b	-0.6176095363385927	4.084868247715434	9.478948917710625	0.006788600706369115	0.05859781834775047	29.0578137776601	18.258517314936093	10.9820749021203	22.616728260213506	28.935719184974726	17.70318613354689	13.214872361605734	21.819921283321808	19.430910694557245	11.946627280843868	11.58864482432185	11.149296278962364	17.904991895979848	12.787026358027132	10.60573331393018	10.914664247089222
ENSMUSG00000036002.13	Atosb	0.5712049413128308	5.010499148385517	9.47148819178275	0.006806253287893635	0.0587097859262462	19.768840520867116	26.07184679655289	33.880869378881776	25.25534655723842	20.217096373781466	28.152383802616033	30.25835260367668	22.514191505972956	20.945007631795473	49.154443544846146	41.14357793333059	42.55576467040564	21.48599027517582	51.244248487432046	36.54898865108247	42.83178848478953
ENSMUSG00000061111.9	Mcrip1	-0.6011628617231468	4.596182859225663	9.46747428878266	0.006815771892720105	0.05871765153273676	40.8476644497435	22.370795989471247	22.431472140501036	29.024801267274	42.70861608961335	23.83453352614118	17.413990682115966	32.92824484574018	26.87522063597853	15.229669892373481	14.699690414743822	17.980203154101275	26.393284350370294	16.05589023902655	15.255939459268799	20.423652038113925
ENSMUSG00000026817.15	Ak1	-0.6028875164589137	10.365786690016805	9.467155500234968	0.006816528514723706	0.05871765153273676	1542.0886500283632	1468.9881881174483	1557.4685161719758	1814.4270246756287	1511.1015970878286	1449.5886948181371	1561.9485117497918	1822.8560603007795	1752.9457290875573	814.8329370560302	873.5038256507295	782.2566114598734	1730.5506241388523	786.738621712301	863.3066917539167	777.0910196526099
ENSMUSG00000023150.15	Ivns1abp	0.22485163595500118	7.578332843209467	9.460853144177657	0.00683150619773906	0.058806280529885575	168.8687702324673	182.0916997084167	185.526967495394	170.94477110011377	163.63212377529373	178.93171545711786	186.49025482266035	172.07983375710606	199.22992199159668	210.11472713789522	197.8624995508375	217.09721275585164	208.3610538413655	208.3420008860511	196.9403093832881	208.2054891982626
ENSMUSG00000020393.17	Kremen1	0.5509596944688402	6.14462556296026	9.455804555821766	0.006843531083941039	0.05886938741755041	47.99302849343041	63.16460044086	59.8172590413361	56.63605701828466	47.131105921378044	60.79533189276591	65.70385136798365	56.533432415879226	41.38531628451153	101.86551658551603	98.542369076616	90.45062896735664	47.48138591674656	109.50694001348049	91.20930649979955	89.96329318812936
ENSMUSG00000044716.13	Dok7	-0.3521444249398245	4.079533375040421	9.452946641428486	0.0068503487470118534	0.058887644952037466	18.697035914314082	16.120132404177813	20.562182795459286	21.7686009504555	17.437245622386516	16.753259072722425	17.29048720210096	21.32401398142813	19.304735949787393	14.317713611393033	12.599734641208991	13.818846092235042	18.700769313578952	14.229172187879817	12.40054972090298	12.40302755351048
ENSMUSG00000040713.13	Creg1	0.5480859454123068	5.878838046213011	9.446981885099941	0.0068646026197178335	0.0589345196718244	68.23822661720999	38.408682820158354	28.506662511886734	53.714729618007084	70.88619416057126	36.09722831132976	29.764338683616653	55.54161781209187	68.38671166525991	64.93128720580789	69.37631666641	73.8837168908703	69.63052403992164	66.5309942838705	64.20547783125424	80.20624484603444
ENSMUSG00000027346.16	Gpcpd1	-0.3925150574228229	8.577335740002491	9.446732379300391	0.006865199588625056	0.0589345196718244	463.9723052367367	426.7722808432585	414.28125109487854	424.15789124675416	476.4916901595619	418.9178338235901	411.8841058500479	430.84426388522695	454.4814306610078	276.6875356494679	312.6600818374083	276.37692184470086	450.5426479306929	280.83386459997934	314.01128865628664	276.00870649078655
ENSMUSG00000002010.18	Idh3g	-0.34524803032923457	8.052021758415147	9.44137484705106	0.006878032202847741	0.05900429540910833	305.10704466543103	266.8046404038409	301.6565680561129	307.3990316034019	309.9533587805371	269.17478623544224	306.78264435727704	307.56170863445874	309.6328236652174	208.38201020403235	214.5843695993556	201.55101090208723	300.4059751436619	216.0334453119321	212.60416166232346	206.05563108898744
ENSMUSG00000104111.3	Gm37294	0.7831877099305599	1.791065401285118	9.43814389250014	0.006885784229311514	0.059030420918677384	4.049039624755916	2.138384910758281	2.2197810972370817	3.8636910777864744	2.400780194386549	1.4680690940014496	1.9760556802401097	1.0909960641660903	4.920815046024238	4.924563917294419	4.355463826590762	3.5332276940373686	4.774664505594626	5.384011098116687	2.1211466627860363	3.1421003135559884
ENSMUSG00000131495.1	Gm69081	1.097564589967519	0.6433880327523749	9.433269285300584	0.006897498547939006	0.059090455456455616	0.714536404368691	0.9869468818884375	1.1683058406510958	0.4711818387544481	0.37907055700840253	0.9499270608244673	1.729048720210096	0.49590730189367743	0.7570484686191135	2.3710863305491645	2.6443887518586773	1.8058719325079884	0.3978887087995522	2.8842916597053683	2.1211466627860363	1.4883633064212576
ENSMUSG00000042340.7	Ctf1	0.5666056302185254	3.0664506253056563	9.419656534935505	0.006930331113874425	0.05933120329707375	6.669006440774449	6.497400305765546	6.542512707646136	6.596545742562273	7.075983730823514	7.426702475536745	7.0396983608553905	4.859891558558039	5.930213004183056	13.132170446118451	9.410912911026468	11.30632862091958	4.509405366394924	12.787026358027132	10.034655366257017	10.583916845662277
ENSMUSG00000002897.6	Il17ra	0.5749447904132249	1.2178932959168978	9.411730123614024	0.006949530089180316	0.05942511943256992	2.024519812377958	1.2336836023605469	2.3366116813021915	1.1308364130106754	1.2635685233613416	2.158925138237426	1.729048720210096	1.7852662868172389	1.3879221924683747	2.9182600991374334	3.0332694506614235	2.905098326208503	2.519961822397164	2.6920055490583437	2.5290594825525816	2.2325449596318863
ENSMUSG00000038463.9	Olfml2b	-0.7940876839560075	1.1043369748646799	9.411216017705463	0.006950777404527195	0.05942511943256992	2.739056216746649	2.9608406456653125	2.1029505131719723	1.0366000452597857	3.2852781607394883	3.1952092045913902	3.334593960405185	1.3885404453022967	0.7570484686191135	2.188695074353075	1.1666420964082398	1.256258735657731	1.458925265598358	1.6344319404997087	1.0605733313930181	1.9017975582049402
ENSMUSG00000039109.18	F13a1	-0.9437739477580571	2.2579926487705824	9.391576819917184	0.006998615527119583	0.05979334873374238	11.670761271355286	5.263716703405	3.504917521953287	4.711818387544481	12.888398938285684	3.886065248827366	2.593573080315144	4.264802796285626	4.289941322174976	3.1918469834315677	2.411060332577029	3.1406468391443276	3.846257518395671	3.6534361022934667	2.2027292267393452	2.645979211415569
ENSMUSG00000036894.4	Rap2b	0.5959813772406141	1.628284744261843	9.387396371136433	0.007008846397707624	0.05980377297988778	2.2626986138341882	2.5496127782117965	1.9861199291068627	1.7904909872669026	2.6534938990588177	2.5907101658849108	2.3465661202851305	2.1819921283321806	1.2617474476985224	4.37739014870615	3.9665831277880157	3.690260035994585	2.6525913919970145	3.461149991646442	4.1607107616187635	3.9689688171233537
ENSMUSG00000063821.7	Dusp29	-0.7457210368846783	4.935647245258804	9.38684826140042	0.007010189046251203	0.05980377297988778	50.01754830580837	27.305530398913437	33.76403879481666	45.139220152676124	49.15281555875619	25.82074465331961	31.987401323886775	41.75539481944764	39.61886985773361	17.418364966726557	15.633004091870415	16.88097676040076	41.91094399355283	19.132468009378943	15.582269715082035	16.371996370633834
ENSMUSG00000025873.17	Faf2	0.27393658559774575	3.461598445470188	9.384053097881726	0.007017040592440817	0.05980377297988778	8.693526253152408	10.033959965865781	10.514752565859862	10.083291349345188	8.592265958857123	11.140053713305116	9.386264481140522	9.818964577494814	11.986600753135964	14.135322355196942	11.666420964082398	13.112200553427568	10.87562470718776	11.921738860115523	10.197820494163635	10.831977396732485
ENSMUSG00000000183.7	Fgf6	-1.355198118344693	1.7922695790106964	9.383291487989533	0.007018908772635529	0.05980377297988778	1.5481622094654972	5.839435717839922	8.061310300492561	3.580981974533805	2.274423342050415	5.008706320710828	8.521740121035473	2.876262350983329	4.037591832635272	0.6383693966863135	2.0221796337742823	0.6281293678288655	4.244146227195223	0.6730013872645859	1.5500687151128725	1.4883633064212576
ENSMUSG00000037325.11	Bbs7	0.27250374290131435	3.4119211253339903	9.38093721506447	0.007024687205669328	0.05981237402138812	9.765330859705443	9.540486524921562	10.9820749021203	8.010091258825618	10.993046153243673	8.549343547420206	8.892250561080493	9.02551289446493	12.112775497905815	10.396301603177106	11.899749383364046	12.09149033070566	11.273513415987312	9.902734698321765	12.318967156949672	11.410785349229641
ENSMUSG00000003072.16	Atp5f1d	-0.6111378958283576	8.091996715731478	9.37304849301648	0.007044088835384149	0.05988203142836292	387.8741781714711	270.5879367844133	291.02498490618797	368.08725243497486	392.4643833560327	271.76549640132714	286.2810666747859	368.6574882277598	357.57922667776126	186.85984197289378	166.51871522733612	161.74331221593286	354.38620997080113	176.9993648505861	162.34930226708508	160.16442914099866
ENSMUSG00000031295.14	Phka2	0.9030691328442977	2.92186479275631	9.36318110947413	0.007068442053530372	0.05988203142836292	3.8108608232996852	6.826382599728359	4.322731610409054	4.052163813288254	4.296132979428561	6.563132420241774	6.175174000750343	4.859891558558039	3.2805433640161583	16.141626173353927	10.49977886767416	8.558262636668292	3.050480100796567	15.382888851761965	10.442568186023562	9.012866688884282
ENSMUSG00000002781.20	Tmem143	-0.3234698358062576	5.393263768916808	9.362247433317147	0.00707075133501579	0.05988203142836292	37.51316122935628	47.373450330645	52.10644049303887	50.604929482227725	35.75898921112597	47.15092501910538	49.89540592606277	51.574359396942455	44.03498592467843	38.02857691688468	34.999262892247195	31.877565417314926	44.82879452474955	35.28450130372901	36.30424095922254	32.16518478877051
ENSMUSG00000018339.13	Gpx3	1.0173569609917363	8.0851079901162	9.362129336355137	0.007071043487488427	0.05988203142836292	218.76722913754756	174.27837022679992	130.96708473698783	196.85977223160842	211.900441367697	178.75900144605885	123.37997653499185	200.84245726693936	806.7613180584352	229.4482002946807	207.58451702090616	203.199850492638	804.5309691926946	237.66563275972234	208.11712064489146	209.94191305575407
ENSMUSG00000030603.17	Psmc4	0.4089229127308554	6.751125304678531	9.362045958753853	0.007071249758179305	0.05988203142836292	98.12966619996689	87.34479904712671	85.63681811972532	94.33060411864051	96.5366351848065	85.14800745208407	93.12162393131517	98.78473453722054	76.71424482007016	158.5891972624999	117.75307559747168	128.76652040491743	90.18810732789849	159.40518572638337	120.17111670322427	129.40492080829267
ENSMUSG00000016262.15	Sertad4	1.2701369152106188	0.8358636014029435	9.361066239754841	0.007073674027536652	0.05988203142836292	0.714536404368691	1.2336836023605469	0.3504917521953287	1.1308364130106754	1.5162822280336101	0.9499270608244673	0.4940139200600274	0.8926331434086194	1.009397958158818	3.556629495823747	1.0888659566476906	1.9629042744652048	1.0610365567988058	6.249298596028298	1.7948164069727999	1.074929054637575
ENSMUSG00000026335.17	Pam	0.7869163908998215	4.653794015079119	9.35983866435357	0.007076712931050963	0.05988203142836292	15.957979697567431	20.725884519657185	20.912674547654614	15.172055207893228	17.437245622386516	21.24382336025627	20.37807420247613	14.678856136052852	11.22955228451685	46.05379218951262	34.76593447296555	30.542790510678586	11.804031694386715	48.35995682772668	35.65158044759607	33.90160864626198
ENSMUSG00000075376.11	Rc3h2	0.21771829715894767	4.86289313729812	9.358309552733854	0.007080500359775249	0.05988203142836292	30.248707784941253	26.483074664006406	24.53442265367301	27.51701938325977	28.303934923294054	25.388959625672125	25.441716883091413	25.88636115884996	32.80543364016158	31.644882950021543	29.243828549966548	31.327952220464667	31.16794885596492	30.573491592876906	27.8196543080784	34.06698234697545
ENSMUSG00000023800.16	Tiam2	1.1264503742293999	1.943622246817333	9.357473496665463	0.0070825721397873125	0.05988203142836292	1.1908940072811516	1.973893763776875	2.2197810972370817	3.1098001357793574	0.5054274093445367	3.108852199061893	3.5816009204351986	2.3803550490896517	1.1355727029286702	4.55978140490224	6.299867320604496	7.773100926882211	1.7241844047980595	5.7685833194107365	6.771352808124654	5.291958422831138
ENSMUSG00000035504.17	Reep6	0.7305771053699737	1.1077178972373165	9.356788894090387	0.007084269121882589	0.05988203142836292	1.5481622094654972	1.5626658963233593	1.0514752565859862	1.1308364130106754	1.8953527850420124	1.8134971161194375	1.729048720210096	0.9918146037873549	1.514096937238227	2.553477586745254	3.4999262892247196	1.8058719325079884	1.0610365567988058	2.788148604381856	3.6712153778989087	2.315231809988623
ENSMUSG00000026127.14	Imp4	0.5249466317730908	3.7225115000957505	9.356337666849074	0.00708538786793897	0.05988203142836292	8.33625805096806	10.445187833319297	13.66917833561782	8.481273097580065	8.339552254184856	11.399124729893607	13.091368881590727	11.505049403933317	9.841630092048476	20.51901632206008	16.877422328039202	17.195041444315194	8.886181163189999	15.671318017732501	18.60082458135447	14.718259363499103
ENSMUSG00000000915.16	Hip1r	1.0136021000170836	3.8045875119286667	9.351893766317232	0.007096416476495932	0.05993485215367809	5.359023032765182	10.938661274263515	10.74841373399008	9.612109510590741	5.686058355126038	9.326556597185679	12.5973549615307	8.529605592571253	4.289941322174976	27.17629717321735	26.132782959544574	17.82317081214406	5.039923644794328	22.978190222319434	23.90369123831956	19.183349282762876
ENSMUSG00000029434.13	Vps33a	0.5298052672874737	5.381497898460679	9.34718151598672	0.007108132243101926	0.05999340147576336	28.81963497620387	39.971348716481714	33.41354704262134	29.68445584153023	30.07293085599993	41.53771965968807	38.53308576468214	29.45689373248444	26.244346912129267	54.44378997453274	57.16546272400375	54.804287343068516	27.7195800463688	57.39740402813683	57.76045527894283	56.14437139222411
ENSMUSG00000030220.14	Arhgdib	-0.47391077850560465	1.9630796145319545	9.340259031828023	0.007125382810009813	0.060098554944951636	5.239933632037067	4.112278674535156	4.4395621944741634	4.146400181039143	6.0651289121344405	3.626994232238875	3.334593960405185	3.669714034013213	3.7852423430955673	3.2830426115296127	2.566612612098128	2.7480659842512867	3.1831096703964175	4.134151378911028	2.2027292267393452	3.059413463199252
ENSMUSG00000001020.9	S100a4	-1.1318843382978587	1.8104961018443904	9.33507681080878	0.0071383276555122875	0.060167275171663384	8.812615653880522	3.536559660100234	1.8692893450417531	5.371472961800708	8.844979663529392	2.5907101658849108	1.9760556802401097	3.7688954943919484	3.4067181087860106	1.5503256776667615	1.1666420964082398	2.119936616422421	4.244146227195223	1.730574995823221	1.2237384592996363	1.6537370071347306
ENSMUSG00000063785.13	Utp14a	0.4434315660282318	4.097413034467881	9.330201201280898	0.007150530859873381	0.06022965617497109	11.670761271355286	12.830309464549687	13.902839503748039	15.266291575644118	14.53103801865543	15.97604602295695	14.202900201725788	16.26575950211262	11.608076518826406	22.160537627824887	22.243975971517106	19.786075086609266	12.599809111985818	24.51647910749563	21.537796883673597	21.167833691324553
ENSMUSG00000040018.10	Cox15	0.493690966417672	4.697387714463111	9.32707753892628	0.007158361483413905	0.06022975782716615	17.50614190703293	25.00265434117375	25.819559078389215	18.093382608170806	14.910108575663832	22.884606465316715	25.318213403076406	21.423195441806865	19.68326018409695	34.836729933453114	35.621472010331594	29.286531775020855	19.363917161578208	40.380083235875155	29.696053279004506	31.669063686630093
ENSMUSG00000107215.2	Gm43197	-0.5739225693729381	3.099358346185223	9.326365663875638	0.007160147418298894	0.06022975782716615	8.812615653880522	12.090099303133359	7.944479716427451	11.402600497857643	10.993046153243673	9.240199591656182	8.892250561080493	10.711597720903432	12.238950242675667	5.654128942078778	6.377643460365045	5.7316804814383975	9.018810732789849	4.614866655528589	6.281857424404799	4.382403068907037
ENSMUSG00000049804.10	Armcx4	0.8228028334576653	4.761597600971467	9.323014117702547	0.007168562460939857	0.060260127603959573	11.908940072811516	24.920408767683046	27.68884842343097	14.229691530384333	14.53103801865543	26.77067171414408	24.45368904297136	10.909960641660904	14.257746158993303	46.23618344570871	40.210264256204	39.02253697636827	16.313437060781638	44.22580544881565	35.814745575502684	38.532072266239226
ENSMUSG00000049550.18	Clip1	0.7206107528768866	8.596351947280128	9.316244645093683	0.007185593300550778	0.06032765164991651	231.39070561472775	344.4444617790647	372.92322433582973	225.88457349888242	225.79969512467176	345.51437912351764	368.41088088476545	222.9599229313974	215.75881355644734	551.915941249367	630.2200604797312	535.9513830999795	216.31882801735654	538.6895389776392	634.0596870451182	528.4516606299032
