Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Unloading_1	CPM_Unloading_2	CPM_Unloading_3	CPM_Unloading_4
ENSMUSG00000020515.14	Cnot8	-0.24081738918516285	3.6989739813966986	7.498389970991428	0.01705630449884973	0.14642554231693772	13.944562021005687	14.12938459872793	14.018359981356635	13.85455645696471	11.993967651934982	10.770186199054962	12.506278918507006	12.078772240299104
ENSMUSG00000005373.14	Mlxipl	-0.31376098762350096	5.421179345386489	7.497171257453206	0.017063524321406648	0.14642554231693772	49.64264079478025	50.50575696708758	44.165370693951544	45.2892643845317	48.23742130419957	34.22199096013709	37.86199684779712	32.24733946869977
ENSMUSG00000058600.14	Rpl30	0.20877334428919977	6.128534223890277	7.495882684884803	0.017071161894819734	0.14642554231693772	67.49168018166753	65.95977137194625	61.87673948760106	64.03366429689572	69.7593071843072	82.3753831811678	76.94411846813152	70.68318570249106
ENSMUSG00000106671.2	Gm42900	0.36611410426710234	3.2790888826332205	7.486891626224556	0.01712456499308077	0.1468073760693795	7.634647706500615	7.676059902193539	7.76285525849319	10.633469101423895	9.52791822817265	12.461068673991917	10.599833961417524	10.811246758292409
ENSMUSG00000041733.11	Coq5	-0.2375706149025193	5.207437030943433	7.484020556329456	0.01714165917199063	0.14681412206328157	36.91822795061256	43.50899440137134	41.45213972981801	37.721649513080386	37.88748660143948	31.024017583625895	33.400915648207736	33.067503015880575
ENSMUSG00000030522.15	Mtmr10	0.20691528304348097	4.44049477691174	7.483774350741077	0.017143125996372285	0.14681412206328157	19.871000879933106	20.78649849620551	19.44482190962372	20.25792288665428	23.01646128844844	22.202022062215686	24.09746425761106	23.44922141712388
ENSMUSG00000015488.15	Cacfd1	0.22983796283358082	4.334232706850476	7.48069219065425	0.017161501104563773	0.14689533587947853	18.929742943515222	17.797590215705373	17.221479869569844	20.063881479693993	21.708707806150233	22.459330264923484	20.246445444290305	22.36809674129464
ENSMUSG00000028763.19	Hspg2	-0.28307496698992113	6.776989716712373	7.476218282049334	0.017188214584688923	0.14700912581972875	127.62760389725456	111.57458751639723	122.47223101991683	119.56831496893074	119.86494774893278	82.81648295723832	92.27193592313095	100.5445948521194
ENSMUSG00000024384.5	Iws1	0.2336866931545768	5.209058041125056	7.475139630109825	0.017194662451461507	0.14700912581972875	32.560552319048284	38.176510310024504	34.81979737304712	30.154034641629075	37.924850986647996	39.51518827298322	42.437464744811884	39.74065187703347
ENSMUSG00000103183.2	Gm37090	-0.5978635884795104	1.2064693077835866	7.473997721517796	0.01720149153810749	0.14700912581972875	2.510021163781024	3.362521815562656	2.110290749881644	2.7553879788361186	1.6066685639663683	1.8011574189545838	1.4488981673880068	2.236809674129464
ENSMUSG00000108737.2	BC060293	0.6587667122311555	1.1385130659492528	7.462682386624132	0.0172693340712057	0.14738875516783445	2.370575543570967	1.426524406602339	1.1305129017223092	1.6687560998584945	2.7649645054304943	2.168740565680009	2.8977963347760136	2.6096112864843746
ENSMUSG00000031010.18	Usp9x	-0.20153117547673113	8.766670650334573	7.460103739302706	0.01728483853693403	0.14738875516783445	480.2855774084884	454.6537073042598	469.87884571918244	458.5198446471654	372.70974245498894	436.5417450511151	395.701715293493	415.45011680831243
ENSMUSG00000071342.6	Lsmem1	-0.2359580952487908	4.104281859546691	7.459718977393063	0.017287153368813982	0.14738875516783445	18.720574513200138	18.918430820892926	18.163573954338435	18.278700535659322	16.776608958625566	14.482775980981756	16.852973420671024	14.800224010489952
ENSMUSG00000138318.1	Gm58744	-0.8707100836160008	-0.22155297303648813	7.457674660586857	0.01729945862963439	0.14738875516783445	0.9412579364178839	1.1548054720114174	1.0928291383315656	0.8537821906252763	0.560465778127803	0.4410997760705103	0.41941789055968615	0.7828833859453124
ENSMUSG00000049517.9	Rps23	0.17858524580482105	6.020612030562896	7.457534597534385	0.017300302080438652	0.14738875516783445	59.8221710701144	59.098868273525476	61.462218090302876	62.98584069931015	67.66690161263007	70.6127224859542	68.25072946380348	68.89373796318749
ENSMUSG00000044172.8	Ptx4	-1.4464952520173675	-0.7323251448471001	7.457220744084293	0.01730219226103542	0.14738875516783445	0.27889124042011376	0.9849811378920913	1.0174616115500783	0.8149739092332182	0.560465778127803	0.11027494401762758	0.2669022939925276	0.1864008061774553
ENSMUSG00000039735.17	Fnbp1l	0.44521078674235387	3.0923862089313987	7.4561961246969375	0.017308364710992667	0.14738875516783445	8.715351263128555	5.4683435586422995	7.951274075446908	6.519791273865746	9.714740154215251	8.013312598614272	12.08686102794732	9.208199825166293
ENSMUSG00000013833.16	Med16	0.270715929229733	3.4345451528853013	7.453807914486528	0.017322761645635062	0.1474031524431813	9.935500439966553	10.257389780807294	9.42094084768591	9.313987534093922	13.189627978607628	11.027494401762759	11.133638549402578	11.631410305473212
ENSMUSG00000025134.3	Alyref	0.3499822808387686	3.259338708624536	7.452201469767314	0.017332453732979612	0.1474031524431813	8.785074073233584	8.4572518391424385	6.556974829989393	9.624453785230386	10.499392243594174	9.961503276259025	10.066029373432468	12.078772240299104
ENSMUSG00000091491.4	Vmn2r97	0.3572990688417082	2.738452700740287	7.45021316299108	0.017344458495886655	0.1474031524431813	5.054903732614562	5.706097626409356	5.539513218439315	6.869065806394268	7.173961960035877	7.4986961931986755	6.6344284506713995	8.350756116749999
ENSMUSG00000071660.11	Ttc9c	-0.269406206577273	3.950391213643333	7.449395818820871	0.017349396186607108	0.1474031524431813	17.53528674141465	14.231279199199525	17.786736320430997	17.735384596170512	14.235830764446193	14.55629261032684	14.22207937988754	12.787095303773434
ENSMUSG00000052446.18	Zfp961	-0.4948598382438953	1.7635454910877992	7.447897641782578	0.0173584511636306	0.1474031524431813	4.009061581039135	3.8380299510967695	3.768376339074364	3.9196364205978593	2.8023288906390147	2.426048768387807	2.1352183519402206	3.6534558010781244
ENSMUSG00000001419.18	Mef2d	0.2006598457200278	7.2071591742767875	7.446963868277052	0.017364097690428123	0.1474031524431813	139.41075880500438	145.57341920708632	127.33343649732277	137.4201244092774	158.2008069728745	154.42167993935115	149.73218692980797	169.4383328153069
ENSMUSG00000032125.22	Robo4	0.3271765331235919	2.797366941805376	7.445572647447856	0.017372514395089227	0.1474031524431813	5.508101998297247	6.623149030653717	5.991718379128239	6.286941585513397	8.556444212751124	6.837046529092911	7.968939920634037	7.269631440920757
ENSMUSG00000037355.15	Uvssa	0.347564128886649	4.0408811149948125	7.4407799933325744	0.01740154597034652	0.1475736855390783	14.328037476583345	14.604892734262043	15.676445570549355	13.078390829123549	13.60063621590135	20.253831384570933	18.606902781193348	20.951450614345976
ENSMUSG00000010608.16	Rbm25	0.20618091083687776	6.625057371155552	7.438691059643167	0.01741421751419566	0.14760537369651736	93.6377339710532	93.40338376562934	93.56878449921646	85.76630187644821	95.01763158526686	111.96582649256455	110.34503411633925	105.35373565149774
ENSMUSG00000066406.17	Akap13	0.18097396613492456	7.182562119094516	7.434581234865258	0.017439179446312236	0.14766732721231265	132.99626027534174	140.3088648493872	133.43820616662325	137.65297409762977	155.8094863195292	160.89114332171866	149.73218692980797	150.72369187509037
ENSMUSG00000062319.3	Gm10115	0.6342052790195698	1.0183071480448844	7.434544281766248	0.01743940407937179	0.14766732721231265	1.429317607153083	1.2227352056591478	1.5450342990204893	1.9404140696029006	2.4660494237623327	2.9406651738034024	1.7539293605223238	2.348650157835937
ENSMUSG00000027933.12	Ints3	-0.35392406964595247	3.5227786729573354	7.428058804916717	0.017478881043566773	0.1478512958573284	12.410660198695062	13.41612239542676	10.174616115500783	15.251654587078798	10.910400480887896	8.56468731870241	10.447318364850364	10.17748401728906
ENSMUSG00000003948.18	Mmd	-0.4524599412630066	3.206785022335015	7.427026122281412	0.017485176626769277	0.1478512958573284	10.214391680386667	7.743989635841269	14.432881378654814	9.973728317758908	7.54760581212108	7.903037654596644	8.655260105186251	6.822269506094864
ENSMUSG00000073792.12	Alg6	-0.4238457634604159	3.6444520571970593	7.42656639230737	0.01748798015164768	0.1478512958573284	13.561086565428031	14.706787334733638	11.945752994865733	16.76517756136906	7.4355126564955185	12.35079372997429	12.163118826230898	10.51300546840848
ENSMUSG00000046062.6	Ppp1r15b	0.22773669045053244	4.336627943379276	7.422401109288971	0.01751340491035326	0.14795059379677875	18.302237652569964	18.374992951711082	17.259163632960586	20.25792288665428	21.484521494899113	21.94471385950789	20.51334773828283	22.927299159827005
ENSMUSG00000005148.9	Klf5	-0.3185462808119825	3.6369684466687473	7.420838764094003	0.01752295259193461	0.14795059379677875	15.234434007948714	11.649949320585769	12.62406073589912	15.40688771264703	10.125748391508973	10.145294849621738	11.85808763309658	11.89237143412165
ENSMUSG00000097431.5	Gm26782	-0.20770835541047408	5.30702245584517	7.419270380400058	0.017532543314354086	0.14795059379677875	42.600636974172374	42.55797813030311	38.81427629246595	45.44449751009993	39.00841815769508	35.36149871498591	37.02316106667775	35.304312690010036
ENSMUSG00000024561.12	Mbd1	0.24445238814773557	3.687531265989128	7.418504985943503	0.017537225963447717	0.14795059379677875	11.818016312802321	11.615984453761904	11.568915360958298	11.91414238736181	13.26435674902467	15.25470058910515	13.04008350649206	14.017340624544639
ENSMUSG00000097911.4	Gm26691	0.4645959571798657	1.9872350758019075	7.417315771480318	0.017544504433891623	0.14795059379677875	2.7889124042011377	3.464416416034252	3.768376339074364	3.065854229972583	5.455200240443948	4.227206187342391	4.8042412918654955	3.578895478607142
ENSMUSG00000100110.3	Gm28783	-0.7138814544504902	1.5531612929472984	7.4132891998713655	0.017569174982741506	0.14808304628310698	2.858635214306166	3.0568380141478695	2.939333544478004	5.3943511134960636	1.3824822527152472	2.7936319151132323	2.0970894527984307	2.385930319071428
ENSMUSG00000085875.5	Gm12905	-0.734070313106457	0.8052765286871585	7.411402350224275	0.017580749585658844	0.14810503985470885	1.6036246324156542	2.513400144966026	2.5248121471798237	1.7075643812505525	1.0088384006300453	0.9189578668135632	1.4488981673880068	1.6403270943616068
ENSMUSG00000066415.5	Msl2	0.21057319069827488	5.4898911329735585	7.406022799186798	0.01761379877059811	0.14830782654958244	40.369507050811464	37.83686164178585	44.240738220733036	43.969782817201725	46.55602396981616	51.535157170904625	47.20357713753559	47.23396428536718
ENSMUSG00000019975.13	Ikbip	-0.382072866952098	2.766199310754312	7.402983745463567	0.01763250134746633	0.14838967002554446	8.052984567130785	7.16658689983556	6.858444937115342	8.38258878068453	4.707912536273544	5.550505515553922	6.024366064402765	7.083230634743302
ENSMUSG00000030222.14	Rerg	0.8996240434313504	-0.24075284067119607	7.400931606191046	0.01764514354558733	0.1484204538559586	0.627505290945256	0.6792973364773043	0.527572687470411	0.3104662511364641	1.2703890970896865	0.9189578668135632	0.9532224785447413	0.8947238696517855
ENSMUSG00000100747.7	1700084E18Rik	1.5461804029725443	-1.0309209106587784	7.398756429727173	0.01765855531890696	0.14845767626887682	0.03486140505251422	0.16982433411932607	0.11305129017223092	0.5433159394888122	0.560465778127803	0.6616496641057655	0.648191285410424	0.6337627410033481
ENSMUSG00000038080.18	Kdm1b	-0.2647172672574247	3.447242176681688	7.393743210210142	0.017689511537342432	0.14864228412863528	12.863858464377747	12.159422322943747	11.07902643687863	11.176785040912707	9.45318945775561	10.071778220276652	10.447318364850364	9.394600631343748
ENSMUSG00000085888.10	Gm12224	-0.5704325330564531	3.0121329068720524	7.384363705182457	0.017747600280278334	0.14905457886639456	8.052984567130785	12.057527722472152	9.647043428030372	8.421397062076588	8.519079827542605	5.182922368828496	7.854553223208668	4.175378058374999
ENSMUSG00000034066.14	Farp2	0.33165251463396445	3.3925640557295704	7.381768365799446	0.01776371311272009	0.1490788717992446	8.541044237865984	11.07254658458006	9.157154503950705	8.149739092332183	12.404975889228705	10.292328108311908	10.981122952835419	12.824375465008925
ENSMUSG00000036863.13	Syde2	0.7278856510349166	0.9358016075360218	7.377075466773788	0.01779289194927826	0.1490788717992446	0.8366737212603412	1.3925595397784738	1.4319830088482584	1.9016057882108426	2.540778194179373	2.4628070830603495	2.5546362424999067	1.6403270943616068
ENSMUSG00000040044.12	Orc3	-0.24136529676699076	4.496692878197209	7.376100631150052	0.01779896019083909	0.1490788717992446	24.0195080811823	23.13007430705221	24.53212996737411	25.846315407110634	18.084362440923773	20.106798125880765	22.191019300521578	22.1071356126462
ENSMUSG00000102440.2	Pcdhga9	0.36655947527354305	2.5732386855404186	7.37607076194856	0.017799146161557748	0.1490788717992446	4.810873897246962	5.4683435586422995	4.446684080107749	5.821242208808702	7.69706335295516	6.5062216970400275	6.062494963544554	6.225786926327007
ENSMUSG00000042354.8	Gnl3	0.24156656439466945	3.8633332863396124	7.374168281905143	0.017810996021170023	0.1490788717992446	13.805116400795631	13.110438594011972	14.018359981356635	12.146992075714158	15.057847239033638	16.83530812002448	15.28968855585765	15.583107396435265
ENSMUSG00000019873.9	Reep3	0.2740867930475853	4.97330760284166	7.372550053687111	0.01782108266067719	0.1490788717992446	30.64317504116	25.609509585194374	25.70032663248716	31.551132771743163	32.021278123701805	38.118372315426605	36.4512275795509	30.644292535573655
ENSMUSG00000001445.11	Mrpl10	-0.38120049590709937	2.805605923909221	7.372522716745401	0.017821253113128883	0.1490788717992446	8.436460022708442	7.540200434898078	6.670026120161625	8.654246750428937	7.173961960035877	5.329955627518666	5.147401384141602	6.374907571268972
ENSMUSG00000026565.19	Pou2f1	0.21998823987610405	4.777043095611457	7.372292933237657	0.01782268594452228	0.1490788717992446	24.61215196707504	25.881228519785296	23.363933302261056	27.204605255832664	29.704686240773555	30.95050095428081	27.147776188954232	29.898689310863833
ENSMUSG00000121492.2	6820431F20Rik	0.20575674245815445	5.144904723641964	7.368379694268539	0.01784710797675785	0.14918517258871822	33.571533065571195	31.893009947609436	34.74442984626564	30.96900855086229	35.53353033330271	39.99304636372627	39.00586382205081	36.758238978194186
ENSMUSG00000036144.7	Meox2	-0.30312673510150007	3.13639952998704	7.367363620506195	0.01785345558159176	0.14918517258871822	9.238272338916268	8.525181572790169	9.609359664639628	11.176785040912707	7.958614049414801	7.645729451888846	8.159584416342986	7.4560322470982126
ENSMUSG00000026771.15	Spopl	-0.24410783650112491	5.215665336357359	7.364607145552087	0.017870689139521223	0.14925368280328138	44.55287565711318	38.75391304603021	37.57071210057141	39.97252983381975	30.937710952654722	36.42748984048965	37.29006336067028	31.16621479287053
ENSMUSG00000049791.5	Fzd4	0.3204232450059739	5.201757042981071	7.3627475565631615	0.017882326361315058	0.1492754075234587	31.096373306842686	33.251604620564045	39.1157463995919	27.204605255832664	47.49013360002917	35.32474040031337	38.090770242647864	42.275702841046865
ENSMUSG00000038894.8	Irs2	0.4787802927181168	5.008887876719356	7.3592079292258745	0.01790450175126855	0.1493850348136144	32.80458215441588	25.507614984722778	28.1497712528855	20.87885538892721	53.655257159434996	30.987259268953352	33.439044547349525	31.57629656646093
ENSMUSG00000025854.16	Fam20c	-0.41903849470663695	2.5569367671094176	7.357711746164709	0.017913884875067485	0.14938787386982075	7.216310845870444	5.638167892761626	7.687487731711703	6.05409189716105	6.053030403780271	5.035889110138326	4.766112392723707	4.026257413433035
ENSMUSG00000110051.2	Gm45322	0.3867938826574198	2.1881959624001253	7.354075859661237	0.017936710924352315	0.14950275704858743	3.834754555776564	3.770100217449039	4.182897736372544	3.764403295029627	4.072717987728701	5.329955627518666	5.528690375559499	5.4056233791462045
ENSMUSG00000028708.17	Mknk1	0.2379333143525298	3.832786197791637	7.350464481313284	0.01795941688418389	0.14961652391665048	12.480383008800091	13.450087262250625	13.302368476932505	12.806732859379144	14.983118468616597	16.100141826573626	14.10769268246217	16.179589976203122
ENSMUSG00000079435.10	Rpl36a	0.258689305163989	4.287168558422934	7.348080847547741	0.017974422065087887	0.14966605469518743	16.733474425206825	16.235206341807572	18.615779115027358	19.28771585185283	21.073513257605388	18.59970722430652	22.610437191081264	22.479937225001112
ENSMUSG00000133095.1	Gm61817	0.4610721497043619	2.200078986090067	7.339407344363699	0.018029146747368305	0.1500460978672667	3.5558633153564503	3.600275883329713	3.5422737587299022	4.540568922870787	3.84853167647758	6.212155179659687	5.795592669552027	5.107382089262276
ENSMUSG00000028530.15	Jak1	-0.2605862302745774	7.22007376930696	7.3360289598994255	0.01805051521977355	0.15014829377173164	177.58399733750744	148.35853828664327	139.9574972332219	183.87363723557087	135.59535392171978	146.48188397008198	134.51875617223388	125.78326400854685
ENSMUSG00000022323.12	Rida	-0.39876028508120953	2.3300304872265722	7.333235683910632	0.018068205282445297	0.1501717006649993	6.170468694295017	6.0457462946480085	4.635102897061468	5.6660090832404695	3.9232604468946204	4.631547648740359	4.842370191007285	3.690735962313615
ENSMUSG00000010064.16	Slc38a3	0.6283352314338598	4.532100802167801	7.332714262608636	0.018071509741042286	0.1501717006649993	18.127930627307393	20.480814694790723	19.595556963186695	14.24263927088529	41.8107470483341	21.981472174180432	32.21891977481226	16.06774949249665
ENSMUSG00000068270.16	Shroom4	0.3393195805570472	3.7397680767067416	7.329526397739544	0.018091727956089345	0.1501993330665329	12.759274249220205	10.631003315869812	10.890607619924912	12.651499733810912	15.917228098829602	12.35079372997429	17.806195899215766	13.30901756107031
ENSMUSG00000025608.10	Podxl	-0.30965510249119826	4.746139741245838	7.329322987298159	0.018093018934770007	0.1501993330665329	31.619294382630397	28.836171933461568	29.732489315296732	28.29123713481029	24.174757229912565	19.665698349810253	29.816799128879506	21.958014967704237
ENSMUSG00000027242.15	Wdr76	-0.6498053512162482	1.0791314668507086	7.325599748475685	0.018116668196939373	0.15023049649358117	1.9522386829407963	2.1397866099035086	2.8639660176965167	3.027045948580525	1.6813973343834088	1.727640789609499	1.0676091759701103	1.8640080617745531
ENSMUSG00000141261.1	Gm61467	0.5447300302134483	1.8759426333814249	7.324436832438254	0.018124062234105825	0.15023049649358117	2.8237738092536517	3.634240750153578	3.0147010712594913	2.212072039347307	3.9232604468946204	5.624022144899007	3.3172142253356998	4.21265821961049
ENSMUSG00000039703.17	Nploc4	0.3124218932299359	5.810894982602175	7.322680470154598	0.018135236223856703	0.15023049649358117	46.0867774794238	52.27193004192856	54.679140679969024	47.03563704717431	49.096802163995534	62.67292651668501	60.89185192943807	75.79056779175333
ENSMUSG00000112822.2	A130012E19Rik	-0.7396771656854281	0.7191772994771686	7.322230927002311	0.018138097519256307	0.15023049649358117	2.0219614930458247	1.8680676753125869	2.2610258034446185	1.7075643812505525	1.4945754083408078	1.4335742722291587	0.648191285410424	1.118404837064732
ENSMUSG00000097039.11	Pvt1	0.45665825298238805	2.8457532583788443	7.321579902478527	0.018142242161301114	0.15023049649358117	6.553944149872674	6.725043631125312	5.803299562174521	4.889843455399309	6.501403026282514	7.020838102455623	8.579002306902671	10.848526919527899
ENSMUSG00000032580.13	Rbm5	0.22035274976616248	5.859840529505968	7.314403371628686	0.01818800407163195	0.15053398159486966	52.50127600908642	55.328768056076434	55.99807239864505	50.489574091067475	54.29045170797984	64.03298415956908	67.068733590408	64.30827813122208
ENSMUSG00000117679.2	Apbb3	0.548213673714197	2.204529508790458	7.310920950667161	0.018210258878839744	0.15061082283456242	4.148507201249192	3.8380299510967695	2.8639660176965167	3.8808281392058013	7.846520893789241	4.447756075377646	4.4992100987311785	4.771860638142856
ENSMUSG00000034674.19	Tdg	0.28696832209074535	3.5125952677141856	7.310098104429579	0.018215522035318142	0.15061082283456242	10.597867135964323	10.529108715398216	8.441162999526576	11.293209885088881	11.993967651934982	12.681618562027172	12.811310111641323	12.377013530183033
ENSMUSG00000055371.18	Stam2	-0.292573793492782	3.374361461135301	7.304322480503102	0.01825251480883819	0.15084119291746217	10.005223250071582	11.85373852152896	11.192077727050862	12.30222520128239	8.631172983168165	10.476119681674621	8.807775701753409	9.09635934145982
ENSMUSG00000011158.9	Brf1	0.2575194688216112	3.5764792156591962	7.291441166681097	0.018335337298155584	0.15141887773429377	9.552024984388897	11.582019586938038	10.55145374940822	11.526059573441229	13.002806052565028	12.975685079407512	12.849439010783112	12.824375465008925
ENSMUSG00000055932.16	Fto	0.20315311904706176	6.2225957267655705	7.2906018574410885	0.018340749052440788	0.15141887773429377	68.1540468776653	70.91864192823057	69.63959474609425	68.72946634533474	79.3619541828969	87.52154723532377	71.75858818484812	80.74882923607365
ENSMUSG00000029428.14	Stx2	-0.48939697290469625	1.7263659614333182	7.288080972837104	0.018357014649255616	0.15147746353931207	4.078784391144164	4.347502953454748	3.0900685980409786	3.570361888069337	2.9891508166816156	3.1612150618386576	2.287733948507379	2.3113699966004457
ENSMUSG00000038058.15	Nod1	-0.4517072796378621	2.39335509833823	7.284202918450242	0.018382070212285915	0.15160848722264766	5.821854643769875	6.521254430182122	6.10476966930047	5.47196767628018	5.156285158775787	3.3450066352013703	3.622245418470017	5.368343217910713
ENSMUSG00000000184.13	Ccnd2	-0.4938137579429491	2.8605375833826034	7.280122140341457	0.01840847887175237	0.1517352390378164	6.867696795345301	8.117603170903786	10.77755632975268	7.878081122587776	6.650860567116594	4.043414613979678	6.024366064402765	7.157790957214284
ENSMUSG00000037805.16	Rpl10a	0.22458361661039208	5.428962105233337	7.276526547570455	0.01843178455420452	0.1517352390378164	37.37142621629524	42.829697064894034	39.379532743327104	39.07993936180242	51.413394046923784	42.16178692940628	43.77197621477452	48.054127832547984
ENSMUSG00000068732.6	Tmem167b	-0.2853746115233629	3.6542508340068	7.276424246375081	0.01843244814974361	0.1517352390378164	15.548186653421343	12.56700072483013	12.058804285037965	14.824763491766161	10.648849784428256	11.395077548488183	11.93434543138016	11.146768209411828
ENSMUSG00000037738.12	Nek5	-0.7627033749461918	0.1528700236960485	7.276157550476012	0.018434178253565227	0.1517352390378164	1.3944562021005689	1.1887703388352826	1.2435641918945401	1.3970981301140883	0.6351945485448433	0.6984079787783081	1.1057380751119	0.6337627410033481
ENSMUSG00000019302.18	Atp6v0a1	0.2623993090136278	5.939780200743513	7.270259074496585	0.018472491459189465	0.15175038114434272	58.21854643769875	56.9251167967981	57.317004117321076	50.52838237245953	60.79185473426236	69.62024798979554	58.52786018264711	78.54929972317967
ENSMUSG00000027900.16	Dram2	-0.3048317271987196	5.2595574976399675	7.269563027908982	0.018477018747985394	0.15175038114434272	39.497971924498614	37.83686164178585	39.19111392637339	52.54641300484655	30.75088902661212	39.18436344093033	33.36278674906595	33.51486495070647
ENSMUSG00000110311.2	Gm45410	0.47719631693504827	1.7658687227142231	7.269538957902344	0.018477175329568562	0.15175038114434272	2.544882568833538	2.9549434136762738	2.2987095668353623	3.337512199716989	3.77380290606054	4.5947893340678165	3.8891477124625444	3.2433740274877225
ENSMUSG00000029364.16	Wsb2	-0.20459435832568748	5.51129885882095	7.269304382184088	0.018478701386447634	0.15175038114434272	51.560018072668534	44.62983500655889	46.275661443833194	52.58522128623861	43.30532245667491	41.46337895062797	41.827402358543246	42.64850445340178
ENSMUSG00000066152.12	Slc31a2	-0.4643022267986203	1.5485665564051476	7.268805540213684	0.018481947146635445	0.15175038114434272	3.79989315072405	2.9549434136762738	3.127752361431722	3.337512199716989	2.428685038553813	2.168740565680009	2.7834096373506445	2.1995295128939727
ENSMUSG00000110554.4	Gm35256	-1.2725929311774564	-0.6879170830098872	7.266180362668156	0.018499039125245892	0.15177471099250467	0.5926438858927418	0.645332469653439	1.1681966651130529	0.6985490650570442	0.18682192604260098	0.47785809074305285	0.49567568884326546	0.11184048370647319
ENSMUSG00000040415.16	Dtx3	-0.3371082705405649	3.0045446480655604	7.265528677264545	0.018503284984195182	0.15177471099250467	9.34285655407381	8.932759974676552	9.72241095481186	7.489998308667196	8.182800360665922	6.726771585075283	6.291268358395293	6.8968298285658465
ENSMUSG00000040097.17	Flywch1	0.32053440587494864	4.390595472028061	7.258853280099611	0.01854684240760879	0.15205649457751724	20.463644765825848	18.578782152654274	17.259163632960586	18.045850847306976	20.363589938643507	22.3858136355784	20.66586333484999	29.45132737603794
ENSMUSG00000038227.16	Hoxa9	-0.3975131032943203	2.6250022461874574	7.256212852533896	0.018564104569447543	0.15212252355519515	5.78699323871736	6.826938231596908	6.971496227287574	8.149739092332183	4.296904298979823	5.550505515553922	5.033014686716234	6.151226603856025
ENSMUSG00000105326.2	6030400A10Rik	-0.7949108899492748	0.596539713813633	7.254531794408593	0.018575104540191442	0.1521371973247212	2.4402983536759955	1.6642784743693955	1.582718062411233	1.5911395370743784	0.5978301633363231	1.0659911255037333	1.4870270665297964	1.0438445145937498
ENSMUSG00000021144.15	Mta1	-0.3077432694626464	4.283453755813914	7.251038380674133	0.01859798808915977	0.1522117615494363	22.7993589043443	22.41681210375104	20.349232231001565	20.25792288665428	20.438318709060546	16.72503317600685	13.764532590186064	18.416399650332586
ENSMUSG00000028557.11	Rnf11	-0.24333041763574703	6.516611661506336	7.250329445856176	0.018602635990817913	0.1522117615494363	112.07941724383322	95.78092444329991	101.52005857466337	87.31863313213053	87.17111069147761	85.94093970440443	87.92524142096693	74.11296053615624
ENSMUSG00000037608.17	Bclaf1	0.20007359010348907	6.797021186463505	7.248147640460201	0.018616948844352794	0.15225346282609314	107.75660301732145	97.78485158590796	102.83899029333939	105.3644839794375	113.51300226348435	130.05091731145546	119.95351670007024	111.7659233840022
ENSMUSG00000106044.3	Gm42860	0.3038966254333701	5.921740108361714	7.243551901010038	0.01864713962639184	0.15236028578508928	50.095839060462936	49.181127160956834	49.51646509543714	68.03091728027769	68.56364685763455	73.14904619835963	67.98382716981095	57.89609039871762
ENSMUSG00000038816.15	Ctnnal1	-0.5511040072250731	1.9788493090783308	7.242167648717651	0.018656244445434653	0.15236028578508928	3.5558633153564503	4.143713752511556	4.898889240796674	5.821242208808702	3.3627946687668175	2.4628070830603495	4.117921107313283	2.6096112864843746
ENSMUSG00000112897.2	Gm47831	0.52836946105314	1.873574257365914	7.24113520478169	0.018663038666272464	0.15236028578508928	2.9632194294637086	3.0568380141478695	2.5248121471798237	3.221087355540815	2.8023288906390147	4.116931243324763	4.918627989290865	5.144662250497767
ENSMUSG00000040729.9	Cep126	0.7019671907330474	1.2259521581271517	7.239347270499274	0.018674811422350026	0.15236028578508928	2.405436948623481	1.8001379416648564	1.3942992454575147	1.2806732859379144	1.9803124160515704	3.1612150618386576	2.4021206459327478	3.690735962313615
ENSMUSG00000060002.15	Chpt1	-0.24800171031356444	6.70867894093888	7.239147916572616	0.018676124619540303	0.15236028578508928	114.06651733182653	106.34399802552198	113.69191414987357	119.83997293867513	97.5210453942377	96.41705938607906	108.6673625541005	79.63042439900892
ENSMUSG00000020694.18	Tlk2	0.21731516838377563	5.703209441272456	7.236417352557325	0.018694122477837277	0.15243183777584987	49.084858313940025	48.70561902542272	44.91904596176642	49.75221674461837	48.64842954149329	59.07061167877584	57.95592669552027	58.08249120489508
ENSMUSG00000025451.16	Paip1	-0.18598543864802775	5.192220218383492	7.233788141396804	0.018711471525321925	0.15247540751181993	39.288803494183526	38.55012384508702	39.07806263620115	38.42019857813743	34.82360701434082	33.119241519960816	35.764907394998694	32.84382204846763
ENSMUSG00000016541.11	Atxn10	-0.35943373374530013	3.8075271595451565	7.232776095387089	0.018718154621429	0.15247540751181993	14.885819957423571	16.133311741335977	14.206778798310353	17.38611006364199	11.50823064422422	10.292328108311908	15.937879841268074	11.072207886940847
ENSMUSG00000042549.13	Map2k3os	0.6763167429928904	1.0423342212176723	7.2309573426847775	0.01873017188505506	0.15247540751181993	1.0109807465229124	1.4944541402500695	1.9218719329279257	1.7075643812505525	3.1759727427242166	2.426048768387807	2.3639917467909584	1.8267279005390622
ENSMUSG00000035936.7	Aldh5a1	-0.42913777372161965	2.6861659586463795	7.2300175826529625	0.018736384821367705	0.15247540751181993	5.856716048822389	7.234516633483291	6.7077098835523685	9.430412378270097	6.501403026282514	4.962372480793241	5.223659182425182	4.995541605555802
