Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Cast_1	CPM_Cast_2	CPM_Cast_3
ENSMUSG00000022346.18	Myc	1.5313475450641028	2.329788879540984	16.805082955382378	0.002537720192098749	0.02062029124710671	1.326179011147307	3.185089155398225	2.7639158361384664	3.394717478300097	9.571467156255185	4.307608375629034	9.206349084650284
ENSMUSG00000010097.16	Nxf1	-0.5802813819596464	4.867075814518179	16.800731228225843	0.00253976885528491	0.020624726491082906	34.480654289829985	35.598055266215454	34.88252400091995	30.26148152084658	22.281120265380924	20.86796946415843	24.673015546862764
ENSMUSG00000031402.13	Mpp1	0.9121640523006245	3.665864234890478	16.790571868766854	0.0025445594393703696	0.020651409666421615	9.813724682490072	8.056401981301393	6.6715209837825045	11.736023282123192	14.43565538320454	16.847534980238	19.97777751369112
ENSMUSG00000040557.15	Mettl27	1.5555077089572618	0.892217289758251	16.772571732105767	0.0025530744007769414	0.02070827013963519	1.326179011147307	0.7494327424466412	0.7624595410037148	0.7759354236114507	1.8829115717223315	3.158912808794625	3.0380951979345943
ENSMUSG00000025911.15	Adhfe1	-0.9718515546759617	4.724483332448191	16.76538575723667	0.0025564834342528503	0.020723673155160143	32.44717980607078	42.53030813384689	30.59368908277406	27.44871561025507	21.104300533054467	18.091955177641942	11.59999984665936
ENSMUSG00000022108.9	Itm2b	0.557583360717655	7.786317592119489	16.758827461086028	0.002559599545720517	0.020731978401406306	183.71999901094026	166.65510610157182	175.6516167587308	207.85370159991737	259.99870619532527	270.51780598950336	279.59682170082914
ENSMUSG00000056529.8	Ptafr	2.747592058416647	1.5962580059509766	16.756872659808522	0.0025605292473319507	0.020731978401406306	1.4145909452237941	0.7494327424466412	0.6671520983782505	0.38796771180572537	4.236551036375245	1.3401448279734773	10.95555541073384
ENSMUSG00000020876.15	Snx11	0.6277258988397774	3.775122788176957	16.74674333451571	0.0025653533501627432	0.02075670189351713	10.874667891407917	10.398379301447147	11.055663344553865	11.445047498268899	14.984837924956889	18.570578330489614	17.215872788296032
ENSMUSG00000047407.18	Tgif1	1.548376618813303	2.7499840227007923	16.74411348965064	0.0025666076299401468	0.02075670189351713	5.216304110512741	4.309238269068187	2.19207118038568	2.5217901267372147	16.08320300846158	7.657970445562727	7.549206249413234
ENSMUSG00000031730.19	Dhodh	-0.986007590264133	3.540869595933851	16.729609654290122	0.0025735385585623476	0.020800496571089316	11.051491759560891	12.83403571439873	13.438349410190474	20.95025643750917	7.8454648821763815	7.179347292715057	6.996825304334217
ENSMUSG00000025875.15	Tspan17	1.1016717027348837	3.4488535212177385	16.722088109566858	0.0025771418625798164	0.02081736016600671	9.194841143954662	6.55753649640811	5.623139114902397	7.371386524308782	9.649921805076948	17.900505916502876	18.873015623533085
ENSMUSG00000029840.9	Mtpn	0.7337117955782405	4.655649319195568	16.715316730375893	0.0025803910565847118	0.020831345212099166	22.102983519121782	18.735818561166028	21.730096918605874	15.324724616326153	32.794043207497275	27.472968973456283	36.917459829447644
ENSMUSG00000117222.3	Gm49906	-1.585258788067334	1.0032761204075897	16.708274697240917	0.0025837754262300508	0.02083896295096675	2.2987102859886654	3.8408428050390357	2.2873786230111444	1.8428466310771956	0.9414557858611657	0.8615216751258068	0.7365079267720228
ENSMUSG00000009073.17	Nf2	-0.672773351516439	6.4920121798174595	16.70703550937904	0.0025843715347235066	0.02083896295096675	103.70719867171941	101.07974113749073	108.84109947828028	114.06250727088326	82.92656380460434	62.31673450076669	55.88253894382723
ENSMUSG00000019864.15	Rtn4ip1	-1.244775911612461	4.774503384567097	16.70233477931078	0.0025866343366220787	0.020841684419411796	25.108989277722348	28.572123305778195	37.932362164934815	53.05458458943294	12.238925216195154	21.0594187252975	12.520634755124387
ENSMUSG00000075010.8	AW112010	0.8175224452058136	2.7768945606613773	16.700026627878636	0.0025877463021478945	0.020841684419411796	4.0669489675184085	5.058671011514828	5.1466019017750755	5.819515677085881	9.806831102720476	9.189564534675274	7.549206249413234
ENSMUSG00000032440.14	Tgfbr2	0.711128283381691	5.236347140729685	16.69486115479445	0.0025902369134755436	0.02084950815280842	26.87722795925209	32.50664520362306	28.592232787639308	29.873513809040855	59.31171450925344	37.811229074965965	47.50476127679547
ENSMUSG00000031790.9	Mmp15	-0.9169967988277932	4.238321872900758	16.676999736961708	0.0025988716441757687	0.020893154873196457	22.45663125542773	24.075526851098346	19.2521034103438	27.933675250012225	13.886472841452195	14.74159310770825	8.561904648724765
ENSMUSG00000022371.18	Col14a1	1.0603144209438577	2.8457302842217653	16.674875789285867	0.002599900757781001	0.020893154873196457	5.304716044589228	5.808103753961469	4.955987016524146	3.0067497664943716	7.8454648821763815	12.157028082330829	9.942857011422308
ENSMUSG00000023883.14	Phf10	0.7551701045720586	5.948903424333287	16.674203710683827	0.0026002265027265776	0.020893154873196457	53.04716044589228	54.052836548963995	49.941099935743324	33.17123935938952	84.18183818575257	73.42079164683265	83.22539572523858
ENSMUSG00000005125.14	Ndrg1	0.774274090359123	4.401706387415943	16.66666873941363	0.0026038819854131943	0.02090224716984286	13.703849781855507	12.83403571439873	17.72718432833637	19.980337157994857	26.282307355290875	25.46275173149607	30.65714245188545
ENSMUSG00000055493.5	Epm2a	-0.661212705181497	6.624644537845522	16.664312294761512	0.002605026467691201	0.02090224716984286	130.40760276281853	122.25121611160834	113.8923939374299	101.16258085334289	87.94766132919723	65.95427046240899	67.8507927538726
ENSMUSG00000030802.15	Bckdk	-0.6621142096890467	7.374495297078929	16.66245860789361	0.0026059272010784855	0.02090224716984286	182.21699613163997	191.01167023108766	172.411163709465	241.60689252701548	124.89980092424798	134.97172910304306	113.23809374119851
ENSMUSG00000021996.17	Esd	0.7971758859051145	5.6352793515780775	16.652324116364063	0.00261085842254582	0.020929568335875486	41.73043288410193	35.972771637438775	32.690452820534276	40.05766624394114	50.05406594828531	60.78514041165415	85.34285601470815
ENSMUSG00000024678.7	Ms4a4d	1.3962439347677058	2.338110005606196	16.649110769637232	0.0026124243439282005	0.02092989591130801	3.801713165288947	3.7471637122332058	2.3826860656366087	1.4548789192714702	9.179193912146365	5.456303942463443	7.917460212799245
ENSMUSG00000027611.13	Procr	0.8878970948198552	2.4996068330310006	16.63435338027989	0.002619630620096146	0.020967501812120034	4.862656374206792	4.496596454679847	3.4310679345167165	3.2007336223972342	7.21782769160227	8.040868967840863	6.996825304334217
ENSMUSG00000021275.17	Tecpr2	-0.8179450007701258	3.9026923379839173	16.633242980247747	0.0026201738274399485	0.020967501812120034	18.036034551603375	22.764019551816727	16.964724787332656	14.839764976568995	12.160470567373391	9.285289165244807	9.390476066343291
ENSMUSG00000004896.17	Mettl25b	-0.9288498468525805	2.3271429546654443	16.622638217045157	0.0026253686058482855	0.02099682910644631	6.630895055736535	7.213290146048921	5.527831672276933	4.946588325522998	2.824367357583497	3.446086700503227	3.314285670474103
ENSMUSG00000052911.10	Lamb2	-0.5610112933654323	6.821209025639168	16.614638891747276	0.0026292954198008298	0.02101598738575806	132.17584144434826	114.56953050153027	135.90841318391216	141.31723902523547	84.49565678103963	95.34173204725596	86.53968139571268
ENSMUSG00000022102.14	Dok2	2.1439769427401303	1.0374735622609577	16.604257186345198	0.002634402421404377	0.02104455112418724	0.9725312748413585	0.5620745568349809	0.7624595410037148	0.6789434956600194	3.1381859528705522	1.1486955668344092	5.7079364324831765
ENSMUSG00000099843.4	Gm7160	1.7314559624829462	2.264597799960529	16.596868752846234	0.0026380443376790787	0.021061384811115576	3.0060057586005624	2.529335505757414	0.5718446557527861	3.103741694445803	6.8255544474934515	8.232318228979931	8.009523703645748
ENSMUSG00000073155.13	Stmp1	1.1131249774002026	5.4032263974641825	16.587619175662883	0.0026426123163367154	0.02108558804035179	24.224869936957475	21.546191345340933	24.208090426867944	42.48246444272693	43.07160220314833	76.38825519448821	63.063491229854456
ENSMUSG00000050323.15	Ndufaf6	-1.1197030390268299	3.9730375397144733	16.579623212437287	0.002646568968944808	0.02110488816374116	15.648912331538222	17.986385818719388	15.630420590576154	31.619368512166616	9.179193912146365	10.242535470940147	8.469841157878262
ENSMUSG00000040613.15	Apobec1	1.5995444480276015	2.50834470157325	16.57443244710688	0.0026491413923025596	0.021113133837375335	3.890125099365434	1.6862236705049427	3.6216828197676456	2.5217901267372147	6.197917256919341	6.030651725880648	14.54603155374745
ENSMUSG00000010663.6	Fads1	0.9128950086436552	2.7442740304585436	16.527445239115732	0.0026725665488585323	0.021280302264724438	5.216304110512741	3.653484619427376	4.288834918145896	5.722523749134449	7.61010093571109	8.423767490119	10.67936493819433
ENSMUSG00000026072.13	Il1r1	1.3698239439598383	3.1652649159822164	16.52614611638377	0.002673217801252181	0.021280302264724438	4.420596703824357	5.527066475543979	6.004368885404254	4.946588325522998	10.434468293294588	7.849419706701796	22.27936478485369
ENSMUSG00000018765.7	Fxr2	0.5464537441066477	7.148489053961455	16.514818522813805	0.0026789045575279953	0.02129674185739968	126.07541799307066	121.2207460907442	102.26488593712325	123.76170006602639	179.11196326008678	173.8359291142739	165.53015654201212
ENSMUSG00000121655.1	Gm65989	0.7019295695521532	4.334884848971531	16.513624310493757	0.0026795049441066857	0.02129674185739968	15.472088463385248	13.20875208562205	15.535113147950689	18.81643402257768	21.888847021272102	26.515722667760944	28.539682162415883
ENSMUSG00000028156.13	Eif4e	-0.5912240991847829	6.285486200141177	16.508008445440005	0.0026823305058784244	0.02129674185739968	78.95185713030301	92.08654822813104	99.31035521573385	93.40322661722838	59.3901691580752	54.4673147940649	67.20634831794708
ENSMUSG00000024816.13	Frmd8	0.8183680087398143	2.963560237984971	16.506613080815466	0.002683033132423159	0.02129674185739968	5.127892176436254	7.119611053243091	4.670064688647753	6.013499532988743	9.493012507433422	11.295506407205023	9.574603048036296
ENSMUSG00000065954.12	Tacc1	0.682620729606442	4.220130752196248	16.50473583676036	0.0026839787605456343	0.02129674185739968	14.411145254467403	15.363371220156143	16.297572688954403	12.511958705734644	22.908757455955033	20.29362168074123	27.342856781411346
ENSMUSG00000029287.15	Tgfbr3	0.9308906100131693	4.409032688463922	16.503515578993255	0.0026845936617095195	0.02129674185739968	18.654918090138786	16.393841241020276	13.724271738066866	11.833015210074624	31.146495582240235	20.29362168074123	35.26031699421059
ENSMUSG00000015745.10	Plekho1	1.358311831962115	4.158247840230612	16.49421651088707	0.0026892852149544995	0.021321635060679116	12.02402303440225	7.213290146048921	7.719902852662613	15.324724616326153	15.612475115530998	31.78057734908532	34.063491613206054
ENSMUSG00000100417.5	Gm28578	-1.9445379865242363	0.04440135039793109	16.484487944999557	0.002694204172458473	0.02134830142195155	1.5030028793002812	1.311507299281622	0.9530744262546436	1.2608950633686073	0.47072789293058287	0.19144926113906818	0.27619047253950857
ENSMUSG00000030116.15	Mfap5	1.053903602447221	3.304466063858974	16.47959729925279	0.0026966811281291026	0.021355598270308026	9.636900814337098	7.025931960437261	5.1466019017750755	4.655612541668704	12.082015918551628	13.975796063151977	15.282539480519473
ENSMUSG00000020108.5	Ddit4	1.6251427009096275	3.527263839842075	16.46771180413899	0.0027027123452498026	0.021379904157924304	3.890125099365434	3.185089155398225	10.388511246175614	6.4984591727459	11.768197323264571	24.12260690352259	19.609523550305106
ENSMUSG00000042148.9	Cox10	-0.9756803778183735	5.469806801081455	16.46740932071376	0.002702866053191392	0.021379904157924304	44.91326251085546	46.37115093888592	50.036407378368786	82.44313875871664	30.04813049873554	31.493403457376715	23.752380638397735
ENSMUSG00000010830.9	Kdelr3	1.7876457055964852	2.132113214426524	16.43919984014925	0.0027172478041810823	0.021455429363536345	1.4145909452237941	2.2482982273399235	3.1451456066403236	1.3578869913200389	3.5304591969793715	6.222100987019716	11.507936355812857
ENSMUSG00000052957.9	Gas1	1.101841751683823	3.406087319130836	16.438863182977908	0.0027174200018447244	0.021455429363536345	8.752781473572226	7.025931960437261	6.3855986559061115	5.722523749134449	9.022284614502839	17.80478128593334	18.228571187607564
ENSMUSG00000030787.5	Lyve1	1.9417923784340778	2.021567741922023	16.436892212196703	0.002718428406157351	0.021455429363536345	1.5030028793002812	2.1546191345340935	2.2873786230111444	0.9699192795143134	10.27755899565106	2.3931157642383525	7.273015776873725
ENSMUSG00000037012.19	Hk1	0.8522979642081966	3.1951768321678444	16.43642518115898	0.002718667419352208	0.021455429363536345	6.630895055736535	5.808103753961469	7.43398052478622	6.789434956600194	9.493012507433422	11.199781776635488	15.46666646221248
ENSMUSG00000019579.14	Mydgf	0.7390702836686955	3.79829663800056	16.432843236996046	0.0027205014093889704	0.021457563989916224	9.371665012107636	10.023662930223825	11.627508000306651	11.639031354171761	14.357200734382777	18.379129069350547	20.71428544046314
ENSMUSG00000033152.14	Podxl2	-0.6381659798485191	5.421597235084672	16.424885135214744	0.0027245814413056407	0.021477401321354745	48.096092137609	43.93549452593434	48.034951083234034	61.5898742491589	32.32331531456669	34.36514237446274	30.473015470192443
ENSMUSG00000037362.9	Ccn3	-1.2653498221783681	1.3602955135740942	16.4161895167197	0.00272904813155149	0.021500262088066966	3.271241560830024	3.8408428050390357	3.240453049265788	2.4247981987857834	1.3337290299699849	1.5315940891125455	1.1047618901580343
ENSMUSG00000031264.14	Btk	2.8978485647698715	0.44750993869958156	16.40969423438564	0.00273239040411588	0.02151424320486881	0.17682386815297427	0.7494327424466412	0.1906148852509287	0.09699192795143134	1.176819732326457	1.5315940891125455	4.326984069785634
ENSMUSG00000041936.19	Agrn	-0.6406482530705784	3.5490776488698876	16.404820372965688	0.0027349016244906147	0.021521668517493805	12.554494638861174	13.489789364039542	13.724271738066866	14.742773048617565	9.100739263324602	8.998115273536204	8.10158719449225
ENSMUSG00000035954.11	Dock4	-1.3906225529815877	3.43989230807397	16.40133208152677	0.0027367006699557813	0.021523484237520426	15.472088463385248	19.5789303964185	16.5834950168308	6.4984591727459	5.648734715166994	4.881956159046239	6.0761903958691885
ENSMUSG00000022504.11	Ciita	2.2364232850041295	0.7830764829418242	16.39732950160087	0.002738766733480966	0.02152739670692599	0.44205967038243565	0.655753649640811	0.7624595410037148	0.4849596397571567	1.176819732326457	2.010217241960216	5.247618978250663
ENSMUSG00000026414.15	Tnnt2	1.5899854230123023	1.8268119232701496	16.390840133797393	0.002742120481268651	0.021533115461382778	1.945062549682717	1.217828206475792	1.620226524632894	2.4247981987857834	2.7459127087617334	7.94514433727133	5.7079364324831765
ENSMUSG00000096255.3	Dynlt1b	0.8156669617792243	4.1881525161594855	16.389850617091497	0.0027426323102956204	0.021533115461382778	14.49955718854389	11.990923879146258	11.627508000306651	16.294643895840466	18.12302387782744	27.281519712317216	26.514285363792823
ENSMUSG00000135102.1	Gm61113	2.2791733547186968	1.70564105578897	16.38472245378924	0.0027452867293196012	0.02154163240319166	0.8841193407648713	0.655753649640811	1.9061488525092871	1.163903135417176	3.452004548157608	2.4888403948078865	10.95555541073384
ENSMUSG00000040363.16	Bcor	-0.7348530932982448	4.279439107072502	16.378990566587767	0.0027482573573279264	0.021549880783087515	22.368219321351244	23.326094108651706	23.731553213740625	23.472046564246384	17.73075063371862	12.6356512351785	11.415872864966353
ENSMUSG00000029499.12	Pxmp2	-0.9293013355783051	4.299162021386361	16.376636775935886	0.0027494783773816846	0.021549880783087515	21.749335782815834	19.5789303964185	22.587863902235053	34.14115863890383	15.141747222600415	12.6356512351785	10.771428429040833
ENSMUSG00000040147.15	Maob	-0.9403033678450166	4.237456458430164	16.37151252983125	0.0027521388512498192	0.02155825103156841	18.21285841975635	25.29335505757414	23.159708557987837	27.44871561025507	14.278746085561014	14.071520693721512	8.37777766703176
ENSMUSG00000051339.11	2900026A02Rik	0.622946585912435	5.615312814295485	16.368531560147915	0.0027536879960900194	0.02155825103156841	38.54760325734839	40.56304718492445	40.02912590269503	39.475714676232556	74.76728032714091	53.41434385780002	54.9619040353622
ENSMUSG00000026509.16	Capn2	0.600977782421119	6.382005922809885	16.362979495869453	0.0027565761206504087	0.021568557970242992	67.81195343666563	60.797731230983764	62.99821957543194	80.89126791149374	93.51794139554246	107.49876012958678	109.00317316225937
ENSMUSG00000002897.6	Il17ra	1.9284877604565056	2.337903734503517	16.353243794048343	0.002761649459547653	0.021595941414719082	2.0334744837592043	2.3419773201457534	1.5249190820074296	2.9097578385429403	4.94264287577112	4.2118837450595	16.111110898137998
ENSMUSG00000025280.9	Polr3a	-0.696137394656306	3.0021215061818283	16.34302874002003	0.0027669848490341556	0.02162534172445601	9.371665012107636	8.618476538136374	9.530744262546435	9.990168578997428	6.354826554562869	5.360579311893909	5.615872941636674
ENSMUSG00000055435.7	Maf	-0.8748034941360264	7.20353826979595	16.335398150288512	0.0027709785662797283	0.02163359720075134	237.7396907316739	207.5928696577196	146.77346164321511	139.28040853825541	111.40560132690462	88.4495586462495	99.24444313253008
ENSMUSG00000068196.6	Col8a1	1.5152509106788152	2.6870393098160847	16.334987272220836	0.002771193812220989	0.02163359720075134	3.71330123121246	3.3724473410098854	5.337216787026004	1.4548789192714702	7.139373042780507	9.859636948662011	12.8888887185104
ENSMUSG00000076138.3	Gm26377	1.974086738527113	1.6861352428391903	16.331260882733012	0.0027731468811529707	0.021636536553123007	1.1493551429943327	0.5620745568349809	1.8108414098838228	1.8428466310771956	2.353639464652914	5.83920246474158	7.73333323110624
ENSMUSG00000041084.9	Ostc	0.6428058461458233	4.409036061634241	16.328047448158536	0.002774832450191366	0.021637386674105856	16.090972001920658	16.112803962602786	16.964724787332656	18.71944209462625	23.536394646529143	24.505505425800727	31.485713869503975
ENSMUSG00000030271.15	Ogg1	0.7878966860542698	2.4743941796056306	16.31755330955124	0.002780345742801086	0.02165763739990212	4.243772835671383	3.4661264338157154	4.1935274755204315	4.461628685765842	6.747099798671687	7.849419706701796	6.628571340948206
ENSMUSG00000053063.12	Clec12a	2.2313604903414195	0.8720959669374144	16.31709729108937	0.0027805856236248565	0.02165763739990212	0.7072954726118971	0.7494327424466412	0.9530744262546436	0.09699192795143134	1.8829115717223315	3.350362069933693	3.774603124706617
ENSMUSG00000026308.9	Klhl30	0.5676427818288452	7.0090103689489185	16.295367953484398	0.002792045311283908	0.02172439165109503	108.48144311184971	88.99513816553863	110.84255577341504	118.03917631689194	159.89057429875464	159.28578526770474	154.75872811297128
ENSMUSG00000026409.15	Pfkfb2	-1.3461088728944972	3.1821683141676984	16.294844690598765	0.0027923219813852838	0.02172439165109503	10.609432089178457	12.7403566215929	18.108414098838228	6.692443028648762	4.3150056851970096	5.934927095311114	3.9587301063996225
ENSMUSG00000028383.18	Hsdl2	-0.7913603702627535	5.880980257539974	16.291785697127214	0.002793940063842615	0.021724664836360368	54.992222995575	63.233387643935345	81.58317088739749	87.19574322833678	42.287055714930695	46.42644582622403	35.6285709575966
ENSMUSG00000028382.16	Ptbp3	1.3927718322003573	3.876534141337966	16.26616379024374	0.0028075380394319335	0.021812528242060026	7.957074066883842	12.27196115756375	9.244821934670043	4.655612541668704	20.712027288945645	14.358694585430113	32.222221796275996
ENSMUSG00000047907.12	Tshz2	0.7255691388293323	3.8839723985067884	16.26450974934588	0.0028084186391518556	0.021812528242060026	12.466082704784686	10.679416579864636	12.866504754437688	9.505208939240271	21.496573777163285	15.986013305112193	18.965079114379588
ENSMUSG00000032369.14	Plscr1	1.6195160364833667	0.9694628561069755	16.256382629802715	0.0028127503611796566	0.021833815586442085	1.1493551429943327	0.655753649640811	1.334304196756501	0.581951567708588	2.1182755181876227	3.063188178225091	3.4984126521671084
ENSMUSG00000004789.11	Dlst	-1.0040425836158033	8.134801739095307	16.249201383307575	0.002816584724722325	0.021845829400455204	262.93709194347275	287.5948149138985	346.91909115669023	533.7465795167267	171.34495302673216	197.28846360380976	166.54285494132367
ENSMUSG00000024163.19	Mapk8ip3	-0.68697360499362	4.600511472010713	16.247523302134418	0.0028174816408339924	0.021845829400455204	27.584523431863985	26.979578728079083	29.640614656519414	30.843433088555166	21.65348307480681	17.32615813308567	14.54603155374745
ENSMUSG00000031103.13	Elf4	1.267637332866672	1.7404955085908969	16.243410555326726	0.0028196813338173727	0.02184899422937004	1.945062549682717	2.1546191345340935	1.8108414098838228	1.939838559028627	3.1381859528705522	4.2118837450595	6.904761813487714
ENSMUSG00000039747.12	Orai2	1.8781593765413158	1.1375733709818252	16.240220268338128	0.0028213890950808404	0.02184899422937004	1.326179011147307	0.8431118352524714	0.6671520983782505	0.872927351562882	2.2751848158311505	2.10594187252975	5.984126905022685
ENSMUSG00000023043.8	Krt18	2.495419206529199	0.4342723342094734	16.237836600737293	0.0028226658968721276	0.02184899422937004	0.17682386815297427	0.09367909280583014	0.6671520983782505	0.581951567708588	3.29509525051408	1.9144926113906817	1.2888888718510398
ENSMUSG00000021223.14	Papln	-3.268843193270962	0.32617359568915466	16.224896683043458	0.0028296094296339073	0.021890394482692078	0.6188835385354099	1.405186392087452	2.8592232787639307	2.230814342882921	0.31381859528705525	0.19144926113906818	0
ENSMUSG00000031386.15	Hcfc1	-0.6508560679397415	5.559600939585249	16.22080724235507	0.0028318081491587144	0.021891778458867993	52.78192464366282	60.14197758134295	49.08333295211414	60.61995496964459	41.50250922671306	30.057533998833705	34.707936049131575
ENSMUSG00000030342.9	Cd9	0.9150432447616847	4.174301452123844	16.21863184663221	0.002832978617236196	0.021891778458867993	13.438613979626044	10.866774765476297	14.963268492197903	12.511958705734644	16.4754762525704	25.654200992635136	31.209523396964467
ENSMUSG00000102145.2	Gm38056	-2.8861313212269626	0.22656431163683008	16.20841998067671	0.002838480993336851	0.021921954503407396	1.326179011147307	1.311507299281622	2.2873786230111444	1.4548789192714702	0.15690929764352762	0	0.46031745423251424
ENSMUSG00000060216.16	Arrb2	1.4486293743186456	2.7534636499726086	16.19581833184784	0.0028452890283871845	0.021962174705053836	3.801713165288947	4.496596454679847	3.240453049265788	3.491709406251528	5.256461471058175	8.806666012397136	16.847618824910022
ENSMUSG00000027715.10	Ccna2	2.9340441272269766	1.2339824633858405	16.189524194501907	0.0028486968962085834	0.02197611928249949	0.9725312748413585	0.8431118352524714	0.1906148852509287	0.19398385590286268	1.176819732326457	3.8289852227813634	8.009523703645748
ENSMUSG00000028329.14	Xpa	1.1725947768732516	2.192145690500142	16.179567753164857	0.002854097844094724	0.022005415063121345	3.6248892971359723	1.967260948922433	2.3826860656366087	3.394717478300097	5.178006822236411	5.743477834172046	8.37777766703176
ENSMUSG00000020986.14	Sec23a	-0.7834607415125862	6.6437276017455416	16.171200017301985	0.0028586466552285483	0.022028111564489947	138.62991263193183	135.64732638284204	121.61229679009251	90.78444456253973	84.41720213221787	59.44499558368067	68.12698322641211
ENSMUSG00000024856.11	Cdk2ap2	0.8450733930439414	3.6199720970100793	16.16637139152166	0.002861275586189506	0.02203599671429	8.045486000960329	8.899513816553863	8.2917475084154	10.863095930560311	12.552743811482209	15.603114782834057	20.530158458770135
ENSMUSG00000030621.18	Me3	-0.7145438493411479	6.256938804456865	16.148525317824646	0.0028710174713797235	0.022084970958181554	82.75357029559196	84.12382533963547	81.58317088739749	118.13616824484338	53.74143444290821	62.98680691475343	50.81904694726958
ENSMUSG00000020333.18	Acsl6	0.5239267263508333	5.239637193075064	16.148281574037878	0.0028711508072087797	0.022084970958181554	29.352762113393727	33.537115224487195	32.97637514841067	30.746441160603734	42.75778360786128	48.05376454590611	45.75555495071192
ENSMUSG00000040506.17	Ambra1	-0.5541724196308448	4.4707359091674315	16.145884769413033	0.0028724623404513313	0.022084970958181554	25.197401211798834	24.82495959354499	26.209546722002695	25.702860907129306	18.986025014866843	16.656085719098932	16.38730137067751
ENSMUSG00000022803.13	Popdc2	-0.853368451244966	5.5464019882043	16.115251432872252	0.0028892894972283173	0.022197712386224235	46.41626539015574	51.33614285759492	54.42054973914014	78.17549392885365	28.165218927013207	38.194127597244105	29.276190089187907
ENSMUSG00000033526.17	Ppip5k1	-0.7257239759566636	6.802459048641141	16.113308480189183	0.0028903608302377373	0.022197712386224235	101.05484064942479	127.49724530873483	143.91423836445117	164.3043259497247	85.98629510865314	76.1010813027796	81.29206241746202
ENSMUSG00000001281.11	Itgb7	1.6216898812682485	0.9763696020787866	16.105705919237625	0.0028945575022465845	0.02221750959778083	0.7957074066883842	1.405186392087452	0.7624595410037148	0.7759354236114507	2.2751848158311505	2.201666503099284	4.234920578939131
ENSMUSG00000025198.17	Erlin1	0.8749897100167916	3.0517051155091344	16.09847965128144	0.0028985533541052906	0.022235744120593072	6.719306989813022	6.46385740360228	5.90906144277879	4.7526044696201355	10.51292294211635	8.615216751258068	13.717460136128924
ENSMUSG00000033538.14	Casp4	2.2791757220081084	0.5411391062743826	16.09427297851164	0.0029008825851697755	0.0222411802228324	0.2652358022294614	0.655753649640811	0.8577669836291791	0.09699192795143134	2.2751848158311505	1.8187679808211477	2.8539682162415883
ENSMUSG00000085208.6	Brip1os	1.279454364130997	2.7047123520060583	16.07607385793697	0.0029109857832406816	0.02229671648307556	3.182829626753537	2.9040518769807346	4.288834918145896	5.334556037328724	6.041007959275814	8.998115273536204	13.625396645282422
ENSMUSG00000034868.10	Myl12b	0.9748936118464807	4.042528372315795	16.075373583681486	0.00291137539621622	0.02229671648307556	10.78625595733143	11.428849322311278	10.9603559019284	12.89992641754037	15.298656520243943	20.485070941880295	32.222221796275996
ENSMUSG00000116793.3	Gm34256	-2.1146184862299457	0.8146054152818716	16.070439944991392	0.0029141221392260572	0.022305305208443062	3.5364773630594852	1.405186392087452	2.0967637377602157	2.4247981987857834	0.31381859528705525	0.9572463056953409	0.3682539633860114
ENSMUSG00000024610.17	Cd74	1.3215339201093594	5.845991889962756	16.065281436434102	0.002916997459234783	0.02231141045181986	40.22743000480165	29.508914233836496	33.35760491891252	36.46896490973818	50.44633919239413	64.13550248158784	147.20952186355805
ENSMUSG00000079523.9	Tmsb10	1.6140653627734356	3.6437267141158816	16.063177426120582	0.0029181712154631775	0.02231141045181986	6.542483121660048	4.964991918708997	7.243365639535291	7.371386524308782	8.47310207275049	17.230433502516135	34.431745576592064
ENSMUSG00000046280.10	She	0.6594537016592096	3.26335372694919	16.04923075651464	0.0029259661841750553	0.02234689910389015	6.984542792042483	7.213290146048921	7.910517737913541	8.0503300199688	13.18038100205632	11.486955668344091	11.047618901580343
ENSMUSG00000059493.14	Nhs	-1.3948541762033222	1.3868032996983926	16.046524024021338	0.0029274819545815514	0.02234689910389015	3.978537033441921	4.121880083456526	2.3826860656366087	2.812765910591509	1.4121836787917486	1.4358694585430114	0.9206349084650285
ENSMUSG00000087590.5	Epb41l4aos	1.2588457836553761	1.2164113656961053	16.04613872736749	0.0029276977986588816	0.02234689910389015	1.326179011147307	1.0304700208641315	1.620226524632894	1.3578869913200389	2.510548762296442	3.350362069933693	3.774603124706617
ENSMUSG00000047824.14	Pygo2	0.6528377915941539	3.6236657225897115	16.02870623391976	0.002937483875914779	0.022409132136217026	10.255784352872508	8.618476538136374	9.435436819920971	10.669112074657448	13.964927490273958	16.943259610807534	15.098412498826468
ENSMUSG00000041775.8	Mapk1ip1	-0.5759667947242308	4.1824794840580735	15.995463328946324	0.0029562563544547984	0.022535298134967886	21.130452244280423	20.70307951008846	21.444174590729478	20.465296797752014	14.20029143673925	15.22021626055592	12.704761736817394
ENSMUSG00000020647.11	Ncoa1	-0.7095493253488651	4.6199055224805585	15.993611629001231	0.0029573063203932643	0.022535298134967886	29.794821783776165	31.569854275564758	30.2124593122722	25.605868979177874	22.20266561655916	16.36891182739033	15.098412498826468
ENSMUSG00000022723.17	Crybg3	-0.8635106504396081	5.187464171043124	15.98542644842535	0.002961953004822126	0.02255100148139515	38.10554358696596	52.74132924968237	53.562782755510966	35.40205370227244	30.51885839166612	23.261085228396784	20.253967986230627
