Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Con_5	CPM_Con_6	CPM_Con_7	CPM_Unloading_1	CPM_Unloading_2	CPM_Unloading_3	CPM_Unloading_4	CPM_Unloading_5	CPM_Unloading_6	CPM_Unloading_7	CPM_Unloading_8
ENSMUSG00000060180.13	Myh13	-0.37028798614480646	1.6354607969370814	5.044084766436756	0.037969758164382146	0.1311364416871246	3.278833764417869	3.308352991591596	3.2112471456289318	4.781298654450561	3.124626491040222	4.143991218763058	2.5167658067836056	3.13077712926274	3.123975081761789	3.123463735531061	2.386189580257809	2.1774199818332094	2.0784410778652713	1.8441924909591527	3.6654365270864933
ENSMUSG00000140951.1	Gm68004	1.1856175653978553	-1.6372409315954302	5.0435504013587895	0.037978755506862444	0.13114004624024042	0	0.3192270430483119	0.055366330097050546	0.19125194617802244	0.23831896965561017	0	0.2859961144072279	0.3668879448354774	0.13701645095446444	0.33666076191352756	0.2945913062046678	0.2721774977291512	0.4568002368934662	0.6063098600413653	0.3858354239038414
ENSMUSG00000027176.9	Cstf3	-0.21381866962685536	3.08769595508153	5.042274207187621	0.038000253260420676	0.13118680396939197	9.418610715435642	7.748510953990844	8.72019699028546	8.701963551100022	9.876997297949178	9.311190145862675	10.067063227134422	8.829769872373822	8.330600218031437	6.471367979004475	8.660984402417231	7.967377660798789	8.747724536509878	8.058868556383148	5.870210377965587
ENSMUSG00000035413.9	Tmem98	-0.5703080349511205	-0.342871321082069	5.039080095582729	0.03805411999437733	0.13132906824797624	1.0607991590763692	0.95768112914493575	0.8028117864072329	1.0837610283421273	0.4501580537939303	0.5627642395851067	1.4013809605954166	0.464724730124938	0.712485544963215	0.6920248994889178	0.7659373961321362	0.8660193109563901	0.365440189514773	0.454732395031024	0.5236337895837848
ENSMUSG00000050944.15	Efcab5	0.8198649562169062	-1.0223733584627797	5.03888621258702	0.03805739253328666	0.13132906824797624	0.5143268650067245	0.23216512221695412	0.08304949514557582	0.31875324363003743	0.5031178248285103	0.15348115625048364	0.34319533728867346	0.6848574970262244	0.5480658038178577	1.0660924127261706	0.2356730449637342	0.3958945421514926	0.4111202132041196	0.5052582167011378	0.44095477017581874
ENSMUSG00000026791.15	Slc2a8	0.23279188151913627	3.0630290938919895	5.038189711399894	0.038069151398552784	0.13134215699086385	7.0077035357166215	6.819850465123027	8.13885052426643	6.9488207111348155	6.9642098910472745	8.211241859400875	9.037477215268401	8.658555498117266	7.12485544963215	8.902806815046617	12.107702685011844	8.066351296336663	8.085364193014351	9.372539919806105	9.094692134876261
ENSMUSG00000112280.2	A830082N09Rik	0.26163125823286454	3.551536199838331	5.036481171859075	0.03809801393883155	0.13141005637192915	13.501080206426519	7.574387112328128	10.768751203876331	10.678233661606253	9.612198442776277	9.055388218778536	12.698227479680918	14.55322181180727	12.35888387609269	12.96143933367081	9.78043136599497	11.13453399801073	13.978087248940065	13.945126780951401	12.42941258433089
ENSMUSG00000025893.9	Kbtbd3	-0.35204268267814665	2.8086796387660113	5.036081342493043	0.038104771925897216	0.13141005637192915	7.747048404163788	8.67717144285866	6.394811126209338	9.466971335812111	8.341163937946355	7.597317234398941	6.86390674577347	7.264381307742452	6.494579775241614	5.349165439292715	6.952354826430159	4.280609737013014	7.080403671848726	8.387286397238887	3.500078488270561
ENSMUSG00000034059.15	Ypel4	0.6468246109837122	-0.7430845462553665	5.034692231947145	0.03812826161882372	0.1314635670370484	0.4178905778179637	0.435309604156789	0.4152474757278791	0.7331324603490861	0.47663793931122034	0.23022173437572546	0.20019728008505952	0.3424287485131122	0.5480658038178577	0.9164654074312695	0.4124278286865348	0.8907627198408584	0.7080403671848726	0.5810469492063084	0.7716708478076828
ENSMUSG00000086784.3	Isoc2a	-0.21413125925399626	4.378111039832101	5.031579281736551	0.038180961632223606	0.13161774940248858	22.276782340603756	26.17661752996158	23.25385864076123	19.730825780699316	20.204152649692283	24.301183072993243	20.791917517405466	20.032081788017063	23.100973630922702	21.78943264606998	19.443026209508073	20.11639142307272	15.097247829329058	19.705070451344373	15.13026055165778
ENSMUSG00000046909.10	Tefm	-0.2017823559785473	3.5642055773723262	5.03028172453199	0.03820295303607761	0.13166603044708353	13.179625915797317	12.711040441378238	12.540473766981949	12.813880393927505	13.663620926921649	12.125011343788207	11.58284263349273	10.272862455393366	13.208385872010371	9.239467576960145	13.639577477276116	10.12005423374753	12.036686242142835	9.423065741476218	10.16951938717982
ENSMUSG00000085635.2	Gm14565	0.5823859078542158	-0.9896863844105209	5.029141902779055	0.03822228308976931	0.13170512091622077	0.16072714531460142	0.20314448193983486	0.44293064077640437	0.38250389235604487	0.4236781682766403	0.3837028906262091	0.4575937830515646	0.3668879448354774	0.43845264305428616	0.6546181481651925	0.7659373961321362	0.47012476880489745	0.6166803198061794	0.5557840383712516	0.35827575076785273
ENSMUSG00000029022.19	Miip	0.24145034226598808	3.0718153632238945	5.027520686019223	0.0382497963928642	0.13175673909796895	6.943412677590781	7.574387112328128	6.976157592228369	5.259428519895617	9.347399587603377	9.439091109404744	7.69329547755443	10.15056647378154	9.234908794330902	8.285595418205151	9.309085276067501	9.328265149444544	7.719924003499579	9.044122078950366	8.956893769196318
ENSMUSG00000026238.15	Ptma	-0.19176255969489867	5.820565506115824	5.027317548634484	0.03825324539434603	0.13175673909796895	56.92955487043182	61.23355098472165	53.98217184462428	68.43632140736904	64.26668215046287	61.4692030783187	57.02762521280124	51.92687379238123	54.80658038178577	49.28339486900806	69.40571174181973	50.55078435096871	46.41090406837617	57.22049304140385	44.06791734444589
ENSMUSG00000024043.14	Arhgap28	-0.3891518500499096	0.7987031523912541	5.026777042740199	0.03826242420176971	0.1317608292060942	2.1215983181527385	1.5671145749644404	1.1073266019410108	2.358774002862277	1.747672444141141	2.481278692716152	2.173570469494932	1.1495822271511624	1.42497108992643	1.5336768042727367	1.2667426166800713	1.5588347597215022	1.5302807935931118	1.2884084525879014	2.0669754851991504
ENSMUSG00000039611.3	Pgap4	-0.2932313209947052	4.1833934125146	5.024863959097673	0.03829493228429227	0.13184523773301543	18.322894565864562	20.43053075509196	22.36799735920842	18.455812806179168	20.230632535209573	19.185144531310456	21.62130624918643	15.727263235280796	21.703405831187165	14.644743143238449	19.943831430056008	17.394616445781207	15.394167983309812	17.35561974368408	9.039572788604284
ENSMUSG00000054626.12	Xlr	-0.6129227814071027	-1.2631654206681158	5.02407858603238	0.03830828692057698	0.13186368157546413	0.4178905778179637	0.3482476833254312	0.2768316504852527	0.38250389235604487	0.6884770234495404	0.6139246250019346	0.40039456017011904	0.3913471411578425	0.24662961171803596	0.4862877672084287	0.2945913062046678	0.2969209066136195	0.1827200947573865	0.2526291083505689	0.16535803881593203
ENSMUSG00000073755.5	5730409E04Rik	0.1559605030851782	4.897455729405241	5.023006674522678	0.03832652254304924	0.13189891540175241	28.57728643693613	30.994043815963376	29.28878862133974	28.496539980525345	26.003247577978797	25.656933286539182	27.28402931444954	27.32092229208188	33.78825680537093	29.682257175376012	35.52771152828293	34.81397630044688	29.12101510195847	27.789201918562576	31.94166116461087
ENSMUSG00000046807.11	Lrrc75b	-0.9401120220284034	-1.6778175490363958	5.021269804419384	0.03835609176900498	0.13197313044393866	0.12858171625168113	0.2611857624940734	0.5259801359219802	0.31875324363003743	0.6884770234495404	0.3837028906262091	0.14299805720361394	0.22013276690128641	0.13701645095446444	0.261847259266077	0.029459130620466775	0.173203862191278	0.06852003553401993	0.2526291083505689	0.3031564044958754
ENSMUSG00000071454.14	Dtnb	0.28509902022235895	1.5124783963213295	5.017413070955698	0.03842184417467559	0.13217178526018175	2.28232546346734	2.5247957041093763	2.353069029124648	2.7731532195813253	2.4096695820733918	2.53243907813298	2.6597638639872194	2.32362365062469	3.04176521118911	3.0486502328836105	2.3272713190168752	3.637281106016838	3.151921634564917	2.7283943701861437	4.16151064353429
ENSMUSG00000056770.16	Setd3	0.11444607411407634	7.164419264779298	5.013173817028197	0.03849426744142138	0.13239330028664073	143.24003190437278	139.41515589128096	140.71352794165395	128.39380653417908	129.96327811885942	131.9170537972907	147.80279192565538	141.78996108075083	160.2270377461507	143.02471368626362	147.41348962481575	144.8974024274463	149.14527734571672	144.4533241548553	158.57835922447882
ENSMUSG00000030126.18	Tmcc1	0.1803803209449837	6.176034000811628	5.012048006139968	0.038513527090574956	0.13241833781886186	67.69827360651011	77.54315082046267	76.10102071839597	61.20062277696719	61.51277405666471	59.525108432479236	68.6390674577347	69.90438308931962	75.05761183285561	75.37460391730644	65.28143345495437	77.1746923106566	87.68280547170085	70.68562451648917	90.36816821290685
ENSMUSG00000021669.17	Cert1	0.17431211704364669	6.761541208875384	5.011809444740482	0.03851760966637927	0.13241833781886186	107.04427877952455	115.35704510154908	93.92897900964626	89.76091340621853	97.31357927604081	93.87930723987915	113.16866247094008	117.8688670774777	114.24431680583244	102.00821085979885	98.89430149290696	135.94028841126877	115.57045993404695	105.80107057721824	125.89258688519625
ENSMUSG00000056753.5	C330011M18Rik	0.6655115176865624	0.2947023508924662	5.0091534946184035	0.03856309535290733	0.1325470744587734	0.8036357265730071	1.857320977735633	0.7474454563101823	0.8925090821641047	0.6355172524149604	0.7418255885440043	0.5719922288144558	1.3207966014077186	0.7672921253450008	0.6733215238270551	1.5318747922642724	2.4248540706778923	1.1420005922336656	1.54103756093847	1.9567367926551957
ENSMUSG00000024766.16	Lipo3	-0.1948457499863266	2.9952964517291174	5.008586091865625	0.038572820662520046	0.13255286933798052	9.450756144498563	7.806552234545082	8.02811786407233	9.211968740908082	7.626207028979525	8.927487255236466	8.436885375013222	6.848574970262244	9.097892343376438	6.5087747303281995	8.513688749314898	6.557003354384096	6.89768357709134	7.427295785506725	7.578910112396884
ENSMUSG00000079105.5	C7	0.7250256644944066	3.551528866515112	5.007893610486099	0.03858469364218896	0.13255430784281813	6.750540103213259	10.795678183088366	7.751286213587076	8.032581739476942	13.13402321657585	7.955439932316735	6.091717236873954	9.049902639275109	4.987398814742505	13.709574360145316	13.403904432312382	32.29014859423112	15.348487959620465	5.557840383712516	20.035882369863764
ENSMUSG00000030780.16	Rusf1	-0.27916083674615044	1.7280940744826756	5.00758505116901	0.03858998541549114	0.13255430784281813	3.4395609097324704	3.9177864374111007	4.124791592230266	3.2831584093893853	3.9190230565589226	3.9905100625125747	2.5167658067836056	3.253073110874566	3.151378371952682	3.441421121782726	2.6513217558420097	3.4888206527100287	2.8778414924288374	2.501028172670632	2.342572216559037
ENSMUSG00000035671.7	Zswim4	0.3059497869864146	2.9276373514779395	5.007155266181328	0.03859735759057314	0.13255430784281813	7.779193833226708	5.252735890158587	7.695919883490026	6.661942791867782	7.202528860702885	6.497368947937141	5.862920345348171	7.2399221114200865	6.028723841996435	9.445204709240635	5.921285254713822	8.09109470522113	10.34652536563701	8.235708932228546	10.968749908123492
ENSMUSG00000031767.14	Nudt7	-0.294439724930505	3.7382274588618793	5.005561767827562	0.038624705257880504	0.1326206039758296	16.908495687096067	13.987948613571486	11.986810466011443	16.638919317487954	15.94089108140859	17.01082815109527	10.78205351315249	13.428098780978472	12.24927071532912	12.306821185505619	13.786873130378451	8.066351296336663	14.617607580590919	12.530403774188215	9.204930827420217
ENSMUSG00000026674.10	Ddr2	-0.35119046330209946	5.351047750053132	5.004617340607684	0.03864092404892027	0.13264866869010983	39.15313259863691	65.12231678185563	33.635045533958206	51.000518980805985	48.82890889388279	51.54408830745409	33.289947717001326	40.846857858349814	24.11489536798574	41.40927371536389	25.48214798670376	46.096970751764424	36.384138868564584	36.732272354172714	37.811871542576455
ENSMUSG00000060012.10	Kif13b	0.2235253432620314	4.447651987942512	5.003761445043387	0.038655629228594814	0.13267152679456107	19.994456877136415	21.881562768947926	17.772591961153225	18.90206734726122	22.084224521419873	20.950177828191016	18.275151710621863	23.676502040049474	19.045286682670554	28.185987122427	16.673867931184194	25.31250728881106	25.169693052829988	22.07978406983972	26.40216686427715
ENSMUSG00000042712.11	Tceal9	-0.22648912067261318	3.7673397772967996	5.002561901840041	0.03867624945043454	0.13271467241181367	15.044060801446692	16.59980623851222	12.955721242709828	15.555158289145826	16.4440089062371	12.431973656289175	13.928010771631998	11.838251020024737	14.496340510982336	10.941474762189646	15.34820705326319	11.357224677970944	11.602726017094042	14.879854481848508	10.141959714043832
ENSMUSG00000033916.6	Chmp2a	0.18395847025953263	5.33777761820542	4.997724722819639	0.03875952913641927	0.13297276662531854	36.42077112828868	35.49224305891686	39.00557955337211	38.441641181782515	36.91296041110228	38.60051079699664	38.695274279297934	44.83370685889533	46.75001306566326	38.734690995717536	55.11803339089334	38.59971785977053	41.86574171128618	42.79537095458637	33.5676818796342
ENSMUSG00000057388.10	Mrpl18	-0.22197086345264838	5.742745736935997	4.9949235337411935	0.03880785019383103	0.13311084543288665	68.01972789713932	58.969941043106346	55.5324290873417	58.01309034066681	57.32895214493289	54.20442834912914	53.25247650262583	51.462149062256294	59.684366035764704	40.36188467829958	61.62850125801649	43.82057713439334	54.107988060031076	48.60584044664945	37.53627481121657
ENSMUSG00000030881.16	Arfip2	0.23349918837806397	3.1014089378547256	4.993379041896936	0.03883452256845474	0.13317462731045793	6.750540103213259	6.355520220689119	7.03152392232542	6.9488207111348155	10.115316267604786	8.722845713569154	8.608483043657559	9.759219332623697	7.618114673068222	8.678366307104266	8.278015704351164	9.97159378044072	9.25020479709269	9.220962454795764	10.555354811083662
ENSMUSG00000046603.17	Tcaim	-0.20212809688196076	5.249528004048625	4.991374105652556	0.03886917793148116	0.13324692677326966	45.3250549787176	42.515238005979725	38.1197182718193	45.58171383909535	37.54847766351725	42.667761437634454	34.14793606022301	38.79228536727114	38.99488194164058	29.81318080500905	32.90584890306139	29.271452710325985	44.195422919442855	35.41860099074976	34.614949458801775
ENSMUSG00000018507.17	Trpv2	-0.4571709477343441	0.42528380897864665	4.991224318891691	0.03887176842427384	0.13324692677326966	1.028653730013449	1.5090732944102019	1.3564750873777385	1.848768813054217	1.0856753062088906	2.3533777291740825	1.4013809605954166	0.7582350859933199	0.712485544963215	1.1596092910354838	1.5024156616438056	1.0144797642631997	1.3704007106803986	1.1115680767425031	1.185065944847513
ENSMUSG00000071655.13	Ubxn1	0.20119565282227822	6.445357934213258	4.99073781441333	0.038880183662429096	0.133248070718381	75.54175829786267	91.73424391597399	93.15385038828754	71.87885643857344	77.77142376428078	72.28962459397779	82.16668366919657	82.67208356959424	95.96632224850688	72.75613132464568	114.09521289306782	97.71172168476527	93.87244868160731	83.51918322069807	101.28179877475837
ENSMUSG00000096210.3	H1f0	-0.2528424596356354	6.7903147966151725	4.990154776513011	0.038890271429512825	0.13325494499788185	102.8653730013449	162.31244106992804	96.53119652420763	92.50219130143685	137.9072437740464	139.41205026085598	115.48523099763862	98.64393876809868	108.24299625402689	97.79995133587975	110.94308591667787	114.24031881959009	93.71256859869459	106.55895790226995	82.34830333033415
ENSMUSG00000055817.19	Mta3	-0.25656360197904005	2.702128644012704	4.989244130743944	0.03890603350859387	0.13325599104979288	5.432577511633528	7.835572874822201	7.08689025242247	6.916945386771812	7.414367944841205	8.134501281275632	6.6637094656884095	7.3377588967095475	4.959995524551612	6.433961227680749	4.153737417485815	6.012648358925794	5.6186429137896345	6.16415024375388	6.64188122577327
ENSMUSG00000048756.12	Foxo3	0.3196305918633296	5.008621193663483	4.989203282184918	0.038906740715290086	0.13325599104979288	30.47386675164843	32.5321377506507	27.68316504852527	24.129620542793834	27.406681510395167	29.903245276135895	26.540439416990747	28.93522924935798	30.143619209982173	45.67364336626857	24.74566972119209	35.457304931443055	34.716818003903434	28.370248867768886	55.257144637657284
ENSMUSG00000053094.16	Tmem248	0.16162532170100988	5.682365692694499	4.987423504011334	0.03893756816416021	0.13332027171300434	44.00709238713787	43.90822873928145	53.12399372812	44.56170345947923	48.77594912284821	48.78142749494538	54.539459017458356	53.4922623570126	58.725250879083454	51.84575733468324	50.109981185413986	59.40892473160836	45.588663641967926	51.63738974685628	60.961996976806944
ENSMUSG00000032320.8	Rcn2	-0.109006381361212	4.634888927392354	4.986786190878306	0.03894861385425613	0.13332027171300434	26.03779754096543	27.453525702154824	26.492788951438687	24.767127030053906	24.679253302114297	25.222070010496147	25.911247965294848	23.65204284372711	25.813899359821097	22.7807115561487	24.30378276188509	22.714449355941888	23.570892223702856	24.959755905036204	23.563520531270314
ENSMUSG00000029557.8	Mrm2	-0.3872298101735818	1.953495416461034	4.986719701835633	0.038949766426585514	0.13332027171300434	4.436069210682999	4.788405645724679	4.180157922327316	4.558171383909535	4.1838219117318225	4.681175265639751	3.8037483216161307	3.2041547182298356	5.014802104933398	2.3753287090565554	5.39102090354542	2.993952475020663	2.740801421360797	2.8041831026913147	2.315012543423048
ENSMUSG00000028033.17	Kcnq5	0.36215994773415683	3.978141039384779	4.981289406755097	0.039044031744403615	0.13359636049649923	15.78340566989386	8.822274644244256	15.17037444659185	18.04143358946012	13.372342186231458	13.122638859416352	11.125248850441166	17.561702959458184	16.880426757590016	17.89913050840255	12.579048774939313	14.400663970760544	26.677133834578427	13.591446029260606	20.47683714003958
ENSMUSG00000049536.6	Tceal1	-0.423238285159673	1.620020181083012	4.981139853684931	0.039046631564327375	0.13359636049649923	4.243196636305477	3.134229149928881	3.820276776696488	3.187532436300374	3.3894253462131223	3.734708135428435	3.002959201275893	2.8617259697167237	2.7677323092801815	2.394032084718418	2.504026102739676	3.1176695194430044	2.0099210423312512	4.092591555279216	1.1299465985755355
ENSMUSG00000037703.15	Lzts3	-0.3035549218622841	1.9190700171342225	4.980241079407817	0.03906225998146341	0.13362210426854124	4.468214639745919	3.7726832360255047	3.7095441165023866	3.4425350312044043	4.5015805379393035	5.550901817725825	3.6035510415310714	2.763889184427263	3.2061849523344677	3.927708888991155	3.4172591519741458	3.538307470478965	2.421041255535371	3.208389676052225	4.437107374894176
ENSMUSG00000007216.7	Zfp775	-0.2160599856793971	2.887411761134444	4.9773095655620905	0.03911328483426691	0.133768894492303	8.229229840107593	6.645726623460312	7.723603048538552	8.191958361291961	8.129324853808036	8.211241859400875	8.436885375013222	6.921952559229339	6.384966614478042	6.078597090105359	9.279626145447034	6.383799492192819	6.212483221751141	7.528347428846953	5.925329724237565
ENSMUSG00000016481.16	Cr1l	-0.13138696358200755	5.266287597275259	4.97451537635579	0.03916199074330508	0.13390769460298924	43.46062009306822	40.25162806436442	39.254728038808835	37.77225937015943	39.7992679324869	42.156157583466175	39.46746378819745	38.669989385659314	36.09013318140593	37.48156482637273	31.845320200724583	34.88820652710029	41.04350128487794	39.662770011039314	34.67006880507375
ENSMUSG00000023411.13	Nfatc4	-0.3123883806309821	2.1438639777351565	4.973495414331549	0.03917978720142234	0.13394076951628686	4.146760349116716	4.149951559628055	4.429306407764043	5.70568306097767	5.984454126907544	5.985765093768862	3.7179494872939625	3.106317932940375	2.9869586308073246	5.087318180026639	4.301033070588149	4.18163610147514	3.9284820372838096	3.385230051897623	4.4095477017581874
ENSMUSG00000140003.1	ENSMUSG00000140003	0.9017676894212738	-0.35241943807403503	4.9725316648631654	0.0391966113908144	0.13397050758949997	0.16072714531460142	0.551392165265266	0.7751286213587076	0.19125194617802244	0.5031178248285103	0.2558019270841394	0.9723867889845748	1.1495822271511624	0.4110493528633933	1.2344227936829344	0.5008052205479352	0.8907627198408584	1.8957209831078847	0.7326244142166497	0.4685144433118074
ENSMUSG00000001761.8	Smo	-0.35348146038418365	2.4732818174556104	4.971514373303827	0.03921437926955172	0.13400345811323705	5.368286653507687	6.0362931776408075	6.173345805821136	7.458825900942876	6.434612180701475	7.6740578125241825	4.432939773312032	4.916298460795397	3.6994441757705396	7.088579375845941	5.273184381063553	6.235339038886009	3.38032175301165	4.092591555279216	4.244189662942255
ENSMUSG00000017405.15	Nek8	-0.5204051127631133	0.054396032183715956	4.970898220355532	0.039225145413851255	0.13401247359792365	0.8357811556359274	1.8283003374585136	0.8581781165042834	1.0518857039791234	1.2710345048299208	1.4580709843795945	0.943787177543852	0.7582350859933199	0.712485544963215	1.0660924127261706	0.7659373961321362	1.0639665820321365	0.365440189514773	1.086305165907446	0.7441111746716942
ENSMUSG00000021254.10	Gpatch2l	0.14176760613083306	4.383114088907486	4.969486992487139	0.03924981683356366	0.13406898279506893	19.44798458306677	18.631251057910568	20.928472776685105	19.220820590891257	19.542155511760033	20.51531455214798	19.79093111698017	22.673674990832502	20.68948409412413	23.62236346093252	17.675478372280065	21.40304868506507	22.817171832828638	21.700840407313866	23.480841511862348
ENSMUSG00000041408.19	Wapl	0.180973158551249	6.167143346341937	4.968484310294939	0.039267356793559756	0.13407453760390706	71.81288852656391	69.50443346370064	61.816507553356935	66.17317337759577	64.61092066218764	67.17358605229501	68.12427445180168	80.32400072264718	70.4538590807856	73.84092711303371	58.71204732659028	72.39921439595422	85.60436439383557	71.64561512822134	94.887954607209
ENSMUSG00000027104.19	Atf2	0.16238391762366905	4.754886684278088	4.968464333649915	0.0392677063372918	0.13407453760390706	26.487833547846314	23.76790438696068	26.63120477668131	25.245256895498965	22.560862460731094	26.296438104249532	26.368841748346412	28.812933267746157	25.402850006957703	29.962807810303953	23.420008843271088	26.574421141918943	28.458654758462945	30.492333377913663	33.67792057217816
ENSMUSG00000017760.17	Ctsa	-0.1267137965683384	5.691756371376999	4.9674205321223734	0.03928597535307664	0.13410914319286285	49.246797324393874	52.49833826130875	58.41147825238833	48.38674238303968	55.39592050217072	55.9694616460097	58.4862053962781	50.94850593948662	50.42205395124291	48.086378826648854	54.4404733866226	50.55078435096871	48.10106494488199	45.95323480896848	47.65067485212441
ENSMUSG00000108231.2	Gm4045	0.6529946723698346	4.633038582430264	4.96586715077545	0.03931318131220234	0.13417423586743785	18.515767140242083	10.65057498170277	15.75172091261088	18.519563454905175	20.574871046934344	34.22629784385785	14.414204166124286	20.741398481365653	60.780497643400416	38.67858086873194	27.455909738275036	16.3059064548646	38.57678000565322	13.995652602621515	22.02017883565495
ENSMUSG00000114220.3	Gm10353	0.4435570579431631	0.1277884851080539	4.964716648066015	0.03933334519722811	0.13421527227067404	0.675054010321326	0.6384540860966238	0.4982969708734549	1.2112623257941422	1.0327155351743107	1.0232077083365576	1.0009864004252975	0.9049902639275108	1.3975677997355371	1.2157194180210718	1.1783652248186711	1.385630897530224	1.2790406633017053	0.8336760575568773	1.267744964255479
ENSMUSG00000118332.3	Smim10l3	0.49360453537610555	1.1442420215646736	4.962356335986916	0.03937474958774219	0.1343287546457052	1.832289456586456	1.538093934687321	1.4672077475718395	1.848768813054217	2.3567098110388116	2.123155994798357	1.201183680510357	3.913471411578425	1.3427612193537515	1.9264476931718522	3.181586107010412	2.5238277062157652	2.0099210423312512	1.6673521151137547	3.3898397957266067
ENSMUSG00000074219.5	Gm10644	-0.5469943181884712	0.27134642984386564	4.957430077006416	0.03946132701740309	0.13457417335494218	1.2215263043909708	0.667474726373743	1.3841582524262637	1.4025142719721646	1.244554619312631	2.3789579218824963	1.4299805720361394	0.8071534786380502	1.0413250272539296	1.047389037064308	1.3256608779210048	0.7175588576495804	1.0734805566996457	1.1620938984126168	0.44095477017581874
ENSMUSG00000039886.9	Tmem120a	-0.26360166784685346	2.0017811153720713	4.957334371819538	0.03946301117001124	0.13457417335494218	3.889596916613354	4.5852611637848435	4.540039067958145	3.952540221012464	4.3427012248355625	5.346260276058514	3.7179494872939625	3.0818587366180097	3.6994441757705396	3.8715987620055667	4.890215682997485	3.167156337211941	3.083401599030897	4.0168028227740455	3.1418027375027084
ENSMUSG00000021972.15	Hmbox1	0.20344648371975058	4.097941256137147	4.956213476369383	0.03948274204895251	0.1346136168120614	15.94413281520846	16.54176495795798	14.478295320378718	16.35204139822092	18.191681350378243	15.066733505255812	13.985209994513443	20.423428929174907	15.839101730336088	20.38667947143028	13.934168783480784	17.468846672434612	21.149850968167485	16.673521151137546	19.53980825341597
ENSMUSG00000022622.6	Acr	0.7417288307770429	-1.4868392149751297	4.953781109917679	0.03952559746423145	0.13471052345531387	0.1928725743775217	0.23216512221695412	0.1937821553396769	0.15937662181501872	0.2647988551729002	0.15348115625048364	0.34319533728867346	0.07337758896709548	0.27403290190892887	0.5049911428702913	0.4124278286865348	0.346407724382556	0.365440189514773	0.3789436625258533	0.6063128089917508
ENSMUSG00000046727.14	Cystm1	0.16630322544383946	6.761803837059654	4.953672878865968	0.039527505608734144	0.13471052345531387	102.76893671415614	95.73909227421646	116.7675901746796	93.17157311305994	96.06902465672819	94.69787340654841	113.56905703111019	104.22063552959794	114.3813332567869	103.14911677517247	141.34490871699958	112.38456315325496	116.87234060919333	116.38623021710708	105.47086909142864
ENSMUSG00000032625.15	Thsd7a	0.38897581201990605	2.177213603368087	4.9502391794356315	0.039588097694786224	0.13488914130845944	3.6967243422358327	4.614281804061963	3.9863757669876394	3.729412950471438	3.8131035144897627	3.069623125009673	3.9181467673790222	5.1608904240190485	2.5485059877530385	5.94767346047232	3.4172591519741458	6.0621351766947305	5.687162949323654	4.294694841959671	6.972597303405134
ENSMUSG00000109857.4	Gm53058	-0.6304450575175188	0.9970000092887786	4.949401860822054	0.039602889449821675	0.13491166141501235	1.7679985984606157	5.165673969327229	2.325385864076123	2.5181506246772956	1.8006322151757213	1.713872911463734	1.5729786292397534	1.3207966014077186	2.164859925080538	0.785541777798231	2.3272713190168752	2.053702937410868	1.4160807343697452	0.8842018792269911	1.5433416956153656
ENSMUSG00000039450.12	Dcxr	-0.29929843234757697	1.3104043423652108	4.948801305162689	0.03961350255051132	0.13491994010593486	1.8001440275235359	3.134229149928881	3.04514815533778	2.326898678499273	2.912787406901902	2.66034004167505	3.002959201275893	1.9811949021115778	2.877345470043753	2.076074698466753	1.9148434903303404	2.127933164064273	2.055601066020598	1.9957699559694941	2.535489928510958
ENSMUSG00000114456.2	H2bc9	-0.49977967608423696	-0.2651297874822765	4.946498993992495	0.03965421959419845	0.13503072545831146	1.703707740334775	0.9286604888678165	0.8581781165042834	0.6375064872600749	0.7679166800014106	0.6906652031271764	0.943787177543852	0.5381023190920334	0.7672921253450008	0.7481350264745057	0.530264351168402	0.47012476880489745	0.730880379029546	0.909464790062048	0.5511934627197734
ENSMUSG00000087176.3	D230022J07Rik	-0.5124671715380862	0.092134897307551	4.944912610185383	0.03968230323735006	0.13509845463089568	1.3822534497055723	1.305928812470367	0.913544446601334	1.3068882988831534	1.323994275864501	1.0999482864617995	1.1725840690696343	0.9783678528946063	1.3701645095446442	0.5049911428702913	1.060528702336804	1.0144797642631997	0.730880379029546	0.8084131467218204	0.35827575076785273
ENSMUSG00000038831.17	Ralgps1	0.2573074650895404	2.535002545787606	4.942232179082316	0.039729806670917474	0.1352322568930816	5.464722940696448	4.498199242953486	4.373940077666993	6.183812926422726	4.845819049664073	5.346260276058514	5.691322676703835	7.215462915097722	5.973917261614649	6.920248994889178	4.183196548106282	7.002384714304526	5.550122878255615	5.962046957073426	6.862358610861179
ENSMUSG00000096687.9	Mfsd4b4	0.24029576394610397	2.5892658853316903	4.940766234252152	0.03975581424013908	0.13529285143269623	5.7861772313256505	6.819850465123027	5.093702368928651	4.653797356998546	6.4610920662187645	5.116038541682788	4.118344047464081	5.723451939433447	7.070048869250364	6.527478105990062	6.009662646575222	6.606490172153033	6.463723352042547	7.402032874671668	5.5670539734697115
ENSMUSG00000143143.1	Gm61143	0.36382691930728517	2.004473761873037	4.939465166348601	0.03977891308807791	0.1353435243492011	4.3717783525571585	3.714641955471266	3.2112471456289318	4.17566749155349	2.5420690096598415	2.609179656258222	3.431953372886735	5.258727209308509	3.6720408855796465	3.553641375753902	2.7396991477034103	4.132149283706204	5.321722759808881	5.5831032945475725	5.043420183885927
