Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Unloading_1	CPM_Unloading_2	CPM_Unloading_3
ENSMUSG00000029163.10	Emilin1	-0.6915501242939167	2.9781226560961356	30.270930032674197	3.604438257156799e-4	0.019737406732293093	9.661824621942925	10.796339720133025	8.521277645943654	5.397841915873557	6.556695894506109	5.989661184713623
ENSMUSG00000020340.17	Cyfip2	-1.6615405645347046	2.930354482396209	30.151491182856613	3.6560668261147606e-4	0.019951319999554087	16.633910521293682	10.323772661676024	7.549553002107974	2.425612506500143	4.313615720069809	4.175649511628926
ENSMUSG00000059278.10	Naa38	-0.47321734740274835	3.7115399706998096	30.01341550727491	3.716880716080827e-4	0.020213721154576553	15.819910644719734	15.412956368136035	14.239503434669	10.898174501035852	11.215400872181501	10.644483591119638
ENSMUSG00000106847.2	Peg13	0.4495880208502485	5.307614499373847	29.971233204836345	3.735705139123807e-4	0.020232594218884053	30.542691021013717	35.66063725740908	34.0477365590117	46.66741808280556	47.44977292076789	42.78329417652588
ENSMUSG00000000031.20	H19	-1.1695712173492274	9.786076930518243	29.948645724863205	3.745832934730423e-4	0.020232594218884053	1604.499930624192	904.675106447645	1157.6977910559237	424.92631487110947	654.5307949005124	550.6723360048999
ENSMUSG00000031147.9	Magix	-0.6080559373166463	4.398601850414387	29.88542077803981	3.7743604757163916e-4	0.020294447903394165	24.066083307403623	26.13659346389106	26.01232123498589	14.109548805416322	19.11794487134939	16.771051317198143
ENSMUSG00000023912.11	Slc25a27	0.5627383246316006	3.8789004102813323	29.839405756842826	3.795289586138131e-4	0.020294447903394165	10.440433199535395	11.850527773614028	13.155656716544588	18.10668490767712	17.737587840927052	16.49723823446838
ENSMUSG00000052155.6	Acvr2a	0.4179647706282026	5.355995773773572	29.838672866025444	3.795624072612133e-4	0.020294447903394165	37.16086393054971	32.352667848210075	35.46794950000231	46.701581639235144	44.99963919176824	48.56759554919218
ENSMUSG00000071719.3	Nalf2	-2.301711109231039	-1.27675821225017	29.793785373637593	3.816179174687895e-4	0.020335880971155625	0.6016520826850906	0.6543236194020015	0.4858623219178399	0.06832711285915895	0.17254462880279234	0.10267990602366212
ENSMUSG00000038156.17	Spon1	-0.8495369744791829	3.2195539016350785	29.669982149335667	3.8735798309739555e-4	0.020572724988584087	12.422345942498046	14.213363065899033	9.081888017387316	6.422748608760941	6.625713746027225	6.7768737975616995
ENSMUSG00000028672.14	Hmgcl	-0.42553470732060356	4.691080448756371	29.614977057881198	3.8994204383469407e-4	0.020640932186983138	29.30399555666206	29.91712993154707	29.413357488410767	20.600624527036423	21.533569674588485	23.85596483283083
ENSMUSG00000121135.2	Hmga2-ps1	0.9979672272247416	1.691582204711551	29.551843190234006	3.9293396253003353e-4	0.020709472201718683	1.769564949073796	2.471889228852006	2.0555713619600917	4.851225013000286	3.692455056379756	4.0387429702640425
ENSMUSG00000029472.14	Anapc5	0.4071649783596917	9.386724095266404	29.51158727474399	3.948563247279161e-4	0.020709472201718683	572.1357393345396	575.0414075177923	579.2973838251168	790.4763686676099	775.3120350624671	723.6537510194294
ENSMUSG00000000088.8	Cox5a	-0.43772869491803296	8.18285089891735	29.505474185310003	3.951492491889648e-4	0.020709472201718683	319.44186460680163	344.1742238054528	339.20664874817805	248.1299103480357	263.26859462730056	228.97619043276651
ENSMUSG00000069094.13	Pde7a	0.4073256308463589	6.755945928888672	29.416327817283417	3.994512098573979e-4	0.02079646203567576	87.48729108220846	92.11422508692621	98.9664175721877	122.10055067931704	118.36561535871554	128.9659619657196
ENSMUSG00000028247.3	Coq3	-0.4870684706027308	4.612383023270419	29.376022241184508	4.014150008604495e-4	0.02079646203567576	30.047212835273054	27.808753824585065	27.582030275028142	18.07252135124754	21.222989342743457	21.665460170992706
ENSMUSG00000001983.8	Taco1	-0.5706865653288388	4.912692610875025	29.37266094043499	4.015793037185233e-4	0.02079646203567576	36.09912496110543	36.67847399870109	35.01946120284738	21.762185445642125	28.469863752460736	22.34999287781712
ENSMUSG00000021814.18	Anxa7	0.432409058331319	6.219780299512761	29.346061922656524	4.028823818387032e-4	0.02079646203567576	64.27059895036027	65.97763162303515	59.873187670183036	89.06439161191369	89.17106416528307	78.34476829605418
ENSMUSG00000034205.17	Loxl2	-0.8460298114063484	4.306718797750835	29.328599572145283	4.03740663577728e-4	0.02079646203567576	31.781386485365374	24.209973917874056	20.06985129768308	12.811333661092302	14.355713116392321	15.162399456160772
ENSMUSG00000033400.15	Agl	0.49019502825565914	10.191041915829025	29.30980998453252	4.0466667311233055e-4	0.02079646203567576	937.1969883284637	935.4283165595391	1044.0060077271492	1323.564503194768	1290.9098948509711	1482.3213499929275
ENSMUSG00000030541.17	Idh2	-0.876892399540665	7.810560253831309	29.245923582783956	4.0783464383745366e-4	0.02082871573299379	260.869264792459	336.97666399203075	274.0637235864246	133.6819963089445	201.25605503557696	139.85003200422778
ENSMUSG00000085391.3	Gm16150	-3.3884096763309755	-0.8820231244990936	29.227916010991095	4.087330578479607e-4	0.02082871573299379	1.309478062314609	0.9451341169140022	0.3737402476291076	0.034163556429579474	0.06901785152111693	0.1369065413648828
ENSMUSG00000068747.15	Sort1	0.4137141290331695	6.544621896220754	29.215992717789625	4.0932925089917513e-4	0.02082871573299379	75.20651033563632	77.39194365038118	87.38046989568537	106.96609518101333	106.28749134252007	106.41060927585517
ENSMUSG00000024501.21	Dpysl3	-0.5447145625104473	3.794686544450361	29.191827902181515	4.1054080758356776e-4	0.02082871573299379	14.65199777833103	16.576198358184037	17.976905910960078	10.624866049599216	11.387945500984294	11.705509286697481
ENSMUSG00000022946.11	Dop1b	-0.5034831272875513	5.3613389354336345	29.14855234055058	4.1272147968215083e-4	0.020872665915135525	48.839992594436765	45.8753559825181	49.70745293467131	37.238276508241626	35.0610685727274	29.571812934814687
ENSMUSG00000042529.15	Kcnj12	0.37172919881092037	5.279076150028688	28.962511688596344	4.222587010165591e-4	0.02128720054648558	33.19703844462441	33.55226115044708	34.60834693045536	42.63611842411518	46.172942667627225	42.33834791709001
ENSMUSG00000039128.14	Cdc123	0.36019988344319176	5.448689033259799	28.91137133162665	4.24927359557541e-4	0.021316570836550305	37.69173341527185	39.62293028601009	37.22452866385912	49.36633904074234	47.553299698049564	50.10779413954711
ENSMUSG00000024978.12	Gpam	-0.5180062864034164	8.277840714866418	28.899953115382267	4.255260047346629e-4	0.021316570836550305	396.3471572935488	365.6942006213408	334.2359034547109	280.34614406112917	250.70734565045726	234.52090535804425
ENSMUSG00000044006.9	Cilp2	-1.664985704088688	3.948596139310208	28.87101580471372	4.2704777353087976e-4	0.021325530326007456	15.289041159997595	34.024828208904076	20.96682789199294	10.283230485303422	6.556695894506109	5.305128477889209
ENSMUSG00000006457.5	Actn3	0.507267074980113	13.01151781469179	28.84373776380965	4.2848836930726785e-4	0.021330392804386877	6311.507303861507	6933.831043490821	7216.550441470439	10277.969297613266	9679.78818476241	9125.847781029675
ENSMUSG00000002416.14	Ndufb2	-0.46887047768982004	6.414210897459795	28.74456619612723	4.3377600105415663e-4	0.02152613405231252	101.18372378803964	98.87556915408022	96.79872413593887	76.9021655229834	74.7808421231302	62.80587585113999
ENSMUSG00000026034.18	Clk1	0.46539665027836674	6.425754759374191	28.6542406224383	4.386614279390065e-4	0.021700758491188233	65.6862509096193	73.75681243148117	77.02786503635907	98.45936963004804	93.03606385046562	107.36895506540934
ENSMUSG00000067722.5	Uqcc4	-0.4893146007751476	4.407900968118417	28.47181191104351	4.4873483857739134e-4	0.02210099334648321	26.295735143236605	24.137271293496056	23.732505724448334	16.84263331978268	19.53205198047609	16.463011599127157
ENSMUSG00000001844.11	Zdhhc4	0.5876000801153883	4.209547595331672	28.457529995059872	4.495353180676371e-4	0.02210099334648321	14.014954396664463	16.90336016788504	13.230404766070409	24.15363439571269	20.981426862419546	21.220513911556836
ENSMUSG00000135122.1	Gm59199	0.8177150066624377	2.3554581993794472	28.285925567897287	4.5929110302943944e-4	0.02251093430897376	3.079043011388405	3.526077282333008	4.335386872497648	6.149440157324305	6.039062008097732	7.084913515632685
ENSMUSG00000027742.14	Cog6	0.41757114773564513	6.669819750174198	28.252151155879787	4.6124151676137624e-4	0.02253697011129432	80.12590089406147	91.78706327722522	89.43604125764546	110.8607406139854	116.12253518427924	122.08640826213424
ENSMUSG00000030967.16	Zranb1	0.3492256425698786	6.8121285364565045	28.18541857993869	4.6512501203845686e-4	0.022657009788867165	100.12198481859537	98.29394815905623	97.88257085406329	130.70976689957106	121.74749008325027	124.995672266138
ENSMUSG00000081058.6	H3c15	-1.0635952955410146	0.6623843008343834	28.12129452452963	4.688943653214946e-4	0.022658849855300107	2.158869237870031	1.8902682338280044	2.1303194114859134	1.0932338057465432	1.0007588470561954	0.8556658835305175
ENSMUSG00000023915.6	Tnfrsf21	-0.5662098300009372	5.06306923998745	28.121276966003357	4.688954025452061e-4	0.022658849855300107	38.965820178604986	39.29576847630909	41.26092333825348	31.77210747950891	24.70839084455986	24.23245782158426
ENSMUSG00000027765.7	P2ry1	-0.7096499248004644	3.6748033174581294	28.105761932878163	4.6981300772619926e-4	0.022658849855300107	12.91782412823871	16.28538786067204	18.16377603477463	9.326650905275196	9.041338549266317	10.576030320437198
ENSMUSG00000020137.6	Thap2	-0.5315866211061684	3.5298480892340702	28.04749158441434	4.732789209746772e-4	0.022658849855300107	14.05034569564594	12.650256641772028	14.052633310854446	10.317394041733001	8.799776068942409	9.070058365423487
ENSMUSG00000053205.10	Styx	-0.4970890354127181	6.511859934793583	28.04554029667572	4.7339552235258273e-4	0.022658849855300107	112.65050465803785	95.42219449612521	112.1968223382581	70.20610846278582	73.88361005335568	82.8284575257541
ENSMUSG00000098557.2	Kctd12	-0.4713827614992979	4.563307448987386	28.040045391416935	4.7372406498486365e-4	0.022658849855300107	26.86199592694022	26.64551183453706	28.703251017915463	20.019844067733573	17.737587840927052	21.528553629627822
ENSMUSG00000032239.11	Rp9	-0.43935807140262967	4.085693667339003	27.926513927744253	4.805748500928117e-4	0.02289117275264417	18.686605862219285	20.90200450867505	18.836508480507025	13.938731023268426	14.700802373997906	14.443640113995137
ENSMUSG00000005682.10	Pan2	0.4528797271715031	3.999837341348438	27.911920305372718	4.8146421280750336e-4	0.02289117275264417	12.599302437405425	13.48633682211903	14.239503434669	18.89244670555745	18.807364539504363	17.48981065936378
ENSMUSG00000030284.14	Creld1	-0.4331283146373238	4.927443435348709	27.847408246609778	4.85419848781843e-4	0.023010349846733332	34.506516506939015	34.82455707706208	35.35582742571358	26.066793555769138	28.09026556909459	23.37679193805374
ENSMUSG00000060012.10	Kif13b	0.4198427730816803	4.573213718642438	27.775202666107127	4.898943719119084e-4	0.023140943737393286	19.005127553052567	19.956870391761047	21.938552535828617	27.77497137724811	27.262051350841187	26.42296248342238
ENSMUSG00000006021.6	Kptn	-0.49663295254170875	3.1949716245491397	27.728092603949747	4.928408952056424e-4	0.023140943737393286	11.219041777127865	10.069313476353024	10.651597057429568	7.550145970937064	7.315892261238395	7.769446222457099
ENSMUSG00000048058.18	Ldlrad3	0.6425859177293953	2.953354811707283	27.710061950416303	4.939743526685301e-4	0.023140943737393286	5.910346929906478	6.579587506209015	5.456607615384971	8.301744212387812	10.249150950885864	9.480777989518135
ENSMUSG00000030691.16	Fchsd2	-0.602863467443138	2.6834910828253054	27.70959460262338	4.940037737390632e-4	0.023140943737393286	7.3613901881469905	7.597424247501017	8.072789348788724	5.568659698021454	4.762231754957068	4.825955583112119
ENSMUSG00000029062.15	Cdk11b	0.35514928287250513	5.963578564652598	27.646856202520443	4.979728502135049e-4	0.023258261357030758	52.52068768851026	55.835615522304124	55.72467092149994	68.2587857462998	69.56999433328586	72.04706739326959
ENSMUSG00000025212.18	Sfxn3	0.37718887090558373	4.710935511099058	27.462498544706957	5.098633620892551e-4	0.023743783548320737	22.756605245089013	23.264839800960054	22.12542265964317	31.088836350917322	28.642408381263525	28.78460032196661
ENSMUSG00000037266.19	Rsrp1	0.5717298008414717	8.829499307383315	27.407007627576366	5.135100233110615e-4	0.023798671802024492	328.74977623892977	358.3875868713518	410.5162879958118	602.1326820713382	489.1295137301557	540.1647589551451
ENSMUSG00000021500.19	Ddx46	0.3841401668217307	6.086130933311426	27.398993320059	5.140393216684131e-4	0.023798671802024492	57.263121752028034	58.56196393647913	60.80753828925581	82.02669898742032	72.74481550325724	75.74354401012141
ENSMUSG00000060212.14	Pcnx2	-1.709668413842517	-0.5592243028805532	27.325043871195014	5.189548071991951e-4	0.023956402146288427	0.9201737735183738	0.9814854291030023	0.9343506190727691	0.23914489500705632	0.41410710912670157	0.20535981204732423
ENSMUSG00000058558.13	Rpl5	0.44518210306519934	4.841347252637924	27.262210310386852	5.231765567137115e-4	0.024081286146706488	23.57060512166296	24.173622605685054	24.891100492098566	34.266047098868214	29.43611367375637	35.18498113077488
ENSMUSG00000015656.18	Hspa8	-0.6260204237997212	9.459678229157337	27.221959786751107	5.259030011972932e-4	0.02413681982373704	889.8080389922675	837.4615302101839	836.1316819958396	453.3503938205196	570.9501767084398	636.6838706173875
ENSMUSG00000026544.7	Dusp23	-0.5135262085714856	4.854392785019993	27.12418558342317	5.325984909204395e-4	0.02437367157295844	36.382255352957245	33.58861246263608	31.880043122762878	25.212704645029653	25.502096137052707	20.638661110756082
ENSMUSG00000032314.15	Etfa	-0.4422619060922959	7.26574174905784	27.033071696751872	5.389317669927652e-4	0.024592633505302042	185.69814575580412	176.8127824872964	169.15483607693412	117.11267144059843	137.7596316361494	136.42736847010573
ENSMUSG00000027397.15	Slc20a1	0.5099022979018076	3.9504098792246696	26.94698745460513	5.450000810938907e-4	0.02474779622871837	12.209998148609191	12.032284334559028	13.82838916227698	16.466834199057306	19.3595073516733	18.379703178235516
ENSMUSG00000027255.15	Arfgap2	0.43613846520257465	7.546888271198134	26.940666945850264	5.454489093231379e-4	0.02474779622871837	152.04102042442054	159.29145001219837	165.3053115263543	199.44684243588497	209.60721506963213	235.82151750101065
ENSMUSG00000099481.7	Xndc1	0.5278185151404355	3.042673208565441	26.90018863781565	5.483340526377304e-4	0.024766649602553016	6.264259919721237	6.6886414427760155	7.101064704953044	9.907431364578047	9.041338549266317	9.959950884295225
ENSMUSG00000115186.3	Gm49417	0.7143824237395423	1.8234961899065814	26.88870708796071	5.491558037244536e-4	0.024766649602553016	2.477390928703314	2.726348414175006	2.653555758166664	4.270444553697434	4.520669274633159	4.107196240946484
ENSMUSG00000020846.7	Rflnb	-0.5320933204888467	3.9497037235826444	26.8509155651341	5.518712349732222e-4	0.024766649602553016	20.243823017404225	17.37592722634204	16.967807242361484	13.221296338247257	11.456963352505412	13.074574700346309
ENSMUSG00000008307.12	1700109H08Rik	0.6106246385390877	2.970479249388538	26.847702001277405	5.521028941627057e-4	0.024766649602553016	5.874955630925002	5.743507325862013	6.8020725068497585	10.317394041733001	9.21388317806911	8.590885470646397
ENSMUSG00000068854.8	H2bc21	-0.5615999044759588	2.934803236383525	26.704232193882625	5.625673605907799e-4	0.02507833041046126	8.458520456572744	9.487692481329022	9.194010091676047	6.012785931605987	5.693972750492147	6.674193891538037
ENSMUSG00000085088.3	4931413K12Rik	1.4399357629420086	0.162417771505488	26.686725519206615	5.63860780796909e-4	0.02507833041046126	0.6016520826850906	0.43621574626800097	0.6353584209694829	1.9131591600564506	1.4148659561828971	1.2321588722839454
ENSMUSG00000039959.14	Hip1	0.5453573683606343	5.458376542933858	26.663232919543155	5.656021590705833e-4	0.02507833041046126	32.66616895990227	34.60644920392808	39.80333637249996	57.66808325313015	45.89687126154276	52.67479179013866
ENSMUSG00000074093.5	Svip	-0.32941228882639106	5.26349779576703	26.644192881745685	5.670183111753655e-4	0.02507833041046126	43.6374716441598	41.694955080783096	42.79325835353282	34.197719986009055	33.74972939382618	34.02127552917338
ENSMUSG00000079165.11	Sap25	1.553332069328565	-0.36926962471576763	26.639631117769976	5.673582466339839e-4	0.02507833041046126	0.31852169083328324	0.36351312189000085	0.3737402476291076	0.8199253543099074	1.0007588470561954	1.3006121429663866
ENSMUSG00000048897.16	Zfp710	-0.7344653728478368	4.784517058203539	26.606560912988122	5.698300388181425e-4	0.02507833041046126	42.82347176758586	31.298479794729072	28.92749516649293	21.010587204191378	22.120221412517978	18.824649437671386
ENSMUSG00000063458.14	Lrmda	1.6888837326132509	-0.5185782521888073	26.59611218642823	5.706137475211246e-4	0.02507833041046126	0.2123477938888555	0.29081049751200067	0.3737402476291076	0.8199253543099074	0.8627231440139617	1.163705601601504
ENSMUSG00000025616.15	Usp16	0.3504763980235362	5.731582945195222	26.58185994415597	5.716848620016988e-4	0.02507833041046126	48.02599271786282	45.293734987494105	46.60540887934972	59.205443292461226	57.526379242850965	61.67639688487971
ENSMUSG00000027086.17	Fastkd1	-0.4114125967696603	4.052492869784138	26.48489130113845	5.790379756819773e-4	0.025295308870358326	18.084953779534192	19.811465143005044	18.72438640621829	13.767913241120528	14.424730967913439	14.375186843312695
ENSMUSG00000017781.19	Pitpna	-0.4304208900090866	7.047151676877175	26.45418019973695	5.813908304655786e-4	0.025295308870358326	150.51919456821707	140.6068755470523	164.18409078346698	114.10627847479545	105.04517001513997	118.6979713633534
ENSMUSG00000042155.4	Klhl23	-0.3704646513305107	4.807881909725004	26.453933119738736	5.814098071587399e-4	0.025295308870358326	30.719647515921096	31.880100789753072	31.9547911722887	24.221961508571848	25.70914969161606	23.205658761347635
ENSMUSG00000060802.9	B2m	-0.36991728670782514	6.112594627730695	26.34531233603139	5.898260341408588e-4	0.02559135907693125	75.84355371730288	76.04694509938817	81.9612363050633	59.7520601953345	63.35838769638534	57.84301372666299
ENSMUSG00000038302.15	Afg1l	-0.471706620643911	3.4583808215791203	26.287132101406364	5.943951503438415e-4	0.025711730528574	12.351563344535094	13.01376976366203	12.74454244415257	8.47256199453571	9.45544565839302	9.549231260200576
ENSMUSG00000066537.6	Vmn2r57	-1.2346780930772503	-0.1667991010798311	26.268865615453326	5.958385915941582e-4	0.025711730528574	1.1679128663887053	1.235944614426003	1.083846718124412	0.47828979001411265	0.4831249606478185	0.5133995301183105
ENSMUSG00000026469.15	Xpr1	0.44977755512553474	6.854821642801873	26.243465896616037	5.978528284680379e-4	0.02572873418989822	98.81250675628075	87.7157163120572	106.81496277239896	136.10760881544462	138.89842618624783	125.6459783376212
ENSMUSG00000109378.2	Gm49396	0.5279170448661998	3.0104026395231456	26.204577063985262	6.009529036639883e-4	0.0257765828568731	6.228868620739761	6.906749315910016	6.465706283983562	8.711706889542766	9.731517064477487	9.823044342930341
ENSMUSG00000038370.7	Pcp4l1	-0.9250586392881368	5.127400696277889	26.17391071388368	6.034113587255285e-4	0.0257765828568731	33.76329922832802	53.21832104469612	50.23068928135206	22.1379845663675	29.29807797071414	20.809794287462186
ENSMUSG00000055435.7	Maf	0.4564633009433209	7.858937796846111	26.13641403164446	6.064340919234571e-4	0.0257765828568731	199.7131001524686	193.97060184050446	193.29845607377445	283.89915392980544	285.3197981882974	236.23223712510529
ENSMUSG00000079487.12	Med12	0.44285490288691626	5.275048446161395	26.121480924277304	6.07643044303409e-4	0.0257765828568731	29.30399555666206	33.80672033577008	35.16895730189903	46.87239942138304	42.13539835364189	44.56307921426936
ENSMUSG00000020629.13	Adi1	-0.4419780562073117	5.717521891208109	26.11652460492878	6.080449474258747e-4	0.0257765828568731	61.22694723795333	58.489261312101135	61.928759032143134	40.58630503834041	49.65834416944363	43.46782688335029
ENSMUSG00000050332.8	Amer1	0.7178915205261991	4.055551961090895	26.108406471207335	6.087039402599126e-4	0.0257765828568731	15.218258562034643	11.559717276102026	10.726345106955389	18.824119592698292	19.704596609278884	23.205658761347635
ENSMUSG00000018446.9	C1qbp	-0.39597442210982786	5.596235742397991	26.077591567955604	6.112133014116649e-4	0.02581400858089691	55.31660030804686	57.14426276110813	52.24888661854924	38.468164539706486	43.51575538406423	43.194013800620525
ENSMUSG00000085479.3	9430073C21Rik	1.1783407368918943	0.850175873872061	26.000332148830783	6.175605317628893e-4	0.025953557866709904	1.238695464351657	0.9814854291030023	0.9343506190727691	2.9380658529438346	1.932499842591274	2.293184567861787
ENSMUSG00000118462.2	Lhb	1.316721186483806	1.2477191969785468	25.99631931845544	6.178923976675255e-4	0.025953557866709904	1.3448693612960847	1.0178367412920024	1.569709040042252	4.2021174408382755	3.2438390214924957	2.3616378385442287
ENSMUSG00000001829.18	Clpb	-0.4161239206355604	5.819116109940874	25.975752163098274	6.19596747463418e-4	0.025953557866709904	63.7751207646196	66.41384736930316	63.23684989884501	44.85674959203785	53.28178137430227	46.822037146789924
ENSMUSG00000034898.18	Filip1	0.4247765522830457	6.392940410798971	25.958210587831463	6.210549111681211e-4	0.025953557866709904	78.35633594498768	67.43168411059516	69.25406788567363	92.00245746485753	93.9678048460007	102.71413265900333
ENSMUSG00000060376.8	Bckdha	-0.4182244438730415	6.771804041825225	25.921940511393057	6.240832112959807e-4	0.026011657205722242	119.79954705229598	131.4826961876133	123.52115184142006	87.18539600828682	102.4570005830981	90.83749019559974
ENSMUSG00000054203.8	Ifi205	-0.8952411364009414	3.19846338174685	25.875476992351555	6.279889745391733e-4	0.02610592909864417	9.591042023979973	12.068635646748028	13.977885261328625	6.935201955204633	7.246874409717278	4.9628621244770015
ENSMUSG00000026526.15	Fh1	-0.36748890158930275	7.394118637659206	25.853684626606526	6.298311366985616e-4	0.026114147391052632	188.06936278756302	190.00830881190345	190.27116006797868	137.26916973405034	149.42364854321815	153.84872585878705
ENSMUSG00000023921.10	Mmut	-0.4226270179448807	6.302394555929081	25.820985778951613	6.32607641980501e-4	0.026158684540445395	83.94816118406088	90.07855160434221	96.98559425975343	62.31432692755296	68.91432474383525	70.95181506235052
ENSMUSG00000098708.10	Gm27252	1.0986324412042745	1.76058381855694	25.784902090128902	6.356889207723737e-4	0.026158684540445395	1.4510432582405126	2.5082405410410056	2.354563560063378	3.8604818765424804	4.658704977675393	4.997088759818222
ENSMUSG00000106019.4	Gm43672	0.6153060337044877	3.7149128574182657	25.783055268036293	6.358471179226652e-4	0.026158684540445395	8.706259549443075	11.087150217645025	11.137459379347407	17.013451101930578	16.15017725594136	14.204053666606592
ENSMUSG00000020674.18	Pxdn	-0.5192271188839289	4.659784126736026	25.75304774337628	6.384242828500418e-4	0.026196841373794997	33.16164714564293	29.262806312145067	26.685053680718283	22.240475235656238	21.222989342743457	18.721969531647723
ENSMUSG00000029392.13	Rilpl1	0.40859040371052646	7.320716730100473	25.712626393259242	6.419160166048134e-4	0.026272232844547515	128.25806750886872	141.98822541023432	141.6849278761947	171.91101595364393	195.7691358396482	179.10798274060795
ENSMUSG00000120178.2	Gm53617	-0.7221685924277343	2.2591969812714985	25.656045978117856	6.46842868569279e-4	0.02640392759067986	5.874955630925002	6.070669135563014	5.718225788725347	2.9722294093734143	3.7269639821403144	4.0045163349228226
ENSMUSG00000020034.8	Tcp11l2	0.3856887821292971	5.634639743179548	25.61978664728285	6.500245008259894e-4	0.02640392759067986	40.239906941938116	42.4583326367521	46.343790706009344	54.764180956615895	55.662897251780805	58.151053444733975
ENSMUSG00000084939.5	Gm830	-2.080196615695848	0.1901499673203158	25.587046379656805	6.529137741105326e-4	0.02640392759067986	2.158869237870031	1.4177011753710032	1.6818311143309843	0.7174346850211689	0.3450892576055847	0.1711331767061035
ENSMUSG00000029657.16	Hsph1	-0.6374550914357973	5.891290657136692	25.581306841426766	6.534218924449454e-4	0.02640392759067986	82.28477013193151	68.30411560313115	65.96515370653749	39.25392633758682	53.73039740918953	46.24018434598917
ENSMUSG00000040990.18	Sh3kbp1	-0.7451922713516532	4.814369348381537	25.568580725861022	6.545502516773458e-4	0.02640392759067986	31.604429990457994	32.06185735069808	41.896281759222965	19.4732271648603	18.18620387581431	25.293483517162098
ENSMUSG00000021456.9	Fbp2	0.44635512241144	6.243406613705545	25.559718219408452	6.553374497599643e-4	0.02640392759067986	69.40233730267427	64.85074094517614	57.92973838251168	87.66368579830093	81.3375380176363	92.89108831607298
ENSMUSG00000033032.16	Afap1l1	0.35386651248529666	5.772265120879541	25.543592498687183	6.567727580805129e-4	0.02640392759067986	46.433384263696404	46.602382226298104	50.716551603269906	62.416817596841696	61.529414631075745	59.75970530577135
ENSMUSG00000031382.15	Asb11	0.4242359556155252	7.085767073912706	25.513346668377583	6.594752240575429e-4	0.02644562262129743	111.94267867840833	116.28784769261127	119.59687924131444	153.66767682024846	171.16427177237	141.90363012470104
ENSMUSG00000027556.16	Car1	1.2947910431079426	0.14755507939870194	25.48356181673361	6.62149779173001e-4	0.02648599116692004	0.6016520826850906	0.6179723072130014	0.5606103714436614	1.5031964829014968	1.1387945500984293	1.745558402402256
ENSMUSG00000028068.15	Iqgap3	-1.3677696248480706	-0.02001903232930345	25.46118210109273	6.641681000726725e-4	0.026499973440085527	1.309478062314609	1.0905393656700024	1.6070830648051628	0.4441262335845332	0.4831249606478185	0.6160794361419727
ENSMUSG00000029017.14	Pmpcb	-0.36663333408206944	5.8966173197402005	25.375080202245435	6.720035940097415e-4	0.026745406197680937	67.77433754952638	68.66762872502116	64.65706283983562	48.64890435572117	52.93669211669669	54.386123557199696
ENSMUSG00000020821.18	Kif1c	0.41933829996759353	10.294014733766693	25.342382516738674	6.750087044703356e-4	0.026797845567472327	1075.9308803358492	1070.9460084001314	1075.7739287756233	1470.0578331648048	1518.427242390333	1321.2165774418015
ENSMUSG00000021993.11	Mipep	-0.41992699126485067	5.269010762263125	25.27591045858615	6.811686169676536e-4	0.026974956701861195	44.02677593295604	43.9850877486901	44.17609726976052	29.17567719086087	34.88852394392461	34.74003487133901
ENSMUSG00000051726.7	Kcnf1	1.3868742531342875	1.2297423145248119	25.237114833295085	6.84795496131355e-4	0.02697796967403556	1.274086763333133	1.1632419900480027	1.3080908667018767	3.5871734251058447	4.210088942788133	2.0193714851320212
ENSMUSG00000122215.1	Gm53608	-2.4948409226648636	-1.1394155228932534	25.226869499636095	6.857572318333697e-4	0.02697796967403556	0.884782474536898	0.6179723072130014	0.4858623219178399	0.1366542257183179	0.034508925760558466	0.1711331767061035
ENSMUSG00000063511.12	Snrnp70	0.39028520769500674	6.969958856995358	25.204040919001848	6.879061015660226e-4	0.02697796967403556	103.48415822183559	110.83515086426125	111.00085354584496	152.9844056916569	141.072488509163	132.32017222915923
ENSMUSG00000078202.4	Nrarp	-0.6370047430682869	2.2256712731921047	25.202619646209634	6.880401585632496e-4	0.02697796967403556	5.98112952786943	5.234588955216012	5.6434777391995246	3.8604818765424804	3.554419353337522	3.42266353412207
ENSMUSG00000042628.9	Zfyve1	0.4107001470625053	4.860685185745699	25.131063329004817	6.948308949882148e-4	0.0271146098738172	25.65869176157004	23.446596361905055	25.52645891306805	32.25039726952302	35.88928279098081	31.077784889828397
ENSMUSG00000120173.2	Gm56774	1.2183888115450507	2.2586067188207823	25.12992127597927	6.949399382017381e-4	0.0271146098738172	2.158869237870031	2.4355379166630056	3.886898575342719	6.969365511634213	4.969285309520419	7.769446222457099
ENSMUSG00000021994.16	Wnt5a	-0.5238239703894483	3.325276042545608	25.067611148925177	7.009211019563341e-4	0.027258255732267714	11.679128663887052	12.141338271126028	11.436451577450693	9.189996679556879	7.626472593083421	7.7009929517746585
ENSMUSG00000022999.16	Lmbr1l	0.6729306393353315	2.4285505000352954	25.04945833419899	7.026754039715491e-4	0.027258255732267714	4.069999382869731	3.7078338432780087	4.4848829715492915	6.866874842345474	6.936294077872252	5.750074737325078
ENSMUSG00000044461.7	Shisa2	0.6044436979786046	6.3295513582887555	25.028535815053942	7.047040266887303e-4	0.027258255732267714	66.60642468313767	70.88505876855017	53.743847609065675	100.13338389509744	106.39101811980176	84.26597621008537
