Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Con_5	CPM_Con_6	CPM_Con_7	CPM_Con_8	CPM_Con_9	CPM_Con_10	CPM_Unloading_1	CPM_Unloading_2	CPM_Unloading_3	CPM_Unloading_4	CPM_Unloading_5	CPM_Unloading_6	CPM_Unloading_7	CPM_Unloading_8	CPM_Unloading_9	CPM_Unloading_10
ENSMUSG00000037523.14	Mavs	-1.4917873677424747	6.40775846187948	336.1791054498555	4.7418374371598746e-15	8.209306063083033e-13	110.34640067509935	120.91529007734437	118.66597804214844	151.2502589906437	160.60166354075145	97.2176106549609	129.547360641728	111.45298949697684	112.21196768089935	139.89825934749112	40.26504688352809	46.565542990764264	47.45915594610313	40.26519991884278	46.79416350987744	39.47086232208755	41.49644291513922	40.50356916855232	51.69027388262255	50.74783955485188
ENSMUSG00000031232.18	Magt1	-0.6562607912705044	4.872415507307322	334.63308660739443	4.9793567093653696e-15	8.544223592441992e-13	33.32380778175888	36.19900219919821	39.318676166349725	33.49384400435086	33.579839469436365	35.34952465589679	37.345455233114066	37.65791342624495	37.33436802784692	34.17481182052488	22.479124757960946	21.381826729266674	22.376342049128105	22.866007786810197	21.769181114417748	22.647679598848228	24.214011813150186	23.593602960220736	23.02428128694987	22.682489994496837
ENSMUSG00000037242.9	Clic4	-0.9188589925740925	6.23749800400349	333.27010699228083	5.1995203140715995e-15	8.843745516653361e-13	97.06023567660998	103.14264227074027	97.11692132219468	104.45179851545987	84.04745832233614	95.54896933133469	111.44133189062036	99.33853411687066	95.86839118759013	98.46715186644383	56.29650073530317	55.811738333149854	56.21789554819042	58.50544061314884	48.805099595226885	48.09451060879006	50.265590324896785	45.10541742395141	50.04350409521157	52.44056268876955
ENSMUSG00000022383.14	Ppara	-1.9724933047556237	5.11075279856497	332.44001189370476	5.338784258778947e-15	9.001654502410764e-13	50.047651835801446	51.377251992654344	44.51801252610601	76.61769612092365	60.36542332598927	45.28435838271746	64.63200560450166	47.63300753709834	49.70953617134303	60.313081135309886	13.333958880819761	13.990953478609773	15.002804573891606	14.429239396504364	9.384368398297386	15.55084117274223	12.909487566088716	12.088982321723009	14.424483508248063	19.02620802523466
ENSMUSG00000097354.10	2310001H17Rik	1.027455783197897	4.824222905520417	331.45601138379277	5.5091511234963244e-15	9.208831059016701e-13	18.42719854102838	17.078084558989676	18.479568989495224	16.93698795175876	17.670656573425298	20.306081338282034	17.567664828930745	18.120132196201368	19.737609950386204	21.716870525219385	39.56325957401127	33.88243951124193	35.69559326884721	36.48048138861213	34.888145099792666	40.57355833251836	34.37877950032274	36.48608259637851	43.27345052474419	44.07851040721624
ENSMUSG00000027597.16	Ahcy	1.1045240240427328	4.849495860480642	330.6141724527798	5.659606956610954e-15	9.379468281084309e-13	17.993617398886535	16.6695179427459	17.226716854614192	17.655014872406884	18.90089215765111	15.941942491875023	20.68450858890233	18.944946179527747	20.72971203783948	18.04971035269731	44.47577074062907	38.44470694991903	37.48570063277746	38.00488190773281	39.931445123367446	35.908305980695694	36.44894957848832	49.04985878572206	38.39413263611905	34.497697469242205
ENSMUSG00000010914.11	Pdhx	-0.8865104483763936	5.483881480955462	330.03226781680104	5.7662189030630596e-15	9.436467897132856e-13	56.334578396858184	59.32387267859571	59.17638250421409	59.76518192453527	61.20422031523414	55.45023475434791	55.423149040949255	59.54125942137292	53.31243322577861	60.57316341704904	26.667917761639522	30.44553137410518	30.836730423893684	27.176381668461772	35.62229636904722	34.324947606743756	34.70442423171957	30.67898836932727	30.648215487926645	32.83882879800288
ENSMUSG00000059534.9	Uqcr10	-0.7664604388603555	6.240507564349679	329.8968894320602	5.791334088493088e-15	9.436467897132856e-13	88.63637348642558	95.11430826155015	93.19131796623411	99.34113631555262	101.298716401139	95.80568338112333	91.91855597588926	95.05981157836507	93.25759622060784	98.07702844383509	50.66027140574613	49.0291674076499	50.996749070060524	56.19255706689678	61.668706617382824	58.867002402998764	56.290017855738185	61.79624800107351	57.51495961216881	56.60466159820703
ENSMUSG00000007033.5	Hspa1l	-1.6761975438528205	5.224547736708476	329.57476203158893	5.851574771803537e-15	9.44876193771011e-13	55.28159562308514	57.99603117580345	52.849479223064876	62.13044707490557	61.67953860913957	51.21445293283522	56.72655643148283	58.56179281617285	59.57834114653613	53.134810159309225	18.443847728239177	17.062880220652353	16.132277077323785	13.35164592609147	13.885034875031847	15.46601840270909	24.004668771537936	17.27519226034738	17.474057188638774	24.916884531268167
ENSMUSG00000008305.20	Tle1	1.2393862871758	5.232986269111376	329.3377200995561	5.896339321624153e-15	9.44876193771011e-13	19.201450580567386	20.53047246624955	22.61398103460263	23.103572093795613	26.47802496049645	20.896523652795924	21.13786768126183	21.625591625338476	25.063631683030103	22.913249021219496	46.274100721265945	51.70569763834047	53.8950181354714	48.09746465501455	46.953761611889306	47.58557398859122	61.80271795152742	66.9459353344963	51.995231250661625	52.16972698734272
ENSMUSG00000039474.14	Wfs1	-1.3931234977728335	7.0882543574970605	327.4721522918609	6.261939445448084e-15	9.95237752846216e-13	182.66154116804265	208.716255908131	203.44230583576496	242.31296727990025	226.41926729683237	163.5268497153686	190.07079947172167	175.91735738132908	184.7398518636677	192.6429460841916	55.92367622712236	72.75295808877082	71.34856493379132	67.20503667916513	80.05440796914912	76.05775046304835	85.22587827414243	72.57041653553964	78.22156490202174	91.00079567941417
ENSMUSG00000051343.12	Rab11fip5	-1.2493416476448067	6.762488376971279	324.29714036346104	6.942184731027409e-15	1.094381804346516e-12	133.14038071912773	148.82038996679398	155.33278385633332	162.7386897210137	173.01585898157555	129.84596638309802	162.10421046179482	155.68363935285387	160.25059507337372	147.02451386714392	58.02903815567284	72.66171273999728	75.8451441455685	60.24010327283789	57.5829952058792	57.509838082468534	50.75405742199203	69.13729164659111	71.32952838433873	69.67248419205147
ENSMUSG00000021798.15	Ldb3	-1.1903834029432538	10.125966107848168	323.8241356448366	7.050235549862153e-15	1.1024521557405414e-12	1487.5859286070859	1638.0865628369677	1474.8366523130364	1656.994948467451	1565.3629413287797	1290.6042139074475	1661.7877530437586	1600.3195557120262	1697.799967028591	1465.6156740564825	590.99263802686	694.5900099804595	674.3803277568179	579.8767009199923	681.9946095170815	637.6693108524645	796.0618062375139	626.0704983654858	694.5709014457883	832.7182184994607
ENSMUSG00000024277.15	Mapre2	-0.8283886299246853	5.28657617515479	320.3318847142497	7.907000743463286e-15	1.2265339553260248e-12	44.28721666163123	50.25369379798397	49.90527670609445	60.69439323360932	49.15350356974948	47.4407564009421	48.566092769011775	51.39622133602494	47.20317300304002	49.98781455026546	27.260050804044347	30.263040676558095	30.431825186814223	28.595651117298267	26.078329868737974	26.15368742688466	26.70286797454026	28.852858109248267	28.90995849010394	27.625241545536444
ENSMUSG00000025068.9	Gsto1	-1.2480105603603036	5.607928645656884	319.82287475517165	8.041072493596126e-15	1.2324114333927211e-12	62.06404348944684	61.284992436565815	59.42695293119029	74.04124658212744	78.28771899618803	56.246048308692714	72.6224596073379	75.54780578530044	68.45504403427596	77.86863515270281	26.974949709553137	27.981906957219547	27.42700211164559	24.99491196006494	29.525648872194157	26.238510196917797	26.795909326367926	32.139892577390476	33.423327537082194	33.414354663534894
ENSMUSG00000032803.16	Cdv3	-0.9394658267219083	8.31427316135968	319.47154689197606	8.135054005698021e-15	1.2324114333927211e-12	365.75666347822715	427.0951122904272	393.1449999256679	460.04407174702345	475.09461470829535	356.80685780124145	427.37594937864907	426.3257276318217	427.49156789368215	424.714366080039	198.82511712748678	223.18612310008373	231.0730255606629	195.67520456643896	198.60387814355897	224.29967822429836	229.62605631068072	216.50600363496676	232.4690016561839	231.2259800931543
ENSMUSG00000078713.9	Tomm5	-1.1028641707857199	3.35151456541434	319.25498627274243	8.193580057575065e-15	1.2324114333927211e-12	11.33504985885107	14.177261583658893	14.219871730899715	15.838829131943976	14.567107713219272	13.01540232428444	15.102524764225947	13.377451792074694	12.114088646797882	14.824690059131797	6.1625698116946594	6.143853484085161	5.796538130821756	6.3341469846221345	7.181914590533714	6.9271928860397205	6.23377057245365	6.062752463462294	6.2821217816048645	7.48183625191612
ENSMUSG00000021607.10	Mrpl36	-0.9893048179723508	3.027728148708575	319.23454820325725	8.199127122623056e-15	1.2324114333927211e-12	10.963408879872347	10.54101869908932	10.858051835635612	10.348035032870065	12.050716745484657	9.909162321841801	10.908953159900543	9.923543236895487	10.495395767268855	11.807735590957606	4.8905803131954055	4.927248833771268	5.221146478129891	4.783463697930409	5.617853190817483	6.107239442386039	6.09420854471215	5.478390780237013	5.48923262470328	5.72140419264174
ENSMUSG00000038763.13	Alpk3	-1.3066152154894337	9.901756104510161	317.2571632070759	8.755640856399099e-15	1.305937509273681e-12	1304.4908062969014	1332.9281571644945	1370.9752103313988	1427.6909395145874	1431.658701243147	1192.000347383628	1474.8337973320085	1481.907198230733	1328.9990699926711	1277.862274868987	423.55057214682904	525.2994728892813	523.542471543743	478.0835421173304	510.3947302339293	516.7403150418854	591.3708322166477	613.3971543605376	615.3124814924338	710.0296457531076
ENSMUSG00000004383.19	Large1	-0.9870329165172345	5.643697563575733	315.89714674029585	9.162217119650961e-15	1.352455071576085e-12	65.00620123969507	69.43589643062907	74.50294028759205	66.5230823541647	78.67915759116897	60.01974484058584	64.17864651214217	61.397090883857274	63.9644766910664	60.15703176626639	31.054088446119707	30.11096509526886	30.495757592668873	32.40665241509997	33.22832483886932	35.51246638720771	35.05332930107332	31.993802156584156	36.0154651654143	39.203467781533334
ENSMUSG00000042529.15	Kcnj12	1.1287555033695533	5.303033456623901	315.6157034989314	9.248895119391471e-15	1.352455071576085e-12	27.996953749730512	22.634590539904977	19.58625504197347	26.60923294166588	24.07347359132782	24.670220184689047	25.898138151036616	24.409338819065002	29.39755132822072	22.523125598610765	45.988999626774735	50.15452670919025	53.59666690814969	60.24010327283789	52.95465024753525	57.87740341927881	55.452645689289184	52.70211930588006	61.02196934461813	50.68013062949517
ENSMUSG00000087579.10	Hectd2os	-2.3265356857131234	4.729131919158815	315.525811206633	9.276767638969537e-15	1.352455071576085e-12	40.601776953425556	48.29257404001387	43.202517784480925	41.34990325379508	38.55670160562261	44.25750218356287	45.194234519587965	51.55087395789863	51.79817214492888	37.217774516872986	8.421447714201955	13.565141850999911	13.276629615816008	6.938650638756197	5.26673736639139	8.058163153148246	8.141118284920811	7.8523601183397185	9.362191198799483	6.906310386384111
ENSMUSG00000019763.12	Rmnd1	-0.8128201831293412	4.616092879668929	314.6750936536157	9.545120385353664e-15	1.3811931662090115e-12	27.68725293391491	32.66490096868958	34.077578068764076	31.33976324240648	31.930205390588117	28.315559691687845	30.233384471724364	31.085176996612876	30.546301113692934	33.940737766959636	15.548975076482254	17.336616266972978	17.624033213932325	16.82097124546957	18.194183629352075	17.89760447699242	18.050022254567285	17.31171486554896	18.66339092399115	20.21111421897703
ENSMUSG00000039485.9	Tspyl4	-1.2659090238966773	2.6189640882843515	313.9514377440278	9.780049921852625e-15	1.4017596408491538e-12	8.114161374368798	9.356175511982382	8.769964944167226	7.391453594907189	8.276130293882735	8.163506783278997	9.605545769366973	9.640013430127045	8.876702887739828	7.828476680348545	2.872941798334521	3.4064930208789015	3.32448510444189	3.4430425518070527	3.4153993830538107	3.703927624780422	3.582092045365157	3.907918756569069	3.6594884164688533	4.570352461577721
ENSMUSG00000027394.14	Ttl	-0.9670594007153746	3.693463640168125	313.79446426032456	9.831836573258634e-15	1.4017596408491538e-12	16.41414323822696	17.078084558989676	18.813662892130168	15.374223477406954	16.60818038704846	17.71326943541669	16.830956303846552	17.166441027980245	16.23914469462992	18.153743265392972	8.114415766288342	10.006573248831772	9.504617670391557	9.61949293100291	7.884146239385899	8.397454233280804	7.606130511911729	8.546289617169741	7.928891569015849	9.648521863330744
ENSMUSG00000039461.13	Tcta	-1.2855048605769515	4.192216394637691	313.4416773454804	9.94931613371865e-15	1.4081550352759463e-12	25.92195828376597	22.757160524778108	22.801908854834785	27.70739176148066	33.915358265134316	21.718008612119597	28.16493361283413	27.244636886749426	24.28039319293541	24.21366042991527	10.395224522218038	11.770649991786918	11.337346638224906	10.276562120279065	11.554902585658686	9.641521527100181	8.931969775455975	9.678490378418722	11.557884248680795	10.96884590778653
ENSMUSG00000057388.10	Mrpl18	-0.7818478482264155	4.981233451793507	312.6837594389649	1.0206907571321714e-14	1.4341444768690438e-12	40.601776953425556	38.343976934478015	42.074950863088	39.06911185879514	44.26052113248773	38.43009325336057	37.742144438928634	38.04454498092919	39.84073119614993	40.36477012591675	20.87817245812568	20.256467427726324	21.950126010097094	21.972393689394625	25.759133664714255	24.485506282899582	24.539656544547018	24.47014548505866	23.72568323343973	24.00281403895262
ENSMUSG00000032060.11	Cryab	-2.444570103230701	9.471357443182683	311.9481134417939	1.0463886647934309e-14	1.4596745475068075e-12	1084.5412869046602	1147.0099184427659	963.297125641111	1415.1043499644027	1350.547032383168	914.9032020417616	1256.8247437936325	1177.7312664421522	1521.9368180526633	1161.9436018978458	222.37885370314535	209.31683008650535	185.59577419605395	153.43879707976774	169.68470205900988	169.81518560634515	361.6052138782255	248.6824188175588	196.72799812200478	285.86708285601685
ENSMUSG00000030137.9	Tuba8	-0.7684795112691094	6.7350122286057825	310.414497935122	1.1022557952118896e-14	1.5266242763684672e-12	120.56652759701424	140.77162762679168	143.03395206558451	133.42629660749606	131.80296691001084	122.63230158403702	135.75271321839872	140.39880522433694	146.6222453457261	126.89414526053339	77.06501892631684	74.7299406455309	74.90746885970027	79.21626145913325	86.59793015163541	80.83609984158188	87.45887071800644	74.43306940082022	72.00043459402468	80.40434886108953
ENSMUSG00000062373.9	Tmem65	-0.8706243681693472	7.719341565954373	309.2575109672729	1.1465510208300224e-14	1.573392324927122e-12	287.43332715846117	278.45857730094286	277.6946756963808	271.49864976036235	289.5806805869712	253.0943816866278	254.78780990604076	265.2034710764095	266.56216612889307	279.66647755411265	130.13768420852708	131.8495289777682	132.9367825737725	141.9795104187916	163.74765266416867	156.44146219778682	148.65681988265402	165.2282659319483	151.19786307377146	167.85042595927658
ENSMUSG00000019558.15	Slc6a8	-0.9357460418706632	7.12299667840968	309.11213895115316	1.1522522441446692e-14	1.573392324927122e-12	164.14143238226958	186.02038037578944	187.2178706890556	200.3717477385126	210.73376359795327	152.97590226905518	181.91033580925063	171.97371552354983	181.86797739998718	193.00706127862642	94.8070793450392	89.75500807690747	88.52507130674108	88.15240243328896	92.69457764848846	96.18902121758012	107.1836373054717	92.00044250278023	101.55080355701068	105.8967592578897
ENSMUSG00000071540.5	3425401B19Rik	-1.0633868735931207	9.476947419597	307.54594172352375	1.2156717317870645e-14	1.6483828586958868e-12	914.9800902456175	928.7127753837184	902.26234580349	1097.9053985486712	1097.7336198247635	819.6622895701734	1060.8886110645099	997.5351865223175	907.8778418184257	911.3283152139967	381.68457296346565	473.3808694371359	462.55095635840524	422.94229575327546	430.499920366792	458.0146839222752	475.4645681773323	498.6066062119713	502.11230647633056	507.1059964590569
ENSMUSG00000024098.7	Twsg1	-0.7830514917511324	5.466901125139665	307.33640052160854	1.224440923765822e-14	1.6487437160985616e-12	51.069664527992934	57.60789289037187	63.81193540327391	52.965044617220656	55.19284189231256	51.9589236772223	57.831619219109115	57.221470093267484	56.28873948813843	54.747320306091986	29.782098947620455	32.81791044221727	31.646540898052603	31.40790724740021	31.15354951271513	30.31000315850849	33.983353755055155	36.632173017184826	31.166643013593067	35.98729382708976
ENSMUSG00000036751.8	Cox6b1	-0.7879037153535388	7.342980193287981	305.5020158501506	1.3042166546059217e-14	1.7440524781247463e-12	193.99659102689373	205.38643798574424	209.14278304947365	211.944652224253	222.78448034343793	189.78869700874725	205.1166543494027	205.12092747847865	190.90132798574592	221.2519970754986	109.1937191901342	110.25479643469659	112.13743986905912	115.2499357990376	139.55258039917067	130.11812923083588	121.20962109349243	121.18200405884272	115.63983396041576	116.0869525240741
ENSMUSG00000027961.8	Lrrc39	-0.8207027527020808	5.997626909230838	302.2976325399991	1.4574881279787572e-14	1.935664027500555e-12	74.48304620365252	81.9380348876885	85.06865995842209	79.78546194731246	85.75301220046738	76.44944402705929	81.23628236216847	88.10044359404877	82.08339376192357	80.31340860105085	40.966834193044924	45.257692991676834	41.96096904260308	42.262690254242294	53.88031923920404	49.73441749609742	43.659654345132466	49.086381390923634	45.83509241627239	49.156679808969265
ENSMUSG00000024063.14	Lbh	-1.3905881577602326	4.478804526730912	302.07295814976345	1.46894766575358e-14	1.937611921017817e-12	30.412620113092213	31.582199435643584	37.627325784260336	25.130942222684443	30.448330709588845	29.573458535652218	33.180218572061136	38.01876954395024	37.80431112190374	28.400985165915653	12.149692796010111	15.207558128923667	13.191386408009807	12.274052455678577	10.629233593989897	10.122183890621306	10.978879515664637	12.78291182055303	11.710362932700331	13.88032969812493
ENSMUSG00000024065.9	Ehd3	1.2029152566595103	3.1283310609122448	301.2724749536327	1.5105805624527685e-14	1.9790646693215664e-12	5.419764276773052	4.882371064113077	4.322339865339561	4.857240933796152	5.8436190250726066	5.134280995772954	6.318692349760575	5.696371572347799	4.647215041228498	5.383703232000494	10.680325616709249	13.534726734742064	12.893035180688099	14.008715115367625	11.491063344853941	12.242753141449791	11.862772358027469	12.271595347730909	11.771354406308145	10.257902191541106
ENSMUSG00000006057.17	Atp5mc1	-1.0396005955299463	7.704205092022277	299.9739966887718	1.5808716744659588e-14	2.057255152207714e-12	260.9539074062271	284.9343581684067	267.6927394862472	319.7754009545276	304.53922689517145	257.7409059878023	293.1249881536912	280.3852034570107	240.8719436537872	295.16738154576626	119.98369907395545	127.62182781792741	119.97981498722974	134.5414871961855	154.26752540466418	160.08884130921183	142.28348728245888	129.50915804480297	126.58780347301841	149.90756073974924
ENSMUSG00000005103.13	Wdr1	-1.278328355977158	6.437108796864344	299.37490241541104	1.6144963855422935e-14	2.087005661044338e-12	100.59082497690785	125.73637614902087	124.86759610980954	119.23470570527425	113.51719254447264	112.5177680223643	127.42223989629284	159.39530227782257	136.02241777977795	107.23192476105332	45.988999626774735	53.37852903252207	55.55726068769235	45.915994946617715	46.34728882424423	42.665853326669136	51.40534688478569	49.23247181172996	54.617864615797636	60.56563373157439
ENSMUSG00000023019.13	Gpd1	1.9800900468298257	6.881994622037348	298.8693456487673	1.64347729281022e-14	2.1103989872576266e-12	56.427488641602864	46.39273927448033	47.60838112547923	33.831739025832334	27.26090215045833	59.12124566632557	56.69822148821036	45.49364626784554	55.92322819276091	47.959172752700056	145.0506645357597	177.44178824828134	184.8925177316528	204.63762830816572	226.4377871344274	190.427118724398	191.43258138542365	163.4021356718693	186.20696892465682	210.91330248614221
ENSMUSG00000050043.17	Tmx2	-1.0616878912739118	4.246658131034437	298.520727038228	1.6637914740458245e-14	2.1224287290624035e-12	25.457407060042566	26.37297507853549	28.00124521459107	22.76567707231414	27.288862050099826	24.74723439962564	25.558118831766986	26.703352710191492	26.473460965200545	22.679174967654255	12.85148010552694	12.77434882829588	13.255318813864458	11.984942012397068	9.958921565540084	15.38119563267595	11.281263909104553	11.102871981280346	11.40540556466126	12.593860116347496
ENSMUSG00000039640.8	Mrpl12	-0.8009939203891359	5.551790805058447	296.91334898800926	1.761056463581784e-14	2.2318225378333852e-12	58.84315500496457	60.97856747438299	59.51047640684903	62.25715770796112	62.26669650161098	56.37440533358704	57.74661438929171	60.3145225307414	53.625728621816485	63.40806028800582	30.922503325585303	32.42251393086526	30.176095563395613	32.4855007178131	37.505553972787176	34.74906145690945	38.170214587300144	31.701621314971515	36.77785858551197	36.93521878208365
ENSMUSG00000050556.10	Kcnb1	-1.224178641370481	4.880317568261179	296.5845892464091	1.7817030122929203e-14	2.243326065477904e-12	45.68087033280144	48.53771400976013	44.55977426393538	41.98345641907283	43.72928303929931	37.81397953386781	38.053828814925794	39.591071199666146	37.59544752454515	34.148803592350966	14.781395206698223	17.306201150715133	17.176506372949763	17.84599918074037	21.64150263280826	18.18034704376955	19.492163207896112	17.12910183954106	14.150021877012898	18.65380893577277
ENSMUSG00000025521.16	Tmem192	-1.186856626814333	2.829224854246898	295.93653772019974	1.823177438667392e-14	2.275301075806459e-12	8.981323658652487	8.825038910865478	9.584318831839896	9.207639335370098	11.155999956956794	9.318720007327912	10.48392901081351	9.84621692595864	9.555509579155226	11.10551343026189	3.9475536160321663	4.866418601255573	3.921187559085306	4.0212634383700685	4.692184199148693	4.693526608500382	3.3727490037529075	4.16357699298013	4.726839204605602	4.773479237647842
ENSMUSG00000002980.15	Bcam	-0.808215472660084	5.741558207711142	295.8227568564936	1.8305671368014833e-14	2.275301075806459e-12	65.93530368714188	67.35220668778584	63.12286672908934	71.21137577722011	73.2269771610773	58.01737525223439	67.77718430774571	73.82085150771084	73.72884986758021	66.52904766887568	44.804733541965085	37.50183834592576	37.61356544448677	38.45168895644059	37.2501970095682	35.286272333786	38.14695424934323	37.91046419924013	39.67495358188315	41.911824795801614
ENSMUSG00000029469.15	Ift81	-1.4172597232793942	4.2274818442481354	295.62151490447616	1.8437171103178885e-14	2.2770493483480164e-12	22.948830451936182	29.7640779933588	30.172855581718192	24.455152179721498	26.61782445870393	25.876776218695692	28.901642137918323	26.110517659675658	28.039937945389926	28.947157957567875	8.838133929227572	12.591858130748795	12.275021924093132	8.778444368729431	7.8522266189835275	10.998685847630412	8.466763016317644	9.605445168015562	12.198294721562844	10.224047728862752
ENSMUSG00000021952.18	Xpo4	-2.2966894634131645	7.175750964133343	295.17846511742107	1.8730316766377618e-14	2.29762823645922e-12	199.66411595631925	230.98313649341657	197.82535209771498	242.31296727990025	271.63042501713096	200.23695883514523	264.8750497110397	291.906823786601	274.5511987278589	228.48228450784708	57.414974259845614	62.01642204975071	66.36183727712849	33.79963909636542	30.323639382253457	40.34736427909666	37.798049179989484	46.67588944761935	50.53143588407408	63.51097198459114
ENSMUSG00000027452.12	Acss1	-1.5803027491488442	5.834075262781069	295.01345709130766	1.8840788530016298e-14	2.29762823645922e-12	80.67706251996458	70.293886324741	77.17569150867159	86.07875672240486	102.44507228644034	68.92772236825192	90.47347386899334	82.45562289565886	78.68936030484659	117.11505146714119	29.584721266818846	28.86394532869712	28.641717822883972	21.23647619740533	35.33501978542587	24.344134999511017	27.447198789161593	30.459852738117792	29.76383912061334	30.164326246412955
ENSMUSG00000000567.6	Sox9	-2.3023411064936763	4.044915265418783	294.12447836228944	1.9448289617722654e-14	2.356889598047764e-12	21.121595638624125	30.642496218282908	26.414299177075097	28.087523660647317	21.948521218574143	21.769351422077328	33.49190294805829	29.925282332560155	31.486187301806563	29.285264923828777	6.64504858698748	5.626796507701757	6.457172991319824	4.389222184364716	3.7665152074799035	6.9837413993951465	6.885060035247315	7.085385409106537	3.4765139956454107	3.994826596045711
ENSMUSG00000031111.17	Igsf1	-2.8550981926478958	1.2057265328908777	293.03496989968903	2.0222074735742455e-14	2.435441174695939e-12	2.880217587085108	2.921251306142971	3.9464842248752516	3.378950214814715	4.585423541205299	4.903238350963171	4.363581263960217	4.948883899958268	3.863976551133807	3.849217769739484	0.43861706844801845	0.8516232552197254	0.23441882146705634	0.5519381189919702	0.5745531672426971	0.4523881068434103	0.5117274350521653	0.5478390780237012	0.548923262470328	0.8463615669588371
ENSMUSG00000078486.4	Perm1	-1.55830093206364	8.365483711148766	292.47718866767286	2.0631138130731985e-14	2.4693689404623036e-12	443.739328900596	511.4028335523296	556.8718930857042	533.4517651638731	526.345110751157	444.4747058040647	493.3963672035017	458.5965747294662	468.376617076625	486.7439902748273	115.66332094974247	142.67731036556185	144.38068322175513	163.55766259462052	172.4297894136139	176.6010072089963	202.20211785947603	152.554921927	167.6655609478813	234.23902727152776
ENSMUSG00000027673.13	Ndufb5	-0.8762322536606962	6.944166939864958	292.0487148221473	2.0951488022977062e-14	2.4923273175799094e-12	146.6743063702696	162.0988049947166	156.5021125155556	162.99211098712482	181.2360694761753	152.71918821926653	154.6521203811355	159.73038295854892	149.75519930610486	167.1808907019284	78.62210951930732	80.20466157194342	75.35499570068284	79.9258961835515	97.13140488441819	96.72623209445666	94.66957548465058	93.38830150044028	83.58881457950939	88.73254667996449
ENSMUSG00000140415.1	Gm52321	1.5527174466644769	4.030197937275151	291.65669983919486	2.1249326903159087e-14	2.512344199099114e-12	7.804460558553195	7.987477347565745	8.561156255020387	6.420005408147959	6.850175412166452	8.54857785796197	8.04712388938118	9.975094110853385	9.24221418311735	9.206912773566064	15.68056019701666	23.419639518542446	22.738625682304463	26.545595246756665	23.26940327332923	28.274256677713144	24.353573840891684	27.684134742797706	26.98872707145779	23.96895957627427
ENSMUSG00000033196.18	Myh2	-5.012620392431675	12.227422507137721	289.3670738985386	2.3083635620857763e-14	2.7126769375056485e-12	10458.101028787609	9132.52614625054	9303.220574510422	10305.333549530344	9487.38110625197	7875.2169053663465	9320.09955084012	8910.156156631116	8520.277158847404	9712.148614072545	202.70687818325175	266.89264516261034	241.30221049740717	185.1620975380205	169.33358623458378	187.28867623317186	290.75422446145757	140.31984918447068	271.77800639642015	926.69820689457
ENSMUSG00000032009.9	Sesn3	-0.9516868816198629	5.833874090923726	288.91026393880975	2.346984293659796e-14	2.7414473165098463e-12	73.12036261406386	84.02172463053174	76.52838457231638	71.92940269786824	86.73160868791973	67.87519476411846	75.73930336730949	75.41892860040569	70.28260051116358	69.5980185933977	39.21236591925285	45.744334851802385	41.83310423089378	35.71828112905179	33.22832483886932	36.84135645106023	38.68194202235231	34.91561057271056	39.8884237395105	42.38578727329857
ENSMUSG00000038583.14	Pln	-2.1719938463151998	2.793861202103588	288.38871149770085	2.3919407395558123e-14	2.777229397604024e-12	10.467887574567381	13.584839990105422	14.533084764619973	11.066061953518192	13.728310723974401	13.297787779051951	7.140405704662174	8.119262648369034	8.563407491701952	11.911768503653267	2.193085342240092	2.828605811979802	3.1966202927325864	2.6282767571046204	2.4258911505802767	2.742602897738175	2.4888561613900766	2.045265891288485	2.3786674707047544	1.9635588353445022
ENSMUSG00000035513.21	Ntng2	-1.0671717445562177	3.4350559984368303	288.1159925304367	2.4158209539618146e-14	2.7882600176975943e-12	13.50295556956029	15.505103086451152	15.326557783377961	13.558037736944044	13.979949820747862	14.016587118460166	13.96912703332719	17.449970834748687	13.628349727647617	14.694648918262219	7.1275273622803	7.695024413235375	6.478483793271375	5.913622703485395	6.766959525302877	6.616176062584875	7.792213215567062	5.9166620426559735	7.166498148918171	8.091216580126483
ENSMUSG00000045968.8	Teddm2	1.7219590644498908	1.979396459198573	287.73905935310444	2.449254797919775e-14	2.8101213332345823e-12	2.1059655475461003	1.5729814725385227	1.6495886442600258	1.5627644743518057	1.5657543799237605	1.8740125634571283	2.011780972345295	1.7269542775896043	2.297499570944426	1.7685595158262495	5.921330424048249	5.626796507701757	6.67028101083533	5.861057168343303	8.171422823007248	6.361707752485457	4.652067591383321	6.391455910276515	5.153779519860302	4.739624774969488
ENSMUSG00000031939.17	Taf1d	0.9382250811192353	6.154655518829888	287.1063402512962	2.506514761411685e-14	2.85890124845721e-12	56.0868177442057	48.0474340702676	47.58750025656454	47.8543824173134	50.3837391539753	51.16311012287749	48.226073449742145	45.828726948571884	48.143059191153654	44.83818537183021	103.46976644688756	84.76692901062052	82.83508718567708	86.49658807631305	106.64345176432506	100.51498248927022	99.8798911869999	103.57810835168112	84.13773784197971	83.07885141267946
