Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Unloading_1	CPM_Unloading_2	CPM_Unloading_3	CPM_Unloading_4
ENSMUSG00000032047.6	Acat1	-0.6249509983420735	7.638971245553004	8.645911189957927	0.01366444081067216	0.17153818792485895	267.2123865423383	227.9520078032668	252.78666210352074	198.86472248137184	133.70281015133543	181.93801267046476	132.2001126922112
ENSMUSG00000033819.17	Ppp1r16a	-0.7130015210155406	4.27125218533855	8.631243498488363	0.013725085106510973	0.17198999585106103	17.63778128992332	20.862020852883447	35.66953718040196	14.395033530823161	15.310029480992286	17.198827760254872	13.441629533938386
ENSMUSG00000017707.10	Serinc3	0.7115319043635581	7.510701910155066	8.629003367538807	0.013734375385702956	0.17198999585106103	176.11324617988436	132.61920346576275	92.0877506812695	215.44082169868335	241.55425904788063	184.11747844724638	233.99998081124997
ENSMUSG00000049299.15	Trappc1	-0.5620869527612345	3.607371125700903	8.624003241679718	0.013755139104136935	0.17198999585106103	13.889752765814615	13.159905574679534	17.442114357044762	11.002264685174605	10.469622033840158	10.423531975912043	8.286595985080295
ENSMUSG00000031820.10	Babam1	-0.5163957953412484	4.915410853339109	8.623470271831916	0.013757354551932768	0.17198999585106103	31.262967336389085	34.787037216788534	42.943973499927736	25.15495758416573	22.158309646963072	27.290701900569715	27.027792718779335
ENSMUSG00000031925.18	Maml2	0.7260172457289289	4.203892729190143	8.621781848651919	0.013764375807114738	0.17198999585106103	13.492902686791341	16.373370889426862	10.209010062061743	18.854101156532693	26.962862224136295	15.919576108665668	26.546013882437457
ENSMUSG00000051669.7	AU021092	-1.562346699405247	0.1280169244264686	8.621316091199128	0.01376631340008618	0.17198999585106103	1.6314947693179072	1.78525850819296	1.4466208589966034	0.2908087581984477	1.0756460993671395	0.1895187631984008	0.5781346036102532
ENSMUSG00000078532.10	Nkain1	-0.9935313229198478	2.742340740603359	8.61817961046398	0.01377936995221906	0.17198999585106103	4.8944843079537215	9.640395944241984	13.14358380459771	3.3443007192821486	4.2667295274896535	6.396258257946027	4.528721061613649
ENSMUSG00000115248.2	Gm49037	-2.9907547623581094	-0.8524612307267603	8.617904127138278	0.01378051744342531	0.17198999585106103	0.8377946112713578	0.4080590875869623	1.5292849080821236	0	0.39440356976795116	0	0
ENSMUSG00000015709.10	Arnt2	-1.0584233322829006	1.701828615428727	8.616610698322242	0.013785906589026472	0.17198999585106103	3.4393673515350476	5.967864155959323	4.1332024542760095	1.2601712855266067	2.9042444682912767	1.610909487186407	2.842495134417078
ENSMUSG00000021876.16	Rnase4	0.8260761635878066	5.222557470034612	8.615033471469525	0.013792481611276077	0.17198999585106103	28.705489049350206	30.196372481435212	18.640743068784804	47.886508850011055	65.00487927175413	28.096156644162917	42.155648179914294
ENSMUSG00000122223.1	Gm67512	-1.5801015510623706	-0.5006069887982255	8.612886062593828	0.013801439602997583	0.17198999585106103	0.7496057048217412	1.2751846487092573	0.9919685890262423	0.0969362527328159	0.5378230496835698	0.3316578355972014	0.33724518543931437
ENSMUSG00000010047.13	Hyal2	-0.5945850971720348	3.0348341175156643	8.60879611566269	0.013818520241282198	0.17205192340233758	8.730701738512044	9.538381172345243	11.862291043772148	6.930942070396338	6.812425295991884	5.875081659150425	6.985793126957225
ENSMUSG00000126530.1	Gm23952	1.899205008261306	1.7822411891455765	8.603822364012187	0.013839325994198893	0.17205192340233758	1.4992114096434823	1.6832437362962196	0.7439764417696817	8.627326493220616	7.529522695569977	1.9899470135832085	1.3008028581230695
ENSMUSG00000027435.9	Cd93	-0.8548602172522058	5.587556754577904	8.60073360639324	0.013852265492667269	0.17205192340233758	37.25981297496302	73.39962837970485	82.74671313460571	23.749381919539896	32.16181837107747	42.54696233804098	44.13094140891599
ENSMUSG00000073236.7	2500004C02Rik	1.2285599875790185	0.307939504316284	8.600699643653112	0.013852407850717464	0.17205192340233758	0.7496057048217412	0.6120886313804434	0.5786483435986414	1.8902569282899102	1.6134691490507092	0.8054547435932035	1.7825816944649473
ENSMUSG00000085950.3	Gm13589	1.1598733221597282	1.0773310285603717	8.59971736009039	0.013856525943813234	0.17205192340233758	1.7196836757675238	1.1731698768125165	0.6613123926841615	3.6351094774805963	2.4739860285444206	1.9899470135832085	2.5052499489777635
ENSMUSG00000067242.12	Lgi1	-0.7882534110507329	4.745678343100922	8.598525549130157	0.013861524421469696	0.17205192340233758	31.3511562428387	42.64217465283756	31.660330799754234	25.881979479661847	18.57282264907261	25.53765334098451	11.562692072205063
ENSMUSG00000121929.1	Gm61589	-1.4490012587515804	-0.3173650614905151	8.585987435102403	0.013914240585769488	0.17259187163673012	0.6614167983721245	1.1731698768125165	1.5292849080821236	0.5816175163968954	0.25098408985233256	0.2842781447976012	0.5299567199760654
ENSMUSG00000107171.2	Gm42572	1.190610949977314	0.8989214405751883	8.582787432165894	0.01392773335126602	0.17264490117088852	0.9700779709457826	1.5812289643994788	0.5373163190558813	1.8417888019235023	2.4022762885866116	2.8901611387756123	2.216182647172637
ENSMUSG00000005124.11	Ccn4	-2.4717188055233854	1.5645829321133755	8.579570083385105	0.013941315056355158	0.1726989623052461	0.7055112515969328	14.231060679595311	1.4879528835393634	0.6785537691297113	1.649324019029614	0.5685562895952024	0.9635576726837553
ENSMUSG00000068699.13	Flnc	-1.1162290406122104	11.343491534274305	8.57728513281065	0.013950970372476352	0.17270434572140256	2428.1933501837434	3187.3495331417625	5646.657196958256	1346.5414867115458	1158.11230031862	2243.0019421438733	2179.3747440761176
ENSMUSG00000006589.9	Aprt	-0.616001516853094	3.401058047164049	8.570312413239852	0.013980483934262785	0.17295539239679125	13.096052607768065	12.598824329247462	13.515572025482552	11.293073443373054	8.210765225169165	7.722889600334833	6.88943735968885
ENSMUSG00000001482.16	Def8	-0.551230274148	5.120648341467443	8.556615058453293	0.01403867902229905	0.17343364037082432	38.318079852358416	40.244827513264156	48.60646086228587	28.741598935279917	23.59250444611926	36.008565007696156	27.413215787852838
ENSMUSG00000105161.2	Gm42595	1.3810589130963256	-0.013447439918476387	8.555310598895078	0.014044236314776274	0.17343364037082432	0.5291334386976996	0.5100738594837029	0.37198822088484085	0.9693625273281591	0.6812425295991883	1.7530485595852074	1.5416922762940084
ENSMUSG00000028478.19	Clta	-0.6580945972001817	4.870605534865223	8.554680619516278	0.014046921112789133	0.17343364037082432	27.338560999381148	31.420549744196098	51.87169080116392	24.718744446868055	22.481003476773214	25.158615814587705	21.150090915408427
ENSMUSG00000112008.2	Gm47218	0.8994866021686482	1.7825285327922347	8.545802522025307	0.014084822565768651	0.17378703995839712	2.1165337547907983	1.7342511222445898	2.8519096934504464	3.3443007192821486	4.804552577173223	3.3639580467716144	5.203211432492278
ENSMUSG00000045100.12	Slc25a26	-0.5681357659726064	3.2426606984995487	8.541680177527779	0.014102462887690775	0.17389014475737208	10.670857680403609	11.782706154073537	12.110283191028708	7.657963965892456	8.282474965126974	8.765242797926037	6.3594806397127845
ENSMUSG00000050732.10	Vamp8	-0.7838181618028003	4.857862387707297	8.53774551013384	0.014119324790999878	0.17396498990479692	29.851944833195223	27.237944096429732	56.91419779538065	24.961085078700094	23.98690801588721	23.073909419405297	16.284124668355464
ENSMUSG00000005161.16	Prdx2	-0.5828715503470205	6.738321234697561	8.535931013988263	0.014127108897234175	0.17396498990479692	113.19046142808291	115.53172917305871	166.32006676006662	100.81370284212854	79.99221492293627	91.39542355242878	79.4935079964098
ENSMUSG00000114960.2	Gm47649	1.1903136859783103	0.8598613063816523	8.527358846409891	0.014163952685834914	0.17409461130245973	1.5433058628682905	0.8161181751739246	0.61998036814140145	2.278001939221174	2.223001938692088	1.610909487186407	2.9870287853196413
ENSMUSG00000038168.6	P3h2	-0.8652162831724445	4.559215214110305	8.523246101765203	0.014181670408752173	0.17409461130245973	18.69604816731872	34.22595597135646	42.034668959987016	14.68584228902161	25.492812555001205	15.398399509870066	13.827052603011888
ENSMUSG00000142613.1	Gm2192	1.2025888551178512	2.573473106521943	8.520877585031752	0.014191886036410528	0.17409461130245973	2.910233912837348	4.794694279146807	2.3972574234800854	6.300856427633033	12.907753192405673	3.742995573168416	7.901172916006793
ENSMUSG00000047996.17	Prrg1	0.8008547904502058	1.8633332862596776	8.52031640652195	0.01419430774174146	0.17409461130245973	2.8661394596125396	2.7543988412119953	1.8599411044242042	3.828981982946228	4.230874657510749	4.9748675339580215	4.336009527076898
ENSMUSG00000020085.16	Aifm2	-0.5570284444995995	4.883423392589734	8.518637474046507	0.01420155595007362	0.17409461130245973	43.47713087966098	31.012490656609135	33.5616039287212	22.24687000218125	23.771778796013784	29.991344276146926	21.92093705355543
ENSMUSG00000097115.5	1810019N24Rik	1.759066590643087	-0.7554317258594415	8.515862929963228	0.014213543800942745	0.17409461130245973	0.1322833596744249	0.15302215784511086	0.33065619634208077	0.6785537691297113	1.111500969346044	0.3316578355972014	0.7226682545128165
ENSMUSG00000020483.15	Dynll2	-0.7129436045095916	6.440343532217029	8.51520615309913	0.014216383281918231	0.17409461130245973	93.56842974304323	83.70312034127564	157.55767755700148	68.04924941843677	54.7503864577874	83.29349642569716	66.34094576427655
ENSMUSG00000046070.10	Igfals	-1.5405889709050713	1.1731820111241733	8.514704182672942	0.014218553937492853	0.17409461130245973	2.33700602091484	6.1208863138044345	2.025269202595245	0.33927688456485566	1.3624850591983766	1.4687704147876062	1.5898701599281961
ENSMUSG00000099148.3	Gm3331	2.038726581327222	-0.6376655678900546	8.513598816064492	0.014223335240793888	0.17409461130245973	0.1763778128992332	0.20402954379348115	0.20666012271380046	1.2601712855266067	0.824662009514807	0.1421390723988006	1.0599134399521308
ENSMUSG00000015243.5	Abca1	0.6796945192362223	6.7159464828950854	8.511923715908488	0.014230584618476552	0.17409461130245973	75.22513720152297	83.2440538677403	76.00959313413581	112.00984003276878	155.93282953825633	83.48301518889555	149.30326138234787
ENSMUSG00000022865.15	Cxadr	1.3216693086177496	0.7984416877073558	8.506212620936166	0.014255333974361713	0.17428355439934393	0.6614167983721245	0.9691403330190355	1.0333006135690024	2.3264700655875816	1.1832107093038535	3.790375263968016	1.6380480435623839
ENSMUSG00000093593.2	Gm20683	-1.022287710516128	3.960833653838273	8.50343597568773	0.01426738535118154	0.17431710869382272	14.110225031938658	21.21907255452204	30.08971386712935	16.13988608001385	11.18671943341825	5.164386297156422	10.454600748618745
ENSMUSG00000112947.2	Gm47493	0.9126136739160461	4.003439633432963	8.497875913844963	0.014291554201755185	0.17449857248948802	16.050380973830222	10.099462417777318	5.662487362358133	24.3794675623032	19.82774309833427	15.682677654667666	19.945643824553734
ENSMUSG00000050332.8	Amer1	0.6234093662660914	4.8025371856486965	8.495129439091446	0.014303510857952107	0.17453078721136348	20.371637389861437	21.015043010728558	22.36062527763321	26.560533248791558	25.923070994748063	43.92097337122939	34.591720449346816
ENSMUSG00000102627.2	Snurf	-1.354789414738881	0.022683674594722446	8.489469675101054	0.01432818820179674	0.17471807618466986	1.322833596744249	1.989288051986441	0.9919685890262423	0.6300856427633034	0.7170973995780929	0.236898453998001	0.6263124872444409
ENSMUSG00000027858.14	Tspan2	-0.7170516596147384	2.594366507314345	8.48078407897693	0.014366157852365814	0.17506710252102256	7.143301422418945	8.263196523635987	7.605092515867858	3.1504282138165167	5.163101276962269	4.8327284615592205	5.492278734297405
ENSMUSG00000106847.2	Peg13	0.4912884739115382	5.09354706862314	8.477124823540592	0.014382190607523377	0.1751485241085259	26.544860841334597	26.829885008842773	29.55239754807347	32.18283590729488	39.47621184677402	42.68910141043978	41.09573473996216
ENSMUSG00000120097.2	Gm36914	0.7660543305342464	2.155632081436826	8.472764420641157	0.014401323385459474	0.17519923387300346	2.8220450063877314	2.499361911470144	4.009206380647729	5.379962026671283	6.023618156455981	4.927487843158421	4.865966247052964
ENSMUSG00000034652.13	Cd300a	0.9856997182984303	1.448504971989602	8.468863263531908	0.014418466911540972	0.17519923387300346	1.014172424170591	2.2443249817282926	1.8186090798814443	3.198896340182925	4.159164917552939	3.1270595927736133	2.890673018051266
ENSMUSG00000007888.16	Crlf1	-1.3578165194828749	1.4119942026935193	8.467179043942926	0.014425875722641734	0.17519923387300346	2.777950553162923	5.559805068372361	3.554554110677368	0.6300856427633034	2.330566548628802	0.9002141251924038	2.2643605308068246
ENSMUSG00000030421.10	Uri1	0.6999187402848496	5.118569566801213	8.467147480015653	0.014426014614559833	0.17519923387300346	25.22202724459035	24.63656741306285	26.74181987916578	33.97615658285198	28.504621633229196	58.18226030190905	45.33538849977069
ENSMUSG00000056716.12	Gm5420	-1.9600333162783714	0.4647052871124317	8.46512276415917	0.014434927394953438	0.17519923387300346	2.9984228192869646	1.5812289643994788	2.149265276223525	1.3086394118930147	0.6453876596202837	0.0473796907996002	0.2890673018051266
ENSMUSG00000097885.9	5031434O11Rik	0.922051445160847	1.3578232606174951	8.463408614649977	0.014442478222099164	0.17519923387300346	1.587400316093099	1.78525850819296	1.5292849080821236	3.005023834717293	4.3384392674474626	2.4163642307796103	2.601605716246139
ENSMUSG00000103793.2	Pcdhga6	0.6791562079241095	3.359845172502765	8.458769969823106	0.014462935188492898	0.17533383565079091	8.642512832062428	8.263196523635987	5.827815460529173	9.208944009617511	14.700496691350907	11.46588517350325	13.104384348499071
ENSMUSG00000048782.17	Insc	-1.8354318195710895	0.8240625127497602	8.449487516356552	0.014503976228699927	0.17559068791704266	1.0582668773953992	4.947716436991918	2.645249570736646	0.1938725054656318	1.6134691490507092	0.6633156711944028	0.6744903708786287
ENSMUSG00000032766.10	Gng11	-0.6892713037546863	3.1682190683567972	8.446900504582054	0.014515439182233442	0.17559068791704266	9.700779709457827	15.557252714252938	8.88638527669342	6.979410196762745	6.131182766392695	7.249092692338831	7.852995032372605
ENSMUSG00000017009.4	Sdc4	-0.7952843679834425	6.122412771195319	8.446405677935084	0.014517632977171336	0.17559068791704266	109.9274718894471	53.09868877225347	112.34044270722194	65.14116183645228	40.444293336204446	46.4320969836082	59.64421993912445
ENSMUSG00000112788.2	Gm47821	0.6112465695764076	4.913956345557324	8.445506207761019	0.014521621760998348	0.17559068791704266	29.499189207396753	22.137205501592703	17.64877447975856	41.585652422378026	33.56015830025475	35.582147790499754	30.40024457317248
ENSMUSG00000061742.13	Slc22a12	1.5917546532770537	-0.17523835923064623	8.438722093140582	0.014551748880230178	0.17584145582368468	0.39685007902327474	0.15302215784511086	0.5373163190558813	0.7270218954961193	0.9322266194515209	0.947593815992004	1.8789374617333228
ENSMUSG00000005667.9	Mthfd2	-1.02216552698368	1.2114488539400883	8.424008087157496	0.014617349047814567	0.17652027573537513	2.1165337547907983	4.182605647766364	3.141233865249767	1.4540437909922386	1.4700496691350906	1.0897328883908046	2.168004763538449
ENSMUSG00000034218.17	Atm	0.47537384223849477	4.776038418509654	8.4083282685182	0.014687645503042458	0.17720702710450006	23.193682396249166	20.555976537193224	23.228597793031174	27.96610891341739	34.45653004972737	29.943964585347327	31.797403198563924
ENSMUSG00000025060.16	Slk	-0.46855410750577753	6.12337586775115	8.40223455305069	0.014715074365702848	0.17720702710450006	74.3432481370268	84.21319420075935	89.64916123324664	57.2893253650942	56.041161777027966	65.52611237584708	60.31871031000308
ENSMUSG00000022808.6	Snx4	-0.5851429640438198	4.487395518466092	8.401924736149539	0.014716470543633165	0.17720702710450006	35.27556257984664	23.463397536250334	24.055238283886375	21.713720612150762	18.070854469367944	17.909523122248874	15.898701599281962
ENSMUSG00000051844.15	B230319C09Rik	1.476730947034262	-0.4961056877752854	8.40060325756404	0.014722427518557178	0.17720702710450006	0.3086611725736581	0.4080590875869623	0.20666012271380046	0.9693625273281591	0.5736779196624744	1.2318719607896051	0.6744903708786287
ENSMUSG00000097586.2	Gm26528	1.3563609934622707	0.5872091462319818	8.399816805099897	0.014725974068474907	0.17720702710450006	1.2787391435194408	0.357051701638592	0.5786483435986414	1.8902569282899102	2.6174055084600396	1.5635297963868067	1.5416922762940084
ENSMUSG00000036390.9	Gadd45a	1.0013705145762606	2.5587883407704965	8.397205632081862	0.014737756638070297	0.17720702710450006	1.896061488666757	5.30476813863051	3.885210307019449	9.112007756884696	7.457812955612167	7.675509909535233	5.299567199760654
ENSMUSG00000004945.16	Tmem242	-0.7922904624597604	5.732183256177967	8.39661004783283	0.01474044571429851	0.17720702710450006	61.55585670183239	43.611314985856595	104.65268614226856	49.9706382837666	35.496321279115605	41.220330995652176	34.92896563478613
ENSMUSG00000108753.2	Gm45094	1.2345029437532264	0.2307818251858094	8.392949373563699	0.014756986657783983	0.17729208473399233	0.3527556257984664	0.8161181751739246	0.6613123926841615	1.5994481700914625	1.7927434989452324	1.0897328883908046	1.2526249744888818
ENSMUSG00000023020.4	Cox14	-0.5714517473385711	5.429191126803731	8.386686901492014	0.014785335554784451	0.1774673199496516	55.426727703584035	43.713329757753336	59.476783317031774	46.23859255355319	31.265446621604855	33.35530232291854	31.508335896758798
ENSMUSG00000105247.2	Gm42519	0.663256508361937	5.911054035268689	8.384626940584404	0.014794674824527537	0.1774673199496516	59.17475622769274	38.86762809265816	37.11615803939856	91.36241820067899	72.46269222736629	63.10974814506747	58.48795073190394
ENSMUSG00000032579.15	Hemk1	-0.7233042794576656	2.878056077544975	8.383453609105363	0.014799997531305701	0.1774673199496516	7.231490328868562	8.56924083932621	12.316943313742508	5.67077078486973	6.848280165970788	5.685562895952024	4.480543177979462
ENSMUSG00000048007.5	Timm8a1	-0.7466227671116048	2.717383141526276	8.37361211454052	0.014844732989468905	0.17788985853662995	8.333851659488769	7.957152207945764	9.010381350321701	6.979410196762745	3.800616217763893	5.401284751154423	3.9505864580033965
ENSMUSG00000022965.9	Ifngr2	-0.5432328729460356	5.039099444847638	8.358801409017996	0.01491236226542295	0.1785253352109198	37.568474147536676	46.92679507250067	35.380213008602645	29.80789771534089	21.226083027511553	29.470167677351323	29.195797482317783
ENSMUSG00000074024.8	4632427E13Rik	0.6862394988436764	5.058251788127581	8.350912038473444	0.014948537739502945	0.1785253352109198	30.469267178342538	27.339958868326473	16.160821596219197	46.14165630082037	42.882424494769964	31.886531908130934	37.72328288556902
ENSMUSG00000111531.3	Gm32688	-1.6647513777869452	-0.1957966445388677	8.350800822263881	0.014949048455196784	0.1785253352109198	0.6614167983721245	1.1731698768125165	2.025269202595245	0.1938725054656318	0.5019681797046651	0.710695361994003	0.19271153453675105
ENSMUSG00000029056.14	Pank4	-0.4746713625154279	5.211456525054984	8.349535151312041	0.014954862012934871	0.1785253352109198	45.19681455542851	41.469004776025045	45.38256294795058	30.244110852638563	37.39662938799755	28.23829571656172	30.78566764224598
ENSMUSG00000102783.2	Gm38254	1.2933163171531898	1.5514408420783208	8.347372078290904	0.014964803845784153	0.1785253352109198	1.2787391435194408	1.938280666038071	1.4466208589966034	6.979410196762745	3.7289064778060834	2.6532626847776113	1.8789374617333228
ENSMUSG00000024293.17	Esco1	0.6240727090440397	3.909187919964377	8.34532452901829	0.014974222010252601	0.1785253352109198	14.903925189985205	10.507521505364279	8.8037212276079	19.968868062960077	15.596868440823522	17.672624668250876	17.103148690136656
ENSMUSG00000021699.18	Pde4d	0.6150075495970853	7.991975513233936	8.344852960211556	0.01497639210346479	0.1785253352109198	231.36359607056917	187.4521433602608	166.77471903003698	335.8841157192071	248.65352330370374	285.841674593988	325.48978183257253
ENSMUSG00000027533.11	Fabp5	-0.8755636020207812	2.6605781733709954	8.344034154261372	0.014980161028427766	0.1785253352109198	9.08345736431051	10.813565821054501	5.414495215101573	6.252388301266626	4.08745517759513	3.221818974372814	4.817788363418776
ENSMUSG00000021262.16	Evl	-0.8679939219183762	2.3180987150856107	8.343298853036192	0.01498354655374084	0.1785253352109198	4.93857876117853	6.018871541907694	8.845053252150661	2.37493819195399	3.7647613477849884	3.6482361915692154	4.673254712516213
ENSMUSG00000078572.4	Ndufaf8	-0.6367507188572651	2.9907842275097756	8.337227993060377	0.015011533494375943	0.17874508731701297	10.185818694930719	8.008159593894135	11.407638773801786	7.609495839526049	5.378230496835697	5.827701968350825	6.600370057883723
ENSMUSG00000034255.19	Arhgap27	-0.6645280960789902	3.9474929720982317	8.329611651989067	0.015046733818283094	0.17905039670676134	20.371637389861437	17.189489064600785	20.748676320465567	7.851836471358088	12.011381442933057	14.592944766276862	14.597898741158891
ENSMUSG00000103932.2	Gm36963	1.4043803556381698	-0.35967232557402223	8.326036276626905	0.01506329218516807	0.17913362706552252	0.44094453224808305	0.4590664735353326	0.16532809817104038	0.8239581482289352	1.111500969346044	0.8528344343928036	0.9635576726837553
ENSMUSG00000039480.15	Nt5dc1	0.6024567836668309	2.829924525923781	8.31503791450131	0.015114365147450053	0.1794225428091561	5.996845638573929	5.457790296475621	4.794514846960171	7.609495839526049	7.708797045464499	8.386205271529235	9.201975774129863
ENSMUSG00000106478.3	Gm36551	1.111278933958454	0.31585473955174487	8.314081654319159	0.015118815519529363	0.1794225428091561	0.9259835177209743	0.6120886313804434	0.5373163190558813	1.1632350327937908	1.5417594090928999	1.5161501055872064	1.7825816944649473
ENSMUSG00000031805.18	Jak3	-0.7486508302275333	3.7680341318760933	8.313606550919811	0.015121027203456393	0.1794225428091561	12.96376924809364	15.76128225804642	24.096570308429136	7.9487727240909045	13.911689551815003	10.613050739110445	9.394687308666613
ENSMUSG00000100254.2	Trpc2	0.8178971868252563	1.6634153387843353	8.310831918961657	0.01513395131529081	0.1794225428091561	2.469289380589265	2.1423102098315523	1.8186090798814443	3.5866413511141886	3.2269382981014183	3.506097119170415	4.817788363418776
ENSMUSG00000002233.14	Rhoc	-0.5815626347075598	4.173985815634051	8.310503034080453	0.015135484123783589	0.1794225428091561	18.211009181845828	24.024478781682404	24.261898406600178	16.236822332746666	14.34194799156186	11.371125791904047	17.295860224673408
ENSMUSG00000026154.5	Sdhaf4	-0.8462864902931799	4.2285158741041995	8.306296730220675	0.01515510453629877	0.17945258969310038	26.23619966876094	19.127769730638857	29.59372957261623	22.05299749671562	12.585059362595532	12.413478989495253	8.575663286885423
ENSMUSG00000028399.19	Ptprd	0.6899255179802363	5.43282078412532	8.305851988389445	0.015157180827254929	0.17945258969310038	34.217295702451246	38.102517303432606	23.476589940287734	41.634120548744434	67.26373608042512	40.74653408765617	56.271768084731306
ENSMUSG00000026761.13	Orc4	0.7589250209186174	3.80201523033701	8.303471017637369	0.015168302262115388	0.1794708157734815	12.125974636822283	11.986735697867017	5.703819386900893	18.51482427196784	14.413657731519669	17.056688687856074	17.24768234103922
ENSMUSG00000002984.18	Tomm40	-0.5887076799187126	5.078066440732271	8.299279340174602	0.015187905219995178	0.1795117663025084	31.439345149288318	41.928071249560375	51.62369865390736	25.97891573239466	23.26981061630912	29.612306749750125	31.990114733100675
ENSMUSG00000026491.14	Ahctf1	0.4781782090370698	5.82058496356838	8.298632782430069	0.015190931638519799	0.1795117663025084	51.67869917947533	46.92679507250067	39.63741153650693	62.136138001735	69.02062470939146	64.24686072425787	61.33044586632102
ENSMUSG00000024168.9	Tmem204	-0.8920379629150252	3.8061821648905116	8.292506440749962	0.015219643820413329	0.17973765999769334	14.77164183031078	25.29966343039166	16.615473866189557	10.17830653694567	14.915625911224334	5.496044132753624	10.020999795911054
ENSMUSG00000022849.6	Hspbap1	0.7387303802310453	2.691873368184679	8.285839894644939	0.015250961691628859	0.17999402172917991	3.659839617659089	6.222901085701175	3.967874356104969	8.578858366854208	6.884135035949693	8.480964653128435	6.841259476054662
ENSMUSG00000024958.15	Gpr137	-0.6997591613515496	3.3232726203386327	8.282371695226328	0.015267285019283098	0.18007320428915138	9.436212990108977	12.7008391011442	15.995493498048157	6.834005817663521	7.493667825591071	10.328772594312843	6.648547941517911
ENSMUSG00000027634.15	Ndrg3	0.4877213498296953	5.063515328609984	8.278606095669975	0.015285031796623659	0.18014804901686038	30.777928350916195	27.850032727810177	22.732613498518052	37.02964854393568	40.121599506394304	35.771666553698154	39.16861939459465
ENSMUSG00000027598.17	Itch	0.47172476016652504	5.113208681996105	8.276945261223918	0.015292866948041002	0.18014804901686038	31.792100775086787	28.56413613108736	24.468558529313977	39.404586735889666	39.47621184677402	36.956158823688156	40.99937897269378
ENSMUSG00000028763.19	Hspg2	-0.9847396173422029	9.305200825218217	8.2745042306032	0.015304391490624292	0.18017049190408105	460.0815249476498	1139.5560094725406	1045.782884980916	300.35697909263007	448.7595526559706	431.81850194755623	601.4045214055658
ENSMUSG00000032410.14	Xrn1	0.49874941617068236	5.686134318980931	8.272193948825528	0.015315308333001834	0.1801857569579927	47.489726123118544	43.91735930154682	33.3549438060074	58.98570978791848	58.87369650536144	57.28204617671664	59.88510935729539
ENSMUSG00000050106.19	Tmc8	-1.3731971889579029	-0.015943830071545664	8.26934268477745	0.015328794364428846	0.1802312105748602	0.8818890644961661	1.989288051986441	1.322624785368323	0.48468126366407954	0.8605168794937116	0.2842781447976012	0.4817788363418776
ENSMUSG00000064225.7	Paqr9	-0.7005116397267337	3.6509967650500808	8.264812668394944	0.0153502499120933	0.18037025147647898	10.979518852977268	21.015043010728558	15.995493498048157	8.578858366854208	8.246620095148069	11.84492269990005	10.695490166789684
ENSMUSG00000041319.15	Thoc6	-0.7810817925068706	2.254944798565462	8.258039909754515	0.015382394948586653	0.1806304249714309	4.93857876117853	5.916856770010954	7.605092515867858	4.701408257541571	3.693051607827179	2.9375408295752123	2.9870287853196413
ENSMUSG00000015711.9	Prune1	-0.6141425425206596	5.882197602857172	8.25592565855251	0.015392446180178859	0.1806304249714309	55.426727703584035	84.1111794288626	80.80410798109598	40.810162400515495	46.64718584255495	62.16215432907546	42.300181830816854
ENSMUSG00000030560.18	Ctsc	0.5799693707081829	4.082462089526973	8.251925368439908	0.015411485258684696	0.1806304249714309	12.831485888419216	14.894156696924124	11.696962945601108	24.718744446868055	19.82774309833427	17.909523122248874	16.091413133818712
ENSMUSG00000113126.2	Gm47588	1.2297686139548758	0.008631152632813846	8.249550042290457	0.015422803800012843	0.1806304249714309	0.44094453224808305	0.6120886313804434	0.49598429451312115	1.5994481700914625	1.4341947991561859	0.8054547435932035	1.011735556317943
ENSMUSG00000019996.18	Map7	0.862675621603656	2.8944821400397416	8.247919489171188	0.015430579229895118	0.1806304249714309	5.026767667628146	5.151745980785399	4.835846871502931	7.076346449495561	5.665069456666934	13.408452496286857	10.310067097716182
ENSMUSG00000035504.17	Reep6	-0.8852314694886328	1.8087417391220735	8.244650615530801	0.015446181284995858	0.1806304249714309	3.5275562579846644	5.916856770010954	4.46385865061809	2.13259756012195	1.7927434989452324	2.9375408295752123	3.1797403198563923
ENSMUSG00000079487.12	Med12	0.5019279841223154	5.94883637103033	8.242753488084997	0.01545524478351714	0.1806304249714309	49.25350425211087	55.240998982085024	45.010574727065745	61.79686111717014	64.68218544194399	80.64023374091954	75.15749846933291
ENSMUSG00000061039.6	Or8b53	1.4729568726337947	0.3068687343140602	8.239488824878796	0.01547085659158838	0.1806304249714309	0.4850389854728913	0.8161181751739246	0.41332024542760093	0.7270218954961193	1.3983399291772813	1.4687704147876062	2.7461393671487024
ENSMUSG00000038766.17	Gabpb2	0.4718841271175661	5.335654321057441	8.239232644488423	0.015472082460634145	0.1806304249714309	37.74485196043591	28.87018044677758	32.362975216981155	44.251399372530464	48.332364731563466	43.21027800923538	47.2625038451382
ENSMUSG00000132752.1	Gm60855	1.1133403025532227	0.7426845976474948	8.238449623597683	0.015475830077650705	0.1806304249714309	1.322833596744249	0.8161181751739246	0.7026444172269216	1.5994481700914625	2.5098408985233256	2.558503303178411	1.5416922762940084
ENSMUSG00000013593.13	Ndufs2	-0.6676349630021116	8.517117951261572	8.237660678135095	0.015479607150704625	0.1806304249714309	419.82328915339986	391.37967238184524	582.6575499792891	311.84392504146876	232.9490902529435	343.78703644189903	281.45519619092494
