Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Control_1	CPM_Control_2	CPM_Control_3	CPM_Control_4	CPM_Cachexia_1	CPM_Cachexia_2	CPM_Cachexia_3	CPM_Cachexia_4
ENSMUSG00000089703.2	Gm15833	-1.201567788033781	1.2971799140290015	6.735867264196488	0.02872601816255358	0.13344517301160666	1.6171682614508904	1.4320641176788262	4.544151516254519	5.784645460611288	1.1425720831227046	1.4182810535730042	2.0509414053524053	1.20844785500987
ENSMUSG00000022228.15	Zscan26	0.2767476926078825	4.466771562785449	6.734753194617419	0.02873617837757507	0.1334517224227763	20.647773338167617	22.483406647557572	19.559608700399885	17.104836816544385	24.052607185736935	22.125184435738866	24.553523866894995	25.941347287545213
ENSMUSG00000037266.19	Rsrp1	0.6636923965340913	8.082794508661577	6.732674873469294	0.028755144377459185	0.1334991497414399	223.51575613624806	201.26229109858224	285.1455076449711	129.22731892628758	460.16358229764927	256.42521448599916	314.0251270082535	298.78201855199586
ENSMUSG00000118669.2	Arvcf	0.5503670798196346	3.2681628761874806	6.7292661699220035	0.028786284533202148	0.13360249437229718	8.461255367948409	7.131679306040555	6.346994237377236	9.161328456757591	14.79484364043502	8.556962356557126	8.723722597414458	13.480907182554551
ENSMUSG00000061613.14	U2af1	0.2958822942191098	4.340773945746485	6.7283211808702035	0.028794924857500546	0.13360249437229718	18.45304498334141	17.614388647449562	20.473378298777153	16.02540536695663	21.09363845764993	21.463319944071465	20.59607354952486	25.941347287545213
ENSMUSG00000044475.15	Ascc1	0.4049563180661336	3.4327245683423766	6.726957630187363	0.02880739787992279	0.13361971565289005	8.201353325929515	7.847711364879968	9.853893777095397	11.071091790643614	10.40033562842462	11.629904639298635	11.843464453443469	15.092170989234377
ENSMUSG00000042729.12	Wdr74	0.3050941003321404	2.6635594028845833	6.720806034890773	0.028863752588832645	0.13384040460087768	5.63121091040935	5.785539035422459	5.828368249109057	5.2310908710791075	6.533168577855465	6.90230112738862	6.412802704059634	7.922047049509149
ENSMUSG00000025185.15	Loxl4	-0.9968185967081797	-0.34690867408729753	6.71927280484678	0.028877819743516962	0.13384547557705026	0.8374621353942111	1.4320641176788262	1.1113414034318116	0.5258768600555717	0.43945080120104024	0.33093224583370096	0.404410981337094	0.7787775065619162
ENSMUSG00000004032.11	Gstm5	0.36181813942271285	5.360075525513645	6.718773944841371	0.028882398539379215	0.13384547557705026	33.46960741109968	28.75584748299083	40.89736364629067	40.46484049480241	42.39235395586035	40.70466623754522	49.54034521379402	51.90954897186842
ENSMUSG00000129262.1	Gm60522	-0.6150917125191342	0.3810610814857413	6.715356273999539	0.028913791885390602	0.13394954712920082	1.155120186750636	2.0048897647503567	1.284216732854538	1.605308309643324	0.8203081622419418	0.9455207023820028	1.1843464453443469	0.9936126807858932
ENSMUSG00000078765.12	U2af1l4	-0.30473728636330977	3.5281312844890986	6.714274353359858	0.028923738776923173	0.13394954712920082	12.706322054256995	11.341947812016304	13.262007414286286	13.451376525631991	9.374950425622192	11.653542656858185	11.063528989436215	8.996222920629034
ENSMUSG00000113930.3	Gm36235	1.0611270997347795	0.6998498577039564	6.7134625514038895	0.02893120505170727	0.13394954712920082	1.0107301634068064	0.6587494941322601	1.8275391967545347	0.5535545895321807	2.9296720080069347	1.2291769130966037	2.02205490668547	2.3363325196857487
ENSMUSG00000031167.17	Rbm3	0.6337880935395435	6.090893986155885	6.709545122007726	0.02896726785445489	0.1340758124577516	56.36986511343103	40.183719142067865	56.35735739180876	60.61422755377379	56.74774679509433	71.74138329323446	74.8160315473624	128.01490944071224
ENSMUSG00000033396.14	Spg11	0.4298694553601385	3.2243398169687816	6.7068960259906785	0.028991686274880676	0.13411553823747543	7.912573279241856	9.07928650608376	6.766834323118142	7.915830630310184	10.898379869785797	8.982446672629028	8.95481458674994	13.830014340668514
ENSMUSG00000037235.14	Mxd4	0.291897441341293	5.025027274199354	6.70670604460991	0.028993438434788313	0.13411553823747543	32.689901285043	26.579110024119018	31.759667662517998	25.878677060629446	38.6130770655314	33.49507088188245	32.815062485638485	38.213806615089894
ENSMUSG00000062944.5	Zfp696	-0.4598546912463765	1.6886718166553558	6.704830444066387	0.029010743760116326	0.13415489784279383	3.0610684948891853	3.436953882429183	3.5068995397181615	4.677536281546927	2.2265507260852706	2.6474579666696076	3.00419586136127	2.7928572649117
ENSMUSG00000032743.16	Katnip	0.32869491938702766	3.12799007810293	6.703418780693046	0.029023776982643426	0.134174484014033	7.103989148516411	8.220048035476463	7.705300397127228	7.777441982927139	10.37103890834455	8.698790461914426	8.348198114744298	11.278846646758788
ENSMUSG00000024515.14	Smad4	0.40476954136092147	6.188737244522429	6.699343689805275	0.029061441076904317	0.13430789026177808	61.88556400516532	55.47816391887773	64.33431902088599	69.22200142099919	86.3081373558843	67.01377978132444	71.11855971799469	107.76669427010242
ENSMUSG00000023007.16	Prpf40b	0.3128619912793238	3.7676742273816	6.69669568549457	0.029085947748804526	0.1343804268758006	11.897737923531551	11.685643200259223	13.904115780713555	10.90502541378396	16.99209764644022	14.821037009837895	12.738945912118462	15.575550131238327
ENSMUSG00000037318.11	Traf3ip3	1.0370709328283336	-1.00851082129868	6.694234962148198	0.029108744124790403	0.13441259395479566	0.37541406069395666	0.28641282353576525	0.1975718050545443	0.3044550242426994	1.083978642962566	0.4018462985123512	0.4621839786709646	0.45652474522595093
ENSMUSG00000006731.11	B4galnt1	1.2765463903811938	-0.10548537178865192	6.694041547770796	0.029110536871856926	0.13441259395479566	0.6064380980440839	0.4009779529500714	0.5680189395318149	0.4705214011023536	1.669913044563953	0.5436744038696516	2.2531468960209526	0.5370879355599423
ENSMUSG00000032258.16	Lca5	-0.6572094227988596	-0.3256115160693159	6.688136918786399	0.029165332416123464	0.13460721258257732	0.8085841307254452	1.2315751412037905	0.9137695983772673	0.6919432369152259	0.4687475212811096	0.6382264741078519	0.5777299733387058	0.6176511258939337
ENSMUSG00000040811.16	Eml2	0.3542375967105991	2.6536021035986805	6.687598124751478	0.029170338835841456	0.13460721258257732	5.198040840377862	5.986028011897494	5.927154151636329	4.788247199453363	8.261675062579556	6.61864491667402	6.8172136853967285	6.310783242829322
ENSMUSG00000049577.16	Zfpm1	-0.515592357670484	1.8864366494200244	6.68575833566856	0.02918744199423889	0.13464539560016253	4.793748775015139	4.811735435400856	4.173704381777249	3.376682996146302	2.6660015272863107	3.8293588446471114	3.206401352029817	2.2826237261297546
ENSMUSG00000059136.5	Or13a25	-0.6163009734154978	0.4895294368609486	6.683957118819795	0.029204198608515	0.13468195735665625	1.4439002334382949	1.8616833529824741	1.3583061597499921	1.8820856044094143	1.34764912368319	0.8509686321438026	1.2421194426782174	0.8324863001179106
ENSMUSG00000069184.5	Zfp72	-0.4405127384895442	1.8545062064542104	6.681711246800794	0.02922510851661705	0.13470317813188112	3.985164644289694	4.067062094207866	3.90204314982725	4.4561144457340545	2.6367048072062413	3.971186950004412	2.888649866693529	2.578022090687723
ENSMUSG00000025016.12	Tm9sf3	-0.20925806848976436	6.7466564745864215	6.681484730853755	0.02922721849400054	0.13470317813188112	113.80821639960641	110.12573064950175	122.963752170822	113.50636858357365	96.23972546302781	100.6034027334451	101.4204968196098	99.97891920448325
ENSMUSG00000112038.2	Gm47056	-0.6597732938982269	0.21473896369793716	6.67910718517542	0.029249376523183747	0.13470317813188112	1.4727782381070609	1.1742925764966377	1.5805744404363544	1.1901423674941884	0.9667917626422885	1.1109868252988533	0.7799354640072528	0.5639423323379393
ENSMUSG00000068663.15	Clec16a	-0.384430028628369	6.3552656902417	6.678798177654152	0.02925225791030857	0.13470317813188112	81.52260717992613	84.86411961364725	84.90648322219042	119.31869177366156	75.52694436641877	73.84516685603442	76.05815099004062	58.48887618247771
ENSMUSG00000064193.9	Gm4735	-0.5499780212376516	3.967870909567878	6.678722657304345	0.02925296216463119	0.13470317813188112	16.20056061917767	14.463847588556145	26.079478267199846	17.353936381833865	10.634709389065174	13.591860096741291	16.06089325881602	10.338942759528889
ENSMUSG00000040521.12	Tsfm	-0.36127661027992747	2.5109418936435635	6.677453565549203	0.029264800042134092	0.1347110193294051	6.093258985109605	7.246244435454861	5.28504578520906	6.781043721769214	4.453101452170541	5.271277915779666	5.315115754716093	4.726373832927492
ENSMUSG00000020364.15	Zfp354a	0.8062968980785189	2.977586353985568	6.67664654659263	0.029272330867329915	0.1347110193294051	4.389456709652417	4.897659282461586	7.754693348390864	5.701612272181461	6.093717776654424	7.115043285424571	10.65911800809912	15.951511686130285
ENSMUSG00000036572.17	Upf3b	0.27564817275345727	3.8746102522345898	6.675672397157921	0.029281424494647126	0.13471221869317143	14.207978297032822	12.229827564977176	14.817885379090823	11.624646380175795	15.029217401075575	15.695643659541247	16.407531242819243	16.891415573360185
ENSMUSG00000029726.17	Mepce	0.27901843318667124	4.262267306831819	6.672038653475623	0.0293153761600401	0.13476405721719112	17.18241277791571	16.783791459195843	19.63369812729534	15.554883965854279	19.86317621428702	20.990559592880462	19.325067608179708	23.73928675174945
ENSMUSG00000053263.5	Gm12592	1.1819006959360128	-0.06026618746457834	6.670838164467758	0.02932660357080041	0.13476405721719112	0.4909260793690203	0.6587494941322601	0.642108366427269	0.41516594214913555	1.34764912368319	0.6618644916674019	0.6066164720056411	2.41689571001974
ENSMUSG00000064225.7	Paqr9	-1.5383945910575605	2.2419770349254917	6.6707151030850085	0.02932775478663729	0.13476405721719112	8.894425437979898	12.688088082634401	2.9388806001863466	3.376682996146302	1.34764912368319	4.633051441671814	2.5708983813572406	0.9936126807858932
ENSMUSG00000127189.1	Gm31955	-0.9537916866760331	-0.07337261016046134	6.670684840830347	0.02932803789285013	0.13476405721719112	1.12624218208187	0.7160320588394131	1.3336096841181742	1.549952850690106	0.32226392088076283	0.7564165619056022	0.895481458674994	0.45652474522595093
ENSMUSG00000018167.11	Stard3	0.47199477146770946	3.0629396214563456	6.665054944096471	0.029380765043556592	0.13494107171794018	9.096571470661258	6.01466929425107	6.79153079874996	5.923034107994334	10.751896269385451	7.256871390781871	9.99472853875961	10.60748672730886
ENSMUSG00000032418.16	Me1	0.4334003858702691	8.349144608788965	6.663037938755022	0.029399683997346996	0.13494107171794018	231.11067136413348	258.48757324102814	329.9943073923526	290.1179603738159	441.882428967686	362.2762571176644	411.4304005131593	283.0184876433116
ENSMUSG00000051147.11	Nat2	0.7143270178202529	-0.4963369491939001	6.661974211855822	0.029409667539527312	0.13494107171794018	0.6641941073816157	0.4296192353036479	0.4445365613727247	0.44284367162574456	0.673824561841595	0.9218826848224527	1.0399139520096703	0.6176511258939337
ENSMUSG00000003348.11	Mob3a	-0.5601804664555963	1.5102421223388627	6.66136091759876	0.029415425482827773	0.13494107171794018	2.599020420188931	3.093258494186265	4.297186759936339	3.3213275371930844	2.7245949674464494	1.654661229168505	2.137600901353211	2.524313297131729
ENSMUSG00000024066.10	Xdh	0.5382118304816826	4.829552759840084	6.6604433658307665	0.02942404257019811	0.13494107171794018	18.68406902069154	26.55046874176544	29.067751818649832	18.267301454561963	30.439292163192054	30.894888950331943	27.384400736254655	45.73303771292908
ENSMUSG00000097415.5	AU020206	-1.0608050469667625	2.4850971693676596	6.659925254416817	0.029428909738293332	0.13494107171794018	7.854817269904324	13.575967835595273	3.2599347833999808	5.341801788985544	3.5449031296883913	5.1767258455414655	2.9753093626943348	2.6585852810217143
ENSMUSG00000040694.5	Apobec2	-0.41005208836699203	8.058165013987162	6.659004807352623	0.029437558930091843	0.13494107171794018	289.99292288374716	258.430290676321	311.27437886343455	356.68289976506065	184.5693365044369	260.5618675589204	269.1355080798361	201.1662862639764
ENSMUSG00000045639.15	Zfp629	-0.3283695954236964	3.5045013072912146	6.657190513141589	0.0294546165830813	0.13494107171794018	12.966224096275889	13.976945788545345	11.632040022586295	11.735357298082231	8.876906184261014	12.149941025608737	9.185906576085422	9.828709220746944
ENSMUSG00000020778.13	Ten1	-0.36650356674327256	2.079679212629737	6.657102996155191	0.029455439710812673	0.13494107171794018	4.6493587516713095	4.095703376561444	4.741723321309063	5.314124059508934	3.779276890328946	3.42751254613476	4.130769309371746	3.249382010137651
ENSMUSG00000034118.16	Tpst1	-0.6945910711579908	1.9836758597932305	6.6562240371448995	0.02946370820662582	0.13494107171794018	5.919990957097009	5.842821600129612	3.7538642960363418	3.7918489382954377	3.0175621682471427	4.3257572133976625	2.5708983813572406	1.9872253615717863
ENSMUSG00000030189.16	Ybx3	0.8705980006506528	10.765210870454501	6.6562048379868575	0.029463888847992968	0.13494107171794018	960.3091672551412	749.3705114989763	1586.872041722468	1625.900540373921	1910.9957541028436	1500.1631463992856	1969.5681386076487	3619.650432912675
ENSMUSG00000117310.3	Ptp4a1	0.34482648542420374	6.962973463343313	6.65199057142817	0.029503573331920375	0.1350543113347289	105.75125309702072	112.9898588848594	111.60337338018572	109.13328732626942	113.08533950906768	134.5948719840781	134.20667280658134	176.24540605399505
ENSMUSG00000066640.12	Fbxl18	-0.30211750969808704	3.1356461757558445	6.651698600828182	0.02950632518309073	0.1350543113347289	9.78964358271164	8.9074388119623	9.755107874568125	10.130048988438906	8.818312744100874	7.587803636615573	8.232652120076557	6.659890400943285
ENSMUSG00000046791.9	Riox1	0.49930598047864616	1.0299346817266086	6.650587742924304	0.029516798032738767	0.13506171221041074	1.5016562427758267	2.06217232945751	1.5558779648045364	1.466919662260279	2.0507704056048546	2.2219736505977066	2.137600901353211	2.9002748520236885
ENSMUSG00000015709.10	Arnt2	-1.3768762840675615	0.9922233918121091	6.645247714305183	0.02956720660595785	0.13525179002623372	3.205458518233015	3.035975929479112	2.025111001809079	2.933839324520558	1.34764912368319	1.1819008779775035	1.6465304240153114	0.13427198388998557
ENSMUSG00000001349.6	Cnn1	-1.1789860964221672	-0.06800623257205259	6.64421282358195	0.029576988055110543	0.13525596546581437	0.5486820887065521	0.9165210353144488	1.308913208486356	2.214218358128723	0.4101540811209709	0.7327785443460522	0.31775148533628816	0.7250687130059221
ENSMUSG00000111939.2	Gm48177	-1.2949142523041424	1.6638353294228612	6.639922961013632	0.02961757720568951	0.1354009802050272	1.8193142941322515	3.2364649059541475	5.186259882681788	7.4453092292078304	2.1972540060052013	1.9146794223235557	2.51312538402337	0.5907967291159365
ENSMUSG00000035936.7	Aldh5a1	-0.35703478161904795	3.4009972614475896	6.6389385011324205	0.029626901546172497	0.1354030193229478	11.753347900187721	14.034228353252498	10.199644435940849	11.237158167503269	8.701125863780597	10.542555831559332	9.821409546757998	7.787775065619163
ENSMUSG00000135102.1	Gm61113	-1.8625474266564923	2.448012279676568	6.6364830960230385	0.029650173837460353	0.1354346929602873	5.746722929084414	2.234020023578969	2.9635770758181645	22.9725154655855	3.2226392088076286	1.1346248428584034	2.108714402686276	2.8734204552456912
ENSMUSG00000037490.6	Slc2a12	-0.5424406757807472	3.66485086452349	6.635980560445773	0.029654939653056222	0.1354346929602873	14.381246325045417	15.380368623870595	16.52194219768627	13.617442902491645	11.24994051074663	12.126303008049186	11.843464453443469	5.907967291159365
ENSMUSG00000029729.13	Zkscan1	0.2764458853805872	4.324639101886979	6.635397212067026	0.02966047305011865	0.1354346929602873	16.63373068920916	18.731398659239048	18.744625004549892	18.184268266132136	19.27724181268563	21.17966373335686	21.462668509532918	25.645948922987245
ENSMUSG00000030020.14	Prickle2	-0.7343773697032352	1.381481654918067	6.631695984707607	0.029695611151544808	0.13552708941083155	3.1188245042267173	4.61124645892582	2.2967722337590777	2.7400952181842944	2.3730343264856173	2.434715808633657	1.5598709280145056	1.2890110453438615
ENSMUSG00000042439.14	Zfp532	-0.3708505004489071	4.156881887853876	6.631393938869081	0.029698480939676024	0.13552708941083155	17.413436815265836	17.90080147098533	19.337340419713524	25.574222036386747	15.966712443637794	15.317435378588446	17.389672197495045	13.373489595442562
ENSMUSG00000030201.16	Lrp6	-0.3743651988170729	6.51175919991608	6.62945545446505	0.029716906984892374	0.135543964797013	98.64726394850432	104.85573469644366	90.38910081245402	117.9624830293077	96.47409922366836	77.721801735800625	81.63324523275912	61.89938457328335
ENSMUSG00000109812.2	Gm45640	-1.043123849978561	-0.9131280149918742	6.629135042477841	0.02971995398867035	0.135543964797013	0.6930721120503816	0.7446733411929897	0.3210541832136345	0.8303318842982711	0.4980442413611789	0.33093224583370096	0.2310919893354823	0.1879807774459798
ENSMUSG00000014850.16	Msh3	-0.2734574083848142	4.005647624434761	6.627175731735609	0.029738594756974893	0.1355743055125412	17.471192824603367	18.903246353360508	16.941782283427173	16.772704062825074	14.35539283923398	15.151969255671595	16.17643925348376	12.299313724322678
ENSMUSG00000003299.11	Mrpl4	-0.2327554927321146	4.202695978929627	6.62656736222008	0.029744385695689653	0.1355743055125412	20.301237282142427	20.621723294575098	17.97903425996353	20.453842083214077	15.996009163717865	16.40478418632775	16.754169226822466	18.368407396150026
ENSMUSG00000138978.1	Gm69309	0.2749167940327964	3.0710256760267938	6.6253809839179	0.029755682594643975	0.13558527494798783	7.479403209210368	8.134124188415733	7.359549738281776	7.251565122871567	9.814401226823232	8.273306145842525	9.763636549424128	8.727678952849063
ENSMUSG00000003382.19	Etv3	0.2951379823197299	4.091277626597269	6.621272241231422	0.029794847853363927	0.1356933424457309	14.063588273688993	16.09640068271001	16.200888014472632	14.669196622602788	16.494053405079043	18.083083433055805	17.96740217083375	22.3428581192936
ENSMUSG00000031176.9	Dynlt3	-0.2316471184785651	5.353195249183818	6.621026337149814	0.02979719387913925	0.1356933424457309	41.61320472769166	42.67551070682902	44.03381605153156	48.048538371393285	34.74591001496225	40.13735381611602	39.198978691031186	36.119163666406116
ENSMUSG00000048661.15	Lemd3	0.3033742333972565	4.06758077553431	6.619317511126492	0.029813503102224883	0.13571788368224605	14.323490315707886	13.976945788545345	17.089961137218083	14.447774786789916	16.816317325959805	17.2793908360311	17.79408317883214	21.96689656440164
ENSMUSG00000112917.2	Gm47331	-1.109953057050788	2.3087532869357688	6.6172393205724305	0.029833352486105778	0.13571788368224605	3.8118966162770986	4.78309415304728	6.840923750013596	11.347869085409704	3.6327932899285993	3.2147703880988097	4.361861298707229	1.20844785500987
ENSMUSG00000063445.15	Nmral1	-0.9463437891184245	0.28599953966719677	6.617219515390011	0.029833541729727697	0.13571788368224605	1.8481922988010175	1.145651294143061	1.7040568185954446	1.4392419327836699	0.5566376815213177	1.2528149306561538	0.9821409546757998	0.3759615548919596
ENSMUSG00000052371.7	Hoxd3os1	0.5234345855991743	1.3982260566747922	6.6167342802119284	0.029838178741497016	0.13571788368224605	2.021460326813613	1.9476072000432039	1.926325099281807	2.5740288413246404	2.607408087126172	3.616616686611161	3.6396988320338464	2.309478122907752
ENSMUSG00000055652.15	Klhl25	-0.5811311023978564	1.241494496408092	6.614316935779432	0.029861292713267804	0.1357825209213021	2.281362368832506	2.6349979765290406	2.593129941340894	3.5704271024825656	2.2265507260852706	2.245611668157257	1.502097930680635	1.423283029233847
ENSMUSG00000051339.11	2900026A02Rik	0.48697582948948287	5.86357557144353	6.6089588064905485	0.029912604771909677	0.13597530115540818	50.07446009564007	44.56583534216507	48.65205699468154	50.48417856533488	70.51720523272692	52.121828718807905	52.977838555159316	95.97761408456168
ENSMUSG00000139076.1	Gm65882	-0.8196595868457007	0.5481527315254142	6.604764033833746	0.029952852210155558	0.1361024312968386	1.0396081680755724	1.632553094153862	1.7781462454908987	2.7400952181842944	1.083978642962566	0.992796737501103	1.299892440012088	0.698214316227925
ENSMUSG00000085735.3	Mettl5os	-0.8679577528702803	-1.4318295320432055	6.60418429370031	0.02995841989794028	0.1361024312968386	0.2599020420188931	0.4582605176572244	0.3951436101090886	0.5258768600555717	0.17578032048041609	0.21274215803595065	0.31775148533628816	0.1879807774459798
ENSMUSG00000031333.8	Abcb7	-0.2733733981921129	6.44376930799525	6.601757266019005	0.02998174242467397	0.13616782421640938	96.48141359834688	99.98671669633565	95.37778889008126	89.01157799677466	74.70663620417685	86.96426660158471	86.11065252613409	67.32397272243877
ENSMUSG00000027185.16	Nat10	0.34607985178595446	4.082256003754573	6.600640927607865	0.029992477433085436	0.1361760265948157	16.98026674523435	12.745370647341554	15.904530306890816	13.838864738304517	19.39442869300591	15.742919694660348	18.371813152170844	22.101168548291625
ENSMUSG00000041881.14	Ndufa7	0.2851701908673877	5.462247002629957	6.595825027431567	0.030038843036045315	0.13627983210610908	38.89867228882767	36.43171115374934	44.3548702347452	39.08095402097196	43.53492603898305	45.337717679217036	47.83604179244484	56.7701947886859
ENSMUSG00000037331.16	Larp1	0.38553116825802575	7.88575516012526	6.59548916811539	0.0300420798694969	0.13627983210610908	193.65589930874413	174.42540953328106	211.9698503478942	240.13198093905999	277.14697195745606	216.68970696839548	255.21221572237326	322.4138877166333
ENSMUSG00000052105.18	Mtcl1	-0.4272793803549329	2.4974511787846194	6.595482123801519	0.03004214776347379	0.13627983210610908	5.977746966434541	8.220048035476463	5.383831687736333	6.089100484853987	5.537080095133107	4.8221555821482145	4.130769309371746	4.5921018490375065
ENSMUSG00000030787.5	Lyve1	-0.730925828458753	1.7982434129495444	6.592458477724791	0.03007130760316746	0.13633316102740892	4.909260793690203	3.436953882429183	4.815812748204517	3.930237585678483	3.1054523284873508	3.38023651101566	1.2710059413451527	2.524313297131729
ENSMUSG00000034845.7	Plvap	0.7460931741304309	4.62233633709049	6.592409272953232	0.03007178242057594	0.13633316102740892	13.255004142963548	13.805098094423885	23.511044801490772	22.834126818202453	33.31037073103885	19.052242152997355	25.882302805574017	44.95426020636717
ENSMUSG00000031078.16	Cttn	-0.2547818707843355	3.93629110804432	6.5880161652151905	0.030114212601168654	0.13648494989017032	17.67333885728473	16.296889659185045	16.62072810021354	15.803983531143759	12.304622433629126	13.33184190358624	14.645454824136191	15.360714957014348
ENSMUSG00000055401.15	Fbxo6	0.5667754516612292	5.023050836194585	6.585096379481106	0.03014245395492481	0.1365134896322082	22.871379697662594	19.36150687101773	29.83334256323619	32.576687593968835	34.04278873304058	28.483811159257833	39.74782216570296	52.76888966876433
ENSMUSG00000052837.8	Junb	0.9351717085985092	2.7894558236390368	6.584944043576451	0.030143928310167538	0.1365134896322082	3.8696526256146306	6.816625200151213	3.926739625459068	4.234692609921183	9.4628405858624	3.9239109148853117	8.08821962674188	14.581937450452433
ENSMUSG00000027386.10	Fbln7	-1.2655108845024026	1.3760083715351539	6.5845891945762185	0.03014736299791995	0.1365134896322082	5.544576896403052	2.835486953004076	4.050222003618158	1.9374410633626324	2.69529824736638	1.631023211608955	0.4621839786709646	1.181593458231873
ENSMUSG00000105168.4	Gm30735	1.6913200756800857	2.547383398570633	6.581094334464933	0.03018121669444172	0.13660888468706123	1.2417542007569338	0.7160320588394131	3.679774869140888	5.286446330032326	5.039035853771928	3.5929786690516106	10.745777504099927	16.03207487646428
ENSMUSG00000106831.2	Ube2n-ps1	-0.3306606681724727	2.8561957379352902	6.580220059790097	0.030189692903854638	0.13660888468706123	7.161745157853943	8.105482906062157	8.372105239186315	8.386352031412537	6.796839058576089	6.642282934233569	6.846100184063664	5.182898578153443
ENSMUSG00000033949.13	Trim36	-0.6724087626059726	-0.2798702664972321	6.579641682910136	0.0301953019657782	0.13660888468706123	1.2417542007569338	0.8305971882537193	0.8890731227454494	0.8303318842982711	0.7910114421618725	0.4491223336314513	0.5488434746717705	0.5907967291159365
ENSMUSG00000037032.18	Apbb1	-0.3341770010347229	2.536776861516125	6.575520930274109	0.030235302154807433	0.13674928622863824	7.046233139178879	5.986028011897494	5.976547102899965	6.642655074386169	5.507783375053037	5.484020073815616	5.02625076804674	4.3235578812575355
ENSMUSG00000032194.10	Kank2	-0.3592011711575601	4.131987997843474	6.572248227809151	0.030267117097773653	0.13681878927842178	21.311967445549232	20.79357098869656	18.151909589386257	18.322656913515182	18.632713970924105	15.648367624422146	15.13652530147409	11.842788979096728
ENSMUSG00000090290.3	Tarbp1	-0.33352268863546763	3.126846024359604	6.57122448656362	0.03027707771610155	0.13681878927842178	10.193935648074362	9.308416764912371	9.532839593881762	9.687205316813163	8.96479634450122	7.871459847330174	7.7993546400725275	6.095948068605344
ENSMUSG00000002908.19	Kcnn1	0.317600273716136	3.635099967548663	6.571172595612519	0.030277582703735723	0.13681878927842178	11.493445858168828	9.537547023740983	10.594788046049938	12.427300534997457	13.476491236831901	11.771732744655935	13.98106535479668	15.682967718350314
ENSMUSG00000020719.15	Ddx5	0.3492065412529077	8.5558767272647	6.568150700449507	0.030307008916698006	0.1368757066422635	354.62189733244526	381.9028589025894	300.5067154879619	286.8243105660994	484.2161894833862	381.4466893584595	383.55492929956677	437.18957954579304
ENSMUSG00000022371.18	Col14a1	-1.4043934176934203	2.285842363897462	6.568035840992225	0.03030812807887508	0.1368757066422635	12.417542007569336	6.3010821177868355	5.383831687736333	3.930237585678483	5.332003054572621	2.978390212503309	1.011027453342735	1.2621566485658644
ENSMUSG00000050122.21	Vwa3b	-1.2221855198020457	0.3108809411037302	6.56210079975855	0.0303660274056966	0.13706787630539916	2.772288448201526	1.632553094153862	1.1854308303272658	1.0794314495877524	1.0253852028024273	0.9691587199415529	0.6355029706725763	0.2148351742239769
ENSMUSG00000102700.2	Gm38312	1.3074430617552144	-1.5379338520109485	6.561831810281058	0.030368654779092764	0.13706787630539916	0.3176580513564249	0.05728256470715305	0.09878590252727215	0.19374410633626324	0.2929672008006935	0.33093224583370096	0.6643894693395116	0.3759615548919596
ENSMUSG00000085272.9	Sbk3	-1.9073152605925776	-1.0905831678182063	6.5594479904579845	0.03039195121855214	0.13707766839094637	0.577560093375318	1.2602164235573672	0.29635770758181645	0.5258768600555717	0.02929672008006935	0.4727603511910014	0.05777299733387058	0.10741758711198846
ENSMUSG00000111777.2	Gm47147	-0.9689656490179867	2.0885702248663884	6.55889650586394	0.03039734388507434	0.13707766839094637	3.205458518233015	4.03842081185429	6.371690713009054	8.60777386722541	3.4570129694481833	3.26204642321791	3.321947346697558	1.3158654421218585
ENSMUSG00000005803.15	Sqor	0.24955326186366358	4.535032792900001	6.5587301829610984	0.030398970498573076	0.13707766839094637	21.77401552024949	18.845963788653354	20.967307811413516	22.94483773610889	25.370959589340057	24.985384560444423	27.23996824291998	22.90680045163154
ENSMUSG00000002329.8	Mdp1	-0.33138412895525926	3.503846532035022	6.557932139469392	0.03040677674687375	0.13707766839094637	12.417542007569336	11.084176270834115	11.656736498218114	15.16739575318175	8.789016024020805	9.738863234534628	11.207961482770893	10.258379569194897
ENSMUSG00000029287.15	Tgfbr3	0.4940990926704531	5.2835242438927414	6.55621549324047	0.030423576941741474	0.13711287586835083	33.41185140176214	27.61019618884777	40.47752356054976	27.677729476609034	39.72635242857404	38.31722646403066	40.8455091150465	63.08097803151522
ENSMUSG00000026768.11	Itga8	-0.7238424885162301	1.6610354058175971	6.555170743004811	0.03043380716418355	0.1371184617609936	3.898530630283396	5.269995953058081	3.235238307768163	3.099905701380212	2.871078567846796	3.1202183178606093	1.3865519360128937	1.9872253615717863
ENSMUSG00000004096.10	Cwc15	0.3276197125743049	5.728870804995091	6.550837395361741	0.03047628495491617	0.1372692917446623	44.789785241255906	39.84002375382495	50.652471520858796	52.670719193987	53.29073382564614	55.00566686107301	56.90640237386252	70.6807723196884
ENSMUSG00000034247.10	Plekhm1	0.6620025688239546	4.872951275901093	6.54676916509975	0.030516230804707285	0.137378646806711	19.608165170092047	18.502268400410436	24.9187439125044	27.5670185587026	24.228387506217352	25.836353192588227	40.09446014970618	53.22541441399028
ENSMUSG00000005583.17	Mef2c	-0.5694924025904704	9.55772691170678	6.546530174702808	0.030518579462404886	0.137378646806711	789.8423056954161	804.2472084884289	1009.5425308774578	998.0312471970452	531.881953053659	708.2186441016796	797.5851146927503	389.3081900906242
