Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Sham_1	CPM_Sham_2	CPM_Sham_3	CPM_Sham_4	CPM_334P_1	CPM_334P_2	CPM_334P_3	CPM_334P_4
ENSMUSG00000004748.6	Mtfp1	-1.0622241954647742	4.3719634106124134	18.694841466986027	0.0014983847424077453	0.008170205766750016	26.327547341162887	29.22297150636786	27.932732483740015	28.27356706220817	18.38100044286256	7.656943661530961	17.52870403759221	9.977344449561468
ENSMUSG00000020253.16	Ppm1m	-0.7270215861837739	1.6123014525003823	18.694536261578655	0.0014984678582431092	0.008170205766750016	3.1663913118471765	4.087266960687937	3.6876710865233124	4.080721019287777	2.2865254174092318	2.822130663821411	1.7703243053613755	2.1810939029273904
ENSMUSG00000021037.8	Ahsa1	-0.3107027708179801	5.839827211677092	18.68418848735327	0.0015012891261622402	0.008180933296265777	63.50496700963428	59.650403324822506	67.20367756186513	63.1297257686246	51.23592877068453	49.94514965507195	52.062495064712	51.116487959032355
ENSMUSG00000021127.9	Zfp36l1	0.5364073068511154	5.562954820964863	18.683667535267865	0.0015014313299392085	0.008180933296265777	41.583796389153825	39.60897354173914	33.07896004478374	39.884189962324584	51.679914288628076	46.48858651643798	67.29725774887821	58.19344158023293
ENSMUSG00000030074.10	Gxylt2	-1.0729450960231148	0.11170235143050936	18.679865023491512	0.001502469788688901	0.00818387721769936	1.59426695421676	1.2636960651402318	1.073277405779173	1.6760104186360514	0.9101703117842573	0.5031705834720346	0.573485338356502	0.6728906721797269
ENSMUSG00000056121.17	Fez2	-0.6652928394238904	5.994365075904803	18.670371788837535	0.0015050661461217917	0.008195302170529929	81.5290406309182	74.41985108614897	76.8631742138777	79.74408991858198	57.385128194202565	34.521877422559584	59.39313373761685	45.8029719614752
ENSMUSG00000032776.10	Mctp2	2.01515809110562	-1.4498165922343034	18.667301154089362	0.001505907105910131	0.00819716432600783	0.06642778975903167	0.21719776119597733	0.11007973392606903	0.0971600242687566	0.37738769025200913	0.28440076457114993	0.5485511932105671	0.8585156851948239
ENSMUSG00000022186.15	Oxct1	-1.070868583783332	7.654146037259433	18.66514904416788	0.0015064968446789088	0.00819765821940547	223.86165148793674	332.11512211966715	265.3471986287894	270.1534474792777	167.33814171292028	70.22511186718395	163.94200433452176	118.1039145308555
ENSMUSG00000026073.14	Il1r2	2.008200000328926	-0.8177097176648981	18.66247426977092	0.0015072301954704844	0.00819893299708249	0.28785375562247056	0.21719776119597733	0.13759966740758628	0.17003004247032405	0.46618479384071715	0.6125554929224768	0.5984194835024368	1.6706251171358737
ENSMUSG00000006058.11	Snf8	-0.42466836206108666	3.6269897369666455	18.657769759560473	0.0015085210869828997	0.008199804255568455	14.614113746986968	13.584732700257492	13.512287339424972	14.719743676716625	11.299431431663097	9.21020937572724	11.444772621984104	10.093360082695902
ENSMUSG00000018858.16	Mrpl58	-0.5457339109500119	3.700083875598401	18.655655328669233	0.0015091017082324398	0.008199804255568455	15.964812138753945	13.90065671654255	14.530524878241112	17.10016427130116	11.765616225503814	8.269499154453436	10.721682412751992	11.369532047174696
ENSMUSG00000025940.7	Tmem70	-0.5751917146750386	5.25489940812946	18.654711544429908	0.0015093609574921042	0.008199804255568455	43.95305422389262	43.676495251409264	48.902921796656166	46.053851503390625	35.49664215958603	22.817692111362263	34.90780320430881	29.328752056385337
ENSMUSG00000021124.14	Vti1b	-0.5420558005127084	5.047560013181164	18.654617095972306	0.0015093869046042736	0.008199804255568455	40.4102387700776	39.826171302935116	35.775913525972435	40.612890144340255	32.3443449821869	20.695624868023682	26.953810902755592	27.588517559368803
ENSMUSG00000040407.19	Akap9	0.3841552263729934	5.780064039680059	18.650216094930773	0.0015105965535948435	0.008203662870233417	49.466560773892255	47.19114993258053	47.44436532213575	46.44249160046565	53.722247671168354	66.22162418129776	60.98891902695668	67.75312975051042
ENSMUSG00000025086.14	Trub1	0.504172456702359	2.787200390081021	18.645253209477875	0.0015119620399873571	0.008204409492015483	6.6649215724895114	5.765613297202307	4.981107960154623	5.246641310512857	7.814145115806307	8.466391991464233	7.604914269510134	8.283516205798707
ENSMUSG00000141434.1	Gm66278	1.4107502236030705	-1.949294877376701	18.641713378544207	0.001512936894885091	0.008204409492015483	0.06642778975903167	0.15796200814252898	0.11007973392606903	0.12145003033594574	0.3107898625604781	0.35003171024141533	0.32414388689715323	0.25523439289575844
ENSMUSG00000050552.9	Lamtor4	-0.5099618521059365	3.7062809722620806	18.641460512737407	0.0015130065620173037	0.008204409492015483	15.65481578654513	14.335052238934505	14.970843813945388	16.177144040747972	11.921011156784052	8.619530864694852	10.322736090417035	12.065625845981309
ENSMUSG00000036800.9	Fam135b	1.4904228066850724	-1.8997518697881477	18.641303178944984	0.0015130499110436962	0.008204409492015483	0.06642778975903167	0.15796200814252898	0.13759966740758628	0.0971600242687566	0.3329891384576551	0.24064680079097303	0.3490780320430881	0.39445315265708125
ENSMUSG00000044949.5	Ubtd2	-0.5608588701964753	1.5163343457731024	18.64064556335453	0.0015132311152183412	0.008204409492015483	3.232819101606208	3.0210234057258667	3.742710953486347	3.4491808615408592	2.1755290379233467	2.1876981890088456	2.443546224301617	2.2971095360618263
ENSMUSG00000079056.14	Kcnip3	1.0881408530996306	-0.07418443044164467	18.62910609040821	0.0015164150370891765	0.008218959494985481	0.6864204941766606	0.5133765264632192	0.5503986696303451	0.5586701395453504	1.3319565538306204	0.765694366153096	1.321509692734548	1.5082032307476636
ENSMUSG00000040842.18	Szrd1	-0.4955739966709717	6.5601698866694	18.618681243257864	0.001519298346433623	0.008231871119792731	108.34372509698066	109.54665264684384	112.94180700814682	110.61668762997938	87.10995862052258	66.00285436239687	91.1841687986838	68.82047357534724
ENSMUSG00000032459.10	Mrps22	-0.6819900526047394	3.107006769483946	18.614811827929756	0.0015203702289729604	0.008234962783240289	10.119166639959158	10.859888059798868	9.93469598682773	11.319142827310143	8.102735702469607	4.7035511063690185	7.355572818050786	6.172031682751977
ENSMUSG00000105941.2	Gm42809	2.196980909722678	-0.1680050389699312	18.59076367240632	0.001527052338357366	0.008268429734520372	0.6421353010039729	0.2764335142494257	0.13759966740758628	0.12145003033594574	0.7769746564011952	1.4438808047458382	1.0971023864211342	2.227500156181165
ENSMUSG00000021254.10	Gpatch2l	0.4031221608853709	4.539213120092981	18.57810501107127	0.0015305839108978893	0.008284091144011331	22.20902437610292	20.080920285118996	20.14459130847063	17.488804368376186	26.084149179182983	28.26506060199429	27.15328406392307	24.20086107184328
ENSMUSG00000027531.17	Impa1	-0.4971537386691478	3.7242710568034223	18.576783014460865	0.001530953293962649	0.008284091144011331	15.012680485541157	15.006390773540252	15.879001618835456	15.788503943672946	13.56375757317515	9.95402675999025	10.098328784103622	10.070156956069017
ENSMUSG00000056749.8	Nfil3	1.8014589733258517	5.782975009356559	18.574654995823266	0.0015315481153228864	0.008284580980745597	24.40114143815097	27.485389416800043	32.170802239893675	14.063913512902518	47.950435937902334	41.71940446439869	160.10214598204777	92.3252408483839
ENSMUSG00000018401.18	Mtmr4	0.6399778174901102	4.270185964018634	18.571590361482084	0.001532405226953457	0.008286488830938576	15.411247224095348	16.54652035292991	14.805724213056283	13.408083349088411	19.246772202852465	31.262207120936406	21.84231114783894	21.43968900324371
ENSMUSG00000032942.15	Ucp3	1.82253027749022	8.459178969284245	18.559747481575318	0.0015357228506331843	0.008299722181257388	232.6301197361289	128.24540536071572	201.63855261907693	57.9802444823805	513.2916572945268	292.82340259883404	851.1769128467786	537.4076158053329
ENSMUSG00000031358.18	Msl3	-0.49041990531289015	4.81679419837298	18.559248289163715	0.001535862882336405	0.008299722181257388	31.398201959435635	36.785402646191436	33.38167931308043	29.925287474777033	25.795558592519683	24.13031102476757	24.884276855642998	18.794532567778578
ENSMUSG00000042834.16	Nrep	-2.171449771721821	5.213562118861332	18.55734735437943	0.0015363962665087426	0.008299874339429669	56.17576753955445	62.01983344696044	60.40625399193038	64.00416598704341	21.200308481804043	2.9752695370520303	22.590335502216988	7.146563001081237
ENSMUSG00000023055.11	Calcoco1	0.6624662189228142	7.058798098546271	18.55016673899592	0.0015384130902058389	0.008304409852857141	115.80578014657854	92.54599152050416	98.43880206338723	106.02587648328064	122.18481453806224	196.9365909745763	145.5406052168218	188.73423198309993
ENSMUSG00000027560.5	Dok5	-1.786365276731225	0.12050164965069625	18.549172715033396	0.0015386925331691218	0.008304409852857141	0.9964168463854751	2.586627883333912	1.6787159423725526	1.1659202912250792	0.7103768287096642	0.4156626559116807	0.5485511932105671	0.18562501301509707
ENSMUSG00000063889.17	Crem	-0.5954753581396306	1.9307613077476582	18.548959968042034	0.0015387523491658837	0.008304409852857141	4.0520951753009316	5.6076512890597785	4.348149490079726	4.105011025354966	3.130097901501958	2.997146518942119	2.992097417512184	2.8771877017340044
ENSMUSG00000035757.18	Selenoo	0.4032382138243383	4.30876035203972	18.54598756918608	0.0015395883621658723	0.00830619297657174	17.957645831524896	15.756710312217265	17.8604368295047	16.54149413175581	20.356735997711315	25.508560883843142	22.316059905611706	21.880548409154567
ENSMUSG00000003435.10	Supt5	0.427288451115905	6.971665718843913	18.54323803287091	0.0015403621796189633	0.0083076394900789	122.38213133272268	101.01670420714728	103.5024698239864	101.16787526984281	128.53380744465488	155.58909520230912	142.57344194445557	148.9408698179885
ENSMUSG00000027550.15	Lrrcc1	0.6363535108163589	1.8272222687000061	18.533360939771292	0.0015431458069484814	0.008317702477579278	2.812109766465674	2.428665875191383	2.4217541463735186	3.3034408251377245	4.37325735174387	4.616043178808664	4.438277835976407	3.619687753794393
ENSMUSG00000069208.10	Zfp825	-0.476136323732486	2.2250815213009987	18.533024840732374	0.001543240634992795	0.008317702477579278	5.5577917431723165	5.331217774810353	5.11870762756221	5.538121383319126	3.5740834194454982	4.309765432347426	3.914660787911774	3.6892971336750544
ENSMUSG00000079547.5	H2-DMb1	1.4346949453071292	0.21263521029568164	18.516163205580504	0.0015480070395648856	0.008340655836658557	0.4871371248995656	0.5923575305344837	0.41279900222275884	0.8987302244859985	1.4873514851108596	1.3563728771854844	1.0721682412751992	2.575547055584472
ENSMUSG00000031458.9	Coprs	-0.8247693618819458	0.7200899493154651	18.509567748158474	0.0015498762434482988	0.008344684940629224	1.616409550803104	1.9942703527994283	2.6969534811886913	1.9189104793079428	1.0655652430644964	1.1376030582845997	1.1968389670048736	1.229765711225018
ENSMUSG00000111204.2	Gm47320	-1.5121243225785967	-1.1001097703794016	18.50800218834461	0.0015503203338913156	0.008344684940629224	0.42070933514053394	0.6121027815522998	0.5228787361488278	0.9473102366203768	0.19979348307459308	0.28440076457114993	0.12467072572967433	0.25523439289575844
ENSMUSG00000027650.13	Tti1	-0.32649265929046545	4.651869528084553	18.507775124639494	0.0015503847560339673	0.008344684940629224	29.671079425700814	26.02424084148165	29.08856968996374	26.91332672244558	23.176044036652797	21.942612835758723	21.99191601871455	21.950157789035227
ENSMUSG00000097785.5	B230217O12Rik	-0.9691164107705197	-0.9570419744725785	18.506358848442815	0.001550786652285185	0.008344684940629224	0.7085630907630045	0.5923575305344837	0.5779186031118624	0.6072501516797287	0.2885905866633011	0.35003171024141533	0.3490780320430881	0.2784375195226456
ENSMUSG00000087698.3	Gm13031	-1.5931223763236797	-0.9340317041550152	18.49890315820193	0.0015529044185952727	0.008353344397080268	0.8414186702810679	0.6318480325701159	0.49535880266731064	0.8987302244859985	0.37738769025200913	0.1093849094504423	0.27427559660528356	0.18562501301509707
ENSMUSG00000000567.6	Sox9	0.9649953708630719	2.1653986391307156	18.494107847812973	0.0015542683503607766	0.008357944504002238	3.1663913118471765	3.8108334464385116	3.027192682966898	1.9917804975095104	6.060402319929323	7.306911951289545	4.039331513641448	6.056016049617542
ENSMUSG00000030037.10	Mrpl53	-0.40160543178915736	4.49049813969102	18.492031049991553	0.0015548595018204192	0.00835838740049275	26.85896965923514	25.629335821125327	24.410180998105808	25.237316303809525	21.666493275644758	16.801522091587934	18.575938133721476	20.279532671899354
ENSMUSG00000061613.14	U2af1	0.4237865177277999	4.462712851771646	18.489343605339094	0.0015556248727166184	0.008359766244353485	19.706910961846063	17.296839891606922	18.38331556565353	19.796354944759155	22.132678069485475	26.361763177556593	23.812108614367798	28.539845751071173
ENSMUSG00000024260.16	Sap130	0.5408034166192707	4.029907817360429	18.479115307837617	0.0015585419887615757	0.008372690524680093	14.304117394778153	14.315306987916689	11.558372062237249	12.873703215610249	16.53846054339687	23.189600803493764	20.171723423061305	17.33273559028469
ENSMUSG00000032011.6	Thy1	-1.420175528893672	2.2145677782640187	18.477339208587146	0.0015590492034938156	0.008372690524680093	5.9120732885538185	7.424214382698862	5.614066430229521	7.797091947567717	3.329891384576551	0.9844641850539806	3.6403851913064904	2.065078269792955
ENSMUSG00000134304.1	Gm53541	-1.1805398239147469	-1.121880135258017	18.475191979251257	0.0015596626699352569	0.00837324782408379	0.619992704417629	0.4541407734097708	0.6604784035564142	0.5829601456125396	0.3107898625604781	0.17501585512070766	0.2244073063134138	0.30164064614953273
ENSMUSG00000063870.13	Chd4	0.5244398577980803	7.288474176808567	18.470199864957674	0.0015610900466375027	0.008376402589037546	152.0532107584235	122.99316858997662	122.24354452489965	115.45039883735002	155.41713055613621	210.58782767399148	190.2225933183371	181.30923146249606
ENSMUSG00000020114.13	Cand1	0.41725227362786776	3.931876533878203	18.46957063652375	0.001561270071075783	0.008376402589037546	12.776278230320425	14.09810922672071	13.897566408166215	11.343432833377333	16.91584823364888	16.45149038134652	17.32923087642473	18.910548200913013
ENSMUSG00000078606.9	Gvin2	-1.7012477818034875	2.8263012135567545	18.465326096150786	0.0015624851014036161	0.008377338125216875	13.130559775701927	5.884084803309205	8.503659445788832	15.667053913337002	5.283427663528128	4.025364667776277	1.520982853902027	2.3899220425693746
ENSMUSG00000058396.8	Gpr182	1.4301310950757604	0.8779168345938063	18.46253348534964	0.0015632851267693908	0.008377338125216875	0.7307056873493484	0.7503195386770126	1.073277405779173	1.3359503336954033	2.7083116594555947	2.3627140441295533	1.3464438378804828	4.014140906451474
ENSMUSG00000106831.2	Ube2n-ps1	-0.8032491816897981	2.2940665182135747	18.461934509742456	0.0015634567850906272	0.008377338125216875	6.3992104134533845	5.429944029899434	5.9993454989707615	6.8983617230817185	3.7960761784172683	2.5158529173601725	3.1167681432418584	4.7334378318849755
ENSMUSG00000020823.17	Sec14l1	-0.39150512901324297	5.971074039512668	18.461838802898544	0.0015634842154805782	0.008377338125216875	71.29916100802733	72.32685447826046	72.40494498987191	68.52210711554059	63.00154499618834	52.110970862190705	52.6359804030685	49.16742532237384
ENSMUSG00000001288.16	Rarg	-0.8709758180052665	3.3290753734289202	18.457788407627966	0.0015646456238251985	0.008380827619237157	10.761301940963131	12.814667910562664	12.549089667571868	15.642763907269812	8.0139385988809	8.488268973354321	4.288672965100797	7.471406773857657
ENSMUSG00000073139.10	Tmem185a	-0.6913133764738542	4.275291590582568	18.45503372171792	0.0015654360940216138	0.00838232860253816	24.799708176705156	24.365639755985093	23.997381995883046	22.27393556361245	18.602993201834334	11.50729247418653	17.404033311862538	11.601563313443567
ENSMUSG00000078861.9	Zfp931	-0.9499454263613841	1.3674796251164358	18.448309905663002	0.0015673675430780036	0.008389936134794865	2.9449653459837375	3.3566926730287405	3.852790687412416	3.2305708069361567	2.464119624586648	1.4001268409656613	1.84512674079918	1.206562584598131
ENSMUSG00000120172.2	Gm57013	-0.9193550083278134	-0.166920313351018	18.440572838037287	0.0015695936017984613	0.008399115208581474	1.1514150224898823	0.9280267978373578	1.3484767405943456	1.0201802548219443	0.6881775528124873	0.5469245472522114	0.4986829029186973	0.6032812922990655
ENSMUSG00000005354.17	Txn2	-0.3667991498307878	6.261136284480953	18.435819207132717	0.0015709631716373667	0.008403706604903504	82.59188526706271	86.62241621515933	87.10058946900212	89.07145224838261	67.44140017562374	58.71781939299742	71.06231366591437	70.63031745224444
ENSMUSG00000022000.12	Zc3h13	0.4173642468857705	4.554310211236828	18.43087091751774	0.0015723903519277807	0.008408603092926296	21.721887251203356	19.09365773422819	19.511632838395734	19.99067499329667	25.107381039707196	29.35890969649871	29.37242298191127	23.435157893156006
ENSMUSG00000090115.8	Usp49	0.42547781204029717	3.1960310204630304	18.416818966471148	0.0015764517114925554	0.00842560209940223	7.7277662086340175	8.885362958017256	7.402862106528142	7.092681771619231	10.566855327056256	10.172796578891132	10.472340961292645	10.60382886848742
ENSMUSG00000047216.9	Cdh19	1.1274386666584215	1.4819536948453023	18.41632437601185	0.0015765948900391075	0.00842560209940223	1.9264059030119185	1.6980915875321865	1.7337558093355872	1.5302703822329164	2.530717452278179	4.812936015819461	2.4934145145934865	5.220703491049605
ENSMUSG00000040990.18	Sh3kbp1	-1.1973348629459295	3.6731932943015138	18.410975399020554	0.0015781443603763037	0.008429054309731381	15.964812138753945	20.27837279529716	16.814679357207044	17.73170442904808	10.589054602953432	4.025364667776277	10.696748267606058	5.5919535170798
ENSMUSG00000041889.8	Shisa4	-0.3552333896728	6.754261248633995	18.408951381217616	0.0015787311474478195	0.008429054309731381	120.85429216826496	114.70016316249385	122.62882359364089	126.33232155545076	92.41558555994789	95.86493464236763	87.51884946223139	102.9522728434982
ENSMUSG00000049134.16	Nrap	0.5901363093071279	11.453890738523244	18.40878243710286	0.0015787801382422363	0.008429054309731381	2442.4834016498357	2363.072151310198	2166.2590839311124	1985.3679359077723	2795.9322014217523	4124.292379883256	3118.014850499155	3445.8267259791273
ENSMUSG00000021392.9	Nol8	0.6103041009692576	4.042939835376341	18.406954453226703	0.0015793103380761528	0.008429145625053619	12.975561599597519	13.90065671654255	13.182048137646765	11.97497299112425	16.91584823364888	26.318009213776413	18.850213730326757	17.355938716911577
ENSMUSG00000062397.9	Zfp706	-0.5464125216772037	5.639403630130211	18.395788517795825	0.0015825536295180197	0.008443712577369934	61.268564754413546	54.02300678474491	61.75473073252472	59.46193485247904	46.907069970735016	46.96988011801992	34.28444957566044	33.73734611549389
ENSMUSG00000075289.6	Carns1	-0.7310875260209408	4.523845553645305	18.393879047278023	0.0015831090619969899	0.00844393365924888	34.697448850800875	21.344616350259226	26.776895277516292	31.819907948017786	18.27000406337668	12.90741931515219	18.30166253711619	19.583438873092742
ENSMUSG00000024068.9	Spast	-0.48560540027204546	5.703976343677611	18.387977197263027	0.0015848272928207915	0.008450354679149613	64.8778079979876	59.19626255141274	60.79153306067162	58.1988545369852	51.21372949478736	40.60367838800418	46.252839245709175	35.5239868657642
ENSMUSG00000024018.19	Ccdc167	-0.672017281210609	2.8733853062261767	18.384101293441645	0.001585956921675549	0.008452874189579915	9.211320179919058	8.233769674429324	8.888938514530073	9.473102366203769	7.170366114788173	5.228598671731142	5.909392399586563	4.153359666212797
ENSMUSG00000030869.12	Ndufab1	-0.6456074319466026	6.510885559308635	18.38282572299617	0.0015863288973992499	0.008452874189579915	105.59804312027401	103.99823711083751	117.73027543393083	117.53933935912829	86.2219875846355	49.81388776373142	76.3732865819985	71.952895669977
ENSMUSG00000087120.4	Gm12279	1.7478121435611575	0.7402260285035503	18.367724430118415	0.0015907406495068795	0.008470716331210966	0.9742742497991312	0.6713385346057481	0.6604784035564142	0.6558301638141071	1.2653587261390895	4.441027323687957	1.3464438378804828	2.923593954987779
ENSMUSG00000029686.16	Cul1	0.5206248615113704	6.842095249729698	18.36649822429428	0.0015910995256335214	0.008470716331210966	98.44598442288493	91.3612764594352	97.55816419197868	89.48438235152483	115.61382887249785	170.0279032497675	126.7901280670788	128.17407148692453
ENSMUSG00000033767.15	Tmem131l	0.7744545689701636	3.7139804111073844	18.36465364343199	0.001591639566292075	0.008470716331210966	7.5506254359432665	13.110846675829904	10.099815587716833	7.797091947567717	13.630355400866682	16.16708961677537	17.62844061817595	18.60890755476348
ENSMUSG00000034484.9	Snx2	0.4030232221899129	4.491148046540713	18.364311389606616	0.0015917397926983354	0.008470716331210966	20.194048086745628	18.28410244249773	17.915476696467735	20.913695223849857	22.887453449989493	28.54946136656544	25.033881726518604	25.755470555844717
ENSMUSG00000026828.12	Galnt5	-1.7657351821771616	-0.5189769781717324	18.360042665413356	0.001592990493886941	0.008474626889110968	0.5535649146585973	1.6783463365143703	0.9907176053346213	0.7772801941500528	0.37738769025200913	0.28440076457114993	0.374012177189023	0.1392187597613228
ENSMUSG00000025035.10	Arl3	-0.7543918466389146	4.846041827323114	18.357937977811254	0.001593607585195318	0.008475165234570632	37.642414196784614	30.723610583721886	37.26198993397436	38.621109646830746	24.10841362433423	13.629359717525109	25.4577621939995	22.321407815065424
ENSMUSG00000087589.5	D430040D24Rik	0.7062862621281019	0.3079270345674081	18.35358518748957	0.001594884729470343	0.00847921240638796	0.9078464600400995	0.8293005427482771	0.9907176053346213	0.8987302244859985	1.5317500369052135	1.378249859075573	1.496048708756092	1.5082032307476636
ENSMUSG00000025790.15	Slco3a1	-0.37890583599268185	6.010034170289657	18.344888644740404	0.001597440055430799	0.00848741296354504	67.71206036103962	75.3083873819507	77.05581374824831	71.1697177768642	56.49715715831548	49.17945528891885	58.62017523809287	59.67844168435371
ENSMUSG00000020273.14	Papolg	0.44004113180731613	2.523360594797293	18.34481917682533	0.001597460487173196	0.00848741296354504	5.004226828513719	5.074529511578743	4.430709290524279	4.833711207370641	6.593184941461571	7.044388168608483	6.3582070122133905	6.264844189259526
ENSMUSG00000033054.8	Npat	0.5349357681616541	3.1071262833882556	18.34056621519447	0.0015987119573635906	0.008491315886055307	7.307056873493484	7.088545115395988	7.6505415078617975	5.951051486461342	9.812079946552236	11.61667738363697	10.547143396730448	8.58515685194824
ENSMUSG00000113780.3	Gm33195	-1.0084033494235078	-1.0600363014842211	18.337050437089943	0.0015997473955416642	0.00849406923528069	0.6864204941766606	0.5726122795166675	0.49535880266731064	0.5586701395453504	0.2885905866633011	0.32815472835132686	0.24934145145934866	0.2784375195226456
ENSMUSG00000053929.19	Zftraf1	-0.351755325252613	5.620931085962508	18.330724052464515	0.0016016126231132612	0.00850122525767517	59.29787365822894	51.41663365039318	57.76434037770472	52.05348300198635	43.11099379231775	40.516170460443824	46.00349779424983	43.18101865263696
ENSMUSG00000034731.12	Dgkh	0.9650593068309387	2.8904184900400915	18.327825458589277	0.0016024680983613548	0.008503018707971684	4.8492286524093124	6.51593283587932	4.650868758376417	3.910690976817453	8.102735702469607	6.935003259158041	13.663911539972307	10.325391348964775
ENSMUSG00000104346.2	Pcdhga3	1.260175824513921	1.6123986038266318	18.319939388017392	0.0016047983338653474	0.00851263384847915	2.435685624497828	0.9477720488551739	2.2841544789659323	1.4574003640313489	3.04130079791325	3.8941027764357456	4.637750997143885	5.4295316306915895
ENSMUSG00000027365.15	Trpm7	0.47179743410189695	5.747228392046442	18.311317572929152	0.0016073506386445153	0.008522303493999565	48.31514575140237	44.367579037032826	48.820361996211616	38.37820958615885	62.29116816747868	67.62175102226342	66.92324557168918	52.624691189780016
ENSMUSG00000020003.17	Pex7	-0.5180644120428274	4.12426951529819	18.307796586830932	0.0016083943556663434	0.008522303493999565	21.63331686485798	19.745251017816123	19.56667270535877	20.986565242051427	16.6050583710884	11.660431347417148	16.057589473982055	12.900938404549246
ENSMUSG00000120343.2	4930434J08Rik	1.4267480789238147	-1.5657719421077656	18.305075435457397	0.0016092015382286613	0.008522303493999565	0.199283369277095	0.09872625508908062	0.16511960088910355	0.17003004247032405	0.2663913107661241	0.5031705834720346	0.4986829029186973	0.44085940591085554
ENSMUSG00000036833.17	Pnpla7	1.0067865173736181	6.400675560241217	18.30359637393708	0.0016096404806986043	0.008522303493999565	67.11421025320833	49.994975577110424	57.10386197414831	50.25602255301435	68.41816831509954	145.7663303336594	88.91516159040373	147.94313537303236
ENSMUSG00000035963.9	Cimap1d	1.2641976746460055	7.33379568036499	18.30351776583044	0.0016096638133303392	0.008522303493999565	130.75203284236068	96.83071099137027	104.7683867641362	46.87971170967506	245.3241979397031	145.87571524310985	291.23081530451924	228.55079727483826
ENSMUSG00000066894.15	Vsig10	0.7110506003048753	3.997950590380468	18.303281808020245	0.0016097338532919804	0.008522303493999565	11.89057436686667	13.328044437025882	11.723491663126351	11.367722839444522	14.718119919828355	26.602409978347566	17.20456015069506	20.581173318048887
ENSMUSG00000112358.2	Gm33869	1.5002853649447716	-0.354032127140395	18.296636636652426	0.0016117078628216013	0.008530005402845769	0.42070933514053394	0.49363127544540303	0.46783886918579337	0.1457400364031349	0.9767681394757883	0.7875713480431845	1.4461804184642222	1.1601563313443566
ENSMUSG00000030555.17	Ttc23	-0.6255488822234387	2.0998213369334997	18.29144951678415	0.0016132507685820542	0.008535421457734617	5.4692213568269405	5.647141791095411	4.072950155264554	5.368091340848802	3.884873282005976	3.303424265403357	2.917294982074379	3.2252346011373114
ENSMUSG00000022884.17	Eif4a2	0.5476074617036909	8.515891673306744	18.287804118728406	0.0016143361532674223	0.008538414142265683	321.2226486780908	274.3207723905194	305.4162217778785	288.49240206000553	349.97158451899554	521.328478440808	406.7257756204895	460.53565729045584
ENSMUSG00000060261.17	Gtf2i	-0.35315585872014493	7.066384796426434	18.285943283670235	0.001614890538912746	0.008538597287820596	153.84676108191735	147.69447761326458	158.92761585576216	140.73629515329392	122.11821671037072	116.60431347417148	122.62612582770767	109.30992953926528
ENSMUSG00000020475.4	Pgam2	-1.1907609200888616	9.699254768553732	18.271351188435105	0.0016192458089924256	0.00855887070467425	1255.7287950081484	996.1281685978055	1146.9757876426763	1225.5522561200285	649.2844214406331	237.80279314526155	686.5616865933165	452.18253170477647
ENSMUSG00000040010.11	Slc7a5	0.7966509550700588	3.4895667524759304	18.258228570730196	0.0016231745592949279	0.008576877343228392	8.547042282328741	8.727400949874726	8.999018248456142	6.412561601737935	10.700050982439317	11.572923419856794	16.28199678029547	18.260860655360172
ENSMUSG00000024143.16	Rhoq	-0.6695214883368854	7.3711325697912935	18.247110834503637	0.0016265120482946464	0.008589670496386103	203.80045898070918	209.83278256633193	204.88590476989597	194.41720856178196	152.66442034488628	108.9911237764207	155.14025109800673	94.3207097382962
ENSMUSG00000081769.11	Gm12216	-1.0536045789195296	-0.4617924607733503	18.245066580023927	0.0016271266214547956	0.008589670496386103	0.7085630907630045	0.9280267978373578	0.8806378714085522	1.1659202912250792	0.48838406973789417	0.5031705834720346	0.4488146126268276	0.32484377277641985
ENSMUSG00000024446.14	Rpp21	-0.5472737563021938	2.3785251258808153	18.24494138854017	0.0016271642673942996	0.008589670496386103	6.687064169075855	5.54841553600633	5.421426895858899	6.825491704880151	4.617449386612818	3.784717866985303	3.939594933057709	4.408594059108555
ENSMUSG00000037846.19	Rtkn2	-1.872846280936379	2.419882077932367	18.2311474800835	0.001631318615777299	0.008608834635396552	9.609886918473249	7.858609905090817	6.632303969045659	9.230202305531877	4.262260972257986	0.7000634204828307	2.8923608369284444	1.2529688378519053
ENSMUSG00000115423.3	Gm56450	-0.5918287834474265	3.5004432089613564	18.227703857650212	0.0016323577302603343	0.008611551956556445	13.684124690360525	11.669443351529328	14.062686009055318	14.816903700985382	10.655652430644963	6.913126277267953	9.37523857487151	9.026016257859094
ENSMUSG00000020743.16	Mif4gd	-0.5478612689071144	4.0641243050072395	18.223441613308648	0.001633644967098196	0.008615576089723648	16.828373405621356	20.51531580751095	19.53915277187725	22.371095587881207	16.338667060322276	11.551046437966706	13.763648120556047	12.55289150514594
ENSMUSG00000123536.1	Gm35378	-1.8805545426116925	0.8385960822561357	18.218700497197315	0.0016350782624721843	0.008618293613306066	3.18853390843352	1.93503459974598	2.6969534811886913	3.1819907948017785	0.6881775528124873	0.1531388732306192	0.8976292252536552	1.2529688378519053
