Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_C26_1	CPM_C26_2	CPM_C26_3
ENSMUSG00000073198.7	Bnip3l-ps	2.426120653760794	3.078008159447599	90.43200496343124	6.038946792133639e-6	8.702097269594067e-5	3.2434299452163846	3.100166668344953	1.485562678604923	14.266752429990538	13.86314797829192	14.293294924112267
ENSMUSG00000025575.15	Cant1	1.1853478833020774	4.403221606558771	90.4072255675138	6.045691762189936e-6	8.702647495407767e-5	13.492668572100161	13.356551396119505	11.807661979946024	29.9643885845229	31.94799534091965	26.09176018874312
ENSMUSG00000086784.3	Isoc2a	1.0484701636971345	4.761409640884846	90.37948714493679	6.053253138784227e-6	8.702647495407767e-5	17.741561800333624	17.231759731550696	17.95481789141467	37.70799462321983	38.53726937998433	33.26439545975219
ENSMUSG00000119990.2	Gm53610	1.8376611620517056	1.506364625818882	90.3754144925451	6.0543643022647904e-6	8.702647495407767e-5	1.1189833310996526	1.2142319451017731	1.3318837808182067	4.3487642608624055	5.105974255379123	3.655618459379016
ENSMUSG00000053094.16	Tmem248	1.2073029841714944	6.06052380269374	90.3020532189552	6.0744227289016175e-6	8.724257755553985e-5	38.54816489889674	40.40550557742922	41.97995224540463	106.50263957570124	90.1960368464178	82.46798041063562
ENSMUSG00000063785.13	Utp14a	1.7679290901075275	4.717227299415861	90.26080946102218	6.085735361139919e-6	8.729867439631455e-5	11.270919059626937	11.858137506419444	12.627282768141844	46.86845611464935	45.782618323371466	29.106346027283163
ENSMUSG00000021668.16	Polk	-2.2526865986635145	2.912919835513086	90.24431254070365	6.090267483490349e-6	8.729867439631455e-5	14.725171951282388	10.54056667237284	11.961340877732741	2.2445234894773707	1.9682247129673713	3.5516672235672906
ENSMUSG00000123686.1	Gm63740	-3.2162553718114535	-0.433398453670317	90.2028636598744	6.1016728100249974e-6	8.729867439631455e-5	1.6217149726081923	1.0333888894483176	1.1782048830314906	0.12625444628310212	0.171149975040641	0.12127644178034651
ENSMUSG00000106621.2	Gm42752	-3.406224527186067	-0.671787740583867	90.20079936654456	6.102241517644703e-6	8.729867439631455e-5	1.2000690797300624	1.1108930561569414	0.9989128356136551	0.09819790266463498	0.057049991680213664	0.13860164774896744
ENSMUSG00000011114.19	Tbrg1	1.6027071392587218	5.586878390691918	90.19635406193696	6.103466408496076e-6	8.729867439631455e-5	26.158262508170143	22.889563901280233	22.257827029442723	86.07747582145717	74.82106408860022	55.80448842492802
ENSMUSG00000021707.6	Dhfr	-2.445541433552362	1.285508345732938	90.15088901876636	6.116011489530111e-6	8.738083700652052e-5	4.29754467741171	4.314398613446726	3.637067247618949	0.5050177851324085	0.7701748876828844	0.987536740211393
ENSMUSG00000034109.17	Golim4	-1.1398665136932953	3.349621989251945	90.1390789602071	6.119275385851702e-6	8.738083700652052e-5	13.719708668265307	14.467444452276446	13.779874501542215	5.919930703496566	6.589274039064678	6.548927856138712
ENSMUSG00000055723.7	Rras2	1.067900123376572	4.937584229202871	90.08549209462373	6.134111811788254e-6	8.748536328629258e-5	20.968774595823927	20.512769455549105	17.775525843996835	40.72407306220504	40.9048440347132	42.65465709474473
ENSMUSG00000021785.9	Ngly1	1.1387319916937515	6.4056619701601925	90.07626119072579	6.136671992784171e-6	8.748536328629258e-5	54.14906293538754	51.10108058321931	53.50586957940834	120.96578781102106	126.53688154671391	102.13208918502038
ENSMUSG00000137700.1	Gm39866	-2.9562153922143883	1.206902230105075	89.86242171615204	6.196348415091983e-6	8.82344329576046e-5	4.8002763189202495	3.332679168470824	4.02126449208574	0.7575266776986126	0.31377495424117513	0.43313014921552323
ENSMUSG00000028949.14	Smarcd3	-1.7773335240046326	6.44307314680935	89.85163137824723	6.19937849621502e-6	8.82344329576046e-5	151.98712723283978	126.77098201307236	125.32514114506702	39.22304797861705	29.52337069451057	49.01300768522861
ENSMUSG00000058297.17	Spock2	1.7305729848628504	2.9301947219833413	89.83058028332488	6.2052951742602595e-6	8.82463107337061e-5	3.583990089464105	3.6943652797777355	3.2272568535210393	8.879896055244847	13.520848028210638	12.578099533218795
ENSMUSG00000020708.13	Psmc5	1.1096694569100773	7.182479292700856	89.7960625266088	6.215011815903977e-6	8.831216462467811e-5	99.70303651595167	87.32136115838284	88.82640292072195	212.16358284284848	198.02052112202162	185.1718013926205
ENSMUSG00000003435.10	Supt5	1.4279743736126989	6.9899191846387065	89.76561389318039	6.223598497107659e-6	8.836186778722599e-5	58.187133217181945	73.31894170635813	75.09775471844196	198.38781992618112	199.988745834989	157.38217101895253
ENSMUSG00000023439.12	Gnb3	-3.570040858904054	-0.5478225005739792	89.70966731405147	6.239413676523582e-6	8.851403519538846e-5	1.0865490316474888	1.5500833341724765	1.075752284507013	0.14028271809233567	0.0855749875203205	0.06930082387448372
ENSMUSG00000136721.1	Gm73718	3.357583883698736	5.456894331044476	89.59758105709706	6.27124709548518e-6	8.88930078089834e-5	7.849100467423651	7.207887503902015	8.324273630113792	61.00895409835678	131.1294058769711	48.008145739048594
ENSMUSG00000043192.5	Gpi-ps	1.2409079420862525	6.551256862031253	89.55777980017774	6.282598854552072e-6	8.898127774098057e-5	52.07326777044906	55.67382641902811	59.47373344345915	146.6936383091554	135.2084802821064	113.25487141687502
ENSMUSG00000039844.21	Rapgef1	1.485071366377852	8.361118792844708	89.53190673490066	6.2899916482914455e-6	8.90133781425694e-5	145.4191815937766	187.01755426790928	186.7967002597535	433.3754010026526	561.8853680584244	458.14774663421184
ENSMUSG00000035578.17	Iqcg	-2.1123100958239136	2.138127506508389	89.50408626605261	6.297952780314122e-6	8.904013821467182e-5	9.243775343866696	6.148663892217489	5.865411265526333	1.458940268160291	1.540349775365769	1.9230978625169233
ENSMUSG00000025228.6	Actr1a	1.01110522330535	6.552706664826515	89.45332075680514	6.312511742855727e-6	8.904013821467182e-5	59.50072234499458	66.49857503599924	60.70316462575288	127.01197296080072	127.50673140527753	121.74422234149927
ENSMUSG00000023971.10	Rrp36	1.179243140962441	3.5204640595282193	89.44216659226451	6.315716154429055e-6	8.904013821467182e-5	7.022025831393473	6.846201392595104	7.120455597451182	16.525304191277144	16.829747545663032	14.206668894269162
ENSMUSG00000020843.16	Timm22	-1.6713447489321878	4.182274059604395	89.4413772554679	6.3159429936909455e-6	8.904013821467182e-5	31.52613906750326	26.661433347766593	24.614236795505704	8.655443706297111	6.760424014105319	10.499074816984283
ENSMUSG00000109115.2	Gm44669	-2.5010371007306444	0.8733278314399137	89.41763516111494	6.32277065630985e-6	8.904013821467182e-5	2.902869800968664	2.893488890455289	3.483388349832233	0.5050177851324085	0.3708249459213888	0.727658650682079
ENSMUSG00000024349.11	Sting1	1.5116812109743967	1.9009187111239754	89.4068255715428	6.325882234629009e-6	8.904013821467182e-5	1.6865835715125201	2.015108334424219	2.0490519704895487	5.022121307705617	5.676474172181259	5.665342351739044
ENSMUSG00000038204.14	Asb10	-1.1273590388051549	6.2676470821469685	89.40009429039787	6.327820805863363e-6	8.904013821467182e-5	113.61735098092996	101.55629311053342	101.83788293333058	52.409623479296606	43.443568664482704	49.20358495088344
ENSMUSG00000025132.14	Arhgdia	1.2355144604470125	6.500304183849941	89.38145742066925	6.333191920124521e-6	8.904013821467182e-5	49.17039796948039	57.22390975320059	55.45246895137341	134.39084393245759	137.11965500339355	109.52995213362152
ENSMUSG00000001663.11	Gstt1	-1.7376934382800648	1.8587109857232336	89.3349130273568	6.3466303600853025e-6	8.904013821467182e-5	6.746334286050081	4.805258335934677	5.020177327699394	1.585194714443393	1.6829747545663032	1.715195390893472
ENSMUSG00000021756.13	Il6st	1.1501059005337524	7.789388125318202	89.33103219378283	6.347752424131454e-6	8.904013821467182e-5	124.3531040995962	137.33738340768141	150.5540935317196	289.0244840856392	320.3071782885596	305.51268205066145
ENSMUSG00000028974.14	Dffa	-1.460542238996256	4.825498447574673	89.31840396030084	6.3514053041636235e-6	8.904013821467182e-5	38.629250647527144	46.08914446939497	40.03335287343956	14.224667614562838	12.77919813636786	18.24344188495784
ENSMUSG00000020422.15	Tns3	1.638429924405718	4.486398290829962	89.31145350969572	6.353416911309513e-6	8.904013821467182e-5	9.892461332909974	12.116484728781524	10.629457096914534	39.22304797861705	36.45494468365653	25.84920730518243
ENSMUSG00000108332.2	D530033B14Rik	-3.8860294887878397	-0.4009137791377443	89.27068939577305	6.365230640352104e-6	8.908439437838871e-5	1.3784577267169635	1.5500833341724765	1.2294311822937294	0.05611308723693427	0.057049991680213664	0.15592685371758835
ENSMUSG00000134059.1	Gm32730	-1.9628584578995605	1.0506896175156066	89.26515851060954	6.3668356037537656e-6	8.908439437838871e-5	3.6326415386423507	3.3843486129432403	2.7406070105297715	0.7294701340801455	0.8842748710433118	0.9009107103682883
ENSMUSG00000016984.8	Etaa1	-1.4986964185680285	1.6023565944162097	89.03659546707729	6.433596450191437e-6	8.99460295983286e-5	4.71919057028984	4.4952416691001815	4.123717090610217	1.6132512580618603	1.4832997836855553	1.6112441550817465
ENSMUSG00000000056.8	Narf	-1.7706279225552952	6.612400639338674	88.94516206058285	6.460543299593997e-6	9.0182853570655e-5	158.5226385724508	149.9705625811871	145.48268990475796	44.16099965546727	32.5470202535619	56.2029681622063
ENSMUSG00000124599.1	B330016D10Rik	-1.91691340551112	1.4595631438045258	88.94387648048352	6.4609231652784395e-6	9.0182853570655e-5	4.459716174672529	4.546911113572597	3.9444250431923815	1.1222617447386853	0.8842748710433118	1.3860164774896744
ENSMUSG00000061576.16	Dpp6	-3.5175163578699196	-0.41928603443715196	88.90922526915898	6.47117229333878e-6	9.025336200926472e-5	1.5730635234299466	1.2142319451017731	1.1782048830314906	0.07014135904616783	0.171149975040641	0.12127644178034651
ENSMUSG00000022464.15	Slc38a4	1.3340782676259577	6.909689535384796	88.86776170712875	6.483462580606967e-6	9.035220244755968e-5	58.83581920622522	68.12616253688034	77.86397487860286	163.80812991642037	192.20142197063984	160.31013082764946
ENSMUSG00000005846.13	Rsl1d1	1.5401730087125522	6.7362424271364825	88.80095159409748	6.503326134567145e-6	9.05563392146142e-5	58.64121340951224	50.40354308284169	54.504782415022	177.62597764851543	176.05627432513936	122.12537687280893
ENSMUSG00000138883.1	Gm32500	3.49779402999813	0.6196740868992732	88.63914297737723	6.551743999458999e-6	9.115743814631896e-5	0.24325724589122885	0.23251250012587146	0.23051834668007423	2.118269043194269	1.854124729606944	4.071423402625919
ENSMUSG00000097368.4	Gm10390	-3.263147853082966	0.08966953266881199	88.59583302491833	6.564778490294948e-6	9.125617724343371e-5	1.913623667677667	2.015108334424219	1.767307324547236	0.19639580532926995	0.0855749875203205	0.2772032954979349
ENSMUSG00000028381.9	Ugcg	1.2136489385613192	4.009861701996817	88.58066276552036	6.569351621417424e-6	9.125617724343371e-5	9.405946841127516	9.222995838326234	10.39893875023446	23.932231706552464	23.818371526489205	19.57748274454165
ENSMUSG00000074818.14	Pdzd7	-1.960105986510121	1.2686945189655423	88.47924385747713	6.600025250388196e-6	9.155207510036197e-5	3.2758642446685484	3.6426958353053194	4.533527484708126	0.9118376676001819	0.8842748710433118	1.1261383879603604
ENSMUSG00000040209.13	Zfp704	1.7318292361605117	4.586396756742078	88.47537853275547	6.6011977669692e-6	9.155207510036197e-5	9.09782099633196	12.116484728781524	12.115019775519457	33.667852342160565	45.89671830673189	31.046769095768706
ENSMUSG00000020936.9	Nmt1	1.2180038722523432	6.419391832454121	88.45564004351007	6.607189268587926e-6	9.156203867498863e-5	49.30013516728905	52.857841695281444	52.14837264895902	132.17437698659867	125.36735671726953	101.38710532836969
ENSMUSG00000074577.10	Ripor3	4.887472558367802	0.9709320860618763	88.37539718329032	6.631615249578204e-6	9.182724656592977e-5	0.09730289835649154	0.05166944447241588	0.23051834668007423	3.0721915262221513	5.847624147221901	2.3389028057638255
ENSMUSG00000002981.11	Clptm1	1.0805228100266262	6.312584277872639	88.35192441886593	6.638781289946384e-6	9.185322575189563e-5	49.883952557427996	54.666272251816	48.46007910207783	111.06182791370216	114.04293336874711	98.49379593160998
ENSMUSG00000029815.13	Malsu1	1.4427383387181798	5.708370224961829	88.30131623697321	6.654263868039713e-6	9.19941383794917e-5	34.81822046189789	25.395531958192404	23.973908054727723	76.74867506831684	75.16336403868151	77.2357682081121
ENSMUSG00000037470.15	Uggt1	1.4989644539429297	6.361279710670646	88.25420905633145	6.668715172643968e-6	9.212058095289567e-5	33.99114582586771	45.90830141374151	48.99795524433134	128.37271532629637	128.13428131375989	107.57220385916736
ENSMUSG00000138155.1	Gm63368	-8.867195635691628	-0.7556097054841963	148.44668428703875	6.685240608961326e-6	9.22754514578732e-5	1.070331881921407	0.8783805560310699	1.5111758282360421	0	0	0
ENSMUSG00000047098.19	Rnf31	1.9495793706359628	4.539556153797693	88.14158700912665	6.703421026844164e-6	9.245290127888964e-5	8.238312060849617	10.256384727774552	10.168420403554386	39.138878347761654	45.46884336913029	26.022459364868638
ENSMUSG00000024978.12	Gpam	-1.824851987119657	7.776130509137261	88.11746085056593	6.7108845661454336e-6	9.24823806401185e-5	262.36104826855336	365.17379880879923	398.2076373150127	114.84946130219522	94.44626122659372	80.16372801680905
ENSMUSG00000107092.2	Gm7993	1.5036119628419395	3.2299984496824514	88.00876297782257	6.744637350333637e-6	9.280809130697036e-5	5.789522452211247	4.4177375023915575	4.328622287659172	15.332901087492289	13.492323032370532	12.543449121281553
ENSMUSG00000024121.14	Atp6v0c	0.974524646175129	6.847296536729102	88.00692737739554	6.745209124015008e-6	9.280809130697036e-5	80.0154167484882	76.4707778191755	76.40402534962905	157.2288704378898	147.75947845175338	152.65238978951902
ENSMUSG00000015843.11	Rxrg	-2.276407008517277	4.78298605225056	87.9729954232269	6.755789342836827e-6	9.288006820983268e-5	50.32181560003221	42.88563891210518	43.721646420320745	10.128412246266636	5.733524163861473	12.214270207877755
ENSMUSG00000120022.2	Gm56489	-1.820098884126447	1.1578387165964574	87.92127113024566	6.771956503217808e-6	9.298704332817726e-5	3.6326415386423507	3.539356946360488	3.150417404627681	1.038092113883284	0.7986998835229913	1.0568375640858767
ENSMUSG00000097666.5	A330094K24Rik	-3.0725906550170796	1.4633822740677118	87.90359617515823	6.7774919295610574e-6	9.298704332817726e-5	5.838173901389492	4.3402333356829335	4.5079143350770075	0.7996114931263133	0.2567249625609615	0.6063822089017326
ENSMUSG00000021792.16	Prxl2a	1.199984102431557	5.568262544186497	87.89675526752674	6.779635847355011e-6	9.298704332817726e-5	30.747715880651327	27.901500015104574	27.55974900308443	70.77263127758334	70.77051467930505	56.6187731054532
ENSMUSG00000021595.19	Nsun2	1.1669513076351512	6.152635557810596	87.7894150078367	6.8133850348929764e-06	9.330966613441267e-5	42.68353807904762	41.90391946712928	46.84645067531731	89.13563907587009	94.64593619747447	111.31444834838948
ENSMUSG00000112122.2	Gm47628	-3.366520812099139	1.468285671584216	87.78776447510673	6.813905589635757e-6	9.330966613441267e-5	4.443499024946447	5.399456947367459	5.276308824010588	0.2665371643754378	0.3708249459213888	0.8142846805251837
ENSMUSG00000033152.14	Podxl2	-1.3785693810137534	4.762054418881873	87.76461070010669	6.821213104715515e-6	9.333612635955887e-5	41.14290885506984	37.71869446486359	38.65024279335911	18.292866439240573	13.035923098928823	13.773538745053639
ENSMUSG00000039354.17	Smarcal1	1.0617884889001425	4.7584807044851365	87.62169529662819	6.866531596219697e-6	9.38664398772086e-5	16.02254392936894	18.290983343235222	18.210949387725865	34.71997272785308	35.99854475021482	38.860436987616744
ENSMUSG00000032105.6	Nherf4	-2.7028514890228945	0.23084837905433173	87.60835309309348	6.870781218839676e-6	9.38664398772086e-5	2.0433608654863225	2.0409430566604274	1.920986222333952	0.28056543618467134	0.19967497088074782	0.4158049432469023
ENSMUSG00000069601.16	Ank3	1.3300375609691757	7.2166420228270525	87.52365979738104	6.8978321749781e-6	9.416191657729538e-5	73.20421386353381	87.26969171391042	93.43676985432343	189.67626313264708	208.91706953294243	239.62492375199608
ENSMUSG00000143923.1	Gm64829	1.416585838240446	3.176931851780389	87.42398090990571	6.92983695276036e-6	9.45245002731586e-5	4.702973420563758	4.624415280281221	5.3787614225350655	11.138447816531453	14.861522832695659	13.305758183900874
ENSMUSG00000038178.17	Slc43a2	2.1612773383271744	5.876004002460795	87.399168770815	6.937831879394989e-6	9.45592721772485e-5	15.94145818073853	24.491316679925127	23.973908054727723	94.46638236337884	121.77320724141606	71.5184502384672
ENSMUSG00000030662.11	Ipo5	1.2138910499464384	8.340219818509139	87.26696719427137	6.980620761398715e-6	9.50678422752371e-5	170.4584607708471	206.6261084451911	208.61910374546719	477.185693862889	458.6534081130778	422.6483996045076
ENSMUSG00000035642.17	Aamdc	-1.7244743591010425	5.5119099519991925	87.15957719548922	7.015617330934891e-6	9.546957628084125e-5	85.56168195480824	60.96994447745074	63.520611085176014	21.337001421844256	17.02942251654378	25.121548654500348
ENSMUSG00000031904.6	Slc7a6	1.1189440869793077	3.704422918114991	87.12922051248411	7.025549020366058e-6	9.55298615423933e-5	8.449135007288682	7.4145652817916785	8.682857724949463	17.479226674305025	18.313047329348585	17.567758852181623
ENSMUSG00000021866.16	Anxa11	1.4755043657234095	7.667878315110194	87.08417448258533	7.040318352385413e-6	9.565578080658866e-5	101.85991742952056	110.90846256004069	109.88041191750206	363.85128591609106	289.0152578519624	244.25075374561786
ENSMUSG00000039899.6	Fgl2	1.8448205711628112	5.105695935611967	87.00259546033968	7.067162825824341e-6	9.594543808257533e-5	16.36310407361666	15.268320841598893	13.24199835928871	45.19909176935055	44.81276846480783	71.2758973549065
ENSMUSG00000120881.2	Gm56664	-8.819630345229742	-0.7753237640052072	145.8462047502601	7.086394452434759e-6	9.613136974381028e-5	1.3946748764430454	0.8008763893224461	1.1269785837692519	0	0	0
ENSMUSG00000055653.14	Gpc3	-1.7043385034080492	1.9462220554323124	86.800000457696	7.134373565725209e-6	9.670668430542742e-5	6.308471243445869	6.4586805590519845	4.81527213065044	2.0340994123388674	1.5973997670459825	1.732520596862093
ENSMUSG00000058925.12	Ccdc192	3.129543510127694	-0.44788966972625355	86.73579823284504	7.1558359252313416e-6	9.68982991870027e-5	0.11352004808257346	0.1291736111810397	0.17929204741783553	0.9960072984555833	1.4262497920053416	1.2820652416779488
ENSMUSG00000066643.13	Wdr35	-1.8998058630779082	2.8613139412305078	86.72435250832775	7.1596704593944056e-6	9.68982991870027e-5	9.973547081540383	12.168154173253939	12.217472374043934	2.5250889256620423	2.6242996172898287	4.019447784720056
ENSMUSG00000079109.12	Pms2	-1.7223073812082974	2.477346234535601	86.69055435502963	7.17100818836175e-6	9.697615746317244e-5	10.038415680444711	7.130383337193392	8.298660480482672	2.1603538586219693	2.909549575690897	2.702732131104865
ENSMUSG00000064246.11	Chi3l1	3.2678152566164007	0.29999159209890436	86.53363413093801	7.2239369060997655e-6	9.756633424579689e-5	0.3405601442477204	0.15500833341724762	0.1280657481555968	1.949929781483466	2.33904965888876	2.1310003341403743
ENSMUSG00000025813.15	Homer2	-1.3475920094700404	5.352455413907349	86.52787886001016	7.225887228754596e-6	9.756633424579689e-5	49.81908395852367	66.26606253587336	59.85793068792594	20.635587831382576	22.59179670536461	25.883857717119668
ENSMUSG00000137334.1	Gm38768	-2.336040666970966	0.5965106967987903	86.48404508593667	7.240762635372418e-6	9.765438807710048e-5	3.1299098971338113	2.0667777788966353	2.202730868276265	0.5330743287508756	0.4563999334417093	0.4677805611527651
ENSMUSG00000089755.2	0610012D04Rik	-6.301063683482322	-1.45771205620046	86.47553041559541	7.243656521729177e-6	9.765438807710048e-5	0.6811202884954408	0.8008763893224461	0.5378761422535066	0	0	0.01732520596862093
ENSMUSG00000020340.17	Cyfip2	-2.3044235384439533	2.620932917018639	86.39439964335382	7.271301720472662e-6	9.793401237394426e-5	6.973374382215227	13.795741674135039	9.96351520650543	1.8938166942465315	2.2534746713684397	2.0790247162345117
ENSMUSG00000100774.2	Gm7329	-9.553446728750941	-0.07482194170463576	144.68430576582443	7.275678182583973e-6	9.793401237394426e-5	2.2055323627471415	1.0592236116845255	2.279570317169623	0	0	0
ENSMUSG00000054252.19	Fgfr3	1.7348912701281276	2.095058178694472	86.30166811101444	7.303058423126722e-6	9.822641863607468e-5	2.124446614116732	1.730926389825932	1.9722125215961908	5.162404025797953	7.131248960026708	7.224610888914928
ENSMUSG00000028414.18	Fktn	-1.0952184005492538	4.321275794452094	86.22545404005021	7.329285935142229e-6	9.850288001378457e-5	26.1096110589919	28.599037515482188	26.919420262306446	12.443077094790175	11.666723298603694	14.050742040551574
ENSMUSG00000035559.10	Mpv17l2	1.1861136367656537	3.831187953228061	86.16507190392325	7.350147216976428e-6	9.870684940106626e-5	9.503249739484007	8.52545833794862	7.914463236015882	19.38707164036079	21.42227187592023	18.347393120769564
ENSMUSG00000056367.15	Actr3b	-1.7314854099517878	3.3422550285054653	86.11807762623653	7.3664335403059775e-6	9.871741028545745e-5	18.228076292116082	15.449163897252348	12.960253713346397	4.503075250763975	3.8508744384144222	5.648017145770423
ENSMUSG00000031712.11	Il15	-1.830842469471058	1.8014280770364064	86.11489017961598	7.3675397819063985e-6	9.871741028545745e-5	6.032779698102476	5.993655558800242	4.174943389872456	1.655336073489561	1.369199800325128	1.5072929192700208
ENSMUSG00000038807.20	Rap1gap2	-1.7370261626444832	3.3101587153623204	86.1135955481281	7.367989157449484e-6	9.871741028545745e-5	13.57375432073057	17.69678473180244	14.445816391951318	3.549152767736093	4.763674305297841	5.422789468178351
ENSMUSG00000026576.13	Atp1b1	-1.383436766403052	7.039495431167259	86.09385522521865	7.374845323500076e-6	9.873308727621843e-5	156.59279775504706	223.13449595412797	190.86919105110147	72.39991080745445	68.17474005785533	78.06737809460591
ENSMUSG00000028413.14	B4galt1	1.4662318828140215	5.719698051465495	86.04463550054687	7.391974298365789e-6	9.88861646508656e-5	29.726035447908167	28.263186126411487	25.920507426692794	89.87913748175947	81.3818131318248	60.672871302110494
ENSMUSG00000027384.7	Ndufaf5	-1.7815661711701993	4.7143548537998905	86.00140345380093	7.407059741719397e-6	9.89998662620325e-5	51.684056177023095	37.07282640895839	33.11780247303733	13.074349326205684	9.72702358147643	12.578099533218795
ENSMUSG00000020668.11	Kif3c	-1.3368377474026545	5.014621491591797	85.98521886990876	7.412716916467228e-6	9.89998662620325e-5	48.5379291301632	48.078418081582974	42.26169689134694	19.485269543025424	14.918572824375874	20.478393454909938
ENSMUSG00000031996.18	Aplp2	-0.9898085844914937	6.829952818790583	85.93340455677699	7.430863793329484e-6	9.89998662620325e-5	141.0243340180084	156.06755702893216	156.82931519134385	76.6083923502245	76.24731388060556	75.69382487690484
ENSMUSG00000053263.5	Gm12592	2.5572131143991026	1.4780427634031563	85.9328581307015	7.431055457580861e-6	9.89998662620325e-5	0.9405946841127516	0.8008763893224461	0.6147155911468647	4.418905619908574	6.275499084823503	3.430390781786944
ENSMUSG00000071648.5	Rom1	-1.650892829106763	1.8728647188145386	85.92682969923631	7.433170390695606e-6	9.89998662620325e-5	6.649031387693589	5.037770836060548	4.81527213065044	1.7395057043449624	1.7970747379267304	1.732520596862093
ENSMUSG00000006522.18	Itih3	5.323161734940914	-0.010412047814303998	85.92252107030232	7.434682423732457e-6	9.89998662620325e-5	0.03243429945216385	0	0.10245259852447744	1.9078449660557653	2.2819996672085465	1.3340408595838116
ENSMUSG00000025933.16	Tmem14a	-2.4908016709682337	0.13381179146249592	85.82672240902636	7.468398764961031e-6	9.937262540596425e-5	2.1893152130210596	1.7567611120621398	1.485562678604923	0.3086219798031385	0.2852499584010683	0.3638293253410395
ENSMUSG00000024732.8	Ccdc86	1.401563970788625	4.7306966597921605	85.71388683815877	7.508351965799568e-6	9.975339804837182e-5	15.503595138134319	14.364105563331615	13.754261351911095	39.22304797861705	45.12654341904901	31.064094301737327
ENSMUSG00000040482.17	Dxo	1.3788496303380222	2.3654004173445773	85.71345436508132	7.508505600623241e-6	9.975339804837182e-5	3.194778496038139	2.480133334675962	2.7918333097920103	7.126362079090653	7.559123897628311	7.432513360538379
ENSMUSG00000020627.11	Klhl29	-1.3784821556706095	2.03348090747267	85.67975119139784	7.520490416899745e-6	9.983623516746726e-5	5.854391051115575	5.916151392091618	5.865411265526333	2.020071140529634	2.3105246630486533	2.460179247544172
ENSMUSG00000036478.9	Btg1	0.9690151888317806	4.345967167078706	85.65974453042487	7.527615857644846e-6	9.984093315295582e-5	13.606188620182735	13.356551396119505	14.189684895640125	27.747921638663996	26.7279211021801	26.0744349827745
ENSMUSG00000052143.11	Gm9869	-2.349875938977301	0.23746389166478962	85.6464815641924	7.532344069936197e-6	9.984093315295582e-5	1.702800721238602	1.9634388899518034	2.1771177186451456	0.3086219798031385	0.4278749376016025	0.4158049432469023
ENSMUSG00000020321.17	Mdh1	-1.437937238302344	8.815357468885853	85.61975312654721	7.541883752194077e-6	9.987047160303355e-5	630.879558644039	730.7092837289053	612.640926026744	243.9797033061902	202.21369551051734	282.3835320825525
ENSMUSG00000067288.14	Rps28	1.1334292173314946	6.422632023434763	85.60802111473092	7.546075716607926e-6	9.987047160303355e-5	59.079076452116446	50.248534749424444	51.68733595559887	123.93978143457856	123.42765700014226	105.99561011602285
ENSMUSG00000087408.11	Cers1	-2.250493840825797	3.3125689616698226	85.58400403123635	7.554666170447608e-6	9.990801476287302e-5	16.54149272060356	15.862519453031675	16.85345245727654	3.8016616603022966	2.025274704647585	4.383277110061095
ENSMUSG00000031112.11	Stk26	-2.6552155490902303	0.6673220099370221	85.45626405026835	7.600558287479299e-6	1.0043842778066251e-4	2.8380012020643366	2.6093069458570017	2.6637675616364134	0.2665371643754378	0.48492492928181613	0.5544065909958698
ENSMUSG00000033849.4	B3galt2	-2.6252326055638537	2.3333779948273343	85.38105565246005	7.627737648130987e-6	1.0068252589065673e-4	6.762551435776162	8.42211944900379	10.911201742856848	1.7956187915818966	0.8272248793630982	1.4899677133014
ENSMUSG00000036377.21	Cracd	-2.5787608193684144	0.6884072809306515	85.37308030637706	7.630626818250648e-6	1.0068252589065673e-4	2.124446614116732	3.2035055572897844	2.9455122075787266	0.4769612415139413	0.31377495424117513	0.5544065909958698
ENSMUSG00000029504.6	Ddx51	1.1662947613879497	3.731572707680985	85.32239135755603	7.649020920168607e-6	1.0084859472878336e-4	7.784231868519323	8.215441671114124	8.477952527900507	19.176647563222286	19.53962215047318	16.21639278662919
ENSMUSG00000030144.5	Clec4d	5.0733601777785005	-1.1213628704749816	85.2918327777471	7.660136336772238e-6	1.0091851847626185e-4	0.03243429945216385	0	0.02561314963111936	0.7855832213170798	0.9413248627235254	0.6756830327762162
ENSMUSG00000024525.8	Impa2	-1.3609050802224032	2.386807581531592	85.21923384414016	7.686623059797868e-6	1.0119069204725563e-4	6.551728489337097	8.008763893224462	7.965689535278121	3.016078438985217	2.9665995673711105	2.7720329549793488
ENSMUSG00000035047.10	Kri1	2.0892337252541893	4.269564856831418	85.18434314365919	7.699392388139656e-6	1.0128200714216438e-4	6.600379938515343	7.104548614957183	8.273047330851552	31.240961319163155	40.847794043032984	21.44860498915271
ENSMUSG00000039405.8	Prss23	-2.147985491908791	5.395329692737913	85.12042794157087	7.722851641310455e-6	1.0146568252520518e-4	74.09615709846831	64.63847503499227	67.23451778168833	11.895974494230066	12.408373190446472	22.106962815960305
ENSMUSG00000093593.2	Gm20683	-1.7294056408069534	3.968544981689225	85.10112174061297	7.72995495732426e-6	1.0146568252520518e-4	24.082467343231656	23.92295279072855	24.127586952514438	9.567281373897293	5.990249126422435	6.081147294985946
ENSMUSG00000027963.15	Extl2	-2.027831850084328	3.2652611804763536	85.09859387912155	7.730885624328868e-6	1.0146568252520518e-4	16.168498276903676	15.500833341724764	14.599495289738035	3.436926593262224	2.6813496089700424	5.145586172680416
