Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Con_5	CPM_KPC_1	CPM_KPC_2	CPM_KPC_3	CPM_KPC_4	CPM_KPC_5	CPM_KPC_6	CPM_KPC_7	CPM_KPC_8
ENSMUSG00000002055.10	Spag5	1.3785572229905514	2.923268206917622	21.829610844176866	2.9120036462813636e-4	0.0017789553690731198	3.6236890279734997	3.830803643122582	4.459089987202503	2.6641549226379024	4.397631453687754	14.549179171038263	5.513939856894139	10.972311613533536	8.093069437500898	6.343679745489222	15.152799989650127	12.941861837878644	5.3670406008799345
ENSMUSG00000025508.14	Rplp2	1.196652698185191	7.291542645817144	21.829420558755015	2.912121658623e-4	0.0017789553690731198	63.3079789004782	54.28860784188511	91.42572889890036	112.6556938715456	114.5683593097999	155.39587429657465	180.18975037608269	203.78056193227314	128.2910433189342	304.6845886648305	173.60064802447855	152.63869263824657	301.1531708837093
ENSMUSG00000002250.17	Ppard	0.9217700671190162	4.91616427213535	21.826903817037	2.9136830169011117e-4	0.0017789553690731198	15.37107306637125	13.759158647191759	20.367972328641113	22.319093790670593	25.408537287973687	29.221136225376426	35.17313213976682	33.44546622853575	35.819778628213946	56.64671061620191	33.24445114648137	43.13953945959548	27.963893946215627
ENSMUSG00000058192.17	Zfp846	-1.0574384347578343	1.3904326429195086	21.826311074771134	2.914050885682652e-4	0.0017789553690731198	3.97895265816698	3.7401337344096213	3.7686502472485675	3.4525272977042207	3.995233804330704	1.4733345995988114	1.6251612209793251	2.5580919176060846	2.811791496412699	1.3157261694348017	1.9592341114540741	1.621351818615669	1.1747599598492562
ENSMUSG00000022412.15	Mief1	0.6728030665022696	4.796469777886617	21.82517548076092	2.914755807258517e-4	0.0017789553690731198	21.647397199789403	18.065979311057383	20.25289903864879	19.51901259646953	22.074385336158137	35.52373423477134	33.34482576616509	35.58073303579372	24.890467333461977	40.12964816776145	25.09487095947559	37.05947013978672	27.434100238832627
ENSMUSG00000042505.7	Sdhaf3	-1.0435519461300522	3.020889657503393	21.82339994152144	2.915858363405901e-4	0.0017789553690731198	12.694753718913699	11.537745883724225	13.089586736626703	11.145954268178981	10.60605232948223	5.443152826295608	4.730379982493393	5.750421500734339	7.921916911632299	4.605041593021806	7.753564781499102	7.035508784350135	2.602899518881685
ENSMUSG00000111602.3	Gm32014	1.6156526263598345	0.7180784137004491	21.82257979068429	2.916367811983509e-4	0.0017789553690731198	0.7578957444127581	0.7706942240601644	0.8918179974405006	0.7068166121284232	0.3736549601172601	1.1459269107990755	3.047177289336235	2.1986905738101883	1.907128145392961	3.2658203134185255	1.417318293392309	3.155845504091213	1.1286909418159519
ENSMUSG00000024566.11	Atp9b	0.6765513088855516	5.063041852286323	21.82097079677605	2.917367555219265e-4	0.0017789553690731198	23.186872930627818	21.738110613932285	23.76263438341463	25.961917868563233	27.334297467039566	38.69549622001878	41.32552819061713	45.51712312897438	33.203590018508216	38.41450512546251	25.782687190092442	45.36889821019202	43.65039458655569
ENSMUSG00000032018.15	Sc5d	-0.7720675380990567	4.411285782913436	21.819069135107732	2.918549647907349e-4	0.00177902690686742	30.57635643865221	30.895771393941295	29.05600572306147	27.728959398884292	24.23008702914233	16.841032992636414	18.428167416461992	15.306268994601696	20.9539592384842	15.506772711195877	16.861919108152616	20.295850443742573	9.328976151744092
ENSMUSG00000066571.14	Garre1	2.145865152778823	7.038725671111582	21.815409399995534	2.920826106557136e-4	0.001779765229334669	40.523738084069656	44.70026499548953	39.470138467366674	44.50226130977803	42.22301049325039	64.13098104364826	247.28569221365768	307.03445387928235	81.3463505092613	213.38259055012267	53.899780981066336	406.0038670079916	124.17903810877137
ENSMUSG00000021286.9	Zfyve21	0.8920252848695095	3.336177617980769	21.799490049804195	2.930751855670522e-4	0.0017841881293301012	6.086850197314964	5.25885470535171	7.0194706895316825	6.9050545954084415	7.645555337783938	14.324086384988444	13.204434920457018	9.872966326628442	10.293601912954314	12.710854601146924	9.81701347334967	9.178009401806555	18.312434668238403
ENSMUSG00000103998.3	Gm38025	-1.012070466351446	1.2930077431509437	21.798598615305867	2.9313087971949545e-4	0.0017841881293301012	3.5289520599219046	2.765432215745296	3.2220521197850345	3.642824077892642	4.2826606967285965	1.3096307551989435	2.553824775824654	1.1416277979399054	1.7115252586859906	1.6916479321304594	1.9800770275333728	2.0266897732695863	1.428139559032429
ENSMUSG00000038845.12	Phb1	-0.6440161618471327	6.732715642036913	21.798112536421385	2.931612535273102e-4	0.0017841881293301012	136.37386551027066	117.28152692021443	154.22697691221046	136.27967986922252	138.6834755819831	79.43729049503591	87.90380961332815	76.9330288278392	112.30050733063935	93.08762648751222	103.96446540354172	82.05198310637154	63.46007234087648
ENSMUSG00000107271.5	BC028471	6.45221475308523	-0.37420251177823594	21.796922804173285	2.9323561187098745e-4	0.0017841881293301012	0	0.04533495435648026	0	0	0	2.3941687243480687	1.276912387912327	0.7822264541440094	0	2.960383881228304	0.04168583215859732	0.3474325325605005	1.451174068049081
ENSMUSG00000022370.14	Mrpl13	-0.5948323183506815	5.069877064598296	21.787977146725805	2.937954017316686e-4	0.0017867672437620152	45.80532405294607	43.77089843118169	45.33887625697513	36.56416705048958	40.23976493570493	22.263722838382037	35.20215287585574	25.052387788125703	32.54343027587219	24.951806998924276	27.054105070929662	30.28453575485696	26.973410058499585
ENSMUSG00000039536.17	Stau1	0.8156268208724307	5.795479042610268	21.786732603360093	2.9387337717608436e-4	0.0017867672437620152	39.60005264556661	38.920058315038304	38.261868922447285	39.44580400762854	32.79540842259952	73.31885931059085	78.26892523180786	78.64547052474904	43.57054301397765	87.44880004707736	46.146216199567235	68.93640500221264	56.01992592849786
ENSMUSG00000000631.21	Myo18a	1.0679688216032042	8.72516015634071	21.783010882006415	2.9410669747959104e-4	0.0017875353588537677	197.45552566153637	225.4960629691328	244.53074123368566	329.1318739630315	266.67467076676456	541.6141691969631	414.2419869331944	676.7950128787073	401.13261991431943	809.1950893125716	483.4097526271738	619.7327799547928	291.38653906064883
ENSMUSG00000027479.15	Mapre1	-0.47881657004296396	5.184246654582867	21.770301786253338	2.94905035148161e-4	0.001791735755365627	46.13690344112665	47.19368748509595	44.53336322702887	38.63024637824959	43.2577473058828	32.39289821062387	30.70393878207368	31.79644829817811	31.02750790389317	27.2308326852667	32.765064076657495	30.371393887997087	36.002937593027205
ENSMUSG00000005413.9	Hmox1	1.5871070703847168	3.9348441415804767	21.756934915301603	2.957473451239237e-4	0.0017962001607889921	6.347376859456849	7.502934945997483	4.948151469669875	8.237132056727393	7.070701552988153	39.002440928268534	35.40529802847816	19.76707390877429	9.755693974510146	19.00754412629919	9.462683900001592	16.06875463092315	15.571328095256806
ENSMUSG00000043518.8	Rai2	0.988976848334974	4.447237221006786	21.74111156965549	2.9674797863306286e-4	0.001801622538881255	13.02633310709428	12.829792082883912	14.355392926542253	16.963598691082154	10.57730964024244	33.948084732422615	26.6990772018032	35.91899312407221	20.318249856686545	20.440745846576384	27.40843464427774	35.03278036651714	15.410086532140243
ENSMUSG00000028953.11	Abcf2	0.7428245989970665	7.848573635361853	21.72995722199938	2.9745566279469393e-4	0.0018047057880650342	150.91599010619046	140.96904057147538	164.78495126900606	171.86517776445734	186.08017013839554	309.1342471686006	221.74744445541114	296.73866244230584	226.70374569337864	338.0476451040701	264.05890380863474	333.18779872552	191.5089079644454
ENSMUSG00000079435.10	Rpl36a	0.757750522219487	6.6197848673645705	21.72823537029096	2.975650756214416e-4	0.0018047057880650342	66.76587823436141	68.88646314467175	70.0796336053245	68.01750629020441	71.10941317923857	140.66252830058653	97.27750737004818	136.59365189795795	86.23642267693555	109.04080629190919	84.43465303723887	118.76402071359776	159.95163061163205
ENSMUSG00000015377.11	Dennd6b	1.011159179492717	5.347782539972195	21.727521177840636	2.9761047144549367e-4	0.0018047057880650342	23.257925656666515	19.652702713534193	27.329906373176634	27.783329907509554	27.13309864236104	53.34699029380696	60.043902967968286	46.29934958311839	40.17194285744404	80.00085012366964	39.80996971146044	56.892077206781956	27.042513585549543
ENSMUSG00000040213.14	Kyat3	1.2715900162950393	4.177662271864605	21.72630357844058	2.976878831641869e-4	0.0018047057880650342	10.705277389830208	10.993726431446463	9.292168166880055	7.720612224787391	9.513830138370238	45.9803172958129	21.997717955398723	27.568197194696978	14.572415059669291	22.108898668538366	13.318623374671844	15.431794987895564	25.33795991831729
ENSMUSG00000120315.2	Gm57455	-1.5801071558071504	0.8189338193712404	21.719858382813054	2.980980321228933e-4	0.0018065367866192607	2.605266621418856	1.8133981742592105	2.8768322498080665	3.1534895002652723	4.13894725052965	0.5729634553995377	1.6251612209793251	0.5919551544873585	1.4670216503022777	1.2452408389293659	1.0629887200442316	0.8975340424479596	0.3455176352497812
ENSMUSG00000030272.16	Camk1	-1.1691069615190681	4.20755229921766	21.704172590632187	2.9909890030012815e-4	0.001811945042137252	24.53687472536304	27.97166683794832	27.070991470693908	30.230002795646406	30.1798237017787	6.016116281695147	14.568409516636095	8.118242118683773	22.12757655872602	10.196877813119713	16.98697660462841	12.391760327991184	9.213803606660832
ENSMUSG00000042333.17	Tnfrsf14	-1.365403157458801	-0.6662736045600015	21.699244628718954	2.994141267587915e-4	0.0018124684628036882	0.9000011964901502	1.224043767624967	0.6041347724596939	1.033039663880003	0.9197660556732556	0.5934264359495213	0.2611866248002487	0.3171188327610849	0.4401064950906833	0.2584462118532646	0.5002299859031678	0.231621688373667	0.276414108199825
ENSMUSG00000028741.14	Mrto4	0.6373022535542998	4.895285849927032	21.698805235074534	2.99442251702813e-4	0.0018124684628036882	22.286871734137666	18.836673535117548	22.00776671103171	24.928878204683233	22.64923912095392	38.183921706269196	35.434318764567074	34.46024649337122	25.623978158613117	36.79334252383749	27.116633819167557	37.320044539207096	40.58680488734097
ENSMUSG00000078931.5	Pdf	-1.1350884593051649	4.274519001586842	21.69773546085038	2.9951073891554844e-4	0.0018124684628036882	29.155301917878287	29.105040696860325	31.55884978039449	29.98533550683272	25.408537287973687	10.170101333341796	13.291497128723767	10.211226414906932	25.281673106875918	9.06911252503274	16.507589534804538	14.215781123933812	7.048559759095537
ENSMUSG00000018347.17	Zkscan6	1.7262542844692204	3.299334760134211	21.689000329834844	3.000706295395963e-4	0.0018151991594306932	4.618427192515244	3.830803643122582	3.88372353724089	4.43119645295896	3.4491227087747087	12.625658999339814	13.117372712190267	20.44359408533127	7.0906046431276755	13.815124779065417	3.1055944958155006	12.99976725997206	23.886785850268208
ENSMUSG00000022579.11	Gpihbp1	1.5937537545870144	5.735274472337427	21.681150429613126	3.005747930549902e-4	0.0018175908948109938	21.078975391479833	22.37279997492301	24.769525670847454	26.288140920314813	24.17260165066275	51.300692238808615	83.28951257519041	61.563336066685274	34.98846635970932	74.43250901374022	38.642766411019714	51.217345841627115	177.73427157248744
ENSMUSG00000037072.17	Selenof	-0.5566871876717261	5.860614242790442	21.671429376580544	3.012004644629469e-4	0.0018207153980632838	77.11589199399813	80.35620659686126	63.290309495777464	72.85648155785285	67.89023198438218	54.57476912680597	45.59157639568786	38.582791319265326	53.424038431841275	44.076826676065856	58.33932210595695	50.34876451022586	48.303365407919415
ENSMUSG00000032500.11	Dclk3	-1.4357911739357703	-1.1220144924158713	21.66879932470247	3.013699950374636e-4	0.0018210813298683336	0.5447375662966699	0.8386966555948848	0.7192080624520166	0.7611871207536864	0.5173684063162063	0.12277788329990094	0.1451036804445826	0.23255381069146225	0.3178546908988268	0.1644657711793502	0.3126437411894799	0.3474325325605005	0.3455176352497812
ENSMUSG00000140202.1	Gm59303	-2.4342096267283138	-1.3162869695947446	21.6657551140374	3.0156635704433276e-4	0.0018216090721246245	0.6394745343482646	0.7480267468819243	1.0931962549270653	0.4621493233147382	0.6610818525151525	0.16370384439986793	0	0.08456502206962263	0.07335108251511388	0.0704853305054358	0.41685832158597325	0.14476355523354187	0.06910352704995625
ENSMUSG00000057788.14	Ddx49	0.7930586531139903	4.555676365133122	21.661824436568324	3.01820113903652e-4	0.0018224830007597462	13.263175527223266	11.877758041397827	16.282870533913655	18.078194117900054	21.384560794403193	23.96215022403067	22.54911194108814	29.914876557129006	25.208322024360804	37.63916648990272	24.615483889651717	30.66092099846417	29.645413104431228
ENSMUSG00000092500.3	Gm20400	2.6835594992275182	-0.3143229024924088	21.642157294535846	3.030934295879685e-4	0.0018295104846661047	0.21315817811608823	0.1586723402476809	0.17260993498848398	0.13592627156315829	0.17245613543873545	1.0231490274991746	1.1027879713788278	0.9936390093180659	0.36675541257556943	0.8223288558967511	0.35432957334807724	0.5790542209341675	3.662486933647681
ENSMUSG00000024991.9	Eif3a	1.3430989902163386	8.462770988792766	21.631660614785705	3.0377551258123006e-4	0.0018327184949048997	189.6634100392927	194.80429886979567	175.8895237532652	165.4766430009889	180.61905918283557	555.8359406792016	540.5692511282481	566.0148339675017	229.05098033386227	676.8941239538685	183.31344691743172	593.0383803697276	334.78355404802136
ENSMUSG00000024099.16	Ndufv2	-0.5530748453399574	7.805057218668966	21.630603825657456	3.038442800386984e-4	0.0018327184949048997	301.85566445439383	249.0475717573243	319.81744121116276	238.06127201571545	281.67835454993457	186.74516049914934	212.25766375433545	184.2037593231555	200.7619128438667	174.568668551796	169.20279273174654	170.21298824359855	218.3441109688451
ENSMUSG00000037326.11	Capn15	1.4792065162613848	3.881560628897169	21.615809491701615	3.048088343330957e-4	0.0018378729715039202	5.2342174848506104	4.760170207430427	7.681142106987537	9.542024263733712	7.760526094743095	12.19593640779016	17.70264901423908	14.481760029422876	12.543035110084473	33.55101732058744	12.068048409913924	17.748011871632233	35.680454466794075
ENSMUSG00000079722.3	Ttll2	2.6909057033198147	-1.6684873099646564	21.597339142823486	3.060179345843881e-4	0.0018439375484895425	0	0.06800243153472038	0.05753664499616133	0.08155576293789497	0.08622806771936772	0.7571302803493892	0.2902073608891652	0.7610851986266036	0.3178546908988268	0.3054364321902218	0.1667433286343893	0.28952711046708374	0.20731058114986872
ENSMUSG00000034636.10	Zyg11b	-0.7823429572844693	6.370663635634004	21.597073530986385	3.060353616208703e-4	0.0018439375484895425	112.19225441510109	115.83080838080706	120.74064952444455	86.09570040810446	122.12768657986447	61.40940463050046	54.0946520697404	59.00524414907919	77.80104818769746	61.51019842107698	88.14469209935403	75.88505565342265	40.28735627012449
ENSMUSG00000120926.1	Gm57038	1.931424430411493	0.9049158315580753	21.592142173572473	3.063591170694744e-4	0.001844940749521761	0.4500005982450751	0.9747015186643255	0.4027565149731293	0.6524461035031598	0.8335379879538879	2.3941687243480687	0.8996428187564122	5.433302667973254	1.5159223719790202	3.8766931777989693	1.771647866740386	2.14250061745642	2.2573818836319037
ENSMUSG00000053801.19	Grwd1	0.7569700589056644	4.2634244410842665	21.59117429100318	3.0642270648329465e-4	0.001844940749521761	11.842121006449345	9.747015186643255	15.90888234143861	15.142186652135834	14.601286133812934	21.486129577482664	26.002579535669202	21.12011426188825	21.93197367201905	29.509858371609123	18.279237401544925	25.246764032729704	18.220296632171795
ENSMUSG00000022871.14	Fetub	2.225362838388983	-1.149949701761693	21.585737176541286	3.067802006672263e-4	0.0018464278071858853	0.11842121006449345	0.09066990871296052	0.08630496749424199	0.08155576293789497	0.2299415139183139	0.20462980549983492	0.7545391383118296	0.3382600882784905	0.22005324754534164	0.587377754211965	0.9587741396477384	0.8106759093078345	0.7371042885328666
ENSMUSG00000030584.15	Dpf1	-1.6611534482520958	-0.6976511104368777	21.57533718329556	3.074653264657945e-4	0.0018492709797046883	0.923685438503049	1.382716107872648	1.3521111574097913	0.9514839009421081	0.3161695816376816	0.18416682494985143	0.31922809697808174	0.23255381069146225	0.5623582992825398	0.2584462118532646	0.3751724894273759	0.20266897732695863	0.3455176352497812
ENSMUSG00000103041.3	Gm37305	1.4487346900427005	1.4322064843264817	21.575206425640275	3.074739514974637e-4	0.0018492709797046883	1.302633310709428	1.3373811535161677	1.3233428349117107	1.0602249181926346	1.3796490835098836	4.133522071096666	3.830737163736981	3.4883071603719333	1.6381741761708766	2.7489278897119966	1.771647866740386	4.024426835492465	6.380558997612626
ENSMUSG00000026510.11	Trp53bp2	0.806935805345814	4.099088953187035	21.565352632573887	3.0812471739390904e-4	0.0018525180921977085	11.060541020023688	11.401741020654786	11.018267516764896	12.4508464751853	12.531812508548109	17.332144525836018	26.5249527852697	21.37380932809712	17.213054030213392	23.283654176962294	14.48582667511257	27.620886338559792	15.870776712473283
ENSMUSG00000107528.3	Gm44442	1.6057742323864594	2.1658178254647495	21.560108763645843	3.084716707631832e-4	0.001853766193638943	2.88947752557364	2.289415195002253	1.9274776073714046	1.1417806811305298	1.5521052189486189	3.9493552461468138	6.877914453073216	4.735641235898868	4.15656134252312	6.226204194646829	4.418698208811316	3.9665214133990476	13.521256792774771
ENSMUSG00000124971.1	Gm72173	3.5221167509224083	-0.7179677425302657	21.55886220738831	3.085542126232883e-4	0.001853766193638943	0.09473696805159476	0.09066990871296052	0.05753664499616133	0.10874101725052664	0	0.7775932608993726	0.31922809697808174	2.515809406571273	0.3178546908988268	0.5168924237065292	0.12505749647579195	0.9843921755880848	1.2668979959158644
ENSMUSG00000026697.11	Myoc	-1.8123345625342635	4.733720279106751	21.556230825799055	3.087285342341165e-4	0.0018541467828841187	42.72637259126924	55.263309360549435	44.50459490453079	41.348771809512755	53.40391660752841	5.954727340045196	13.407580073079433	4.989336302107735	15.477078410689028	5.333390008244643	20.280157345157598	9.612300067507181	33.00845142086243
ENSMUSG00000037958.14	Nsrp1	0.8045714520111469	4.537474001758152	21.553253066416755	3.0892593715487767e-4	0.0018546656694156292	16.673706377080677	15.459219435559769	15.621199116457802	15.930559027202152	15.693508324924924	26.43817087057867	34.27348932101041	27.35678463952292	19.21798361895984	31.43645740542437	17.32046326189719	31.471596907772003	34.367487452844905
ENSMUSG00000097392.5	Thoc2l	1.0023615461253723	4.390843520973303	21.54619049367085	3.093947050689655e-4	0.0018568127630360185	13.760544609494138	12.807124605705672	13.463574929101751	11.63528884580635	13.020438225624526	26.110763181778935	29.13681903327219	31.225634399208158	18.460022432970327	39.80071662540275	14.027282521367999	28.952711046708377	19.671470700220876
ENSMUSG00000033249.11	Hsf4	1.2014326456437443	3.4128659381505737	21.534695212131737	3.1015941402706037e-4	0.0018607337484969927	5.115796274786117	4.306820663865625	5.638591209623811	7.69342697047476	6.697046592870893	13.157696493639385	14.046036267035596	11.204865424224998	9.07108387103575	26.972386473413437	10.880002193393901	12.768145571598394	10.250356512410177
ENSMUSG00000028645.12	Slc2a1	1.6717339878066508	3.7857541783949458	21.529023180709633	3.1053752848719807e-4	0.0018623334622986738	5.352638694915104	4.986844979212829	5.5522862421295684	7.4215744273484425	5.978479361876162	18.498534417185077	22.926381510244052	15.13713895046245	8.14197015917764	27.58325933779388	9.525212648239489	9.29382024599339	38.2142504586258
ENSMUSG00000061111.9	Mcrip1	0.945465681428595	5.119194020413529	21.52302825606271	3.109377364679372e-4	0.0018640644782584482	17.242128185390246	15.73122916169865	22.640669805989486	26.69591973500429	28.254063522712823	42.276517816265894	49.48035503160267	43.29729129964679	31.100858986408284	46.37934747257676	28.78406710551145	37.29109182816039	62.0088982728274
ENSMUSG00000033475.16	Tomm6	0.7916543683560151	5.600877485322663	21.50394559253516	3.1221555367375216e-4	0.0018710536121883253	27.757931639117263	24.843554987351183	32.450667777834994	42.463367236330654	39.69365384014894	56.66199314290429	55.371564457652724	52.59944372730528	44.377404921643894	76.99347602210437	63.02897822379915	46.411195807873526	67.60628396387386
ENSMUSG00000063882.13	Uqcrh	-0.6458239765996535	8.417696281406679	21.499906887634868	3.1248675740324744e-4	0.0018720074373228606	463.99798527469824	424.7658548430418	490.81635013975426	382.4421576701022	435.59545542900594	264.6272644723865	356.7809294771397	240.6086290435938	274.2596975240108	289.0838355129607	234.14931923484116	235.0381082771786	352.75047108100995
ENSMUSG00000054252.19	Fgfr3	2.164719121261889	2.508743414937883	21.49706663900471	3.126776434515474e-4	0.001872479593830987	1.6578969409029083	1.8814006057939308	2.0137825748656466	1.277706952693688	2.1269590037444037	4.583707643196302	4.962545871204725	6.722919254534999	2.811791496412699	11.277652880869729	9.004139746257021	3.1847982151379215	21.744576511719565
ENSMUSG00000029482.5	Aacs	2.4648345349789715	3.56838985296842	21.49530768444386	3.1279592473599285e-4	0.001872516771941587	2.913161767586539	2.992106987527697	2.905600572306147	4.404011198646328	2.3856432069025066	35.83067894302109	4.7884214546712265	21.60636313878858	2.5183871663522432	23.753556380331865	12.60996422797569	10.365070554721598	26.35147831504998
ENSMUSG00000031077.8	Fadd	-1.1281865446718564	1.4142597972707633	21.49068231445541	3.1310720104922677e-4	0.0018737088521240978	4.357900530373359	3.377454099557779	4.286480052214019	3.425342043391589	4.225175318249018	2.3123168021481346	1.1318087074677443	1.5644529082880188	2.176082114615045	1.057279957581537	2.8763224189432153	1.6792572407090858	1.5663466131323416
ENSMUSG00000039183.7	Nubp2	0.9341577526777539	3.842750799303165	21.481699061119276	3.137127569432194e-4	0.001876456952081956	8.85790651282411	7.253592697036842	10.040144551830153	10.49350816467582	9.168917867492768	19.337516619734398	12.27577136561169	21.141255517405657	13.961156038710008	23.65957593965795	11.734561752645146	15.113315166381772	22.80416392648556
ENSMUSG00000044881.8	Coa4	1.1895011301134708	2.7979872201214584	21.48053916503176	3.137910416636931e-4	0.001876456952081956	3.197372671741323	3.9894759833702627	4.3152483747121	3.8603061123936957	3.937748425851126	11.725287855140541	9.083490395830871	5.496726434525471	4.792270724320773	14.637453634962169	6.857319390089259	8.22256993726518	9.628424768960569
ENSMUSG00000024854.5	Pold4	1.1214208816083762	4.260761146003832	21.478408497842725	3.1393490426514777e-4	0.00187660551653799	9.165801658991793	7.344262605749802	11.881317191707314	12.777069526936879	14.313859241415042	28.0138203729274	30.181565532473183	19.703650142222074	14.107858203740236	31.647913396940677	14.381612094716075	24.320277279235036	30.728035028213874
ENSMUSG00000114367.2	Gm48216	-1.916387815155049	-0.3807006029229593	21.476844973921676	3.140405209624264e-4	0.00187660551653799	1.3500017947352254	1.2920461991596874	1.4384161249040333	1.3864479699442147	1.1497075695915695	0.45018557209963683	0.029020736088916522	0.27483632172627354	0.7090604643127675	0.18796088134782882	0.3960154055066746	0.26057439942037536	0.4606901803330416
ENSMUSG00000084883.3	Ccdc85c	-1.1043910308055644	4.947794270381185	21.469182768195697	3.145586892946247e-4	0.0018790298822790807	40.47636960004386	37.53734220716566	46.547145801894516	53.690877267447526	51.449413739222734	9.02417442254272	22.665194885443803	13.361273487000375	34.23050517371981	21.897442677022056	24.71969847004821	23.422743236787078	21.629403966636303
ENSMUSG00000020774.10	Aspa	-1.6874905755000995	1.77006633622666	21.463363570989078	3.149528693994392e-4	0.0018807121307812115	7.365799266011493	5.802874157629473	6.6742508195547146	3.4797125520168524	5.920993983396583	2.332779782698118	2.2636174149354886	1.1416277979399054	2.738440413897585	0.9867946270761013	3.2931807405291886	1.2160138639617517	0.5297937073829978
ENSMUSG00000073448.5	Gm10509	-1.203902292066637	0.19595740545516777	21.457925162820555	3.1532176225877604e-4	0.0018817617450968892	1.5631599728513135	1.9947379916851313	2.0137825748656466	1.0874101725052663	1.7820467328669327	0.6343523970494882	0.6384561939561635	0.6342376655221698	1.002464794373223	0.39941687286413624	0.7295020627754532	0.7527704872144177	1.0595874147659956
ENSMUSG00000063316.14	Rpl27	0.923113059051825	6.686788600825214	21.457451779586542	3.153538955153992e-4	0.0018817617450968892	49.02638096670029	47.39769477970011	69.50426715536288	75.7381185149918	90.19455883445863	104.6067565715156	97.59673546702626	142.23836712110526	101.39564639672575	168.1075132554644	109.65458149319025	116.88209449556172	166.26308608219472
ENSMUSG00000035227.8	Spcs2	0.5967711320034305	5.9946069748140465	21.446988633014286	3.160650832560833e-4	0.0018853321710255765	46.184271925152444	45.49362669672794	49.3952097292045	50.02086793524225	51.10450146834527	91.77646776667596	73.53854524931447	89.3006633055215	61.02810065257475	69.40455543768579	62.07020408415141	75.39285956562861	63.52917586792644
ENSMUSG00000110051.2	Gm45322	1.6281369129420342	3.8397525921985665	21.445049231682287	3.1619710556319734e-4	0.0018854465523732696	7.507904718088885	7.5709373775322035	6.04134772459694	5.273939336650542	4.771286413805013	29.937340544625847	17.35440018117208	42.472782334467965	12.836439440144929	12.334932838451266	8.191266019164374	15.171220588475189	15.939880239523239
ENSMUSG00000032580.13	Rbm5	0.5048741660586008	6.269798680994737	21.439165536362477	3.1659801365455716e-4	0.0018868703330267847	67.85535336695474	64.12629293724133	58.169548091119104	60.59593186285597	55.760817125191124	98.22230663992076	97.24848663395926	91.03424625794877	77.6787963835056	86.06258854713712	77.28553282203943	87.98728887094676	80.41347097713242
ENSMUSG00000074519.12	Zfp971	-1.308319208692298	2.091568694878258	21.438231017793072	3.1666174370404023e-4	0.0018868703330267847	7.010535635818012	7.0495854024326805	8.083898621960667	4.7574195047105405	6.409619700473001	3.6424105378970615	1.3639745961790766	2.8963520058845753	4.278813146714977	1.8796088134782882	2.9805369993397086	3.1847982151379215	1.2668979959158644
ENSMUSG00000074656.14	Eif2s2	0.7671650597582361	8.11210772719757	21.433741162531383	3.1696813503976544e-4	0.0018880226738839218	209.53448908811473	209.3341517410476	182.8802261202988	181.9509071144437	182.22864978026377	471.05781226062	304.3985008366454	381.1345544677892	235.87263100776786	318.47621833372745	339.1976162745064	338.7756719575347	241.4016544945138
ENSMUSG00000027708.15	Dcun1d1	-0.6765434266228416	5.006714467305005	21.409965539206212	3.185962187504261e-4	0.0018965942905164674	47.79480038202956	46.67233550999643	39.8728949823398	41.26721604657486	32.939121868798466	27.052060287078177	23.44875475984455	24.502715144673157	31.712118007367568	22.108898668538366	33.55709488767084	26.897068562392082	19.48719462808766
ENSMUSG00000123493.1	Gm71768	-2.2677307952760803	0.5658473445148687	21.40941256348269	3.1863419759873857e-4	0.0018965942905164674	3.126319945702627	3.4227890539142596	1.8411726398771626	3.3166010261410626	2.299415139183139	0.24555576659980188	0.6964976661339966	0.1902712996566509	1.3447698461104212	0.18796088134782882	1.1880462165200236	0.6369596430275842	0.16124156311656457
ENSMUSG00000107770.2	Gm44126	-1.1809808417339438	0.02963185824950931	21.40711451330064	3.1879208469170507e-4	0.0018968583158935214	1.4210545207739214	0.9973689958425657	1.985014252367566	1.4951889871947412	1.5521052189486189	0.49111153319960377	0.5513939856894139	0.5073901324177358	0.8313122685046239	0.49339731353805066	0.6252874823789598	0.7527704872144177	0.9904838877160395
ENSMUSG00000016181.11	Utp25	0.8156977067268182	3.7456421386317547	21.404172268806963	3.189943605994244e-4	0.001897386179029969	8.407905914579034	9.769682663821495	9.263399844381974	9.623580026671608	8.450350636498037	16.902421934286362	15.26490718277009	18.646587366351792	13.447698461104212	15.177841168837176	9.3376264035258	18.70345133617361	20.731058114986872
ENSMUSG00000038624.14	Nepn	-1.752198763062057	-0.9695983524028408	21.4017792163547	3.191589875586278e-4	0.0018976898092987733	0.5684218083095686	0.9293665643078453	1.1507328999232267	1.0058544095673714	0.4598830278366278	0.20462980549983492	0.11608294435566609	0.1902712996566509	0.3912057734139407	0.11747555084239301	0.4793870698238692	0.14476355523354187	0.276414108199825
ENSMUSG00000051906.16	Cd209f	-3.0759728546846166	0.13574504550063482	21.39519132479983	3.1961269116107416e-4	0.0018997114350477505	1.98947632908349	3.8761385974790623	1.6973310273867592	1.9301530561968478	2.040730936025036	0.10231490274991746	0.058041472177833044	0.3171188327610849	0.5623582992825398	0	0.917088307489141	0.08685813314012512	0.09213803606660832
