Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_LLC_1	CPM_LLC_2	CPM_LLC_3	CPM_LLC_4
ENSMUSG00000040350.17	Trim7	-0.37309591025315436	5.110188593442318	10.4793371017223	0.009037849453135152	0.12332976703517325	38.3657570424468	39.59353792087661	38.729616423602124	39.08155596564744	23.665537162098616	28.150536413162058	33.02024836299275	35.53729032124909
ENSMUSG00000040128.10	Pnrc1	0.49287685663726677	5.359074467121944	10.477314236470688	0.009042606711629786	0.12332976703517325	30.894334054628533	31.337616651031556	35.43788117633143	38.694435645411396	51.7468013748512	61.813382799931496	38.07573908387822	40.116661226545176
ENSMUSG00000030588.13	Yif1b	-0.2684229806957748	4.057272275026563	10.46993384710073	0.009059989223960258	0.12332976703517325	20.571317959792964	17.907209514875177	17.117023285807644	17.033294090385738	14.859956461478104	14.301801493167634	15.216859113362887	15.950617760020101
ENSMUSG00000022215.7	Fitm1	-0.2869909747898867	6.922010308770332	10.46972824005726	0.009060474054870683	0.12332976703517325	139.92730019018978	130.6993733423357	133.3434923880114	129.05183766414152	111.24699848903428	92.78803418587322	115.92357792542013	116.91974330113659
ENSMUSG00000025034.10	Trim8	-0.32713370746311754	3.960598417590769	10.465100942257731	0.009071393752450956	0.12332976703517325	20.533960844853873	16.385871909985887	16.214147332270535	16.030300533410543	13.41967048987808	13.259748374869252	13.117402833925402	15.36747689567528
ENSMUSG00000109090.2	Gm45088	0.7831479376238842	-1.373168774349367	10.464797697548303	0.009072109918749715	0.12332976703517325	0.336214034451822	0.2713213562859875	0.22571898838427662	0.21115653831056697	0.370852076519767	0.5285776687020772	0.4702782065939965	0.4630824510973578
ENSMUSG00000029287.15	Tgfbr3	0.40246007363605435	4.060171073288862	10.464080705281214	0.009073803495834618	0.12332976703517325	13.436109006426518	15.775398858342417	14.257916099606806	13.901138772112326	18.8962069687165	23.514155147689554	15.200063463127387	18.2317276117219
ENSMUSG00000024346.7	Pfdn1	-0.29152726399053686	6.108346598089909	10.459257469430979	0.00908520621374573	0.12332976703517325	76.38284767879541	72.57846280650166	74.9951338906759	79.69399683404649	65.37345907022869	53.37124231980403	59.59096703555356	69.73678689488358
ENSMUSG00000020089.9	Ppa1	-0.2517197970216926	5.233717502159605	10.459183158162745	0.00908538203034973	0.12332976703517325	42.74899186196685	40.46564228036728	41.17490546443179	39.09915234383998	35.929529087938356	29.872189391220253	36.19462625750223	35.31432469664665
ENSMUSG00000004562.17	Arhgef40	-0.32221098871587883	3.0924452299960685	10.459103339251282	0.00908557088234174	0.12332976703517325	9.550969052761019	9.738498680979195	9.442577680742238	9.062134769161833	8.960821104745067	7.158451856136704	7.003786148203448	7.066295179707829
ENSMUSG00000032786.17	Alas1	-0.563018279078138	6.729294064197544	10.458152382872564	0.009087821216229754	0.12332976703517325	166.93649429115283	109.75917866612073	122.07635288449626	107.26752146176803	88.04718253930932	88.00063072934297	103.05810984502723	63.42514459844552
ENSMUSG00000032171.8	Pin1	-0.27343646292225654	4.802300866204309	10.455953860357646	0.0090930263632001615	0.12332976703517325	34.15685542597585	28.17866085998756	30.227534527794376	29.47393347251664	25.976894290175306	22.517408686708492	25.69734486031481	26.773026154184276
ENSMUSG00000135723.1	Gm35456	-0.8492927569490211	0.01016831474571307	10.455183458371852	0.00909485119491941	0.12332976703517325	1.7308796588445652	1.08528542514395	1.3543139303056597	0.8622225314348152	0.7503286199353425	0.6342932024424928	0.9069651127169933	0.49738485488234724
ENSMUSG00000042506.16	Usp22	0.3209036491466508	3.842219425318365	10.453980684645131	0.00909770106147789	0.12332976703517325	11.481086657947404	12.30636151725729	12.847172422205077	14.305855470540912	14.920327729748763	18.032049612293722	14.410667902058893	16.24218819219251
ENSMUSG00000003810.15	Mast2	0.34100012746685665	6.681279427530922	10.452496931477128	0.00910121817424221	0.12332976703517325	99.79330637395933	90.25311115884598	87.31562867331766	84.74415737530755	111.78171543657442	135.98038082838582	98.18737127673226	112.73485003936787
ENSMUSG00000014301.14	Pam16	0.4867786831964547	2.9047901247565258	10.441065889303427	0.009128369788230908	0.12357964920133842	4.956043915252784	7.713278557273074	5.793454035196433	6.369888905702104	7.658526603477978	7.7776428394734225	10.228550993419423	9.210195416269672
ENSMUSG00000097357.5	Gm16793	-0.9196345369366355	-1.0031267289338854	10.43867796213889	0.009134054099627144	0.12357964920133842	0.49809486585455115	0.6395431969598278	0.7900164593449681	0.563084102161512	0.31048080824910723	0.22653328658660454	0.5038695070649962	0.2744192302799157
ENSMUSG00000051344.14	Plekhm3	0.3205560280041189	3.046144027410709	10.424698258512976	0.009167418056850568	0.12393338631343889	6.935971007024625	7.790798944783356	6.809189482925678	7.742406404720789	8.9953189723283	9.831544637858638	9.825455387767427	7.923855274332566
ENSMUSG00000037152.12	Ndufc1	-0.31876346253381305	6.989717435434227	10.413887509407568	0.009193320229362137	0.12397553114832453	154.13545623869086	130.28270125946793	140.35959094362266	139.41610441955186	126.94352823940581	95.7178646923933	115.43650406859064	114.20985340212242
ENSMUSG00000035456.10	Prdm8	-0.889737541865079	-1.146484394014828	10.409674957492733	0.009203437348139965	0.12397553114832453	0.336214034451822	0.5910929547659014	0.601917302358071	0.70385512770189	0.2759829406658731	0.3775554776443409	0.2519347535324981	0.29157043217241047
ENSMUSG00000017781.19	Pitpna	-0.2751855701676888	6.274660964748039	10.409031389015828	0.009204984168174703	0.12397553114832453	84.80065091173734	85.03017505034073	83.38435629229151	85.78234368866784	59.224214173517204	75.49599330976241	72.70836986947896	72.75539842796266
ENSMUSG00000095304.10	Plac9	-0.681490291613337	3.8951396765911093	10.406902199228218	0.009210103930963892	0.12397553114832453	21.293555515282062	18.74055368061071	17.1922629486024	15.942318642447807	13.143687549212206	13.471179442350083	6.348755789018953	12.623284592876123
ENSMUSG00000001131.12	Timp1	-1.0097279371644086	1.1428428442037784	10.404592335870472	0.009215662034833507	0.12397553114832453	3.2874261146400374	3.07174535509493	1.7681320756768335	3.5016792603169025	1.483408306079068	1.7518574162697418	0.671826009419995	1.8694810062819258
ENSMUSG00000030822.16	Prr14	0.3264448480183454	4.070171565579913	10.404314884626043	0.009216329924563796	0.12397553114832453	16.038654680516547	13.779248879952652	14.145056605414668	15.572794700404314	20.966079023710545	20.221871382630898	16.25818942796388	17.151201892494733
ENSMUSG00000032313.12	Tmem266	-0.6986097396034181	-0.1376911239170172	10.402341591772592	0.009221081791392069	0.12397553114832453	1.008642103355466	1.2403262001645143	1.0345453634279345	1.0733790697453822	0.6899573516646827	0.43796435406743545	0.7222129601264946	0.8404088927322418
ENSMUSG00000113465.3	Gm40271	-0.7365216132841492	-1.2868783597971998	10.387998189188774	0.009255711317798345	0.12434143276142497	0.4607377509154598	0.4166720828677665	0.5642974709606915	0.49269858939132294	0.3277297420407243	0.27183994390392546	0.21834345306149838	0.3258728359573999
ENSMUSG00000056673.15	Kdm5d	0.22545717664310316	3.754634984543034	10.385077812878388	0.009262781321093979	0.12434143276142497	12.85084753904742	12.044730209410089	12.71550301231425	12.071115440087413	14.385610782208635	14.57364143707156	15.250450413833887	13.875322331028238
ENSMUSG00000116604.2	Gm49745	0.7180614511788302	-0.5674234704951329	10.37552568674113	0.009285952004819319	0.12455508591464289	0.5105472375009149	0.5232626156944045	0.37619831397379433	0.5454877239689647	0.6554594840814486	0.7098042979713609	0.8397825117749937	1.0462233154421787
ENSMUSG00000046062.6	Ppp1r15b	0.25123324066313746	4.310598562989085	10.36391928055726	0.009314200321647313	0.12483646004868283	18.578938496374757	19.070015327529408	16.251767163667914	18.458600723982062	21.863023580874632	23.13659967004521	20.860197592490845	20.28987183882127
ENSMUSG00000068663.15	Clec16a	-0.26291631530056414	5.992197052881278	10.356450710883355	0.009332432785938259	0.124924654992635	75.44891980531814	64.53572260230989	72.21126636726983	65.44093049808322	52.971475674056016	60.484387518623414	61.55605811310704	56.39315182252268
ENSMUSG00000056771.10	Gm10010	-0.864976020586058	-1.411275621146343	10.355264322728997	0.009335333004575147	0.124924654992635	0.5977138390254614	0.3682218406738402	0.48905780816593264	0.351927563850945	0.2501095399784475	0.18122662926928362	0.268730403767998	0.29157043217241047
ENSMUSG00000105961.3	Gm40123	-0.5756627505333726	0.18183149722724032	10.346777730678266	0.009356111008508809	0.12510519463013062	1.3074990228681969	1.6473082345934955	1.2414544361135214	1.0733790697453822	0.888320090268279	0.8457242699233236	0.9909433638944927	0.8232576908397471
ENSMUSG00000047731.18	Wbp1l	0.5406326787398462	6.3973827382048905	10.339886257219938	0.009373024854171127	0.12513104398282152	79.62046430685	65.20433594458606	70.46194420729168	59.35258364346187	111.75584203588699	123.92880998197846	69.08050941861099	94.69178564846342
ENSMUSG00000078923.11	Ube2v1	-0.26212797682953903	6.762628760386985	10.336569063434862	0.009381179495407262	0.12513104398282152	131.24799715267423	111.80377888670442	110.05681675303353	120.44720872798591	103.41598254764013	102.25712556519329	93.3838153093793	95.80661377147557
ENSMUSG00000032349.14	Elovl5	0.3569958041324947	3.398430980939334	10.33469550760802	0.009385789045973588	0.12513104398282152	7.894803623794636	10.910994542072212	9.122809113864513	8.938960121814002	11.06519102732235	12.867090678119139	10.950763953545918	12.383167766381197
ENSMUSG00000027742.14	Cog6	0.29678048422522413	6.5774918002773335	10.334123480882427	0.009387196962541448	0.12513104398282152	79.42122636050819	83.06309521726732	92.05572742938747	88.24583663562446	105.02013339026053	91.48924334277669	106.14850948835921	118.39474666389114
ENSMUSG00000063015.13	Ccni	0.29598172639980413	5.3614351586658815	10.329866506789864	0.009397682597035736	0.12517363266757683	33.78328427658493	38.527632592610225	35.17454235654977	40.04935676623754	43.87266309897801	50.547127347024364	47.17898151151915	39.533520362200356
ENSMUSG00000071984.13	Fndc1	-1.0409120665951475	4.063785628216217	10.31545338859111	0.009433289993745006	0.12548024875762653	16.001297565577456	26.415072044128642	22.402609597139453	25.110031680764923	11.772397312778649	18.696547252947763	5.811294981482956	7.340714409987745
ENSMUSG00000071648.5	Rom1	-0.4598478026304081	2.9789432389553943	10.314633857980692	0.009435319537893637	0.12548024875762653	11.207134481727401	9.244306210601145	8.238743076026097	7.6720208919506	7.3135479276456365	5.98047876588636	7.507655655268445	5.6427454226307665
ENSMUSG00000023755.11	Rhebl1	0.5174891649105506	1.1786689019461427	10.309889504342644	0.009447079193586257	0.12553939835501737	1.469379854270926	2.248091237798182	1.937421316965041	1.6892523064845357	2.759829406658731	2.6428883435103865	2.804873589328479	2.315412255486789
ENSMUSG00000021458.19	Aopep	-0.3046576967827636	5.462439809960623	10.301521962051458	0.009467862812921916	0.12568631381111886	55.92360106381973	44.22538107461597	43.63900442096014	51.011900380194476	40.55224334409173	37.33268562947243	42.610564647463185	37.21810810671357
ENSMUSG00000026198.16	Abcb6	-0.24112465622785717	4.492279298848718	10.297932293412046	0.009476795942863644	0.12568631381111886	27.08390833084122	24.322021581351024	22.55308892272897	23.438375752472936	21.18169069610576	21.007186776131128	19.751684676947853	20.47853505963871
ENSMUSG00000069372.4	Ctxn3	0.9014208145761966	4.7702318524452805	10.292973292269968	0.009489153548811021	0.12568631381111886	13.80968015581743	19.05063523065184	22.10165094596042	21.133250209249244	30.95321168905683	38.76739644452093	18.374441357636865	53.95768115378843
ENSMUSG00000074217.9	Misp3	-0.8732273189664231	0.2967009915980878	10.290845811054714	0.009494461118401343	0.12568631381111886	1.967474720125477	1.1821859095318028	1.5612230029912466	1.5308849027516107	0.5347169475401291	0.6795998597598136	1.0917172653074918	1.1319793249046524
ENSMUSG00000023030.17	Slc11a2	-0.2981876655293014	4.715792740395717	10.290735045545361	0.0094947375509943	0.12568631381111886	33.671212931767656	29.44805720546843	25.694344844410153	26.957651390982384	21.932019316041103	24.20885722655514	24.807175397833316	23.274180968115353
ENSMUSG00000030521.12	Mphosph10	0.2552527533757996	3.8703119163651856	10.27988450902369	0.009521864074460814	0.12594829298491347	13.174609201852878	12.945904714217118	14.088626858318598	13.03891624067751	16.239871164807468	15.509979021629524	14.410667902058893	17.374167517097163
ENSMUSG00000039852.18	Rere	0.3673964602851649	6.201931605223632	10.264389075025722	0.00956076587655312	0.12634843471931909	66.93149759920531	57.248806176343365	64.83777941338346	68.0803872269653	80.99236861853794	102.46855663267412	72.96030462301145	75.1908690966969
ENSMUSG00000029655.18	N4bp2l2	0.24165750894072233	3.781546938386686	10.261235848011458	0.009568705717025146	0.12634843471931909	12.900657025632874	12.335431662573647	13.392659977467078	11.683995119851373	14.549475653228997	14.815276942763937	15.804706871605383	14.321253580233101
ENSMUSG00000007613.16	Tgfbr1	0.33458919196680437	4.598603793238431	10.259058620588657	0.009574192647785784	0.12634843471931909	19.101938105522038	25.010015020504778	21.875931957576142	19.602365306497635	23.81215309932736	26.806438912748206	29.862666118718778	27.54483023934654
ENSMUSG00000031953.3	Tmem170	0.47200500179268834	1.3314508756551242	10.252731050820325	0.00959016069520915	0.12645634830143343	2.266331639638208	2.344991722186035	1.805751907074213	1.9004088447951029	2.7167070721796884	3.337590422375974	2.552938835795981	2.9671579274015887
ENSMUSG00000026669.15	Mcm10	-1.0465159924072418	-2.2084396631838517	10.249984953022546	0.009597100695251194	0.12645634830143343	0.19923794634182046	0.3100815500411286	0.28214873548034575	0.22875291650311422	0.09486913585389388	0.13591997195196273	0.18475215259049863	0.08575600946247366
ENSMUSG00000015468.15	Notch4	0.6130742234614327	3.688856853955278	10.230362123732975	0.009646869413223175	0.1270146479721079	14.756060400941077	8.440032190181968	8.426842233012993	9.044538390969286	17.507667798491322	17.246734218793492	14.96492435983039	12.50322617962866
ENSMUSG00000071655.13	Ubxn1	-0.3969150872741335	6.722538713225359	10.225453084095228	0.009659368899962523	0.12708176601031154	141.79515593714436	117.83098901562886	109.96276717454009	110.43486953642653	101.94982317535268	77.2176462878206	82.02995575018139	103.37029380606575
ENSMUSG00000028923.15	Necap2	-0.30634100809435144	3.643756350108318	10.213410413812838	0.009690115366611868	0.1272978177363259	14.419846366489256	13.982739897167143	13.95695744842777	12.810163324174397	13.12643861542059	10.586655593147318	10.396507495774422	10.462233154421787
ENSMUSG00000022673.6	Mcm4	0.47462865279489813	2.1119940917810234	10.209179046185959	0.009700946724764691	0.1272978177363259	3.4617593176891304	3.97291985990196	3.2917352472707004	3.6424502858572803	4.1656175106755216	5.935172108569039	4.215708209110469	5.694199028308251
ENSMUSG00000039976.5	Tbc1d16	0.34716717237806916	5.42588042784805	10.20746399517347	0.009705341050010597	0.1272978177363259	35.277568874148585	37.43265711902749	40.85513689755407	37.709038466628755	41.84591337846301	47.70791015513892	43.88703406536118	59.017285712074376
ENSMUSG00000068823.11	Csde1	0.3368767156137489	9.334384895517585	10.206592372539994	0.009707575256656005	0.1272978177363259	522.2773715917896	571.5093668711163	595.3526417792283	592.8571740633018	613.6049462360897	793.334671845395	760.4902470131989	714.7934900716104
ENSMUSG00000038646.14	Ramac	0.33292209737839257	4.230223573305757	10.20446609380428	0.009713028103716203	0.1272978177363259	14.89303648905108	16.143620699016257	17.24869269569847	18.089076781938573	19.517168585214712	20.59942686027524	24.807175397833316	18.66050765903427
ENSMUSG00000003477.6	Inmt	1.057306891488555	2.5016464357630905	10.19700317782247	0.009732196160750108	0.1272978177363259	3.2251642564082186	3.042675209778574	5.567735046812157	2.833016889000107	12.445105730651715	7.898460592319612	4.299686460287968	5.6427454226307665
ENSMUSG00000051502.8	Ufsp1	-0.394738554305083	3.3178798052531238	10.19682724164299	0.009732648595021027	0.1272978177363259	11.954276780509227	12.45171224383907	10.796891611047897	9.941953678789195	7.106560722146232	8.63846932850252	8.364233817278938	10.307872337389334
ENSMUSG00000020435.18	Osbp2	1.015945720571347	-1.1238713617140679	10.193767969082312	0.009740519839814284	0.1272978177363259	0.2739521762200031	0.28101140472477276	0.263338819781656	0.3167348074658505	0.6813328847688742	0.6493954215482663	0.2519347535324981	0.7031992775922841
ENSMUSG00000036564.18	Ndrg4	-0.7151907331209505	1.2648656610689488	10.192990905368703	0.009742520385900882	0.1272978177363259	2.515379072565483	3.6628383098608315	2.388859293733594	3.2201372092361464	1.6558976439952384	2.371048399606461	1.209286816955991	1.9552370157443995
ENSMUSG00000028042.16	Zbtb7b	-0.31437422899649764	4.64734990638241	10.184776042987155	0.00976369997867049	0.12742040725535553	28.90195459121033	29.661238271121707	28.797980934693957	23.614339534398407	22.501234131164466	20.116155848890482	21.33047579908484	25.332325195214718
ENSMUSG00000031529.6	Tnks	0.26357762662908796	4.416565309860129	10.183596506161914	0.009766745643196918	0.12742040725535553	17.283891845152926	20.959574773092534	19.693981736528134	19.602365306497635	22.742719204247106	25.024377058266914	23.883414634880822	21.439002365618414
ENSMUSG00000017664.17	Slc35c2	-0.2807360880076815	3.9107018162818656	10.177153655384805	0.009783401960948563	0.1275407959510447	17.009939668932923	16.288971425598035	16.044858090982327	16.522999122801867	12.669341869942736	13.320157251292347	12.495963775211907	15.761954539202659
ENSMUSG00000083307.3	AA414768	-0.8288597667575341	-1.536375721436855	10.172600633491127	0.009795193372145638	0.12759762898813995	0.32376166280545826	0.4651223250616929	0.37619831397379433	0.45750583300622844	0.29323187445749016	0.19632884837505726	0.23513910329699825	0.17151201892494733
ENSMUSG00000120741.2	Gm33302	0.889218415163839	1.609401673540814	10.147970146473858	0.00985928071790229	0.1282071841472788	2.091998436589115	2.70352351442109	1.6740824971833848	1.9707943575652918	4.527845120299481	1.8877773882217046	4.501234263113966	4.785185328006031
ENSMUSG00000029178.16	Klf3	0.36854850021373664	3.5990429646524262	10.147794889797819	0.00985973854448572	0.1282071841472788	10.44753981129921	11.211386043674555	10.58998253836231	9.959550056981742	14.6529692559787	16.098965566754696	12.613533326860406	11.113978826336586
ENSMUSG00000090066.3	1110002E22Rik	-0.4577760495238536	7.414484477895287	10.143664285050653	0.00987053646866156	0.1282071841472788	195.19092555675223	176.14570052023862	220.9976995439055	197.34338142941738	124.64079557822494	177.2396434253594	159.5922685377198	113.48950292263764
ENSMUSG00000008658.18	Rbfox1	0.29348977258819076	7.150641108121266	10.139624143571362	0.009881111773342579	0.1282071841472788	113.75241498953312	122.94733459130748	136.31545906840438	137.65646660029714	150.65218773598346	166.4113523265197	142.39352269656794	166.3838095590914
ENSMUSG00000029125.15	Stx18	-0.24538565435964949	3.3362007148536033	10.137483379073611	0.009886720912547794	0.1282071841472788	11.443729543008313	10.901304493633427	10.495932959868862	10.856965344801653	8.71071156476662	8.880104834194897	9.623907584941428	9.673277867367029
ENSMUSG00000119996.2	Gm57286	0.6653238415597524	1.3179863677535566	10.137456702781533	0.009886790832954576	0.1282071841472788	1.4195703676854707	1.9283196393182684	1.918611401266351	2.3755110559938784	3.182428284553349	3.201670450424011	3.6278604508679733	2.0752954289918626
ENSMUSG00000045333.16	Zfp423	-0.4821508673631328	2.4513404801621177	10.120910830373811	0.009930274375595663	0.1286738722676241	6.226185823181889	5.833409160148731	6.846809314323057	6.493063553049935	4.950443998194099	5.708638821982435	3.896590854635971	3.584601195531399
ENSMUSG00000022053.14	Ebf2	-0.6063587372297135	1.619715900721895	10.117950408307161	0.009938078960945644	0.12867707954703225	2.976116823480943	4.593082959984217	3.4234046571615284	3.695239420434922	2.1216188563688996	3.2469771077413316	2.0994562794374843	2.1953538422393257
ENSMUSG00000030780.16	Rusf1	-0.4108168635546693	1.5080718370207515	10.11513378025349	0.009945511361110828	0.12867707954703225	3.200259513115491	3.178335887921568	3.4986443199562873	2.991384292733032	2.552842201159326	2.7183994390392545	2.301004082263483	2.0924466308843575
ENSMUSG00000075254.13	Heg1	0.3655959857367732	4.8082576183473416	10.105514881877522	0.009970944130186172	0.12890899079154094	25.24095732717938	27.60694800209923	23.38072521347132	21.573159664062928	29.392183180915485	38.48045428151123	30.114600872251277	28.110819901798866
ENSMUSG00000076612.9	Ighg2c	-1.1834710154559815	-0.7607131586969009	10.096329675202785	0.009995303786784624	0.12892470573172957	0.9214755018309196	0.43605217974533705	1.1097850262226934	0.7214515058944372	0.4312233447904267	0.18122662926928362	0.268730403767998	0.49738485488234724
ENSMUSG00000032372.15	Plscr2	0.5337208047660339	0.3042966718039704	10.09538187782349	0.009997821497832541	0.12892470573172957	1.1082610765263763	1.0755953767051647	0.9216858692357961	0.8270297750497206	1.276421100579663	1.32899528130808	1.494812870959489	1.6293641797869995
ENSMUSG00000101356.4	Gm28876	0.4742080362041553	1.2822162799081922	10.094559250880211	0.010000007331406298	0.12892470573172957	2.079546064942751	1.98645992995098	1.8809915698689716	2.0939690049131228	3.4670356921150307	2.3861506187122346	2.5361431855604812	2.7613435046916517
ENSMUSG00000021500.19	Ddx46	0.2786201545473191	5.320126480832649	10.092647276293551	0.010005089949631353	0.12892470573172957	35.73830662506405	34.12835060140171	39.03057507478116	35.4567020579827	49.26295490885835	45.45767950837865	41.83796473663019	38.45299464297319
ENSMUSG00000022106.15	Rcbtb2	-0.25227633184585957	3.9715587127254968	10.087351194813678	0.01001918491941427	0.12892470573172957	15.528107443015632	18.643653196222857	17.417981936986678	16.50540274460932	13.842269367772698	14.045063768369483	14.091550547584395	15.213116078642827
ENSMUSG00000048222.4	Mfap1b	0.22723911262757462	5.124406544716764	10.086645390946186	0.010021065159289494	0.12892470573172957	34.654950291830396	30.378301855591815	33.50045985936639	29.93143930552287	38.48237128909768	35.67144152783733	38.17651298529122	38.04136579755332
ENSMUSG00000044951.18	Mylk4	0.49876280570428116	11.014441492310151	10.085272488120694	0.010024723755131864	0.12892470573172957	1661.2833537130382	1308.3794103501032	2060.2876863088823	1828.2109050710815	2258.6530108764014	2090.2377375537058	2674.186634846055	2667.4406743302434
ENSMUSG00000045838.10	Ccdc9b	0.32122488526906234	4.973562797514649	10.064012396607168	0.010081586072042716	0.12955894556205194	26.013004369253935	26.589492916026774	31.88280710927907	27.204000685678047	39.60355198555279	33.39100644286551	30.081009571780278	36.360548012088834
ENSMUSG00000051839.8	Gypa	2.987640058134372	-0.9393248776550454	10.058111035431445	0.01009743911845306	0.1296656187170685	0	0.28101140472477276	0.018809915698689717	0.070385512770189	1.8456359157030262	0.9212353654521919	0.16795650235499876	0.34302403784989466
ENSMUSG00000064368.1	mt-Nd6	1.2631678888771818	6.6429500438757865	10.052448339999332	0.01011267943486536	0.1297091927882857	53.25879353149788	56.41546201060783	77.08303453323046	48.337250894927294	95.44697513591305	96.004806855403	296.6783657598698	76.16848760456911
ENSMUSG00000026885.14	Ttll11	-0.42360382201264424	1.1433547914266085	10.051237423844787	0.010115942055071032	0.1297091927882857	2.7395217622000314	2.674453369104734	2.313619630938835	2.252336408646048	1.888758250182069	1.8575729500101572	1.6963606737854875	2.0066906214218836
ENSMUSG00000118332.3	Smim10l3	0.4277745919936843	2.5589255011087424	10.044948209154745	0.010132907869341942	0.12972333614626855	5.130377118301877	4.496182475596364	5.737024288100364	4.663040221025021	6.269987433252804	6.765794159386589	8.19627731492394	5.694199028308251
ENSMUSG00000035027.19	Map2k2	-0.3786870573543898	6.896100979910444	10.044236213302764	0.010134830724398603	0.12972333614626855	148.6190555993517	127.6760782294347	128.84792253602456	133.3277575649305	107.99557446931446	96.74481559158592	84.33095983244488	125.08371540196408
ENSMUSG00000033170.15	Card10	0.37985480952729495	3.5451179842167675	10.042338217160703	0.01013995871759316	0.12972333614626855	10.696587244226485	10.11641057009182	11.699767564585004	7.971159321223904	13.911265102939165	12.74627292527295	14.108346197819895	11.902934113391344
ENSMUSG00000062098.12	Btbd3	0.37683166200982027	3.9392509883101794	10.039634964666282	0.010147267775900672	0.12972333614626855	12.35275267319287	13.992429945605927	13.41146989316577	13.531614830068834	14.506353318749953	17.533676381803193	21.48163665120434	15.727652135417669
ENSMUSG00000029328.16	Hnrnpdl	0.24300358384933016	6.6206323409297125	10.015031975904092	0.010214083690476385	0.13048035928704543	92.11019306815287	85.29180635818793	92.5635951532521	90.48057666607795	96.90451004130469	106.34982694285794	116.25949093013014	107.07495341484461
ENSMUSG00000025375.16	Aatk	0.35520779906596167	1.9115439453747083	9.997607021725221	0.010261728413930046	0.1309160342175813	3.150450026530036	3.1977159847991383	3.7619831397379433	3.0089806709255793	4.174241977571331	4.364541321568581	4.114934307697469	4.1162884541987355
ENSMUSG00000085396.10	Firre	0.37524816872538586	4.5628794608756715	9.996983283802264	0.010263438875698317	0.1309160342175813	19.35098553844931	16.560292781884023	22.985716983798834	23.40318299608784	29.89240226087238	26.806438912748206	25.74773181102131	24.131741062740087
ENSMUSG00000033585.6	Ndn	-0.5863703958567745	1.3670199731678099	9.992954832503235	0.010274494327823206	0.1309597573232343	2.478021957626392	3.6434582129832607	3.0472063431877343	3.0793661836957686	2.0095007867233883	2.355946180500687	1.4612215704884892	2.3325634573792837
ENSMUSG00000063142.17	Kcnma1	-0.36460693191988763	3.9342013153867352	9.98690453345251	0.010291125549334795	0.13107443216359724	18.280081576862028	17.597127964834048	18.170378564934268	14.64018665619931	11.729274978299607	13.486281661455857	15.972663373960382	12.21165574745625
ENSMUSG00000099583.3	H3c4	-0.6700431733034317	-0.03406728545597473	9.980547340013215	0.01030863553073762	0.131200121146949	1.394665624392743	1.2015660064093732	0.9781156163318653	1.0733790697453822	0.6640839509772571	0.5436798878078509	0.806191211303994	0.9261649021947156
ENSMUSG00000008333.13	Snrpb2	0.27896330709699163	3.8144459804619273	9.971631471381382	0.010333253883571836	0.13137066526900762	11.16977736678831	12.849004229829266	13.731238460043494	13.021319862484964	15.463669144184701	14.226290397638765	15.149676512420887	16.73957304707486
ENSMUSG00000022637.12	Cblb	0.4251919127621564	3.877471155409828	9.970154576526454	0.010337338737167528	0.13137066526900762	11.867110178984682	13.081565392360112	11.92548655296928	13.214880022602983	15.618909548309254	22.019035456217964	15.771115571134382	13.858171129135744
ENSMUSG00000037104.10	Socs5	0.25946015724552685	3.751937708880139	9.959656341227404	0.010366431630396057	0.13164294723540673	12.539538247888325	12.587372921982064	11.869056805873212	11.947940792739582	14.514977785645764	13.214441717551932	16.34216767914138	14.544219204835533
ENSMUSG00000027316.16	Gfra4	-0.7800144606825529	-0.8248277189679095	9.956768708912778	0.01037445128077606	0.13164741614164388	0.56035672408637	0.7073735360313246	0.601917302358071	0.8622225314348152	0.33635420893653284	0.3926576967501145	0.3191173544744976	0.5488384605598314
ENSMUSG00000020936.9	Nmt1	0.23833982186081643	5.855637224930605	9.951256574824228	0.010389780689204126	0.13174456769050638	55.687006002538816	52.83983413669607	52.59252429353645	51.311038809467775	65.40795693781192	65.61914201458644	55.34166752597209	64.21409988550027
ENSMUSG00000021102.5	Glrx5	-0.3463951476880335	5.250411140541059	9.938222726446659	0.010426137540612739	0.13210801139098163	51.34112829795786	36.92877460021066	41.92730209237938	40.137338657200274	34.325378245317964	29.52483835178746	36.74888271527373	33.37623888279475
ENSMUSG00000059013.13	Sh2d3c	0.3881342015070534	3.246409540534806	9.93355928443555	0.010439183268936884	0.13217576515072077	9.177397903370105	7.771418847905785	8.163503413231338	7.6720208919506	11.677528176924755	8.396833822810143	12.10966381979541	10.719501182809207
ENSMUSG00000026825.18	Dnm1	-0.7833910764995771	2.0241755219722273	9.925196283363128	0.010462627899394509	0.13223380624859643	5.4167816661682435	4.631843153739358	4.570809514781601	5.841997559925686	3.441162291427605	4.379643540674355	2.1162519296729845	1.9037834100669153
ENSMUSG00000004865.17	Srpk1	0.20649870660720748	4.245104939261588	9.917515512393736	0.010484216219423635	0.13223380624859643	18.3921529216793	17.994419950824245	16.985353875916815	16.945312199423	20.784965218898567	20.493711326534825	20.38991938589685	19.483765349874016
ENSMUSG00000036817.15	Sun1	0.19378643489462513	5.523532664094085	9.91729884540841	0.010484825987180632	0.13223380624859643	41.10527880464684	42.84939419630846	45.538805906527806	42.07294025838047	48.935225166817624	48.62914552059111	48.67379438247864	49.97860231472965
