Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_CACS_neg_1	CPM_CACS_neg_2	CPM_CACS_neg_3	CPM_CACS_neg_4	CPM_CACS_neg_5	CPM_CACS_pos_1	CPM_CACS_pos_2	CPM_CACS_pos_3	CPM_CACS_pos_4	CPM_CACS_pos_5
ENSMUSG00000135373.1	Gm72461	2.082170466815985	-0.8097844612862125	16.42972803550199	0.0016766973329712205	0.014798947607855974	0.2806285280895952	0.2880465865504925	0.19419635052216275	0.19246185119932457	0.02343869062196301	0.5682727235908339	0.6781767376311847	0.43187163991434924	0.6353251305071234	1.784632552080202
ENSMUSG00000007338.11	Mrpl49	-0.32482888463722814	4.300866800883985	16.42327664933959	0.0016790601543727763	0.014811932142478059	23.64933141264134	24.743201784687304	21.531520364144793	19.17401192573271	20.274467387998005	17.119215798173872	18.577198491539953	17.034936907732664	17.83616477497776	16.73588748839656
ENSMUSG00000068686.14	Cd59b	-1.085041197466924	1.5910404855637488	16.416869678209736	0.0016814105809883782	0.014819639714304823	5.2809186649587465	4.090261529016993	3.6411815722905514	3.1756205447888552	4.031454786977638	1.3259696883786125	2.1314126039837236	2.951122872748053	2.1883421161912024	0.9518040277761077
ENSMUSG00000047342.18	Zfp286	-0.7377742752863391	1.0873698453732554	16.416031951664994	0.0016817181904439584	0.014819639714304823	2.270539909088543	2.8228565481948262	2.4517289253423047	2.4298308713914727	3.0470297808551914	1.3733257486778487	2.3009567883915194	1.2236363130906562	1.4824253045166211	1.4277060416641616
ENSMUSG00000038619.13	Ensa	0.289719031095271	7.609892639439184	16.41109938946033	0.0016835307465265653	0.014827719816827586	167.458696216373	184.40742470962527	183.22425671766055	169.3423713240057	174.33698084616088	211.84733574863296	207.47364051959744	190.40740746445974	227.3758050403827	237.0785199185655
ENSMUSG00000024053.12	Emilin2	-0.7526415974004109	2.347573415108202	16.408584734765057	0.001684455683478704	0.014827719816827586	6.811619727265629	5.300057192529062	7.840677652332321	7.2413771513745875	4.476789908794935	3.1018219495999686	4.4808105879203275	4.534652219100667	2.753075565530868	3.926191614576444
ENSMUSG00000021484.9	Lman2	-0.2522914983685156	6.148481402926829	16.406255243859206	0.0016853130464252893	0.014827719816827586	71.35618118787252	75.18015908967854	82.31497807758173	73.42419623254233	83.09015825485888	65.18561700189858	64.06348110837442	68.30769771311957	63.15602408448589	62.83889508380178
ENSMUSG00000030126.18	Tmcc1	0.5356379831648974	6.258336909003703	16.39912733656962	0.0016879396397816546	0.01484055631597697	51.686672537229086	82.61176102268124	56.63251072102571	61.515619189584115	59.88585453911549	96.7721092214891	84.82053339944318	72.09857099681219	105.79339950963062	93.17764846916522
ENSMUSG00000000399.11	Ndufa9	-0.47298299866644367	7.597046237373294	16.39744879321424	0.0016885588728671646	0.01484055631597697	283.6644185298372	236.63027085122957	208.27558593501954	195.56529854991368	200.98677208333282	153.05478688713129	159.63795991882637	187.43229172282756	173.91437183622773	136.58387798587145
ENSMUSG00000030613.14	Ccdc90b	-0.5043469065948862	3.417188153149152	16.391669422046764	0.0016906929886349362	0.014851454909685313	16.35298968231187	13.163729005357506	11.578957399883954	10.801921398562092	10.523972089261392	9.092363577453343	9.155385958020993	8.517468453866332	9.600468638774307	7.63426147278753
ENSMUSG00000047843.17	Bri3	0.30911815661840303	3.9644488814644974	16.37686827364563	0.0016961729900162154	0.014891717514354839	14.490636723171825	13.682212861148393	13.399548186029229	14.891735736547739	13.031911985811433	17.42703019011891	17.269286211822667	14.899571577045048	18.636203828208952	17.86615477138069
ENSMUSG00000038204.14	Asb10	-0.6099787793084698	6.745792845504018	16.358916929035047	0.001702847350639734	0.014942418035645335	84.8263505361731	126.07799093315056	139.9670196388488	138.38007101231437	158.8440063450433	80.2685222072053	88.18719648982656	103.72117218609621	79.67447747767109	72.83283737545091
ENSMUSG00000050147.10	F2rl3	-0.7483567444704656	0.4861583695336415	16.34948464787135	0.0017063666624178187	0.014965394207720372	1.6582594841657898	1.4402329327524623	1.7720416985147351	1.6840411979940901	1.9454113216229298	1.1365454471816678	1.2836916819447426	1.031693362017612	0.658855690896276	0.9518040277761077
ENSMUSG00000044006.9	Cilp2	-2.0454038508831047	0.24349728254092723	16.34409311770557	0.0017083821531798213	0.014969665608581813	0.5612570561791904	1.6130608846827579	1.917688961406357	3.873294755386407	1.2422506029640397	0.09471212059847232	0.6055149443135578	0.5518359843350018	0.494141768172207	0.47590201388805387
ENSMUSG00000042502.11	Cd2bp2	0.25080526285105204	5.1763090231698206	16.34336095204393	0.0017086560709091037	0.014969665608581813	34.77242579873803	34.13352050623336	31.99384874852631	30.601434340692606	33.40013413629729	40.06322701315379	39.35847138038125	35.7013888995862	39.884299859613854	41.18535345189533
ENSMUSG00000096718.3	Zfp781b	-0.7965245321701043	0.4468955252460707	16.325871076332163	0.0017152147442825957	0.015014718896612602	1.8368412747682596	2.2467633750938414	1.3593744536551393	1.3231752269953565	1.6407083435374108	0.9707992361343413	1.0414857042193193	0.7197860665239154	0.8941612947878033	1.1897550347201347
ENSMUSG00000019907.11	Ppp1r12a	0.37420702674235207	5.151362700767446	16.322748598526495	0.0017163887772309845	0.015014718896612602	30.9711848273426	35.055269583194935	27.308861792179137	31.01041577449117	30.235910902332282	44.51469668128199	35.386293345684315	36.97301095044512	37.46065213953112	45.964202841354535
ENSMUSG00000059796.17	Eif4a1	0.45918112011749307	6.356737101775701	16.320112322078725	0.0017173807364498762	0.015014718896612602	73.49916267510217	68.9007435028778	69.9835098194244	70.6094416587522	61.90158193260431	110.5290447384172	78.08720721867641	84.40691273437115	84.23940619316673	116.83394440951723
ENSMUSG00000034329.17	Brip1	0.7854729617459703	0.6469000535278329	16.320023638535265	0.0017174141173658386	0.015014718896612602	1.0970024279865995	0.9505537356166252	1.3108253660245985	0.9382515245967074	1.2422506029640397	2.107344683316009	1.6954418440779617	1.2476291819747867	2.1883421161912024	2.3200223177042627
ENSMUSG00000001424.15	Snd1	0.2383802515421298	5.376342150744694	16.309475128476816	0.0017213900708230275	0.01504153789545395	37.04296570782657	38.88628918431648	37.55271928222322	40.176411437859	36.68155082337211	48.5873178670163	43.42753180616837	45.562458010963844	42.02558085502675	44.933081811263754
ENSMUSG00000040710.11	St8sia4	-0.6470645587857597	1.6784774337835149	16.305486773093694	0.0017228961817214485	0.01504153789545395	4.464544765061742	3.8022149424665006	4.296594255302851	3.3440246645882645	3.3751714495626737	2.320446954662572	2.9306923304776196	2.567236970601965	2.8001366863091732	1.7053155497655264
ENSMUSG00000022346.18	Myc	1.0871037081482324	2.3372491928833985	16.304687277424613	0.0017231982791553109	0.01504153789545395	1.734794537281134	5.184838557908865	3.4955343093989293	3.127505081989024	2.4845012059280793	9.163397667902197	4.287045805739989	7.197860665239154	6.117945701179706	7.198017960056815
ENSMUSG00000026213.16	Stk11ip	0.4841598677498049	4.145757861480532	16.297060648550374	0.0017260832075920562	0.015050477351953322	10.842465858007088	14.200696716939278	15.292962603620316	17.634317116138114	15.586729263605402	22.517806672286795	19.30381642471622	18.618466254085277	19.48330400221845	22.982101420677267
ENSMUSG00000027598.17	Itch	0.2931514565871225	4.875364200462515	16.293860607364387	0.0017272953782978906	0.015050477351953322	26.812780274742234	28.919877289669444	25.027054673543724	24.394539639514388	26.532597784062126	31.562814189440903	32.11651264639111	28.695471185420093	34.82522937594602	34.1261402458892
ENSMUSG00000115810.4	Gm49066	1.107964243345763	-1.4415014211764456	16.29317767978414	0.0017275541996929515	0.015050477351953322	0.25511684371781385	0.11521863462019699	0.16992180670689241	0.19246185119932457	0.2578255968415931	0.4498825728427435	0.4117501621332193	0.2879144266095661	0.5176723285613598	0.4957312644667228
ENSMUSG00000031399.16	Fam3a	0.2825046723434203	3.97512404317667	16.29070661763616	0.0017284910834926923	0.015050477351953322	13.521192717044134	14.373524668869575	13.618019080366663	15.084197587747063	14.133530445043695	17.876912762961652	16.712212463054193	15.403421823611788	17.647920291864537	18.38171528642608
ENSMUSG00000030177.15	Ccdc77	0.4733675328679178	2.608627022970344	16.290016925982822	0.0017287526812068473	0.015050477351953322	4.719661608779556	6.423438880075982	4.612163324901365	4.522853503184128	5.06275717434401	8.121564341319003	6.297355420861001	6.622031812020022	6.870923633632593	7.237676461214153
ENSMUSG00000040181.15	Fmo1	0.36993724186757254	4.526066854371945	16.2800957509242	0.0017325209011082078	0.015068684123520889	17.37345705718312	21.86273591918238	21.31304946980736	20.617475809727644	19.125971547521818	31.112931616598157	23.857288805954177	24.80862642619095	25.177699616393404	24.647758469285456
ENSMUSG00000022956.12	Atp5po	-0.4105149662762936	8.417574080026117	16.279734533433707	0.0017326582792080488	0.015068684123520889	439.1836464602165	412.79956318551075	376.57099820628883	356.6799257351483	365.8076445369767	270.07161188654385	288.4188782754338	350.3198785771896	313.19175877962266	245.8827071754945
ENSMUSG00000021902.8	Phf7	0.4840794478251559	3.5625060722352733	16.270040124505126	0.0017363500383301789	0.015092888794716168	11.709863126647654	8.727811572479922	8.641737598236242	10.15236265076437	9.797372679980539	14.159462029471612	13.369769970443356	10.532869440133295	14.706600243220448	15.803912711199121
ENSMUSG00000075224.11	Lrrc55	-1.8911225393174778	-0.9736040472994454	16.251952085677342	0.0017432629392450853	0.01514505265889127	0.663303793666316	0.4896791971358372	1.189452646948247	0.7939051361972138	0.5390898843051493	0.21310227134656273	0.33908836881559234	0.2879144266095661	0.1411833623349163	0.01982925057866891
ENSMUSG00000046111.19	Cep295	0.40666851423282807	3.906693217521085	16.244161696168266	0.001746250235136235	0.015160949484466802	14.235519879454012	14.17189205828423	12.74413550301693	12.870886298954831	10.266146492419798	18.468863516702104	14.99255002120369	16.075222152367445	17.08318684252487	18.5601785416341
ENSMUSG00000031958.17	Ldhd	-0.6950151873904431	5.07607962505585	16.242422034682566	0.0017469181454018096	0.015160949484466802	46.967010928449525	40.441740751689146	40.198644558087686	36.784271310470906	43.85379015369279	22.44677258183794	25.38318646562434	36.51714644164664	28.1660807858158	16.18066847219383
ENSMUSG00000042380.9	Smim12	-0.2421181639527875	4.306917926008231	16.235824525108214	0.0017494538638379272	0.015175027745280319	21.174698028578547	20.595330938360213	22.089834871896013	21.339207751725112	21.7979822784256	17.663810491615088	17.099742027414873	19.482209533913977	18.25971486198251	17.965301024274034
ENSMUSG00000142478.1	Gm40601	-1.105848939663421	0.3856630959245108	16.23341567645494	0.0017503807697435154	0.015175143510547773	1.862352959140041	2.67883325491958	1.699218067068924	1.6118680037943434	0.8437928623906684	0.5682727235908339	0.7992797264938962	0.93572188648109	0.9647529759552613	0.7535115219894186
ENSMUSG00000020806.16	Rhbdf2	0.7684721202351549	4.593188874709688	16.217000315506738	0.0017567126561982237	0.015222093861298221	11.531281336045184	16.764311337238663	14.953118990206532	20.930226317926547	24.868450749902753	29.076621023731004	29.403805695866367	23.225097079838335	32.048623250026	37.97301485815097
ENSMUSG00000048486.7	Fitm2	-0.37806541865293114	6.490027878155776	16.210497272338536	0.001759228510114472	0.015235946184312562	116.0781638916053	93.01024279715402	102.63277125096302	86.65594850249589	109.34149175145744	78.89519645852745	76.19800059241811	87.54997855819224	80.78041381596127	67.28064721342362
ENSMUSG00000033044.13	Dhrs7c	-0.5427519793196592	6.741033673180675	16.207590910112348	0.0017603542726595978	0.015237751340879927	101.91917906526663	132.0117506160907	118.6054210814109	166.74413633281483	114.73239059450894	77.000954046558	109.06535176975802	85.91846347407136	84.49824235744741	78.76178329847292
ENSMUSG00000029578.16	Wipi2	0.25397480202220213	5.361209048311547	16.202175250773074	0.001762454255602376	0.015243417376802975	34.54282063939199	37.59007954483927	36.55746298579714	38.66077435966432	39.89265143858104	44.89354516367588	45.80115038787751	40.76388423413774	44.35510633355287	47.471225885333375
ENSMUSG00000115276.2	9930017N22Rik	0.9098640538354573	-0.4711789791015538	16.20117049021609	0.0017628441864329973	0.015243417376802975	0.663303793666316	0.46087453848078797	0.4854908763054069	0.38492370239864915	0.3281416687074821	0.8524090853862509	0.7992797264938962	0.93572188648109	0.6823862512854287	1.09060878182679
ENSMUSG00000035849.15	Krt222	-1.0813221565412858	1.0526854454866121	16.194339495891487	0.0017654978700700407	0.015258420978009078	3.87777602451077	2.2467633750938414	3.4227106779531185	2.9591009621896154	1.3125666748299285	1.0891893868824318	1.7196624418505042	1.1516577064382645	1.4588947441274684	1.110438032405459
ENSMUSG00000074121.4	Ntf5	-0.7959113216975751	0.8132495105009695	16.191905621839627	0.0017664445077611997	0.01525863262085225	2.5766801215499195	2.30437269240394	2.257532574820142	2.0930226317926546	1.6641470341593738	0.7813749949373967	1.2110298886271156	1.5115507397002224	1.5530169856840792	1.2095842852988037
ENSMUSG00000029309.8	Sparcl1	-0.4640521786072473	7.207147026905002	16.18741756734043	0.0017681916682033428	0.01525863262085225	189.5263031979639	180.00031193540275	168.3682359027151	177.40171134297742	141.1009175442173	93.8833895432357	141.61783517605488	117.9489434343856	133.7712358123332	133.58966114849247
ENSMUSG00000025290.18	Rps24	0.35293751867927453	8.177251024571408	16.187195636476908	0.0017682781166179387	0.01525863262085225	270.52590107836977	271.51271248249424	243.95916534346696	237.66632849976594	247.30162475233172	341.7686871795874	289.87211414178637	282.5880097172892	336.9105636518886	372.0363993569861
ENSMUSG00000022637.12	Cblb	0.7008881304668312	4.358393313016259	16.176355444345344	0.0017725067325185836	0.015287180339494387	13.82733292950551	16.332241457412923	14.880295358760721	14.12188833175044	18.75095249757041	26.093189224879126	17.58415398286572	37.4288754592436	23.74233543265509	21.832004887114472
ENSMUSG00000042312.12	S100a13	-0.3056595640833082	2.6331603291936805	16.173369988879738	0.0017736734050857763	0.015289304064286366	6.7350846741502854	6.88431341855677	6.966794074982588	6.567760672176951	6.890975042857125	5.256522693215214	5.594958085457274	5.278431154508713	5.435559449894277	5.968604424179342
ENSMUSG00000026587.16	Astn1	-1.378502579909048	-1.69178584604359	16.170103340937914	0.0017749509973886283	0.015289751863350146	0.25511684371781385	0.6625071490661327	0.2912945257832441	0.3608659709987336	0.37501904995140817	0.07103409044885424	0.1937647821803385	0.16795008218891358	0.1411833623349163	0.1586340046293513
ENSMUSG00000025340.15	Rabgef1	0.3698602796323314	6.530006120896168	16.168531144035274	0.001775566272012668	0.015289751863350146	92.81150774454068	74.05677740213162	73.04210234014846	79.12587857432231	83.88707373600562	94.97257893011812	109.08957236753056	89.3974294622703	113.22905659260287	113.9785323261889
ENSMUSG00000069270.7	H2ac6	-1.0524394653410898	-1.120422126279133	16.164043922936024	0.0017773237114297074	0.01529695552878698	0.6122804249227531	0.576093173100985	0.31556906959851444	0.6495587477977205	0.6562833374149643	0.3314924220946531	0.24220597772542313	0.26392155772543563	0.18824448311322173	0.3172680092587026
ENSMUSG00000040112.10	Mrps35	-0.501079134025961	4.239586621259518	16.15318719108306	0.0017815842579959366	0.01531854020316858	29.772135661868873	21.603493991286935	21.84708943374331	18.620684103534654	18.61032035383863	15.43807565755099	14.532358663525386	15.859286332410269	17.530267489918774	14.673645428214995
ENSMUSG00000026426.11	Arl8a	0.3908945611465198	4.165745309712413	16.152953805218218	0.0017816759781182166	0.01531854020316858	13.980403035736199	13.451775591908	15.244413515989775	18.139529475536342	16.59459296034981	21.23919304420742	19.30381642471622	18.018644531982016	20.118629132725573	22.843296666626586
ENSMUSG00000001943.9	Vsig2	0.5847510265664789	1.7846733434415223	16.14355031312681	0.0017853761486079718	0.015342412418275749	1.9133763278836038	3.024489158780171	2.8158470825713597	2.814754573790122	3.0001523996112653	3.3859583113953855	4.1901634146498195	4.054794841418056	3.976664705766809	4.73919088830187
ENSMUSG00000027074.15	Slc43a3	0.8641365979162106	5.083929933776719	16.136156297755804	0.001788291953738083	0.015359523083528075	23.03705098771859	37.79171215542461	26.653449109166836	16.503603740342083	16.17269652915448	54.10429889187731	36.62154383208397	42.27543497383796	38.49599679665384	46.99532387144532
ENSMUSG00000020719.15	Ddx5	0.3507732682789939	8.961362597314476	16.127267558215095	0.0017918046071540787	0.01538173970513509	415.68738515380585	471.9067227456718	441.8452465255508	448.3879978316264	412.80221923401257	605.6840112272305	491.87189956478926	493.29338425772335	581.5107388971311	621.190932877961
ENSMUSG00000030842.13	Lamtor1	-0.2926037077130229	6.145014443145379	16.124668489146433	0.0017928332389267753	0.015382620316018938	75.00435205303727	75.78505692143457	78.47960015476902	74.81954465373742	85.24651779207947	59.313465524793294	68.01143854529882	70.56302738822784	62.75600455787029	57.247046420617146
ENSMUSG00000002489.17	Tiam1	-0.922158574115037	3.201735477696406	16.12210109561472	0.0017938500157179992	0.01538339835368698	11.378211229814497	9.764779284061696	14.10350995667207	15.709698604144869	8.977018508211833	4.333079517380109	8.961621175840655	6.885953369745457	7.3885959621939525	4.104654869784465
ENSMUSG00000020656.17	Grhl1	1.2382726668010522	-0.5054255942938252	16.11916245282211	0.0017950146517286233	0.015385442920466542	0.25511684371781385	0.7201164663762312	0.31556906959851444	0.19246185119932457	0.4687738124392602	0.8287310552366328	0.9688239109016925	0.7917646731763069	1.0588752175118723	0.9319747771974388
ENSMUSG00000022789.16	Dnm1l	-0.4563355656535863	5.895641931666251	16.113909096219135	0.0017970988640305541	0.015395363192579439	86.91830865465917	75.12254977236844	65.05577742492451	57.85884401679695	59.1826938204566	55.14613221846051	46.624650712143946	54.48780523586039	45.931653879626104	48.601493168317504
ENSMUSG00000029681.13	Bcl7b	0.35091699198642945	4.19846445257173	16.109657390988033	0.0017987877639799468	0.01540188842653139	13.240564188954538	15.66973430834679	17.113553389765592	17.153162488139802	17.274314988386738	21.783787737648634	18.407654307132155	19.866095436060064	21.365748833350665	21.197468868597067
ENSMUSG00000033545.15	Znrf1	-0.3241607806572941	5.946342906730894	16.09796718904793	0.0018034410707215725	0.015423257006125343	59.26364279564815	68.9007435028778	75.37245854641442	70.10422929935397	68.90975042857126	50.00799967599339	58.008331665238835	60.12612942363106	56.002733726183465	49.4938094443576
ENSMUSG00000062526.5	Mppe1	-0.6404584207159101	1.5697231302951369	16.097853781348185	0.0018034862820875245	0.015423257006125343	4.260451290087491	3.110903134745319	3.3013379588767666	3.5605442471875044	3.5861196651603406	1.9652765024183008	2.785368743842366	2.80716565944327	2.141280995412897	1.7449740509228642
ENSMUSG00000025967.17	Eef1b2	0.31705751720219205	6.9705656809419585	16.095280728168916	0.0018045124191410754	0.015423257006125343	125.18583521233124	114.67134610575106	104.2834402304014	103.90534191623536	110.18528461384811	141.52358620426727	124.95406390854579	128.00195549683627	152.14860347626146	148.77886709175283
ENSMUSG00000045730.5	Adrb2	0.8585934230492694	4.365788913249767	16.094065258868223	0.0018049973884719562	0.015423257006125343	10.230185433084335	17.484427803614892	16.9436315830587	17.898952161537185	10.547410779883355	27.679617244903536	25.213642281216547	18.330551827475713	38.07244670964909	23.239881678199964
ENSMUSG00000108030.3	9530062K07Rik	0.5030059413763839	1.5114575881339813	16.085917865591146	0.0018082521352343673	0.015443124019731656	2.5511684371781382	2.2755680337488906	2.4517289253423047	2.309542214391895	1.9922887028668559	3.291246190796913	3.4635454814735507	2.6392155772543564	3.647236860318671	3.370972598373715
ENSMUSG00000025898.7	Cwf19l2	0.404313473182784	4.641569062958952	16.080575164721353	0.0018103901980703922	0.015453438633169211	25.66475447801207	21.80512660187228	21.507245820329523	19.67922428513094	18.563442972594704	31.870628581385937	24.269038968087397	27.783742167823135	27.248388930638846	30.695679895779474
ENSMUSG00000028798.17	Eif3i	0.2375185184721611	6.49293981347299	16.06096638665026	0.001818262812348771	0.015501504432288753	80.36180577111136	84.5128684939145	82.24215444613593	79.84761051631978	86.16062672633602	95.44613953311048	100.10373059391738	89.82930110218464	96.45176703513698	105.21400357041725
ENSMUSG00000022490.8	Ppp1r1a	0.5880983096261228	5.481596216150855	16.06050486066194	0.001818448591677471	0.015501504432288753	29.772135661868873	29.697603073355776	37.285699300255246	48.76502154762886	32.72041210826036	48.37421559566974	46.38244473441853	65.02067467599369	59.53231778455637	48.72046867178951
ENSMUSG00000008435.16	Rdh13	-0.4821621801449147	4.076836644923224	16.05958038685832	0.0018188207897496106	0.015501504432288753	24.771845524999723	20.62413559701526	19.613831402738438	15.733756335544784	17.36806975087459	14.396242330967793	16.10669751874064	12.764206246357432	14.353641837383156	12.611403368033427
ENSMUSG00000028527.19	Ak4	-1.5665357913756315	2.230766087667015	16.05312756719165	0.0018214212235288319	0.015515706637967912	15.842755994876239	6.048978317560342	4.903457850684609	3.7770638297867447	4.289280383819231	2.2730908943633357	1.8407654307132157	3.2390372993576193	2.894258927865784	1.5268522945575063
ENSMUSG00000022437.8	Samm50	-0.3131833986245027	7.278322449199818	16.04963993125591	0.0018228285308601862	0.015519735892423656	185.3934103297353	169.05454164648404	162.34814903652807	167.68238785741153	175.36828323352725	132.05237414442004	132.05069905590068	160.84819299921097	143.48935725305327	123.63537735800067
ENSMUSG00000005533.11	Igf1r	0.546163446320205	4.342491575247379	16.036549380211063	0.0018281221509816791	0.015549439528860301	12.194585129711502	16.36104611606797	15.948375286632615	19.7754552107306	17.954037016423666	20.48149607941964	25.698054236667392	20.345952813742674	24.283538321605604	29.26797385411531
ENSMUSG00000066571.14	Garre1	0.3300362875172802	5.91083387499771	16.03638317754587	0.0018281894768445107	0.015549439528860301	45.104657969309486	57.724535944718696	55.87999986275233	56.655957446801175	50.97915210276955	71.19983665990156	64.71743724823305	59.142421799381715	69.01513362138492	70.71110756353333
ENSMUSG00000021591.9	Glrx	-0.5879312544346917	4.962795304888928	16.032835345058103	0.0018296273382939227	0.015553705074923416	52.78367496521568	34.738418337989394	38.03821015852863	29.085797262497927	32.368831748930916	25.809052863083707	26.230907387663322	27.759749298939003	23.954110476157464	20.681908353551673
ENSMUSG00000038462.4	Uqcrfs1	-0.503432011980682	8.023825901484608	16.019748178726	0.0018349427930012122	0.015590912907694699	397.2679490373797	319.933343681632	272.74877430837756	258.74090120609196	277.1625166047126	200.7423396084621	202.26621199850084	254.82826041835017	229.30531099229322	189.23053827223742
ENSMUSG00000020326.8	Ccng1	-0.458306478924143	9.28083109709232	16.016113995909095	0.0018364220620858485	0.01559550453645605	762.8503860850069	773.232256936142	711.7538992075417	652.8546569995088	699.0823864906688	518.1700117942421	511.66012794495634	625.038227300484	572.9926760362578	392.22257644607106
ENSMUSG00000021904.7	Sema3g	0.5254695990151603	4.115507829930621	16.00347899262556	0.0018415759685402485	0.01563128176465103	11.480257967301622	17.484427803614892	12.380017345787875	15.7578140669447	13.758511395092286	17.16657185847311	20.82971408438639	25.216505197221167	19.9068540892232	18.857617300314136
ENSMUSG00000020303.3	Stc2	1.1593076913782634	1.9968501404892183	15.978793233763579	0.0018516945845026645	0.01570583215028361	2.7552619121523896	1.8434981539231519	3.2770634150614963	3.079389619189193	1.1953732217201136	8.050530250870148	3.87529564360677	4.390695005795884	4.1178480681017255	6.722115946168761
ENSMUSG00000034274.12	Thoc5	0.25944733485820015	3.8836628156344926	15.976887365689821	0.00185247850671542	0.01570583215028361	13.776309560761947	14.344720010214525	13.035430028800175	12.870886298954831	12.938157223323582	16.52726504443342	16.10669751874064	15.211478872538745	15.459578175673334	16.835033741289905
ENSMUSG00000002981.11	Clptm1	0.24858301074795955	5.970484596257464	15.973607517196882	0.0018538284881017162	0.01570583215028361	53.549025496369126	57.23485674758285	54.49635086528192	58.33999864479526	62.721936104373015	68.33479501179778	67.50280599207542	65.69247500474934	65.60320236495777	73.05095913181627
ENSMUSG00000025917.10	Cops5	0.304660998535566	6.813349567827377	15.9728485519496	0.0018541410418822565	0.01570583215028361	100.54154810919043	107.78703268719428	100.15676778180544	96.90454207885992	97.57526905923201	134.82270367192535	115.58069257057191	108.73568178287948	122.9236474729338	139.1220220599411
ENSMUSG00000029177.10	Cenpa	-0.8370073606126215	0.6076341349171486	15.965524746252873	0.0018571602834838452	0.015723389127905274	1.8878646435118223	1.9875214471983982	2.2089834871896015	1.9486762433931613	1.4766375091836696	1.0655113567328136	1.089926899764404	1.5355436085843528	0.9647529759552613	0.674194519674743
ENSMUSG00000045671.19	Spred2	-0.5473120137477626	2.8508282560503515	15.960195836522953	0.0018593607595635037	0.01573399978456921	7.704528680277978	9.476732697511203	8.957306667834757	8.035282287571802	8.41448993328472	4.048943155584692	7.3146205273077785	5.63832418777067	6.000292899233942	6.127238428808694
ENSMUSG00000041040.13	Fam117b	0.7291783202826208	3.351115819731977	15.953561579125205	0.0018621045375869128	0.01574919474228931	6.403432777317128	9.447928038856153	6.6269504615688035	8.323975064370789	7.406626236540311	17.829556702662416	8.259223840436928	12.860177721893955	11.224077305625846	13.126963883078819
ENSMUSG00000026307.13	Scly	-0.4606260368325968	2.947758500007887	15.940482899482095	0.0018675275283604905	0.015787022785545092	9.184206373841297	8.583788279204676	7.79212856470178	7.98716682477197	10.875552448590836	5.990541627853374	6.176252431998289	7.389803616312197	7.10622923752412	5.63150716434197
ENSMUSG00000039476.14	Prrx2	-1.6527249599655622	-1.4671171446430342	15.935053589550877	0.0018697842062447997	0.01579805974055563	0.35716358120493935	0.40326522117068947	0.5097654201206772	0.6495587477977205	0.4922125030612232	0.02367803014961808	0.31486777104305	0.14395721330478306	0.1411833623349163	0.13880475405068238
ENSMUSG00000018707.14	Dync1h1	0.2829148461735251	7.800766454262109	15.930194625830671	0.0018718065385865256	0.01580063798370169	192.02644826639846	223.23610457663167	200.89612461517737	194.14589239731868	195.40836371530563	262.89716875120956	247.38918564874717	252.47695926770538	242.43536368944044	218.39936587345937
ENSMUSG00000002881.15	Nab1	-0.3081613969763446	3.042154675258021	15.92884326860902	0.0018723694389751707	0.01580063798370169	9.464834901930892	8.987053500375366	8.47181579152935	8.925418349368677	9.469231011273056	7.458579497129696	7.823253080531167	7.581746567385242	6.541495788184455	7.198017960056815
ENSMUSG00000110618.3	Gm39822	2.2060249608360962	-1.418609439019079	15.9274668068283	0.0018729430010179175	0.01580063798370169	0.07653505311534414	0.2592419278954432	0	0.168404119799409	0.07031607186588903	0.7103409044885425	0.2179853799528808	0.5278431154508713	0.494141768172207	0.674194519674743
ENSMUSG00000028669.16	Pithd1	0.23725991709111902	4.6794377395743965	15.922367866519696	0.001875069493556183	0.01580718204202231	23.139097725205716	23.158945558659596	22.81807118635412	23.672807697516923	24.5871864624392	29.692249807621074	25.940260214392815	26.943991756878564	27.248388930638846	28.53429158270456
ENSMUSG00000030286.7	Emc3	0.2616473581363428	5.793061843156761	15.92104434744965	0.0018756219255207974	0.01580718204202231	53.268396968279525	51.041855136747266	48.81610761250866	47.32155766363393	51.49480329645274	67.12721547416726	56.845742972156806	56.21529179551779	62.003026625417405	59.844678246422774
ENSMUSG00000033610.17	Pank1	-0.5238558212003858	3.8333957454283216	15.912090036578716	0.0018793644495076125	0.015830691110938617	14.541660091915388	16.188218164137677	18.54575147486654	13.73696462935179	20.79011858168119	13.780613547077722	10.826607204326413	11.780498622108082	12.447666445861786	9.47838177660374
ENSMUSG00000131103.1	Gm53731	-1.3279143100927058	-0.7630977568053533	15.898216631523292	0.00188518029078525	0.015867006987153192	1.2500725342172878	0.6048978317560342	0.849609033534462	0.7217319419974672	0.4922125030612232	0.3314924220946531	0.4359707599057616	0.1919429510730441	0.4235500870047489	0.1784632552080202
ENSMUSG00000085241.8	Snhg3	0.6027518674217365	2.5416833648044594	15.893501758925604	0.0018871616155669007	0.015867006987153192	4.05635781511324	5.098424581943717	4.612163324901365	4.61908442878379	4.523667290038861	6.7245605624915354	6.854429169629474	5.278431154508713	6.117945701179706	9.775820535283772
ENSMUSG00000109090.2	Gm45088	0.6484370787403066	-0.11312533720203768	15.89336283212382	0.0018872200336964462	0.015867006987153192	0.5612570561791904	0.8065304423413789	0.7039617706428399	0.7457896733973828	0.5859672655490753	1.0655113567328136	0.9930445086742348	1.0556862309017425	1.1294668986793304	1.09060878182679
