Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Control_1	CPM_Control_2	CPM_Control_3	CPM_KIC_1	CPM_KIC_2	CPM_KIC_3
ENSMUSG00000013236.18	Ptprs	-1.0553364012886308	4.251790413837262	21.051511060567737	0.00226984538510415	0.026458502075931416	33.71500574310197	25.43849952079049	17.85197980948645	13.855341686121557	11.000420742165586	12.21280656736967
ENSMUSG00000045917.18	Tmem268	-0.5273366219077654	3.582674699893288	21.027876355085116	0.0022770026069445473	0.0265099095298479	14.877415232670392	13.760912456289685	13.644825332091555	10.546603373017902	9.089150729048013	9.707615476627174
ENSMUSG00000001666.9	Ddt	0.6117948979841796	4.120128345345647	21.02444278431582	0.0022780447797686653	0.0265099095298479	12.174863185009045	13.212668932134717	15.748402570789004	19.49053662562622	20.726661475586123	22.636190927066128
ENSMUSG00000031210.12	Gpr165	-2.972891441068853	-1.1061649562062916	21.020640400481803	0.002279199607098076	0.0265099095298479	0.5886747034509867	1.0690748721021865	0.625387827720863	0.20679614456897846	0.021236333479084143	0.06710333278774544
ENSMUSG00000047205.13	Dusp18	-1.2059526450519364	3.5008263857592494	21.001295898469888	0.0022850863403631547	0.026559175484885626	15.519605818253288	10.63592436860637	21.092625825858196	5.428398794935685	7.645080052470291	7.381366606651998
ENSMUSG00000007216.7	Zfp775	0.6947221920861052	3.749139128378301	20.995826703212956	0.0022867541923195065	0.026559370352095005	10.91723995490921	9.210491205803454	10.546312912929098	14.630827228255226	15.332632771898751	19.68364428440533
ENSMUSG00000021392.9	Nol8	0.6641644500901881	3.2355832193495053	20.983191947346235	0.002290613155791567	0.02658499511115667	6.528937620092762	7.044929285391332	8.158468479813076	10.210559638093311	12.741800087450486	11.47466990670447
ENSMUSG00000037926.16	Ssh2	1.1037762346916815	5.811525780904349	20.977324477660925	0.0022924080514678813	0.026586644495971402	37.48787543340148	28.234541493980824	41.161889751809525	55.57646385291296	101.29731069523136	72.8071160747038
ENSMUSG00000041112.19	Elmo1	-0.7447329968603863	2.2511609047629024	20.970731898675837	0.002294426905347505	0.026590887031282394	5.164282625729111	5.8936178846659	6.680279068836491	3.282888795032533	3.7588310257978934	3.534108860154593
ENSMUSG00000024515.14	Smad4	0.5141495055228144	4.988675701389678	20.963705866913823	0.0022965809953421836	0.02659668962640343	29.29994546721957	23.711532419702344	25.299780303253094	35.87913108271776	37.26976525579267	38.696255240933205
ENSMUSG00000025791.19	Pgm1	-1.689199955465126	9.80376423657069	20.95158882760258	0.002300301991668349	0.02662061714962378	1261.931258611454	1421.6502824862462	1409.5673102439414	682.2980294872733	234.55530327648435	352.47143935643084
ENSMUSG00000030157.6	Clec2d	0.5379404956130789	5.779739821522665	20.927956969192813	0.0023075812214948988	0.026685658899329216	46.237722161968414	41.58427130715428	46.47768628743686	59.195396382870086	72.79815116630044	62.98766171009705
ENSMUSG00000031320.10	Rps4x	0.611195697419998	8.636944704895397	20.914980995852755	0.0023115906692047277	0.02671282148335291	286.6578226395646	342.02172254407645	316.19040035177994	439.82954998014606	510.64887483805734	492.8292437707984
ENSMUSG00000051041.9	Olfml1	-1.7790056028870926	0.49806259642890666	20.907001025457312	0.0023140608185917436	0.026722169653888576	1.6054764639572365	3.289461144929805	1.5066161304184427	0.7496360240625469	0.46719933653985113	0.6486655502815393
ENSMUSG00000103114.3	Gm32200	-1.2065048783488965	0.06990690854255135	20.90023689597814	0.00231615725154982	0.026727191928572744	1.6589923460891445	1.2609601055564252	1.3076290943254407	0.67208746984918	0.5096720034980194	0.6486655502815393
ENSMUSG00000027272.6	Ubr1	0.4369879266251078	4.984637742670289	20.8935762879018	0.0023182239697051707	0.026731864356041128	28.76478664590049	26.014155221153207	25.78303453376467	37.197456504345	35.54962224398685	36.325270815766196
ENSMUSG00000064367.1	mt-Nd5	-1.0935095175460963	12.54231222860652	20.88035829450967	0.002322332354251197	0.026745419257958022	8651.83239044235	7707.563820861234	8010.365271520999	5052.469253627353	3281.2895948537284	3086.4177915723512
ENSMUSG00000029512.12	Ulk1	0.9491129345657517	6.394955765489479	20.879097318394425	0.0023227247733039512	0.026745419257958022	65.71750325798288	50.438404222257006	56.0006373004591	110.73933541668796	81.90853822882754	139.75387441927782
ENSMUSG00000046330.11	Rpl37a	0.539282178486013	7.467965000487631	20.858009858663877	0.0023292998092264853	0.026801943298438654	131.2477009285041	152.6035849485352	149.01286331421653	213.4394707132569	197.15812001981718	218.46608377930323
ENSMUSG00000026615.15	Eprs1	0.6868610167719709	7.361193101501024	20.82778415078009	0.002338765634649763	0.026886354954490217	122.89922331592646	106.63336544814118	148.33062204761197	208.50221276167252	186.87973461594046	212.89650715792035
ENSMUSG00000031969.17	Acad8	-0.49803496608470044	4.9164413437232195	20.823922039799815	0.0023399786731497143	0.026886354954490217	33.44742633244243	35.498768189034145	36.983161993856484	25.53932385426884	22.44680448739194	27.020275335865495
ENSMUSG00000041594.19	Tmtc4	-1.2005978480156128	0.7486589744781157	20.81310845989491	0.0023433793528256598	0.026906210042507896	2.7828258708592104	1.8914401583346379	2.1888573970230203	0.7754855421336693	1.1255256743914597	1.073653324603927
ENSMUSG00000025538.16	Sumf2	0.6972602306162728	3.3377705780968263	20.795627657948348	0.0023488901121167267	0.026939172658261495	7.786560850192598	8.223652862324512	6.992972982696922	14.734225300539716	10.957948075207417	11.631244349875876
ENSMUSG00000030662.11	Ipo5	0.5965035537426426	7.179397214115886	20.793380865884664	0.002349599604596598	0.026939172658261495	116.47731746009752	108.55221778268356	121.04097138342884	151.99516625819916	195.45921334149045	175.81073190389304
ENSMUSG00000046070.10	Igfals	-1.7862121055074034	0.5181251442981398	20.7644765798091	0.002358751454673335	0.02699104572316363	2.1138773442103616	2.8782785018135795	1.5066161304184427	0.67208746984918	0.36101766914443045	0.8499755486447755
ENSMUSG00000001270.10	Ckb	-0.7078216399525329	2.4842488660458826	20.76161646815654	0.0023596595132269163	0.02699104572316363	6.769759089686348	7.75764586679279	6.1401713994412	4.135922891379569	3.9074853601514823	4.60776218475852
ENSMUSG00000030591.18	Psmd8	1.0475808069858017	7.311118814554219	20.758140951628647	0.002360763557828336	0.02699104572316363	120.41073479679275	101.17834238279924	88.94720513357183	289.3595052881431	180.3814165713407	172.2095197109507
ENSMUSG00000068240.6	Uba52rt	0.8110808666569784	3.9044119976895817	20.757813286617726	0.0023608676790456092	0.02699104572316363	11.425640835162334	10.169917373074647	10.887433546231387	23.08361963751222	14.525652099693554	19.415230953254348
ENSMUSG00000046949.17	Nqo2	-0.8248940888831323	3.912377686896865	20.752636365547474	0.0023625135135033194	0.02699104572316363	20.683888443982397	18.832165054723134	18.079393565021313	8.530340963470362	10.320858070834893	13.644344333508238
ENSMUSG00000021431.17	Snrnp48	0.7678852630325121	4.186549621884153	20.731742727607262	0.0023691708749005082	0.02704083972068939	12.843811711657892	13.404554165588955	14.04279940427756	17.500123734149803	26.927670851478695	24.15719980358836
ENSMUSG00000086914.4	Gm16124	0.9453224258748343	3.4556857950324935	20.72841315164615	0.0023702339926751238	0.02704083972068939	6.288116150499177	7.702821514377293	8.385882235347935	10.494904336875656	16.75546711499739	15.814018760312008
ENSMUSG00000040048.15	Ndufb10	-0.5742317278108682	7.453127640732484	20.712374049719287	0.0023753637440201234	0.027044363322221585	198.704470355774	204.11106404289438	225.9924195627664	144.8348497524983	125.42178552747094	152.07851987462706
ENSMUSG00000034022.9	Cpsf1	0.5088392273880321	5.105099432918149	20.712302193799882	0.0023753867574202465	0.027044363322221585	29.085881938691937	25.16437775871301	30.842990594415287	38.43823337175887	42.21783095641928	40.418574115818664
ENSMUSG00000031382.15	Asb11	1.013239636763281	8.045925658192152	20.71167838310819	0.0023755865581436713	0.027044363322221585	147.03488615741693	150.8492056712393	227.3284753765337	426.23270347473573	293.3162380131102	340.571781675404
ENSMUSG00000018474.19	Chd3	-0.7158908074267956	2.5166727447339836	20.702987348298297	0.00237837244841014	0.027056930130923276	7.090854382477795	7.7850580430005385	6.310731716092344	4.135922891379569	4.841884033231184	3.9143610792851504
ENSMUSG00000020843.16	Timm22	-0.9436501820541916	4.3748607955543815	20.684995478755738	0.0023841529672324097	0.027103522707350208	25.125706660930753	27.933007555695593	28.682559916834126	18.611653011208062	10.40580340475123	13.510137667932748
ENSMUSG00000036733.17	Rbm42	0.45805484338887087	5.353165166620003	20.66390264659292	0.0023909526403568426	0.02716162724066396	33.74176368416792	34.75863943142494	34.680597719066036	42.936049516134155	49.608075007140556	49.186742933417406
ENSMUSG00000026389.17	Steap3	-1.2332411256997973	4.660917259280289	20.649962294031987	0.002395460169787894	0.02717738951582752	36.604863378225	48.464727535299126	21.26318614250934	14.708375782468593	15.37510543885692	15.142985432434553
ENSMUSG00000053062.17	Jam2	-0.49623843938938667	4.584776554164092	20.643342218470593	0.0023976045310886477	0.02717738951582752	31.22651722396825	27.028405740839897	25.839887972648384	19.981677468977544	20.110807804692683	19.52706984123392
ENSMUSG00000022419.17	Deptor	-0.8069617647321853	4.675624512004439	20.64060033690191	0.002398493393474568	0.02717738951582752	27.560679297932563	39.39129721053441	30.47344324167114	15.328764216175529	19.17640913161298	21.15991760573573
ENSMUSG00000030612.7	Mrpl46	-0.670449499816755	3.930006585838407	20.638735528609082	0.002399098166882698	0.02717738951582752	17.125082282210524	17.6808536539977	21.206332703625627	13.028157107845644	9.981076735169548	12.190438789773754
ENSMUSG00000104453.2	Gm37829	-1.0391385080867455	5.656516131821388	20.62517564475062	0.0024035016143434842	0.02720811187074545	82.76231171699555	60.580909419123905	60.065658180644704	44.12512734740578	26.39676251450159	28.496548657195895
ENSMUSG00000114018.4	Gm36495	-2.2364384265323247	0.2276220949533635	20.59380912260569	0.002413727216336003	0.02727777882194372	0.990043819440296	1.4254331628029155	3.2406460163717443	0.38774277106683464	0.4884356700189353	0.313148886342812
ENSMUSG00000040945.14	Rcc2	0.5449412012505189	3.8696512234304477	20.591787675418068	0.0024143881190595074	0.02727777882194372	10.729934367447532	11.924296650370543	12.877303907161405	16.155948794451444	18.49684646028229	17.178453193662833
ENSMUSG00000059291.16	Rpl11	0.539082624464109	7.391118916028764	20.590702305118135	0.002414743071145584	0.02727777882194372	125.92287065637926	149.2592994511899	135.25433110435753	187.43485553370786	200.72582404430332	208.2216416403741
ENSMUSG00000039047.18	Pigk	-0.4619587882081416	4.3700938116310954	20.57024234371575	0.002421446640211489	0.027315195261400475	24.108904900424502	25.191789934920756	22.428681639625495	18.14636168592786	16.776703448476475	17.156085416066915
ENSMUSG00000030029.15	Lrig1	-0.7758610712334997	5.617099194568824	20.570227610552482	0.002421451475988877	0.027315195261400475	69.32982530188667	55.81119075897569	60.605765850039994	42.91019999806303	28.30803252761916	37.28708525239055
ENSMUSG00000046034.9	Otulin	0.7556964071535326	3.671069217220345	20.556338564438406	0.002426015683929664	0.027341776336371595	8.642814964303124	9.676498201335177	9.977778524091951	12.562865782565442	18.666737128114963	16.529787643381294
ENSMUSG00000039629.15	Strip2	-1.3106621779115537	-0.7341589106360085	20.548327248766526	0.0024286533521664633	0.027341776336371595	0.6689485266488486	0.877189638647948	0.8528015832557222	0.28434469878234536	0.36101766914443045	0.313148886342812
ENSMUSG00000024079.5	Eif2ak2	-0.8295009099467251	1.54934015424273	20.54749238992017	0.0024289284340758724	0.027341776336371595	3.5320482207059207	4.1940629597855015	3.3543528941391743	2.042111927618662	1.9749790135548253	2.2144099819955994
ENSMUSG00000020485.15	Supt4a	0.5719058699099399	4.15234911268334	20.542401408482707	0.002430606748788473	0.027341776336371595	13.70006582576842	14.884811680807367	14.184933001486847	20.49866783039999	18.85786412942672	24.224303136376104
ENSMUSG00000033434.16	Gtpbp6	0.6535247539560578	3.369270725611735	20.53301589408568	0.0024337047004261724	0.027357493928061083	8.134414084049999	7.894706747831532	7.931054724278217	10.727549999515757	14.695542767526227	12.2575421225615
ENSMUSG00000004789.11	Dlst	-0.6386296108555181	8.012592798828555	20.521016179846892	0.002437672889034124	0.027382965148745057	305.575686973194	278.4802980945157	359.2568803061939	189.06337517218856	218.50063516629675	198.3350839429796
ENSMUSG00000060600.16	Eno3	-1.4105426335408848	12.001301018274	20.51511957367936	0.0024396258664082277	0.027385779265207782	5485.324402638426	6116.369228530064	6272.526205162489	2920.5044011934697	1274.4985537472348	2528.766728328591
ENSMUSG00000022553.17	Maf1	0.5141269018499732	6.744992582701259	20.50685955279049	0.0024423649758601065	0.027397407950966297	94.50904784494934	88.18497086032652	82.21007262585162	131.83254216272377	116.18398046406935	130.31467227380165
ENSMUSG00000020309.7	Chac2	-0.8053698145573289	3.3176838209321207	20.499869938192607	0.0024446858730811094	0.02740433237239214	11.318609070898518	10.553687839983123	16.03266976520758	7.160316505700879	7.050462715055936	7.470837717035659
ENSMUSG00000121823.1	Gm63452	-0.7989402842809453	2.7546023165832	20.488269806605697	0.0024485439079388895	0.02742728466194357	8.535783200039308	7.839882395416035	9.181830379719942	6.04878722864262	4.268503029295913	4.384084408799368
ENSMUSG00000027905.16	Ddx20	0.949875486973401	3.958487954007871	20.48346713342449	0.002450143482482464	0.02742728466194357	10.64966054424967	9.046018148556964	11.996075604463826	14.604977710184103	22.70164048914095	23.888786472437374
ENSMUSG00000049928.16	Glp2r	2.329416154994764	-1.221076664202924	20.477649879603856	0.002452082759646212	0.02742990491771138	0.08027382319786183	0.08223652862324513	0.19898703609300186	0.5428398794935685	0.891926006121534	0.40261999672647264
ENSMUSG00000035105.6	Egln3	1.6735165070128588	7.055335516935199	20.459010869810182	0.002458309594074999	0.02748045040325951	58.46610122910937	44.48996198517561	87.41216228371152	120.56215228371444	296.69281503628457	189.94716734451143
ENSMUSG00000052738.15	Suclg1	-0.5704996788331053	7.906223416057971	20.446364280733146	0.002462546007813187	0.027494322207682272	282.0019408940886	277.84981804173754	300.1293038671305	206.77029505090735	170.50652150356657	201.82445724794235
ENSMUSG00000009535.14	Rnmt	0.5345035608948709	4.975583042034831	20.445103276560445	0.0024629689357994625	0.027494322207682272	26.73118312488799	26.233452630815194	23.992151208927652	41.0231851788711	32.597771890394164	37.868647469884344
ENSMUSG00000029408.14	Abcb9	-0.7642091138029078	3.045140444206831	20.420235286731533	0.0024713283876598977	0.027568507936128375	8.642814964303124	9.703910377542924	12.678316871068404	6.333131927424965	6.179773042413486	5.748518842150192
ENSMUSG00000003813.16	Rad23a	0.6417341101683354	7.64500582807636	20.404476702005336	0.002476644441733019	0.027608664234038353	151.12885114050786	157.94895930904613	159.87187014100607	201.9881342077497	262.18377313277284	267.4738844919533
ENSMUSG00000071266.14	Zfp946	-0.6450600131432523	2.447073050490714	20.352723547172488	0.002494206061347101	0.02778517915708412	6.4486637968949	7.127165814014577	6.225451557766772	4.523665662446404	4.247266695816829	3.891993301689235
ENSMUSG00000041143.17	Tmco4	0.5827712225213197	3.5861245354730746	20.32166662530926	0.002504821113480945	0.027864702852095777	8.88363643389671	10.361802606528885	9.466097574138518	13.054006625916765	13.952271095758283	15.99296098107933
ENSMUSG00000018669.15	Cdk5rap3	0.5473530767288052	4.73718840475735	20.32079053079118	0.0025051213925700983	0.027864702852095777	20.683888443982397	24.177539415234065	20.012410487067616	28.46031939630566	33.6171158973902	32.72405862282386
ENSMUSG00000114792.3	Gm6416	1.7022340696898657	-0.11209681650939689	20.316649319422208	0.002506541404139164	0.027864702852095777	0.3746111749233552	0.5482435241549675	0.28426719441857407	0.9047331324892808	1.7413793452848998	1.2973311005630785
ENSMUSG00000018809.3	Smyd4	1.2183496330554935	2.4666352557066027	20.302258529899856	0.0025114839699496836	0.02790036680981396	3.826385572431414	3.289461144929805	2.7289650664183114	4.93725795158436	9.53511373210878	8.43265215366001
ENSMUSG00000022687.13	Boc	-0.8571350314964855	1.9455697643413943	20.295132530770037	0.002513936025470036	0.027908333268261556	4.575607922278125	4.989016069810204	5.173662938418048	2.5074032528988637	3.2916316892580424	2.326248869975175
ENSMUSG00000016534.16	Lamp2	0.7068230456275365	6.508299438097854	20.28977189783785	0.002515782633624289	0.02790957203067608	66.38645178463173	69.48986668664213	71.49319939627138	91.92088626091093	136.57086060399013	109.95999466151885
ENSMUSG00000074578.17	Zfas1	0.8873964680856029	3.5649886225153224	20.260811008117884	0.0025257889679729598	0.02800126901365474	7.86683467339046	7.428699752299809	9.494524293580374	16.104249758309198	11.467620078705437	18.29684207345859
ENSMUSG00000030615.13	Tmem126a	-0.5961121443551993	5.645646791373196	20.223949278146556	0.0025385987631494755	0.028123897867784065	54.934053008403446	60.14231459979993	65.55201503292318	41.56602505836467	34.0206062334928	43.90794742078143
ENSMUSG00000018707.14	Dync1h1	0.4721796046742202	7.107352437423404	20.202236759905865	0.0025461828987940103	0.028179145839628487	116.47731746009752	112.77369291867682	117.17493753933624	152.43460806540824	158.40181142048863	169.72669639780412
ENSMUSG00000029669.15	Tspan12	-0.8305376009999526	2.8755052190752033	20.19787577848552	0.002547709667646157	0.028179145839628487	9.177973785622203	8.114004157493518	10.745299949022101	4.187621927521814	6.009882374580813	5.547208843786956
ENSMUSG00000039661.15	Dusp26	1.8810169727374586	4.958216231206539	20.190424347056076	0.0025503211015286582	0.028179145839628487	16.6166814019574	9.183079029595705	13.92909252651013	21.661896143600494	60.608495749306144	64.03894725710506
ENSMUSG00000048249.15	Crebrf	0.8491127853172536	4.209586854227183	20.189649546177023	0.0025505928349185054	0.028179145839628487	13.245180827647202	11.869472297955046	14.383920037579848	17.706919878718782	28.838940864596267	24.582187577910744
ENSMUSG00000104195.2	B230377A18Rik	1.311445679593743	-0.5488125604917854	20.18003192178775	0.0025539689484582366	0.028187937562474837	0.4281270570552631	0.3289461144929805	0.3126939138604315	0.7496360240625469	0.9343986730797023	0.9841822142202664
ENSMUSG00000035456.10	Prdm8	-1.8347047090461825	-0.5133239627327836	20.170377933279514	0.0025573635675758643	0.028187937562474837	0.8830120551764802	1.2061357531409285	1.0233618999068668	0.25849518071122307	0.445963003060767	0.156574443171406
ENSMUSG00000062646.13	Ganc	-0.9488853332274374	4.469833257548478	20.164292572720417	0.0025595063154436556	0.028187937562474837	38.82577248669917	26.50757439289268	22.087561006323206	16.13009927638032	15.608705107126845	13.554873223124579
ENSMUSG00000028849.18	Map7d1	-1.0898713033786984	7.31467747670269	20.16310082841834	0.002559926215108531	0.028187937562474837	270.01438329654127	215.13075887840924	164.56227884891254	132.60802770485745	85.28511525200192	87.36853928964456
ENSMUSG00000113465.3	Gm40271	0.5139164127863142	5.1401307690738784	20.16246510783752	0.0025601502411274238	0.028187937562474837	25.660865482249832	30.619400824054935	30.729283716647856	38.67087903439897	43.98044663518326	41.58169855080626
ENSMUSG00000031503.14	Col4a2	-0.6715091418044178	6.453930199035849	20.152083448214018	0.0025638122516408878	0.028208949302253983	92.50220226500278	103.31649212700363	127.15271606342819	73.87792264726755	67.70143113132025	61.19823950242384
ENSMUSG00000021807.7	Rtraf	0.5031150156735954	6.909929058708671	20.13419681587579	0.0025701372576805905	0.028250719145598947	97.69324283179785	94.05117656878467	106.60019790696528	142.45669408995505	131.36795890161451	149.0141343439867
ENSMUSG00000025487.16	Psmd13	0.44163020415248694	6.257071740753489	20.127631761994607	0.0025724637660790475	0.028250719145598947	61.57002239276002	65.37804025547987	67.51345867441134	84.99321541785015	89.63856361521417	89.47111038366059
ENSMUSG00000059734.8	Ndufs8	-0.7234020975243366	6.69215833696122	20.11436969035504	0.0025771717566959226	0.028250719145598947	119.7417862701439	123.54667816832192	142.9579720731009	86.25984180333514	61.88267575805119	85.8027948579305
ENSMUSG00000022191.17	Drosha	0.5638353688151494	5.6847941012781	20.11327020194692	0.0025775625650489766	0.028250719145598947	43.26759070364753	39.829892029858385	41.30402334901881	51.90583228681359	67.12805012738498	64.84418725055801
ENSMUSG00000020439.19	Smtn	-0.7940916662478015	6.043439922374229	20.113059690664137	0.0025776373989959923	0.028250719145598947	103.01807310392269	80.9207441652732	66.88807084669048	53.12075963615634	42.49390329164737	49.052536267841916
ENSMUSG00000087367.4	Gm15491	-1.9892642219453898	-1.221949849470469	20.1069781534338	0.0025798005024256394	0.028250719145598947	0.5619167623850329	0.8497774624401996	0.4548275110697185	0.18094662649785614	0.08494533391633657	0.20130999836323632
ENSMUSG00000038482.12	Tfdp1	-0.7650331127296612	5.224476927757249	20.1052011671392	0.00258043298495327	0.028250719145598947	43.45489629110921	47.09411872491171	50.514280448180614	34.5349561430194	22.19196848564293	26.30450645279621
ENSMUSG00000021619.7	Atg10	-0.5184830506301008	2.944078613301491	20.101759872785863	0.0025816584075612613	0.028250719145598947	9.311763490951973	8.77189638647948	8.954416624185084	6.152185300927109	6.455845377641579	6.26297772685624
ENSMUSG00000022220.15	Adcy4	0.7133839324662369	3.8957183024861233	20.093182537275272	0.002584715976880218	0.028253307910034647	8.990668198160526	11.266404421384582	13.445838295998554	19.232041444914998	17.774811121993427	18.252106518266757
ENSMUSG00000039768.17	Dnajc11	-0.4418079176058302	5.458486958712634	20.087503227856256	0.0025867430292982065	0.028253307910034647	48.458631270442595	48.76626147358436	54.57930132836622	38.56748096211448	36.86627491969007	36.325270815766196
ENSMUSG00000022241.7	Tars1	0.5544834930302023	5.6894101571913245	20.081449118632296	0.0025889060905734526	0.028253307910034647	41.7156301218222	40.95379125437607	42.611652443344255	71.31882035822645	56.55235605480107	56.14312176574702
ENSMUSG00000046962.17	Zbtb21	0.771307190907858	2.5593745064430196	20.08140868919725	0.0025889205432917486	0.028253307910034647	4.040449100959045	3.9199411977080176	4.974675902325046	6.203884337069354	7.857443387261133	8.007664379337623
ENSMUSG00000029068.17	Ccnl2	0.5677327452914084	6.01505000091816	20.071731670701578	0.0025923828502930893	0.028271912223603143	50.545750673587	51.315593860904954	54.323460853389506	86.02719614069504	79.76366854744005	65.7165305767987
ENSMUSG00000033047.6	Eif3l	0.5457586049974422	6.275006892466432	20.033862485912127	0.0026059889105129724	0.02838269760941005	60.79404210184736	62.60941045849729	65.35302799683018	79.28047192413212	99.98065801952815	96.27091477281878
ENSMUSG00000022803.13	Popdc2	-0.7405989732077272	5.4434096471744455	20.033637145073563	0.002606070146033734	0.02838269760941005	49.28812744348716	55.866015111391185	58.01893438083097	40.37694722709305	26.927670851478695	30.375441975252766
ENSMUSG00000046413.18	Irx3os	-4.495263537934821	-0.3096915655642659	20.02647097992047	0.002608655240624196	0.028391629364466046	2.809583811925164	1.0142505196866898	0.625387827720863	0.18094662649785614	0.021236333479084143	0
ENSMUSG00000026558.14	Uck2	0.8082790491300771	4.23127201042049	20.01503189327169	0.0026127885211421967	0.028410277659852667	14.074677000691775	12.116181883824781	14.639760512556565	23.755707107361403	29.221194867219783	18.52051984941774
ENSMUSG00000038462.4	Uqcrfs1	-0.6365075767081535	8.483491566670455	20.011957085751092	0.002613900965844955	0.028410277659852667	411.938502710361	393.7210868718899	501.0493568821787	278.73535336091186	262.99075380497806	298.83350868142634
ENSMUSG00000061518.12	Cox5b	-0.6420773352066933	7.916430037606103	20.002378501147977	0.002617370312240553	0.02842877707137173	281.27947648530784	282.78400975913223	319.23205933205867	214.44760191803067	162.22435144672377	189.3432373494217
ENSMUSG00000024792.10	Zfpl1	0.6865167484637985	3.5582014603964884	19.95869249753701	0.0026332680763769753	0.028582152683265874	8.803362610698848	9.731322553750672	8.414308954789792	12.09757445728524	14.29205243142363	16.977143195299597
ENSMUSG00000005982.15	Naa60	-0.4478378457337396	5.429896709859637	19.942976177954684	0.0026390175468818545	0.028625243600230284	51.21469920023585	51.64453997539793	46.221845812460145	38.360684817545504	34.572750903948986	36.37000637095802
ENSMUSG00000004473.11	Clec11a	-2.6108682816775097	0.48944892223435005	19.90065089958201	0.00265458123466808	0.02877465885503419	1.2576232300998353	4.605245602901727	1.2223489359998685	0.4135922891379569	0.3822540026235146	0.35788444153464233
ENSMUSG00000058355.9	Abce1	0.47440113722420757	6.005667345422824	19.886941131534726	0.002659647657420659	0.028810163109271862	55.04108477266726	54.056811481679794	52.10617673692463	71.16372324979972	82.14213789709747	70.65980942549595
ENSMUSG00000021666.17	Gfm2	-0.46343414928591903	6.06567696327262	19.857957840259637	0.002670399095368904	0.028899320754467474	76.09958439157302	72.86156436019517	83.8303956340375	55.34381819027286	54.74726770907892	58.737783966873174
ENSMUSG00000001052.16	Sec24b	0.5770877948276436	4.663304235971821	19.855075167359175	0.0026714714635019975	0.028899320754467474	20.22900344586118	20.03830080786406	20.60937159534662	25.513474336197717	34.46656923655357	30.82279752717107
ENSMUSG00000110588.3	Gm45774	3.1681843499124556	1.8182486758518699	19.827756090218706	0.002681661641884397	0.028990059926984144	0.08027382319786183	0.5756557003627158	1.4213359720928704	4.70461228894426	5.967409707622644	7.940561046549877
ENSMUSG00000035047.10	Kri1	0.6046131918234557	3.9721363017976534	19.81255441067458	0.0026873534563893278	0.029032080389173088	11.907283774349505	12.66442540797975	12.649890151626547	15.716506987242363	20.0895714712136	20.77966538660517
ENSMUSG00000031958.17	Ldhd	-0.5383415865474422	5.304568442207142	19.79253133718151	0.0026948740611787477	0.02909378801887338	50.27817126292746	42.187339183724745	47.81374210120416	31.407164456413604	29.348612868094285	35.83317970865606
ENSMUSG00000107655.2	Gm44220	0.9404932995261674	1.4372167368940767	19.775366756233854	0.00270134243109917	0.029128246567839654	1.980087638880592	1.836615805919141	1.6203230081858722	2.9468450601079432	3.3341043562162107	4.160406632840217
ENSMUSG00000115219.3	Eef1akmt4	1.2619809652688638	2.5793154911486056	19.7722105260311	0.0027025339947881408	0.029128246567839654	2.889857635123026	3.453934202176295	4.093447599627467	5.144054096153339	9.620059066025117	10.244442138929136
ENSMUSG00000058392.14	Rrp1b	0.664633163882067	3.0073860905905	19.76965781328062	0.002703498205009611	0.029128246567839654	6.876790853950164	6.387037056405371	5.258943096743621	9.099030361035052	9.556350065587864	10.714165468443355
ENSMUSG00000021130.9	Galnt16	-1.0923209223347796	2.1082930985250212	19.75595052800419	0.002708683237733709	0.02915241363167836	4.281270570552631	7.0997536378068284	6.083317960557485	2.1455099999031515	3.1642136883835374	2.8630755322771386
ENSMUSG00000036975.6	Tmem177	-0.5662702680558479	3.332217032084461	19.754148564905414	0.002709365807494663	0.02915241363167836	11.987557597547367	12.554776703148756	11.370687776742963	8.73713710803934	7.135408048972272	8.387916598468179
ENSMUSG00000019975.13	Ikbip	-0.8688503975096415	2.1315913500492574	19.736711308294208	0.0027159822661071034	0.029203743415203345	5.619167623850328	6.57892228985961	4.633555269022757	3.050243132392432	2.675778018364602	3.4893733049627627
ENSMUSG00000043448.14	Gjc2	-2.0694002626119534	-1.8947951420827658	19.73201640043948	0.0027177672443466	0.029203743415203345	0.29433735172549336	0.3837704669084772	0.4264007916278611	0.12924759035561154	0.04247266695816829	0.08947111038366058
ENSMUSG00000023892.9	Zfp51	0.6071937250036578	3.487587346018055	19.72470738409114	0.0027205490747638497	0.029214120438351993	8.241445848313814	8.77189638647948	9.522951013022231	11.709831686218406	15.056560436670658	13.644344333508238
ENSMUSG00000087120.4	Gm12279	1.5004304591974407	1.122797635935816	19.696490234307145	0.002731322770536032	0.029306256679609437	1.6322344050231905	0.9868383434789415	0.6822412666045778	2.9209955420368208	2.7607233522809387	3.690683303325999
ENSMUSG00000020483.15	Dynll2	-1.093551096052484	7.334504661988442	19.692703061224805	0.002732772909325759	0.029306256679609437	239.16247724749635	223.87524308868097	196.20121758769983	144.44710698143146	74.79436651333435	89.71715593721565
ENSMUSG00000063275.17	Hacd1	-1.3968870666900997	5.405625855725623	19.665102062968135	0.0027433713006897145	0.02940031361951682	59.24208152002203	71.95696254533948	52.95897832018035	36.0342281911445	15.48128710625234	18.47578429422591
