Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_KPC_1	CPM_KPC_2	CPM_KPC_3	CPM_KPC_4
ENSMUSG00000022401.13	Xpnpep3	0.7444274035154945	3.2342008773510007	11.678634854655359	0.007075878264261181	0.02516652354858396	6.895384573170332	7.785535657240204	6.585753390111087	6.654457475213395	13.96251945899467	12.105096975951074	13.900242035954076	6.810201137945789
ENSMUSG00000042185.15	Nfrkb	0.5501300657891095	3.7363672845512528	11.675344214878294	0.0070814405097164735	0.02517508566487179	11.62364828048713	10.722185071813264	10.228153309781465	10.457004603906762	18.29246931369414	16.452922504781046	17.165787462280086	11.111380804016814
ENSMUSG00000120129.2	Gm56848	-1.1676787995741766	-0.5863171957628479	11.675220924563149	0.007081649013679032	0.02517508566487179	0.6473218170731332	0.6829417243193161	1.0669656330347572	0.9886622534602758	0.21963513755721953	0.4066311645668319	0.34678358509656737	0.5213551110389121
ENSMUSG00000046572.11	Zfp518b	-0.7573936362396967	1.620359851012269	11.673197545833634	0.0070850719442751165	0.025175714827392365	4.221664024389999	3.756179483756239	4.083902940236484	3.0800631742416282	2.1649749273497356	2.5961835891574654	1.502728868751792	2.7045296385143565
ENSMUSG00000009863.15	Sdhb	-0.6991169970702632	7.514681080970078	11.673128086645006	0.007085189483487244	0.025175714827392365	201.8236847926712	244.52728439253116	242.789869392978	215.90862596720945	114.71229470131351	106.22457191299702	130.85300610977143	205.67459130485082
ENSMUSG00000027620.17	Rbm39	0.4655524350247696	6.373961032579221	11.670925250371681	0.007088918366875469	0.025182987174211146	71.03653331706904	69.21614375976269	67.66033790175581	70.53724923726199	99.11819993475093	95.46448571215161	115.6812242617966	74.22793393416511
ENSMUSG00000040586.9	Ofd1	0.5194737647267911	3.358560647678756	11.668064442503514	0.0070937646089206325	0.02519422448292808	8.161883780487331	7.785535657240204	8.388557390756022	9.164138580151018	10.165969224077019	10.822644841547989	15.316275008431726	11.69790530393559
ENSMUSG00000024277.15	Mapre2	0.3660041700215167	5.414626685214583	11.665619740829563	0.007097909159255263	0.025202964922687688	38.41714262194899	36.70811768216324	33.07593462407747	40.64922880573211	50.82984612038509	50.92273353190787	45.255257855102045	44.83653954934644
ENSMUSG00000060519.12	Tor3a	0.9474184611979173	2.9368579302179865	11.653806048460064	0.007117978743114881	0.025268233764389324	4.953419121950932	6.078181346441914	4.930117062988188	4.75318391086671	11.609285842310175	9.508913386793608	13.871343403862696	4.952873554869665
ENSMUSG00000020832.15	Eral1	0.37785561144001034	4.028403460397802	11.651493646921912	0.00712191522821345	0.02527621407452711	13.31231389024313	13.283216538010699	15.084686536008636	14.86795927319107	18.135587072581842	17.578978037427657	20.60472468115438	17.139549275404235
ENSMUSG00000038155.12	Gstp2	0.5437855524502314	5.839568188970308	11.643328973013594	0.0071358354699707	0.025319615308239243	48.155114304875255	41.21553306267073	41.24374050455044	55.55521355021011	75.55448731968352	80.35657398247625	61.52518772254933	53.9602539925274
ENSMUSG00000042793.14	Lgr6	-1.9208550061876286	-1.3329318607563942	11.639055024241738	0.007143135487203483	0.02533506900897376	0.3658775487804666	0.8195300691831794	0.5886706940881419	0.3802547128693368	0.06275289644491987	0.031279320351294763	0.23118905673104492	0.22809286107952403
ENSMUSG00000014767.18	Tbp	0.6031900399493965	2.786006185077061	11.638797538347543	0.007143575570265747	0.02533506900897376	5.431874378048465	6.76112307076123	4.2310706137585194	5.247515037596848	8.408888123619262	8.72693037801124	9.218663637150417	6.582108276866265
ENSMUSG00000067150.7	Xpo5	0.5528251203153833	4.234025836090593	11.63766899559868	0.007145504813206314	0.025335908823708793	15.366857048779595	15.024717935024956	15.195062291150162	15.210188514773474	23.65784195973479	24.147635311199558	26.124363410608076	15.249636997888178
ENSMUSG00000046139.9	Patl1	0.5585138205536878	5.126176632301384	11.636641150971752	0.007147262464876295	0.025336139971394302	27.947415841461794	26.429844731157534	31.089171031529993	27.302288384018386	43.70739237388669	42.69627227951735	50.65930205619022	29.000378051539485
ENSMUSG00000057691.9	Zfp746	0.7145017893122987	3.2284944007495007	11.632320922179224	0.007154655972601577	0.025356344675626325	7.6834285243897975	6.556240553465435	6.438585716589052	7.491017843525936	12.676085081873813	11.917421053843304	14.56491057405583	7.070878693465245
ENSMUSG00000035161.8	Ints6	0.5842704844283054	3.642340524709177	11.628217503845356	0.007161687063246826	0.025371724686725123	9.653538402438464	10.653890899381333	10.007401799498412	9.430316879159554	18.010081279692002	15.88989473845774	15.48966680098001	10.199009359698717
ENSMUSG00000140202.1	Gm59303	-1.746212859732148	-0.8130714963607651	11.62781025053879	0.007162385339084861	0.025371724686725123	0.7317550975609332	0.8195300691831794	0.7726302859906862	0.836560368312541	0.06275289644491987	0.09383796105388428	0.31788495300518677	0.45618572215904807
ENSMUSG00000020864.14	Ankrd40	-0.7028778441690379	7.580921847499756	11.619689966135281	0.007176325687809722	0.025415092393307675	242.91454796340054	232.84898090667085	250.25862882422132	222.487032499849	121.70924265492208	133.50013925932606	108.9767416165963	218.54554560862397
ENSMUSG00000035725.14	Prkx	-0.440479259271745	3.075406675026886	11.61647885125818	0.00718184742490389	0.025428311285682303	9.484671841462864	10.41486129586957	9.933817962737395	8.707832924707814	6.306666092714447	8.101343970985344	6.791178541474444	7.2012174712249735
ENSMUSG00000040274.12	Cdk6	-0.9110248095456682	0.5090566951935759	11.615494749855314	0.007183540691893792	0.025428311285682303	1.9982543048779329	2.11711934538988	1.5820524903618813	1.4069424376165462	0.8157876537839582	0.9071002901875481	1.3293370762035084	0.7168632776785041
ENSMUSG00000032279.12	Idh3a	-0.7705433789827166	8.48963753021491	11.614557329385358	0.007185154090743898	0.025428311285682303	463.17283232924143	438.99494039245644	468.2507452287364	442.1601801244649	205.98638258044946	238.00434855300185	201.5679588373798	416.98633474780985
ENSMUSG00000029089.9	5730480H06Rik	1.2252702759280591	1.9946428055051912	11.610075035036775	0.007192874690973508	0.025449618086474453	2.1952652926827994	2.082972259173914	2.1339312660695144	2.965986760380827	5.961525162267387	5.817953585340826	8.062718353495193	2.052835749715716
ENSMUSG00000031790.9	Mmp15	-1.3420711165730563	3.988545658452198	11.600477591619697	0.0072094399636007545	0.02549148503437274	24.035340512193727	22.537076902537432	23.620411600286694	20.53375449494419	6.463548333826746	9.071002901875481	3.3522413226001513	16.944041108764644
ENSMUSG00000046743.7	Fat4	-0.956047246421683	2.327850640495409	11.600426291524833	0.0072095286327703454	0.02549148503437274	6.332496036584998	8.707506985071282	5.261244328412768	5.893948049474721	3.702420890250272	2.377228346698402	5.086159248082988	2.313513305235172
ENSMUSG00000027358.7	Bmp2	-1.256726280924005	-0.04002907892376264	11.600259956965894	0.007209816141318249	0.02549148503437274	1.153921499999933	2.0488251729579483	0.809422204371195	1.1407641386080105	0.3765173786695192	0.5004691256207162	0.46237811346208985	0.8146173609983001
ENSMUSG00000121777.1	Gm70833	0.3518554936224778	7.060381090620278	11.597939761493475	0.007213828044993722	0.025499647186199768	108.4686209999937	113.5390616680863	125.75477702457931	121.11112604888378	161.52595544922374	152.70564195502104	137.4707928586976	146.66370967413394
ENSMUSG00000055200.8	Sertad3	-1.1324996969504137	0.5810516441809871	11.596703971076941	0.007215965988377927	0.025501182919267604	2.0263987317071996	2.356148948901641	1.94997167416697	1.559044322764281	0.43927027511443906	0.781983008782369	1.3871343403862695	0.9775408331979601
ENSMUSG00000026585.14	Kifap3	0.4943237519155502	5.3426581090445255	11.594599930248954	0.007219607798695902	0.025508031330299188	32.50681298780299	32.06411395679189	34.69477903281986	35.28763735427446	53.65372646040649	55.5520729438995	35.89210105749473	44.44552321606726
ENSMUSG00000118665.1	Lin54	1.0630376909295733	3.214612280622953	11.586193623311384	0.0072341803334698045	0.025553487397839303	5.994762914633799	6.385505122385606	6.401793798208543	5.05738768116218	11.985803220979694	16.922112310050466	15.663058593528293	5.246135804829053
ENSMUSG00000090290.3	Tarbp1	-0.5981704898006013	2.886984771689349	11.575439102654926	0.007252875815881988	0.02561348218064481	9.597249548779931	7.853829829672136	8.535725064278058	9.354265936585685	6.212536748047067	5.849232905692121	4.161403021158809	7.136048082345109
ENSMUSG00000123580.1	Gm64582	0.8046807650767498	2.542100810396621	11.57305866068417	0.007257021886883664	0.025621697929826968	5.600740939024065	3.892767828620102	3.4216484093873247	3.8025471286933685	6.369418989159366	7.3819196029055645	10.201217128257356	5.311305193708916
ENSMUSG00000037104.10	Socs5	-0.43176693425235857	3.6299647696219015	11.57213850777193	0.007258625311983713	0.025621697929826968	14.40994653658453	16.356454297447623	13.64980171916879	12.168150811818778	11.609285842310175	9.884265231009145	10.230115760348738	10.23159405413865
ENSMUSG00000019779.16	Frk	-1.4447375958893782	-1.0178610092796563	11.569087490555244	0.00726394499174803	0.025634431052915605	0.3377331219511999	0.9219713278310768	0.4782949389466153	0.836560368312541	0.3451409304470593	0.21895524245906334	0.20229042463966432	0.16292347219966002
ENSMUSG00000079105.5	C7	-1.180419412652341	1.9376635032049023	11.565588272875855	0.007270051989364246	0.02564567467341706	7.514561963414198	4.541562466723453	6.365001879828034	2.4716556336506894	2.823880340021394	1.6890832989699172	2.947660473320823	1.7595734997563284
ENSMUSG00000010277.8	Bltp2	-0.8213674090204455	8.711022833228562	11.565298877457412	0.00727055733560334	0.02564567467341706	530.3817235975301	528.7676300542305	568.0304278766764	513.4579387874655	243.543991102734	286.6124123789139	201.97253968665913	479.28827051695987
ENSMUSG00000004568.14	Arhgef18	-0.5740757185177192	2.839987197512043	11.558828496659896	0.007281867181401835	0.025679517480703292	8.105594926828799	8.570918640207418	8.940436166463655	8.36560368312541	6.557677678494126	6.255864070258952	3.988011228610525	6.028168471387421
ENSMUSG00000032006.16	Pdgfd	-0.7670758828806238	0.8687262823966713	11.554402838246334	0.0072896153126750605	0.025695509634729375	2.1671208658535326	2.800061069709196	1.8763878374059522	2.053375449494419	1.2236814806759375	1.595245337916033	1.0403507552897022	1.368557166477144
ENSMUSG00000022295.9	Atp6v1c1	0.5284396594557722	4.719798065194119	11.553797353170003	0.007290676133918241	0.025695509634729375	19.39151008536473	22.195606040377776	23.14211666134008	21.37031486325673	32.66288259958079	29.652795693027436	38.63747110617588	23.20030244123159
ENSMUSG00000035505.15	Cox18	0.5656464037186372	2.1681318235450004	11.55329784028292	0.007291551431418196	0.025695509634729375	3.9965086097558657	3.073237759436923	3.0905211439627447	4.106750898988838	5.616384231820328	5.380043100422699	5.63523325781922	4.496687832710617
ENSMUSG00000087413.4	Gm11266	-1.8298842309384873	1.6291158670385955	11.541960221348928	0.007311452825611855	0.02575957844184737	6.388784890243532	3.2439731905167517	4.85653322622717	4.448980140571241	1.0040463431187179	1.0009382512414324	0.31788495300518677	3.0303765829136764
ENSMUSG00000049751.7	Rpl36al	0.355198395366074	5.9820295291860415	11.540182408122124	0.007314579491681929	0.025764530585994937	50.575535012192184	51.7328356171882	56.402010877320095	62.93215497987524	69.18506833052416	72.47418525394997	72.36217475681705	69.47056854593504
ENSMUSG00000028883.20	Sema3a	-1.9742466005393942	0.6448125861718768	11.536256503458592	0.0073214898076271765	0.02578280461542668	3.2366090853656657	2.2878547764697093	2.8329777152991826	1.2168150811818779	0.3451409304470593	0.3440725238642424	0.23118905673104492	1.5314806386768043
ENSMUSG00000141114.1	Gm69584	1.3558454701107696	0.8039959677288653	11.528812780057535	0.007334613974542093	0.025822323095985467	0.8161883780487331	0.7512358967512478	1.5084686536008636	0.6844584831648063	3.1062683740235335	2.377228346698402	3.1210522658691064	1.0101255276378922
ENSMUSG00000003527.10	Ess2	0.7177985302012134	2.883284680040337	11.52793603510463	0.007336161665145371	0.025822323095985467	5.291152243902132	4.370827035643623	6.181042287925489	6.274202762344058	10.605239499191457	8.820768339065124	10.923682930541872	5.995583776947489
ENSMUSG00000121304.1	Gm63617	-1.413956501322806	1.0400595732681932	11.525305691454822	0.007340807316085769	0.02583260120399717	1.8575321707315995	2.356148948901641	3.605608001289869	3.878598071267236	0.6902818608941186	1.188614173349201	0.5490740097362317	1.9550816663959203
ENSMUSG00000032624.17	Eml4	-0.7019114619542829	1.4977608660209143	11.524109935619821	0.007342920416372454	0.025833964426109433	3.715064341463199	3.756179483756239	2.980145388821218	3.232165059389363	1.7570811004577562	2.220831744941928	1.7050192933914563	2.737114332954288
ENSMUSG00000022526.9	Zfp251	0.38335428203142247	3.5357736794443193	11.520529740343084	0.0073492516502288345	0.025850163816711857	9.906838243901865	9.663625399118324	10.154569473020448	10.304902718759028	12.362320599649214	14.763839205811129	13.062181705304038	12.02375224833491
ENSMUSG00000027239.15	Mdk	-1.7130791571245447	-0.6411549593253395	11.507839025758766	0.007371747584021892	0.025919968681137433	0.5347441097560666	1.5366188797184615	1.103757551415266	0.4182801841562705	0.31376448222459935	0.4066311645668319	0.23118905673104492	0.13033877775972802
ENSMUSG00000059263.10	Usp47	0.4540350686505911	8.943071710348699	11.507381467659734	0.007372560230079037	0.025919968681137433	439.25006952436473	374.73012413400875	416.37414031221886	430.9046406235325	643.8447175248779	620.4253191679317	547.1089027540178	464.33189576903106
ENSMUSG00000027223.16	Mapk8ip1	-0.691711711124296	1.142818117223181	11.500465877706107	0.0073848559595591405	0.025957101130453235	2.7862982560973992	2.7659139834932303	2.244307021211041	2.8138848752330925	1.8198339969026762	1.3762900954569697	1.3871343403862695	1.9876663608358522
ENSMUSG00000085272.9	Sbk3	-2.000975490473775	-0.05731136844780065	11.497485273675299	0.007390163092596904	0.025969657628210248	1.8012433170730662	1.3658834486386322	1.8028040006449344	0.7985348970256073	0.12550579288983973	0.09383796105388428	0.40458084927932864	0.8146173609983001
ENSMUSG00000002265.18	Peg3	1.2997783548733377	4.89197057586721	11.493847743634717	0.007396646214113114	0.025986339785325822	20.15140960975493	22.605371074969366	10.007401799498412	15.628468698929744	48.25697736614338	40.569278495629305	63.20130838384941	16.455270692165662
ENSMUSG00000032946.17	Rasgrp2	-0.9928977810894098	2.032445192438935	11.492532041153206	0.007398992878811047	0.025988485076443305	6.951673426828865	7.205035191568785	3.3480645726263067	3.9166235425541696	2.6669980989090942	1.8767592210776858	2.9765591054122034	3.2584694439932003
ENSMUSG00000020150.14	Gamt	-2.218009407246786	1.9307857633998067	11.489004699045294	0.007405288661925806	0.026004497130900615	6.445073743902065	7.58065313994441	6.107458451164472	4.601082025718975	0.4078938268919791	0.9383796105388429	0.31788495300518677	3.6820704717123167
ENSMUSG00000059327.10	Eda	-0.7802298735965506	0.8824451127397188	11.487875606910745	0.007407305302428808	0.026005478512513898	1.970109878048666	2.3902960351176064	2.3914746947330765	2.281528277216021	1.0667992395636376	1.063496891944022	1.3293370762035084	1.7921581941962603
ENSMUSG00000067629.14	Syngap1	-0.7493747275667412	0.5311763881327736	11.484445547656659	0.007413435740726457	0.026020898719501775	2.0263987317071996	1.9805310005260168	1.3245090616983193	1.5970697940512146	0.972669894896258	1.032217571592727	1.0114521231983216	1.107879610957688
ENSMUSG00000020137.6	Thap2	-0.5292134266728936	3.290472153100474	11.479548583511821	0.007422198644337783	0.0260455493918745	11.53921499999933	12.975892762067007	11.957373473665381	9.468342350446488	9.067793536290921	8.226461252390523	6.242104531738213	8.309097082182662
ENSMUSG00000030630.17	Fah	2.2733171739812157	1.6400794571337822	11.472849007990549	0.007434207686847814	0.026079355082419632	1.0694882195121331	0.9902655002630084	1.3245090616983193	0.7605094257386736	2.478739409574335	2.3459490263471072	13.61125571504027	1.6292347219966001
ENSMUSG00000000794.10	Kcnn3	-1.020937664827893	1.116202170825958	11.47223110983377	0.007435316465715898	0.026079355082419632	2.9833092439022657	4.200091604563794	2.6122262050161296	1.4829933801904136	1.3805637217882372	1.563966017564738	1.1848439157466053	1.4337265553570082
ENSMUSG00000001416.14	Cct3	0.6715243737012975	6.057049659741021	11.470810787408759	0.007437865907447861	0.026082186140663967	47.42335920731432	57.33295775660659	50.88322312024376	49.585214558161525	88.13644305688996	92.27399503631955	97.01270793076472	49.43098146537685
ENSMUSG00000071014.11	Ndufb6	-0.6440171043448992	5.387935945158799	11.467010046267978	0.007444693376852436	0.02609000791159551	48.12696987804598	48.38642116802355	54.084120019348035	53.387761686854894	26.701357437313405	30.841409866376637	25.71978256132875	47.28039163234134
ENSMUSG00000054793.9	Cadm4	-0.9712253185566311	0.7422166765416207	11.466730718618862	0.007445195448694818	0.02609000791159551	2.3641318536583995	1.5024717935024956	1.8763878374059522	2.8138848752330925	1.5374459629005368	0.9383796105388429	0.8091616985586573	1.075294916517756
ENSMUSG00000021606.9	Ndufs6	-0.6319875887467411	5.972155177377417	11.46541972203204	0.007447552424077307	0.02609000791159551	66.92744699999612	74.95285424404494	83.88557390756021	79.20705669068286	41.54241744653695	44.04128305462303	40.631476720481146	70.57844815689272
ENSMUSG00000102101.3	Zbtb11os1	1.3910785880458105	1.3351674947447727	11.46493167959303	0.007448430083352003	0.02609000791159551	1.2946436341462664	0.8536771553991452	1.3245090616983193	1.939299035633618	3.4514093044705927	3.3781665979398343	5.895320946641646	1.4337265553570082
ENSMUSG00000027602.10	Map1lc3a	0.34968688634906003	6.308123852178604	11.464720138637135	0.007448810542028003	0.02609000791159551	65.21063696341085	69.59176170813832	66.96129145252614	76.73540105703218	95.98055511250493	83.45322669725442	84.2395125463745	91.20455973736968
ENSMUSG00000109841.5	E330011O21Rik	-1.1642892348229543	0.06856245295270728	11.459748809262688	0.007457758348763981	0.02610999046820229	1.2946436341462664	1.570765965934427	1.398092898459337	1.2168150811818779	0.6275289644491987	0.2502345628103581	0.8380603306500378	0.7168632776785041
ENSMUSG00000003477.6	Inmt	1.1986161979866972	3.6312104280397217	11.459612453540515	0.007458003957383633	0.02610999046820229	6.7828068658532645	3.722032397540273	6.659337226872105	12.776558352409717	21.743878618164732	12.574286781220495	21.64507543644408	12.642861442693619
ENSMUSG00000005981.12	Trap1	0.3527222697887402	6.874001500288395	11.455170757064957	0.007466009883655622	0.02613190740199314	99.29353785365278	96.08990061172778	103.79000175141552	112.70749689447143	138.24463086815848	137.53517158464308	118.62888473511742	131.5444114540055
ENSMUSG00000085704.4	4921531C22Rik	-0.9627965603005779	0.26149066997086573	11.450777489599831	0.007473938817809612	0.026150212376845255	1.4635101951218663	1.5366188797184615	1.4716767352203548	1.559044322764281	1.1609285842310175	0.6568657273771901	0.49127674555347045	0.7820326665583681
ENSMUSG00000028906.18	Epb41	0.3196912962892125	7.032207880324013	11.450337548863104	0.007474733384136329	0.026150212376845255	123.04743409755383	109.40726423595444	112.58327024435714	120.50271850829284	141.38227569040447	146.54361584581596	143.48170833370474	149.62891686816778
ENSMUSG00000030970.17	Ctbp2	-0.5182534629806917	3.3102032283255802	11.436191592125338	0.007500336980358249	0.026233655279430605	12.102103536584663	11.57586222721241	11.957373473665381	10.799233845489166	8.597146812954021	6.537377953420606	7.195759390753773	10.101255276378922
ENSMUSG00000040918.13	Slc19a2	0.8933682149693494	2.7131209236840146	11.433496276893909	0.00750522749720053	0.0262413442362186	4.756408134146065	4.780592070235213	4.083902940236484	4.525031083145108	7.342088884055625	9.6653099885500815	12.108526846288477	4.594441916030413
ENSMUSG00000061666.7	Gdpd1	0.4727193491913217	2.5693252098207693	11.433048055048687	0.007506041150266403	0.0262413442362186	4.643830426828999	5.429386708338564	4.4518221240415725	5.133438623736048	5.867395817600007	7.413198923256859	7.253556654936535	6.745031749065925
ENSMUSG00000111329.3	A830035O19Rik	1.9331659665924512	-0.8350732716969341	11.429201522867624	0.007513028144266731	0.026256121819221993	0.02814442682926666	0.27317668972772646	0.25754342866356206	0.2661782990085358	1.1609285842310175	0.6568657273771901	0.9247562269241797	0.35843163883925205
ENSMUSG00000070002.8	Ell	1.0068570146082558	3.892384973204087	11.428790096981709	0.007513775943456715	0.026256121819221993	9.709827256096997	10.551449640733434	9.014020003224672	10.000698948463558	20.614326482156176	15.23302901108055	32.59765699907734	10.459686915218173
ENSMUSG00000128633.1	Gm59619	0.37646438666872295	5.9437846424288034	11.421735091578002	0.007526613091898622	0.026294842003669168	47.87367003658259	53.815807876362115	59.12461283747775	53.23565980170716	72.04032511876801	64.99842768999052	63.9526728182253	76.8672941837996
ENSMUSG00000022754.7	Tmem45a	-2.1711918282814984	-0.6786796730805892	11.420148619163989	0.007529503483574525	0.026298802414631506	0.6191773902438665	1.2634421899907349	1.2141333065567925	0.6464330118778726	0.2823880340021394	0.21895524245906334	0	0.32584694439932005
ENSMUSG00000009394.14	Syn2	1.6658530221591838	0.4905925672579134	11.41876241074509	0.007532030121338983	0.026301490766607084	0.5347441097560666	0.887824241615111	0.6990464492296685	0.4182801841562705	2.7297509953540144	1.2198934937004957	3.4100385867829126	0.7168632776785041
ENSMUSG00000103739.2	Gm37653	1.086950466399103	-0.4915332849543979	11.41597381003571	0.007537116024039758	0.026308509550538695	0.3377331219511999	0.4439121208075555	0.4047111021855975	0.45630565544320423	0.8157876537839582	0.6881450477284848	1.3293370762035084	0.6516938887986401
ENSMUSG00000036940.16	Kdm1a	0.45806547479223536	4.472556954854181	11.415733259441435	0.007537554940698762	0.026308509550538695	17.33696692682826	19.976045436339998	18.653502618917997	18.632480930597506	24.47362961351875	27.83859511265234	29.910084214578937	20.235095247197776
ENSMUSG00000041720.15	Pi4ka	0.6728561035497086	4.801393362474823	11.412079563081228	0.007544225426236129	0.026320225671457483	21.614919804876795	21.615105574706355	20.713850048226494	21.826620518699933	37.77724365984176	33.09352093166986	44.706183845365814	21.14746669151587
ENSMUSG00000036822.7	Topors	0.5600488482572485	3.6537640422374693	11.411418569125242	0.007545432958513189	0.026320225671457483	8.387039195121464	10.41486129586957	10.927199759011133	10.761208374202232	16.409882420346545	15.577101534944791	16.8479025092749	10.818118554057426
ENSMUSG00000029422.16	Rsrc2	0.33388933096746604	5.413235625620175	11.41100627303259	0.007546186278015733	0.026320225671457483	39.993230524387926	36.947147285675	34.805154787961385	38.82400618395929	48.037342228586155	47.450728972914156	50.57260615991608	43.72865993838875
ENSMUSG00000024491.17	Rbm27	0.7365648449661012	4.513559130269765	11.409636039654025	0.007548690533848337	0.026322827228443885	18.29387743902333	15.775953831776203	17.51295314912222	16.73120736625082	30.090013845339076	29.74663365408132	37.59712035088618	16.3901013032858
ENSMUSG00000057554.14	Lgals8	0.7560184523972515	4.963801914573104	11.406450640684064	0.007554516121985748	0.02633700660133364	20.88316470731586	23.117577368208853	23.289284334862113	25.362989348384765	42.86022827188027	43.509534608651016	48.52080328142805	21.538483024795056
ENSMUSG00000028013.17	Ppa2	-0.5687607022828766	4.465206455583551	11.404489935832924	0.00755810466197161	0.026343382256045402	24.992251024388793	25.81519717927015	29.32315894926557	25.134836520663164	15.343083180782907	16.640598426888815	14.651606470329972	24.340766746629207
ENSMUSG00000035062.14	Zc4h2	-1.9521788271665148	-0.3054181507914759	11.398439828170412	0.007569190842789696	0.026375881498268562	0.9569105121950664	1.1610009313428375	1.140549469795775	1.559044322764281	0.12550579288983973	0.2502345628103581	0.08669589627414184	0.7820326665583681
ENSMUSG00000052707.9	Tnrc6a	0.40909337794612516	5.75755695934157	11.391142385237533	0.007582588997051854	0.026416420127034268	48.88686940243619	44.698535856699245	45.40122728154794	46.69527874035456	64.54135399360008	60.21269167624242	71.23512810525321	50.571445770774474
ENSMUSG00000020680.16	Taf15	0.3401369858326687	4.47210411029135	11.385397930076104	0.00759315617843351	0.026440053556801103	20.010687475608595	19.22480953958875	17.51295314912222	21.37031486325673	24.034359338404307	25.054735601387105	24.650533173947665	25.15538410762751
ENSMUSG00000012405.17	Rpl15	0.36547576163617534	7.2333003371786795	11.38406285807347	0.007595614671146019	0.026440053556801103	136.05015929267503	124.12465839503571	133.44428796610566	132.17653819338148	170.4054902961799	166.49982222994203	149.29033338407226	191.206986973521
ENSMUSG00000058076.13	Sdhc	-0.4765583093368835	7.294146685184545	11.383643253919304	0.007596387559112188	0.026440053556801103	174.10142436584354	191.87247744751187	189.03687663905455	175.25939716147735	117.72443373066967	117.0784960748963	120.56509308523992	169.47299578208634
ENSMUSG00000023883.14	Phf10	0.41887475201024293	5.787815996971505	11.383616107310795	0.007596437564983403	0.026440053556801103	50.29409074389952	45.68880135696225	48.5653322622717	44.337699520564676	65.3885180956065	65.59273477666513	70.97504041643079	50.571445770774474
ENSMUSG00000036966.16	Spryd3	-0.5420008807680823	1.9923685875737578	11.382366342563236	0.007598740149541285	0.026441920046172254	4.756408134146065	4.917180415099076	4.304654450519537	4.601082025718975	3.1376448222459934	3.034094074075592	2.7164714165897776	3.8775786383519084
ENSMUSG00000001964.15	Emd	0.5086438353848769	4.417440122185035	11.369274986025196	0.007622911018598099	0.02651986473353789	15.620156890242995	17.141837280414837	18.653502618917997	18.936684700892975	26.607228092646025	22.614948613986115	30.95043496986864	19.876663608358523
ENSMUSG00000027544.17	Nfatc2	-0.9529665552695674	3.5546655897840753	11.366033606221915	0.0076289101090557905	0.026534568850503062	18.51903285365746	16.185718866367793	14.31205625001795	12.624456467261982	10.856251084971136	7.5383162046620376	3.8724167002450023	9.612484859779942
ENSMUSG00000078765.12	U2af1l4	-0.48200754083390845	3.5915116369581934	11.364681766473325	0.007631413770166125	0.02653711129834771	13.05901404877973	12.634421899907348	15.673357230096778	14.563755502895601	9.067793536290921	9.634030668198788	8.987474580419372	12.34959919273423
ENSMUSG00000001632.17	Brpf1	0.39291978149152373	3.8127126737280093	11.359433753508094	0.007641142788374157	0.026560543295948116	11.595503853657863	11.200244278836784	12.840379514797595	12.738532881122785	16.409882420346545	16.765715708293992	16.674510716726616	13.65298697033151
ENSMUSG00000022961.19	Son	0.6344842053176727	8.078269261126847	11.359133034513304	0.007641700733176255	0.026560543295948116	226.14046957315762	196.10671613829163	193.41511492633512	231.23289089584372	346.77250575462716	327.1504115541919	422.526899808076	218.25228335866456
ENSMUSG00000016181.11	Utp25	0.5249324931614593	2.9288732153482178	11.356279609061025	0.007646997361354007	0.02656723725545174	6.613940304877665	6.009887174009982	5.960290777642436	6.1601263484832565	10.071839879409639	9.540192707144902	9.42095406179008	6.582108276866265
ENSMUSG00000074916.6	Chst14	-1.2468237113858596	-0.03650960733024679	11.356183391866372	0.007647176040998099	0.02656723725545174	1.322788060975533	1.3658834486386322	1.140549469795775	1.330891495042679	0.5647760680042788	0.46918980526942144	0.23118905673104492	0.9123714443180961
ENSMUSG00000054640.17	Slc8a1	1.136883110336453	4.923996451759019	11.349541300158029	0.007659523004921407	0.026600467404979723	21.89636407316946	18.4735736428375	23.73078735542822	11.597768742514774	59.83488676023109	49.73411935855867	37.8572080397086	19.127215636240088
ENSMUSG00000029516.20	Cit	-1.326313182709913	-0.9308519206525394	11.349126477901375	0.007660294922035242	0.026600467404979723	0.6473218170731332	0.8536771553991452	0.7358383676101774	0.4182801841562705	0.1882586893347596	0.4379104849181267	0.26008768882242556	0.16292347219966002
ENSMUSG00000039936.19	Pik3cd	-1.1661656725994214	3.3287699692905988	11.343540706310149	0.007670698373448524	0.026630416199101205	21.249042256096327	11.200244278836784	11.920581555284873	10.8372593167761	5.585007783597868	4.629339411991625	3.7857208039708605	10.655195081857766
ENSMUSG00000100291.8	2310069B03Rik	-1.2929164115066403	-0.10956057038472662	11.341350957894758	0.0076747814561999575	0.026633604870083996	1.1820659268291998	1.400030534854598	1.140549469795775	1.2168150811818779	0.470646723336899	0.6881450477284848	0.17339179254828369	0.684278583238572
ENSMUSG00000020650.16	Bcap29	0.4065805522312503	5.089258411093378	11.341139916756713	0.007675175110857873	0.026633604870083996	29.354637182925124	24.073695782255893	32.11934474618424	31.332988340433356	34.63959883759577	40.6005578159806	40.024605446562155	39.65557313339725
