Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_LLC_1	CPM_LLC_2	CPM_LLC_3	CPM_LLC_4	CPM_LLC_5	CPM_LLC_6	CPM_LLC_7
ENSMUSG00000041482.18	Piezo2	-0.4063060603610094	1.4015848465508058	4.811336807056821	0.04689913543569503	0.18883631928168007	3.2879333151665535	3.419572091778714	2.6650633683555207	2.0469519383526933	2.1213874899143508	2.5988569806303006	3.198881915365144	1.89481455106652	2.15921723048782	2.539192608611859
ENSMUSG00000006457.5	Actn3	0.5741149255625922	11.804727988851802	4.811040159394177	0.04690496928097025	0.18883631928168007	2833.4420020435305	2346.797924304453	2816.134389007445	5430.336053345433	5351.43052890568	4294.722540076456	4242.7965606612925	3538.180193374842	2561.1460844697904	2359.192065912485
ENSMUSG00000040812.15	Agbl2	-0.883158494055084	-1.5611425617032615	4.81090168974546	0.04690769270696679	0.18883631928168007	0.378257815019161	0.4663052852425519	0.41879567217015323	0.22743910426141034	0.09223423869192829	0.1237550943157286	0.308325967746038	0.2807132668246696	0.35637565940090227	0.1763328200424902
ENSMUSG00000032740.18	Ccdc88a	-0.33256847359943564	3.032328630279526	4.809400881404135	0.04693722270110158	0.18891540139386084	8.787220010445125	10.997032976970182	8.718564447905917	7.245560035756358	6.179693992359196	6.237256753512722	7.70814919365095	7.228366620735242	8.95131803318737	9.239839770226487
ENSMUSG00000121135.2	Hmga2-ps1	0.8052663034738103	3.474328002186923	4.806286833339363	0.046998565301944926	0.18910712185014236	5.324706165269728	6.4894152196255135	9.974951464416376	8.675177262542366	19.830361318764584	16.805941808075946	13.06531288323836	5.848193058847284	7.253292832512482	17.351149492181037
ENSMUSG00000056820.8	Tsnax	0.21591224184672422	6.211717522344243	4.805978294327683	0.04700464828823528	0.18910712185014236	70.734211408583107	62.951213507744505	65.90320986604866	68.91404859120733	79.53665849867284	84.32672126673747	76.69608447682695	81.71095341821425	74.08421060722286	75.64677979822831
ENSMUSG00000021767.21	Kat6b	-0.23980478413848796	4.839750220750472	4.802599263834035	0.04707132859011661	0.18933552712210658	32.58836560165079	30.504137409616934	32.93256876610751	31.029192081378127	22.535898987061145	24.132243391567076	29.445129919746627	28.235076088114685	27.084550114468573	27.33158710658598
ENSMUSG00000020681.15	Ace	-0.3343761842463625	4.670333234899076	4.801730513998789	0.04708849025423786	0.1893646988128126	28.863980961462133	31.0093014686297	29.277624718077078	23.45871903953404	25.425905132741565	20.93936195822128	26.86289993987356	20.632425111613216	30.669269982560003	16.92795072407906
ENSMUSG00000068823.11	Csde1	0.31590787122050573	11.162873805672403	4.8005335900664035	0.04711214697752057	0.1894199723838456	1913.140738101912	2043.816065218105	1914.9622471649425	2351.167985952634	2457.980971647428	2269.5199236372837	2417.6609945886203	2831.8822212717378	1998.5966244684248	2728.327191389434
ENSMUSG00000032038.8	St3gal4	0.46257552935551577	1.5973120003561925	4.799559301671648	0.04713141381230204	0.18945757634688518	2.9096755001473924	2.137232557361696	1.941689025516165	2.924217054789562	4.3350092185206295	3.539395697429838	2.5436892339048134	2.947489301659031	3.689536238503459	2.539192608611859
ENSMUSG00000114133.2	Btf3l4b	0.8238100259735102	2.347217622161163	4.795917182137383	0.04720352064552757	0.1897075246132559	4.219029475213719	1.8652211409702075	3.654944048030428	5.166116796794892	3.0744746230642765	4.950203772629144	7.091497258158873	6.035335236730397	3.2912340309377446	11.00316797065139
ENSMUSG00000102718.2	Gm37761	-0.4615864605475424	0.846944906302965	4.79209742499081	0.04727928506330549	0.1899720642472178	2.065869605104649	2.137232557361696	2.2843400300190178	1.78702153348251	1.1068108643031396	1.2623019620204319	1.811415060507973	1.4269591063587372	1.4883924598508271	2.1512604045183807
ENSMUSG00000021750.17	Fam107a	0.8989620100073155	2.2083240467852856	4.7908958428403725	0.04730314813502668	0.19002799261306705	1.513031260076644	2.292667652442547	4.759041729206287	5.523521103491395	2.7977719069884914	3.489893659703547	8.5175048589843	4.374448408017768	3.899168979327519	8.64030818208202
ENSMUSG00000089647.4	Gm2245	-0.9426955176494367	-0.8738543737953832	4.789998019958855	0.04732098796774198	0.19005970577207842	0.8438058950427438	0.8937517967148911	0.49494033983745384	0.4548782085228207	0.2767027160757849	0.09900407545258288	0.462488951619057	0.49124821694317183	0.2725225630712782	0.7053312801699608
ENSMUSG00000026037.15	Orc2	0.2498790898088655	4.463725610033311	4.789155017447596	0.04733774578359225	0.19008706071116785	19.843986911005217	19.817974622808453	18.617371244654993	21.606714904833982	20.56823522830001	22.919443467272938	23.162988326921102	23.76705659115536	21.00520063057083	28.742249666925904
ENSMUSG00000044792.8	Isca1	-0.27792331713905905	6.805076819221414	4.784574749066077	0.04742891888313895	0.19041315963377844	135.76545883687731	109.23201306806777	137.17461880264202	104.26458365355226	98.26020895313428	101.33067122571859	112.92438568698641	123.18633859155918	111.62943448881204	83.86388921220835
ENSMUSG00000116673.2	A630089N07Rik	-0.2957217689146497	2.6569938979823293	4.78023804250484	0.0475154358934058	0.19071906022368734	6.459479610327211	7.344308242570192	7.76675610206466	5.036151594359801	6.33341772351241	5.197713961260601	5.973815625079486	6.900867809439795	5.324671616931128	6.206915265495655
ENSMUSG00000020196.11	Cabin1	-0.3679409914495533	3.055193403454528	4.779755506404807	0.04752507403376238	0.19071906022368734	9.747412925493764	8.432353908136147	11.231338480926837	8.350264256454638	7.3787390953542635	8.415346413469544	8.748749334793828	6.596761770379736	8.615905647868873	5.04311865321522
ENSMUSG00000055782.10	Abcd2	-0.31511512178964046	5.884024909490024	4.77674804631877	0.04758519715191745	0.19091135491873748	67.94092292844161	62.29061435365089	74.96442531845743	52.830854789864745	67.69993119987537	49.97230708469121	58.774637601588495	57.709969104704996	58.94872671972572	38.86375353736484
ENSMUSG00000028842.16	Ago3	-0.2635025038870075	4.650763157978704	4.776359464869374	0.04759297199544036	0.19091135491873748	29.096755001473923	23.937004642450997	32.0949774217672	23.68615814379545	24.165370537285213	19.03353350575906	23.895262500317944	22.69098906832746	25.26074526929925	26.802588646458513
ENSMUSG00000000538.19	Tom1l2	-0.32549710986948976	5.915793887093187	4.773884262827543	0.04764253192266896	0.19107004932680036	67.09711703339887	61.20256868808494	82.46467508368654	57.802023783007	53.557347933779695	54.20473131028913	63.63077159358859	66.90332859321292	56.89432585964993	39.39275199749231
ENSMUSG00000118094.3	Gm52988	-0.7267686417724282	-0.9503797177304193	4.7700226801264325	0.04771997316655989	0.19134047150922356	0.5528383450280046	0.4663052852425519	0.913736012007607	0.22743910426141034	0.36893695476771315	0.29701222635774865	0.308325967746038	0.44446267247239357	0.4821553038953384	0.5642650241359687
ENSMUSG00000119948.2	1700087I21Rik	-0.4467628436352213	0.8944590670431777	4.768766358993408	0.04774519998675034	0.1914014625019507	2.9969657651518142	1.9817974622808454	1.6371103548469628	1.397125926177235	1.690961042685352	1.6088162261044718	1.5801705846984446	1.4503518785941263	1.6560986525100754	2.0101941484843886
ENSMUSG00000021185.17	Dglucy	0.3225600742348869	4.126855172753783	4.7682087030493445	0.04775640274324285	0.19140621988745193	13.93734564570601	17.175578006433994	13.325316841777603	17.8702153348251	13.988859534942458	21.830398637294525	22.430714153524264	16.81940323724479	18.342864822105266	18.37387984842748
ENSMUSG00000090812.9	Samd15	-0.741294474458584	-0.8809728087935385	4.7663613085368315	0.04779353737069559	0.1914965303719604	0.8729026500442177	0.4663052852425519	0.6853020090057053	0.4873695091315936	0.645639670843498	0.29701222635774865	0.462488951619057	0.3274988112954479	0.41926548164812033	0.21159938405098827
ENSMUSG00000122023.1	Gm71205	-0.8121681743160301	0.08144044971412485	4.766090839415025	0.047798976968825284	0.1914965303719604	0.756515630038322	2.6423966163744605	0.9898806796749077	0.4873695091315936	0.9530871331499258	0.7425305658943716	0.616651935492076	0.8889253449447871	0.7756411410490226	1.3048628683144277
ENSMUSG00000120780.2	Gm53367	0.9151282910966714	-0.8766880190890455	4.764993266103529	0.04782105859582027	0.1915448396072365	0.20367728501031745	0.31087019016170125	0.38072333833650296	0.6498260121754582	0.8608528944579974	0.7920326036206631	0.2312444758095285	0.4210699002370044	0.44022875573052633	0.4937318961189726
ENSMUSG00000045302.14	Preb	-0.34653702277808607	4.269920968101008	4.762826935966301	0.047864677653997795	0.19163264154682086	22.69546890114966	23.159829167046745	22.00580895584987	16.245650304386455	22.35143050967729	19.578055920748266	19.61723969784167	13.825128391114978	20.082816570944964	12.80176273508479
ENSMUSG00000097061.4	9330151L19Rik	0.5307125773210738	1.5033068347252048	4.762524485625597	0.04787077124865645	0.19163264154682086	2.0367728501031745	1.8652211409702075	2.436629365353619	2.5668127480930596	3.0744746230642765	2.3760978108619892	2.620770725841323	3.345166429660646	2.431739793559098	5.007852089206722
ENSMUSG00000019710.14	Mrpl24	0.20845343120363563	4.950682853850198	4.762221073781617	0.047876885140546874	0.19163264154682086	27.030885396369275	30.892725147319062	25.584608336212998	31.09417468259567	34.0036893310909	34.77518150271974	31.87319691574668	31.135779845302938	31.40298457544421	30.82297694342729
ENSMUSG00000024259.10	Slc25a46	0.2584518282123402	5.852255069367767	4.761913159537968	0.04788309070570747	0.19163264154682086	55.342028012803404	44.881883704595616	51.96873568293265	52.18102877768929	56.232140855845614	60.7390002901596	58.851719093525	71.34795531793687	58.23597540092391	67.25333756420576
ENSMUSG00000124353.1	Gm67749	-0.34014312477800257	3.3367078822593617	4.760647162645123	0.04790861507412535	0.19167057549427746	11.87147604060136	10.10328118025529	13.363389175611253	8.512720759498501	10.852895419416896	6.3610118478284505	9.558105000127178	10.362998100277387	9.810812270566016	9.698305102336962
ENSMUSG00000013698.13	Pea15a	-0.233631944802351	4.177018142347167	4.760448149374916	0.04791262894485419	0.19167057549427746	18.272762140925625	22.343794917872277	19.835685927331802	19.46228906465497	16.294715502240667	17.69697848714919	15.955868830857465	18.222969571368136	17.10603165124331	15.129355959645661
ENSMUSG00000022136.9	Dnajc3	0.25229273171407735	5.9378366186465765	4.759281346681177	0.047936170058752635	0.19172461486453807	56.651381987869726	51.837604209463684	53.52970137011231	55.332684936740264	69.6675949586365	69.84737523179723	64.74845322666798	62.13120305719354	55.0495577403982	73.60131908573541
ENSMUSG00000036792.13	Mbd5	-0.2903435931585535	5.0663841931810545	4.758214955784058	0.047957697301255243	0.19177057866226987	41.782940182116555	31.825335717804165	41.38462687717787	30.60680517346408	30.68325673818148	24.850022938598304	38.69490895212777	31.06560152859677	29.642069552522106	34.03223426820061
ENSMUSG00000038781.8	Stap2	0.4588812143971518	0.7638706301115957	4.757638435214121	0.047969340307031746	0.19177700695970223	1.192966955060431	1.1657632131063798	1.5228933533460118	1.8195128340912827	1.8139400276079232	1.5840652072413262	1.5030890927619351	1.6141012842418503	2.4736663417239098	1.586995380382412
ENSMUSG00000062391.5	4932435O22Rik	-0.49878301109533196	0.5171336269023595	4.754953955966798	0.04802359838546324	0.19195376807073886	1.6003215250810658	1.4377746294978684	2.170123028518067	1.4945998280035537	0.9838318793805685	0.891036679073246	1.233303870984152	1.1462458395340676	1.215869896779549	1.657528508399408
ENSMUSG00000035572.17	Dcaf10	0.3373324480571983	4.364314500747143	4.753747125182838	0.048048014312393555	0.19201119897738203	18.796503730952153	13.989158557276557	19.18845625215975	20.534501984744477	27.70101635380913	20.097827316874326	19.578698951873413	21.89563481232423	17.609150229221054	25.956191110254558
ENSMUSG00000097466.11	D430036J16Rik	-0.4864220246884822	0.9539629360011838	4.752439410625288	0.048074487903624064	0.1920768270621484	2.1240631151075964	2.3315264262127595	2.62699103452187	1.8520041347000558	1.2605345954563534	1.1880489054309946	1.657252076634954	1.4269591063587372	2.1801805045702256	2.2217935325353766
ENSMUSG00000054871.6	Tmem158	0.90853816702845	-1.6994420960657133	4.751356920878506	0.048096415108619096	0.19212426687410344	0.14548377500736961	0.19429386885106328	0.11421700150095088	0.35740430669650197	0.4304264472289987	0.3217632452208944	0.26978522177778325	0.18714217788311308	0.20963274082406017	0.2468659480594863
ENSMUSG00000020087.6	Tysnd1	0.3618236898685806	2.0577786600633967	4.750185424508638	0.048120158636742356	0.19217894076241307	3.5498041101798186	3.380713318008501	3.3122930435275757	4.776221189489617	3.966072263752917	5.692734338523516	4.239482056508022	4.351055635782379	4.31843446097564	3.350323580807314
ENSMUSG00000027998.12	Plrg1	0.23020533263557624	4.325012713044076	4.748059047452963	0.048163290959409445	0.1923110092424393	15.595860680790024	19.934550944119092	17.97014156948294	19.397306463437427	21.060151167990295	22.67193327864148	19.848484173651194	22.293311940325847	21.67602540120782	19.326077076656926
ENSMUSG00000113930.3	Gm36235	0.722607520518363	2.1246409037374563	4.7464630304738105	0.048195695397041896	0.19240019616408413	1.513031260076644	4.546476531114881	2.855425037523772	5.58850370470894	6.148949246128553	3.489893659703547	3.7384523589207106	6.1990846423781205	2.8929318233720305	6.0658490094616635
ENSMUSG00000097324.11	Carmn	-0.2690400128022236	3.7099180022989513	4.745792974047658	0.0482093074797734	0.19241434125699033	17.749020550899093	13.328559403182942	13.249172174110303	14.393646169686399	11.652258821413607	11.97949312976253	11.716386774349443	11.64960057322379	11.278241456334436	13.295494631203763
ENSMUSG00000121130.2	Gm57150	-0.5169529535428051	-0.6923367545429842	4.74328915506061	0.04826021255455058	0.19257729419867647	0.5819351000294785	0.8160342491744658	0.7614466766730059	0.5198608097403665	0.3996817009983559	0.4702693583997687	0.5395704435555665	0.5146409891785609	0.5240818520601505	0.5289984601274706
ENSMUSG00000034801.14	Sos2	-0.2399748201864087	6.281414366837437	4.742492029695592	0.048276432281076	0.192594347180094	94.04071216476372	80.98168453712317	86.15769146555061	64.52772300902299	71.23557701639929	78.83199507911912	85.90732276323983	66.20154542615126	72.78448761411369	76.63424359046624
ENSMUSG00000124684.1	Gm71882	-0.8395757010365543	1.5083331685147559	4.742088658357645	0.04828464245629672	0.192594347180094	3.3752235801709753	6.061968708153175	2.741208036022821	3.0216909566158803	2.767027160757849	0.9652897356626832	2.466607741968304	3.298380885189868	2.4736663417239098	0.8111309721954549
ENSMUSG00000040818.11	Dennd6a	0.2595688611943799	4.326719500757852	4.74149675005699	0.04829669309356009	0.1926019193504189	19.116568035968367	15.660085829395701	17.932069235649287	19.10488475795847	20.291532512224226	19.3800477698431	19.039128508317845	22.293311940325847	21.382539564054138	25.815124854220567
ENSMUSG00000028688.14	Toe1	0.403817059455295	2.154859902365505	4.740838419261512	0.048310100218903355	0.1926019193504189	3.433417090173923	3.65272473439999	3.654944048030428	5.7184689071440316	5.534054321515698	5.890742489428682	4.54780802425406	3.9767712800161528	3.689536238503459	3.8087889129177888
ENSMUSG00000021257.16	Angel1	-0.46100628368534763	1.2120530914727456	4.740510668087008	0.04831677662825265	0.1926019193504189	3.3752235801709753	2.176091331131909	2.817352703690122	1.78702153348251	2.0291532512224224	2.574105961767155	2.27390401212703	1.754457917654185	2.389813245394286	1.3753959963314237
ENSMUSG00000027598.17	Itch	0.22736705684794056	5.70318490292353	4.737839675472169	0.04837122657579243	0.192765954887893	47.68958144741576	44.571013514433915	47.17162161989271	50.653937649076965	56.26288560207626	52.47215998986893	53.456014657969334	52.02552545150544	50.77304982758737	65.31367654373838
ENSMUSG00000042410.17	Agps	0.24961965263390787	5.505444276219972	4.737502686251027	0.04837810149881396	0.192765954887893	42.74313309716519	33.49626298992331	43.93547324403244	41.78381258288196	43.227113200283725	46.75467463248227	50.79670318615976	50.57517357291131	50.03933523470316	50.254853712109714
ENSMUSG00000060679.15	Mrps9	-0.35948898302318166	4.005815827690643	4.735859720747316	0.04841163629053662	0.19283948687429753	16.585150350840138	25.1804854030978	15.076644198125516	17.902706635433873	11.590769328952323	14.751607242434849	14.52986123003204	13.614593440996476	16.95928873266647	13.930292783356727
ENSMUSG00000139764.1	Gm54022	0.4608341298106847	1.3587940682184074	4.735609905045158	0.04841673773013498	0.19283948687429753	1.7167085450869615	2.137232557361696	2.093978360850766	3.2816213614860636	2.613303429604635	2.574105961767155	2.0426595363175015	3.3919519741314246	1.9915110378285716	3.173990760764824
ENSMUSG00000029267.18	Mtf2	0.2466913037864285	4.2757875116669135	4.73382398256376	0.048453226318915854	0.19294460407469932	19.756696646000794	14.222311199897833	17.208694892809934	19.10488475795847	20.383766750916152	19.77606407165343	21.814062218032188	20.2347479836116	18.57346083701173	22.00633594130278
ENSMUSG00000112013.2	Gm47967	-0.5795416778322665	1.2214755591637678	4.730833501045481	0.04851439867811249	0.19314794973723537	2.240450135113492	3.7693010557106277	2.9315697051910727	1.8520041347000558	2.4288349522207784	0.9900407545258288	1.657252076634954	2.4796338569512484	1.9076579414989474	2.6097257366288553
ENSMUSG00000091831.7	Gm4707	-0.8845848139691678	-1.2225249728569605	4.728458547943898	0.04856304532962702	0.19329406980501176	0.7856123850397959	0.31087019016170125	0.5330126736711042	0.2924217054789562	0.12297898492257106	0.17325713204202003	0.462488951619057	0.3274988112954479	0.41926548164812033	0.28213251206798434
ENSMUSG00000030264.15	Thumpd3	0.33363521630249965	4.168721026288644	4.728054350254747	0.048571330361259366	0.19329406980501176	13.239023525670635	20.128844812970158	12.145074492934445	17.8702153348251	16.75588669570031	18.984031468032768	17.536039415555912	20.024213033493098	20.06185329686256	22.464801273413254
ENSMUSG00000120514.2	Gm56644	1.0262876886775	0.4010321831583177	4.7273447465219816	0.04858587950602988	0.19330731205887433	1.105676690056009	0.07771754754042531	0.9518083458412574	1.364634625568462	1.5372373115321383	1.1137958488415574	1.387466854857171	1.6141012842418503	1.048163704120301	2.3628597885693687
ENSMUSG00000038160.8	Atg5	0.2864983853633799	3.6186779493650625	4.72690545827058	0.048594888913178036	0.19330731205887433	11.376831205576304	10.025563632714865	10.35567480275288	9.94233798628451	14.388541235940814	14.330839921761372	11.639305282412934	13.146737996288694	12.536037901278798	14.4240246794757
ENSMUSG00000040177.11	2310057M21Rik	0.38278309409213745	4.115983555136772	4.726368182267076	0.048605910658476574	0.19331091627127728	14.373796970728119	14.49432261628932	13.858329515448707	16.63554591169173	12.88204867063932	16.756439770349655	18.075609859111477	20.889745606202496	18.279974999858048	26.52045613439053
ENSMUSG00000112855.2	Gm47842	-0.4824956277214013	1.5310318951019894	4.724125216408294	0.04865195521292017	0.19345377946710457	2.96786901015034	3.3418545442382883	4.340246057036134	2.924217054789562	2.8285166532191344	1.4355590940624519	2.813474455682597	2.760347123775918	2.913895097454436	2.0807272765013844
ENSMUSG00000033902.13	Mapkbp1	-0.29194076827863646	3.186979797519424	4.721611048990912	0.048703628699426155	0.19361896077512666	11.11496041056304	9.36496447862125	10.660253473422083	9.000090268630096	9.254168615423472	8.73710965869044	8.556045604952555	7.83657869885536	9.601179529741955	6.347981521529648
ENSMUSG00000071650.7	Ganab	0.20458300716171265	4.63836419748965	4.720753248980769	0.04872127390782047	0.19364882370600023	21.822566251105442	22.499230012953127	23.033761969358427	26.123005689453418	25.979310564893137	28.6369288246596	22.89320310514332	26.620974803872834	25.847716943606617	24.933460754008117
ENSMUSG00000048482.15	Bdnf	1.189517939091236	0.3563054859277141	4.720197409775794	0.048732711744162986	0.19365400736763458	0.6983221200353742	0.5828816065531899	0.6091573413384047	1.6245650304386454	0.24595796984514212	0.8662856602101002	1.3489261088889162	2.6901688070697505	2.326923423147068	0.9169306642209492
ENSMUSG00000004698.12	Hdac9	-0.5264978821616579	3.0638596120281143	4.71896134467037	0.048758158429903733	0.19371484565394184	9.631025905487869	10.180998727795716	11.916640489932542	10.072303188719602	3.535645816523918	6.53426897987047	8.902912318666846	6.620154542615125	6.477651691463459	9.345639462251981
ENSMUSG00000040455.18	Usp45	0.3237735646469723	5.392908236379826	4.716867344557222	0.04880130331754401	0.1938459585113835	39.920747862022225	30.348702314536084	36.701729815638885	37.10506529521866	43.44232642389823	41.65596474667425	44.2833171175247	45.218228731007194	39.872147304736245	61.01115573470162
ENSMUSG00000112449.2	Srp54b	0.40235962488739446	4.575005285769062	4.7153551290569435	0.04883248928371792	0.19392952415042589	18.01089134591236	18.807646504782927	21.396651614511466	29.014731443634208	33.91145509239897	31.87931229573169	24.58899592774653	20.609032339377826	20.83749443791158	18.656012360495463
ENSMUSG00000027314.7	Dll4	-0.48231729481652885	1.8405977969758684	4.714530135783006	0.04884951285148916	0.1939568233101928	5.964834775302155	3.963594924561691	3.236148375860275	3.509060465747474	2.1213874899143508	2.499852905177718	4.0467783266667485	3.5790941520145374	3.1654543864433085	3.173990760764824
ENSMUSG00000030317.9	Timp4	0.6101751406193547	4.960496302315595	4.712903396346259	0.048883100945176325	0.19404986685964262	18.971084260961	15.582368281855276	33.57979844127956	32.52379190938168	16.540673472085807	37.176030332444874	44.93850979898504	43.08948645758679	33.52027525776722	34.77283211237907
ENSMUSG00000120086.2	Gm56796	-0.937868885951482	-1.0518446187756991	4.712362421966666	0.048894276788201047	0.19405392096002536	0.32006430501621314	1.243480760646805	0.41879567217015323	0.22743910426141034	0.21521322361449935	0.5445224149892058	0.308325967746038	0.4210699002370044	0.2725225630712782	0.3526656400849804
ENSMUSG00000011960.13	Ccnt1	0.2263118119422912	5.110663012788967	4.70611063232929	0.04902365126762633	0.1945269883148545	30.027851161521088	28.36690485225524	34.07473878111701	36.552713184869525	39.81444636868238	35.49296104975097	35.688730766603896	37.17111508203333	30.690233256642408	37.029892208922945
ENSMUSG00000117648.3	Gm32282	0.7574444165861909	-0.9467261950530741	4.7048969484642615	0.049048814340701304	0.19458643181457377	0.43645132502210887	0.23315264262127594	0.22843400300190175	0.4223869079140478	0.49191593969028424	0.7425305658943716	0.6937334274285855	0.3976771280016153	0.44022875573052633	0.4584653321104746
ENSMUSG00000048080.3	Or4k6	-0.4586045028266647	0.635200545570256	4.703079222932801	0.04908652959524888	0.19469563731116774	1.4257409950722222	2.370385199982972	1.7893996901815639	1.2671607237421434	1.4757478190708526	1.064293811115266	1.1176816330793877	1.3333880174171806	1.6141721043452633	1.5517288163739138
ENSMUSG00000097493.4	9930014A18Rik	-0.5879795954784032	-0.21819179900981986	4.701722220335912	0.04911470795514615	0.19476697842349927	0.9310961600471656	1.5543509508085063	0.6853020090057053	0.6173347115666853	0.49191593969028424	0.7920326036206631	0.6937334274285855	0.8187470282386197	0.7546778669666165	0.7053312801699608
ENSMUSG00000026860.17	Sh3glb2	-0.45898845857064086	2.0848947226773293	4.70053124620131	0.0491394545434654	0.1948246838849842	5.237415900265306	4.429900209804243	5.8631394103821455	4.2888516803580234	4.027561756214202	5.0739588669448725	3.661370866984201	2.830525440482085	4.108801720151579	2.327593224560871
ENSMUSG00000096956.5	Snhg18	-0.4996411460419213	1.7002829564460382	4.699912420928788	0.04915231861660327	0.19483526421142677	2.8514819901444444	6.256262577004238	3.007714372858373	3.216638760268518	2.4595796984514213	2.945371244714341	3.0447189314921252	2.6901688070697505	2.326923423147068	3.279790452790318
ENSMUSG00000065822.3	Snord15a	0.8830747081950169	-0.6879792019389397	4.697290478418788	0.04920686767855278	0.19497291203767567	0.378257815019161	0.4663052852425519	0.19036166916825148	0.6173347115666853	0.24595796984514212	0.9405387167995374	0.5395704435555665	0.5848193058847284	0.8175676892138346	0.7053312801699608
ENSMUSG00000103728.2	Gm37099	0.7583411502239904	-0.6593273263192291	4.697262544376322	0.04920744922855624	0.19497291203767567	0.4073545700206349	0.5051640590127645	0.22843400300190175	0.9097564170456414	0.7686186557660691	0.4950203772629144	0.34686671371429273	0.6783903948262849	0.7127513188018045	0.5995315881444667
ENSMUSG00000006740.15	Kif5b	0.26842838714622197	8.03216750778214	4.69618008857766	0.04922999082349573	0.19502179200601233	239.96093849715544	211.46944685749727	235.36316775962612	240.85801141283358	275.65739470394305	285.28024341661757	277.76315619321196	267.1688517003793	246.65388285358918	336.9367525371903
ENSMUSG00000123948.1	Gm63748	-0.9447715116545918	-0.7830244930251615	4.69444646257743	0.049266118270439654	0.1951244601343216	0.756515630038322	0.8160342491744658	0.8375913443403065	0.16245650304386455	0.6148949246128553	0.39601630181033154	0.9635186492063688	0.2807132668246696	0.33541238531849626	0.21159938405098827
ENSMUSG00000041945.13	Mfsd9	-0.6784628363962651	-0.42368257927639447	4.690713038615774	0.04934402699199632	0.19539253125094272	0.5819351000294785	1.2046219868765924	1.0660253473422083	0.9747390182631872	0.46117119345964147	0.5197713961260602	0.4239482056508022	0.5848193058847284	0.6708247706369925	0.4584653321104746
ENSMUSG00000120424.2	Gm56782	0.4644772877676538	1.3176883145180234	4.689210065582883	0.0493754322016482	0.19547638478837728	2.4150306651223357	1.476633403268081	1.827472024015214	1.8844954353088286	2.89000614568042	2.326595773135698	2.3895262500317944	3.321773657425257	2.68329908254797	2.9976579407223336
ENSMUSG00000107276.2	Gm42858	0.8907601644241713	-1.3033935492479978	4.687996478260185	0.04940080791333643	0.19553633786741076	0.378257815019161	0.11657632131063797	0.11421700150095088	0.4223869079140478	0.49191593969028424	0.34651426408404007	0.462488951619057	0.4210699002370044	0.35637565940090227	0.28213251206798434
ENSMUSG00000027194.17	Ttc17	-0.1976169928905347	4.578616087129481	4.686000213897362	0.049442582858257506	0.19564440805432753	25.43056387128821	27.084565317838223	26.0414763422168	21.834154009095393	25.36441564028028	21.33537826003161	23.70255877047667	22.90152401844596	21.403502838136543	23.311198809617206
ENSMUSG00000070934.7	Rraga	0.2577989892094287	4.109357600126603	4.685386200950274	0.049455440475828796	0.19564440805432753	16.265086045823924	13.250841855642516	15.838090874798523	17.252880623258413	18.631316215769516	15.469386789466077	16.57252076634954	20.25814075584699	17.713966599633086	20.70147307298835
ENSMUSG00000035772.12	Mrps2	-0.25455834690792617	3.1886644561687603	4.685224631291915	0.049458824453713045	0.19564440805432753	9.776509680495238	11.035891750740394	9.860734462915426	8.28528165523709	8.823742168194473	9.38063614913223	8.093556653333497	8.234255826856975	9.78984899648361	7.300178749759095
ENSMUSG00000050229.4	Pigm	0.36142220384374824	3.535188727738191	4.682808153687535	0.04950946894342632	0.1957707635319373	10.24205776051882	7.227731921259554	11.345555482427788	11.599394317331928	10.914384911878182	11.583476827952197	11.754927520317699	12.538525918168576	11.215351634087218	16.892684160070562
ENSMUSG00000041319.15	Thoc6	0.4158464995160308	1.165271149423765	4.682559860105729	0.04951467616528502	0.1957707635319373	1.3966442400707484	1.709786045889357	2.208195362351717	2.6967779505281513	2.4595796984514213	2.6483590183565924	2.3509855040635395	2.3626699957743025	2.096327408240602	1.8691278924503962
ENSMUSG00000072720.10	Myo18b	0.3148379734462574	8.805847170424768	4.682234514522872	0.04952150030943929	0.1957707635319373	370.0525301087454	412.25273092818605	364.35223478803334	559.1103008757642	438.05114429419814	523.9295672950686	499.14120103486727	435.59681179518105	356.87877797888	515.3855664201903
ENSMUSG00000112095.2	Sros1	-0.31524340892547603	1.99263588443181	4.681268296500155	0.04954177338170448	0.19578684403542593	4.655480800235828	4.0024536983319035	4.987475732208188	3.509060465747474	3.4741563240626325	3.4156406031141096	3.1218004234286347	4.163913457899266	3.626646416256241	4.267254245028263
ENSMUSG00000140191.1	Gm65741	-0.9666690169294185	-0.8393108569511631	4.681064127634063	0.04954605849059758	0.19578684403542593	0.43645132502210887	0.5828816065531899	1.3325316841777604	0.6498260121754582	0.15372373115321383	0.4950203772629144	0.26978522177778325	0.2105349501185022	0.4611920298129324	0.5289984601274706
ENSMUSG00000097911.4	Gm26691	-0.5095857680218848	1.8675359054313723	4.678654808565051	0.049596658705081995	0.19589051571927935	4.568190535231406	3.7693010557106277	5.292054402877391	2.534321447484287	2.736282414527206	1.856326414735929	3.81553385085722	3.4387375186022027	3.3960504013497745	4.6199198851132435
