Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_C26_1	CPM_C26_2	CPM_C26_3
ENSMUSG00000008958.15	Vps72	-0.4819252163319159	6.420318193033506	153.4042046583784	4.353199689133632e-8	5.806782552576519e-7	98.59430852109489	100.35951496414967	100.21606956312792	73.06960315126572	68.9695587378505	72.2183482667736
ENSMUSG00000047731.18	Wbp1l	0.5078920850588694	6.891276140676904	153.3420874239139	4.362862666376399e-8	5.814070883411705e-7	96.73403854899875	96.08525964199679	100.90405173404184	136.20799994342204	138.15231549343778	143.23913199848175
ENSMUSG00000026790.20	Odf2	0.5970428892341854	5.903413389307181	153.30440528565333	4.368736748596915e-8	5.816300867410855e-7	47.85967291847316	46.731858188871506	47.986756421246035	68.67579670147792	72.75382355267847	74.14486512753109
ENSMUSG00000024158.18	Hagh	-0.6605027434833386	5.961347949562652	153.2332609037841	4.379852355775508e-8	5.825498147749058e-7	80.27346788681481	75.625824166625	72.81144642172337	48.211492688767585	50.36803169031586	46.132268611652066
ENSMUSG00000045896.15	Paip2b	-0.47497387120823936	6.923176932552779	153.06559760142062	4.406179306663704e-8	5.854890468336434e-7	142.73344149537579	140.82246534719695	139.6603806955261	100.15471140338235	103.45433810677575	100.85576106181722
ENSMUSG00000026254.18	Eif4e2	-0.48855921478337294	7.268233067117926	152.84430031492002	4.4412121814713535e-8	5.894000588497566e-7	179.26237912926342	182.425217149485	178.0727185715534	128.50379137393108	127.27921658886166	128.92042560095996
ENSMUSG00000030224.11	Strap	-0.513015437940718	8.161065450898857	152.82598739531701	4.4441258229029745e-8	5.894000588497566e-7	342.6842775870416	331.56823285713955	335.2766446253845	242.02048951502428	233.23863140404467	232.2233837561718
ENSMUSG00000035683.14	Melk	0.9051698654205471	4.970216190319326	152.66794599405884	4.4693638985016275e-8	5.921800242933352e-7	22.15412421314482	22.966998597701487	20.00881480407989	43.516740591734035	38.855338732529376	39.72790175021504
ENSMUSG00000020661.17	Dnmt3a	0.788540549426667	5.352772290704068	152.55442027308538	4.487596720155489e-8	5.940273822875038e-7	29.538832284193095	31.45851917104521	28.55126009292775	52.96643391525028	48.236051512947995	53.52592791509969
ENSMUSG00000020648.4	Dus4l	-0.8440610291858235	5.248022522628227	152.2695831232533	4.5337276921085504e-8	5.995605885858165e-7	50.28366106393175	45.99098726636501	49.936039238835484	25.098866980294734	27.12944775700611	29.10602500441705
ENSMUSG00000028145.10	Them4	-1.117584887899728	4.497025039599591	152.1044823596524	4.560720791076068e-8	6.02554771691214e-7	30.497153178909283	29.577846829297943	32.44982572810664	12.158204148727906	15.456856285917036	14.891454653422675
ENSMUSG00000037568.13	Vash2	-0.8231051869645212	5.2386235715094225	151.8653296229824	4.600155383404858e-8	6.067455281523004e-7	45.7175438596958	47.358748969453934	51.426667275815646	26.122082180930253	28.888331403334597	26.6067598877587
ENSMUSG00000002265.18	Peg3	0.7077080853652141	5.212587579953133	151.85899873500952	4.6012047129850886e-8	6.067455281523004e-7	29.087857745503122	26.899313494082136	28.149937159894627	45.382603604657625	46.583766875487896	45.45538430922377
ENSMUSG00000027220.3	Syt13	1.970528782852315	2.490651334394953	151.80597898079597	4.610003619559631e-8	6.073274035815667e-7	2.142129058777362	2.2226127675194984	2.2932739030464058	8.426478122880727	9.753809311457992	7.966407559348495
ENSMUSG00000056209.8	Npm3	-0.6417569722461034	6.586335757965681	151.77555898225964	4.615060870787833e-8	6.074148820204016e-7	124.58171631310447	116.60168518833062	109.84781995592283	78.6671921900365	75.3121997655199	71.1769878014993
ENSMUSG00000035529.11	Prdm4	-0.5598199218786383	6.438375211045179	151.74924044546773	4.6194415048929864e-8	6.074148820204016e-7	105.86627295747067	102.12620716397285	101.8213612952604	65.96728587626626	70.4086453575738	73.62418489489393
ENSMUSG00000064367.1	mt-Nd5	0.6728450394999113	10.224159909096269	151.65962779173694	4.6343937853933054e-8	6.088028116940769e-7	1002.1781686037879	857.244647410982	906.6458375693965	1487.5141452062448	1514.2922204799618	1407.971417074135
ENSMUSG00000003848.15	Nob1	-0.5446281216803472	7.298425492871435	151.33593132455923	4.6888780361813075e-8	6.153763534499183e-7	186.36522811363048	187.89626396184067	185.812517994335	128.8047370211768	133.0355630677549	122.15158257667692
ENSMUSG00000028107.15	Tars2	-0.6207071418074599	5.61544795745807	151.26399465051492	4.701087972880351e-8	6.163945461411111e-7	58.62669002969621	59.839574510140345	59.510457784054225	37.61820590571753	39.868029316779115	38.21792907556729
ENSMUSG00000042548.15	Asxl1	0.5208609159346257	6.833207675551308	151.16028508437503	4.7187563533118674e-8	6.181258322417798e-7	96.45217946231753	91.35508375214759	92.82026122580326	128.98530440952428	135.27414225399116	138.29266978842878
ENSMUSG00000072872.4	Rybp	-0.4727831556121389	6.495786085517153	151.02807762988238	4.74139258892177e-8	6.205039866371534e-7	104.23149025471952	103.77891922187197	106.40790910135321	77.0420856949095	72.86042256154686	76.69619826745316
ENSMUSG00000002767.14	Mrpl2	-0.7206106208687059	5.844491879039726	150.97037215283794	4.751312615554137e-8	6.20899641573023e-7	69.39370714091928	72.662340476599	72.23812794596178	45.202036216310184	45.30457876906718	39.62376570368761
ENSMUSG00000057738.15	Sptan1	0.6556655928068132	7.84423496855503	150.9583375714585	4.753384515870319e-8	6.20899641573023e-7	177.57122460917603	165.4991660737596	191.94702568498414	281.26380191586884	280.3020938194403	281.271461670592
ENSMUSG00000047250.14	Ptgs1	-0.5475878022833315	8.498815446119247	150.69869302161666	4.7983441332888976e-8	6.26181648157569e-7	434.062993489097	409.01773929454976	445.4111238191881	294.0238973590882	289.3097100688196	298.19356923129953
ENSMUSG00000036188.5	Ankmy2	0.8916134957474326	5.256127939680364	150.5172852223188	4.830051926830034e-8	6.297259790855805e-7	24.352625089258428	27.982124842360868	27.633950531709186	46.586386193640585	48.60914804398737	53.057315705726246
ENSMUSG00000018446.9	C1qbp	-0.5025666122285469	8.372652461850569	150.3502036393863	4.859472871823567e-8	6.329657703035665e-7	387.0488978306675	381.6625052327713	396.8510489221805	269.6472999321833	280.03559629726936	272.99264597166115
ENSMUSG00000040084.10	Bub1b	0.5220963671813618	7.382569389333813	150.28741602462037	4.870583171510553e-8	6.330772480621668e-7	138.6182988298298	139.5686837860321	132.43656790092993	201.2122597485019	193.6903991138707	194.83854305282398
ENSMUSG00000072568.5	Lratd2	-1.0387419862091891	4.000982749295895	150.28080071610225	4.871755484361125e-8	6.330772480621668e-7	22.041380578472328	21.599236894612563	20.69679697499381	10.232152006355168	9.860408320326385	11.194625001698865
ENSMUSG00000020219.8	Timm13	-0.7576701792342436	5.851370306332089	150.2678833703809	4.8740455469758035e-8	6.330772480621668e-7	70.5211434876442	74.42903267642218	72.46745533626641	43.69730798008148	46.05077183114593	38.89481337799559
ENSMUSG00000030876.8	Mettl9	-0.4773076526802649	6.457757927071977	150.06087178707622	4.910918259301911e-8	6.372687368162535e-7	103.89325935070204	100.64446531895986	102.1080205331412	72.70846837457084	75.89849431429607	71.64560001087274
ENSMUSG00000019797.12	Mtres1	-0.8781817089627567	5.015725052200511	149.612957518638	4.991823909453493e-8	6.47160991107613e-7	41.77151664615855	40.178000028237086	43.51487231030555	23.594138744066033	20.626908216034114	24.05542674783663
ENSMUSG00000044768.17	Macir	-0.4820268748855682	6.418929782389938	149.5371854552067	5.0056642344155576e-8	6.483482412508682e-7	102.3712202826234	96.02826957103474	100.50272880100873	71.14355100889298	71.04823941078416	71.80180408066389
ENSMUSG00000110051.2	Gm45322	0.8330285231738774	4.662130652313122	149.40422489053384	5.030059190459556e-8	6.508990612252617e-7	17.700750643581358	17.495951785345795	19.091505242861327	33.16421032648057	32.35279919155738	31.240813958229392
ENSMUSG00000063193.10	Cd300lb	-1.4216981988824404	3.3276716180413213	149.1946961635044	5.068785574106517e-8	6.552978997112869e-7	15.276762498122764	13.39266667607903	14.906280369801635	5.0558868737284355	6.022844001064224	5.154734303107849
ENSMUSG00000028698.14	Pik3r3	1.6400052405187453	3.2165749012046296	149.15383646469027	5.0763781250349604e-8	6.556672716346461e-7	5.2425790122709115	4.046295038304728	4.013229330331209	14.325012808897235	12.578683046470415	14.631114537104098
ENSMUSG00000039004.7	Bmp6	-1.6664027107758033	3.0761372290012217	148.9350156564859	5.117266716736639e-8	6.603324786573673e-7	11.048876197904287	14.13353759858553	13.014329399788352	3.6715368963980306	3.9974628325647505	4.321645930888399
ENSMUSG00000085492.10	Trmt61b	-1.2755486145962425	3.564645061994828	148.84216985472312	5.134732192889389e-8	6.619692918319038e-7	15.896852488821475	16.014209940332798	18.059531986490445	7.042128145550321	7.2487326030507475	6.35229883817331
ENSMUSG00000050244.10	Heatr1	-0.5043602641184545	7.491505888613754	148.70982383051094	5.1597489469080304e-8	6.645756643617543e-7	206.48996690267043	211.03423277242828	215.51041503878596	147.04204324426868	151.74368912415792	147.45664188284272
ENSMUSG00000034674.19	Tdg	-0.46814459426180705	6.621530956630779	148.67645054091076	5.1660798539728365e-8	6.647726919898503e-7	112.4617755858115	114.72101284658335	115.40900917081036	85.70932033558682	82.40103385526807	79.66407559348495
ENSMUSG00000021094.11	Dhrs7	-0.43120372157988374	6.556308040386464	148.59024760312528	5.182474661996606e-8	6.657371438092534e-7	108.459376554938	108.96501567941746	106.52257279650554	78.84775957838394	81.12184574884733	80.23682384938581
ENSMUSG00000024079.5	Eif2ak2	0.9544663648285436	4.9965238938123395	148.5864878469129	5.183191109536148e-8	6.657371438092534e-7	20.857572414411155	22.11214753327091	21.900765774093173	46.044684028598255	37.73604913941125	42.070962797082245
ENSMUSG00000028793.16	Rnf19b	-0.8909561293464844	4.712117259693018	148.54894608024287	5.1903513156339385e-8	6.660389649329705e-7	32.244679516332916	33.39618158375452	36.29105951570937	17.334469281354636	19.187821596310805	18.380012212091625
ENSMUSG00000004044.10	Cavin1	0.6134494741663284	8.132784139003352	148.49889009012628	5.199916335458453e-8	6.666485331551642e-7	216.97512492721225	211.54714341108664	236.78053048954138	342.47614656565236	346.0203827868048	329.3823151662652
ENSMUSG00000041313.15	Slc7a1	-0.7298347355770897	8.12362361788699	148.43254285986984	5.212626211098301e-8	6.676597827832292e-7	361.9634391160379	327.52193781883483	354.2534861730935	200.79093584235787	228.49497550940114	199.9932773559318
ENSMUSG00000048039.9	Isg20l2	-0.5047869459359888	6.857258034521937	148.35787340675702	5.2269738636947594e-8	6.688787441471131e-7	133.93943799092136	133.29977598020787	140.57769025674466	94.07560932901839	94.39342235296232	98.87717617779602
ENSMUSG00000033460.15	Armcx1	1.0696013085531484	4.30002041275185	148.14517909302484	5.268096944040341e-8	6.733641817341535e-7	13.64197979537162	13.221696463192915	10.950382887046587	26.302649569277698	26.756351225966732	26.346419771440118
ENSMUSG00000044783.17	Hjurp	0.5238822889318021	7.832633164300971	148.10413572394958	5.2760759472033096e-8	6.733641817341535e-7	186.026997209613	192.11352921303154	182.5446026824939	275.6060237476489	268.20310631287765	262.42283724912687
ENSMUSG00000027589.15	Pcmtd2	0.8397720421233749	5.870496576742924	148.10136459803803	5.276615175368746e-8	6.733641817341535e-7	44.30824842628964	43.996334782693665	37.15103722935177	75.11603355253676	70.88834089748158	78.57064710494691
ENSMUSG00000027667.14	Zfp639	-0.7181950154090492	5.655847332322779	148.03460631003384	5.289625064430722e-8	6.744028420083588e-7	63.24917905126842	62.518107845356155	62.14772277255759	34.84950595105672	39.92132882121331	39.311357564105315
ENSMUSG00000053094.16	Tmem248	-0.5307868173318135	7.012791354149577	147.97405220171012	5.301458369495777e-8	6.752450254830002e-7	148.76522595035414	154.15814195231394	154.7386566080562	101.53906138071275	105.47971927527522	109.65525699338517
ENSMUSG00000061288.14	Taok3	0.6835625034344446	5.531133207367836	147.95093359845816	5.3059843111765434e-8	6.752450254830002e-7	35.79610400851644	34.64996314491936	35.66040919237161	53.68870346864006	59.3756479396951	57.27482559008722
ENSMUSG00000001281.11	Itgb7	-0.5824245645341704	9.000839038318887	147.91304260316917	5.313412038382133e-8	6.755693579746466e-7	589.5928375198007	613.7830642611539	639.3647641693378	410.7306193609863	428.79451317311225	391.13499075703197
ENSMUSG00000026812.17	Tsc1	0.663806218555151	5.584556500601159	147.65186691349768	5.36494242660027e-8	6.81495347144104e-7	37.2053994419226	37.21451633821109	36.63505060116633	59.88818380190231	55.43148461156454	60.65924710222873
ENSMUSG00000055817.19	Mta3	0.6966643897550981	5.78538279040298	147.5985922831499	5.3755253101852005e-8	6.822137804291868e-7	40.644080299433625	44.39526527942793	40.87760732180218	64.10142286334266	70.6751428797448	69.1984029174781
ENSMUSG00000000823.17	Zfp512b	0.8797573153571905	5.286921673334498	147.49280719629235	5.39661180674476e-8	6.842627021628932e-7	24.408996906594673	27.640184416588635	30.099219977484072	49.656031795547136	51.16752425682881	50.29771047274932
ENSMUSG00000026586.17	Prrx1	-0.48943774534871426	7.9728134106676185	147.10502958153273	5.4747413513922924e-8	6.935340233428882e-7	295.9520410152934	289.8515009129274	294.2270417608538	206.4487140105778	208.2944633288406	212.07305875311386
ENSMUSG00000001098.16	Kctd10	0.5291621211679421	7.406213519624726	146.9934171405587	5.497473955094472e-8	6.957771881374594e-7	135.235989789655	143.78594903722293	137.19511124975122	203.19850102032382	202.75131486768416	194.73440700629655
ENSMUSG00000097431.5	Gm26782	0.592439387715746	6.946833613457948	146.86423073449316	5.523924037392885e-8	6.984863216597433e-7	97.35412853969747	99.50466389971909	97.92279566008152	158.2372213218102	146.57363719404086	139.85471048634025
ENSMUSG00000030352.16	Tspan9	-0.6274583937182909	7.464135500425526	146.73172325208319	5.5512090001989895e-8	7.010375130866515e-7	208.85758323079278	208.35569943721248	225.71548390734247	130.85116742244784	145.18785007875175	140.01091455613138
ENSMUSG00000022178.12	Ajuba	0.5916458150228683	6.157607714369565	146.71711754033305	5.55422614369534e-8	7.010375130866515e-7	53.947829190787765	56.306190110493965	60.2557718025443	84.74629426440045	84.10661799716236	88.04702733894317
ENSMUSG00000046324.13	Ermp1	-0.4853761281094022	7.408929129300089	146.67557210993624	5.56281880401957e-8	7.014825970897538e-7	199.10525883162214	197.75554623827333	197.68021044260016	138.61556512138796	142.4162758481735	143.60360816132777
ENSMUSG00000024999.8	Noc3l	-0.5984081742515366	6.216453471487123	146.64702456259224	5.568732189969448e-8	7.01589316672584e-7	87.48906050585435	94.26157737121156	86.68575353515413	59.34648163685997	56.39087569138008	61.5444034977119
ENSMUSG00000089762.4	Ier5l	-0.9482386941485953	4.387279737889662	146.58449591301184	5.581710208597292e-8	7.025850868021646e-7	28.18590866812318	25.64553193291729	28.60859194050391	13.482364996609162	15.030460250443463	14.162502327730657
ENSMUSG00000028613.16	Lrp8	-0.77635355328421	5.706368566537961	146.55739397379506	5.587346298979048e-8	7.026557389251944e-7	65.67316719672701	68.61604543829426	63.29435972408079	35.3310189866499	41.62691296310761	38.269997098831006
ENSMUSG00000041530.18	Ago1	0.6753515091985028	5.8201034732423755	146.43475266078616	5.6129340910723236e-8	7.050027069597863e-7	44.47736387829838	43.198473789225126	42.482899053934666	74.33357486969784	67.3172741003904	66.38672966123745
ENSMUSG00000036737.13	Oxsr1	-0.5028157590088418	7.087380015111615	146.41918317979687	5.6161922994124234e-8	7.050027069597863e-7	160.32144850428466	156.09580436502324	161.6758101647716	113.27594162329662	109.37058309897158	114.7579232732293
ENSMUSG00000038729.25	Pakap	-0.5237657303886951	7.535155824799863	146.29508855880914	5.6422407503060724e-8	7.076310274342199e-7	220.41380578472328	223.970978880811	211.7265130987594	148.78752799829397	156.16754799219626	151.3617436276214
ENSMUSG00000001435.16	Col18a1	-0.5140421989565487	10.083334045979816	146.21382674901682	5.6593748925146315e-8	7.091375996539149e-7	1293.6768360495178	1245.3470306624636	1289.1639245975368	898.4431352874329	933.2743226427838	849.0211873381475
ENSMUSG00000003134.11	Tbc1d8	1.7528391210704128	2.9756610695623262	145.95967993564727	5.713356532926043e-8	7.151736534583001e-7	3.0440781361573035	3.4194042577223054	4.12789302548353	13.181419349363422	11.086296922312908	11.507033141281159
ENSMUSG00000033166.12	Dis3	-0.45790968450464015	6.696517019706665	145.93852563430133	5.717876891364569e-8	7.151736534583001e-7	119.67736820485102	119.45118873643254	120.68353914781709	90.64482895041695	86.18529867009603	85.23535408270253
ENSMUSG00000059288.15	Cdyl	-0.943650498824573	4.670332061922551	145.69196059997236	5.770874170750708e-8	7.211509365362302e-7	30.891755900263007	34.19404257722306	35.20175441176232	16.25106495126997	17.215739932245526	18.588284305146487
ENSMUSG00000021281.16	Tnfaip2	-0.5179674018120122	8.778957737966353	145.6037274569473	5.7899787766717525e-8	7.22885898483292e-7	518.7898349454753	520.6612883091831	512.1453943978386	368.0565265815403	371.01785036644304	344.5341099360065
ENSMUSG00000061838.8	Suclg2	-0.48083634401768055	7.153998902026814	145.5301515856526	5.8059663611279756e-8	7.242289210466482e-7	165.6203993338918	168.46264976378558	163.45309743963256	118.7531524031691	117.57870678183787	120.17299769265573
ENSMUSG00000032064.18	Dixdc1	1.5199209909898728	4.284949403412164	145.30460029573095	5.855300300902049e-8	7.297253642330312e-7	10.992504380568041	10.657143269901185	8.31311789854322	32.56231903198909	24.251274517559487	29.31429709747191
ENSMUSG00000030835.7	Nomo1	-0.5407179557119794	7.937547041879755	145.260386056732	5.8650285433006525e-08	7.302804425408349e-7	292.0060138017561	280.67609948803926	298.75625771937047	202.77717711417978	203.5508074341971	192.75582212227533
ENSMUSG00000021707.6	Dhfr	-0.6798748167947634	5.115458042786035	145.15805570332006	5.887616455322301e-8	7.323780217328331e-7	42.05337573283978	43.42643407307328	42.310903511206185	26.78416260487088	26.063457668322176	26.91916802734099
ENSMUSG00000069094.13	Pde7a	0.5245133061874421	6.1659789791226265	145.136201962691	5.8924535332253075e-8	7.323780217328331e-7	59.13403638572243	57.55997167165881	59.62512147920654	83.24156602817175	87.89088281199032	82.47574884972559
ENSMUSG00000033918.17	Parl	-0.6836680525790625	5.942388357478858	145.06417457025137	5.908428948398118e-8	7.337049974844873e-7	75.08726069188016	81.09687097898068	70.97682729928626	45.322414475208475	47.543157955303435	48.47532965851927
ENSMUSG00000085433.5	Gm16001	0.6050628495469257	8.21558751976706	144.72455403123743	5.984442157583822e-8	7.424783701962867e-7	238.67827460166708	235.824913640915	232.59530561648168	375.8811134099295	366.54069199397054	333.23534888778016
ENSMUSG00000019726.13	Lyst	-0.985698547670547	5.331772790976383	144.58105894869627	6.016902610906119e-8	7.450434238211116e-7	57.555625500307535	46.95981847271966	55.841219539179974	24.978488721396438	28.088838836821648	27.80432442282416
ENSMUSG00000032898.10	Fbxo21	0.6725140677545736	5.379298538688845	144.57794138519287	6.017610128763913e-8	7.450434238211116e-7	31.56821770829796	32.71230073221005	31.647179862040396	50.55886873728436	53.139605920894084	49.20428198421129
ENSMUSG00000031865.17	Dctn1	0.5994805263010642	7.182764912303133	144.56186780240492	6.021259506397687e-8	7.450434238211116e-7	112.91275012450146	110.10481709865823	123.20614044116815	176.53471667435122	178.2335428279537	169.84589188624045
ENSMUSG00000020592.16	Sdc1	-0.5868779943082355	7.161526943687343	144.5084552089267	6.033405029464412e-8	7.458796967675379e-7	174.69626192502747	176.7832001242432	163.91175222024182	117.0076676491438	117.68530579070627	108.50976048158341
ENSMUSG00000044712.16	Slc38a6	0.6186849521597542	8.118358589639625	144.28510556613372	6.084504360813282e-8	7.51525846385555e-7	215.39671404179734	223.2301079583045	218.6063348078986	362.1579918955238	322.8883978623635	324.27964888642106
ENSMUSG00000003032.9	Klf4	-1.1254605485488742	4.820106365872614	144.21706409083393	6.10017188083329e-8	7.527073718169065e-7	37.71274579794881	38.4113078284139	39.902965913007456	15.288038880083604	20.68020772046831	17.078311630498735
ENSMUSG00000046573.8	Lyrm4	-0.9770612393207931	4.87839305706984	144.19638544367362	6.104942788894887e-8	7.527073718169065e-7	37.82548943262131	42.17265251190843	36.80704614389481	17.755793187498675	21.15990326037608	20.306529072849106
ENSMUSG00000074802.12	Gas2l3	0.7880865293103163	5.9405793886098435	143.92984327431142	6.166831217776102e-8	7.596614327520277e-7	43.34992753157345	50.208252517555856	41.22159840725914	79.26908348452798	75.79189530542767	77.73755873272746
ENSMUSG00000018736.15	Ndel1	-0.43669192206048146	6.468247253577425	143.85547879412505	6.184228751132253e-8	7.611273892282415e-7	103.44228481201208	100.18854475126355	101.59203390495577	75.77811397647739	74.29950918127017	75.44656570912397
ENSMUSG00000008540.12	Mgst1	1.6843046891090308	2.6750132513783234	143.7116900174039	6.218031295283154e-8	7.644669760760094e-7	2.9313345014848107	3.1914439738741516	2.7519286836556867	10.051584618007723	9.060915753813434	9.476380233996249
ENSMUSG00000028944.15	Prkag2	1.3613864309503818	3.617074093020027	143.69314946978574	6.222405619223331e-8	7.644669760760094e-7	7.497451705720766	6.8957985864066496	5.962512147920655	19.07995403537993	16.149749843561594	17.182447677026165
ENSMUSG00000022324.17	Matn2	-0.7158867120503609	5.426488127650723	143.57787886730515	6.249682707036976e-8	7.671374712910813e-7	56.822791874936335	50.26524258851789	53.03195900794813	32.86326467923483	32.512697704859974	32.12597035371256
ENSMUSG00000037487.8	Ubr5	-0.5047343875662983	8.822145523132006	143.53342980082033	6.260238302780782e-8	7.676422532567444e-7	541.7895364186638	510.40307553601616	540.5246589480378	381.83983722539523	369.84526126889074	370.8805297074466
ENSMUSG00000033712.7	Ccar2	0.4455096813720251	6.379484862160905	143.51389761463867	6.264883332226788e-8	7.676422532567444e-7	70.5211434876442	70.32574756715542	70.28884512837233	97.62676796651813	95.45941244164625	94.50346222364391
ENSMUSG00000046841.7	Ckap4	0.4958543216714788	7.238116335976911	143.13962455566136	6.35467497838956e-8	7.779560543835708e-7	125.25817812113941	122.12972207164835	128.07934748514174	176.47452754490206	179.5660304388086	173.43858549143684
ENSMUSG00000038683.17	Pak1ip1	-0.5022305191218166	6.563313736219328	142.80559041061983	6.436087520441966e-8	7.868887331272444e-7	111.10885196974158	110.61772773731659	110.65046582198907	74.69470964639272	77.23098192515099	82.57988489625302
ENSMUSG00000071708.12	Sms	-0.5891124496158366	6.433359427968267	142.79370309785165	6.439007183541585e-8	7.868887331272444e-7	106.42999113083313	105.71658163458127	99.01210076402856	73.12979228071488	68.80966022454791	65.08502907964457
ENSMUSG00000078713.9	Tomm5	-0.587529538196139	6.258886208496354	142.7229301887126	6.456421969004134e-8	7.872049307431147e-7	90.30765137266667	97.56700148700979	87.71772679152501	63.43934243940204	60.06854149733965	59.98236279980043
ENSMUSG00000021816.12	Ppp3cb	-0.5632021620445797	6.90292265332046	142.7178147579277	6.457682836404816e-8	7.872049307431147e-7	150.34363683576905	139.28373343122192	138.3417482012744	92.3301245749931	98.17768716779028	99.03338024758717
ENSMUSG00000005610.18	Eif4g2	-0.475043454055897	10.18649134336767	142.7138881140024	6.458650883462215e-8	7.872049307431147e-7	1373.2174703109613	1335.5053229244083	1357.3314913655913	1020.867824587	956.9393026115671	947.5859553763611
ENSMUSG00000029782.21	Tmem209	-0.4441221936242726	6.7859678826808665	142.54575471590704	6.500261130803226e-8	7.91579732780136e-7	129.09146170000417	125.09320576167434	127.1620379239232	91.66804415105247	94.12692483079132	94.4513942003802
ENSMUSG00000058594.16	Fbh1	0.5715224396517369	5.959934496546178	142.50750883077697	6.509770122586084e-8	7.920410994492699e-7	49.043481082534335	51.23407379487254	49.59204815337852	74.93546616418932	71.10153891521837	76.69619826745316
ENSMUSG00000102307.2	Gm38194	0.9133820907312697	6.457953906315265	142.42736359834166	6.529749327253916e-8	7.937744441190318e-7	63.4746663206134	65.36761139345808	53.66260933128589	127.05925226715152	109.1040855768006	107.98908024894627
ENSMUSG00000018509.9	Cenpv	-0.5274817274293995	5.9397099932899655	142.31885052192848	6.556914791323303e-8	7.958014274774097e-7	72.71964436375781	72.03544969601657	72.41012348869026	49.415275277750546	51.593920292302386	49.62082617032102
ENSMUSG00000006456.11	Rbm14	0.7726547649429849	5.978137124606257	142.3148503148121	6.55791874008179e-8	7.958014274774097e-7	46.95772384109322	43.882354640769584	48.445411201855315	80.59324433240923	85.27920709471468	72.16628024350989
ENSMUSG00000048701.14	Ccdc6	0.5144261984954527	6.880253150882093	142.18521039983264	6.590552645605991e-8	7.990612253157666e-7	95.4374867502651	94.7744880098699	100.50272880100873	133.0179760826172	141.190387246187	140.94813897487828
ENSMUSG00000031967.16	Afg3l1	-0.5842419142700329	6.1303714520633505	142.13424610957043	6.603433782400233e-8	7.999225210071184e-7	82.30285331091969	80.9828908370566	88.57770450516742	57.78156427118213	56.28427668251169	53.99454012447313
ENSMUSG00000024038.18	Ndufv3	0.638626845753814	5.37210476841101	142.0405199578714	6.627199931268605e-8	8.020997399330865e-7	32.301051333669164	32.59832059028598	31.933839099921197	49.475464407199695	51.860417814473365	49.41255407726615
ENSMUSG00000030127.16	Cops7a	-0.48626052367194833	6.951132396255077	141.98456087437992	6.64143722033451e-8	8.031208712030708e-7	139.9712224458997	148.06020435937583	144.87757882495666	104.60870698261931	103.40103860234156	101.06403315487208
ENSMUSG00000051000.18	Fhip1a	1.1682207192387248	3.604769290214793	141.8518529536447	6.675344584947334e-8	8.06516763727581e-7	6.9337335323583025	7.294729083140918	7.969126813086259	17.27428015190549	15.989851330259002	16.661767444389007
ENSMUSG00000030062.8	Rpn1	-0.48732915841019786	8.20384720339495	141.81300918786442	6.685307623238544e-8	8.070162977450818e-7	347.7577411473038	336.5263690308369	348.00431478729206	242.68256993896492	243.632034768713	250.03064771236257
ENSMUSG00000061024.9	Rrs1	-0.6301267069203048	6.892238066075026	141.49552524509488	6.767394997797604e-8	8.162138601002232e-7	145.32654509284313	141.96226676643772	145.45089730071828	90.22350504427293	101.53555594714467	87.7866872226246
ENSMUSG00000026259.15	Ngef	-0.7897843903045643	4.660678926575568	141.4197192077387	6.78716925008228e-8	8.178863832605679e-7	31.511845890961716	31.17356881623502	33.19513974659672	18.47806274088845	17.908633489890082	19.056896514519927
ENSMUSG00000026072.13	Il1r1	0.6174439533111934	6.946458812653305	141.3859439954312	6.796001402621099e-8	8.182385688755803e-7	100.22909122384603	99.61864404164317	91.78828796943239	152.459064894692	139.91119913976627	155.11064130260894
ENSMUSG00000058301.9	Upf1	0.6453551655009692	6.813527687850714	141.29334957198407	6.820283756600382e-8	8.204487306158896e-7	88.10915049655307	81.83774190148718	92.87759307337943	141.62502159384536	141.0304887328844	128.55594943811394
ENSMUSG00000030738.12	Eif3c	0.530212704070911	9.153170299325565	141.0881432616013	6.874460838136407e-8	8.262481316392073e-7	458.19013130901044	456.9463889736241	482.16083811550675	669.7846325101194	701.9011738939361	646.2162367259749
ENSMUSG00000025782.13	Taf3	-0.5394065881815409	5.947652859279028	141.06531827453907	6.880518006012997e-8	8.262589098981436e-7	74.01619616249147	72.43438019275084	72.6394508789949	51.46170567902158	48.502549035118975	50.81839070538648
ENSMUSG00000018677.10	Slc25a39	-0.523790243797173	8.574044630509299	140.86557989561757	6.933790888632099e-8	8.319347369497404e-7	447.4794860151236	445.03546414255806	455.8455200780493	309.61288188641754	327.41885573927016	300.7969703944853
ENSMUSG00000025154.16	Arhgap19	0.623635149234073	6.241758097449569	140.75987001170853	6.962180465820416e-8	8.341513218099319e-7	60.09235728043862	63.25897876786265	54.98124182553757	92.93201586948459	88.63707587406907	93.25382966531473
ENSMUSG00000038644.15	Pold1	0.6806613141212255	5.59997292897063	140.75194578365753	6.964314083578516e-8	8.341513218099319e-7	37.60000216327632	38.126357473603704	35.71774103994777	58.08250991842787	63.10661325008886	57.43102965987836
ENSMUSG00000041028.17	Ghitm	-0.49534927117804445	9.313621843041506	140.69385848231775	6.979977624486817e-8	8.353048417341786e-7	761.4141367606796	753.7506785439202	718.0813908914057	543.7485954436034	526.2260072788238	514.3279337989832
