Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_KPC_1	CPM_KPC_2	CPM_KPC_3
ENSMUSG00000021388.15	Aspn	-0.9918682735661066	4.29146956454598	29.06498160799202	4.32160347719676e-4	0.015241650699827296	24.193309271811778	21.301472903831478	29.902916819204105	23.861230188865488	14.120857560648428	13.319827054712574	10.003711940911604
ENSMUSG00000049551.3	Fzd9	-1.4838122693004259	2.7217849261066878	29.055536201933794	4.326578093779191e-4	0.015241650699827296	9.049684312834572	8.177017017922406	8.108783342981132	10.811120380477929	3.580749156483446	4.119534140632755	1.9957530056681505
ENSMUSG00000028195.5	Ccn1	1.6128943908701079	5.0158600725429245	28.928271007799804	4.394292539158968e-4	0.015446975554498508	15.54502224704648	16.079176320956662	24.497061257216686	12.442384106526374	74.21391396905207	33.313299417250214	49.86887822913291
ENSMUSG00000024392.18	Bag6	0.9160932720777515	7.065814807130589	28.901445950755885	4.4087303857790383e-4	0.015464542280395382	90.24140849048345	91.11533248542109	104.5321754460094	102.1938746024467	153.2791655049527	168.62626415656743	227.34121425817318
ENSMUSG00000127251.1	Gm68734	1.449337811530341	5.778483437648305	28.87148287909398	4.424925819910633e-4	0.015469420267800458	34.99454538713046	29.99384813716916	40.54391671490566	20.342818230721786	92.72407694732537	58.167822065734505	106.94741419124202
ENSMUSG00000040113.15	Ntmt2	-1.7964650623766893	4.152226178377931	28.84757811732623	4.43789884942772e-4	0.015469420267800458	22.47824813187942	24.25619333887907	21.993296575875142	33.36094247585349	6.612835135763784	11.369914228146405	4.066346749048857
ENSMUSG00000120878.2	Gm56663	2.3501002098994985	1.6179338158723897	28.846561534436855	4.4384515755242136e-4	0.015469420267800458	1.2771731893113307	1.6491462893288884	0.9104598841241973	0.5117690120936298	8.547594760637903	3.762507848444583	4.315815874757376
ENSMUSG00000100755.2	Rps23-ps1	0.6717203607652051	6.42372609598083	28.811181253258344	4.457740730687892e-4	0.015480411715336153	70.5364507125372	69.67643072414553	69.73553674963773	63.65127087914521	107.50910572248283	106.58607999863816	112.78499173282135
ENSMUSG00000058600.14	Rpl30	0.7315189891082314	7.264050616443626	28.7746366652523	4.477772384579022e-4	0.015480411715336153	129.10396410809966	123.0675418411683	108.48698556767388	118.34658404665188	191.2235557599466	191.9702909534864	213.2961024807836
ENSMUSG00000042622.15	Maff	2.9953866868182146	2.5369901726389954	28.755528077741463	4.488290439322496e-4	0.015480411715336153	1.1312105391043215	1.0994308595525923	2.1907940961738497	1.2794225302340745	11.290910646653447	2.9935281421931355	20.032370794394062
ENSMUSG00000056133.6	Unc93a2	4.425539676686816	0.29192506571491694	28.721610364040586	4.5070344726202673e-4	0.015480411715336153	0.07298132510350461	0.20614328616611105	0.170711228273287	0	2.079144671506517	0.823906828126551	4.615178825607598
ENSMUSG00000046330.11	Rpl37a	0.6830265579940299	6.47451779614835	28.702512187074888	4.517630868763664e-4	0.015480411715336153	69.98909077426092	72.35629344430498	73.29202067199789	66.56195713542772	107.6823677784417	120.86713168616504	111.2632300659994
ENSMUSG00000056665.3	Them6	-1.1554575011853188	2.300653774565169	28.689995282896426	4.5245922506364713e-4	0.015480411715336153	6.787263234625929	5.9094408700951835	5.775729889912877	7.068809479543262	3.1187170072597756	3.1583095078184455	2.320062869089225
ENSMUSG00000127977.1	Gm74826	1.705778671928901	2.541811470240101	28.643410636951906	4.5506162122726287e-4	0.015480411715336153	1.3501545144148352	3.91672243715611	3.1581577230558096	3.230541888841038	9.009626909861574	10.216444668769233	9.355092214069456
ENSMUSG00000040423.12	Rc3h1	0.7659750980754156	5.659587462508682	28.63010594033155	4.558082299614641e-4	0.015480411715336153	39.482896880995995	44.80180752676814	33.089526413638794	37.934878021440305	65.4930571524553	69.23563712356784	63.340211017392924
ENSMUSG00000029816.11	Gpnmb	3.255689099470144	3.9150682653189617	28.61858832344872	4.564557644227654e-4	0.015480411715336153	2.9557436666919368	2.5424338627153698	4.922173748546442	2.3989172441888895	35.98075362079334	5.767347796885857	50.41771030569165
ENSMUSG00000095463.9	Entpd4	-1.1077308806249717	6.568728443189999	28.614115270344914	4.5670754812842453e-4	0.015480411715336153	136.14666198058785	109.04979838187275	109.88112726523906	137.60189312667472	46.31872295967297	75.14030272514145	49.99361279198717
ENSMUSG00000085438.4	Oip5os1	-1.5508135373091256	9.932872333661686	28.613286955680444	4.567541917693375e-4	0.015480411715336153	1427.8796256500677	1352.5061005358548	1132.1284140370606	1534.8272528320515	420.9401649520903	682.9089062731606	290.60658453785356
ENSMUSG00000002274.15	Metrn	-1.9758757914219698	3.1231085354081354	28.611367162967028	4.568623205723524e-4	0.015480411715336153	12.99067586842382	9.997949379056386	12.319660307055544	15.640940432111561	2.4834228020772287	5.410321504697685	1.8211246176721874
ENSMUSG00000025348.11	Itga7	1.1759912454131929	6.5801717590835125	28.602925531161667	4.573381515548247e-4	0.015480411715336153	51.305871547763736	61.49941370622314	67.48783891070613	68.06527860845276	180.94334043971995	95.4084106970546	144.56735834808666
ENSMUSG00000010914.11	Pdhx	-0.9471940707733217	6.076828374734058	28.593351663036422	4.5787853705117084e-4	0.015480411715336153	83.19871061799525	82.90395825313766	79.26691366156292	94.54932498429811	46.28984595034648	52.20822934228578	33.728225795791744
ENSMUSG00000038147.15	Cd84	2.227670044608832	1.3533655878219621	28.55891304335506	4.5982885011604843e-4	0.015480411715336153	0.6203412633797891	1.3055741457187033	1.1665267265341277	0.7356679548845928	5.428877753378128	2.197084875004136	5.887471366721044
ENSMUSG00000024352.13	Spata24	1.299478862730204	1.5225931253681262	28.555686793966824	4.600120775604272e-4	0.015480411715336153	1.7515518024841106	1.61478907496787	1.7924678968695136	1.7272204158160005	4.418182426951349	3.295627312506204	5.014329426741228
ENSMUSG00000023367.15	Tmem176a	1.291759811786942	3.071325256229941	28.54407479753849	4.6067229361831567e-4	0.015480411715336153	4.59782348152079	4.225937366405277	5.747278018533995	5.9813003288442985	12.821392140956856	8.760875939078993	16.190546258482872
ENSMUSG00000031812.17	Map1lc3b	1.1339036308114951	7.783338274690406	28.533022956414378	4.6130173768819325e-4	0.015480411715336153	143.40830382838655	148.21702275343387	144.8769290612629	146.14203851598717	239.3615303071878	275.8440060567693	443.75568081031327
ENSMUSG00000074405.9	Zfp865	1.0436091049125547	3.599960172924934	28.506448861993587	4.628195422143756e-4	0.015480411715336153	8.538815037110039	8.417517518449536	9.27531006951526	6.908881663264002	16.142248213501986	13.621926225025643	21.47929172350347
ENSMUSG00000006127.10	Inpp5k	0.6740448275544817	5.3169984742719505	28.50223171796969	4.6306096944720806e-4	0.015480411715336153	30.72513786857544	34.975644219516845	30.415050504023966	30.706140725617786	50.10161118144177	49.022456273529784	52.637985524497466
ENSMUSG00000045969.9	Ing1	1.1783581537239443	4.207213210960585	28.482100996290985	4.642155571671602e-4	0.01548740334410438	10.983689428077444	11.750167311468331	14.254387560819465	10.747149253966226	25.498399235281315	19.306883339098846	36.247863965447785
ENSMUSG00000126121.1	Gm53889	-5.4556600135415065	-0.29180674510513727	28.465590446673474	4.6516513999171177e-4	0.01548754097195982	1.4231358395183398	0.37792935797120364	2.3330534530682554	1.1514802772106671	0	0	0.07484073771255564
ENSMUSG00000041375.20	Ccdc9	0.966249404968934	4.177816543389374	28.444910093091636	4.663578966026585e-4	0.015495758020787322	11.23912406593971	12.987027028464997	13.969868847030652	12.986138681875856	21.080216808329965	22.025775871916466	31.907101178119557
ENSMUSG00000051495.9	Irf2bp2	0.9263512934136175	4.0312990756684135	28.425815505848195	4.6746251488510377e-4	0.015501019142374263	9.779497563869617	14.636173317793885	11.921334107751209	10.65119256419867	24.22781082491622	22.684901334417706	20.082264619535763
ENSMUSG00000099411.4	2310015D24Rik	-1.5509241327477705	4.069052298793002	28.38061054028595	4.700903923769347e-4	0.015515977925397653	21.201074942568088	21.335830118192494	20.115473064868983	30.642169599106083	4.678075510889664	8.321458964078165	10.851906968320568
ENSMUSG00000022018.8	Rgcc	1.9915432084210904	5.704312991165163	28.37934280481309	4.701643490335339e-4	0.015515977925397653	29.374983354160605	19.068253970365273	27.740574594409136	15.321084799553041	139.85135616813974	43.639598329769655	89.45962847907485
ENSMUSG00000022094.16	Slc39a14	3.404051115501135	6.074302113845943	28.369223318898168	4.707552059656085e-4	0.015515977925397653	14.194867732631646	11.612738454024257	15.164847444943662	11.706716151641782	116.72087169762975	22.90460982191812	278.7318541541281
ENSMUSG00000139678.1	Gm73848	-0.9276400462888567	6.742058844092057	28.34527281318577	4.7215725035345163e-4	0.01552868720786959	140.41606949914288	119.59746319070544	139.24345852824442	137.88976319597737	81.11551919808065	76.07406379701821	54.60879161759477
ENSMUSG00000021025.9	Nfkbia	1.0598856473112275	4.415873515724428	28.317679072502973	4.737789023876575e-4	0.01552868720786959	12.662259905458049	18.071894753895737	16.445181656993313	10.907077070245485	32.57326652026877	26.090382890674118	32.18151721639893
ENSMUSG00000044056.4	Efcab9	-2.2030836081973058	-0.4758710575625064	28.314185274411606	4.7398471423812925e-4	0.01552868720786959	0.7298132510350461	1.202502502635648	1.1665267265341277	0.927581334419704	0.23101607461183524	0.1922449265628619	0.22452221313766693
ENSMUSG00000046034.9	Otulin	1.5210591384382366	4.381556254756009	28.29416307676313	4.751662879082867e-4	0.015536325273903482	11.385086716146718	11.887596168912404	12.092045336024496	10.747149253966226	49.58182501356514	18.180877340659226	31.532897489556778
ENSMUSG00000030269.15	Mtmr14	1.0972395203805136	4.670158740437342	28.1980203007498	4.8089040606753635e-4	0.015614341057696782	19.558995127739234	16.903749465621107	14.482002531850513	17.304189721415856	31.244924091250716	29.111374593804804	49.12047085200735
ENSMUSG00000018900.8	Slc22a5	-0.9671150029728257	3.4395384410340877	28.19356400225329	4.811577625844536e-4	0.015614341057696782	13.538035806700105	13.193170314631107	13.62844639048408	14.265561212109931	6.670589154416742	8.623558134391233	5.662949153583377
ENSMUSG00000039936.19	Pik3cd	-1.5399754843488114	3.6696599589952164	28.1909456694515	4.8131493475073395e-4	0.015614341057696782	18.39129392608316	17.900108682090643	17.981582711452898	16.2806516972286	3.927273268401199	9.447464962517785	4.814754126174413
ENSMUSG00000140143.1	Gm73647	1.320269879184069	2.9820186474635206	28.190109646240966	4.8136513241785444e-4	0.015614341057696782	4.889748781934808	3.298292578657777	4.324684449589937	6.557040467449632	10.366846348206106	14.143733882839125	11.226110656883346
ENSMUSG00000032942.15	Ucp3	-1.1314889525750444	5.978665489444723	28.16700531352803	4.82754931312298e-4	0.015628475355388843	92.86873619420962	85.20589161532591	79.26691366156292	71.26383493403794	25.556153253934273	43.52974408601945	43.38268096071142
ENSMUSG00000029416.18	Slc15a4	2.208119720221251	5.037434422018171	28.124211198606474	4.853421169971607e-4	0.015681241062190314	14.41381170794216	10.478950380110646	10.441836796049389	16.024767191181784	43.05562090578079	27.243852450051286	107.64592774322587
ENSMUSG00000070319.7	Eif3g	1.0750839943431871	5.679102513416743	28.07494233489929	4.883417727912894e-4	0.015700248173333445	34.26473213609541	34.013642217408325	34.71128308223502	35.82383084655409	67.54332481463533	52.78496412197437	99.01429599371112
ENSMUSG00000050043.17	Tmx2	-1.2333149427447576	5.24849652861169	28.048373900106302	4.899687577172102e-4	0.015700248173333445	55.68475105397402	42.67166023638499	44.470274965191265	58.66152301123231	19.86738241661783	28.89166610630439	15.51697961906987
ENSMUSG00000024033.11	Rsph1	-3.56230710147817	-1.1189721030603286	28.029783821877437	4.911111102985997e-4	0.015700248173333445	1.0582292140008167	0.3092149292491666	0.6259411703353857	0.7356679548845928	0.08663102797943821	0.0274635609375517	0.04989382514170376
ENSMUSG00000112149.2	Gm47611	-1.9189394901389853	3.377055349391374	28.020446183980383	4.916861329484198e-4	0.015700248173333445	17.880424650358627	15.94174746351259	11.779074750856802	14.841301350715264	3.1187170072597756	6.646181746887511	2.2202752188058175
ENSMUSG00000030706.18	Mrpl48	-0.9062214956515144	5.2883901884594104	28.019619767057215	4.917370643128486e-4	0.015700248173333445	53.020932687696096	44.389520954435916	45.86441666275644	51.84859803773587	23.996794750304385	32.13236629693549	21.953283062349655
ENSMUSG00000069255.14	Dusp22	-0.7742543567996997	5.045393081865538	28.013000876158056	4.921452136929009e-4	0.015700248173333445	38.64361164230569	34.700786504628695	43.64517069520371	43.43639490144683	22.66845232128633	25.705893037548392	21.978229974920506
ENSMUSG00000030048.6	Gkn3	-3.315662448664299	-0.4706644212262513	27.998791359187184	4.930228339575527e-4	0.015700248173333445	1.0947198765525692	1.3055741457187033	1.4510454403229396	0.5437545753494817	0.028877009326479405	0.1647813656253102	0.1247345628542594
ENSMUSG00000105263.2	Gm42427	-0.8657644093578141	5.891953463067512	27.98949664794928	4.935979371996046e-4	0.015700248173333445	58.93242002107997	80.70509653403248	81.79913021428335	72.76715640706298	42.16043361665993	43.007936428205966	35.923554102026706
ENSMUSG00000057421.13	Las1l	0.8680337820520355	5.846355433293696	27.97224085490528	4.946678030696722e-4	0.015703785430395932	39.993766156720525	42.56858859330193	41.027598528346644	46.21913890470594	71.96150724158667	64.56683176418404	95.92087883492549
ENSMUSG00000027649.16	Ctnnbl1	0.925276105023283	3.3209263887544282	27.92081492979146	4.978730906658136e-4	0.015737766629265862	8.319871061799525	7.62730158814611	6.799997259552598	5.917329202332595	14.236365597954347	12.1114303734603	14.46920929109409
ENSMUSG00000025794.10	Rpl14	0.7096805972905821	7.450853876400678	27.908962610127865	4.986154225631698e-4	0.015737766629265862	128.15520688175408	137.80678680204525	139.44262162789659	144.41481810017115	211.52409331646163	219.62609681760094	243.2573444783767
ENSMUSG00000057531.16	Dtnbp1	0.8456105928313257	5.329692864240812	27.867202986912147	5.012417100425402e-4	0.015737766629265862	29.046567391194834	31.3681367116099	31.297058516769283	27.98736784887038	57.86952669026473	42.04671179539165	61.41929874943733
ENSMUSG00000030738.12	Eif3c	0.9963679062162719	7.589269450219298	27.856659904440164	5.019074431674337e-4	0.015737766629265862	137.13190986948516	137.70371515896218	125.47275278086595	139.5210269220258	261.1636723486797	201.99449069569275	344.54180951603536
ENSMUSG00000033486.15	Catsper2	1.21691186615088	1.9400308919221043	27.828145988929712	5.037133515266288e-4	0.015737766629265862	2.5543463786226615	2.473719433993333	2.5322165527204237	2.047076048374519	5.573262800010525	4.449096871883375	6.735666394130008
ENSMUSG00000019947.11	Arid5b	1.0557385325364996	4.272483110682273	27.813243123120063	5.046603753189598e-4	0.015737766629265862	13.173129181182581	12.574740456132774	12.17740095016114	14.745344660947708	36.64492483530236	24.167933625045496	21.32961024807836
ENSMUSG00000020387.16	Jade2	0.9146510581391828	4.017221079663831	27.80537000450766	5.051615627362218e-4	0.015737766629265862	13.31909183138959	11.063023024247961	11.409200422931347	10.971048196757188	22.524067274653934	17.41189763440778	26.169311286823625
ENSMUSG00000018339.13	Gpx3	0.953125284390186	8.22691295678468	27.79493381176194	5.058268489104249e-4	0.015737766629265862	208.0332672075399	253.31574148378948	181.94971746794505	211.80839988025105	332.22999230114556	446.4201830399029	462.98975040244005
ENSMUSG00000047407.18	Tgif1	3.204129059863491	4.141395456157867	27.78882166287694	5.06216983529377e-4	0.015737766629265862	2.992234329243689	3.91672243715611	4.410040063726581	4.190108786516594	29.10802540109124	7.058135160950787	71.22343538978213
ENSMUSG00000036446.6	Lum	-1.9524971439425054	4.622383420580661	27.787829885278764	5.062803227604738e-4	0.015737766629265862	38.38817700444342	35.731502935459254	40.25939800111685	29.778559391198083	6.266311023846031	16.230964514093056	5.43842694044571
ENSMUSG00000021686.7	Ap3b1	1.2752064766993836	5.0647249224042135	27.787423637784112	5.063062702901599e-4	0.015737766629265862	20.982130967257575	21.782473904885737	21.879489090359616	18.39169887211482	48.02246650993525	31.85773068755997	70.84923170121934
ENSMUSG00000051236.14	Msrb3	-1.2597160961080691	7.487394570596807	27.731678592140153	5.098822483598469e-4	0.015815379055499304	265.031682113377	228.5098327151341	189.8877895826529	272.83685457241637	79.93156181569499	137.72975810182177	81.85082014496503
ENSMUSG00000021595.19	Nsun2	1.0967607044437009	6.227528615037089	27.710734529188965	5.112337620627979e-4	0.015815379055499304	56.01316701693979	49.3713170367836	43.75897818071923	52.10448254378268	116.48985562301792	73.16292633763773	133.1416723906365
ENSMUSG00000046805.12	Mpeg1	1.7314365454370355	3.3115348753023626	27.703531476401242	5.116995848491931e-4	0.015815379055499304	3.7950289053822397	4.672581153098517	8.023427728844489	3.230541888841038	21.28235587361532	11.974112568772542	15.990970957916057
ENSMUSG00000037553.15	Zdhhc18	1.1499914810310905	5.151274881351743	27.651285460536705	5.150939255783362e-4	0.015872034909244787	25.251538485812596	22.572689835189163	21.054384820372064	24.309028074447415	46.001075857081695	37.0758072656948	71.99678967947852
ENSMUSG00000021725.10	Parp8	-0.9774648274178829	3.8736318579884466	27.645514852285018	5.154705189987319e-4	0.015872034909244787	20.43477102898129	18.140609182617773	16.985767213192055	18.487655561882377	10.62673943214442	10.546007400019853	7.035029344980231
ENSMUSG00000130119.1	Gm74436	1.6320502900896978	4.366875147751686	27.628790081037295	5.165638913153383e-4	0.01587585948149448	8.246889736696021	7.455515516341017	10.953970480869248	16.600507329787117	36.84706390058772	41.66222194226593	22.152858362916472
ENSMUSG00000034636.10	Zyg11b	-0.9688768308866447	7.135466566989555	27.594674728122257	5.188029686312209e-4	0.01591481541038957	222.95794819120658	177.86729874699282	147.49450122811996	162.9984303518211	92.75295395665185	100.79126864081475	79.0068721118879
ENSMUSG00000109029.3	Gm44717	3.529010119332627	0.16692784970777513	27.491317838811927	5.256593660700516e-4	0.01607046295765071	0.18245331275876153	0.20614328616611105	0.19916309965216816	0.1599278162792593	4.764706538869102	0.7689797062514476	1.072717240546631
ENSMUSG00000020676.3	Ccl11	-1.1397238128666565	3.852987663715502	27.486063315172014	5.260108865935105e-4	0.01607046295765071	24.485234572225796	16.491462893288887	18.721331367303808	15.512998179088154	10.540108404164982	7.799651306264683	7.259551558117898
ENSMUSG00000026580.17	Selp	1.9170998949332716	1.875222719985713	27.469066991937428	5.271498879754527e-4	0.01607046295765071	1.1312105391043215	1.8552895754949996	1.9916309965216816	1.5672925995367413	8.518717751311424	3.103382385943342	6.9851355198385265
ENSMUSG00000065947.1	mt-Nd4l	-1.2046833403383366	11.508304317309483	27.459370367043363	5.278010543444284e-4	0.01607046295765071	3907.3836553790848	3658.6654000905	3911.449469683067	3907.196479518584	1998.1446603457423	1872.1360219910243	1135.8828231760278
ENSMUSG00000031824.16	6430548M08Rik	1.8296459332384074	5.274278396796244	27.426252874206927	5.300324528316528e-4	0.01609429495175506	16.931667424013067	16.079176320956662	21.623422247949687	19.095381263743562	114.09306384892012	41.14041428445245	41.43682178018498
ENSMUSG00000027397.15	Slc20a1	1.7382423436484327	4.8984983716110095	27.408330314855295	5.312448542172799e-4	0.01609429495175506	15.289587609184215	16.938106679982127	13.486187033589673	13.753792200016301	57.551879587673454	21.778603823478498	69.45220459725164
ENSMUSG00000108371.3	Gm38832	2.5416097961396873	-0.3496316678729342	27.394077089302492	5.322114589501096e-4	0.01609429495175506	0.36490662551752306	0.13742885744407404	0.19916309965216816	0.22389894279096303	2.021390652853558	1.2083966812522748	0.848195027408964
ENSMUSG00000035828.12	Pim3	1.2883590546401817	4.429509822413452	27.371041428755483	5.337782091960603e-4	0.01609429495175506	13.246110506286087	12.643454884854812	17.583256512148562	9.595668976755558	27.837436990726147	25.980528646923908	43.43257478585313
ENSMUSG00000047003.16	Zfp41	-1.1814583013917679	1.5703692959682711	27.361003095959845	5.34462721753362e-4	0.01609429495175506	3.7950289053822397	3.6075075079069436	4.239328835453294	3.710325337678816	1.6171125222828466	1.7576679000033089	1.696390054817928
ENSMUSG00000002266.18	Zim1	2.0563710965371964	3.988892360615711	27.360768186421094	5.344787530526068e-4	0.01609429495175506	7.407604498005718	5.0848677254307395	6.287863574732738	8.06036194047467	13.08128522489517	21.943385189103807	48.69637333830287
ENSMUSG00000046618.8	Olfml2a	-1.5295642517571608	2.5930859854187984	27.332791501208558	5.36392222124665e-4	0.016122277047016766	7.8819831111784975	7.730373231229165	11.039326095005892	6.589026030705484	3.0898399979332964	3.680117165631928	1.8710184428138912
ENSMUSG00000110051.2	Gm45322	1.0013149923015625	3.1999386582881084	27.31427324713013	5.376633890371082e-4	0.016130886402595	5.54658070786635	6.974514515286757	5.292048076471897	7.708520744660299	14.351873635260263	11.726940520334576	12.248934072288273
ENSMUSG00000043631.9	Ecm2	-1.45059618034126	3.8287178564030997	27.298354408323988	5.387590672124671e-4	0.01613420892140297	23.390514695673225	16.697606179454997	21.281999791403113	16.408593950252005	7.421391396905207	9.612246328143096	4.315815874757376
ENSMUSG00000024843.16	Chka	1.487814630452766	1.7781393565932784	27.266653742116098	5.409491373759951e-4	0.01615140349386562	2.408383728415652	2.061432861661111	1.4794973117018206	1.631263726048445	6.064171958560675	3.70758072656948	6.161887405000415
ENSMUSG00000004939.8	Nmrk2	-2.760200103057351	6.291300849574113	27.256085365063957	5.416816822936505e-4	0.01615140349386562	90.53333379089746	82.14809953719526	148.00663491293983	172.59409932857665	31.360432128556635	6.096910528136478	17.163475848746096
ENSMUSG00000017009.4	Sdc4	1.8631378235952407	4.813823990232149	27.24730540373727	5.422911862295398e-4	0.01615140349386562	13.246110506286087	15.46074646245833	10.783259252595961	13.178052061410968	76.4085666778645	21.36665040941522	45.927266042938314
ENSMUSG00000018974.8	Sart3	0.835478834597265	3.2600991083032116	27.213493106889107	5.446462799873882e-4	0.01615793092485851	6.604809921867167	6.527870728593517	7.881168371950083	7.452636238613484	12.965777187589252	11.507232032834162	13.645961176255978
ENSMUSG00000020256.15	Aldh1l2	-2.2331515663742234	2.3099887586563623	27.20552457104505	5.452031243156967e-4	0.01615793092485851	11.932446654423003	4.638223938737499	6.08870047508057	7.0368239162874096	1.4727274756504496	2.361866240629446	0.8980888525506677
ENSMUSG00000020593.17	Lpin1	0.9429137811723788	8.708929556167273	27.201716276742182	5.454694952351356e-4	0.01615793092485851	251.42066498157337	325.08796228395715	267.30533160458856	355.58350671530513	500.8139727491323	579.0966459292151	649.3930811318453
ENSMUSG00000104111.3	Gm37294	1.546370291721463	1.9598825750171096	27.18436220115154	5.466853418831407e-4	0.016164715858100594	1.824533127587615	1.752217932411944	2.418409067204899	2.3669316809330376	8.865241863229178	4.366706189070721	5.1390639895954875
ENSMUSG00000059436.14	Max	0.8190377137321878	4.286702792338226	27.15228981301015	5.489411049349463e-4	0.016198592999343762	14.08539574497639	14.361315602905737	15.534721772869117	14.6174024079243	23.592516619733672	22.49265640785484	31.45805675184422
ENSMUSG00000049723.15	Mmp12	3.8277833275271136	1.864580323453538	27.13999604874989	5.498087850335835e-4	0.016198592999343762	0.4013972880692753	0.8589303590254628	0.4836818134409798	0.38382675907022235	9.500536068411725	0.9612246328143095	12.298827897429977
ENSMUSG00000038582.16	Pptc7	-1.1992975205707874	7.108419388028679	27.099533334458446	5.526764670101839e-4	0.016205315929476535	160.55891522771014	171.82042901945357	181.1246131979575	214.33525937746333	93.33049414318144	92.44234611579903	51.96441888508447
ENSMUSG00000075225.17	Ccdc162	1.6033424240096852	2.3692073045598843	27.09948729980065	5.526797399905889e-4	0.016205315929476535	4.196426193451515	2.2675761478272216	2.2476978389316122	2.1750183013979267	10.395723357532585	5.932129162511167	8.457003361518789
ENSMUSG00000014418.17	Hps5	-1.0407092497992658	4.268421208310131	27.083562893320032	5.538133599634508e-4	0.016205315929476535	20.14284572856727	27.348342631370734	22.22091154690619	28.882963620034232	12.214974945100789	14.253588126589333	9.479826776923716
ENSMUSG00000003814.9	Calr	1.0941096915428985	7.203802581103047	27.076358039577066	5.54327190258314e-4	0.016205315929476535	105.89590272518518	98.46777635867905	95.1715097623575	97.01221335499869	243.6930817061597	138.60859205182342	252.61243669244615
ENSMUSG00000066315.10	Gm12918	0.9737778465064251	5.5033797209534505	27.05095192555699	5.56143742848315e-4	0.016205315929476535	31.272497806851725	27.107842130843604	41.90960654109196	27.891411159102823	56.5123072519202	59.54100011261209	72.795090881745793
ENSMUSG00000027829.16	Ccnl1	1.065449281685231	4.835654483692354	27.038633242771	5.57027156495367e-4	0.016205315929476535	17.661480675048114	23.362905765492588	18.180745811105066	18.39169887211482	49.89947211615641	28.671957618803976	43.232999485286314
ENSMUSG00000003051.14	Elf3	2.8446043811316053	0.6829721980743997	27.02912426852256	5.577102503795418e-4	0.016205315929476535	0.43788795062102764	0.6184298584983332	0.19916309965216816	0.41581232232607424	2.339037755444832	1.3182509250024816	5.338639290162303
ENSMUSG00000044786.7	Zfp36	1.471567999136852	3.737685967893533	27.02577389774194	5.579511741789125e-4	0.016205315929476535	8.100927086489012	8.280088661005461	8.649368899179875	5.117690120936298	30.782891942027046	16.368282318780814	15.591820356782426
ENSMUSG00000039703.17	Nploc4	1.6234822869942331	7.409600626031772	26.994294804175386	5.602210500962463e-4	0.016224589591975078	97.02867172510938	84.93103390043775	89.42423174382351	87.92831339033677	245.45457927507493	145.74911789558686	439.11555507213484
ENSMUSG00000133849.1	BC062258	-1.1930593152708133	3.5739427374560733	26.98783652572453	5.606881349668603e-4	0.016224589591975078	12.881203880768563	16.250962392761757	12.20585282154002	21.174442875373934	5.80427887462236	7.3053072093887526	7.384286120972157
ENSMUSG00000071984.13	Fndc1	-1.7560913645619756	4.554086553721538	26.975438693595045	5.615861240858231e-4	0.016224589591975078	35.14050803733747	26.11148291437407	46.66106906136511	26.356104122821936	9.558290087064682	14.555687296902402	5.712842978725081
ENSMUSG00000074215.3	Gm10643	-2.0665832282441023	0.1624936901292218	26.942394860777664	5.639881313699225e-4	0.016265298556286445	1.313663851863083	1.7865751467729625	2.1907940961738497	1.0555235874431115	0.34652411191775284	0.3570262921881721	0.424097513704482
ENSMUSG00000056025.13	Clca3a1	2.8288103772083257	0.9579318657950269	26.911486352977377	5.662462999869131e-4	0.01628176616187638	0.9487572263455599	0.13742885744407404	0.7112967844720292	0.2558845060468149	3.551872147156967	3.6526536046943763	3.7919307107694857
ENSMUSG00000035279.9	Ssc5d	-2.2150645536508	2.0700325336231464	26.8968279935519	5.673211011909439e-4	0.01628176616187638	6.422356609108405	4.569509510015462	8.108783342981132	5.917329202332595	0.7508022424884645	2.361866240629446	0.9230357651215196
ENSMUSG00000030790.16	Adm	1.3532735722092735	1.7541546721848216	26.89318773519628	5.675884040313048e-4	0.01628176616187638	2.079967765449881	1.6491462893288884	2.6175721668570673	1.5672925995367413	4.937968594827979	5.822274918760961	4.440550437611635
ENSMUSG00000051527.12	Usp29	3.1355087212652077	0.774568292915166	26.872322055879923	5.691235382299282e-4	0.01628176616187638	0.839285238690303	0.2748577148881481	0.11380748551552466	0.2878700693026668	2.2524067274653934	2.4991840453172047	5.1390639895954875
ENSMUSG00000040253.16	Gbp7	-1.2557283849978051	3.860733974943258	26.853559180498348	5.70508302225707e-4	0.01628176616187638	21.967378856154888	17.281678823592312	17.440997155254156	20.43877492048934	8.201070648720151	10.738252326582716	5.2887454650205985
ENSMUSG00000097577.5	6230400D17Rik	1.1688397997588351	2.6515984328068383	26.8425661758053	5.713215376797198e-4	0.01628176616187638	4.488351493865533	4.5007950812934245	3.2435133371924527	3.966209843725631	10.395723357532585	6.756035990637718	10.153393416336716
ENSMUSG00000138318.1	Gm58744	-2.392318338146033	0.36708662708544876	26.816013884302194	5.732916657318288e-4	0.01628176616187638	1.8975144526911198	1.5117174318848146	1.337237954807415	2.8787006930266674	0.23101607461183524	0.549271218751034	0.2993629508502226
ENSMUSG00000041453.13	Rpl21	0.796764728428256	7.684660207911384	26.814619041896766	5.733953898040346e-4	0.01628176616187638	173.65906308378922	153.71417705119683	148.26270175534975	149.53250822110746	303.46849101197205	228.93624397543098	282.12463426376394
