Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Con_5	CPM_Con_6	CPM_Con_7	CPM_C26_1	CPM_C26_2	CPM_C26_3	CPM_C26_4	CPM_C26_5	CPM_C26_6	CPM_C26_7
ENSMUSG00000028991.16	Mtor	1.0807626868626026	6.411884137169551	64.26455942848541	4.865781160016882e-7	5.76669517911789e-6	55.94397550884726	60.375704552658014	66.85106501437173	56.12032421469661	45.19785598957841	49.846715761649435	47.83221379799747	99.1661932911093	93.70089577991835	119.03326077237571	129.0929732913579	159.52300986132417	84.89290303745265	122.86223236823676
ENSMUSG00000040964.17	Arhgef10l	-1.4521985571579963	5.449511254259376	64.25939580274995	4.868350862237096e-7	5.76669517911789e-6	60.423794175475	65.87690770096398	62.50131157376509	79.3004581294626	51.24868458047532	62.68528450416207	65.57099459343573	30.29439006186247	27.29790926547288	17.905591875504523	26.70140535006226	11.098202100297415	29.02814392811447	21.48901099006118
ENSMUSG00000049553.12	Polr1a	0.5941187382867583	6.080095436647341	64.2485837242766	4.873736483200003e-7	5.768677736893468e-6	53.0768915622055	54.27853772995223	63.51484635604237	56.30106599960706	48.72750600093494	49.79808481944295	51.19729416569579	73.74191403666016	80.4137206675677	81.12011623598136	85.35042712845105	81.12603797578062	84.89290303745265	82.33934309336709
ENSMUSG00000117401.3	4833419F23Rik	2.809305410101326	1.9868770049982467	64.1826045726741	4.906746871725603e-7	5.802268688797302e-6	0.680932437327417	1.1919273487996267	1.097996014133711	1.1748216019179645	0.82511298966776	0.9726188441297451	0.7210886502210674	1.8023244720348557	5.295136616555583	9.497748733963268	6.331634059974113	11.680402866214656	3.229621311207438	8.790959041388664
ENSMUSG00000048240.16	Gng7	-1.7935249091202048	1.0410472443284322	64.1769586754019	4.909583248033237e-7	5.802268688797302e-6	3.1537923413059312	2.704758214583768	4.054139129109087	4.789657300127086	2.47533896900328	2.528808994737337	2.2594111040260114	0.8819885714213124	0.9537823719261609	0.7006535951284378	1.0492422156528531	0.618588313787069	0.76895745504939	1.3463630964288944
ENSMUSG00000032519.12	Slc25a38	1.1952460041950106	4.291682652948127	64.14377112169686	4.926293239031113e-7	5.817592950439402e-6	10.930757546571694	12.056803566703916	12.880337858106996	13.148964852235679	10.268072760309902	13.130354395751558	10.47982171654618	15.032153043354542	23.482779777768236	32.96964417076594	30.53656655210372	32.14839854299267	24.452847070570602	31.098347599867406
ENSMUSG00000121135.2	Hmga2-ps1	-2.793560625128031	4.127109511311648	64.07712263419204	4.960044229865769e-7	5.853002837991186e-6	10.608210602574497	11.735900049719401	47.34052045553424	48.61954014091268	18.97759876235848	49.2145135129651	27.25715097835635	4.409942857106562	3.025792352317476	5.48845316183943	4.667318821352346	3.5295921433732764	5.844076658375363	3.9598914600849837
ENSMUSG00000030711.17	Sult1a1	1.5404985709391996	4.8619127811043965	64.05549901693573	4.971050249287752e-7	5.8615395997102395e-6	17.381696426515646	20.262764929593654	21.917689666746003	12.245255927683399	9.993035097087315	9.337140903645553	12.498869937165168	40.072959005881366	39.960192478975365	40.71575891690811	34.407908520202184	51.779480618764666	37.217540824390476	57.524023276834534
ENSMUSG00000002379.8	Ndufa11	-0.9628040964810365	6.5474241240568984	64.02230833467819	4.987997108775887e-7	5.87706315902093e-6	118.08802005230731	135.05453729091155	118.3724164467997	127.15184568450584	105.98117956177006	120.89652232532731	139.50661752943583	59.553402235534705	70.25100504945792	54.612055220288795	58.070129521476865	44.81126520169268	75.31938272208775	81.2305734845433
ENSMUSG00000075224.11	Lrrc55	-3.3912770238576737	-0.655749650235453	63.99943428683967	4.999714168328555e-7	5.886405900757126e-6	1.4335419733208778	1.1002406296611937	0.5912286229950753	0.6777816934142102	1.23766948450164	1.3130354395751558	1.3460321470793257	0.1533893167689239	0.2631123784623892	0.03892519972935766	0	0.09096886967456898	0.076895745504939	0.07919782920169968
ENSMUSG00000072704.7	Smim10l1	-0.6119510499022439	7.317014305471348	63.98596489722165	5.006628226057544e-7	5.8889641183153575e-6	164.53477998790376	188.14114767206414	204.6917954040807	215.80569118308455	206.73664352231097	174.24466592584383	194.83815328973242	127.84999552689807	119.22279649077011	134.79796666276556	128.94825022712993	120.53375231880389	126.33970986461478	124.97417448028209
ENSMUSG00000032845.17	Alpk2	0.6605250482681222	6.5156044122853265	63.98044331437733	5.009465648550867e-7	5.8889641183153575e-6	67.84237388741055	70.00281006219346	79.18240486541187	68.77224915842854	63.48786059388043	70.70938996823247	75.85852600325629	93.18400993712126	109.29030420381493	126.23442272230689	111.14731332708843	125.73717166418925	105.73165006929112	112.40811891361241
ENSMUSG00000042548.15	Asxl1	1.3590476296919132	5.111594785262581	63.85948860502232	5.072077194838652e-7	5.9580613518509054e-6	25.55288567444465	22.784149705900557	19.003777167698846	17.803065813679922	15.67714680368744	18.43112709625867	16.008168034907698	38.308981863038746	41.604644844365296	54.72883081947687	50.87015707613487	80.1981555051	35.98720889631145	45.27475902697165
ENSMUSG00000042406.9	Atf4	0.9285415481446482	7.728699360445817	63.770163325502764	5.118880433151519e-7	6.008498550725661e-6	128.94710050021297	141.3350775518942	148.90515176290253	164.1135406986941	134.90597381067877	158.43960970873547	145.70797992133703	176.47440894264693	280.01734877859775	337.2090052554254	297.2611739242704	281.4576827731164	286.05217327837306	287.38252289656754
ENSMUSG00000113529.2	Gm47484	-1.044466097190101	1.6687515230775871	63.73887026050623	5.135391486605788e-7	6.0233297428936275e-6	3.9064018772993925	4.355119159075559	3.8852166653962086	4.157061052940489	5.179875990692049	4.4740466829968275	3.605443251105337	2.0324084471882418	1.9075647438523218	2.374437183490817	2.134665197362701	1.5828583323375003	2.1530808741382916	2.164740664846458
ENSMUSG00000025575.15	Cant1	0.9196385582172617	4.6810308407766374	63.65499663381533	5.179941323978568e-7	6.066361875484517e-6	19.603686485163006	17.6038500745791	18.032473001349796	19.429741877874026	16.227222130132613	17.5557701365419	15.239006808005225	23.967080745144358	29.929033050096773	34.954829356963174	35.56569303402602	38.807319803171126	28.682113073342244	42.02764802970196
ENSMUSG00000024101.16	Washc1	0.8056725439726281	4.689835287136887	63.65300528502479	5.181004301321927e-7	6.066361875484517e-6	20.535488767821576	17.09957311931772	21.11530796410983	19.92678178637778	14.301958487574508	18.139341443019745	19.853974169420056	25.807752546371447	30.685481138176144	36.47291214640813	33.5757509008913	33.676675553525435	32.1424216210645	36.615796367585816
ENSMUSG00000142392.1	Gm68273	5.529091777734919	4.4240455476311595	63.64778818000367	5.183790342090881e-7	6.066361875484517e-6	1.5410576213199438	1.8337343827686565	1.3936103256312489	0.5422253547313682	0.82511298966776	0	0	8.589801739059737	11.412499415806133	18.41161947198617	85.56751172479302	80.72577494921251	34.83377271373737	52.112171614718385
ENSMUSG00000022564.8	Grina	0.829014949007801	7.322275283914119	63.63243347306324	5.191999841254227e-7	6.071397256052065e-6	107.87403349239607	123.22695052205371	128.33884180585954	132.07705932331578	105.66030228801039	120.75062949870785	88.54968624714708	165.00855751416987	187.33601346522113	204.51299937804512	226.52777628284528	221.89126691020866	196.0072552920895	231.3632583745653
ENSMUSG00000034593.17	Myo5a	1.8210548278773069	4.935210200032509	63.62017301458197	5.198565467948109e-7	6.074504205818163e-6	18.17014451184213	11.00240629661194	13.387105249245632	12.38081226636624	13.84356238220353	12.692675915893174	12.546942513846574	27.341645714060686	38.677519633971215	55.740886012440164	64.03995592088103	73.73936575820561	22.684244923957003	50.10582660827533
ENSMUSG00000022415.13	Syngr1	-1.3180677415553785	4.520751420647507	63.56711083513832	5.227088669008935e-7	6.1032445533484495e-6	29.81767304507426	34.88679663217369	39.105550349531406	37.86540393874054	25.440983848089267	30.49160076346751	31.34331999627573	13.920080496779843	15.589408423896561	10.354103128009138	13.676329569544084	6.968215417071984	17.109303374848928	14.361206361908208
ENSMUSG00000137576.1	Gm59260	-1.4700699428572752	2.5156859160871434	63.51834509878538	5.253457469479894e-7	6.129428118107134e-6	6.80932437327417	6.097166822705782	9.586349815705862	10.483023524806452	7.655214959695329	9.385771845852041	8.46077349592719	4.294900869529869	2.7955690211628856	2.724763981055036	3.4009920093575237	2.237834193994397	3.84478727524695	1.9007479008407921
ENSMUSG00000057411.10	Antkmt	-1.162878272448115	4.378420184950991	63.503121982768874	5.261719555504537e-7	6.134462386503827e-6	27.98990702909014	30.76089427094421	29.89927607717952	28.195718446031144	25.349304627015073	29.324458150511813	29.32427177565674	14.763721739008925	15.720964613127755	10.587654326385284	11.794929734580348	7.277509573965518	16.80172039282917	12.909246159877046
ENSMUSG00000057363.13	Uxs1	-0.9438516820489493	3.1187610492954723	63.48765774920639	5.270127453889039e-7	6.139658977577928e-6	10.285663658577299	9.58126214996623	11.444496916547529	12.83266672864238	10.909827307829271	12.838568742512635	11.729708710262697	6.595740621063728	6.413364225020737	5.799854759674291	6.910526316886032	5.967557850651725	4.075474511761767	5.5966465969201105
ENSMUSG00000020941.8	Map3k14	1.4648549051332171	4.139303232194595	63.447204723442916	5.292193228263843e-7	6.1607471880485695e-6	11.03827319457076	9.352045352120149	8.403892569715712	9.850427277619856	9.763837044401827	8.802200539374192	7.9319751524317414	13.498259875665303	19.864984573910387	33.90384896427052	29.92149352913481	33.531125362046126	18.801009775957585	30.30636930785041
ENSMUSG00000071713.7	Csf2rb	2.610145672486739	3.892379658456964	63.40236100497289	5.316775371280686e-7	6.184730991397691e-6	9.855601066581036	3.438251967691231	2.111530796410983	2.168901418925473	6.050828590896907	3.063749359008697	2.0671207973003933	35.011111552506875	24.009004534693016	18.100217874151312	18.958721413865344	26.872204101867677	23.68388961552121	30.517563519054942
ENSMUSG00000021520.5	Uqcrb	-0.774285540550078	7.787076748657304	63.37793459549274	5.330219236600338e-7	6.195732023635442e-6	229.2592000833414	265.8914855014552	250.17416875877328	271.33860459682217	306.8961925458696	289.3054751863927	338.0944318003178	151.85542360123466	167.8985865063121	151.84720414422424	161.18531278391242	143.78539540762372	170.20873267518246	193.84988660936023
ENSMUSG00000078532.10	Nkain1	-2.5070369349472643	2.7844521691394224	63.342922188475114	5.34955610488296e-7	6.2135613920766885e-6	10.67988770124054	13.15704419636511	17.52570561021116	13.420077529601363	7.242658464861449	11.136485765285581	8.55691864929	3.873080248415328	2.1377880750069123	1.128830792151372	1.4834114083367922	0.8551073749409484	3.5372042932271937	1.5311580312328603
ENSMUSG00000054277.9	Arfgap3	1.7340811211048224	3.7374710729490985	63.25870232547075	5.396393196509914e-7	6.263282051304001e-6	6.63013162660906	5.822106665290484	6.20790054144829	5.96447890204505	5.77579092767432	7.197379446560114	5.1437657049102805	10.852294161401366	14.964516525048387	22.148438646004507	22.395894189279865	34.34984518911725	12.341767153542708	24.947316198535397
ENSMUSG00000035778.18	Ggta1	0.7697644469952262	4.0942527244612625	63.19791783979767	5.430483468268466e-7	6.2981450433104654e-6	13.582810197215318	11.552526611442536	10.473192750198475	11.838586911634872	13.293487055758355	13.27624722237102	13.8929746609259	25.385931925256905	20.095207905064978	20.241103859265984	17.43912923947156	22.833186288316814	20.531164049818713	23.336960338100837
ENSMUSG00000007867.10	Ift43	1.706930798370457	3.5798915308604773	63.16055293641351	5.451559189083119e-7	6.317873330167096e-6	4.157271722630546	6.051323463136566	4.856520831745261	5.151140869947998	6.692583138416276	5.543927411539547	6.441725275308202	9.395095652096588	12.267614645808898	17.672040677128376	20.84012124882908	27.1633044848263	13.956577809146427	25.31690606814333
ENSMUSG00000028759.14	Hp1bp3	1.3111962754501898	6.898060647182744	63.14924391480473	5.457956161064656e-7	6.3197220549211e-6	70.74529638338532	69.269316309086	75.04380450444634	68.9981763895666	64.58801124677078	65.79766480537725	64.70568821317045	101.92720099294993	129.41840115618768	193.6917938532837	191.2515293772752	251.69266861559746	124.34042048148635	196.51621352581745
ENSMUSG00000029415.5	Sdad1	1.6767731762144662	5.549596037303859	63.13635411923073	5.465257587212406e-7	6.3197220549211e-6	20.678842965153663	19.758487974332272	24.367065390582745	23.677173823269744	20.44446629954561	25.14219712075391	21.776877236676235	38.424023850615434	46.89978146092088	88.36020338564188	75.72634335729039	120.60652741454355	48.13673668609181	79.77861328251214
ENSMUSG00000040321.4	Zfp770	-0.7632930531637419	4.478745517502215	63.13618428131296	5.465353865139925e-7	6.3197220549211e-6	24.08350515179075	27.46017238196063	25.00052462950604	27.33719496770648	31.76685010220876	27.038803866806912	33.31429564021332	19.518790558845566	15.12896176158738	17.983442274963238	16.71551391833166	14.154756121362933	16.87861613833411	15.153184653925205
ENSMUSG00000029518.16	Rab35	0.7186186940851805	5.329331832204048	63.06836118782725	5.503954267685138e-7	6.359624778743103e-6	31.394569215727227	30.66920755180578	33.10880288772422	34.476495471669494	28.649756585686113	29.56761286154425	24.372796377472078	41.33842086922499	48.97179144131219	51.10878724464661	56.297271984684116	52.834719506989664	45.90676006644858	52.82495207753368
ENSMUSG00000115575.3	Gm49024	-2.832367230596775	-0.4182044280751007	63.023454458261455	5.529680715078233e-7	6.384603862780893e-6	1.2185106773227463	1.6045175849225743	0.8023817026361736	1.3103779406008065	1.0084714318161512	1.2644044973686686	1.5863950304863483	0.2684313043456168	0.16444523653899326	0.19462599864678828	0.18090383028497467	0.09096886967456898	0.3460308547722255	0.02639927640056656
ENSMUSG00000041263.15	Rusc1	0.8808825245533022	4.480368103607677	62.937473436230796	5.579315913112361e-7	6.437130557214492e-6	15.518091861198503	16.82451296190242	15.878711589010592	13.73637565319466	15.26459030885356	18.479758038465157	13.79682950756309	20.0556531675368	31.7379306520257	30.789832985921908	26.48432075372029	28.72796904322888	29.10503967361941	34.68864919034446
ENSMUSG00000058258.16	Idi1	-1.540229117728899	2.8683571188605153	62.9069381194974	5.597063659669259e-7	6.4508411240169735e-6	9.56889267191686	9.856322307381529	8.7839681130696885	10.483023524806452	12.835090950387379	12.011842725002351	12.210434477076742	6.058878012372494	4.0782418661670325	2.607988381866963	3.5457150735855034	2.1832528721896556	4.6137447302963395	3.0623160624657206
ENSMUSG00000062184.12	Hs6st2	-2.0684894479620914	1.2992441030685498	62.90275293819436	5.599501110802971e-7	6.4508411240169735e-6	3.7630476799673045	3.438251967691231	4.349753440606625	3.6600211444367354	4.354763001024289	4.182261029757904	3.7496609811495505	1.648935155265932	1.0853385611573556	0.8563543940458684	0.9045191514248733	0.3820692526331897	1.2687798008314934	0.5015862516107646
ENSMUSG00000020869.9	Lrrc59	1.251329821198273	5.912279881110345	62.891317669704925	5.606167098425174e-7	6.4537365093796765e-6	34.369168810368045	33.2364356876819	33.31995596736531	40.12467625012125	33.783792965841066	38.17528963209249	35.95828735769056	50.15830658343811	67.25810174444824	100.03776330444919	110.74932490046149	100.32046947711467	62.554688968267875	101.47881848377786
ENSMUSG00000044807.14	Zfp354c	-1.5124743532331135	1.6713395024547584	62.8840003766049	5.610437262682966e-7	6.453871613571871e-6	5.69832934395049	4.080059001660261	3.336218658329353	4.247431945395717	5.4090740433775375	5.30077270050711	4.566894784733427	2.5692710558794754	1.4800071288509393	1.0899055924220145	1.4834114083367922	1.6010521062724141	1.9608415103759445	1.267165267227195
ENSMUSG00000055782.10	Abcd2	-2.555016815920024	5.003895612549524	62.830697145524915	5.641654007295006e-7	6.484981133681337e-6	53.327761407536656	60.467391271796444	56.673486575670786	54.1773500269092	51.38620341208661	54.077607733613824	53.36056011635899	20.630863105420264	10.98494180080475	5.254901963463284	7.163791679284997	3.038360247130604	13.418307590611855	5.174258174511046
ENSMUSG00000034875.6	Nudt19	-0.8250084092028508	5.323580850655521	62.82329037873003	5.646007161333862e-7	6.48518827008792e-6	47.8444633595843	50.794442402691786	55.23764563411132	61.22627963841699	49.5067793800656	48.72820409090023	44.56327858366197	26.843130434561683	30.48814685432935	25.223529424623763	30.608928084217712	22.37834193994397	35.64117804153923	30.91355266506344
ENSMUSG00000059811.14	Atl2	-0.9186824560243757	7.27818792311347	62.785213111157546	5.668445837349515e-7	6.506153379486619e-6	165.35906662256326	175.4883804309604	254.90399774273388	241.96806454887306	186.84225254921054	193.84293563505818	202.48169298207574	111.0538653407009	91.66177484683485	108.289905647073	112.59454396936823	129.6670268341306	112.15244481895353	86.16723817144924
ENSMUSG00000028063.16	Lmna	0.6509629911884433	6.541194496298255	62.71033563089421	5.712863464194584e-7	6.552296021922364e-6	65.83541512476131	71.46979756840838	73.01673493989179	75.4596952001154	74.44352751224679	76.39921020639147	70.18596195485055	99.1661932911093	110.1454194338177	112.22135081973813	109.66390191875163	125.64620279451468	101.84841492129169	136.98584524253988
ENSMUSG00000071528.5	Atp5mk	-0.973644899884189	7.1185484233607115	62.66249556735038	5.7414470727063e-7	6.580223374404765e-6	162.2769513799234	175.9468140266526	160.77195483873226	172.87951726685122	185.14618695933794	176.3357964407228	255.31345475493927	104.34308273206048	99.02892144378174	85.98576620215107	90.59663820671531	66.84392543687329	108.7690320167362	100.71323946816142
ENSMUSG00000023473.14	Celsr3	3.6191780024048303	0.3585180276835217	62.6367983428318	5.756867029004087e-7	6.593033934985447e-6	0.0716770986660439	0.22921679784608207	0.16892246371287864	0.22592723113807006	0.2291980526854889	0.14589282661946176	0.14421773004421348	0.6135572670756956	1.3813399869275433	3.4643427759128316	4.305511160782397	1.2189828536392242	1.1534361825740849	3.0095175096645876
ENSMUSG00000029131.15	Dnajb6	0.9761818778114651	7.168061509684053	62.623985363462886	5.764573004726032e-7	6.593843291283918e-6	87.73276876723773	91.31997226187909	115.50073456368077	106.05024229621009	91.03746652667618	95.94884897339935	90.47258931440325	146.25671353916894	145.69847957354804	217.7864924857561	204.52987052019236	249.45483442160304	167.36359009149973	202.7200434799506
ENSMUSG00000085213.4	Gm13091	1.2738092622490829	1.2559470574054692	62.62151597153502	5.766059476774239e-7	6.593843291283918e-6	1.1468335786567023	1.329457427507276	1.3513797097030291	1.6718615104217185	1.1001506528903466	1.4589282661946177	1.2979595703979214	2.530923726687244	3.6177952038578516	3.6978939742889776	3.5095343075285084	3.9662427178112076	2.768246838177804	2.53433053445439
ENSMUSG00000025172.4	Ankrd2	2.2975957701711827	8.221512877826816	62.59892342400467	5.779679269629707e-7	6.604558494802594e-6	119.12733798296496	89.80714139609495	87.12176065991716	132.167430215771	86.6368639151148	74.16218686489306	116.91250648917573	202.01373018467277	393.84634151088886	434.24952818071404	372.5533480888768	817.8101383743751	317.31029382613076	932.6864352320165
ENSMUSG00000070348.6	Ccnd1	-2.339926168626693	2.719369017001188	62.5801751687677	5.791008997143376e-7	6.612642970213461e-6	7.848642303931807	12.744453960242161	7.3903577874384405	9.172645584205645	11.55158185534864	13.665294760022919	14.469845581102753	4.486637515491024	2.7626799738550867	1.479157589715591	1.085422981709848	1.146207757899569	2.691351092672865	1.6367551368351265
ENSMUSG00000021180.10	Rps6ka5	-1.2563690477398464	3.0255379492639216	62.52585151360003	5.823978382724152e-7	6.645407345515129e-6	15.768961706529657	10.314755903073692	10.388731518342036	14.549713685291714	10.084714318161511	9.434402788058527	9.374152452873876	5.867141366411339	4.63735567039961	3.4643427759128316	5.246211078264265	5.640069919823277	4.921327712316096	3.669499419678752
ENSMUSG00000020720.14	Psmd12	1.0036466704511204	7.142213124491045	62.51297123400646	5.831826403386276e-7	6.649480127294652e-6	81.81940812728911	86.46057614754216	101.8180150029376	100.85391598003449	94.01704121158754	92.54468301894525	100.13517722736556	122.5580640983702	154.80874567780825	202.83921578968275	219.94287686047218	218.652775149794	171.59285609427135	228.08974810089506
ENSMUSG00000002307.17	Daxx	1.5493150044952426	4.723130265612979	62.398619662512395	5.902024786781954e-7	6.724587038957358e-6	13.296101802551142	15.44921217482593	15.371944197871956	12.38081226636624	11.780779908034129	10.893331054253146	14.565990734465561	21.781282981187193	27.56102164393527	44.91968048767874	43.959630759248846	58.8204711315763	27.41333327251075	49.709837462266826
ENSMUSG00000024018.19	Ccdc167	-1.150284043557236	3.2509674905414476	62.35343266525272	5.930025563290989e-7	6.748838495804177e-6	12.292622421226527	10.910719577473506	13.513797097030292	12.877852174869995	13.660203940055139	13.130354395751558	15.09478907796101	8.014591801176273	6.972478029253314	4.865649966169707	5.246211078264265	4.057211587485776	7.189752204711796	4.963063963306513
ENSMUSG00000020459.15	Mtif2	-0.8682279057748713	4.362503339198977	62.35026350749823	5.931994971538837e-7	6.748838495804177e-6	24.011828053124706	24.572040729099996	26.09852064363975	29.641652725314795	29.658228017502264	28.20594647976261	23.411344843843988	15.37727900608462	13.879177963891031	15.570079891743063	16.4260677898757	11.007233230622846	17.6475735933835	11.906073656655519
ENSMUSG00000022307.17	Oxr1	-0.7418707757316645	5.480831171214326	62.333763121760526	5.942260678934259e-7	6.755572290513337e-6	50.71154730622606	53.40751389813712	57.687021357948055	56.57217867697275	58.49134304533676	54.90433375112411	59.03312416476472	41.87528347791622	35.12550252472896	29.622076994041176	33.75665473117627	31.7845230642944	35.602730168786756	25.976887978157492
ENSMUSG00000024096.18	Ralbp1	0.881686968363231	5.356710377001788	62.310891086267354	5.956523530056483e-7	6.764579382840822e-6	29.78183449574124	27.551859101099062	30.532735316102816	30.454990757411846	27.641285153869962	27.379220462252324	27.978239628577416	39.881222359920216	47.886452880154835	57.84284679782548	56.731441177368055	73.10258367048363	48.44431966811157	46.96431271660791
ENSMUSG00000021192.17	Golga5	1.2496352525719923	5.193336887933859	62.30710397289137	5.958888858573506e-7	6.764579382840822e-6	23.402572714463332	23.150896582454287	21.28423042782271	22.95420668362792	20.398626689008513	20.57088855334411	19.421320979287415	32.480187825819634	41.30864341859511	52.54901963463284	60.27715625095356	79.63414851311768	39.639756807796054	53.43213543474671
ENSMUSG00000021536.8	Adcy2	0.9245873912088578	5.25074057554107	62.29178182409651	5.96846943550312e-7	6.77050974431781e-6	23.54592691179542	22.37155946977761	25.549522636572895	31.042401558370827	26.03689878507154	27.087434809013402	27.8340218985332	36.660046707772814	42.26242579052127	57.49252000026126	57.093248837938006	57.72884469548147	41.94662917294422	54.93689418957901
ENSMUSG00000070871.11	Ccnyl1	-0.7319584120355169	4.490804668017299	62.24721388430722	5.996435236151923e-7	6.797272064554123e-6	22.25573913580663	29.11053332645242	30.194890388677056	31.449070574419355	26.082738395608636	29.081303439479377	27.882094475214608	19.173664596115486	16.77341412697731	14.48017429932105	18.92254064780835	15.228188783522848	17.45533422962115	16.0243607751439
ENSMUSG00000079434.9	Neu2	-1.0823338005020788	3.169664199032819	62.24002745693976	6.000958394150968e-7	6.7974412830539495e-6	10.644049151907518	14.578188343010819	13.59825832888673	11.251176110675889	10.863987697292174	13.324878164577507	10.91247490667882	6.8641719254093445	5.163580427324389	4.82672476644035	4.775861119523331	4.493862161923707	7.612678804988961	6.52062127093994
ENSMUSG00000029598.13	Plbd2	0.8752151348595627	5.701029746673094	62.19527915265523	6.029209500952094e-7	6.82446794277469e-6	41.93110271963568	43.8720951077401	39.99239328402402	37.639476707602476	30.208303343947435	33.40945729585675	29.372344352338146	55.48858534115822	79.19682591717915	62.35816996643097	71.81882062313494	69.59118530104527	59.13282829329809	72.83560358916313
ENSMUSG00000028010.17	Gar1	0.9588046169080695	3.256550120507523	62.164647177589146	6.048634645256179e-7	6.841472417898564e-6	6.80932437327417	6.830660575813245	5.954516845878972	6.506704256776418	5.77579092767432	5.30077270050711	7.787757422387528	9.89361093159559	10.228493712725381	14.830501096885268	12.265279693321283	13.390617616096554	11.765049062255667	15.021188271922371
ENSMUSG00000052488.8	Cherp	0.9347747007339359	5.053338548499514	62.09639922457703	6.092167175021061e-7	6.883811722024419e-6	22.040707839808498	24.067763773838614	24.367065390582745	24.30977007045634	21.361258510287566	21.93255493512575	21.103861163136575	28.87553888174992	41.30864341859511	47.87799566710992	47.432984300720356	53.0166572463388	35.64117804153923	50.026628779073626
ENSMUSG00000002228.8	Ppm1j	-1.3389874969994455	5.164587417274662	62.09209212781214	6.094926278557107e-7	6.883811722024419e-6	44.045577130283974	46.301793164908574	50.84566157757647	58.74108009589822	48.36078911663816	57.96808311013281	53.21634238631478	24.618985341412284	23.022333115459055	15.025127095532056	20.55067512037312	10.516001334380174	28.143842854807673	20.40664065763795
ENSMUSG00000029578.16	Wipi2	0.8491273704764682	5.806208203793043	62.072680330439084	6.107378808296259e-7	6.8928666710045134e-6	37.80966954633816	44.880649018262865	43.919840565348444	37.7298476000577	38.82615012492182	40.50957485800388	35.47756159087652	51.692199751127355	71.07323123215289	78.47320265438503	75.97960871968935	90.51402532619613	63.092959186802446	71.93802819154388
ENSMUSG00000063052.10	Lrrc40	-0.8755000916153731	2.8080961096413586	62.05153179094274	6.12097799052089e-7	6.903201665506905e-6	8.493736191926201	8.526864879874251	8.910659960854348	10.483023524806452	9.809676654938924	7.44053415759255	9.374152452873876	5.867141366411339	5.130691380016589	4.281771970229342	4.558776523181361	5.65826369375819	4.383057493781522	4.435078435295182
ENSMUSG00000092283.2	Gm20412	3.2262845882693103	0.8480378971430994	62.025490303468416	6.137770254224403e-7	6.9171201973097495e-6	0.3225469439971975	0.27506015741529843	0.25338369556931795	0.4518544622761401	0.32087727375968444	0.43767847985838526	0.19229030672561798	1.7256298136503938	1.21689475038855	7.901815545059605	3.220088179072549	2.1650590982547415	1.7301542738611273	3.4319059320736525
ENSMUSG00000006587.7	Snai3	1.7621859507357567	4.755996656784836	61.99177977283575	6.159584643236977e-7	6.936674271054047e-6	13.833680042546472	15.632585613102796	10.937729525408892	12.516368605049083	11.96413835018252	13.227616280164533	7.5954671156619105	18.40671801227087	42.95309578398504	45.698184482265894	39.437035002124475	44.72029633201811	31.027433311242884	68.45332370666908
ENSMUSG00000055493.5	Epm2a	-0.9862410108478817	6.318489376978385	61.95924712068583	6.180719442148462e-7	6.954435819681194e-6	99.98955263913123	109.74900280870409	116.26088565038873	115.17770243418812	97.73004966509247	103.58390689981785	99.5583063071887	64.15508173860242	62.587857026740835	46.63238927577047	51.91939929178773	35.386890303407334	67.20688157131669	46.85871561100564
ENSMUSG00000021704.9	Mtx3	-0.8356880851089358	4.09454544047338	61.9537384180727	6.184306224052127e-7	6.954435819681194e-6	24.011828053124706	24.66372744823843	22.38222644195642	19.971967232605394	21.361258510287566	18.62565086508462	21.776877236676235	16.335962235890396	11.872946078115314	12.183587515288947	12.265279693321283	10.370451142900864	12.457110771800117	10.242919243419825
ENSMUSG00000024493.10	Lars1	0.6459294722813985	5.988601046806346	61.939739079434936	6.193431887804246e-7	6.9596406166632516e-6	50.53235455956094	50.61106896441492	54.815339474829116	51.466223253252366	47.398157295359105	42.3575506618504	48.889810484988374	69.79213912986037	88.01109059566919	75.78736387305936	79.77858915567383	67.28057601131121	85.39272538323475	75.58112833482205
ENSMUSG00000007950.10	Abhd8	-1.624913628580448	4.351616671676011	61.9295343904727	6.200093490003578e-7	6.9596406166632516e-6	30.641959679733766	34.107459519497006	36.82509708940754	33.57278654711721	26.266096837757026	28.984041555066405	24.997739874330335	15.300584347700159	13.089840828503863	7.045461151013736	8.50248002339381	5.458132180474139	13.418307590611855	7.259801010155804
ENSMUSG00000116506.2	5730414N17Rik	-1.8834556090804655	-0.16121998736514975	61.9260508517963	6.202369380399333e-7	6.9596406166632516e-6	1.254349226655768	1.008553910522761	0.8446123185643932	1.4459342792836485	1.6960655898726178	1.750713919433541	1.4421773004421348	0.5368626086912336	0.3946685676935838	0.4671023967522919	0.3256268945129544	0.25471283508879317	0.26913510926728645	0.31679131680679873
ENSMUSG00000044968.17	Napepld	0.7940248607238566	3.9640044044796205	61.88851704264131	6.22695086678238e-7	6.978734001267191e-6	11.145788842569825	10.58981606048899	10.768807061696013	11.838586911634872	12.926770171461573	11.817318956176402	10.335603986501967	16.8344775153894	17.168082694670897	21.6034858497935	20.333590524031152	16.24704012387802	22.030631087165023	23.54815454930537
