Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_KPC_1	CPM_KPC_2	CPM_KPC_3	CPM_KPC_4
ENSMUSG00000041815.15	Poldip3	1.1155547496328797	4.894407063019305	48.949747311865416	8.567122112956532e-5	8.368059775044187e-4	17.17704876740151	19.116792797229465	17.130236587410728	39.68786231993849	29.580349856139474	41.453189456491685	43.68210383284829
ENSMUSG00000030177.15	Ccdc77	1.9471133524234208	3.9168581896027894	48.91867929456935	8.587098819126008e-5	8.381400336780659e-4	5.327059427865025	6.063553108444812	5.75650226785618	19.172044788143268	13.68186724612136	31.877290835877933	23.425890150722495
ENSMUSG00000050323.15	Ndufaf6	-0.9782125608180637	3.5364229182728435	48.914024460923784	8.590096832494182e-5	8.381400336780659e-4	17.17704876740151	14.625919169361117	16.573155722779486	7.184527540317394	8.683017425471432	8.036410494290893	8.832171409891851
ENSMUSG00000018909.16	Arrb1	-1.413910595913057	4.037571020533046	48.89476834431804	8.602512775618694e-5	8.388965304007129e-4	23.451486111009295	25.809417697904863	27.343385772316854	7.30426966598935	12.642351075466328	10.409199533027044	7.957208634706302
ENSMUSG00000029767.17	Calu	-0.9115496283812348	6.2528884740350215	48.88717374419985	8.60741571731789e-5	8.389154994872049e-4	109.35226073352082	103.65705198643984	99.29966412051911	60.93543728639567	57.14281538100742	46.38237620958048	56.92210658188243
ENSMUSG00000021428.10	Riok1	1.1266815355477533	3.2956582310592597	48.88002694450342	8.612032723170672e-5	8.389154994872049e-4	5.9172292770162525	5.714068779427819	5.8493490786280535	13.796953813535438	11.021928809445251	11.341366655387674	14.742297325296116
ENSMUSG00000139076.1	Gm65882	-2.3623296947361614	0.5099592995551073	48.86951434361812	8.618829685171505e-5	8.391232883961349e-4	2.7178874631964414	2.376493437315546	2.831827728542153	0.7184527540317394	0.5809060953660465	0.2824748855638275	0.46224448500368565
ENSMUSG00000028849.18	Map7d1	-0.9309615946720041	7.900110140035919	48.830111886131164	8.644364595695446e-5	8.411541795876282e-4	321.05239793826763	309.74796080776	353.14284477082225	191.33461214315636	180.5242126362538	145.46044232109298	170.76631974564728
ENSMUSG00000027395.16	Polr1b	1.1372266194739322	4.573646689686462	48.822261182883004	8.649463444937608e-5	8.411953854125267e-4	12.937144324815062	13.752208346818636	15.644687615060748	34.13981049713784	29.855515901312867	35.394103161147584	24.614518826446258
ENSMUSG00000061353.12	Cxcl12	-1.1523870488000156	5.374563491073331	48.79870846061326	8.664782722364418e-5	8.422299877946008e-4	62.930742862125605	63.57119944819085	54.91888857156339	20.941567311962178	31.812252222545865	25.57810088780458	30.524644741850526
ENSMUSG00000057363.13	Uxs1	-1.3207079259637688	2.5133938160398714	48.76277451188695	8.68821975902382e-5	8.440521053151003e-4	7.6877388244699345	9.104066770892642	9.23825767180145	3.379388880075218	4.341508712735716	2.9236150655856146	3.2357113950257994
ENSMUSG00000039883.6	Lrrc17	-3.5605884210903334	0.19452953013179886	48.73223972613238	8.708196961209702e-5	8.451397017791805e-4	2.1898407560611326	2.393967653766395	2.6925575123843424	0.37253105764608707	0.19873103262522646	0.0564949771127655	0.18159604768001936
ENSMUSG00000138224.1	Gm58740	-3.340076228327175	0.06314010131253649	48.72990859892864	8.70972441996081e-5	8.451397017791805e-4	2.5004564661407263	2.1842770563562004	1.7176659992796666	0.11974212567195655	0.4127490677600857	0.112989954225531	0.19810477928729384
ENSMUSG00000011427.17	Zfp790	1.3404084518337314	3.769584919753924	48.7172926618672	8.717996696824731e-5	8.451397017791805e-4	6.895668763766971	7.234325610651735	7.613438483293658	19.823974139023917	12.902230118130086	20.931389020279617	19.694916807478464
ENSMUSG00000020827.19	Mink1	-1.2379830403125074	4.8853965952420655	48.716976503432214	8.718204126846149e-5	8.451397017791805e-4	42.507759924392346	41.97306791494074	47.676837331357234	14.635148693239135	24.291046987806524	18.869322355663677	16.8884324342418
ENSMUSG00000025898.7	Cwf19l2	1.3409782016723641	4.965214370266335	48.702566050773044	8.727665237476691e-5	8.456012544570847e-4	16.338386350186607	14.818135550320463	18.75505577591852	49.18740428991371	34.24288562157748	34.46193603878695	50.500209986652656
ENSMUSG00000134555.1	Gm61836	-5.168147541581081	-3.148995053847517	48.67099506397787	8.748437429226479e-5	8.466728664832274e-4	0.24849256806367465	0.174742164508496	0.18569362154374774	0	0	0.014123744278191375	0
ENSMUSG00000034543.16	Morc2a	1.424705173881844	5.7120336932906755	48.6683308343663	8.750193160113654e-5	8.466728664832274e-4	24.46098716876797	25.547304451142118	30.082366690087134	92.0151712385835	51.48662445244328	74.09316248339195	68.87442826554916
ENSMUSG00000048222.4	Mfap1b	0.8399801595688243	5.678025817382621	48.66431093171051	8.752843106151639e-5	8.466728664832274e-4	35.72080665915323	32.606887897285354	37.41726474106517	60.62942963190067	59.13012570725969	63.83932413742502	68.72584968108369
ENSMUSG00000029797.15	Sspo	2.1967707462921897	1.551458875503895	48.6389800045146	8.769564267766614e-5	8.47834499224379e-4	0.9784394867507189	1.0309787706001265	0.7891978915609279	4.603419498055219	2.5987904266375765	4.279494516291987	5.811073525760619
ENSMUSG00000022201.17	Zfr	1.3414043544783265	6.113521492262794	48.62783560672858	8.776933291470072e-5	8.480912125678277e-4	35.3635985925617	35.07075241685515	40.20266906422139	119.99491460393068	69.14311235106918	94.38898301115296	90.13767457571869
ENSMUSG00000004748.6	Mtfp1	-2.411173353556019	4.706913385132409	48.60442066144969	8.792440945853118e-5	8.48689332111675e-4	52.323216362907495	49.34718725719927	44.473622359727585	6.160067131790654	13.57485822855393	4.844444287419642	12.084391536524924
ENSMUSG00000008305.20	Tle1	1.5964571497034108	4.862094501733825	48.60424512457561	8.792557331348166e-5	8.48689332111675e-4	13.216698463886695	11.84751875367603	15.366147182745125	27.354423375726963	51.30318042232769	46.72134607225707	37.39227709047671
ENSMUSG00000024935.12	Slc1a1	1.6517501213392847	2.961846963033469	48.56822665748786	8.816478862802397e-5	8.505420251986098e-4	3.991411874522774	3.599688588875018	2.7854043231562162	8.381948797036959	9.172201505779682	12.541884919033942	13.652721039216
ENSMUSG00000050335.18	Lgals3	1.5419971752539146	2.9876919622179865	48.52987439460534	8.842038913117109e-5	8.522332653208267e-4	3.2304033848277705	3.5647401559733187	4.54949372782182	14.3025316774837	8.912322463115924	10.621055697199914	9.971273890793789
ENSMUSG00000025776.14	Crispld1	-2.0903791741729516	-0.9408666853565688	48.52771129393174	8.84348325007772e-5	8.522332653208267e-4	0.93184713023878	0.8562366060916304	0.9284681077187387	0.19957020945326093	0.18344403011559365	0.19773241989467924	0.2641397057163918
ENSMUSG00000059796.17	Eif4a1	2.1603818050122685	7.796205913307677	48.50088115085137	8.861422441765273e-5	8.535048852903683e-4	72.46664516156912	84.06845534503744	66.89612716113513	362.28645356081967	207.82679911845796	509.2880949273028	252.63311978612145
ENSMUSG00000128324.1	Gm68288	1.9367413922635268	0.4152739397416489	48.463945758821005	8.886191891350575e-5	8.554326619003721e-4	0.5435774926392883	0.524226493525488	0.3713872430874955	1.5965616756260874	1.8344403011559365	2.1185616417287063	1.9480303296583894
ENSMUSG00000048000.16	Gigyf2	1.2384840587468604	5.857195211313904	48.40968074391658	8.922738356278164e-5	8.584914893377364e-4	33.17375783650056	31.92539345570222	32.6820773916996	87.55810322746068	55.58354112502487	87.7649469446812	76.71607577900454
ENSMUSG00000089917.8	Uckl1	-1.392561387898251	4.044177185430624	48.395019433179534	8.932644349909157e-5	8.585771493354943e-4	25.672388438078386	25.93173721306081	24.929368692248136	6.758777760150436	11.404103872186072	11.892192682237138	8.815662678284575
ENSMUSG00000024002.19	Brd4	1.3177048583055406	5.909276001177738	48.394238087331615	8.933172652045606e-5	8.585771493354943e-4	31.294532790519025	33.148588607261694	32.774924202471475	106.62371057056221	63.471634419995404	82.15782046623923	70.83896732681482
ENSMUSG00000030822.16	Prr14	1.094769087347763	5.0671839666247855	48.3170789631745	8.98553416420001e-5	8.629172585277126e-4	19.50666659299846	21.650554182602658	19.729947289023197	52.460355724947185	34.762643706904996	42.95030634997997	43.25287681105915
ENSMUSG00000048728.16	Zfp454	-3.4101083749010854	0.17611023464831568	48.31244207356275	8.988692911006539e-5	8.629172585277126e-4	1.8792250459815396	2.1842770563562004	3.110368160857775	0.2527889319741305	0.3668880602311873	0.07061872139095687	0.19810477928729384
ENSMUSG00000029775.15	Klhdc10	-1.5835320988317847	5.0559422153763895	48.30653605078726	8.992718206644404e-5	8.629172585277126e-4	58.00748385736405	52.8070821144675	50.2765480329697	12.506399792404352	23.78657590498864	14.236734232416905	21.164193920525893
ENSMUSG00000053907.11	Mat2a	-1.4545345648655374	6.856488147324966	48.29170236005819	9.002838058201431e-5	8.634278376501074e-4	192.2555937537643	172.88989756470596	180.49420014052282	42.38871248787262	70.274350536782	81.69173690505892	71.10310703253121
ENSMUSG00000026499.6	Acbd3	1.5902975276023728	4.6315450967289635	48.27287439277503	9.015703178105007e-5	8.635332012879274e-4	11.725743055504648	11.637828156265835	11.141617292624865	48.65521706470501	24.291046987806524	31.21347485480294	34.43721413277458
ENSMUSG00000027577.15	Chrna4	-5.859232585809441	-1.4828363504320818	48.269158794711494	9.018244725654138e-5	8.635332012879274e-4	0.9163163447348003	1.0834014199526754	0.23211702692968467	0	0.030574005019265608	0	0.016508731607274486
ENSMUSG00000091512.6	Lamtor3	0.8522697165666067	5.209075196602633	48.265539654943034	9.020721145538475e-5	8.635332012879274e-4	26.340212214749513	24.027047619918203	25.532872962265316	43.958664802238275	40.80100969820995	48.515061595587376	49.427142432179814
ENSMUSG00000028619.16	Tceanc2	1.2444427670761982	4.5255833247020405	48.262013382956575	9.023134828931212e-5	8.635332012879274e-4	13.822399098541903	12.756178009120209	12.070085400343604	35.350536434487616	22.456606686650588	34.30657485172685	30.078908988454113
ENSMUSG00000112226.2	Gm48786	-2.2929308980195726	1.2120180347624079	48.238194793816966	9.039459250350998e-5	8.643451817348769e-4	4.2399044425864485	4.403502545614099	4.08525967396245	0.4922731833180436	1.329969218338054	0.73443470246595155	0.9079802384000968
ENSMUSG00000101438.5	Gm19412	2.815326401649005	-0.7433345382958982	48.230039168600406	9.045057220680835e-5	8.643451817348769e-4	0.12424628403183732	0.10484529870509761	0.13927021615781082	0.9047182828547828	0.5197580853275153	0.9604146109170135	1.0565588228655671
ENSMUSG00000029765.13	Plxna4	-2.145535620554638	1.8019966783615058	48.228620471956965	9.04603144290114e-5	8.643451817348769e-4	7.656677253461975	6.745047550027946	4.2245298901202615	1.1974212567195655	1.956736321232999	0.9604146109170135	1.5188033078692527
ENSMUSG00000029428.14	Stx2	-1.2192798953624868	2.7642397878463107	48.1917675544024	9.07138395192266e-5	8.662508036969994e-4	9.551433084947494	10.379684571804663	10.259572590292063	4.430458649862392	5.258728863313684	3.5309360695478436	4.061147975389524
ENSMUSG00000063524.14	Eno1	-0.9560000126690337	6.371227250546808	48.18564482053845	9.075604518501801e-5	8.662508036969994e-4	109.74053037112031	125.84930687901883	107.74872390075963	61.4942338728648	60.18492888042435	65.29406979807872	49.01442414199795
ENSMUSG00000015133.18	Lrrk1	-1.3642616073427627	2.504523706746221	48.158225143780534	9.094535460465856e-5	8.675974655604543e-4	9.101040305332084	8.824479307679049	8.1705193479249	2.594412722892392	3.745315614860037	3.093099996923911	4.0941654386040724
ENSMUSG00000097404.4	Gm10814	-2.1659041156210255	-0.36453604759268365	48.130688015270046	9.113596663460381e-5	8.68955120132375e-4	1.39777069535817	1.2057209351086224	1.5783957831218558	0.30600765449500006	0.3363140552119217	0.21185616417287062	0.37970082696731317
ENSMUSG00000015542.18	Nat9	0.9802037766742044	4.094323933872037	48.121157321975396	9.120205316497868e-5	8.690536100920995e-4	10.545403357202193	10.799065766625054	11.51300453571236	20.289637961081528	19.980112280090076	25.64871960919554	20.454318461413088
ENSMUSG00000032869.16	Psmf1	1.1622055331685655	4.805278354631594	48.11182842447247	9.126679783036787e-5	8.690536100920995e-4	16.338386350186607	16.67040249411052	16.016074858148244	41.41747080186675	28.112797615214728	34.12296617611036	42.675071204804546
ENSMUSG00000097749.4	Gm16938	1.8466417207831007	1.694290768074688	48.10831407841876	9.129120292763829e-5	8.690536100920995e-4	1.0095010577586783	1.2057209351086224	1.6712425938937296	5.481528419649567	4.142777680110489	3.686297256607949	5.084689335040542
ENSMUSG00000062234.15	Gak	1.0999092175277887	5.033384438822157	48.08803455054902	9.143219025610325e-5	8.690557090944511e-4	19.00968145687111	20.497255896846582	19.822794099795072	51.51572340020175	33.75370154126923	41.015353383867755	43.26938554266643
ENSMUSG00000032594.12	Ip6k1	0.7647154820870059	5.998437303648925	48.08335508400783	9.146476106741699e-5	8.690557090944511e-4	44.868439320997254	47.32017814890072	44.75216279204321	80.14739611642959	73.08715899855443	79.10709170214989	77.9047044547283
ENSMUSG00000089755.2	0610012D04Rik	-4.083092545630276	-3.0210837891007922	48.081357316768916	9.147867063373651e-5	8.690557090944511e-4	0.18636942604775597	0.2795874632135936	0.18569362154374774	0.013304680630217395	0	0.014123744278191375	0.016508731607274486
ENSMUSG00000015942.10	Gtf2ird2	1.0646290429360485	3.793948237072884	48.08050111567155	9.148463278261951e-5	8.690557090944511e-4	8.82148616626045	7.810974753529772	8.913293834099893	21.19435624393631	15.531594549786929	17.6829278362956	16.789380044598154
ENSMUSG00000041329.14	Atp1b2	-2.2869863548454377	7.047871519019166	48.054919633113265	9.166299108296554e-5	8.702905200869215e-4	232.93072098868703	211.0885347262632	283.5541600973028	55.40069014422523	58.809098654557395	21.849432398362058	62.7001626444285
ENSMUSG00000125973.1	Gm62219	-5.306703870921644	-1.4474107215445244	48.04078954334163	9.176169275201347e-5	8.707681307986426e-4	0.8852547737268409	0.8038139567390816	0.742774486174991	0	0.061148010038531216	0.014123744278191375	0
ENSMUSG00000074063.11	Osgin1	1.4666691179228888	5.240100064021816	47.93684729015588	9.249180540149344e-5	8.769218114387695e-4	16.819840700809976	19.081844364327765	20.519145180584125	42.81446226803958	40.86215770824848	70.54810266956592	53.53781660239116
ENSMUSG00000001569.11	Nom1	1.2591865089817875	4.93464824574082	47.934603157851775	9.25076477384829e-5	8.769218114387695e-4	17.347887407945286	15.691846372862942	17.965857884357593	47.13848347286023	29.855515901312867	38.797925532191705	46.91781522787409
ENSMUSG00000031119.5	Gpc4	-1.2750823523125037	3.4789957114042336	47.91195484120563	9.266772034345508e-5	8.77795557438236e-4	18.04677275562437	14.92298084902556	17.315930208954477	8.195683268213916	8.025676317557222	5.7059926883893155	5.761547330938796
ENSMUSG00000113252.4	Gm33489	-3.211912394566783	-1.5347864899289334	47.90776133350129	9.269739657251269e-5	8.77795557438236e-4	0.5746390636472476	0.6290717922305856	0.9284681077187387	0.10643744504173916	0.061148010038531216	0.02824748855638275	0.09905238964364692
ENSMUSG00000069662.6	Marcks	-1.137306185497851	2.3488465250674975	47.871286553688975	9.295601423952699e-5	8.795412313619309e-4	7.035445833302789	8.212881731899312	6.870663997118666	3.578959089528479	3.0115394943976623	3.4038223710441216	3.4173074427058188
ENSMUSG00000034457.11	Eda2r	3.901705951328655	5.946523626754819	47.863440022806415	9.301176518107537e-5	8.795412313619309e-4	5.699798279960537	5.714068779427819	9.331104482573323	109.84344328307482	110.60146315719334	161.19429344699816	28.791227923086705
ENSMUSG00000063550.9	Nup98	1.1344791839353738	5.167440091098253	47.86053376802355	9.30324251108493e-5	8.795412313619309e-4	20.112367227653667	20.811791792961877	23.072432476810658	51.156497023185885	35.74101186752149	46.82021228220441	53.50479913917661
ENSMUSG00000041096.14	Tspyl2	1.8843461397594539	5.4490659671222526	47.851997829969335	9.309313804774032e-5	8.795412313619309e-4	17.332356622441306	15.552052641256145	18.708632370532584	92.78684271513612	39.71563252002603	56.876318208276665	64.40056199997777
ENSMUSG00000040010.11	Slc7a5	2.3545209983136246	2.592088286839645	47.845793418775685	9.313729845731943e-5	8.795412313619309e-4	2.407271753116848	1.3629888831662689	1.5319723777359189	9.020573467287393	5.212867855784786	11.736831495177032	10.483044570619299
ENSMUSG00000022515.7	Anks3	1.3501697799914356	4.700008363538016	47.84049163683453	9.317505485637174e-5	8.795412313619309e-4	12.797367255279244	13.874527861974583	14.623372696570135	35.04452877999262	24.382769002864322	39.23576160481564	41.61851238193898
ENSMUSG00000000561.15	Wdr77	1.2480597189264802	5.729314547721382	47.8172754749651	9.334061077923295e-5	8.801838794576446e-4	30.424808802296166	26.875344901406688	31.753609283980865	56.46506459464263	61.805351146445425	88.52762913570353	75.14774627631346
ENSMUSG00000120276.2	Gm56938	3.0099676506721473	-0.6146217352127146	47.817224301681904	9.334097610077734e-5	8.801838794576446e-4	0.09318471302387799	0.1572679480576464	0.09284681077187387	0.705148073401522	0.7184891179527417	1.3417557064281807	1.0730675544728416
ENSMUSG00000026977.18	Marchf7	1.293823207182215	4.869295450840757	47.781792903549444	9.359434271289585e-5	8.821107459876491e-4	14.862961727308539	14.92298084902556	18.105128100515405	51.50241871957154	33.20336945092245	34.0664711989976	37.57387313815673
ENSMUSG00000116879.3	Gm49794	-3.504520231594715	1.955344846678225	47.76526357833318	9.371283328026623e-5	8.827650766379842e-4	7.221815259350544	8.003191134489118	9.191834266415514	0.2527889319741305	1.085377178183929	0.3813410955111671	1.155611212509214
ENSMUSG00000054520.16	Sh3bp2	2.7767090889185573	4.160274841555291	47.753438964068025	9.379771193214969e-5	8.831022674428243e-4	3.6031422369232824	3.8443276191869122	4.920880970909315	33.66084199445001	11.128937827012681	36.26977530639545	31.267537664177876
ENSMUSG00000082361.7	Btc	-3.8026571753840894	-1.058705943356852	47.74037351890365	9.38916080178627e-5	8.833764365093651e-4	1.0560934142706173	1.31056623381372	0.5570808646312433	0.11974212567195655	0.09172201505779683	0.02824748855638275	0.03301746321454897
ENSMUSG00000033705.18	Stard9	-1.5379411860148904	3.0118001042661566	47.73572694741658	9.392502907083232e-5	8.833764365093651e-4	13.44966024644639	14.10169267583563	11.04877048185299	2.9137250580176093	5.28930286833295	4.674959356081345	4.870075824145974
ENSMUSG00000047635.7	Mtrfr	-1.5170139852937372	2.3344221899328663	47.71759188577991	9.405560863198514e-5	8.84142377485202e-4	7.843046679509731	8.125510649645065	8.077672537153028	2.527889319741305	3.898185639956365	2.443407760127108	2.3277311566257026
ENSMUSG00000020755.10	Sap30bp	0.9346216689835524	4.632578353752965	47.70878734774086	9.411908571329276e-5	8.842770705762733e-4	16.26073242266671	16.68787671056137	15.876804641990432	30.18832034996327	27.486030512319783	36.679363890463	30.111926451668662
ENSMUSG00000085208.6	Brip1os	-1.425836412538767	1.9063603275933985	47.689757699132485	9.425646270515464e-5	8.847579656627018e-4	5.606613566936659	6.60525381842115	5.245844808610874	1.7562178431886961	2.629364431656842	2.189180363119663	2.09660891412386
ENSMUSG00000022247.13	Brix1	1.391102393894725	4.243845958422431	47.68769544521363	9.42713652161459e-5	8.847579656627018e-4	9.442717586419636	8.824479307679049	11.188040698010802	32.09088968008436	18.818300089357983	27.555425086751374	24.33387038912259
ENSMUSG00000030790.16	Adm	1.9093198758616112	2.518206760185522	47.68127285626012	9.431779558365175e-5	8.847579656627018e-4	1.5530785503979665	2.533761385373192	2.5532872962265314	11.362197258205656	7.704649264854933	7.005377161982922	6.983193469877108
ENSMUSG00000041523.4	Upk2	-5.54514159804974	-2.866851055319122	47.65323300605496	9.452083362929669e-5	8.858482308296546e-4	0.37273885209551194	0.1572679480576464	0.27854043231562164	0	0	0	0.016508731607274486
ENSMUSG00000032307.17	Ube2q2	1.2045866947417179	5.370617516368509	47.65062233578879	9.453976512389862e-5	8.858482308296546e-4	22.70600840681827	22.34952284063664	25.997107016124684	68.82511290011459	43.262217102260834	54.489405425262326	51.62280373594732
ENSMUSG00000030934.10	Oat	0.8361384451377835	8.17838485045092	47.64342460658378	9.459198435197426e-5	8.858482308296546e-4	207.41364040564844	189.83988752203007	202.54531769884287	392.7541722040175	332.9509146598025	338.3342941840744	363.68735730825694
ENSMUSG00000132265.1	Gm66595	1.9024529765903617	3.451254781779461	47.63554799410136	9.4649169730097e-5	8.858482308296546e-4	4.317558370106347	4.176337731753055	4.2245298901202615	15.752741866177395	24.0005939401235	11.327242911109483	12.348531242241316
ENSMUSG00000006299.14	Aamp	1.3313846565090828	7.4110887913274235	47.63127648289663	9.468019941559726e-5	8.858482308296546e-4	88.18380009159654	94.43066570039124	90.85060434027858	222.8667052367716	188.65689797137844	311.07546772716506	194.95161155030442
ENSMUSG00000001833.18	Septin7	1.0056890397964808	5.748417134010595	47.62068243578304	9.475721242381434e-5	8.861079864497232e-4	34.01242025371547	33.46312450337699	34.771130634066765	83.79287860910915	62.43211824934037	61.056946514621316	66.43113598767253
ENSMUSG00000087042.2	Gm11611	-3.0657388022869347	-1.0899984224302097	47.60208450313717	9.489259681770643e-5	8.869130399709996e-4	0.8076008462069426	0.8562366060916304	1.2070085400343604	0.13304680630217394	0.07643501254816402	0.0564949771127655	0.18159604768001936
ENSMUSG00000034820.5	Cpsf7	1.1922501025572438	5.430710764973426	47.58750561994842	9.49988916607265e-5	8.871983089249682e-4	25.190934087455016	25.494881801789568	23.81520696298565	64.40795893088242	41.97810889145168	64.99747116823671	55.667442979729564
ENSMUSG00000057554.14	Lgals8	0.8926595849058839	5.077269774503076	47.58437452336417	9.502173973423822e-5	8.871983089249682e-4	23.016624116897866	22.227203325480694	22.654621828337223	41.21790059241349	41.55007282118196	36.80647758896672	48.519162193779714
ENSMUSG00000035437.16	Rabgap1	0.7940153579977421	5.6722105652205785	47.56248833545427	9.518163638123205e-5	8.88230291375066e-4	37.273885209551196	33.32333077177019	37.092300903363615	65.35259125562784	58.44221059432621	61.36766888874153	63.77323019890134
ENSMUSG00000028702.16	Rad54l	-2.7817818801919834	-1.9015055365974962	47.53362233034574	9.539303550696667e-5	8.897415732718218e-4	0.5901698491512273	0.38443276191869125	0.5106574592453063	0.03991404189065219	0.07643501254816402	0.09886620994733962	0.06603492642909795
ENSMUSG00000072612.5	Gm10382	6.963958233749832	1.9451564373087216	47.5261979042081	9.544750186558141e-5	8.897883179096066e-4	0.03106157100795933	0.052422649352548804	0.09284681077187387	8.980659425396741	1.559274255982546	12.83848354887596	2.856010568058486
ENSMUSG00000045136.7	Tubb2b	-2.618934210038977	0.24995413012414494	47.48401040316962	9.57577249177567e-5	8.922180148732669e-4	2.407271753116848	2.586184034725741	1.7640894046656035	0.2660936126043479	0.22930503764449206	0.3813410955111671	0.5943143378618815
ENSMUSG00000047686.10	Rtl3	-3.272419717092842	-1.3675786019280356	47.469220206749974	9.586677878096733e-5	8.924373088014494e-4	0.7610084896950036	0.7863397402882321	0.7891978915609279	0.05321872252086958	0.12229602007706243	0.02824748855638275	0.11556112125092141
ENSMUSG00000050379.16	Septin6	-2.307413123566419	0.46398334943913183	47.46217903457869	9.591875004018878e-5	8.924373088014494e-4	2.826602961724299	2.7784004156850868	1.9033596208234145	0.3193123351252175	0.7337761204623746	0.48020730545850676	0.4952619482182346
ENSMUSG00000031453.17	Rasa3	1.7035723907285059	5.442097987214905	47.46064649238191	9.593006643074717e-5	8.924373088014494e-4	17.798280187560696	22.27962597483324	16.758849344323234	73.02939197926328	44.98964838584934	81.23977708815679	47.79277800305964
ENSMUSG00000034024.9	Cct2	1.4690009709834035	7.484842222134975	47.43369482501645	9.612934937858361e-5	8.938290718446906e-4	84.67384256769714	83.78886788182383	98.7890066612738	264.0579964679246	188.94735101906144	330.34025492261804	202.9088201850107
ENSMUSG00000134410.1	Gm72339	-2.4496693666985867	-2.3358536185691596	47.42018428411479	9.622944011757067e-5	8.942975653901506e-4	0.3882696375994916	0.3145358961152928	0.27854043231562164	0.05321872252086958	0.061148010038531216	0.0564949771127655	0.06603492642909795
ENSMUSG00000036281.14	Snapc4	1.1815838960428373	4.0747823066966955	47.41176869258403	9.62918508601565e-5	8.944155811440041e-4	9.458248371923617	10.729168900821655	9.006140644871765	25.74455701947066	17.304886840904334	21.072626463061532	24.267835462693494
ENSMUSG00000025264.13	Tsr2	0.9953947758622409	3.856913616432087	47.40039151187562	9.637630459916631e-5	8.947381178267287e-4	9.551433084947494	8.929324606384146	9.145410861029577	21.606801343473048	16.112500645152974	17.56993788207007	18.159604768001934
ENSMUSG00000009035.16	Tmem184b	-1.3266934029263853	4.462586358555547	47.29665168031601	9.715061498661437e-5	9.014615084265939e-4	32.366156990293625	37.953998131245335	30.360907122402757	9.85876834699109	17.27431283588507	12.711369850372238	13.702247234037824
ENSMUSG00000118663.1	Afg2b	1.1825777305858345	3.5977601547088636	47.28695579389181	9.72233771920766e-5	9.016716507421869e-4	7.128630546326667	7.216851394200885	6.592123564803045	14.941156347734134	13.452562208476868	15.027663911995623	20.025091439623953
ENSMUSG00000050144.14	Slc25a44	1.4471242492427197	6.328341112217568	47.26058781448937	9.742159524901013e-5	9.030093484451124e-4	38.8735561164611	41.16925395820166	41.223983982712	153.13687405380222	83.17658065491209	105.73034966654063	98.78824993793053
ENSMUSG00000041341.11	Atg2b	1.1024787300946002	5.464919863527763	47.25442514811712	9.746799436863097e-5	9.030093484451124e-4	26.744012637852983	25.267716987928523	27.946890042334037	65.60538018760198	45.89158153391768	52.25785382930809	65.11043745909058
ENSMUSG00000075284.11	Wipf1	-1.1746327801207033	2.5621644178571037	47.22006714835011	9.772717948798723e-5	9.049446285887114e-4	8.479808885172897	8.7720566583265	8.681176807170207	4.590114817425001	3.9440466474852633	3.38969862676593	3.3842899794912698
ENSMUSG00000041180.14	Hectd2	1.6722398609991378	3.0312232656552487	47.20703396920944	9.782572031711691e-5	9.053911316592425e-4	3.24593417033175	3.2676784763088755	4.363800106278072	15.180640599078048	9.126340498250784	12.556008663312133	9.096311115608241
ENSMUSG00000128526.1	Gm71568	-2.04983981309166	0.6124178618599297	47.20032067230124	9.787652593609262e-5	9.053956064998348e-4	2.562579608156645	2.691029333430839	2.831827728542153	0.9712416860058698	0.5044710828178826	0.5367022825712723	0.577805606254607
ENSMUSG00000037640.16	Zfp60	1.5146829288926726	3.2853742981997973	47.192326829261084	9.793706517807223e-5	9.054900702383738e-4	5.280467071353086	4.438450978515799	4.363800106278072	11.042884923080438	10.425735711569573	17.24509176367167	15.055963225834331
ENSMUSG00000021943.8	Gdf10	-3.0412939628456557	1.815609324417493	47.148763891588615	9.826779247444873e-5	9.080812132513003e-4	6.367622056631663	6.4829343032652025	8.49548318562646	1.4901242305843483	0.3363140552119217	0.6355684925186119	0.9740151648291947
ENSMUSG00000038708.11	Golga4	1.1344474067483443	9.80107912208347	47.12288111528107	9.846494716847989e-5	9.084939500528781e-4	491.3319302039007	488.92857629477186	609.8642765550535	1281.7064085119928	988.9314793506558	1314.5816224369405	1069.0889501554884
ENSMUSG00000004562.17	Arhgef40	-1.7140086504295369	3.4488548171445434	47.12098995803186	9.847937168910003e-5	9.084939500528781e-4	17.285764265929366	21.790347914209452	15.180453561201379	3.6454824926795664	6.894438131844394	4.773825566028685	6.7685799589825395
ENSMUSG00000022545.14	Ercc4	1.0313190906327352	3.6161700482242187	47.110258184529116	9.8561276202749e-5	9.084939500528781e-4	7.4081846853983	7.478964640963629	8.077672537153028	17.948014170163265	14.201625331448875	16.60952327115306	13.76828216046692
ENSMUSG00000048799.9	Cep120	0.9620456400677553	4.9561273075072325	47.10934458760217	9.856825263219341e-5	9.084939500528781e-4	19.630912877030298	19.7982872388126	20.890532423671623	41.33764271808545	32.56131534551787	37.766892199883735	44.9697848982157
ENSMUSG00000027858.14	Tspan2	-2.1783549623164817	1.2409809668652747	47.10727705053204	9.85840430602539e-5	9.084939500528781e-4	4.488397010650123	5.119945420098933	3.0639447554718378	0.5987106283597827	1.314682215828421	0.9886620994733962	0.8419453119709988
