Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_Con_1	CPM_Con_2	CPM_Con_3	CPM_Con_4	CPM_Con_5	CPM_Mel_1	CPM_Mel_2	CPM_Mel_3	CPM_Mel_4	CPM_Mel_5	CPM_Mel_6	CPM_Mel_7
ENSMUSG00000066595.10	Flvcr1	0.8487537070407447	4.759719276185862	18.45603356924941	8.54048938846339e-4	0.009781692514655398	16.811486482829658	20.55263777677031	14.859945959745817	18.376013733860294	21.586625170286897	39.47993026465657	29.421003429186207	26.041045129804505	52.62575814742948	23.459463123770764	36.59861420231273	24.807702084687065
ENSMUSG00000049760.7	Micos13	-0.4084534020139314	5.193274597155229	18.444175997865955	8.562471436524095e-4	0.009800558522616092	44.489123046897326	41.825217827622645	42.37603233435989	42.77517622837744	42.026740787961046	27.576746869945595	30.440172167436163	34.01770911679033	28.257055698415204	41.12462148448704	30.44137762722647	33.34437576454057
ENSMUSG00000058975.8	Kcnc1	-0.6656212436067823	6.433788209604566	18.420237304650616	8.607049586038339e-4	0.009840644239867634	107.32651665954225	117.14489288277589	98.604556665093	120.51707535170593	107.27030001633024	62.44497257330053	73.26024694949679	82.35940986918041	52.28378571181442	96.94253728216383	47.94434879800501	70.95708836900789
ENSMUSG00000022475.20	Hdac7	0.5445210671227907	4.673141636273356	18.417987986151665	8.611251993540899e-4	0.009840644239867634	20.242085294191945	17.878566473037058	21.70223746098471	22.253190331289108	18.43372390060184	37.937502049896906	25.28437737393639	32.74257633023842	32.04408378170796	29.386588626379513	25.581265557291715	22.240281429092025
ENSMUSG00000020153.15	Ndufs7	-0.6291870560032693	7.942133741547523	18.416469314124864	8.614090673792043e-4	0.009840644239867634	299.1295886649377	330.8306164234086	313.570046099721	312.0495992646894	293.3093891395082	181.2742654417045	161.4932816859304	223.27575092523895	138.7901462766624	280.2019526821509	192.94316531690305	224.02349857976463
ENSMUSG00000039458.16	Mtmr12	0.6487308946746384	2.8148747958887124	18.41281939012517	8.620917485468704e-4	0.009840657600755812	5.774582614600769	5.005312953141726	4.9952925683891305	5.19361330260232	5.3205208925935334	9.441530284286458	8.692909826249618	6.644858632142717	10.955783585445607	5.512060691501694	8.997775048392722	7.4615662803230824
ENSMUSG00000029101.17	Rgs12	0.4234670782698592	2.4394623808815075	18.410548896115067	8.625167369190033e-4	0.009840657600755812	4.5482599625753375	4.285370679059698	4.638485956361335	4.472278121685331	4.532295575172269	6.995457256839305	6.954327860999695	5.993124096793964	5.256242991861187	5.412445136836001	6.075140087418443	5.519954409529334
ENSMUSG00000041028.17	Ghitm	-0.3887049118042078	8.72328205211429	18.401042643473918	8.64298737936972e-4	0.009854667725439054	464.35716218593393	540.2995352158466	487.6077182723373	476.5140205137629	481.91021054430524	361.03726283460406	348.37585517473474	424.4350320748387	312.6641313182778	401.15183863874677	364.83679119577783	408.1236059650264
ENSMUSG00000113737.3	BB123696	2.68270757751227	0.18726214308993408	18.393229596470288	8.657665250845813e-4	0.009864512580193833	0.6830151479635319	0.25712224074358186	0.16790899389543296	0.09016689761462361	0.08957105879787094	2.5395535253113737	2.832689581312376	1.3743097810615001	1.8745155730010983	0.19923110933138655	1.3463823977521954	1.6848698052342443
ENSMUSG00000054426.14	A930005H10Rik	-0.39238805328226933	3.6564674569852067	18.38599842709862	8.671275668818842e-4	0.009864512580193833	14.840056396662192	14.913089963127748	15.174775323299754	15.093938660687993	13.023631949210435	9.51943069917331	11.720440489874486	10.59777027045363	9.47390303111366	12.451944333211658	11.575604761162168	12.580361212415692
ENSMUSG00000024597.12	Slc12a2	1.1333508917804003	7.245307392056066	18.382271931741514	8.678299289847683e-4	0.009864512580193833	93.20052155393284	88.82716343554941	89.49549374626577	86.84875578240546	88.72909084517094	185.40298743070767	349.69477942423464	133.4355620416207	145.16096609571343	92.64246583909474	231.74196538871325	235.0634073988233
ENSMUSG00000023921.10	Mmut	-0.5264069681716067	6.092572188739792	18.382127686489056	8.678571292491077e-4	0.009864512580193833	78.18971137027977	89.49568126148273	82.94704298434388	89.51769595179833	74.93514779029883	51.27405307852596	72.21110266012182	51.203665451095475	44.279097589269185	59.86894835408165	53.65826433968506	70.97313474810537
ENSMUSG00000053617.13	Sh3pxd2a	-0.45695116343589726	5.940946923242932	18.38083927320529	8.681001285029202e-4	0.009864512580193833	77.75506536703026	78.33657601321127	76.52452396784356	67.2464722409863	64.92110341669685	48.080136068165025	56.998510464184996	43.66621386836643	47.192196114878996	63.355492767380916	50.86698375897929	61.90693055803538
ENSMUSG00000035382.10	Pcsk7	0.3876711772189986	4.249442895672016	18.3787744636731	8.684897228640885e-4	0.009864512580193833	16.050855977142998	15.135929238438852	17.126717377334163	15.111972040210919	17.036415383355052	22.388579238481253	25.55415733406138	18.461089120857057	20.07504853518068	18.428877613153254	22.067535885109155	20.39494783288309
ENSMUSG00000032051.10	Fdx1	-0.5273794434832969	4.20185324769525	18.373970948056403	8.693968467306595e-4	0.009868514175365821	21.60811559011901	23.706670596558247	21.28246497624613	23.20895944600412	22.03448046427625	15.14384065400402	17.190978570186747	18.220230705619475	10.664473732884627	18.661313907373206	13.217534514518505	15.548941345447455
ENSMUSG00000054556.9	Gm4876	-0.6128162871416041	1.1244934225275003	18.353499277831222	8.732751380215346e-4	0.009906214846931783	2.1732300162476013	2.605505372868296	3.0853277628285807	2.723040307961633	2.9021023050510184	2.0098307040807804	1.9334230475624152	1.6576726225174794	1.7731904068929307	2.0919266479795584	1.362801695285759	1.5083596351620854
ENSMUSG00000111172.4	Gm39302	0.8030187962052246	-0.5155797910797363	18.348994420291973	8.741312512886951e-4	0.009909606479714481	0.5433075040619003	0.3428296543247758	0.5457042301601571	0.4328011085501934	0.4478552939893547	0.8880647297101123	0.7793643292499658	0.6659026774215516	1.0765798898992793	0.6973088826598529	0.8373841742117314	0.7060406802886358
ENSMUSG00000044499.12	Hs3st5	-0.9154354849290022	2.4371400306568898	18.341130830893807	8.75627991722499e-4	0.009913943662799242	7.8701972731252425	7.23370570625277	6.5484507619218855	7.411718983922061	8.04348108004881	2.4772331934018923	2.96757956137487	2.8619646987053917	4.179663101961908	6.724049939934296	3.562987564783249	4.78182097104576
ENSMUSG00000024240.14	Epc1	0.34585989985410276	4.701625459135078	18.340438389616924	8.757599315345832e-4	0.009913943662799242	22.22903845190404	21.752541566907023	23.507259145360614	22.289257090334957	22.428593122986882	28.309010769882	34.63674932493598	26.53693010235247	26.71184691526565	25.468376809528912	27.797870724322767	30.183239082339178
ENSMUSG00000028127.11	Abcd3	-0.4168960326510718	5.697202123176416	18.335532148632918	8.76695439858473e-4	0.009913943662799242	60.21399452160318	63.47491049823224	58.01255739087209	59.22161835328479	62.8072264290671	44.74599831100777	41.93579602387316	40.96009873246182	40.53006644326699	48.42976215997121	42.62449639713048	59.29137076514793
ENSMUSG00000043770.11	Gm12481	-0.48768823533030176	4.26072912232723	18.33528122082471	8.767433171183003e-4	0.009913943662799242	22.58606909743043	25.2322625583035	23.52824776959754	23.91226124739818	19.66980451201246	16.982290445333728	12.814548105936938	17.8801952958723	14.274182775488093	20.80304833268561	17.240262410241527	14.762668769671475
ENSMUSG00000045128.10	Rpl18a	0.463629664078643	8.838288900149237	18.328362658385885	8.780645766766788e-4	0.009922576000856472	406.08355160740894	373.9414454547492	366.9231289099949	383.64211597070056	343.4512678545563	439.6387814554377	650.274618330159	484.83382173118076	477.31752624404993	500.56816219510864	595.3473092694738	470.0786756603542
ENSMUSG00000112129.2	Pbld1	0.8649315600715751	-0.17815718861140914	18.322882760068012	8.791127238971318e-4	0.009928113028544941	0.6053997902404032	0.4799615160546861	0.6296587271078736	0.5951015242565159	0.5553405645467998	1.0282854765064458	1.663643087437427	0.8075840981495412	1.0132516610816746	1.0625659164340615	0.9194806618795481	0.8183653339709187
ENSMUSG00000021367.9	Edn1	1.2239215576642253	0.8118146707353274	18.318993927734045	8.798574233772558e-4	0.009930218267519829	1.008999650400672	0.4971029987709249	0.6506473513448027	1.5148038799256767	1.146509552612748	2.461653110424522	3.2073839703748592	1.5301593438622887	2.799107713738126	2.2579525724223806	1.9703157040276031	1.5564987724544925
ENSMUSG00000003429.12	Rps11	0.36310468855101324	7.621541669222228	18.308091196723897	8.81949154652613e-4	0.009933045583512691	177.180338610358	162.7926613561198	167.04846030171888	174.61721392048008	161.99821694182938	193.62927124275922	236.08744066048965	217.2401224022266	221.82611990230563	204.19528447222692	251.49438032158997	194.6425784522989
ENSMUSG00000026502.14	Desi2	-0.3573392350939764	5.20017259943592	18.307587144264595	8.820459980245634e-4	0.009933045583512691	40.701493590008646	41.99663265478504	48.021972254093825	39.312767359975894	40.59360384719511	29.78911865273219	36.3903190657484	32.60089490951043	29.219644776442795	36.807947448973664	30.83544076803199	34.531807817753275
ENSMUSG00000024914.17	Drap1	-0.5958494285248491	7.706363141988902	18.30679034333675	8.821991121066017e-4	0.009933045583512691	257.4190954245284	272.3095944301694	265.6949942152857	254.48705182751368	250.97810675163436	148.40029035945298	141.2148213498688	196.8379978173961	133.28059036953078	248.78984777756892	167.31264186701063	169.20906758281055
ENSMUSG00000033213.17	AA467197	2.339999107996916	-2.436638440093477	18.306048404442162	8.823417114718644e-4	0.009933045583512691	0.031046143089251448	0.01714148271623879	0.02098862423692912	0.09016689761462361	0.05374263527872256	0.1558008297737039	0.19484108231249145	0.11334513658239176	0.379969372905628	0.08301296222141105	0.45974033093977407	0.17651017007215894
ENSMUSG00000021796.16	Bmpr1a	-0.4342662500641675	5.969713182648112	18.296187862648623	8.842394232049644e-4	0.009947179550367058	67.13728443050626	83.51330379351539	72.38976499316853	67.26450562050921	78.87627437740515	49.27980245742255	46.806823081685444	51.104488456585884	51.92914763043583	67.65556421045001	56.35102913518945	59.38764903973275
ENSMUSG00000052821.4	Cysltr1	1.1172800836880106	0.8206319441062936	18.291425460938434	8.851576613773491e-4	0.009947179550367058	0.6053997902404032	0.9256400666768947	1.1543743330311016	0.7033018013940642	1.7555927524382704	2.664194189130337	1.9633985986874138	2.1252213109198457	2.5584604442312284	2.3907733119766386	2.4957332251016306	1.4120813605772715
ENSMUSG00000001082.13	Mfsd10	0.7235986583226948	2.1049016523921638	18.285575883160764	8.862870268545954e-4	0.009947179550367058	3.3374603820945308	2.7083542691657287	2.644566653853069	3.3542085912639985	3.403700234319096	6.870816593020343	4.451369342062304	5.043858577916433	6.332822881760467	3.8684040395177552	5.467626078676599	3.6906671924178687
ENSMUSG00000028933.12	Xrcc2	-0.5084399962643109	2.604304100503664	18.28374842993076	8.866401907907976e-4	0.009947179550367058	7.109566767438582	6.4109145358733075	8.059631706980781	7.700253056288857	7.326912609665842	4.175462237935265	4.871027057812286	5.483070982173201	5.0155957223542895	6.840268087044271	4.564564714330614	5.070655794800202
ENSMUSG00000031451.7	Gas6	0.729124734204521	7.69029733840055	18.28282284214664	8.868191270541467e-4	0.009947179550367058	159.88763690964495	130.12099529896867	138.18910197594133	163.12995116437705	154.9221032967976	281.17375749260344	173.34861215586739	327.8508075645682	291.4238433728532	233.28302643460935	263.02072719015143	161.71540854429253
ENSMUSG00000041035.10	Dpcd	-0.4379486283254737	3.043988751418305	18.280762599518717	8.872175667013927e-4	0.009947179550367058	9.95028886010509	10.370597043324468	10.326403124569127	9.43145749048963	8.419679526999868	6.169712859038675	6.474719042999716	7.735805571748237	6.864780003828346	8.799373995469573	6.485622525757527	7.589937313102834
ENSMUSG00000052593.17	Adam17	-0.4051872414374054	4.368982369578149	18.279241418030313	8.875118876950875e-4	0.009947179550367058	21.9651462356454	22.24964456567795	23.486270521123686	26.022166651580374	26.638432886486818	17.589913681451172	14.298337886624372	19.707885623263365	18.31452377405127	20.786445740241327	17.191004517640838	19.35193319154761
ENSMUSG00000075602.11	Ly6a	1.0459233364375786	6.238019453392579	18.272830442290186	8.887535360373095e-4	0.009951478700037904	54.53255033627017	30.47755626947257	31.419970482682892	45.8047839882288	70.4386806386457	114.87195179215189	63.29337620043472	114.66277379516207	127.60638106747341	86.93117403826166	100.88016404621328	64.36202655994813
ENSMUSG00000022220.15	Adcy4	0.9078513293333421	3.7326248382738867	18.269493708802027	8.894005738289235e-4	0.009951478700037904	8.832627708892037	8.416468013673246	9.193017415774955	9.46752424953548	7.953910021250939	25.48901575097796	13.983594599811886	21.365558245780846	19.226450269024777	11.455788786554725	13.677274845458278	9.996894177723183
ENSMUSG00000028328.14	Tmod1	-0.6875725167740931	7.810610254198136	18.268140639321206	8.896631075003069e-4	0.009951478700037904	276.51247342441803	306.8153991379581	302.84485911465026	288.89473995725405	266.00813041791713	144.78571110870305	132.59685040143168	214.4915028401036	160.05576551361403	273.8431597759908	153.84881788948869	173.04415218710562
ENSMUSG00000073489.7	Ifi204	1.7159556665867255	2.7914262022800482	18.265718007944013	8.901333902153429e-4	0.009951478700037904	3.7255371707101737	1.9027045815025057	2.266771417588345	1.7492378137236981	5.087636139719069	15.782624056076207	6.5046945941247145	11.079487100928795	16.00937624509046	4.698533661731866	9.52319256946675	4.220197702634345
ENSMUSG00000074643.13	Cpne1	0.360978551364086	4.070535035528881	18.251801479020017	8.928404493979445e-4	0.009969460171435593	15.197087042188583	13.473205414963688	14.104355487216369	14.210303064064682	14.922538395725299	21.48493442579377	19.229316046686655	15.712469558734057	17.92188875538212	17.316503919386346	20.294251751484314	17.346135804363982
ENSMUSG00000075700.11	Selenot	-0.40555011745631253	7.084644228033867	18.25168694611132	8.92862767925839e-4	0.009969460171435593	148.60236389670206	159.14152553756094	157.83445426170698	150.3983852211922	175.72050314966322	120.20034017041257	96.91095678712075	129.397641550873	125.5418808080195	134.08253658002315	103.4744130565163	127.1515079683443
ENSMUSG00000067722.5	Uqcc4	-0.5213381058266784	4.437033923320939	18.248384965041254	8.935064879943834e-4	0.009970388897086636	26.65311384212237	26.50073227930517	27.558063623087936	26.887768868680762	23.807987428474096	16.919970113424245	14.688020051249355	21.13886797261606	15.87005414169173	22.928180165553734	14.90872216047553	21.726797297973018
ENSMUSG00000038518.16	Jarid2	-0.46319848220206317	4.414720772265368	18.244872008382938	8.941919268267627e-4	0.009971781694337071	24.06076089416987	27.014976760792333	25.102394587367225	24.97623063925074	25.653151239710237	18.976541066437136	15.827090993999306	14.394832345963753	17.440594216368325	23.924335712210667	20.015123693413734	18.212640275627308
ENSMUSG00000020180.11	Snrpd3	-0.6110855618791367	5.839250002309388	18.235920827444673	8.959412073287738e-4	0.009985028981677255	69.8227758077265	81.30205252312058	67.31051792783168	68.22027473522422	71.6210186147776	41.72346221339791	32.61339962399857	55.42577178878957	38.465566183813074	63.70414720871084	48.847410162351	47.62565316128797
ENSMUSG00000036568.8	Bicral	0.36634373709839224	4.043850089767297	18.22879576028203	8.973364486971419e-4	0.00999323913422837	14.032856676341655	12.856112037179093	15.006866329404321	15.292305835440166	13.238602490325325	18.135216585659137	22.07699340356153	18.404416552565863	17.871226172328036	16.35355355761798	17.125327327506582	17.121486496999417
ENSMUSG00000026688.6	Mgst3	0.6652205157112783	7.41643200221479	18.226423486970663	8.978015481248628e-4	0.00999323913422837	133.52946142687048	142.8742584398503	119.3623060354159	126.34185693761061	114.36432787312161	199.62760318904682	283.41883588686255	162.3952444384218	200.4465098534823	138.2331846910937	239.57397031222297	189.37936610832907
ENSMUSG00000019863.8	Qrsl1	-0.6480866099431495	3.7990472378229376	18.21685279771686	8.996807757553921e-4	0.01000789365751167	17.35479398689156	18.067122782915686	16.140252038198494	18.62848104718124	17.842554912535892	10.656776756521348	7.988484374812149	13.020522564902253	8.54931089037663	15.921886154066641	9.86799781767158	12.660593107903036
ENSMUSG00000039813.15	Tbc1d2	0.9642274589254379	0.9203601112578167	18.204838436286916	9.020462653929266e-4	0.010022960894970904	1.5988763690964496	1.1484793419879988	0.9025108421879522	1.2082364280359565	1.0927669173340255	2.1344713678997436	2.3380929877498975	2.5360974310310156	3.7363655002386755	1.7598747990939143	2.282282357165307	1.4923132560646164
ENSMUSG00000027695.17	Pld1	0.8067926834002687	2.548732618331929	18.204250156684513	9.021622754173506e-4	0.010022960894970904	4.687967606476969	3.479720991396474	4.260690720096611	3.606675904584945	4.1919255517403595	8.148383397164714	9.1125675419996	6.375663932759537	8.397323141214379	3.685775522630651	7.109555832032934	6.70738646274204
ENSMUSG00000040488.20	Ltbp4	-0.795673527453476	6.9009275593109445	18.19570565689551	9.038492157222074e-4	0.010035434456960613	159.25119097631531	145.4797638127186	167.46823278645743	173.2286436972149	148.22218809871683	109.27870200327592	52.4572144687477	105.99187084660909	61.26372855815075	111.73544715001928	83.65632093350531	115.71043967184892
ENSMUSG00000067719.6	Gm10221	-0.5044392396690275	5.914659281202323	18.18960508489165	9.050558829931222e-4	0.010042474415698993	70.89386774430568	84.47322682562476	67.58337004291177	69.77114537419575	71.42396228542229	42.00390370699058	56.998510464184996	53.90978058700008	38.03493422785336	61.296771304289926	55.51364496097772	51.637247935655225
ENSMUSG00000097772.10	5430416N02Rik	0.7961718166570342	0.9044004875944965	18.18460313639361	9.060466368954552e-4	0.010042474415698993	1.117661151213052	1.319894169150387	1.3222833269265346	1.3525034642193543	1.3077374584489156	2.4928132763792625	2.772738479062378	1.402646065207098	2.685116901866438	1.5938488746510924	2.462894630034504	2.1983539363532523
ENSMUSG00000036860.15	Mrpl55	-0.3313719649646094	4.168985919982021	18.1839451294803	9.061770639903798e-4	0.010042474415698993	21.794392448654516	19.489865848363504	20.379954134058174	20.305585342813238	20.02808874720394	14.505057251931834	16.711369752186766	15.372434148986882	15.211440561988642	16.53618207450508	15.762525632220825	19.400072328840015
ENSMUSG00000127740.1	Gm31813	1.7388857822959414	-1.7096654830300229	18.177752430061627	9.074056163428665e-4	0.010047754882768238	0.1397076439016315	0.08570741358119395	0.08395449694771648	0.14426703618339778	0.10748527055744513	0.7478439829137788	0.4496332668749803	0.39670797803837116	0.21531597797985588	0.11621814710997548	0.410482438339084	0.3369739610468489
ENSMUSG00000026509.16	Capn2	0.5382626975346275	6.304377093639364	18.175850455005108	9.077833303316219e-4	0.010047754882768238	61.0677634565576	61.880752605622035	62.273248110968694	65.53330118630845	61.78611635877137	93.41817753231287	91.68022311580847	89.3584720531431	126.87177361318919	77.11904190369087	88.20446635030237	68.75873443265463
ENSMUSG00000028854.10	Slc9a1	0.5406295265892476	4.1373915883168335	18.170315841224653	9.088834860122593e-4	0.010053675724937846	13.380887671467374	13.59319579397736	14.922911832456604	13.597168160285241	13.919342537189143	20.004826542943583	24.040392002248947	17.45515103368833	17.09862178075326	17.133875402499243	17.94629220418475	27.680003943134015
ENSMUSG00000030037.10	Mrpl53	-0.3277058568814986	5.32358692457633	18.155572638209367	9.118216306341253e-4	0.010079907609750893	45.96381484363677	47.15621895237291	48.16889262375233	45.31788274110983	40.37863330608022	34.54104396083016	33.003081788623554	38.579850864231595	33.79194289707385	41.19103185426417	34.79249147362076	37.30783140161541
ENSMUSG00000033209.18	Ttc28	-0.7142002737541264	5.720941114694723	18.15206122416665	9.125230318366782e-4	0.010080340452653437	66.48531542563198	67.828847108156893	69.64025521813082	73.39585465830362	63.97165019343942	35.50700910542712	34.95149261174846	41.002603158680216	33.29798271229654	66.97485792023444	31.459374074307398	48.090998155114576
ENSMUSG00000054469.15	Lclat1	-0.3607395680391241	4.289831276883108	18.149703995715885	9.129942356341536e-4	0.010080340452653437	22.94309974295682	21.443994878014728	23.759122636203763	21.026920523730226	22.948105264014533	14.614117832773427	19.84381484474913	16.449212946519605	16.921302740063968	20.12234204247004	16.895457162036696	17.39427494165639
ENSMUSG00000032202.12	Rab27a	1.8349713021142404	1.7532533561972865	18.142010495750032	9.14534104681043e-4	0.010083593614724827	1.9559070146228412	0.9084985839606559	1.0914084603203142	1.0098692532837845	1.6839359053999736	8.288604143961049	9.217481970937095	4.5904780315868665	3.508383876495299	1.3780151728754235	2.8076998782393345	3.5141570223457097
ENSMUSG00000024085.14	Man2a1	1.1251940485488954	4.231927455449975	18.139756544536354	9.149858059842691e-4	0.010083593614724827	12.216657305620444	11.296237110001362	9.06708567035338	11.541362894671822	11.375524467329608	34.41640329701119	22.811394406124	25.17678846336377	40.758048067010364	14.04579320786275	19.456867577272583	12.821056898877726
ENSMUSG00000028333.11	Anp32b	0.38998724060074497	6.070756550285317	18.139737596021504	9.149896044395271e-4	0.010083593614724827	60.058763806156925	57.69823082285977	57.2989441668165	55.81330962345202	53.54557894936725	68.20960327492757	88.62271690105861	70.21731211279169	68.62246874675643	64.26863535181644	78.22153344989584	83.61768147691093
ENSMUSG00000041096.14	Tspyl2	0.8521052701323036	4.135757634866592	18.133241723367348	9.162928544922121e-4	0.010086678676961535	14.094948962520158	12.204735693962018	11.291879839467866	11.667596551332295	10.408157032312603	22.170458076798067	33.67753168893602	16.5058855148108	18.45384587745	12.418739148323095	23.298983200126408	24.310264332665525
ENSMUSG00000121345.2	2610005L07Rik	0.5444387081701808	5.993277264008198	18.131083369444607	9.167263543475672e-4	0.010086678676961535	40.35998601602688	49.281762809186525	56.85818305784098	55.12804120158088	49.550709726982205	83.291123597022107	86.40452611780871	54.43400184369364	79.75557137289132	61.562412783398436	70.76717236965808	76.62146019041445
ENSMUSG00000000555.9	Itga5	0.8994808052945709	4.3092367324382765	18.12986687404072	9.16970788814685e-4	0.010086678676961535	12.542641808057585	11.261954144568884	14.692036965850384	13.128300292689199	14.134313078304034	34.011321139599566	20.593203622874096	24.7800804853254	36.88236046337296	15.324192826072482	23.95575510146894	16.12661099295634
ENSMUSG00000031818.13	Cox4i1	-0.5607153059281359	8.97507333490897	18.121936017003936	9.185662105574398e-4	0.010097983428421001	599.5786384111686	658.9700200603678	612.1122372458009	637.3717658582514	589.9329074545376	365.8826686405663	420.45206785479405	429.3797136582456	279.93610266533966	490.8390430227593	430.66175500783334	523.3045151266589
ENSMUSG00000027338.17	Prnd	-4.0075573812276435	-1.08744130744836	18.118500885805958	9.19258239357934e-4	0.010099349168288804	1.071091936579175	1.2341867555691928	1.5111809450588967	0	1.164423764372322	0.015580082977370392	0.014987775562499342	0.01416814207279897	0	0.23243629421995096	0	0.16046379097468993
ENSMUSG00000027075.17	Slc43a1	1.8803494374292338	4.751728165853961	18.10609561995343	9.217623820877593e-4	0.01011699241511568	9.795058144658832	11.74191566062357	11.816595445391094	8.493721755297544	10.60521336166792	26.906803301918668	70.6673617771844	20.600478573849703	16.908637094300445	11.372775824333315	54.57774500156461	69.352450459261
ENSMUSG00000141590.1	Gm70164	-0.8914518663928095	-1.916236336283336	18.104911973991086	9.220017262552716e-4	0.01011699241511568	0.3259845024371402	0.42853706790596974	0.3358179877908659	0.28853407236679557	0.23288475287446445	0.1558008297737039	0.16486553118749275	0.18418584694638662	0.15198774916225122	0.19923110933138655	0.13135438026850688	0.22464930736456593
ENSMUSG00000034210.15	Efcab14	-0.4937702928402419	5.3344826475735605	18.089911543834045	9.250411859326257e-4	0.010135929073044055	39.78563236887573	54.40706614134192	47.68615426630296	51.142664327014515	49.60445236226092	29.976079648460633	30.455159942998662	34.57026665762949	33.880602417418494	46.08879662532742	30.293603949424398	35.95993555742802
ENSMUSG00000022479.16	Vdr	2.5098938571206184	-1.0476938881574638	18.089758804307476	9.250721942794595e-4	0.010135929073044055	0.07761535772312862	0.11999037901367153	0.08395449694771648	0.018033379522924723	0.286627388153187	1.0438655594838162	0.7643765536874665	0.41087612011117014	1.0005860153181538	0.09961555466569327	0.7881262816110413	0.6258087848012908
ENSMUSG00000042129.9	Rassf4	2.1810650986186455	3.889114916645467	18.087962057059784	9.25437050352704e-4	0.010135929073044055	5.0760443950926115	3.2397402333691314	3.652020617225667	4.706712055483353	7.434397880223288	19.630904551486694	52.02256897743522	8.288363112587398	9.980528861654495	5.7444969857216455	25.532007664691022	32.01252629945064
ENSMUSG00000026469.15	Xpr1	-0.6230153445970179	6.181359751130267	18.066563798386664	9.297950974693764e-4	0.010177394091500183	75.33346620606864	131.40660650268657	87.60651756494215	70.65478097081906	91.00419573863687	51.74145556784707	54.180808658435126	67.11448899884871	54.335620325504806	72.2378797250719	59.74982372463707	55.1674513370984
ENSMUSG00000019122.9	Ccl9	1.9582054397640893	3.966731646290357	18.058137318701032	9.315177733434421e-4	0.010189979479987581	4.734536821110846	3.839692128437489	3.7779523626472415	5.211646682125245	11.483009737887054	33.715299563029525	10.806186180562026	17.63933688063472	49.24403072856939	9.84533731945935	25.302137499221136	11.473161054690332
ENSMUSG00000020902.13	Ntn1	0.5853534544505654	4.182212942524747	18.05308321388615	9.325527847164509e-4	0.010193912762714336	12.12351887635269	11.810481591488527	13.936446493320936	15.671006805421584	16.588560089365696	27.093764297647112	21.087800216436573	23.320761851827104	20.31569580468758	15.62303949006956	22.330244645646168	17.52264597443614
ENSMUSG00000079435.10	Rpl36a	0.39516040856388623	6.5614699049751035	18.050786520994325	9.330235552762657e-4	0.010193912762714336	86.05990864340501	78.78225456383348	76.23068322852656	81.49284206409682	76.20705682522859	93.16889620467494	110.07022373099517	111.07823385074393	96.15758263665093	101.29241650256577	128.85864704340526	93.58248289643917
ENSMUSG00000039616.11	Mocos	0.8842125370284792	2.7237538526386142	18.028178809329116	9.376723238182181e-4	0.010236792980890596	3.927337100790308	4.4396440235058465	5.72989441668165	4.1116105312268365	3.797812893029728	9.55059086512805	9.322396399874592	6.007292238866763	7.548724875058476	4.515905144844761	8.30816455198306	11.585485708372614
ENSMUSG00000003518.14	Dusp3	-0.5216254088655413	6.755116627533701	18.02610877111385	9.380993174144978e-4	0.010236792980890596	129.18300139437528	140.14876268796834	135.2297059585343	127.44189308850902	124.05591643505124	89.71011778369872	61.240050948372314	109.60474707517282	96.3222360315767	104.69594795364362	95.88869759601002	82.33397114911341
ENSMUSG00000064373.14	Selenop	0.6650011541004124	7.671154268938949	18.022269299962563	9.388918931034939e-4	0.01023916008745055	141.33756641381723	147.948137323857	152.27246883892076	142.8784659601326	175.05767731455896	277.16967616741925	262.96052224405094	206.84070612079216	303.3042190990358	156.46283119491557	283.82397716517625	195.34861913258754
ENSMUSG00000055538.8	Zcchc24	0.868064008153842	7.479210723081679	18.01821560944969	9.397295300879286e-4	0.010241347365270033	121.90268083994582	126.48700096312604	118.58572693864953	110.74298365028072	124.39628645848316	201.41931273144442	343.10015817673496	182.71236017081551	150.42987473333812	138.2165820986494	279.99828083985597	242.73357660741348
ENSMUSG00000031533.5	Mrps31	-0.41714549817372226	4.409108387996868	18.015727875995562	9.402440123396842e-4	0.010241347365270033	25.876960264891082	25.815072970655617	22.709691424357306	24.435229253563	25.438180698595346	15.782624056076207	18.629805024186684	20.302947590320922	14.717480377211325	21.583370177566874	18.57022551046016	20.731921793929942
ENSMUSG00000117401.3	4833419F23Rik	1.5175771713802553	1.1859417696933992	17.998873097005255	9.437382994457746e-4	0.010273116971996323	1.179753437391555	1.0284889629743275	1.2593174542157473	1.0098692532837845	0.8777963762191352	2.430492944469781	6.549657920812213	1.473486775571093	2.875101588319252	1.3116048030982947	3.0375700437092217	3.8029918461001517
ENSMUSG00000022887.10	Masp1	0.6898655513687681	2.7928239919693283	17.975110575486507	9.486902185912169e-4	0.010320705148673991	6.411028547930424	4.971029987709249	4.30266796857047	5.031312886895997	4.657695057489288	10.75025725438557	7.853594394749655	7.42410644614666	10.601145504067022	6.043343649718725	8.176810171714553	6.482737155377474
ENSMUSG00000028796.18	Phc2	0.539224809942997	4.730630939404884	17.972131829623294	9.493130818626194e-4	0.010321168574016144	21.701254019386763	21.066882258257472	21.261476352009197	21.117087421344852	19.705632935531607	34.338502882124345	40.31711626312323	31.963328516234476	26.952494184772547	21.367536475791205	28.48748122073243	29.894404258584736
