Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_CS_1	CPM_CS_2	CPM_CS_3	CPM_Sham_1	CPM_Sham_2	CPM_Sham_3
ENSMUSG00000078349.6	AW011738	-0.8815123871592351	1.97911393175955	18.104842296433603	0.002937139286957864	0.009924254074017442	2.159200322019978	2.9802892437652626	3.133183234973635	5.953094506263577	5.08219440626963	4.206224908481214
ENSMUSG00000015488.15	Cacfd1	0.5307956970423536	5.490930960131201	18.098893617627308	0.002939882723740271	0.00993160690115731	60.335180132321135	51.236479464731566	47.810491544202954	32.907662380323785	38.57750099948972	38.83747665497655
ENSMUSG00000021704.9	Mtx3	-0.686866767516873	3.1847157415312153	18.095404717496585	0.0029414932506283717	0.009935130396585043	7.100875285818278	6.848541378652366	6.902426224415603	13.12090138227065	11.697624677721869	8.74679077122632
ENSMUSG00000038773.12	Kdm3b	0.5064635237509735	5.173588823725427	18.090636722685073	0.0029436960231156153	0.00993952588878068	49.06059288383537	38.28446901836815	39.67128246387671	28.872006408118125	30.79338045317801	29.74555973741331
ENSMUSG00000108871.2	Gm45102	-1.9915121070099955	-2.637020568392459	18.090130144035356	0.002943930180128403	0.00993952588878068	0.033389695701339865	0.07144529009026314	0.05889442171003074	0.14054523286288378	0.21443858254302234	0.31277057011783393
ENSMUSG00000070808.5	Bicra	-0.526731885412184	2.863601300339932	18.08034356719487	0.0029484584586721638	0.009952895059297128	6.1770937047478744	5.501287336950262	6.160356510869215	9.145479081291937	7.955671412346129	8.595798082203919
ENSMUSG00000101678.4	Gm29609	-0.8361861745584058	0.5021064418309034	18.07498589010185	0.0029509411870878148	0.00995935539255047	0.9571712767717427	1.1227117014184207	0.9187529786764795	1.897360643648931	1.8441718098699922	1.6177788109543134
ENSMUSG00000006276.12	Eps15l1	0.45750587973011125	4.5254881964289835	18.064593850658436	0.0029557643303886683	0.009971822562262261	28.88208678165898	26.608267323616573	24.39406947229473	20.680227121252898	19.37452593276207	18.11912268268831
ENSMUSG00000034006.18	Slc66a2	0.8970415589928484	3.0372794083536028	18.064572099457205	0.002955774435940756	0.009971822562262261	8.247254838230946	14.278851548039734	9.434886357946924	6.033406067899511	5.200135626668292	5.931855640165816
ENSMUSG00000116924.2	4933401D09Rik	-1.2917150125190733	-1.1166709681254612	18.05856672690099	0.002958566181485847	0.009977445291141276	0.2671175656107189	0.22454234028368417	0.2709143398661414	0.44171358899763474	0.6969253932648226	0.7333930609659554
ENSMUSG00000089739.3	Gm20431	-4.2531393316248804	-1.4375291788673403	18.058534928484303	0.002958580972598787	0.009977445291141276	0.10016908710401959	0	0	0.7930766711548441	0.26804822817877794	0.9059561341344154
ENSMUSG00000046470.6	Sox18	-0.7081245829407051	2.6513729821026644	18.04039794261873	0.002967032631144294	0.010004020269802006	3.7730356142514045	5.572732627040525	4.911794770616563	7.619559410209199	7.462462672497177	8.218316359647911
ENSMUSG00000031950.8	Gabarapl2	0.43024377198632496	6.1516667356772885	18.03707278660202	0.002968585417654873	0.010007328388497248	87.06919649052725	81.47825011293867	76.23293946146379	56.61965095333318	62.27296437049369	62.769817865027356
ENSMUSG00000044066.15	Cep68	-0.4345348138650263	4.874882655055719	18.03359600363626	0.002970210105628967	0.010010877572033249	25.298259443048504	26.04691147290736	23.463537609276244	36.6421499963947	32.90560049122678	31.55747200568214
ENSMUSG00000022604.19	Cep97	0.60084947425036	2.7334751755505806	18.030935930632772	0.0029714539040940225	0.010013141875855622	8.147085751126927	9.002106551373156	6.819974034021559	5.13993994469975	5.436018067465617	5.230818155418946
ENSMUSG00000022120.5	Obi1	-1.0126301190245048	0.505307397758292	18.026243856062056	0.002973649426128145	0.01001804747855028	0.7011836097281371	0.8981693611347367	1.1778884342006146	1.967633260080373	1.747674447725632	1.8874086127800322
ENSMUSG00000111828.3	D830035M03Rik	-1.3688839793268348	-1.3324592134020152	18.025379295212733	0.002974054195477311	0.01001804747855028	0.13355878280535946	0.2551617503223684	0.23557768684012295	0.49190831502009325	0.5360964563575559	0.5931855640165815
ENSMUSG00000028538.13	St3gal3	-0.4077791284466691	5.464752806639108	18.02268028460728	0.002975318262359397	0.010020377356841786	38.55396863648043	38.406946658522884	36.86790799047924	51.46967206342894	46.458118907945796	53.08471538344754
ENSMUSG00000022698.18	Naa50	-0.7948199929169667	7.582983348308959	18.015746493384395	0.0029785687684414077	0.010029395049112383	170.49891614960845	141.63518436894023	108.4599670211926	202.05385013080442	266.3756072349424	261.26049277704857
ENSMUSG00000000594.8	Gm2a	-0.7679390679025483	3.093648780072455	17.98973681926294	0.0029908018148195833	0.010068649340429158	6.355172081821688	5.644177917130788	6.902426224415603	8.191779286865225	11.279469441762975	12.715741454100902
ENSMUSG00000034648.10	Lrrn1	-0.8123498995905629	3.1613323218509386	17.97712754947958	0.002996755060849841	0.010086513584535887	5.542689486422417	5.878926727427367	8.00964135256418	12.849849861749373	12.115779913680763	9.145842877928384
ENSMUSG00000112734.2	Gm47644	1.2176116028889916	-0.4693701421997645	17.976058293602655	0.0029972605773309537	0.010086513584535887	0.7790928996979302	0.959408181212105	1.2132250872266332	0.32124624654373435	0.46104295246749805	0.485333643286294
ENSMUSG00000003847.17	Nfat5	0.6289770640084685	5.031261933606749	17.973330227668296	0.002998550822786731	0.010088916145243997	41.43661236536277	39.98894951052157	37.65709324139365	29.092863202616943	27.801962226702848	20.1035980241256
ENSMUSG00000033152.14	Podxl2	-0.6489313406974616	4.722224903671238	17.96939533238711	0.0030004130732815115	0.01009324197941317	21.22471656748504	17.759257822436837	22.639015705335815	27.165385723354536	31.329476909535565	38.12565397815665
ENSMUSG00000018677.10	Slc25a39	-0.7005712292513075	4.918184885922371	17.965399235402813	0.0030023057791554175	0.010097668582112342	18.230773852931566	28.741419556311573	22.07362925691952	38.318653845544816	34.985654741894095	38.92375819156078
ENSMUSG00000031278.13	Acsl4	-0.9690738797232508	4.444433876493236	17.9583816085352	0.0030056332380706736	0.0101069180687025	11.20780785708308	12.206938135422103	20.719057557588812	31.45201532567249	26.311614078028843	28.60232937767226
ENSMUSG00000033819.17	Ppp1r16a	-0.4972628515693478	3.5765134329984445	17.95373722916892	0.0030078379582455816	0.010112389340704273	10.094818000371752	9.22664889165684	10.306523799255379	13.873822272607526	12.67332022829262	15.271831975408718
ENSMUSG00000025967.17	Eef1b2	0.3796680397486085	6.401700944562764	17.950251327778673	0.003009494078578846	0.010116014466129277	96.55187006970777	94.33840232918602	95.86833965958803	72.01939289702345	76.11497487364578	72.27157208136569
ENSMUSG00000052516.23	Robo2	-3.290559332895972	-1.9116522758332795	17.943134343007475	0.0030128788606415833	0.01012463554760733	0	0.07144529009026314	0.05889442171003074	0.46179147940661813	0.6647596058833692	0.1941334573145176
ENSMUSG00000030706.18	Mrpl48	-0.42269308323864024	4.819989497277516	17.942426982244992	0.0030132155377033125	0.01012463554760733	22.927591048253372	23.97499806028973	25.454169063075284	32.62657191459802	30.01067962689598	34.350836752596585
ENSMUSG00000121479.2	Gm58631	-1.4966388658021321	-1.8088861989303622	17.9375763322627	0.0030155255410140146	0.010130452911339731	0.10016908710401959	0.11227117014184208	0.2002410338141045	0.4015578081796679	0.34310173206883576	0.4206224908481215
ENSMUSG00000028541.15	B4galt2	-1.4634491484903953	0.1933687388737048	17.93425780947237	0.0030171071909995835	0.010133821658794841	0.34502685558051194	0.5613558507092103	0.883416325650461	1.5560365066962132	1.4474604321654008	1.9305493810721472
ENSMUSG00000120072.2	Gm30866	1.6763732296978784	-1.4144700297460717	17.913478755750205	0.0030270345359506364	0.010163204622328873	0.6789238125939105	0.6225946707865788	0.318029877234166	0.15058417806737548	0.22516051167017348	0.12942230487634507
ENSMUSG00000032212.11	Sltm	0.7855757426979799	4.927861025844555	17.913230796402438	0.0030271532484882854	0.010163204622328873	49.505788826519904	31.36448234962552	34.641698849840076	23.35058654564769	24.424554551650246	19.22999746621027
ENSMUSG00000075576.14	Gm12359	1.403183831895797	-1.0829006118867022	17.912304140822574	0.003027596944215987	0.010163204622328873	0.7457032039965903	0.5103235006447367	0.718511944862375	0.29112941093025924	0.28949208643308016	0.16177788109543134
ENSMUSG00000039701.12	Usp53	0.5747530588980125	3.9007997479786374	17.908939951825715	0.003029208453715966	0.010166664722153317	16.305301400820966	17.350999021921048	19.894535653648383	12.729382519295473	12.984256172980004	10.23514727730429
ENSMUSG00000036395.16	Glb1l2	1.348314899270038	2.0248836671754136	17.907199720467947	0.0030300424809794634	0.010167514600733465	5.331221413647265	7.736504269774208	4.36996609088428	1.4255302190378212	3.06647173036522	2.3619570639932976
ENSMUSG00000032407.15	U2surp	0.6090249716615224	4.950119261778188	17.895353367770095	0.0030357276817551087	0.010180594372810745	44.53072416702027	35.406244474731835	32.01500764157271	24.64561047702712	26.60110616446192	22.152784518001063
ENSMUSG00000115088.2	Gm49165	-1.3084709471194218	-1.1447229914496941	17.894667749084647	0.003036057129064974	0.010180594372810745	0.1669484785066993	0.2551617503223684	0.318029877234166	0.632453547882977	0.6433157476290671	0.5608299877974953
ENSMUSG00000103976.2	Gm37677	1.4510456297581862	-2.713026613604297	17.894559505386468	0.0030361091454658568	0.010180594372810745	0.1780783770738126	0.22454234028368417	0.17668326513009222	0.08031156163593359	0.06433157476290671	0.06471115243817253
ENSMUSG00000012609.20	Ttll5	-0.6399085132401386	1.8130705636026891	17.89322079866674	0.0030367525524134203	0.010180594372810745	2.6155261632716225	2.990495713778157	2.579575670899346	4.306707492726939	3.9885576353002157	4.465069518233904
ENSMUSG00000029838.12	Ptn	-3.2028081835318267	0.07149300423960715	17.893021911726475	0.0030368481557647496	0.010180594372810745	0.011129898567113288	0.2041294002578947	0.38870318328620285	1.1544786985165454	2.637594565279175	1.768771499976716
ENSMUSG00000132310.1	Gm65258	-1.41646244014788	-1.0245677969976508	17.88601410395604	0.0030402191733249055	0.01018994387291323	0.21146807277515248	0.3266070404126315	0.2237988024981168	0.732842999927894	0.4717648815946492	0.841244981696243
ENSMUSG00000017314.13	Mpp2	-0.9107912704886669	0.49589253437020486	17.86822837121926	0.0030487959553393814	0.01021501980081476	0.7568331025637036	1.071679351353947	1.0600995907805533	1.7367375203770639	1.929947242887201	1.768771499976716
ENSMUSG00000103039.2	Gm37123	1.0925161671104746	-0.7198853000293668	17.868079800139544	0.003048867728736269	0.01021501980081476	0.6900537111610239	0.7348658409284209	0.9776474003865102	0.3814799177706845	0.34310173206883576	0.399052106702064
ENSMUSG00000032299.11	Commd4	0.4660384895177914	3.63593269769273	17.858803657538438	0.0030533531691523436	0.01022809042846937	13.84559381748893	15.095369149071312	14.252450053827438	9.707660012743473	10.239442316429317	11.324451676680193
ENSMUSG00000036995.8	Asap3	-1.203493162827299	0.8848604195135696	17.856378685171524	0.0030545271243633404	0.01023006539871908	0.7568331025637036	0.9798211212378944	1.5783705018288237	2.3491131778510574	2.466043699244757	2.8149351310605053
ENSMUSG00000097915.5	A330009N23Rik	-1.109221574263829	-1.0899794670107952	17.84796462237727	0.0030586048726510494	0.010241762987878591	0.2559876670436056	0.28578116036105256	0.30625099289215985	0.6926872191099271	0.5253745272304048	0.6147559481626391
ENSMUSG00000033184.15	Tmed7	0.41866609936061094	5.011446358235747	17.8357421415294	0.0030645405322872283	0.01025896070923282	39.0325542748663	36.93721497666604	34.66525661852409	25.78001128513468	29.099315651088133	27.890506700852363
ENSMUSG00000116569.2	Gm49620	1.957699007616355	-2.6437218993868146	17.83497645455752	0.0030649128589790723	0.01025896070923282	0.22259797134226575	0.2551617503223684	0.18846214947209836	0.030116835613475095	0.04288771650860447	0.0970667286572588
ENSMUSG00000040021.15	Lats1	0.46356191405680314	4.228394155893008	17.827975820538345	0.0030683196641777726	0.010268400696061192	23.36165709237079	21.94391052772368	19.81208346325434	15.399741943690266	16.940648020898767	14.883565060779683
ENSMUSG00000035649.18	Zcchc7	0.6423727563113406	4.435435107980153	17.82637894676516	0.0030690974384501037	0.010269040473529724	31.597782032034623	25.087503291695256	22.368101365469673	16.96581739559097	18.666878610370095	15.012987365656027
ENSMUSG00000019890.5	Nts	-1.9088350043894307	-2.3957964288232154	17.820600163287526	0.003071914131758978	0.010276500819906874	0.033389695701339865	0.09185823011605261	0.08245219039404303	0.35136308215720946	0.2466043699244757	0.1941334573145176
ENSMUSG00000032121.10	Tmem218	-1.0586885895224394	1.3334281024252215	17.811374062315156	0.0030764178664651775	0.010289600911413717	1.313328030919368	1.6840675521276312	1.8610637260369713	3.493552931163111	2.4231559827361524	4.206224908481214
ENSMUSG00000070544.7	Top1	0.4929400319405545	5.136704128780222	17.809018290831307	0.0030775691721105403	0.0102914853728686	42.32700425073183	44.09195045570525	36.90324464350526	26.141413312496383	31.629690925095797	29.864196850216626
ENSMUSG00000045038.15	Prkce	0.44710132570507677	3.3534551810442097	17.804856032022236	0.003079604665356429	0.010296325300177548	11.463795524126686	12.390654595654208	11.449075580429975	8.27209084850116	8.834869600772521	8.789931539518436
ENSMUSG00000058440.15	Nrf1	0.5539716615982012	3.290089351030787	17.801752593639527	0.0030811234609349853	0.010299436186199704	12.454356496599768	11.992602265151312	10.388975989649422	7.689832026640641	8.82414767164537	7.215293496856238
ENSMUSG00000028364.16	Tnc	-3.352076656162465	1.3697439902668032	17.797367199293838	0.003083271243040672	0.010304648029910272	0.06677939140267973	0.27557469034815785	1.036541822096541	2.3792300134645323	6.422435547163519	5.187677387126832
ENSMUSG00000085768.3	Gm13707	-1.5111669291252372	-1.9265619339511375	17.78517617025363	0.003089251810728422	0.010320566230743415	0.15581857993958603	0.13268411016763154	0.08245219039404303	0.4015578081796679	0.39671137770459136	0.2696298018257189
ENSMUSG00000038037.6	Socs1	-2.327298407206585	-1.0711797129076543	17.784266008686355	0.003089698895547024	0.010320566230743415	0.14468868137247273	0.0612388200773684	0.2473565711821291	0.6123756574739936	1.190134133113774	0.4637632591402365
ENSMUSG00000049339.17	Retreg2	0.5567148826494622	3.119757412991643	17.78375338659699	0.0030899507389647394	0.010320566230743415	9.360244694942274	11.645582284712892	9.9649361533372	6.44500282128367	7.4195749559885735	7.19372311271018
ENSMUSG00000138243.1	Gm67446	-3.006550925514766	-3.1754438255385735	17.78213252570486	0.003090747213316005	0.010320566230743415	0.033389695701339865	0	0.023557768684012294	0.14054523286288378	0.22516051167017348	0.10785192073028756
ENSMUSG00000052139.19	Babam2	0.4466894092381907	4.08168127992784	17.781655073884124	0.003090981877515579	0.010320566230743415	21.068897987545455	18.881969523855258	18.575300607343696	13.59273180688176	14.088614873076569	15.26104678333569
ENSMUSG00000002504.16	Nherf2	-0.5330882934173574	4.340763436121717	17.77737020518343	0.0030930888647397346	0.010325360548944236	14.52451763008284	18.739078943674734	16.36087035104654	26.041023860451464	23.641853725368215	22.131214133855007
ENSMUSG00000066357.7	Wdr6	-0.6955246066062137	2.303186188700582	17.7763365750604	0.0030935973997036743	0.010325360548944236	3.272190178731307	4.021349185080525	3.9577051389140654	6.816443793849863	6.24016275200195	5.166107002980774
ENSMUSG00000050122.21	Vwa3b	-0.7419177589581863	1.9735843732676388	17.773997435595845	0.0030947486200837144	0.010327233957908025	3.1497612944930604	2.5209980931849993	3.097846581947617	4.146084369455071	4.996418973252421	5.522018341390723
ENSMUSG00000102425.2	Gm26616	1.8886180564983956	-2.138647291107668	17.770172111438214	0.003096632437190527	0.010331550875825685	0.4563258412516448	0.2653682203352631	0.25913545552413525	0.11042839724940869	0.04288771650860447	0.10785192073028756
ENSMUSG00000025020.12	Slit1	-1.103386858727947	-0.4132412412834891	17.759520297626686	0.0031018856377884167	0.010347105559284303	0.5231052326543245	0.34701998043842097	0.5182709110482705	1.0139334656536616	0.8791981884263916	1.0893043993759044
ENSMUSG00000020990.6	Cdkl1	-1.0782226254740752	-0.6607387876444657	17.748810407912078	0.003107178798991977	0.01036219062173811	0.4451959426845315	0.3980523305028946	0.3298087615761721	0.9235829588132363	0.8577543301720894	0.7010374847468691
ENSMUSG00000037007.18	Zfp113	0.6271367221417674	2.343146050812766	17.74797587938412	0.0031075917265009183	0.01036219062173811	6.7335886331035395	5.889133197440262	5.783432211925018	3.8750328489337957	4.460322516894865	3.580683768245547
ENSMUSG00000020388.13	Pdlim4	-1.0356224973965737	0.893045366587273	17.74569171682783	0.003108722291247845	0.010362391521447502	1.079600161009989	0.9185823011605261	1.613707154854842	2.2587626710106323	2.6161507070248726	2.5237349450887288
ENSMUSG00000029447.14	Cct6a	0.5890427833269054	6.677318546279664	17.74546235738057	0.0031088358431761846	0.010362391521447502	128.87309550860476	135.8685288116547	104.04288539294029	73.65574096535559	79.27794396615536	92.23496260854192
ENSMUSG00000021592.19	Arsk	-0.890055504406464	1.5609815397560167	17.74158364441163	0.0031107569186978063	0.010366725721813321	1.5247961036945203	2.2862492828884204	2.3439979840592233	3.5738644927990446	4.245883934351842	3.5914689603185757
ENSMUSG00000107667.4	C530044C16Rik	2.718838389577421	-2.9461389025925486	17.740446296888262	0.0031113205153894203	0.010366725721813321	0.21146807277515248	0.16330352020631575	0.2002410338141045	0.040155780817966794	0.04288771650860447	0
ENSMUSG00000030249.16	Abcc9	-0.5249515650673845	7.471778363190001	17.73861906956215	0.003112226241648682	0.010367770235262004	168.00581887057507	138.2160169146205	130.42758631903408	200.58816413094863	220.0461514765224	207.65808817409567
ENSMUSG00000138479.1	Gm69738	1.4157638536869341	-2.565279994703744	17.729441297224255	0.0031167805364625406	0.010380966528027632	0.21146807277515248	0.21433587027078943	0.2237988024981168	0.10038945204491698	0.07505350389005783	0.06471115243817253
ENSMUSG00000081769.11	Gm12216	-1.3870441404034466	-0.547608388910115	17.726385333335617	0.003118298862638912	0.010384047915038386	0.28937736274494547	0.34701998043842097	0.45937648933823977	1.264907095765954	0.9435297631892984	0.6578967164547541
ENSMUSG00000120740.2	Gm57103	1.0308892738115654	-0.9252282803506019	17.719260324672295	0.003121842473459432	0.010393871118368356	0.6900537111610239	0.6225946707865788	0.7302908292043812	0.34132413695271774	0.3538236611959869	0.3019853780448052
ENSMUSG00000075307.4	Klhl41	-0.4746868290521472	8.607464601601272	17.71658909997842	0.003123172309349603	0.010396321438956864	350.6585842554712	312.64458943499153	315.9685724743149	479.470061911728	462.9836216395124	418.35760051278544
ENSMUSG00000024754.14	Cemip2	-1.043714982470433	3.200037111877115	17.712876775427183	0.003125021628621873	0.010398593733819262	4.12919236839903	6.052436717646578	7.7858425500660635	14.42596425885457	12.973534243852852	9.631176521214678
ENSMUSG00000033543.18	Gtf2a2	0.40311824740881635	4.568744288005758	17.712834019563964	0.0031250429357719146	0.010398593733819262	28.25881246190064	26.43475733339736	26.314027620041735	20.98139547738765	21.175810026123457	19.100575161333925
ENSMUSG00000000131.16	Xpo6	0.5425023470196517	5.248808967503472	17.710987323916516	0.003125963401043157	0.010399679836309675	51.42013138006339	43.86740811542157	39.906860150716824	32.62657191459802	32.69116190868376	27.502239786223328
ENSMUSG00000032580.13	Rbm5	0.5547610768516026	5.791046156326982	17.692458160360694	0.0031352179858058086	0.01042848680591231	71.16457143812237	67.59745089540182	58.8237484039787	42.90645180399752	51.74402996763129	39.86206990191428
ENSMUSG00000140438.1	Gm74248	-1.4838042989277056	0.8295533813508719	17.687980519747406	0.003137459564653672	0.01043396032272553	0.5564949283556644	1.0920922913797366	1.118994012490584	3.6039813284125195	1.8441718098699922	2.297245911555125
ENSMUSG00000033430.11	Terf2ip	0.544719760129272	4.04642947200442	17.681408069541508	0.0031407534954916126	0.010442930805712472	22.371096119897707	18.341026613171838	18.033471927611412	12.297707875502331	13.166528968141572	14.808068716268481
ENSMUSG00000137680.1	Gm72853	-1.7557181568515932	-1.3548886544676289	17.675977361902856	0.003143478502834081	0.010448057585867095	0.23372786990937905	0.18371646023210522	0.08245219039404303	0.5220251506335684	0.4395990942131958	0.7441782530389841
ENSMUSG00000034487.5	Poglut3	-1.0676546060291872	1.7166999355619406	17.675571158217355	0.003143682446392025	0.010448057585867095	1.62496519079854	1.8881969523855258	2.815153357739469	3.453397150345144	4.803424248963701	5.004329121885343
ENSMUSG00000046230.12	Vps13a	-0.4567669487289547	4.327640637292539	17.674767724864523	0.0031440858769763423	0.010448057585867095	16.038183835210248	18.075658392836573	16.608226922228667	24.495026298959743	24.17795018172577	20.944843005821845
ENSMUSG00000050188.9	Lsm10	-0.8155599551158795	1.3423486160412226	17.668536692380947	0.0031472169000185558	0.010456227671775741	2.092420930617298	1.5922093220115785	1.7786115356429282	2.8510604380756424	3.0343059429837664	3.7316764572679495
ENSMUSG00000052593.17	Adam17	-0.8005485118489593	3.7171692154055513	17.666406553045817	0.003148288171364805	0.010456227671775741	7.123135082952504	10.522870583294472	11.083930165827784	18.933450655671344	14.238721880856684	16.868040402216973
ENSMUSG00000029221.16	Slc30a9	-0.3973083987592018	6.112709408413823	17.66631078471622	0.003148336345134807	0.010456227671775741	58.1314602160327	62.62689999912209	58.376150798982465	74.50905130773738	79.80331849338577	81.62233360868163
ENSMUSG00000056941.18	Commd7	-0.5817042183466246	2.531766599112096	17.659282611199416	0.0031518742203921614	0.010465906399961486	4.285010948338615	4.3071303454415775	5.253382416534742	7.017222697939697	6.647596058833693	7.053515615760806
ENSMUSG00000042229.10	Rabif	-0.8005580671162221	2.5867229398345155	17.658147132850505	0.0031524462725349544	0.010465906399961486	3.3946190629695527	4.215272115325526	5.488960103374865	7.870533040321492	6.947810074393924	7.991827326114308
ENSMUSG00000095865.2	Gm13237	3.647505973093881	1.065731041041295	17.647548325646607	0.0031577922454945713	0.010481666865686	4.930545065231186	3.6232968545776307	2.980057738527555	0.27105152052127585	0	0.6471115243817254
ENSMUSG00000032258.16	Lca5	-1.3924090524672403	-0.8962294663521998	17.64381291601934	0.0031596790835811055	0.010485941618421011	0.1669484785066993	0.306194100386842	0.3769242989441967	0.7729987807458608	0.7076473223919738	0.7549634451120129
ENSMUSG00000020289.16	Nprl3	0.5284877626462241	3.8808168710985127	17.642427214986437	0.0031603793928612575	0.010486277795949427	18.219643954364454	18.55536248344263	15.34788629763401	11.303852300257653	11.429576449543092	13.405993746774744
ENSMUSG00000002428.13	Hltf	-0.7033542817317606	1.814503263825207	17.636772817236178	0.003163239054383335	0.010493777314010739	2.3150189019595637	2.5312045631978943	3.133183234973635	4.366941163953888	4.353103225623354	4.270936060919388
ENSMUSG00000005804.15	Bloc1s6	-0.5272849986533372	3.6407475876502535	17.633251121346046	0.003165021767698308	0.010494486884667847	9.44928388347918	9.634907692172629	11.519748886482011	15.61055979298459	13.434577196320351	15.056128133948143
ENSMUSG00000058571.12	Gpc6	-1.8889412621786092	-1.6522423327246323	17.63322365890371	0.003165035674398099	0.010494486884667847	0.07790928996979302	0.14289058018052628	0.15312549644607992	0.4718304246111098	0.6647596058833692	0.25884460975269014
ENSMUSG00000029552.20	Tes	1.0818322043640887	0.6932755956776326	17.632797700360168	0.0031652513852991108	0.010494486884667847	1.5247961036945203	2.347488102965789	2.638470092609377	1.0842060820851034	1.1258025583508673	0.8628153658423005
ENSMUSG00000040183.14	Ankrd6	-1.5817658156616141	1.04373044744892	17.621985184208928	0.0031707331879048547	0.01050888295437948	0.8458722911006099	1.3268411016763155	0.883416325650461	2.399307903873516	1.9406691720143523	4.831766048716883
ENSMUSG00000032329.5	Hmg20a	-0.44508217275937445	3.674096115241578	17.62186536805029	0.0031707940000589747	0.01050888295437948	9.983519014700619	11.390420534390524	11.001477975433742	14.53639265610398	14.28160959736529	15.26104678333569
ENSMUSG00000031134.17	Rbmx	0.5010807401043378	4.155339418738893	17.61715880442281	0.003173183957793366	0.010511743365600916	21.43618464026019	19.1881636242421	21.95584041349946	16.182779669640617	15.010700778011564	13.017726832145708
ENSMUSG00000040383.17	Aqr	0.41654478103934045	3.9725549998184038	17.616138839372677	0.003173702187447166	0.010511743365600916	19.13229563686774	17.412237841998415	17.232507792354994	13.522459190450318	13.102197393378665	13.664838356527433
ENSMUSG00000005682.10	Pan2	0.47087689422024676	3.7883478195155336	17.615881780889968	0.003173832812000851	0.010511743365600916	16.5835488649988	15.56486676966447	15.936830514734318	12.639032012455049	11.633293102958962	10.418495542545777
ENSMUSG00000085735.3	Mettl5os	-1.7677347713172396	-2.2985502964061264	17.615436852832676	0.0031740589186888177	0.010511743365600916	0.04451959426845315	0.07144529009026314	0.12956772776206762	0.30116835613475096	0.2358824407973246	0.3019853780448052
ENSMUSG00000022440.10	C1qtnf6	-1.6923783119479903	1.7142077396274256	17.6058557255464	0.003178932849142627	0.01052589340970131	0.8570021896677231	1.071679351353947	2.697364514319408	5.210212561131192	4.556819879039225	5.155321810907745
ENSMUSG00000018572.11	Phf23	0.46518005934283885	3.8724322200228714	17.596416372967568	0.0031837438789410724	0.010538030581209409	18.698229592750323	15.901680280089996	16.290197044994503	11.64517643721037	12.415993929240994	12.802022990685133
ENSMUSG00000097534.6	Gm16675	0.6028383075178111	2.210275444091972	17.59602359133343	0.0031839442697151957	0.010538030581209409	6.110314313345195	5.082822066421578	5.477181219032858	3.7144097256619286	3.4095734624340555	3.8503135700712656
ENSMUSG00000038593.19	Tctn1	0.669162315301142	2.376166472258229	17.594310453486983	0.003184818470403028	0.010538030581209409	7.568331025637035	5.674797327169473	5.80698998060903	3.794721287297862	3.9778357061730647	4.206224908481214
ENSMUSG00000037408.11	Cnnm4	-0.8225706383234062	2.8988947319975846	17.59394250226572	0.0031850062724311083	0.010538030581209409	5.208792529409019	5.286951466679472	5.618527831136932	12.458330998774198	7.537516176387236	8.49873135354666
ENSMUSG00000008822.16	Acyp1	1.0936791055264043	3.8632633595462416	17.59201240400975	0.003185991621612993	0.010539298814806699	23.306007599535224	24.20974687058631	11.849557648058184	8.121506670433783	9.370966057130076	10.332214005961548
ENSMUSG00000024308.16	Tapbp	0.3897303311540128	4.785021963841826	17.588664120656208	0.0031877018900872125	0.01054170159748694	32.09862746755472	31.466547049754467	30.17750168421975	23.35058654564769	25.260865023568034	22.940103539332164
ENSMUSG00000041747.4	Utp15	0.5747118076436653	2.8358025240148934	17.588232724128417	0.0031879223270362086	0.01054170159748694	9.182166317868463	7.8589819099289455	8.516133379270444	5.019472602245849	6.218718893747648	5.921070448092787
ENSMUSG00000020745.16	Pafah1b1	0.5255538695500184	7.167621497918882	17.585054538046176	0.0031895469227477655	0.01054508185639705	188.47370233549643	174.65311486065468	145.8108092696941	110.33804674256825	125.48945850417668	117.7311566691819
ENSMUSG00000107355.4	AI839979	-1.3954997919029557	-1.3660137492837383	17.583465088156256	0.003190359794108012	0.010545777672895553	0.1669484785066993	0.2551617503223684	0.17668326513009222	0.6926872191099271	0.4288771650860447	0.4637632591402365
ENSMUSG00000118537.2	Shld3	1.1247182407954226	0.5476721860219439	17.581536761608717	0.0031913463229612284	0.0105459834119894	1.9477322492448255	2.2148039927981573	1.766832651300922	0.6023367122695019	1.1150806292237163	1.0030228627916742
ENSMUSG00000056900.14	Usp13	0.7670022074470261	8.583935258932565	17.580988510606893	0.0031916268774545777	0.0105459834119894	589.0944012587393	494.8709050452141	366.1348408869191	291.7719034233467	252.8552546056048	307.50739638619586
ENSMUSG00000053310.12	Nrgn	-1.4726897859713841	-2.5022813989241226	17.574215625041962	0.0031950953048196155	0.010555451671291223	0.07790928996979302	0.07144529009026314	0.09423107473604918	0.2610125753167842	0.2466043699244757	0.1725630731684601
ENSMUSG00000066191.13	Anks6	-1.0593992011662998	-0.3886331989874274	17.56937891341838	0.003197575113756446	0.010561650932343462	0.4340660441174182	0.500117030631842	0.5064920267062644	0.8031156163593358	0.9971394088250539	1.2079415121792207
ENSMUSG00000040896.17	Kcnd3	2.152484467525932	-2.0497302475594963	17.560807893416282	0.0032019754795221435	0.01057419029324932	0.20033817420803918	0.5613558507092103	0.318029877234166	0.11042839724940869	0.04288771650860447	0.08628153658423005
